id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamPlayerFormation;value_Captain;value_TeamFormation;value_Resume;value_Involved;value_TeamKit;value_PlayerPosition;value_JerseyNumber;value_DirectionOfPlay;value_Zone;value_PassEndX;value_Length;value_KickOff;value_Angle;value_PassEndY;value_Chipped;value_LongBall;value_Launch;value_Offensive;value_OppositeRelatedEventId;value_Defensive;value_TouchTypeControl;value_HeadPass;value_BlockedPass;value_NextEventThrowIn;value_ThrowIn;value_LayOff;value_DeletedEventType;value_LeadingToAttempt;value_BlockedY;value_RelatedError1Id;value_RightFooted;value_35Centre;value_GoalmouthZ;value_NotAssisted;value_RegularPlay;value_IndividualPlay;value_BlockedX;value_GoalmouthY;value_HighCentre;value_Standing;value_OtherBodyPart;value_MediumGkIntervention;value_ParriedSafe;value_LowGkIntervention;value_KeeperThrow;value_NotVisible;value_IntendedTackleTarget;value_TakeOnSpace;value_TouchTypePass;value_PlayersCaughtOffside;value_Indirect;value_FreeKickTaken;value_FlickOn;value_GkStart;value_Left;value_Cross;value_CornerTaken;value_InSwinger;value_HighClaim;value_HighGkIntervention;value_LeftFooted;value_OutSwinger;value_AttemptedTackle;value_Foul;value_Direct;value_Head;value_NextEventGoalKick;value_GoalKick;value_High;value_RelatedEventId;value_YellowCard;value_TacticalFoul;value_Assist;value_IntentionalAssist;value_Blocked;value_SixYardBlocked;value_GkX;value_LowCentre;value_BigChance;value_GkY;value_SmallBoxRight;value_Assisted;value_SetPiece;value_SavedOffLine;value_LastLine;value_DefBlock;value_BlockedCross;value_Right;value_OutOfBoxCentre;value_HighRight;value_TouchTypeClearance;value_OutOfPlay;value_OverArm;value_SwitchOfPlay;value_LowLeft;value_Low;value_ShirtPull/Holding;value_Overrun;value_Penalty;value_PenaltyTakerId;value_Diving;value_Scored;value_FantasyAssistId;value_Second(2Nd)OppositeRelatedEventId;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_FantasyAssistType;value_GkYTimeOfGoal;value_BoxCentre;value_FantasyAssistTeam;value_GoalShotGameClock;value_LowRight;value_FantasyAssistedBy;value_CausingPlayer;value_TakeOnOvertake;value_RefereeDelay;value_DrinksBreak;value_FirstTouch;value_SwerveRight;value_MisHit;value_BoxDeepRight;value_Shove/Push;value_Minutes;value_EndType;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_Injury;value_SmallBoxCentre;value_Hands;value_Collected;value_InjuredPlayerId;value_VideoCoverageLost;value_ThroughBall;value_Straight;value_DrivenCross;value_Viral;value_BoxLeft;value_OutOfBoxDeepLeft;value_PullBack;value_GkKickFromHands;value_Volley;value_TempMissNotPassedGoalLine;value_FromCorner;value_NotPastGoalLine;value_CloseRight;value_FastBreak;value_SmallBoxLeft;value_Weak;value_CloseHigh;value_BoxRight;value_CaptainChange;value_TempBlocked;value_RecklessOffence;value_GkHoof;value_AerialFoul;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;value_CoachTypes;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2732165941;862;1;2;65;18;7pmw399vh2v44cjle4fkklp1w;1;76,5;81,9;2024-10-06T21:30:38.296Z;2024-10-06T22:02:06Z;[{'id': 5275761073, 'qualifierId': 212, 'value': '2.8'}, {'id': 5275761069, 'qualifierId': 140, 'value': '73.9'}, {'id': 5275761075, 'qualifierId': 213, 'value': '3.36'}, {'id': 5275761071, 'qualifierId': 141, 'value': '81.0'}, {'id': 5275761067, 'qualifierId': 56, 'value': 'Left'}];2wj1w4opn7f0jyz1ps6ebvc6i;K. Sargeant;;;mtg2ogllwcvj3jv7pajrujo4;Pass;;;;;;;;;;;73,9;2,8;;3,36;81,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;73,9;81,0;;;;;;;;0;65;18;Vancouver Whitecaps II;3918;DC;1,0
2732166323;863;1;2;65;19;7pmw399vh2v44cjle4fkklp1w;1;70,4;82,8;2024-10-06T21:30:39.296Z;2024-10-06T22:02:40Z;[{'id': 5275763151, 'qualifierId': 56, 'value': 'Left'}, {'id': 5275763153, 'qualifierId': 140, 'value': '75.0'}, {'id': 5275763155, 'qualifierId': 141, 'value': '86.0'}, {'id': 5275763159, 'qualifierId': 213, 'value': '0.42'}, {'id': 5275763157, 'qualifierId': 212, 'value': '5.3'}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;;;mtg2ogllwcvj3jv7pajrujo4;Pass;;;;;;;;;;;75,0;5,3;;0,42;86,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;75,0;86,0;;;;;;;;0;65;19;Vancouver Whitecaps II;3919;MC;1,0
2732166411;864;1;2;65;20;7pmw399vh2v44cjle4fkklp1w;1;84,1;93,0;2024-10-06T21:30:40.296Z;2024-10-06T22:02:56Z;[{'id': 5275763633, 'qualifierId': 212, 'value': '13.5'}, {'id': 5275763635, 'qualifierId': 213, 'value': '3.93'}, {'id': 5275763631, 'qualifierId': 141, 'value': '78.9'}, {'id': 5275763629, 'qualifierId': 140, 'value': '75.0'}, {'id': 5275763627, 'qualifierId': 56, 'value': 'Left'}];2fd1h6vo86yjqqlzostdipq1g;A. Batioja;;;mtg2ogllwcvj3jv7pajrujo4;Pass;;;;;;;;;;;75,0;13,5;;3,93;78,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;75,0;78,9;;;;;;;;0;65;20;Vancouver Whitecaps II;3920;ML;1,0
2732140373;620;1;2;65;21;7pmw399vh2v44cjle4fkklp1w;1;75,5;69,3;2024-10-06T21:30:41.497Z;2024-10-06T21:30:45Z;[{'id': 5275625831, 'qualifierId': 213, 'value': '4.45'}, {'id': 5275625827, 'qualifierId': 141, 'value': '25.3'}, {'id': 5275625825, 'qualifierId': 140, 'value': '67.9'}, {'id': 5275625823, 'qualifierId': 56, 'value': 'Center'}, {'id': 5275625829, 'qualifierId': 212, 'value': '31.0'}];aa4ut2fmswha43fxnrxp1obo4;S. Rodriguez;;;mtg2ogllwcvj3jv7pajrujo4;Pass;;;;;;;;;;;67,9;31,0;;4,45;25,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;67,9;25,3;;;;;;;;0;65;21;Vancouver Whitecaps II;3921;MC;1,0
2732140437;621;1;2;65;25;7pmw399vh2v44cjle4fkklp1w;1;65,6;26,9;2024-10-06T21:30:45.798Z;2024-10-06T21:30:52Z;[{'id': 5275626275, 'qualifierId': 56, 'value': 'Back'}, {'id': 5275626283, 'qualifierId': 213, 'value': '3.05'}, {'id': 5275626277, 'qualifierId': 140, 'value': '45.1'}, {'id': 5275626281, 'qualifierId': 212, 'value': '21.6'}, {'id': 5275626279, 'qualifierId': 141, 'value': '29.9'}];1snfyu5dmv164k5cl87chjlsk;I. Mwakutuya;;;mtg2ogllwcvj3jv7pajrujo4;Pass;;;;;;;;;;;45,1;21,6;;3,05;29,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;45,1;29,9;;;;;;;;0;65;25;Vancouver Whitecaps II;3925;DR;1,0
2732140465;622;1;2;65;32;7pmw399vh2v44cjle4fkklp1w;1;45,1;31,3;2024-10-06T21:30:52.537Z;2024-10-06T21:30:54Z;[{'id': 5275626425, 'qualifierId': 56, 'value': 'Back'}, {'id': 5275626427, 'qualifierId': 140, 'value': '20.7'}, {'id': 5275626429, 'qualifierId': 141, 'value': '49.3'}, {'id': 5275626431, 'qualifierId': 212, 'value': '28.4'}, {'id': 5275626433, 'qualifierId': 213, 'value': '2.70'}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;;mtg2ogllwcvj3jv7pajrujo4;Pass;;;;;;;;;;;20,7;28,4;;2,7;49,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;20,7;49,3;;;;;;;;0;65;32;Vancouver Whitecaps II;3932;DL;1,0
2732140543;623;1;2;65;33;7pmw399vh2v44cjle4fkklp1w;1;22,0;47,2;2024-10-06T21:30:54.250Z;2024-10-06T21:31:00Z;[{'id': 5275626889, 'qualifierId': 56, 'value': 'Back'}, {'id': 5275626895, 'qualifierId': 212, 'value': '21.8'}, {'id': 5275626893, 'qualifierId': 141, 'value': '17.9'}, {'id': 5275626891, 'qualifierId': 140, 'value': '30.4'}, {'id': 5275626897, 'qualifierId': 213, 'value': '5.13'}];e81zc97bmfjgwo978gplrx46i;X. Valdez;;;mtg2ogllwcvj3jv7pajrujo4;Pass;;;;;;;;;;;30,4;21,8;;5,13;17,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;30,4;17,9;;;;;;;;0;65;33;Vancouver Whitecaps II;3933;GK;1,0
2732140565;624;1;2;65;39;7pmw399vh2v44cjle4fkklp1w;1;35,7;11,5;2024-10-06T21:30:59.913Z;2024-10-06T21:31:02Z;[{'id': 5275627095, 'qualifierId': 56, 'value': 'Right'}, {'id': 5275627097, 'qualifierId': 140, 'value': '55.3'}, {'id': 5275627099, 'qualifierId': 141, 'value': '7.1'}, {'id': 5275627101, 'qualifierId': 212, 'value': '20.8'}, {'id': 5275627103, 'qualifierId': 213, 'value': '6.14'}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;;mtg2ogllwcvj3jv7pajrujo4;Pass;;;;;;;;;;;55,3;20,8;;6,14;7,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;55,3;7,1;;;;;;;;0;65;39;Vancouver Whitecaps II;3939;DL;1,0
2732140571;625;61;2;65;42;7pmw399vh2v44cjle4fkklp1w;0;55,3;7,1;2024-10-06T21:31:02.409Z;2024-10-06T21:31:02Z;[{'id': 5275627131, 'qualifierId': 56, 'value': 'Right'}];9qyg5hre038m06bzzupzgmsk4;E. Arzú;;;mtg2ogllwcvj3jv7pajrujo4;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;;0;65;42;Vancouver Whitecaps II;3942;Sub;1,0
2732140659;473;1;2;65;43;eo64tqkioegeb09iice2hf8bt;0;44,1;89,9;2024-10-06T21:31:03.526Z;2024-10-06T22:12:28Z;[{'id': 5275627547, 'qualifierId': 56, 'value': 'Left'}, {'id': 5275627549, 'qualifierId': 140, 'value': '73.1'}, {'id': 5275627557, 'qualifierId': 1}, {'id': 5275627545, 'qualifierId': 157}, {'id': 5275627551, 'qualifierId': 141, 'value': '93.2'}, {'id': 5275627553, 'qualifierId': 212, 'value': '30.5'}, {'id': 5275627555, 'qualifierId': 213, 'value': '0.07'}];5k3ijtizx5ten8jeqlji4mvpw;G. Bovalina;;;mtg2ogllwcvj3jv7pajrujo4;Pass;;;;;;;;;;;73,1;30,5;;0,07;93,2;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;73,1;93,2;;;;;;;;0;65;43;Houston Dynamo II;3943;DC;1,0
2732140689;626;1;2;65;46;7pmw399vh2v44cjle4fkklp1w;1;27,2;4,7;2024-10-06T21:31:06.712Z;2024-10-06T21:31:13Z;[{'id': 5275627705, 'qualifierId': 213, 'value': '2.48'}, {'id': 5275627703, 'qualifierId': 212, 'value': '26.4'}, {'id': 5275627697, 'qualifierId': 56, 'value': 'Back'}, {'id': 5275627701, 'qualifierId': 141, 'value': '28.7'}, {'id': 5275627699, 'qualifierId': 140, 'value': '7.4'}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;;mtg2ogllwcvj3jv7pajrujo4;Pass;;;;;;;;;;;7,4;26,4;;2,48;28,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;7,4;28,7;;;;;;;;0;65;46;Vancouver Whitecaps II;3946;DL;1,0
2732140731;627;1;2;65;52;7pmw399vh2v44cjle4fkklp1w;1;13,5;34,6;2024-10-06T21:31:13.209Z;2024-10-06T21:31:16Z;[{'id': 5275627897, 'qualifierId': 140, 'value': '26.1'}, {'id': 5275627895, 'qualifierId': 56, 'value': 'Back'}, {'id': 5275627899, 'qualifierId': 141, 'value': '10.0'}, {'id': 5275627901, 'qualifierId': 212, 'value': '21.3'}, {'id': 5275627903, 'qualifierId': 213, 'value': '5.38'}];e81zc97bmfjgwo978gplrx46i;X. Valdez;;;mtg2ogllwcvj3jv7pajrujo4;Pass;;;;;;;;;;;26,1;21,3;;5,38;10,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;26,1;10,0;;;;;;;;0;65;52;Vancouver Whitecaps II;3952;GK;1,0
2732140767;628;1;2;65;55;7pmw399vh2v44cjle4fkklp1w;1;26,7;11,0;2024-10-06T21:31:16.279Z;2024-10-06T21:31:19Z;[{'id': 5275628087, 'qualifierId': 212, 'value': '11.4'}, {'id': 5275628089, 'qualifierId': 213, 'value': '1.37'}, {'id': 5275628085, 'qualifierId': 141, 'value': '27.4'}, {'id': 5275628083, 'qualifierId': 140, 'value': '28.9'}, {'id': 5275628081, 'qualifierId': 56, 'value': 'Back'}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;;mtg2ogllwcvj3jv7pajrujo4;Pass;;;;;;;;;;;28,9;11,4;;1,37;27,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;28,9;27,4;;;;;;;;0;65;55;Vancouver Whitecaps II;3955;DL;1,0
2732140783;629;1;2;65;58;7pmw399vh2v44cjle4fkklp1w;1;30,4;34,9;2024-10-06T21:31:19.209Z;2024-10-06T21:31:20Z;[{'id': 5275628169, 'qualifierId': 212, 'value': '6.8'}, {'id': 5275628171, 'qualifierId': 213, 'value': '1.65'}, {'id': 5275628167, 'qualifierId': 141, 'value': '44.9'}, {'id': 5275628165, 'qualifierId': 140, 'value': '29.9'}, {'id': 5275628163, 'qualifierId': 56, 'value': 'Back'}];bfsjxpmiflhdz2162ulqlo0lw;J. Valverde;;;mtg2ogllwcvj3jv7pajrujo4;Pass;;;;;;;;;;;29,9;6,8;;1,65;44,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;29,9;44,9;;;;;;;;0;65;58;Vancouver Whitecaps II;3958;Sub;1,0
2732140811;630;1;2;66;0;7pmw399vh2v44cjle4fkklp1w;1;29,9;46,3;2024-10-06T21:31:20.698Z;2024-10-06T21:31:22Z;[{'id': 5275628323, 'qualifierId': 140, 'value': '40.3'}, {'id': 5275628325, 'qualifierId': 141, 'value': '30.4'}, {'id': 5275628321, 'qualifierId': 56, 'value': 'Back'}, {'id': 5275628327, 'qualifierId': 212, 'value': '15.4'}, {'id': 5275628329, 'qualifierId': 213, 'value': '5.50'}, {'id': 5275628319, 'qualifierId': 155}];aa4ut2fmswha43fxnrxp1obo4;S. Rodriguez;;;mtg2ogllwcvj3jv7pajrujo4;Pass;;;;;;;;;;;40,3;15,4;;5,5;30,4;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;40,3;30,4;;;;;;;;0;66;0;Vancouver Whitecaps II;3960;MC;1,0
2732140827;631;1;2;66;2;7pmw399vh2v44cjle4fkklp1w;0;40,3;30,4;2024-10-06T21:31:22.457Z;2024-10-10T07:09:40Z;[{'id': 5275628411, 'qualifierId': 3}, {'id': 5275628413, 'qualifierId': 56, 'value': 'Center'}, {'id': 5275628423, 'qualifierId': 213, 'value': '0.13'}, {'id': 5279798445, 'qualifierId': 168}, {'id': 5275628421, 'qualifierId': 212, 'value': '19.9'}, {'id': 5275628419, 'qualifierId': 141, 'value': '34.1'}, {'id': 5275628417, 'qualifierId': 140, 'value': '59.1'}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;;;mtg2ogllwcvj3jv7pajrujo4;Pass;;;;;;;;;;;59,1;19,9;;0,13;34,1;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;59,1;34,1;;;;;;;;0;66;2;Vancouver Whitecaps II;3962;MC;1,0
2732140901;632;1;2;66;7;7pmw399vh2v44cjle4fkklp1w;1;62,9;40,4;2024-10-06T21:31:27.432Z;2024-10-10T07:10:26Z;[{'id': 5275628831, 'qualifierId': 56, 'value': 'Center'}, {'id': 5275628833, 'qualifierId': 140, 'value': '62.1'}, {'id': 5275628835, 'qualifierId': 141, 'value': '65.9'}, {'id': 5275628839, 'qualifierId': 213, 'value': '1.62'}, {'id': 5275628837, 'qualifierId': 212, 'value': '17.4'}];azzpjrq2pndxuz0waw25p7r6y;I. Reid;;;mtg2ogllwcvj3jv7pajrujo4;Pass;;;;;;;;;;;62,1;17,4;;1,62;65,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;62,1;65,9;;;;;;;;0;66;7;Vancouver Whitecaps II;3967;Sub;1,0
2732898055;885;1;2;66;8;7pmw399vh2v44cjle4fkklp1w;0;60,0;55,0;2024-10-06T21:31:28.680Z;2024-10-10T07:10:52Z;[{'id': 5279798621, 'qualifierId': 141, 'value': '75.2'}, {'id': 5279798625, 'qualifierId': 213, 'value': '1.88'}, {'id': 5279798623, 'qualifierId': 212, 'value': '14.4'}, {'id': 5279798617, 'qualifierId': 56, 'value': 'Center'}, {'id': 5279798619, 'qualifierId': 140, 'value': '55.8'}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;;;mtg2ogllwcvj3jv7pajrujo4;Pass;;;;;;;;;;;55,8;14,4;;1,88;75,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;55,8;75,2;;;;;;;;0;66;8;Vancouver Whitecaps II;3968;MC;1,0
2732140923;474;3;2;66;8;eo64tqkioegeb09iice2hf8bt;0;37,4;27,2;2024-10-06T21:31:29.222Z;2024-10-10T07:11:06Z;[{'id': 5279798693, 'qualifierId': 465}, {'id': 5275628945, 'qualifierId': 286}, {'id': 5275628943, 'qualifierId': 56, 'value': 'Back'}, {'id': 5275629275, 'qualifierId': 233, 'value': '633'}];3yk1gwm7jptmbal0vcwr24is4;F. Linder;;;mtg2ogllwcvj3jv7pajrujo4;Take On;;;;;;;;;;;;;;;;;;;1,0;633,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;;0;66;8;Houston Dynamo II;3968;Sub;1,0
2732140973;633;7;2;66;8;7pmw399vh2v44cjle4fkklp1w;1;62,6;72,8;2024-10-06T21:31:29.223Z;2024-10-10T07:11:16Z;[{'id': 5275629241, 'qualifierId': 233, 'value': '474'}, {'id': 5279798759, 'qualifierId': 384}, {'id': 5275629185, 'qualifierId': 285}, {'id': 5275629183, 'qualifierId': 56, 'value': 'Center'}];2wj1w4opn7f0jyz1ps6ebvc6i;K. Sargeant;;;mtg2ogllwcvj3jv7pajrujo4;Tackle;;;;;;;;;;;;;;;;;;;;474,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;;0;66;8;Vancouver Whitecaps II;3968;DC;1,0
2732141051;634;1;2;66;12;7pmw399vh2v44cjle4fkklp1w;1;65,6;55,7;2024-10-06T21:31:32.921Z;2024-10-06T21:31:38Z;[{'id': 5275629577, 'qualifierId': 213, 'value': '4.84'}, {'id': 5275629575, 'qualifierId': 212, 'value': '30.8'}, {'id': 5275629569, 'qualifierId': 56, 'value': 'Right'}, {'id': 5275629573, 'qualifierId': 141, 'value': '10.7'}, {'id': 5275629571, 'qualifierId': 140, 'value': '69.2'}];2fd1h6vo86yjqqlzostdipq1g;A. Batioja;;;mtg2ogllwcvj3jv7pajrujo4;Pass;;;;;;;;;;;69,2;30,8;;4,84;10,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;69,2;10,7;;;;;;;;0;66;12;Vancouver Whitecaps II;3972;ML;1,0
2732141131;635;1;2;66;20;7pmw399vh2v44cjle4fkklp1w;1;72,5;8,3;2024-10-06T21:31:40.488Z;2024-10-06T21:31:42Z;[{'id': 5275630025, 'qualifierId': 213, 'value': '2.30'}, {'id': 5275630023, 'qualifierId': 212, 'value': '10.3'}, {'id': 5275630021, 'qualifierId': 141, 'value': '19.6'}, {'id': 5275630019, 'qualifierId': 140, 'value': '66.0'}, {'id': 5275630017, 'qualifierId': 56, 'value': 'Right'}];9qyg5hre038m06bzzupzgmsk4;E. Arzú;;;mtg2ogllwcvj3jv7pajrujo4;Pass;;;;;;;;;;;66,0;10,3;;2,3;19,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;66,0;19,6;;;;;;;;0;66;20;Vancouver Whitecaps II;3980;Sub;1,0
