id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_PlayerPosition;value_Involved;value_TeamFormation;value_TeamPlayerFormation;value_Captain;value_Resume;value_JerseyNumber;value_DirectionOfPlay;value_Angle;value_PassEndY;value_Length;value_PassEndX;value_Zone;value_KickOff;value_LongBall;value_Offensive;value_OppositeRelatedEventId;value_TouchTypePass;value_Defensive;value_OutOfPlay;value_NextEventThrowIn;value_ThrowIn;value_FlickOn;value_LowGkIntervention;value_KeeperThrow;value_SwitchOfPlay;value_Chipped;value_Foul;value_Direct;value_AttemptedTackle;value_InSwinger;value_Cross;value_Assist;value_IntentionalAssist;value_LeftFooted;value_FreeKickTaken;value_FirstTouch;value_GoalmouthZ;value_Head;value_High;value_GkY;value_RelatedEventId;value_GkX;value_GoalmouthY;value_Assisted;value_SetPiece;value_BoxCentre;value_NextEventGoalKick;value_GoalKick;value_Low;value_TouchTypeClearance;value_LayOff;value_Launch;value_HeadPass;value_TakeOnSpace;value_Unchallenged;value_TouchTypeControl;value_DeletedEventType;value_IntendedTackleTarget;value_TakeOnOvertake;value_OutSwinger;value_FastBreak;value_RightFooted;value_LowLeft;value_BigChance;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_GoalShotGameClock;value_KeeperTouched;value_BoxRight;value_BlockedX;value_IndividualPlay;value_Deflection;value_SwerveRight;value_BlockedY;value_NotAssisted;value_Standing;value_Hands;value_Collected;value_MediumGkIntervention;value_OverArm;value_Shove/Push;value_HighGkIntervention;value_HighClaim;value_GkKickFromHands;value_ShirtPull/Holding;value_BlockedPass;value_ThroughBall;value_LastLine;value_NotVisible;value_PlayersCaughtOffside;value_Indirect;value_Weak;value_CloseRight;value_RegularPlay;value_Left;value_RecklessOffence;value_YellowCard;value_InjuredPlayerId;value_Injury;value_SwerveLeft;value_OutOfBoxDeepRight;value_HighLeft;value_Volley;value_LowCentre;value_Stooping;value_BlockedCross;value_Right;value_CornerTaken;value_FromCorner;value_SmallBoxCentre;value_HighCentre;value_HighRight;value_ParriedSafe;value_Reaching;value_AerialFoul;value_LowRight;value_OutOfBoxCentre;value_Diving;value_Minutes;value_Defensive1V1;value_EndType;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_SmallBoxLeft;value_SixYardBlocked;value_Blocked;value_DefBlock;value_BoxDeepLeft;value_TimeWasting;value_Overrun;value_LeadingToAttempt;value_RelatedError1Id;value_35Left;value_Dissent;value_ProfessionalFoulLastMan;value_RedCard;value_FreeKick;value_CloseHigh;value_FantasyAssistTeam;value_FantasyAssistType;value_FantasyAssistedBy;value_FantasyAssistId;value_1On1;value_Feet;value_Sliding;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2700345709;532;1;2;69;27;1zgjjyruyufrkh4xjvryqsb1i;1;39,4;4,7;2024-07-11T23:33:41.547Z;2024-07-11T23:33:45Z;[{'id': 5100934305, 'qualifierId': 212, 'value': '14.6'}, {'id': 5100934299, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100934303, 'qualifierId': 141, 'value': '17.8'}, {'id': 5100934301, 'qualifierId': 140, 'value': '28.4'}, {'id': 5100934307, 'qualifierId': 213, 'value': '2.48'}];872ifpo3qufi9vv9vy7ty6uj8;G. Wetzel;;;dz5m52xyz92nsat8qdd9aeyvo;Pass;;;;;;;;;;2,48;17,8;14,6;28,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;28,4;17,8;;;;;;;0;0;69;27;Chattanooga;4167;DR;1,0
2700345711;533;1;2;69;30;1zgjjyruyufrkh4xjvryqsb1i;1;30,2;20,6;2024-07-11T23:33:45.108Z;2024-07-11T23:33:46Z;[{'id': 5100934313, 'qualifierId': 140, 'value': '27.6'}, {'id': 5100934319, 'qualifierId': 213, 'value': '1.68'}, {'id': 5100934311, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100934317, 'qualifierId': 212, 'value': '25.4'}, {'id': 5100934315, 'qualifierId': 141, 'value': '57.8'}];3h4x6eh6zkcaww4g6rhkwpbf8;Neil Pierre;;;dz5m52xyz92nsat8qdd9aeyvo;Pass;;;;;;;;;;1,68;57,8;25,4;27,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;27,6;57,8;;;;;;;0;0;69;30;Chattanooga;4170;DL;1,0
2700345723;534;1;2;69;32;1zgjjyruyufrkh4xjvryqsb1i;1;27,6;57,8;2024-07-11T23:33:46.624Z;2024-07-11T23:33:51Z;[{'id': 5100934391, 'qualifierId': 213, 'value': '1.02'}, {'id': 5100934389, 'qualifierId': 212, 'value': '25.8'}, {'id': 5100934383, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100934387, 'qualifierId': 141, 'value': '90.2'}, {'id': 5100934385, 'qualifierId': 140, 'value': '40.4'}];2qz3ojbfedl8psp1tvq0183ro;F. Westfield;;;dz5m52xyz92nsat8qdd9aeyvo;Pass;;;;;;;;;;1,02;90,2;25,8;40,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;40,4;90,2;;;;;;;0;0;69;32;Chattanooga;4172;DC;1,0
2700345725;535;1;2;69;37;1zgjjyruyufrkh4xjvryqsb1i;0;40,2;92,4;2024-07-11T23:33:51.326Z;2024-07-11T23:33:53Z;[{'id': 5100934395, 'qualifierId': 56, 'value': 'Left'}, {'id': 5100934405, 'qualifierId': 1}, {'id': 5100934397, 'qualifierId': 140, 'value': '81.3'}, {'id': 5100934401, 'qualifierId': 212, 'value': '43.4'}, {'id': 5100934403, 'qualifierId': 213, 'value': '6.18'}, {'id': 5100934399, 'qualifierId': 141, 'value': '86.1'}];15v2azulwhof0p216i7bjp250;J. Berdecio;;;dz5m52xyz92nsat8qdd9aeyvo;Pass;;;;;;;;;;6,18;86,1;43,4;81,3;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;81,3;86,1;;;;;;;0;0;69;37;Chattanooga;4177;Sub;1,0
2700345729;550;49;2;69;40;cwnjxlibb02fuh0vwgvac6h45;1;16,9;7,3;2024-07-11T23:33:54.280Z;2024-07-11T23:33:54Z;[];exunlng0cgo9bpqh4x6jpxyax;J. Williams;;;dz5m52xyz92nsat8qdd9aeyvo;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;0;0;69;40;Philadelphia Union II;4180;DC;1,0
2700345735;551;1;2;69;40;cwnjxlibb02fuh0vwgvac6h45;1;17,7;6,2;2024-07-11T23:33:54.864Z;2024-07-11T23:33:55Z;[{'id': 5100934445, 'qualifierId': 140, 'value': '27.4'}, {'id': 5100934451, 'qualifierId': 213, 'value': '6.16'}, {'id': 5100934447, 'qualifierId': 141, 'value': '4.4'}, {'id': 5100934449, 'qualifierId': 212, 'value': '10.3'}, {'id': 5100934443, 'qualifierId': 56, 'value': 'Back'}];exunlng0cgo9bpqh4x6jpxyax;J. Williams;;;dz5m52xyz92nsat8qdd9aeyvo;Pass;;;;;;;;;;6,16;4,4;10,3;27,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;27,4;4,4;;;;;;;0;0;69;40;Philadelphia Union II;4180;DC;1,0
2700345737;552;1;2;69;41;cwnjxlibb02fuh0vwgvac6h45;0;27,4;4,4;2024-07-11T23:33:55.800Z;2024-07-11T23:33:56Z;[{'id': 5100934463, 'qualifierId': 213, 'value': '0.87'}, {'id': 5100934459, 'qualifierId': 141, 'value': '14.6'}, {'id': 5100934461, 'qualifierId': 212, 'value': '9.1'}, {'id': 5100934455, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100934457, 'qualifierId': 140, 'value': '33.0'}];6zbb5xiauoixj3clxdgud8lxw;C. Watson;;;dz5m52xyz92nsat8qdd9aeyvo;Pass;;;;;;;;;;0,87;14,6;9,1;33,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;33,0;14,6;;;;;;;0;0;69;41;Philadelphia Union II;4181;MC;1,0
2700345743;536;49;2;69;43;1zgjjyruyufrkh4xjvryqsb1i;1;66,7;77,9;2024-07-11T23:33:58.200Z;2024-07-11T23:33:58Z;[];81w1fqi66z0ibawynhraybaxg;S. Ngabo;;;dz5m52xyz92nsat8qdd9aeyvo;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;0;0;69;43;Chattanooga;4183;DMC;1,0
2700345749;537;1;2;69;44;1zgjjyruyufrkh4xjvryqsb1i;1;66,7;77,9;2024-07-11T23:33:58.309Z;2024-07-11T23:34:00Z;[{'id': 5100934513, 'qualifierId': 140, 'value': '70.6'}, {'id': 5100934519, 'qualifierId': 213, 'value': '5.08'}, {'id': 5100934517, 'qualifierId': 212, 'value': '11.5'}, {'id': 5100934511, 'qualifierId': 56, 'value': 'Center'}, {'id': 5100934515, 'qualifierId': 141, 'value': '62.1'}];81w1fqi66z0ibawynhraybaxg;S. Ngabo;;;dz5m52xyz92nsat8qdd9aeyvo;Pass;;;;;;;;;;5,08;62,1;11,5;70,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;70,6;62,1;;;;;;;0;0;69;44;Chattanooga;4184;DMC;1,0
2700345751;538;61;2;69;45;1zgjjyruyufrkh4xjvryqsb1i;0;70,6;62,1;2024-07-11T23:34:00.168Z;2024-07-11T23:34:00Z;[{'id': 5100934523, 'qualifierId': 56, 'value': 'Center'}];de6bz3uyz5ta17f0jnnfhzims;L. Soria;;;dz5m52xyz92nsat8qdd9aeyvo;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;0;0;69;45;Chattanooga;4185;Sub;1,0
2700345755;539;45;2;69;47;1zgjjyruyufrkh4xjvryqsb1i;0;74,4;50,3;2024-07-11T23:34:01.239Z;2024-07-11T23:34:03Z;[{'id': 5100934579, 'qualifierId': 233, 'value': '553'}, {'id': 5100934543, 'qualifierId': 56, 'value': 'Center'}, {'id': 5100934545, 'qualifierId': 286}];de6bz3uyz5ta17f0jnnfhzims;L. Soria;;;dz5m52xyz92nsat8qdd9aeyvo;Challenge;;;;;;;;;;;;;;;;;1,0;553,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;0;0;69;47;Chattanooga;4187;Sub;1,0
2700345759;553;3;2;69;47;cwnjxlibb02fuh0vwgvac6h45;1;25,6;49,7;2024-07-11T23:34:01.239Z;2024-07-16T07:25:20Z;[{'id': 5100934555, 'qualifierId': 285}, {'id': 5106201059, 'qualifierId': 464}, {'id': 5100934551, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100934563, 'qualifierId': 233, 'value': '539'}];2d3dwhrtafkd1b8q1nzerqew9;J. Pérez;;;dz5m52xyz92nsat8qdd9aeyvo;Take On;;;;;;;;;;;;;;;;;;539,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;0;0;69;47;Philadelphia Union II;4187;Sub;1,0
2700345761;554;49;2;69;48;cwnjxlibb02fuh0vwgvac6h45;1;24,0;42,2;2024-07-11T23:34:02.728Z;2024-07-11T23:34:03Z;[];2d3dwhrtafkd1b8q1nzerqew9;J. Pérez;;;dz5m52xyz92nsat8qdd9aeyvo;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;0;0;69;48;Philadelphia Union II;4188;Sub;1,0
2700345773;555;1;2;69;49;cwnjxlibb02fuh0vwgvac6h45;1;23,1;41,3;2024-07-11T23:34:03.504Z;2024-07-11T23:34:06Z;[{'id': 5100934625, 'qualifierId': 213, 'value': '3.02'}, {'id': 5100934617, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100934623, 'qualifierId': 212, 'value': '21.6'}, {'id': 5100934621, 'qualifierId': 141, 'value': '45.1'}, {'id': 5100934619, 'qualifierId': 140, 'value': '2.7'}];2d3dwhrtafkd1b8q1nzerqew9;J. Pérez;;;dz5m52xyz92nsat8qdd9aeyvo;Pass;;;;;;;;;;3,02;45,1;21,6;2,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;2,7;45,1;;;;;;;0;0;69;49;Philadelphia Union II;4189;Sub;1,0
2700345779;556;12;2;69;51;cwnjxlibb02fuh0vwgvac6h45;1;4,5;42,8;2024-07-11T23:34:06.064Z;2024-07-16T07:25:35Z;[{'id': 5100934663, 'qualifierId': 212, 'value': '22.5'}, {'id': 5100934659, 'qualifierId': 140, 'value': '25.7'}, {'id': 5100934661, 'qualifierId': 141, 'value': '47.8'}, {'id': 5100934657, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100934665, 'qualifierId': 213, 'value': '0.15'}];ew3qxbn1ev1qv7wi0iwoc642c;J. Burke;;;dz5m52xyz92nsat8qdd9aeyvo;Clearance;;;;;;;;;;0,15;47,8;22,5;25,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;25,7;47,8;;;;;;;0;0;69;51;Philadelphia Union II;4191;Sub;1,0
2700345793;540;61;2;69;54;1zgjjyruyufrkh4xjvryqsb1i;0;69,3;43,4;2024-07-11T23:34:08.806Z;2024-07-12T00:05:12Z;[{'id': 5100934731, 'qualifierId': 56, 'value': 'Center'}];45v94x6b8g7n4xa3lsfdp6pzo;D. Vazquez;;;dz5m52xyz92nsat8qdd9aeyvo;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;0;0;69;54;Chattanooga;4194;MR;1,0
2700345795;557;12;2;69;55;cwnjxlibb02fuh0vwgvac6h45;1;18,4;43,3;2024-07-11T23:34:09.624Z;2024-07-11T23:34:11Z;[{'id': 5100934741, 'qualifierId': 213, 'value': '5.18'}, {'id': 5100934735, 'qualifierId': 140, 'value': '24.7'}, {'id': 5100934737, 'qualifierId': 141, 'value': '24.0'}, {'id': 5100934733, 'qualifierId': 56, 'value': 'Back'}, {'id': 5100934739, 'qualifierId': 212, 'value': '14.7'}];2d3dwhrtafkd1b8q1nzerqew9;J. Pérez;;;dz5m52xyz92nsat8qdd9aeyvo;Clearance;;;;;;;;;;5,18;24,0;14,7;24,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;24,7;24,0;;;;;;;0;0;69;55;Philadelphia Union II;4195;Sub;1,0
2700345811;541;61;2;69;56;1zgjjyruyufrkh4xjvryqsb1i;0;72,9;71,7;2024-07-11T23:34:10.602Z;2024-07-12T00:07:08Z;[{'id': 5100934803, 'qualifierId': 56, 'value': 'Center'}];7bodno8j3qjiqp9wy8kobwmqc;C. Olney;;;dz5m52xyz92nsat8qdd9aeyvo;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;0;0;69;56;Chattanooga;4196;ML;1,0
2700345813;558;1;2;69;58;cwnjxlibb02fuh0vwgvac6h45;1;27,7;29,1;2024-07-11T23:34:13.185Z;2024-07-16T07:26:01Z;[{'id': 5100934811, 'qualifierId': 141, 'value': '46.7'}, {'id': 5100934813, 'qualifierId': 212, 'value': '12.0'}, {'id': 5100934815, 'qualifierId': 213, 'value': '1.61'}, {'id': 5100934809, 'qualifierId': 140, 'value': '27.3'}, {'id': 5100934807, 'qualifierId': 56, 'value': 'Back'}];6zbb5xiauoixj3clxdgud8lxw;C. Watson;;;dz5m52xyz92nsat8qdd9aeyvo;Pass;;;;;;;;;;1,61;46,7;12,0;27,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;27,3;46,7;;;;;;;0;0;69;58;Philadelphia Union II;4198;MC;1,0
2700345819;559;1;2;70;0;cwnjxlibb02fuh0vwgvac6h45;1;26,2;46,6;2024-07-11T23:34:14.728Z;2024-07-11T23:34:16Z;[{'id': 5100934857, 'qualifierId': 213, 'value': '3.25'}, {'id': 5100934851, 'qualifierId': 140, 'value': '19.0'}, {'id': 5100934853, 'qualifierId': 141, 'value': '45.4'}, {'id': 5100934855, 'qualifierId': 212, 'value': '7.6'}, {'id': 5100934849, 'qualifierId': 56, 'value': 'Back'}];at2xv960peboe9spoag2kn21g;A. McGrath;;;dz5m52xyz92nsat8qdd9aeyvo;Pass;;;;;;;;;;3,25;45,4;7,6;19,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;19,0;45,4;;;;;;;0;0;70;0;Philadelphia Union II;4200;MC;1,0
2700345823;560;1;2;70;2;cwnjxlibb02fuh0vwgvac6h45;0;19,0;45,4;2024-07-11T23:34:16.679Z;2024-07-11T23:34:17Z;[{'id': 5100934869, 'qualifierId': 141, 'value': '43.1'}, {'id': 5100934871, 'qualifierId': 212, 'value': '9.4'}, {'id': 5100934867, 'qualifierId': 140, 'value': '27.8'}, {'id': 5100934875, 'qualifierId': 213, 'value': '6.12'}, {'id': 5100934865, 'qualifierId': 56, 'value': 'Back'}];cpbyoj822ivx6qrqbkun1zr3d;A. Prepeliţă;;;dz5m52xyz92nsat8qdd9aeyvo;Pass;;;;;;;;;;6,12;43,1;9,4;27,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;27,8;43,1;;;;;;;0;0;70;2;Philadelphia Union II;4202;DC;1,0
2700345825;542;8;2;70;3;1zgjjyruyufrkh4xjvryqsb1i;1;71,5;51,9;2024-07-11T23:34:17.728Z;2024-07-16T07:26:15Z;[{'id': 5106202041, 'qualifierId': 383}, {'id': 5100934877, 'qualifierId': 56, 'value': 'Center'}];81w1fqi66z0ibawynhraybaxg;S. Ngabo;;;dz5m52xyz92nsat8qdd9aeyvo;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;0;0;70;3;Chattanooga;4203;DMC;1,0
2700345829;543;49;2;70;4;1zgjjyruyufrkh4xjvryqsb1i;1;71,4;48,2;2024-07-11T23:34:18.462Z;2024-07-11T23:34:18Z;[];81w1fqi66z0ibawynhraybaxg;S. Ngabo;;;dz5m52xyz92nsat8qdd9aeyvo;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;0;0;70;4;Chattanooga;4204;DMC;1,0
2700345843;544;1;2;70;4;1zgjjyruyufrkh4xjvryqsb1i;1;71,7;47,3;2024-07-11T23:34:18.696Z;2024-07-11T23:34:42Z;[{'id': 5100934945, 'qualifierId': 56, 'value': 'Center'}, {'id': 5100934951, 'qualifierId': 212, 'value': '19.4'}, {'id': 5100934953, 'qualifierId': 213, 'value': '0.35'}, {'id': 5100934947, 'qualifierId': 140, 'value': '89.1'}, {'id': 5100935281, 'qualifierId': 154}, {'id': 5100935279, 'qualifierId': 210, 'value': '15'}, {'id': 5100934949, 'qualifierId': 141, 'value': '57.0'}];81w1fqi66z0ibawynhraybaxg;S. Ngabo;1,0;;dz5m52xyz92nsat8qdd9aeyvo;Pass;;;;;;;;;;0,35;57,0;19,4;89,1;;;;;;;;;;;;;;;;;;;;;15,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;89,1;57,0;;;;;;;0;0;70;4;Chattanooga;4204;DMC;1,0
