id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Involved;value_TeamKit;value_Captain;value_JerseyNumber;value_Resume;value_TeamFormation;value_TeamPlayerFormation;value_PlayerPosition;value_DirectionOfPlay;value_Length;value_PassEndY;value_Zone;value_Angle;value_KickOff;value_PassEndX;value_LongBall;value_Chipped;value_HeadPass;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_BlockedPass;value_Offensive;value_Defensive;value_TakeOnOvertake;value_TouchTypeClearance;value_OutOfPlay;value_Left;value_Right;value_CornerTaken;value_RightFooted;value_Assist;value_IntentionalAssist;value_Cross;value_OutSwinger;value_GkX;value_BoxCentre;value_GoalmouthY;value_FromCorner;value_BlockedX;value_FirstTouch;value_GkY;value_Assisted;value_NotPastGoalLine;value_BlockedY;value_RelatedEventId;value_Head;value_GoalmouthZ;value_NotAssisted;value_OutOfBoxCentre;value_IndividualPlay;value_LowCentre;value_Volley;value_Weak;value_Standing;value_Hands;value_LowGkIntervention;value_Collected;value_GkKickFromHands;value_DeletedEventType;value_CloseRight;value_RegularPlay;value_NextEventGoalKick;value_Low;value_GoalKick;value_Launch;value_LayOff;value_TouchTypePass;value_SwerveLeft;value_BoxLeft;value_AttemptedTackle;value_Foul;value_Direct;value_FreeKickTaken;value_InSwinger;value_LeftFooted;value_SetPiece;value_MediumGkIntervention;value_KeeperThrow;value_TouchTypeControl;value_High;value_IntendedTackleTarget;value_Shove/Push;value_HighClaim;value_HighGkIntervention;value_YellowCard;value_RecklessOffence;value_TakeOnSpace;value_Argument;value_PlayersCaughtOffside;value_NotVisible;value_ShirtPull/Holding;value_BoxRight;value_Blocked;value_DefBlock;value_Unchallenged;value_Diving;value_DrivenCross;value_Straight;value_FlickOn;value_FastBreak;value_CloseHigh;value_ThroughBall;value_CloseRightAndHigh;value_Dissent;value_Minutes;value_EndType;value_FloatedCross;value_SwitchOfPlay;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_LowLeft;value_ParriedSafe;value_BoxDeepRight;value_BigChance;value_GkYTimeOfGoal;value_GoalShotGameClock;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_FollowsADribble;value_BlockedCross;value_HighCentre;value_Indirect;value_BoxDeepLeft;value_HighLeft;value_Fumble;value_Stooping;value_ParriedDanger;value_FollowsShotRebound;value_TempShotOn;value_Overrun;value_HighRight;value_LowRight;value_SmallBoxCentre;value_KeeperTouched;value_SwerveRight;value_MisHit;value_GkHoof;value_Sliding;value_OtherBodyPart;value_TimeWasting;value_Fingertip;value_SixYardBlocked;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2684666213;811;1;2;90;19;cbip96wzs3jc2xadoluhhxotl;1;43,3;90,0;2024-05-09T03:49:44.673Z;2024-05-09T03:49:47Z;[{'id': 5014999687, 'qualifierId': 140, 'value': '32.3'}, {'id': 5014999691, 'qualifierId': 212, 'value': '15.9'}, {'id': 5014999685, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014999693, 'qualifierId': 213, 'value': '3.90'}, {'id': 5014999689, 'qualifierId': 141, 'value': '73.9'}];bxnegxnynd1glae8g0vfigfvu;N. Caliskan;;;cq0nhg28p3kjrvithchzjvdp0;Pass;;;;;;;;;;15,9;73,9;;3,9;;32,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;32,3;73,9;;;;;;;0;0;90;19;Houston Dynamo II;5419;MC;1,0
2684666233;812;1;2;90;22;cbip96wzs3jc2xadoluhhxotl;1;33,4;72,3;2024-05-09T03:49:47.234Z;2024-05-09T03:49:51Z;[{'id': 5014999801, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014999807, 'qualifierId': 212, 'value': '17.6'}, {'id': 5014999809, 'qualifierId': 213, 'value': '4.38'}, {'id': 5014999805, 'qualifierId': 141, 'value': '47.9'}, {'id': 5014999803, 'qualifierId': 140, 'value': '27.9'}];8pl795qg2d886vtq8trzsucfe;B. Pierre;;;cq0nhg28p3kjrvithchzjvdp0;Pass;;;;;;;;;;17,6;47,9;;4,38;;27,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;27,9;47,9;;;;;;;0;0;90;22;Houston Dynamo II;5422;DC;1,0
2684666245;813;1;2;90;26;cbip96wzs3jc2xadoluhhxotl;1;32,1;54,3;2024-05-09T03:49:51.073Z;2024-05-09T03:49:53Z;[{'id': 5014999885, 'qualifierId': 212, 'value': '9.8'}, {'id': 5014999883, 'qualifierId': 141, 'value': '67.0'}, {'id': 5014999881, 'qualifierId': 140, 'value': '27.7'}, {'id': 5014999879, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014999887, 'qualifierId': 213, 'value': '2.06'}];ahl3kfbfeubf6zfl7x8qrlm38;K. Storlie;;;cq0nhg28p3kjrvithchzjvdp0;Pass;;;;;;;;;;9,8;67,0;;2,06;;27,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;27,7;67,0;;;;;;;0;0;90;26;Houston Dynamo II;5426;DL;1,0
2684666257;814;1;2;90;28;cbip96wzs3jc2xadoluhhxotl;1;31,1;73,9;2024-05-09T03:49:53.153Z;2024-05-09T03:49:57Z;[{'id': 5014999961, 'qualifierId': 140, 'value': '39.7'}, {'id': 5014999967, 'qualifierId': 213, 'value': '0.89'}, {'id': 5014999959, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014999963, 'qualifierId': 141, 'value': '90.3'}, {'id': 5014999965, 'qualifierId': 212, 'value': '14.3'}];8pl795qg2d886vtq8trzsucfe;B. Pierre;;;cq0nhg28p3kjrvithchzjvdp0;Pass;;;;;;;;;;14,3;90,3;;0,89;;39,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;39,7;90,3;;;;;;;0;0;90;28;Houston Dynamo II;5428;DC;1,0
2684666259;698;83;2;90;31;7pmw399vh2v44cjle4fkklp1w;0;68,2;9,3;2024-05-09T03:49:56.232Z;2024-05-09T04:07:51Z;[{'id': 5015021153, 'qualifierId': 399, 'value': '5gg2mxmy9ff40oku3s09gavl6'}];9qyg5hre038m06bzzupzgmsk4;E. Arzú;;;cq0nhg28p3kjrvithchzjvdp0;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;0;0;90;31;Real Monarchs;5431;FWR;1,0
2684666269;815;1;2;90;32;cbip96wzs3jc2xadoluhhxotl;1;36,0;85,3;2024-05-09T03:49:57.217Z;2024-05-09T03:49:59Z;[{'id': 5015000017, 'qualifierId': 56, 'value': 'Back'}, {'id': 5015000025, 'qualifierId': 213, 'value': '3.86'}, {'id': 5015000021, 'qualifierId': 141, 'value': '69.7'}, {'id': 5015000019, 'qualifierId': 140, 'value': '24.4'}, {'id': 5015000023, 'qualifierId': 212, 'value': '16.2'}];5gg2mxmy9ff40oku3s09gavl6;Z. Farnsworth;;;cq0nhg28p3kjrvithchzjvdp0;Pass;;;;;;;;;;16,2;69,7;;3,86;;24,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;24,4;69,7;;;;;;;0;0;90;32;Houston Dynamo II;5432;DC;1,0
2684666283;816;1;2;90;34;cbip96wzs3jc2xadoluhhxotl;1;21,2;68,1;2024-05-09T03:49:59.497Z;2024-05-09T03:50:03Z;[{'id': 5015000115, 'qualifierId': 141, 'value': '57.5'}, {'id': 5015000113, 'qualifierId': 140, 'value': '10.7'}, {'id': 5015000117, 'qualifierId': 212, 'value': '13.2'}, {'id': 5015000111, 'qualifierId': 56, 'value': 'Back'}, {'id': 5015000119, 'qualifierId': 213, 'value': '3.72'}];8pl795qg2d886vtq8trzsucfe;B. Pierre;;;cq0nhg28p3kjrvithchzjvdp0;Pass;;;;;;;;;;13,2;57,5;;3,72;;10,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;10,7;57,5;;;;;;;0;0;90;34;Houston Dynamo II;5434;DC;1,0
2684666307;817;1;2;90;38;cbip96wzs3jc2xadoluhhxotl;1;8,7;57,2;2024-05-09T03:50:03.050Z;2024-05-09T03:50:06Z;[{'id': 5015000227, 'qualifierId': 141, 'value': '94.1'}, {'id': 5015000225, 'qualifierId': 140, 'value': '40.7'}, {'id': 5015000233, 'qualifierId': 1}, {'id': 5015000229, 'qualifierId': 212, 'value': '41.9'}, {'id': 5015000221, 'qualifierId': 157}, {'id': 5015000231, 'qualifierId': 213, 'value': '0.64'}, {'id': 5015000223, 'qualifierId': 56, 'value': 'Back'}];d8jipeh184bc6p9c0uervzytw;W. Mackay;;;cq0nhg28p3kjrvithchzjvdp0;Pass;;;;;;;;;;41,9;94,1;;0,64;;40,7;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;40,7;94,1;;;;;;;0;0;90;38;Houston Dynamo II;5438;GK;1,0
2684666311;818;1;2;90;41;cbip96wzs3jc2xadoluhhxotl;0;39,9;97,9;2024-05-09T03:50:06.274Z;2024-05-16T18:20:29Z;[{'id': 5015000255, 'qualifierId': 141, 'value': '95.7'}, {'id': 5015000253, 'qualifierId': 140, 'value': '53.0'}, {'id': 5015000259, 'qualifierId': 213, 'value': '6.17'}, {'id': 5015000251, 'qualifierId': 56, 'value': 'Left'}, {'id': 5015000249, 'qualifierId': 3}, {'id': 5015000257, 'qualifierId': 212, 'value': '13.8'}];17x0wwjg47boyx7jua6vqf0gk;M. Bell;;;cq0nhg28p3kjrvithchzjvdp0;Pass;;;;;;;;;;13,8;95,7;;6,17;;53,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;53,0;95,7;;;;;;;0;0;90;41;Houston Dynamo II;5441;FW;1,0
2684666321;700;1;2;90;42;7pmw399vh2v44cjle4fkklp1w;0;46,4;3,3;2024-05-09T03:50:07.474Z;2024-05-16T18:20:38Z;[{'id': 5015000301, 'qualifierId': 141, 'value': '4.7'}, {'id': 5033908771, 'qualifierId': 155}, {'id': 5015000297, 'qualifierId': 56, 'value': 'Right'}, {'id': 5015000299, 'qualifierId': 140, 'value': '61.0'}, {'id': 5015000303, 'qualifierId': 212, 'value': '15.4'}, {'id': 5015000305, 'qualifierId': 213, 'value': '0.06'}];1d43ue54zl1o9rvnwz5zfotm;O. Grey;;;cq0nhg28p3kjrvithchzjvdp0;Pass;;;;;;;;;;15,4;4,7;;0,06;;61,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;61,0;4,7;;;;;;;0;0;90;42;Real Monarchs;5442;Sub;1,0
2684666345;701;61;2;90;44;7pmw399vh2v44cjle4fkklp1w;0;65,5;3,9;2024-05-09T03:50:09.284Z;2024-05-16T18:20:51Z;[{'id': 5015000435, 'qualifierId': 56, 'value': 'Right'}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;;;cq0nhg28p3kjrvithchzjvdp0;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;0;0;90;44;Real Monarchs;5444;MC;1,0
2684666361;819;1;2;90;48;cbip96wzs3jc2xadoluhhxotl;1;39,0;73,2;2024-05-09T03:50:13.425Z;2024-05-09T03:50:18Z;[{'id': 5015000531, 'qualifierId': 141, 'value': '85.9'}, {'id': 5015000527, 'qualifierId': 56, 'value': 'Left'}, {'id': 5015000535, 'qualifierId': 213, 'value': '0.44'}, {'id': 5015000533, 'qualifierId': 212, 'value': '20.1'}, {'id': 5015000529, 'qualifierId': 140, 'value': '56.3'}];bxnegxnynd1glae8g0vfigfvu;N. Caliskan;;;cq0nhg28p3kjrvithchzjvdp0;Pass;;;;;;;;;;20,1;85,9;;0,44;;56,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;56,3;85,9;;;;;;;0;0;90;48;Houston Dynamo II;5448;MC;1,0
2684666375;820;1;2;90;53;cbip96wzs3jc2xadoluhhxotl;1;59,9;87,2;2024-05-09T03:50:18.073Z;2024-05-09T03:50:19Z;[{'id': 5015000607, 'qualifierId': 212, 'value': '13.2'}, {'id': 5015000601, 'qualifierId': 56, 'value': 'Left'}, {'id': 5015000609, 'qualifierId': 213, 'value': '0.47'}, {'id': 5015000603, 'qualifierId': 140, 'value': '71.1'}, {'id': 5015000605, 'qualifierId': 141, 'value': '96.0'}];17x0wwjg47boyx7jua6vqf0gk;M. Bell;;;cq0nhg28p3kjrvithchzjvdp0;Pass;;;;;;;;;;13,2;96,0;;0,47;;71,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;71,1;96,0;;;;;;;0;0;90;53;Houston Dynamo II;5453;FW;1,0
2684666379;821;1;2;90;54;cbip96wzs3jc2xadoluhhxotl;1;70,5;94,2;2024-05-09T03:50:19.729Z;2024-05-09T03:50:21Z;[{'id': 5015000643, 'qualifierId': 56, 'value': 'Left'}, {'id': 5015000645, 'qualifierId': 140, 'value': '73.4'}, {'id': 5015000647, 'qualifierId': 141, 'value': '85.4'}, {'id': 5015000651, 'qualifierId': 213, 'value': '5.18'}, {'id': 5015000649, 'qualifierId': 212, 'value': '6.7'}];8y2nsfsangmn1qa389y25b76c;O. Marquez;;;cq0nhg28p3kjrvithchzjvdp0;Pass;;;;;;;;;;6,7;85,4;;5,18;;73,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;73,4;85,4;;;;;;;0;0;90;54;Houston Dynamo II;5454;Sub;1,0
2684666393;822;1;2;90;56;cbip96wzs3jc2xadoluhhxotl;1;70,8;82,4;2024-05-09T03:50:21.425Z;2024-05-16T18:21:09Z;[{'id': 5015000723, 'qualifierId': 140, 'value': '59.6'}, {'id': 5015000725, 'qualifierId': 141, 'value': '68.5'}, {'id': 5015000719, 'qualifierId': 56, 'value': 'Center'}, {'id': 5015000727, 'qualifierId': 212, 'value': '15.1'}, {'id': 5015000729, 'qualifierId': 213, 'value': '3.82'}];17x0wwjg47boyx7jua6vqf0gk;M. Bell;;;cq0nhg28p3kjrvithchzjvdp0;Pass;;;;;;;;;;15,1;68,5;;3,82;;59,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;59,6;68,5;;;;;;;0;0;90;56;Houston Dynamo II;5456;FW;1,0
2684666417;823;1;2;91;0;cbip96wzs3jc2xadoluhhxotl;1;59,8;66,6;2024-05-09T03:50:25.033Z;2024-05-09T03:50:27Z;[{'id': 5015000861, 'qualifierId': 212, 'value': '11.7'}, {'id': 5015000855, 'qualifierId': 56, 'value': 'Center'}, {'id': 5015000863, 'qualifierId': 213, 'value': '4.97'}, {'id': 5015000857, 'qualifierId': 140, 'value': '62.6'}, {'id': 5015000859, 'qualifierId': 141, 'value': '50.0'}];8rq61cgteiomxej2p0nxaw6c4;L. Moisa;;;cq0nhg28p3kjrvithchzjvdp0;Pass;;;;;;;;;;11,7;50,0;;4,97;;62,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;62,6;50,0;;;;;;;0;0;91;0;Houston Dynamo II;5460;Sub;1,0
2684666441;824;1;2;91;2;cbip96wzs3jc2xadoluhhxotl;1;64,7;44,0;2024-05-09T03:50:27.617Z;2024-05-09T03:50:33Z;[{'id': 5015000995, 'qualifierId': 141, 'value': '16.4'}, {'id': 5015000993, 'qualifierId': 140, 'value': '81.9'}, {'id': 5015000999, 'qualifierId': 213, 'value': '5.48'}, {'id': 5015000997, 'qualifierId': 212, 'value': '26.0'}, {'id': 5015000991, 'qualifierId': 56, 'value': 'Right'}];ahl3kfbfeubf6zfl7x8qrlm38;K. Storlie;;;cq0nhg28p3kjrvithchzjvdp0;Pass;;;;;;;;;;26,0;16,4;;5,48;;81,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;81,9;16,4;;;;;;;0;0;91;2;Houston Dynamo II;5462;DL;1,0
2684666445;825;1;2;91;8;cbip96wzs3jc2xadoluhhxotl;1;78,5;31,0;2024-05-09T03:50:33.456Z;2024-05-09T03:50:35Z;[{'id': 5015001039, 'qualifierId': 141, 'value': '60.5'}, {'id': 5015001043, 'qualifierId': 213, 'value': '1.65'}, {'id': 5015001037, 'qualifierId': 140, 'value': '76.9'}, {'id': 5015001041, 'qualifierId': 212, 'value': '20.1'}, {'id': 5015001035, 'qualifierId': 56, 'value': 'Center'}];es77zuezg8qvczh819uj6c844;D. Barker John;;;cq0nhg28p3kjrvithchzjvdp0;Pass;;;;;;;;;;20,1;60,5;;1,65;;76,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;76,9;60,5;;;;;;;0;0;91;8;Houston Dynamo II;5468;Sub;1,0
2684666451;826;1;2;91;10;cbip96wzs3jc2xadoluhhxotl;1;76,9;60,5;2024-05-09T03:50:35.811Z;2024-05-09T03:50:38Z;[{'id': 5015001077, 'qualifierId': 213, 'value': '5.77'}, {'id': 5015001071, 'qualifierId': 140, 'value': '91.0'}, {'id': 5015001067, 'qualifierId': 155}, {'id': 5015001069, 'qualifierId': 56, 'value': 'Center'}, {'id': 5015001075, 'qualifierId': 212, 'value': '17.0'}, {'id': 5015001073, 'qualifierId': 141, 'value': '48.2'}];17x0wwjg47boyx7jua6vqf0gk;M. Bell;;;cq0nhg28p3kjrvithchzjvdp0;Pass;;;;;;;;;;17,0;48,2;;5,77;;91,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;91,0;48,2;;;;;;;0;0;91;10;Houston Dynamo II;5470;FW;1,0
2684666453;827;61;2;91;11;cbip96wzs3jc2xadoluhhxotl;1;91,3;47,9;2024-05-09T03:50:36.740Z;2024-05-16T18:21:33Z;[{'id': 5015001081, 'qualifierId': 56, 'value': 'Center'}];6d45ccicyo6dregi9cm4ad4kq;I. Paul;1,0;;cq0nhg28p3kjrvithchzjvdp0;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;0;0;91;11;Houston Dynamo II;5471;FW;1,0
2684666465;828;15;2;91;12;cbip96wzs3jc2xadoluhhxotl;1;92,0;51,1;2024-05-09T03:50:37.829Z;2024-05-16T18:21:49Z;[{'id': 5015001141, 'qualifierId': 56, 'value': 'Center'}, {'id': 5015010919, 'qualifierId': 55, 'value': '827'}, {'id': 5015001137, 'qualifierId': 22}, {'id': 5015001261, 'qualifierId': 103, 'value': '9.5'}, {'id': 5015010917, 'qualifierId': 29}, {'id': 5015001139, 'qualifierId': 17}, {'id': 5015001267, 'qualifierId': 147, 'value': '50'}, {'id': 5015001265, 'qualifierId': 146, 'value': '94.7'}, {'id': 5015001259, 'qualifierId': 102, 'value': '51.0'}, {'id': 5015010923, 'qualifierId': 214}, {'id': 5015001217, 'qualifierId': 72}, {'id': 5015001257, 'qualifierId': 78}, {'id': 5015001549, 'qualifierId': 233, 'value': '702'}, {'id': 5015010925, 'qualifierId': 328}];es77zuezg8qvczh819uj6c844;D. Barker John;;;cq0nhg28p3kjrvithchzjvdp0;Attempt Saved;;;;;;;;;;;;;;;;;;;;702,0;;;;;;;;;;;;;;;;;1,0;51,0;;94,7;1,0;;1,0;;50,0;827,0;;9,5;;;;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;94,7;50,0;51,0;9.5;827,0;6d45ccicyo6dregi9cm4ad4kq;0;0;91;12;Houston Dynamo II;5472;Sub;1,0
2684666459;702;10;2;91;12;7pmw399vh2v44cjle4fkklp1w;1;5,5;49,7;2024-05-09T03:50:37.929Z;2024-05-16T18:22:46Z;[{'id': 5033911323, 'qualifierId': 377}, {'id': 5033911321, 'qualifierId': 389}, {'id': 5015001107, 'qualifierId': 56, 'value': 'Back'}, {'id': 5015001525, 'qualifierId': 21}, {'id': 5015001521, 'qualifierId': 174}, {'id': 5015001553, 'qualifierId': 233, 'value': '828'}];e81zc97bmfjgwo978gplrx46i;X. Valdez;;;cq0nhg28p3kjrvithchzjvdp0;Save;;;;;;;;;;;;;;;;;;;;828,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;1,0;1,0;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;0;0;91;12;Real Monarchs;5472;GK;1,0
2688129375;902;61;2;91;13;cbip96wzs3jc2xadoluhhxotl;1;94,0;55,6;2024-05-09T03:50:38.329Z;2024-05-16T18:22:47Z;[{'id': 5033912417, 'qualifierId': 56, 'value': 'Center'}];6d45ccicyo6dregi9cm4ad4kq;I. Paul;;;cq0nhg28p3kjrvithchzjvdp0;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;0;0;91;13;Houston Dynamo II;5473;FW;1,0
2684668543;738;61;2;91;14;7pmw399vh2v44cjle4fkklp1w;1;6,5;45,5;2024-05-09T03:50:38.984Z;2024-05-16T18:22:56Z;[{'id': 5015013187, 'qualifierId': 56, 'value': 'Back'}];e81zc97bmfjgwo978gplrx46i;X. Valdez;;;cq0nhg28p3kjrvithchzjvdp0;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;0;0;91;14;Real Monarchs;5474;GK;1,0
