id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_Captain;value_TeamKit;value_TeamPlayerFormation;value_PlayerPosition;value_Involved;value_JerseyNumber;value_Resume;value_DirectionOfPlay;value_PassEndY;value_KickOff;value_Length;value_PassEndX;value_Zone;value_Angle;value_Launch;value_LongBall;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_DeletedEventType;value_HeadPass;value_OutOfPlay;value_NextEventThrowIn;value_ThrowIn;value_Direct;value_AttemptedTackle;value_Foul;value_FreeKickTaken;value_Chipped;value_Cross;value_Assist;value_GoalmouthY;value_RightFooted;value_OutOfBoxCentre;value_GkX;value_Assisted;value_GkY;value_GoalmouthZ;value_IndividualPlay;value_RegularPlay;value_RelatedEventId;value_High;value_NextEventGoalKick;value_Low;value_GoalKick;value_SwitchOfPlay;value_ShirtPull/Holding;value_Head;value_NotAssisted;value_LeftFooted;value_SixYardBlocked;value_BoxLeft;value_BlockedX;value_FirstTouch;value_Blocked;value_BlockedY;value_SetPiece;value_LowLeft;value_DefBlock;value_IntentionalAssist;value_FastBreak;value_BoxCentre;value_LowCentre;value_Right;value_IncorrectOutOfPlayDecision;value_Left;value_InSwinger;value_CornerTaken;value_IntendedTackleTarget;value_BlockedPass;value_HighLeft;value_LayOff;value_KeeperThrow;value_BoxRight;value_Hands;value_Diving;value_ParriedSafe;value_Collected;value_Stooping;value_OverArm;value_HighCentre;value_OutSwinger;value_FromCorner;value_RecklessOffence;value_YellowCard;value_Overrun;value_BlockedCross;value_Shove/Push;value_CloseRight;value_35Centre;value_PlayersCaughtOffside;value_Indirect;value_SmallBoxCentre;value_BigChance;value_NotPastGoalLine;value_SwerveRight;value_LowRight;value_FlickOn;value_HighRight;value_Minutes;value_EndType;value_TacticalFoul;value_NotVisible;value_SwerveLeft;value_HighClaim;value_GoalShotTimestamp;value_GoalShotGameClock;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_CloseHigh;value_Weak;value_SoloRun;value_Injury;value_InjuredPlayerId;value_SmallBoxRight;value_Feet;value_ParriedDanger;value_TimeWasting;value_ExcessiveCelebration;value_MisHit;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2725278703;548;10;2;64;38;479lsfr4cwlzewpbuda3y2xv4;1;4,2;47,1;2024-09-24T00:25:57.028Z;2024-09-24T01:08:56Z;[{'id': 5238062141, 'qualifierId': 94}, {'id': 5238062143, 'qualifierId': 56, 'value': 'Back'}, {'id': 5238062517, 'qualifierId': 233, 'value': '504'}];ex99a6zbacpkkhgvynu80qpzo;N. Kibunguchy;;;cykadqh93a5grwwwfzwgk1sk;Save;;;;;;;;;;;;;;;;;;504,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;0;0;64;38;Chicago Fire II;3878;DL;1,0
2725278683;505;6;2;64;39;8o8m08he36u0j4w08aj2iodn8;1;94,7;51,7;2024-09-24T00:25:57.856Z;2024-09-24T00:58:01Z;[{'id': 5238062117, 'qualifierId': 75}, {'id': 5238062233, 'qualifierId': 233, 'value': '549'}, {'id': 5238062115, 'qualifierId': 56, 'value': 'Center'}];84oe7sbhy91b5xvbo2w28i7f8;J. Diouf;;;cykadqh93a5grwwwfzwgk1sk;Corner Awarded;;;;;;;;;;;;;;;;;;549,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;0;0;64;39;Orlando City B;3879;DR;1,0
2725278717;549;6;2;64;39;479lsfr4cwlzewpbuda3y2xv4;0;5,3;48,3;2024-09-24T00:25:57.856Z;2024-09-24T00:58:01Z;[{'id': 5238062241, 'qualifierId': 233, 'value': '505'}, {'id': 5238062209, 'qualifierId': 56, 'value': 'Back'}, {'id': 5238062211, 'qualifierId': 73}];ex99a6zbacpkkhgvynu80qpzo;N. Kibunguchy;;;cykadqh93a5grwwwfzwgk1sk;Corner Awarded;;;;;;;;;;;;;;;;;;505,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;0;0;64;39;Chicago Fire II;3879;DL;1,0
2725278857;506;1;2;64;57;8o8m08he36u0j4w08aj2iodn8;0;99,5;0,5;2024-09-24T00:26:16.273Z;2024-09-24T00:26:22Z;[{'id': 5238063007, 'qualifierId': 223}, {'id': 5238063001, 'qualifierId': 2}, {'id': 5238063019, 'qualifierId': 1}, {'id': 5238063003, 'qualifierId': 6}, {'id': 5238063005, 'qualifierId': 155}, {'id': 5238063013, 'qualifierId': 141, 'value': '56.9'}, {'id': 5238063015, 'qualifierId': 212, 'value': '38.8'}, {'id': 5238063009, 'qualifierId': 56, 'value': 'Center'}, {'id': 5238063017, 'qualifierId': 213, 'value': '1.72'}, {'id': 5238063011, 'qualifierId': 140, 'value': '93.9'}];5ehbz7f56cmfamc29fnk3yuax;L. Prpa;;;cykadqh93a5grwwwfzwgk1sk;Pass;;;;;;;;;;56,9;;38,8;93,9;;1,72;;1,0;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;93,9;56,9;;;;;;;0;0;64;57;Orlando City B;3897;MC;1,0
2725278847;550;44;2;65;1;479lsfr4cwlzewpbuda3y2xv4;1;6,8;44,2;2024-09-24T00:26:19.646Z;2024-09-24T00:26:23Z;[{'id': 5238062917, 'qualifierId': 285}, {'id': 5238063089, 'qualifierId': 233, 'value': '507'}, {'id': 5238062915, 'qualifierId': 56, 'value': 'Back'}];ex99a6zbacpkkhgvynu80qpzo;N. Kibunguchy;;;cykadqh93a5grwwwfzwgk1sk;Aerial;;;;;;;;;;;;;;;;;;507,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;0;0;65;1;Chicago Fire II;3901;DL;1,0
2725278861;507;44;2;65;1;8o8m08he36u0j4w08aj2iodn8;0;92,7;54,3;2024-09-24T00:26:19.647Z;2024-09-24T00:40:56Z;[{'id': 5238063029, 'qualifierId': 56, 'value': 'Center'}, {'id': 5238063095, 'qualifierId': 233, 'value': '550'}, {'id': 5238063031, 'qualifierId': 286}];72xktsosbsh2uwkwby59mr6z8;D. Konincks;;;cykadqh93a5grwwwfzwgk1sk;Aerial;;;;;;;;;;;;;;;;;;550,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;0;0;65;1;Orlando City B;3901;DC;1,0
2725278897;551;12;2;65;1;479lsfr4cwlzewpbuda3y2xv4;1;8,4;48,7;2024-09-24T00:26:20.131Z;2024-09-24T01:08:19Z;[{'id': 5238063323, 'qualifierId': 15}, {'id': 5238063215, 'qualifierId': 140, 'value': '10.3'}, {'id': 5238063213, 'qualifierId': 56, 'value': 'Back'}, {'id': 5238063217, 'qualifierId': 141, 'value': '47.0'}, {'id': 5238063219, 'qualifierId': 212, 'value': '2.3'}, {'id': 5238063221, 'qualifierId': 213, 'value': '5.76'}];ex99a6zbacpkkhgvynu80qpzo;N. Kibunguchy;;;cykadqh93a5grwwwfzwgk1sk;Clearance;;;;;;;;;;47,0;;2,3;10,3;;5,76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;10,3;47,0;;;;;;;0;0;65;1;Chicago Fire II;3901;DL;1,0
2725282995;600;1;2;65;3;8o8m08he36u0j4w08aj2iodn8;0;89,5;59,3;2024-09-24T00:26:21.818Z;2024-09-24T01:05:57Z;[{'id': 5238110109, 'qualifierId': 213, 'value': '5.19'}, {'id': 5238110101, 'qualifierId': 56, 'value': 'Center'}, {'id': 5238110107, 'qualifierId': 212, 'value': '5.0'}, {'id': 5238110105, 'qualifierId': 141, 'value': '52.8'}, {'id': 5238110103, 'qualifierId': 140, 'value': '91.7'}, {'id': 5238110099, 'qualifierId': 3}];9vc2mynd9lg2oyt14n4e7a44q;L. Rochester;;;cykadqh93a5grwwwfzwgk1sk;Pass;;;;;;;;;;52,8;;5,0;91,7;;5,19;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;91,7;52,8;;;;;;;0;0;65;3;Orlando City B;3903;DC;1,0
2725287603;723;61;2;65;4;479lsfr4cwlzewpbuda3y2xv4;0;8,4;51,8;2024-09-24T00:26:22.525Z;2024-09-24T01:08:12Z;[{'id': 5238112951, 'qualifierId': 56, 'value': 'Back'}];6g7i7z6m8vts105dny1g6z3hm;A. Freeman;;;cykadqh93a5grwwwfzwgk1sk;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;0;0;65;4;Chicago Fire II;3904;DR;1,0
2725278899;508;1;2;65;7;8o8m08he36u0j4w08aj2iodn8;0;89,0;52,3;2024-09-24T00:26:26.016Z;2024-09-24T01:06:08Z;[{'id': 5238063225, 'qualifierId': 56, 'value': 'Center'}, {'id': 5238063229, 'qualifierId': 141, 'value': '40.2'}, {'id': 5238063233, 'qualifierId': 213, 'value': '5.10'}, {'id': 5238063231, 'qualifierId': 212, 'value': '8.9'}, {'id': 5238063227, 'qualifierId': 140, 'value': '92.2'}];84oe7sbhy91b5xvbo2w28i7f8;J. Diouf;;;cykadqh93a5grwwwfzwgk1sk;Pass;;;;;;;;;;40,2;;8,9;92,2;;5,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;92,2;40,2;;;;;;;0;0;65;7;Orlando City B;3907;DR;1,0
2725278901;552;1;2;65;7;479lsfr4cwlzewpbuda3y2xv4;0;10,7;69,9;2024-09-24T00:26:26.198Z;2024-09-24T00:26:29Z;[{'id': 5238063239, 'qualifierId': 56, 'value': 'Back'}, {'id': 5238063307, 'qualifierId': 233, 'value': '509'}, {'id': 5238063305, 'qualifierId': 236}, {'id': 5238063245, 'qualifierId': 212, 'value': '2.7'}, {'id': 5238063243, 'qualifierId': 141, 'value': '71.5'}, {'id': 5238063241, 'qualifierId': 140, 'value': '13.1'}, {'id': 5238063311, 'qualifierId': 286}, {'id': 5238063247, 'qualifierId': 213, 'value': '0.41'}];p99ze5cksh5tv01knf5oj33e;J. Solís;;;cykadqh93a5grwwwfzwgk1sk;Pass;;;;;;;;;;71,5;;2,7;13,1;;0,41;;;509,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;13,1;71,5;;;;;;;0;0;65;7;Chicago Fire II;3907;AMC;1,0
2725278913;509;74;2;65;7;8o8m08he36u0j4w08aj2iodn8;1;89,7;30,2;2024-09-24T00:26:26.199Z;2024-09-24T01:17:55Z;[{'id': 5238063289, 'qualifierId': 56, 'value': 'Center'}, {'id': 5238063313, 'qualifierId': 233, 'value': '552'}, {'id': 5238063291, 'qualifierId': 285}];38p90lsdc5iv1jvjbhiinv6ne;J. Casas;;;cykadqh93a5grwwwfzwgk1sk;Blocked Pass;;;;;;;;;;;;;;;;;;552,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;0;0;65;7;Orlando City B;3907;MC;1,0
2725278917;510;5;2;65;9;8o8m08he36u0j4w08aj2iodn8;0;88,0;-1,6;2024-09-24T00:26:28.059Z;2024-09-24T01:18:01Z;[{'id': 5238063321, 'qualifierId': 347}, {'id': 5238063331, 'qualifierId': 233, 'value': '553'}, {'id': 5238063319, 'qualifierId': 56, 'value': 'Right'}];38p90lsdc5iv1jvjbhiinv6ne;J. Casas;;;cykadqh93a5grwwwfzwgk1sk;Out;;;;;;;;;;;;;;;;;;553,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;0;0;65;9;Orlando City B;3909;MC;1,0
2725278911;553;5;2;65;9;479lsfr4cwlzewpbuda3y2xv4;1;12,0;101,6;2024-09-24T00:26:28.059Z;2024-09-24T01:18:01Z;[{'id': 5238063327, 'qualifierId': 233, 'value': '510'}, {'id': 5238063285, 'qualifierId': 56, 'value': 'Back'}, {'id': 5238063287, 'qualifierId': 347}];p99ze5cksh5tv01knf5oj33e;J. Solís;;;cykadqh93a5grwwwfzwgk1sk;Out;;;;;;;;;;;;;;;;;;510,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;0;0;65;9;Chicago Fire II;3909;AMC;1,0
2725279037;554;18;2;65;32;479lsfr4cwlzewpbuda3y2xv4;1;0,0;0,0;2024-09-24T00:26:50.670Z;2024-09-24T00:26:51Z;[{'id': 5238063879, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 5238063881, 'qualifierId': 59, 'value': '23'}, {'id': 5238063903, 'qualifierId': 55, 'value': '555'}, {'id': 5238063877, 'qualifierId': 42}];7tpb4dk9meee0utyu4cosnxn8;S. Mohammed;;;cykadqh93a5grwwwfzwgk1sk;Player off;;;;;;;23,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;555,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;555,0;aa4v8xfn3ra4digk5h7gdrbze;0;0;65;32;Chicago Fire II;3932;AMR;1,0
2725279041;555;19;2;65;32;479lsfr4cwlzewpbuda3y2xv4;1;0,0;0,0;2024-09-24T00:26:50.671Z;2024-09-24T00:36:11Z;[{'id': 5238080139, 'qualifierId': 292, 'value': '8'}, {'id': 5238063893, 'qualifierId': 55, 'value': '554'}, {'id': 5238063889, 'qualifierId': 59, 'value': '32'}, {'id': 5238063891, 'qualifierId': 44, 'value': 'Forward'}, {'id': 5238080143, 'qualifierId': 293, 'value': '2'}, {'id': 5238063887, 'qualifierId': 145, 'value': '7'}, {'id': 5238063883, 'qualifierId': 42}];aa4v8xfn3ra4digk5h7gdrbze;W. Rivera;;;cykadqh93a5grwwwfzwgk1sk;Player on;;;;;;;32,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;554,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;8,0;2,0;7,0;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;554,0;7tpb4dk9meee0utyu4cosnxn8;0;0;65;32;Chicago Fire II;3932;Sub;1,0
2725279065;556;18;2;65;39;479lsfr4cwlzewpbuda3y2xv4;1;0,0;0,0;2024-09-24T00:26:58.354Z;2024-09-24T00:30:49Z;[{'id': 5238064105, 'qualifierId': 55, 'value': '557'}, {'id': 5238064087, 'qualifierId': 44, 'value': 'Defender'}, {'id': 5238064085, 'qualifierId': 42}, {'id': 5238064089, 'qualifierId': 59, 'value': '66'}];brzi1qy5hkx7zhxhjykg8ox78;Y. Valencia;;;cykadqh93a5grwwwfzwgk1sk;Player off;;;;;;;66,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;557,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;557,0;abemsr9zh7bklu5jboks5ivpw;0;0;65;39;Chicago Fire II;3939;AML;1,0
2725279067;557;19;2;65;39;479lsfr4cwlzewpbuda3y2xv4;1;0,0;0,0;2024-09-24T00:26:58.355Z;2024-09-24T01:15:36Z;[{'id': 5238064101, 'qualifierId': 55, 'value': '556'}, {'id': 5238064391, 'qualifierId': 292, 'value': '6'}, {'id': 5238064393, 'qualifierId': 293, 'value': '4'}, {'id': 5238064099, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 5238064097, 'qualifierId': 59, 'value': '34'}, {'id': 5238064091, 'qualifierId': 42}, {'id': 5238064095, 'qualifierId': 145, 'value': '11'}];abemsr9zh7bklu5jboks5ivpw;Y. Tsukada;;;cykadqh93a5grwwwfzwgk1sk;Player on;;;;;;;34,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;556,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;6,0;4,0;11,0;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;556,0;brzi1qy5hkx7zhxhjykg8ox78;0;0;65;39;Chicago Fire II;3939;Sub;1,0
2725279169;558;1;2;65;58;479lsfr4cwlzewpbuda3y2xv4;0;28,5;100,0;2024-09-24T00:27:16.706Z;2024-09-24T00:27:18Z;[{'id': 5238064657, 'qualifierId': 1}, {'id': 5238064647, 'qualifierId': 56, 'value': 'Left'}, {'id': 5238064651, 'qualifierId': 141, 'value': '91.2'}, {'id': 5238064653, 'qualifierId': 212, 'value': '31.5'}, {'id': 5238064645, 'qualifierId': 107}, {'id': 5238064649, 'qualifierId': 140, 'value': '57.8'}, {'id': 5238064655, 'qualifierId': 213, 'value': '6.07'}];bdgjmawy0anbgy1tz87ocvd9l;L. Petrasso;;;cykadqh93a5grwwwfzwgk1sk;Pass;;;;;;;;;;91,2;;31,5;57,8;;6,07;;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;57,8;91,2;;;;;;;0;0;65;58;Chicago Fire II;3958;DC;1,0
2725279177;511;8;2;66;1;8o8m08he36u0j4w08aj2iodn8;1;42,2;13,5;2024-09-24T00:27:19.875Z;2024-09-24T00:27:20Z;[{'id': 5238064699, 'qualifierId': 56, 'value': 'Back'}];84oe7sbhy91b5xvbo2w28i7f8;J. Diouf;;;cykadqh93a5grwwwfzwgk1sk;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;0;0;66;1;Orlando City B;3961;DR;1,0
2725279189;512;49;2;66;3;8o8m08he36u0j4w08aj2iodn8;1;46,1;14,6;2024-09-24T00:27:21.658Z;2024-09-24T00:32:33Z;[];5ehbz7f56cmfamc29fnk3yuax;L. Prpa;;;cykadqh93a5grwwwfzwgk1sk;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;0;0;66;3;Orlando City B;3963;MC;1,0
2725279199;513;1;2;66;3;8o8m08he36u0j4w08aj2iodn8;1;46,1;14,6;2024-09-24T00:27:21.754Z;2024-09-24T00:32:31Z;[{'id': 5238064823, 'qualifierId': 213, 'value': '2.99'}, {'id': 5238064819, 'qualifierId': 141, 'value': '19.0'}, {'id': 5238064821, 'qualifierId': 212, 'value': '19.3'}, {'id': 5238064817, 'qualifierId': 140, 'value': '27.9'}, {'id': 5238064815, 'qualifierId': 56, 'value': 'Back'}];5ehbz7f56cmfamc29fnk3yuax;L. Prpa;;;cykadqh93a5grwwwfzwgk1sk;Pass;;;;;;;;;;19,0;;19,3;27,9;;2,99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;27,9;19,0;;;;;;;0;0;66;3;Orlando City B;3963;MC;1,0
2725279201;514;1;2;66;4;8o8m08he36u0j4w08aj2iodn8;0;27,9;19,0;2024-09-24T00:27:23.089Z;2024-09-24T00:27:23Z;[{'id': 5238064841, 'qualifierId': 213, 'value': '6.27'}, {'id': 5238064837, 'qualifierId': 141, 'value': '18.4'}, {'id': 5238064831, 'qualifierId': 157}, {'id': 5238064833, 'qualifierId': 56, 'value': 'Right'}, {'id': 5238064835, 'qualifierId': 140, 'value': '53.9'}, {'id': 5238064843, 'qualifierId': 1}, {'id': 5238064839, 'qualifierId': 212, 'value': '27.3'}];72xktsosbsh2uwkwby59mr6z8;D. Konincks;;;cykadqh93a5grwwwfzwgk1sk;Pass;;;;;;;;;;18,4;;27,3;53,9;;6,27;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;53,9;18,4;;;;;;;0;0;66;4;Orlando City B;3964;DC;1,0
2725279215;559;1;2;66;6;479lsfr4cwlzewpbuda3y2xv4;0;45,9;85,0;2024-09-24T00:27:24.536Z;2024-09-24T00:27:26Z;[{'id': 5238064933, 'qualifierId': 1}, {'id': 5238064923, 'qualifierId': 141, 'value': '70.0'}, {'id': 5238064925, 'qualifierId': 212, 'value': '18.9'}, {'id': 5238064919, 'qualifierId': 140, 'value': '61.1'}, {'id': 5238064929, 'qualifierId': 213, 'value': '5.71'}, {'id': 5238064917, 'qualifierId': 56, 'value': 'Center'}, {'id': 5238064915, 'qualifierId': 157}];i5wj5hcg2r9934e7gauxtgmi;I. Almaguer;;;cykadqh93a5grwwwfzwgk1sk;Pass;;;;;;;;;;70,0;;18,9;61,1;;5,71;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;61,1;70,0;;;;;;;0;0;66;6;Chicago Fire II;3966;MC;1,0
2725279229;515;44;2;66;7;8o8m08he36u0j4w08aj2iodn8;1;38,2;31,5;2024-09-24T00:27:25.905Z;2024-09-24T00:27:28Z;[{'id': 5238064997, 'qualifierId': 56, 'value': 'Back'}, {'id': 5238064999, 'qualifierId': 285}, {'id': 5238065001, 'qualifierId': 233, 'value': '560'}];64wbk2nsrs0ru0hjcq0lenwgk;S. Oregel;;;cykadqh93a5grwwwfzwgk1sk;Aerial;;;;;;;;;;;;;;;;;;560,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;0;0;66;7;Orlando City B;3967;MC;1,0
2725279219;560;44;2;66;7;479lsfr4cwlzewpbuda3y2xv4;0;62,6;67,0;2024-09-24T00:27:25.906Z;2024-09-24T00:27:27Z;[{'id': 5238064941, 'qualifierId': 56, 'value': 'Center'}, {'id': 5238064943, 'qualifierId': 286}, {'id': 5238065009, 'qualifierId': 233, 'value': '515'}];2b8nmdlsqa9wxn8xlujvyaqga;J. Lynn;;;cykadqh93a5grwwwfzwgk1sk;Aerial;;;;;;;;;;;;;;;;;;515,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;0;0;66;7;Chicago Fire II;3967;FW;1,0
