id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_Captain;value_Involved;value_JerseyNumber;value_Resume;value_TeamPlayerFormation;value_TeamKit;value_PlayerPosition;value_DirectionOfPlay;value_PassEndY;value_KickOff;value_PassEndX;value_Angle;value_Zone;value_Length;value_Launch;value_LongBall;value_HeadPass;value_DeletedEventType;value_Offensive;value_OppositeRelatedEventId;value_TakeOnOvertake;value_Defensive;value_TouchTypeControl;value_TouchTypePass;value_Chipped;value_SwitchOfPlay;value_NextEventThrowIn;value_ThrowIn;value_TakeOnSpace;value_TouchTypeClearance;value_PlayersCaughtOffside;value_Indirect;value_FreeKickTaken;value_LayOff;value_LowGkIntervention;value_KeeperThrow;value_IntendedTackleTarget;value_LeftFooted;value_Cross;value_OutSwinger;value_Defensive1V1;value_Foul;value_Direct;value_ShirtPull/Holding;value_MediumGkIntervention;value_OutOfPlay;value_Assist;value_IntentionalAssist;value_GoalmouthY;value_GoalmouthZ;value_OutOfBoxCentre;value_GkY;value_RegularPlay;value_RelatedEventId;value_GkX;value_Assisted;value_HighLeft;value_FirstTouch;value_NextEventGoalKick;value_Low;value_GoalKick;value_TacticalFoul;value_YellowCard;value_RightFooted;value_InSwinger;value_BlockedX;value_Head;value_BoxCentre;value_LowLeft;value_SetPiece;value_BlockedY;value_ParriedDanger;value_Diving;value_Hands;value_Volley;value_IndividualPlay;value_SmallBoxCentre;value_LowCentre;value_NotAssisted;value_Blocked;value_SixYardBlocked;value_DefBlock;value_High;value_NotVisible;value_Overrun;value_BoxRight;value_GoalShotGameClock;value_SwerveLeft;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_Right;value_Left;value_CornerTaken;value_FromCorner;value_CloseLeft;value_BlockedPass;value_HighCentre;value_Caught;value_HighGkIntervention;value_Standing;value_GoalDisallowed;value_AttemptedTackle;value_FreeKick;value_HighRight;value_OtherObstacle;value_BallHitsReferee;value_InjuredPlayerId;value_Injury;value_DrivenCross;value_Straight;value_OverArm;value_BigChance;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_BoxDeepRight;value_CloseRight;value_Collected;value_FlickOn;value_PullBack;value_BoxLeft;value_1On1;value_FastBreak;value_OverhitCross;value_NotPastGoalLine;value_OtherBodyPart;value_HighClaim;value_TempShotOn;value_Minutes;value_Handball;value_EndType;value_Tactical;value_RecklessOffence;value_MisHit;value_Argument;value_Stooping;value_ParriedSafe;value_TempMissed;value_BlockedCross;value_NotRetreating;value_Reaching;value_GkKickFromHands;value_FollowsADribble;value_Shove/Push;value_SmallBoxRight;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2698807949;782;1;2;88;9;7pmw399vh2v44cjle4fkklp1w;1;22,1;14,1;2024-07-01T00:53:28.830Z;2024-07-01T01:11:06Z;[{'id': 5092507811, 'qualifierId': 212, 'value': '18.1'}, {'id': 5092507809, 'qualifierId': 141, 'value': '21.0'}, {'id': 5092507805, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092507813, 'qualifierId': 213, 'value': '0.26'}, {'id': 5092507807, 'qualifierId': 140, 'value': '38.7'}];1d43ue54zl1o9rvnwz5zfotm;O. Grey;;;dqs7tmlozg5uboejmde2oa7tg;Pass;;;;;;;;;;21,0;;38,7;0,26;;18,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;38,7;21,0;;;;;;;0;0;88;9;Minnesota United II;5289;Sub;1,0
2698807951;783;1;2;88;11;7pmw399vh2v44cjle4fkklp1w;1;34,0;18,8;2024-07-01T00:53:30.601Z;2024-07-01T01:11:07Z;[{'id': 5092523297, 'qualifierId': 141, 'value': '41.3'}, {'id': 5092523299, 'qualifierId': 212, 'value': '17.2'}, {'id': 5092507817, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092523295, 'qualifierId': 140, 'value': '41.5'}, {'id': 5092523301, 'qualifierId': 213, 'value': '1.10'}];aa4ut2fmswha43fxnrxp1obo4;S. Rodriguez;;;dqs7tmlozg5uboejmde2oa7tg;Pass;;;;;;;;;;41,3;;41,5;1,1;;17,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;41,5;41,3;;;;;;;0;0;88;11;Minnesota United II;5291;MC;1,0
2698807965;784;1;2;88;15;7pmw399vh2v44cjle4fkklp1w;1;44,9;59,7;2024-07-01T00:53:34.285Z;2024-07-01T00:53:35Z;[{'id': 5092507913, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092507919, 'qualifierId': 212, 'value': '12.8'}, {'id': 5092507915, 'qualifierId': 140, 'value': '45.9'}, {'id': 5092507921, 'qualifierId': 213, 'value': '1.49'}, {'id': 5092507917, 'qualifierId': 141, 'value': '78.5'}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;;;dqs7tmlozg5uboejmde2oa7tg;Pass;;;;;;;;;;78,5;;45,9;1,49;;12,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;45,9;78,5;;;;;;;0;0;88;15;Minnesota United II;5295;FW;1,0
2698807971;785;1;2;88;16;7pmw399vh2v44cjle4fkklp1w;1;45,9;78,5;2024-07-01T00:53:35.757Z;2024-07-01T00:53:37Z;[{'id': 5092507957, 'qualifierId': 140, 'value': '39.9'}, {'id': 5092507955, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092507961, 'qualifierId': 212, 'value': '9.1'}, {'id': 5092507963, 'qualifierId': 213, 'value': '3.94'}, {'id': 5092507959, 'qualifierId': 141, 'value': '68.9'}];7qt4r82kyz05r8kd8cmdh1xqs;O. Sylla;;;dqs7tmlozg5uboejmde2oa7tg;Pass;;;;;;;;;;68,9;;39,9;3,94;;9,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;39,9;68,9;;;;;;;0;0;88;16;Minnesota United II;5296;ML;1,0
2698807981;786;1;2;88;18;7pmw399vh2v44cjle4fkklp1w;1;40,3;71,7;2024-07-01T00:53:37.565Z;2024-07-01T00:53:39Z;[{'id': 5092508017, 'qualifierId': 213, 'value': '1.78'}, {'id': 5092508013, 'qualifierId': 141, 'value': '89.3'}, {'id': 5092508009, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092508015, 'qualifierId': 212, 'value': '12.2'}, {'id': 5092508011, 'qualifierId': 140, 'value': '37.9'}];1es4nynrpc8sz3enj46i9zeok;Josué;;;dqs7tmlozg5uboejmde2oa7tg;Pass;;;;;;;;;;89,3;;37,9;1,78;;12,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;37,9;89,3;;;;;;;0;0;88;18;Minnesota United II;5298;Sub;1,0
2698807985;787;3;2;88;20;7pmw399vh2v44cjle4fkklp1w;0;34,1;92,2;2024-07-01T00:53:39.453Z;2024-07-04T13:36:51Z;[{'id': 5092508033, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092508187, 'qualifierId': 233, 'value': '792'}, {'id': 5092508035, 'qualifierId': 286}, {'id': 5094475007, 'qualifierId': 465}];2wj1w4opn7f0jyz1ps6ebvc6i;K. Sargeant;;;dqs7tmlozg5uboejmde2oa7tg;Take On;;;;;;;;;;;;;;;;;;;;1,0;792,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;0;0;88;20;Minnesota United II;5300;DC;1,0
2698808005;792;7;2;88;20;1pc6sx2h4rp113ldkbp5d2xas;1;65,9;7,8;2024-07-01T00:53:39.454Z;2024-07-04T13:36:53Z;[{'id': 5092508181, 'qualifierId': 285}, {'id': 5092508139, 'qualifierId': 56, 'value': 'Right'}, {'id': 5092508177, 'qualifierId': 233, 'value': '787'}, {'id': 5094475009, 'qualifierId': 385}, {'id': 5092508137, 'qualifierId': 167}];byelagxi3qg0rb06tjl3fodn8;D. Randell;;;dqs7tmlozg5uboejmde2oa7tg;Tackle;;;;;;;;;;;;;;;;;;;;;787,0;;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;0;0;88;20;Houston Dynamo II;5300;FWR;1,0
2698807995;788;5;2;88;20;7pmw399vh2v44cjle4fkklp1w;1;33,2;101,7;2024-07-01T00:53:40.254Z;2024-07-01T00:53:43Z;[{'id': 5092508085, 'qualifierId': 347}, {'id': 5092508083, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092508183, 'qualifierId': 233, 'value': '793'}];2wj1w4opn7f0jyz1ps6ebvc6i;K. Sargeant;;;dqs7tmlozg5uboejmde2oa7tg;Out;;;;;;;;;;;;;;;;;;;;;793,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;0;0;88;20;Minnesota United II;5300;DC;1,0
2698808009;793;5;2;88;20;1pc6sx2h4rp113ldkbp5d2xas;0;66,8;-1,7;2024-07-01T00:53:40.254Z;2024-07-01T01:15:37Z;[{'id': 5092508159, 'qualifierId': 347}, {'id': 5092508157, 'qualifierId': 56, 'value': 'Right'}, {'id': 5092508191, 'qualifierId': 233, 'value': '788'}];byelagxi3qg0rb06tjl3fodn8;D. Randell;;;dqs7tmlozg5uboejmde2oa7tg;Out;;;;;;;;;;;;;;;;;;;;;788,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;0;0;88;20;Houston Dynamo II;5300;FWR;1,0
2698808067;789;1;2;88;33;7pmw399vh2v44cjle4fkklp1w;0;38,1;100,0;2024-07-01T00:53:52.493Z;2024-07-01T00:53:57Z;[{'id': 5092508453, 'qualifierId': 56, 'value': 'Left'}, {'id': 5092508459, 'qualifierId': 212, 'value': '29.7'}, {'id': 5092508463, 'qualifierId': 1}, {'id': 5092508461, 'qualifierId': 213, 'value': '5.96'}, {'id': 5092508451, 'qualifierId': 107}, {'id': 5092508455, 'qualifierId': 140, 'value': '64.9'}, {'id': 5092508457, 'qualifierId': 141, 'value': '88.0'}];2wj1w4opn7f0jyz1ps6ebvc6i;K. Sargeant;;;dqs7tmlozg5uboejmde2oa7tg;Pass;;;;;;;;;;88,0;;64,9;5,96;;29,7;;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;64,9;88,0;;;;;;;0;0;88;33;Minnesota United II;5313;DC;1,0
2698808075;794;8;2;88;36;1pc6sx2h4rp113ldkbp5d2xas;1;34,2;19,0;2024-07-01T00:53:55.953Z;2024-07-04T13:37:08Z;[{'id': 5094475023, 'qualifierId': 384}, {'id': 5092508499, 'qualifierId': 56, 'value': 'Back'}];1795jw1oc3pkthyq0kqexh65m;B. Fischer;;;dqs7tmlozg5uboejmde2oa7tg;Interception;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;0;0;88;36;Houston Dynamo II;5316;DR;1,0
2698808089;795;1;2;88;37;1pc6sx2h4rp113ldkbp5d2xas;0;29,4;33,0;2024-07-01T00:53:57.153Z;2024-07-01T00:53:58Z;[{'id': 5092508551, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092508555, 'qualifierId': 141, 'value': '32.7'}, {'id': 5092508549, 'qualifierId': 3}, {'id': 5092508557, 'qualifierId': 212, 'value': '22.8'}, {'id': 5092508559, 'qualifierId': 213, 'value': '6.27'}, {'id': 5092508553, 'qualifierId': 140, 'value': '51.1'}];2pka62t1zg04jwkcx6zbc4wlw;F. McRobb;;;dqs7tmlozg5uboejmde2oa7tg;Pass;;;;;;;;;;32,7;;51,1;6,27;;22,8;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;51,1;32,7;;;;;;;0;0;88;37;Houston Dynamo II;5317;DL;1,0
2698808105;790;1;2;88;41;7pmw399vh2v44cjle4fkklp1w;1;50,4;69,2;2024-07-01T00:54:00.815Z;2024-07-01T00:54:03Z;[{'id': 5092508651, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092508655, 'qualifierId': 141, 'value': '37.9'}, {'id': 5092508659, 'qualifierId': 213, 'value': '4.23'}, {'id': 5092508657, 'qualifierId': 212, 'value': '24.0'}, {'id': 5092508653, 'qualifierId': 140, 'value': '39.9'}];7qt4r82kyz05r8kd8cmdh1xqs;O. Sylla;;;dqs7tmlozg5uboejmde2oa7tg;Pass;;;;;;;;;;37,9;;39,9;4,23;;24,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;39,9;37,9;;;;;;;0;0;88;41;Minnesota United II;5321;ML;1,0
2698808109;791;1;2;88;44;7pmw399vh2v44cjle4fkklp1w;1;39,9;37,9;2024-07-01T00:54:03.565Z;2024-07-01T00:54:05Z;[{'id': 5092508693, 'qualifierId': 212, 'value': '11.8'}, {'id': 5092508691, 'qualifierId': 141, 'value': '49.4'}, {'id': 5092508695, 'qualifierId': 213, 'value': '2.42'}, {'id': 5092508689, 'qualifierId': 140, 'value': '31.5'}, {'id': 5092508687, 'qualifierId': 56, 'value': 'Back'}];1d43ue54zl1o9rvnwz5zfotm;O. Grey;;;dqs7tmlozg5uboejmde2oa7tg;Pass;;;;;;;;;;49,4;;31,5;2,42;;11,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;31,5;49,4;;;;;;;0;0;88;44;Minnesota United II;5324;Sub;1,0
2698808115;792;1;2;88;46;7pmw399vh2v44cjle4fkklp1w;0;31,6;49,3;2024-07-01T00:54:05.358Z;2024-07-01T00:54:09Z;[{'id': 5092508719, 'qualifierId': 212, 'value': '43.6'}, {'id': 5092508713, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092508723, 'qualifierId': 1}, {'id': 5092508717, 'qualifierId': 141, 'value': '76.4'}, {'id': 5092508721, 'qualifierId': 213, 'value': '0.44'}, {'id': 5092508711, 'qualifierId': 155}, {'id': 5092508715, 'qualifierId': 140, 'value': '69.2'}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;;dqs7tmlozg5uboejmde2oa7tg;Pass;;;;;;;;;;76,4;;69,2;0,44;;43,6;;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;69,2;76,4;;;;;;;0;0;88;46;Minnesota United II;5326;DL;1,0
2698808113;796;44;2;88;49;1pc6sx2h4rp113ldkbp5d2xas;1;29,0;24,9;2024-07-01T00:54:08.369Z;2024-07-01T00:54:10Z;[{'id': 5092508707, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092508709, 'qualifierId': 285}, {'id': 5092508749, 'qualifierId': 233, 'value': '793'}];1795jw1oc3pkthyq0kqexh65m;B. Fischer;;;dqs7tmlozg5uboejmde2oa7tg;Aerial;;;;;;;;;;;;;;;;;;;;;793,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;0;0;88;49;Houston Dynamo II;5329;DR;1,0
2698808117;793;44;2;88;49;7pmw399vh2v44cjle4fkklp1w;0;71,0;75,1;2024-07-01T00:54:08.370Z;2024-07-01T00:54:10Z;[{'id': 5092508753, 'qualifierId': 233, 'value': '796'}, {'id': 5092508731, 'qualifierId': 286}, {'id': 5092508729, 'qualifierId': 56, 'value': 'Center'}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;;;dqs7tmlozg5uboejmde2oa7tg;Aerial;;;;;;;;;;;;;;;;;;;;1,0;796,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;0;0;88;49;Minnesota United II;5329;FW;1,0
2698808123;797;1;2;88;49;1pc6sx2h4rp113ldkbp5d2xas;0;27,4;25,9;2024-07-01T00:54:08.816Z;2024-07-01T00:54:11Z;[{'id': 5092508769, 'qualifierId': 212, 'value': '30.7'}, {'id': 5092508771, 'qualifierId': 213, 'value': '6.13'}, {'id': 5092508763, 'qualifierId': 56, 'value': 'Right'}, {'id': 5092508767, 'qualifierId': 141, 'value': '19.1'}, {'id': 5092508761, 'qualifierId': 3}, {'id': 5092508765, 'qualifierId': 140, 'value': '56.3'}];1795jw1oc3pkthyq0kqexh65m;B. Fischer;;;dqs7tmlozg5uboejmde2oa7tg;Pass;;;;;;;;;;19,1;;56,3;6,13;;30,7;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;56,3;19,1;;;;;;;0;0;88;49;Houston Dynamo II;5329;DR;1,0
2698808131;794;1;2;88;52;7pmw399vh2v44cjle4fkklp1w;1;49,6;85,8;2024-07-01T00:54:11.615Z;2024-07-01T00:54:12Z;[{'id': 5092508811, 'qualifierId': 212, 'value': '7.7'}, {'id': 5092508809, 'qualifierId': 141, 'value': '83.7'}, {'id': 5092508805, 'qualifierId': 56, 'value': 'Left'}, {'id': 5092508813, 'qualifierId': 213, 'value': '6.10'}, {'id': 5092508807, 'qualifierId': 140, 'value': '56.8'}];2wj1w4opn7f0jyz1ps6ebvc6i;K. Sargeant;;;dqs7tmlozg5uboejmde2oa7tg;Pass;;;;;;;;;;83,7;;56,8;6,1;;7,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;56,8;83,7;;;;;;;0;0;88;52;Minnesota United II;5332;DC;1,0
2698808139;795;1;2;88;53;7pmw399vh2v44cjle4fkklp1w;1;56,8;83,7;2024-07-01T00:54:12.653Z;2024-07-01T00:54:16Z;[{'id': 5092508859, 'qualifierId': 212, 'value': '13.6'}, {'id': 5092508853, 'qualifierId': 56, 'value': 'Left'}, {'id': 5092508855, 'qualifierId': 140, 'value': '67.5'}, {'id': 5092508861, 'qualifierId': 213, 'value': '0.60'}, {'id': 5092508857, 'qualifierId': 141, 'value': '95.0'}];1es4nynrpc8sz3enj46i9zeok;Josué;;;dqs7tmlozg5uboejmde2oa7tg;Pass;;;;;;;;;;95,0;;67,5;0,6;;13,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;67,5;95,0;;;;;;;0;0;88;53;Minnesota United II;5333;Sub;1,0
2698808141;796;1;2;88;57;7pmw399vh2v44cjle4fkklp1w;0;68,6;93,6;2024-07-01T00:54:16.733Z;2024-07-01T00:54:19Z;[{'id': 5092508905, 'qualifierId': 286}, {'id': 5092508901, 'qualifierId': 233, 'value': '798'}, {'id': 5092508869, 'qualifierId': 141, 'value': '95.3'}, {'id': 5092508871, 'qualifierId': 212, 'value': '4.1'}, {'id': 5092508865, 'qualifierId': 56, 'value': 'Left'}, {'id': 5092508899, 'qualifierId': 236}, {'id': 5092508873, 'qualifierId': 213, 'value': '2.85'}, {'id': 5092508867, 'qualifierId': 140, 'value': '64.9'}];2wj1w4opn7f0jyz1ps6ebvc6i;K. Sargeant;;;dqs7tmlozg5uboejmde2oa7tg;Pass;;;;;;;;;;95,3;;64,9;2,85;;4,1;;;;;1,0;798,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;64,9;95,3;;;;;;;0;0;88;57;Minnesota United II;5337;DC;1,0
2698808147;798;74;2;88;57;1pc6sx2h4rp113ldkbp5d2xas;1;32,6;5,8;2024-07-01T00:54:16.734Z;2024-07-01T01:15:39Z;[{'id': 5092508911, 'qualifierId': 233, 'value': '796'}, {'id': 5092508895, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092508897, 'qualifierId': 285}];a4staqjshva5lhcr0dw744nze;R. O'Driscoll;;;dqs7tmlozg5uboejmde2oa7tg;Blocked Pass;;;;;;;;;;;;;;;;;;;;;796,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;0;0;88;57;Houston Dynamo II;5337;Sub;1,0
2698808145;797;5;2;88;58;7pmw399vh2v44cjle4fkklp1w;1;69,8;101,6;2024-07-01T00:54:17.581Z;2024-07-01T00:54:20Z;[{'id': 5092508921, 'qualifierId': 233, 'value': '799'}, {'id': 5092508893, 'qualifierId': 347}, {'id': 5092508891, 'qualifierId': 56, 'value': 'Left'}];2wj1w4opn7f0jyz1ps6ebvc6i;K. Sargeant;;;dqs7tmlozg5uboejmde2oa7tg;Out;;;;;;;;;;;;;;;;;;;;;799,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;0;0;88;58;Minnesota United II;5338;DC;1,0
2698808149;799;5;2;88;58;1pc6sx2h4rp113ldkbp5d2xas;0;30,2;-1,6;2024-07-01T00:54:17.581Z;2024-07-01T01:15:37Z;[{'id': 5092508925, 'qualifierId': 233, 'value': '797'}, {'id': 5092508919, 'qualifierId': 347}, {'id': 5092508917, 'qualifierId': 56, 'value': 'Back'}];a4staqjshva5lhcr0dw744nze;R. O'Driscoll;;;dqs7tmlozg5uboejmde2oa7tg;Out;;;;;;;;;;;;;;;;;;;;;797,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;0;0;88;58;Houston Dynamo II;5338;Sub;1,0
