id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_Involved;value_TeamKit;value_JerseyNumber;value_Captain;value_TeamPlayerFormation;value_PlayerPosition;value_TeamFormation;value_Resume;value_DirectionOfPlay;value_Length;value_PassEndX;value_PassEndY;value_Zone;value_KickOff;value_Angle;value_Launch;value_LongBall;value_HeadPass;value_LayOff;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_OutOfPlay;value_Head;value_DeletedEventType;value_Defensive;value_TakeOnOvertake;value_Offensive;value_TouchTypeClearance;value_TakeOnSpace;value_Chipped;value_IntendedTackleTarget;value_OutSwinger;value_LeftFooted;value_Cross;value_Assist;value_RegularPlay;value_IntentionalAssist;value_FollowsADribble;value_GoalmouthZ;value_GkYTimeOfGoal;value_GoalmouthY;value_LowRight;value_GkY;value_GoalShotTimestamp;value_BoxCentre;value_GoalShotGameClock;value_BigChance;value_GkXTimeOfGoal;value_RightFooted;value_RelatedEventId;value_GkX;value_Assisted;value_Defensive1V1;value_Foul;value_Direct;value_AttemptedTackle;value_FreeKickTaken;value_BlockedPass;value_TouchTypePass;value_PlayersCaughtOffside;value_NotVisible;value_Indirect;value_IndividualPlay;value_High;value_OutOfBoxCentre;value_NextEventGoalKick;value_GoalKick;value_Low;value_SwitchOfPlay;value_Left;value_Right;value_CornerTaken;value_BlockedX;value_FromCorner;value_FirstTouch;value_NotPastGoalLine;value_BlockedY;value_HighGkIntervention;value_InSwinger;value_CloseLeft;value_ThroughBall;value_LastLine;value_TouchTypeControl;value_OtherObstacle;value_RefereeDelay;value_OtherReason;value_BallHitsReferee;value_PullBack;value_HighRight;value_BoxRight;value_Deflection;value_Standing;value_OtherBodyPart;value_MediumGkIntervention;value_ParriedSafe;value_Blocked;value_BoxLeft;value_LowCentre;value_DefBlock;value_LowLeft;value_NotAssisted;value_SwerveLeft;value_Diving;value_Hands;value_MisHit;value_Volley;value_ShirtPull/Holding;value_Shove/Push;value_YellowCard;value_TacticalFoul;value_FlickOn;value_Handball;value_Minutes;value_OverhitCross;value_EndType;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_GoalDisallowed;value_CloseHigh;value_CloseRight;value_Dissent;value_RecklessOffence;value_ThrowInSetPiece;value_Feet;value_Sliding;value_LowGkIntervention;value_KeeperThrow;value_PenaltyTakerId;value_Penalty;value_FantasyAssistedBy;value_FantasyAssistType;value_FantasyAssistTeam;value_Second(2Nd)OppositeRelatedEventId;value_FantasyAssistId;value_CausingPlayer;value_Scored;value_FastBreak;value_ParriedDanger;value_Fumble;value_OverArm;value_CoachId;value_SmallBoxCentre;value_OwnGoal;value_HitBar;value_HitWoodwork;value_Injury;value_InjuredPlayerId;value_LeadingToAttempt;value_RelatedError1Id;value_SwerveRight;value_1On1;value_GkHoof;value_OwnShotBlocked;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2698787833;688;1;2;71;50;erwnez7ksfkns4dqmyr1fhbe;1;35,1;51,2;2024-06-30T23:33:46.888Z;2024-06-30T23:33:49Z;[{'id': 5092398377, 'qualifierId': 212, 'value': '25.9'}, {'id': 5092398375, 'qualifierId': 141, 'value': '88.9'}, {'id': 5092398371, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092398373, 'qualifierId': 140, 'value': '38.4'}, {'id': 5092398379, 'qualifierId': 213, 'value': '1.44'}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;;dqeujsqevk58ugb3si5su4fmc;Pass;;;;;;;;;;25,9;38,4;88,9;;;1,44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;38,4;88,9;;;;;;;;0;71;50;Inter Miami II;4310;DC;1,0
2698787847;689;1;2;71;53;erwnez7ksfkns4dqmyr1fhbe;1;37,6;86,2;2024-06-30T23:33:49.760Z;2024-06-30T23:33:53Z;[{'id': 5092398441, 'qualifierId': 141, 'value': '79.9'}, {'id': 5092398445, 'qualifierId': 212, 'value': '22.4'}, {'id': 5092398437, 'qualifierId': 56, 'value': 'Left'}, {'id': 5092398447, 'qualifierId': 213, 'value': '6.09'}, {'id': 5092398439, 'qualifierId': 140, 'value': '58.5'}];2iz7apzo49byqz0ws65h9d7v8;K. Moore;;;dqeujsqevk58ugb3si5su4fmc;Pass;;;;;;;;;;22,4;58,5;79,9;;;6,09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;58,5;79,9;;;;;;;;0;71;53;Inter Miami II;4313;DC;1,0
2698787853;690;1;2;71;56;erwnez7ksfkns4dqmyr1fhbe;1;59,8;79,9;2024-06-30T23:33:52.976Z;2024-06-30T23:33:54Z;[{'id': 5092398481, 'qualifierId': 212, 'value': '5.6'}, {'id': 5092398479, 'qualifierId': 141, 'value': '76.1'}, {'id': 5092398483, 'qualifierId': 213, 'value': '3.62'}, {'id': 5092398475, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092398477, 'qualifierId': 140, 'value': '55.1'}];1b9b97pxox77ia41cilqqm4iy;Nick Firmino;;;dqeujsqevk58ugb3si5su4fmc;Pass;;;;;;;;;;5,6;55,1;76,1;;;3,62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;55,1;76,1;;;;;;;;0;71;56;Inter Miami II;4316;ML;1,0
2698787859;691;1;2;71;57;erwnez7ksfkns4dqmyr1fhbe;1;54,7;76,1;2024-06-30T23:33:53.977Z;2024-06-30T23:33:56Z;[{'id': 5092398517, 'qualifierId': 141, 'value': '57.8'}, {'id': 5092398521, 'qualifierId': 213, 'value': '4.59'}, {'id': 5092398515, 'qualifierId': 140, 'value': '53.2'}, {'id': 5092398513, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092398519, 'qualifierId': 212, 'value': '12.5'}];6ahu72g0u39bxbjiz7ggefai1;N. Okello;;;dqeujsqevk58ugb3si5su4fmc;Pass;;;;;;;;;;12,5;53,2;57,8;;;4,59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;53,2;57,8;;;;;;;;0;71;57;Inter Miami II;4317;MC;1,0
2698787881;692;1;2;71;59;erwnez7ksfkns4dqmyr1fhbe;1;53,5;57,8;2024-06-30T23:33:56.040Z;2024-06-30T23:34:03Z;[{'id': 5092398661, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092398665, 'qualifierId': 141, 'value': '36.1'}, {'id': 5092398669, 'qualifierId': 213, 'value': '5.39'}, {'id': 5092398663, 'qualifierId': 140, 'value': '64.9'}, {'id': 5092398667, 'qualifierId': 212, 'value': '19.0'}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;;dqeujsqevk58ugb3si5su4fmc;Pass;;;;;;;;;;19,0;64,9;36,1;;;5,39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;64,9;36,1;;;;;;;;0;71;59;Inter Miami II;4319;DC;1,0
2698787895;693;1;2;72;6;erwnez7ksfkns4dqmyr1fhbe;1;58,7;41,8;2024-06-30T23:34:03.257Z;2024-06-30T23:34:08Z;[{'id': 5092398787, 'qualifierId': 141, 'value': '93.9'}, {'id': 5092398793, 'qualifierId': 1}, {'id': 5092398785, 'qualifierId': 140, 'value': '64.8'}, {'id': 5092398789, 'qualifierId': 212, 'value': '36.0'}, {'id': 5092398783, 'qualifierId': 56, 'value': 'Left'}, {'id': 5092398791, 'qualifierId': 213, 'value': '1.39'}];7y5v3oex0pnupaahm8arguluc;M. Gallardo;;;dqeujsqevk58ugb3si5su4fmc;Pass;;;;;;;;;;36,0;64,8;93,9;;;1,39;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;64,8;93,9;;;;;;;;0;72;6;Inter Miami II;4326;Sub;1,0
2698787923;694;1;2;72;12;erwnez7ksfkns4dqmyr1fhbe;1;64,2;96,9;2024-06-30T23:34:08.344Z;2024-06-30T23:34:14Z;[{'id': 5092398975, 'qualifierId': 213, 'value': '3.77'}, {'id': 5092398967, 'qualifierId': 56, 'value': 'Left'}, {'id': 5092398971, 'qualifierId': 141, 'value': '83.9'}, {'id': 5092398973, 'qualifierId': 212, 'value': '15.1'}, {'id': 5092398969, 'qualifierId': 140, 'value': '52.5'}];bjk2ns3xadow18v3tkvqqrkh6;J. Williams;;;dqeujsqevk58ugb3si5su4fmc;Pass;;;;;;;;;;15,1;52,5;83,9;;;3,77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;52,5;83,9;;;;;;;;0;72;12;Inter Miami II;4332;DL;1,0
2698787933;695;1;2;72;18;erwnez7ksfkns4dqmyr1fhbe;1;54,6;78,1;2024-06-30T23:34:14.856Z;2024-06-30T23:34:16Z;[{'id': 5092399017, 'qualifierId': 212, 'value': '15.0'}, {'id': 5092399011, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092399015, 'qualifierId': 141, 'value': '65.8'}, {'id': 5092399013, 'qualifierId': 140, 'value': '66.5'}, {'id': 5092399019, 'qualifierId': 213, 'value': '5.69'}];2iz7apzo49byqz0ws65h9d7v8;K. Moore;;;dqeujsqevk58ugb3si5su4fmc;Pass;;;;;;;;;;15,0;66,5;65,8;;;5,69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;66,5;65,8;;;;;;;;0;72;18;Inter Miami II;4338;DC;1,0
2698787939;696;1;2;72;19;erwnez7ksfkns4dqmyr1fhbe;1;66,5;65,8;2024-06-30T23:34:15.984Z;2024-06-30T23:34:16Z;[{'id': 5092399053, 'qualifierId': 213, 'value': '3.90'}, {'id': 5092399047, 'qualifierId': 140, 'value': '61.2'}, {'id': 5092399045, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092399049, 'qualifierId': 141, 'value': '58.1'}, {'id': 5092399051, 'qualifierId': 212, 'value': '7.6'}];eg5gobm8zylt21enud00dfnmy;K. Tmimi;;;dqeujsqevk58ugb3si5su4fmc;Pass;;;;;;;;;;7,6;61,2;58,1;;;3,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;61,2;58,1;;;;;;;;0;72;19;Inter Miami II;4339;Sub;1,0
2698787963;697;1;2;72;20;erwnez7ksfkns4dqmyr1fhbe;1;61,5;57,3;2024-06-30T23:34:16.808Z;2024-06-30T23:34:20Z;[{'id': 5092399159, 'qualifierId': 213, 'value': '4.70'}, {'id': 5092399153, 'qualifierId': 140, 'value': '61.4'}, {'id': 5092399155, 'qualifierId': 141, 'value': '46.0'}, {'id': 5092399151, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092399157, 'qualifierId': 212, 'value': '7.7'}];7y5v3oex0pnupaahm8arguluc;M. Gallardo;;;dqeujsqevk58ugb3si5su4fmc;Pass;;;;;;;;;;7,7;61,4;46,0;;;4,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;61,4;46,0;;;;;;;;0;72;20;Inter Miami II;4340;Sub;1,0
2698787967;698;1;2;72;23;erwnez7ksfkns4dqmyr1fhbe;1;64,0;46,6;2024-06-30T23:34:20.009Z;2024-06-30T23:34:21Z;[{'id': 5092399181, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092399185, 'qualifierId': 141, 'value': '36.9'}, {'id': 5092399187, 'qualifierId': 212, 'value': '9.5'}, {'id': 5092399189, 'qualifierId': 213, 'value': '5.51'}, {'id': 5092399183, 'qualifierId': 140, 'value': '70.5'}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;;dqeujsqevk58ugb3si5su4fmc;Pass;;;;;;;;;;9,5;70,5;36,9;;;5,51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;70,5;36,9;;;;;;;;0;72;23;Inter Miami II;4343;DC;1,0
2698787989;699;1;2;72;24;erwnez7ksfkns4dqmyr1fhbe;1;70,1;36,1;2024-06-30T23:34:21.224Z;2024-06-30T23:34:23Z;[{'id': 5092399287, 'qualifierId': 212, 'value': '14.1'}, {'id': 5092399285, 'qualifierId': 141, 'value': '20.4'}, {'id': 5092399281, 'qualifierId': 56, 'value': 'Right'}, {'id': 5092399283, 'qualifierId': 140, 'value': '61.4'}, {'id': 5092399289, 'qualifierId': 213, 'value': '4.00'}];7y5v3oex0pnupaahm8arguluc;M. Gallardo;;;dqeujsqevk58ugb3si5su4fmc;Pass;;;;;;;;;;14,1;61,4;20,4;;;4,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;61,4;20,4;;;;;;;;0;72;24;Inter Miami II;4344;Sub;1,0
2698788015;700;1;2;72;27;erwnez7ksfkns4dqmyr1fhbe;1;62,6;20,0;2024-06-30T23:34:23.744Z;2024-06-30T23:34:27Z;[{'id': 5092399435, 'qualifierId': 212, 'value': '16.3'}, {'id': 5092399431, 'qualifierId': 140, 'value': '74.4'}, {'id': 5092399433, 'qualifierId': 141, 'value': '4.4'}, {'id': 5092399429, 'qualifierId': 56, 'value': 'Right'}, {'id': 5092399437, 'qualifierId': 213, 'value': '5.58'}];5c7gqtyra887hjyg502tvzn1m;M. Edwards;;;dqeujsqevk58ugb3si5su4fmc;Pass;;;;;;;;;;16,3;74,4;4,4;;;5,58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;74,4;4,4;;;;;;;;0;72;27;Inter Miami II;4347;DC;1,0
2698788011;662;83;2;72;31;c7c4wwva2u1vb3rr7rwava044;0;30,7;94,6;2024-06-30T23:34:27.320Z;2024-06-30T23:56:33Z;[{'id': 5092428579, 'qualifierId': 399, 'value': 'cbjd834y2hdx5jr3bda1zz6ga'}];4kng7wg83mastngy9hw7j6v6y;N. Sessock;;;dqeujsqevk58ugb3si5su4fmc;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;;;;0;72;31;Atlanta United II;4351;DC;1,0
2698788021;701;1;2;72;31;erwnez7ksfkns4dqmyr1fhbe;1;68,0;4,9;2024-06-30T23:34:27.816Z;2024-06-30T23:34:29Z;[{'id': 5092399469, 'qualifierId': 140, 'value': '58.5'}, {'id': 5092399473, 'qualifierId': 212, 'value': '13.1'}, {'id': 5092399471, 'qualifierId': 141, 'value': '17.4'}, {'id': 5092399467, 'qualifierId': 56, 'value': 'Right'}, {'id': 5092399475, 'qualifierId': 213, 'value': '2.44'}];cbjd834y2hdx5jr3bda1zz6ga;E. Centeno;;;dqeujsqevk58ugb3si5su4fmc;Pass;;;;;;;;;;13,1;58,5;17,4;;;2,44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;58,5;17,4;;;;;;;;0;72;31;Inter Miami II;4351;DR;1,0
2698788031;702;1;2;72;33;erwnez7ksfkns4dqmyr1fhbe;1;58,8;17,3;2024-06-30T23:34:29.352Z;2024-06-30T23:34:31Z;[{'id': 5092399551, 'qualifierId': 213, 'value': '0.65'}, {'id': 5092399547, 'qualifierId': 141, 'value': '27.7'}, {'id': 5092399543, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092399549, 'qualifierId': 212, 'value': '11.6'}, {'id': 5092399545, 'qualifierId': 140, 'value': '67.6'}];5c7gqtyra887hjyg502tvzn1m;M. Edwards;;;dqeujsqevk58ugb3si5su4fmc;Pass;;;;;;;;;;11,6;67,6;27,7;;;0,65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;67,6;27,7;;;;;;;;0;72;33;Inter Miami II;4353;DC;1,0
2698788039;703;1;2;72;34;erwnez7ksfkns4dqmyr1fhbe;1;67,1;25,6;2024-06-30T23:34:30.992Z;2024-06-30T23:34:34Z;[{'id': 5092399601, 'qualifierId': 141, 'value': '10.6'}, {'id': 5092399605, 'qualifierId': 213, 'value': '4.64'}, {'id': 5092399597, 'qualifierId': 56, 'value': 'Right'}, {'id': 5092399599, 'qualifierId': 140, 'value': '66.4'}, {'id': 5092399603, 'qualifierId': 212, 'value': '10.2'}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;;dqeujsqevk58ugb3si5su4fmc;Pass;;;;;;;;;;10,2;66,4;10,6;;;4,64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;66,4;10,6;;;;;;;;0;72;34;Inter Miami II;4354;DC;1,0
2698788059;704;1;2;72;37;erwnez7ksfkns4dqmyr1fhbe;1;63,0;9,7;2024-06-30T23:34:34.272Z;2024-06-30T23:34:36Z;[{'id': 5092399695, 'qualifierId': 140, 'value': '74.8'}, {'id': 5092399697, 'qualifierId': 141, 'value': '6.8'}, {'id': 5092399701, 'qualifierId': 213, 'value': '6.13'}, {'id': 5092399699, 'qualifierId': 212, 'value': '12.5'}, {'id': 5092399693, 'qualifierId': 56, 'value': 'Right'}];cbjd834y2hdx5jr3bda1zz6ga;E. Centeno;;;dqeujsqevk58ugb3si5su4fmc;Pass;;;;;;;;;;12,5;74,8;6,8;;;6,13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;74,8;6,8;;;;;;;;0;72;37;Inter Miami II;4357;DR;1,0
2698788075;705;1;2;72;39;erwnez7ksfkns4dqmyr1fhbe;1;72,2;6,4;2024-06-30T23:34:36.185Z;2024-06-30T23:34:38Z;[{'id': 5092399781, 'qualifierId': 213, 'value': '1.47'}, {'id': 5092399773, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092399779, 'qualifierId': 212, 'value': '16.2'}, {'id': 5092399777, 'qualifierId': 141, 'value': '30.1'}, {'id': 5092399775, 'qualifierId': 140, 'value': '73.7'}];7y5v3oex0pnupaahm8arguluc;M. Gallardo;;;dqeujsqevk58ugb3si5su4fmc;Pass;;;;;;;;;;16,2;73,7;30,1;;;1,47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;73,7;30,1;;;;;;;;0;72;39;Inter Miami II;4359;Sub;1,0
2698788113;706;1;2;72;42;erwnez7ksfkns4dqmyr1fhbe;1;68,3;32,7;2024-06-30T23:34:38.472Z;2024-06-30T23:34:56Z;[{'id': 5092400349, 'qualifierId': 210, 'value': '13'}, {'id': 5092399963, 'qualifierId': 213, 'value': '1.11'}, {'id': 5092399959, 'qualifierId': 141, 'value': '55.7'}, {'id': 5092399955, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092399961, 'qualifierId': 212, 'value': '17.5'}, {'id': 5092399957, 'qualifierId': 140, 'value': '75.7'}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;1,0;dqeujsqevk58ugb3si5su4fmc;Pass;;;;;;;;;;17,5;75,7;55,7;;;1,11;;;;;;;;;;;;;;;;;;;;;13,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;75,7;55,7;;;;;;;;0;72;42;Inter Miami II;4362;DC;1,0
2698788101;663;83;2;72;46;c7c4wwva2u1vb3rr7rwava044;0;22,4;49,5;2024-06-30T23:34:42.503Z;2024-06-30T23:56:33Z;[{'id': 5092428577, 'qualifierId': 399, 'value': '1b9b97pxox77ia41cilqqm4iy'}];3vssz1vq3p0tv1ks0hqrpxjis;A. Ristano;;;dqeujsqevk58ugb3si5su4fmc;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;;;;0;72;46;Atlanta United II;4366;DR;1,0
2698788119;707;13;2;72;47;erwnez7ksfkns4dqmyr1fhbe;1;78,0;42,7;2024-06-30T23:34:43.744Z;2024-06-30T23:34:56Z;[{'id': 5092400373, 'qualifierId': 102, 'value': '58.8'}, {'id': 5092400381, 'qualifierId': 231, 'value': '49.6'}, {'id': 5092399989, 'qualifierId': 56, 'value': 'Center'}, {'id': 5092400367, 'qualifierId': 29}, {'id': 5092399985, 'qualifierId': 22}, {'id': 5092400377, 'qualifierId': 215}, {'id': 5092400379, 'qualifierId': 230, 'value': '99.0'}, {'id': 5092400375, 'qualifierId': 103, 'value': '8.3'}, {'id': 5092400171, 'qualifierId': 20}, {'id': 5092400369, 'qualifierId': 55, 'value': '706'}, {'id': 5092400365, 'qualifierId': 83}, {'id': 5092399987, 'qualifierId': 18}];1b9b97pxox77ia41cilqqm4iy;Nick Firmino;;;dqeujsqevk58ugb3si5su4fmc;Miss;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;8,3;;58,8;;49,6;;;;;;1,0;706,0;99,0;1,0;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;58,8;8.3;706,0;d5kcfgycj51y6aw82r38sl7o4;;0;72;47;Inter Miami II;4367;ML;1,0
2698788121;664;5;2;72;48;c7c4wwva2u1vb3rr7rwava044;1;-1,0;41,8;2024-06-30T23:34:44.951Z;2024-06-30T23:34:46Z;[{'id': 5092399997, 'qualifierId': 56, 'value': 'Back'}, {'id': 5092399999, 'qualifierId': 346}, {'id': 5092400023, 'qualifierId': 233, 'value': '708'}];3vssz1vq3p0tv1ks0hqrpxjis;A. Ristano;;;dqeujsqevk58ugb3si5su4fmc;Out;;;;;;;;;;;;;;;;;;;;708,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;;;;0;72;48;Atlanta United II;4368;DR;1,0
