id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_PlayerPosition;value_TeamFormation;value_JerseyNumber;value_Captain;value_TeamPlayerFormation;value_TeamKit;value_Involved;value_DirectionOfPlay;value_PassEndY;value_KickOff;value_Zone;value_Angle;value_PassEndX;value_Length;value_LongBall;value_Chipped;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_IntendedTackleTarget;value_PullBack;value_OutOfPlay;value_Left;value_Right;value_CornerTaken;value_NextEventThrowIn;value_ThrowIn;value_SwitchOfPlay;value_Cross;value_InSwinger;value_BlockedY;value_GoalmouthZ;value_OutOfBoxCentre;value_LeftFooted;value_FromCorner;value_BlockedX;value_GoalmouthY;value_FirstTouch;value_Assisted;value_LowCentre;value_IndividualPlay;value_RelatedEventId;value_Collected;value_Hands;value_Diving;value_Launch;value_DeletedEventType;value_Foul;value_ShirtPull/Holding;value_Direct;value_FreeKickTaken;value_HeadPass;value_AttemptedTackle;value_LayOff;value_IntentionalAssist;value_Assist;value_GkX;value_RightFooted;value_RegularPlay;value_GkY;value_Blocked;value_DefBlock;value_KeeperThrow;value_NextEventGoalKick;value_GoalKick;value_Low;value_OverArm;value_Shove/Push;value_BoxLeft;value_Head;value_PlayersCaughtOffside;value_Indirect;value_ThroughBall;value_BoxCentre;value_BigChance;value_GoalShotTimestamp;value_GoalShotGameClock;value_LowLeft;value_CloseLeft;value_SwerveRight;value_Injury;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_Straight;value_NotPastGoalLine;value_NotAssisted;value_HighRight;value_FreeKick;value_Standing;value_ParriedSafe;value_CaptainChange;value_HighLeft;value_FastBreak;value_LeadingToGoal;value_RelatedError1Id;value_LowRight;value_FollowsADribble;value_HighClaim;value_RedCard;value_ProfessionalFoulLastMan;value_OverhitCross;value_Minutes;value_OtherObstacle;value_RefereeDelay;value_OtherReason;value_SwerveLeft;value_HitRightPost;value_HitWoodwork;value_High;value_EndType;value_Tactical;value_Deflection;value_FantasyAssistedBy;value_FantasyAssistId;value_FantasyAssistType;value_FantasyAssistTeam;value_SmallBoxCentre;value_NotVisible;value_BlockedPass;value_YellowCard;value_RecklessOffence;value_BlockedCross;value_SmallBoxRight;value_FlickOn;value_HighCentre;value_Penalty;value_AerialFoul;value_Volley;value_Overrun;value_DrinksBreak;value_OutSwinger;value_BoxDeepRight;value_GkKickFromHands;value_SixYardBlocked;value_LeadingToAttempt;value_35Centre;value_HitBar;value_GoesToPenalties;value_Second(2Nd)OppositeRelatedEventId;value_Scored;value_Saved;value_KeeperTouched;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2702203195;740;1;2;70;29;5icuo8utnztpsd9l03gdd68dl;1;31,1;16,6;2024-07-20T20:34:25.381Z;2024-07-20T20:34:30Z;[{'id': 5111124463, 'qualifierId': 140, 'value': '8.4'}, {'id': 5111124469, 'qualifierId': 213, 'value': '2.32'}, {'id': 5111124467, 'qualifierId': 212, 'value': '34.9'}, {'id': 5111124461, 'qualifierId': 56, 'value': 'Back'}, {'id': 5111124471, 'qualifierId': 1}, {'id': 5111124465, 'qualifierId': 141, 'value': '54.0'}];3007iihmvmlzgpgtxri3v3hg4;B. Bowen;;;e8btgsftudhx89rtc3bsr4sus;Pass;;;;;;;;;;54,0;;;2,32;8,4;34,9;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;8,4;54,0;;;;;;;;0;70;29;Los Angeles II;4229;DR;1,0
2702203209;741;1;2;70;34;5icuo8utnztpsd9l03gdd68dl;1;8,4;54,0;2024-07-20T20:34:30.068Z;2024-07-20T20:34:32Z;[{'id': 5111124555, 'qualifierId': 141, 'value': '77.8'}, {'id': 5111124551, 'qualifierId': 56, 'value': 'Back'}, {'id': 5111124557, 'qualifierId': 212, 'value': '22.3'}, {'id': 5111124559, 'qualifierId': 213, 'value': '0.81'}, {'id': 5111124553, 'qualifierId': 140, 'value': '23.0'}];bdrs643l8uzj01plxa25wncdm;J. Castro;;;e8btgsftudhx89rtc3bsr4sus;Pass;;;;;;;;;;77,8;;;0,81;23,0;22,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;23,0;77,8;;;;;;;;0;70;34;Los Angeles II;4234;GK;1,0
2702203229;742;1;2;70;36;5icuo8utnztpsd9l03gdd68dl;1;23,7;77,3;2024-07-20T20:34:32.757Z;2024-07-20T20:34:37Z;[{'id': 5111124653, 'qualifierId': 140, 'value': '39.2'}, {'id': 5111124655, 'qualifierId': 141, 'value': '80.7'}, {'id': 5111124651, 'qualifierId': 56, 'value': 'Back'}, {'id': 5111124657, 'qualifierId': 212, 'value': '16.4'}, {'id': 5111124659, 'qualifierId': 213, 'value': '0.14'}];7zr3gif60ntltgt3s5yi6qjca;T. Sousa;;;e8btgsftudhx89rtc3bsr4sus;Pass;;;;;;;;;;80,7;;;0,14;39,2;16,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;39,2;80,7;;;;;;;;0;70;36;Los Angeles II;4236;DC;1,0
2702203237;561;45;2;70;41;6gaq85erpkvbyxvivd96wuw44;0;63,0;19,6;2024-07-20T20:34:37.045Z;2024-07-20T20:34:39Z;[{'id': 5111124683, 'qualifierId': 56, 'value': 'Right'}, {'id': 5111124685, 'qualifierId': 285}, {'id': 5111124701, 'qualifierId': 233, 'value': '743'}];18b4rpeia26xq688ieqaw2z2s;A. Wibowo;;;e8btgsftudhx89rtc3bsr4sus;Challenge;;;;;;;;;;;;;;;;;;743,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;70;41;Tacoma Defiance;4241;FWR;1,0
2702203239;743;3;2;70;41;5icuo8utnztpsd9l03gdd68dl;1;37,0;80,4;2024-07-20T20:34:37.045Z;2024-07-20T20:34:39Z;[{'id': 5111124695, 'qualifierId': 233, 'value': '561'}, {'id': 5111124687, 'qualifierId': 56, 'value': 'Back'}, {'id': 5111124689, 'qualifierId': 286}];e5oov2tctv9yrbh5uldfyrey2;D. Teves;;;e8btgsftudhx89rtc3bsr4sus;Take On;;;;;;;;;;;;;;;;;;561,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;;0;70;41;Los Angeles II;4241;AML;1,0
2702203263;744;1;2;70;43;5icuo8utnztpsd9l03gdd68dl;1;37,9;84,0;2024-07-20T20:34:38.982Z;2024-07-20T20:34:45Z;[{'id': 5111124831, 'qualifierId': 213, 'value': '0.04'}, {'id': 5111124821, 'qualifierId': 155}, {'id': 5111124823, 'qualifierId': 56, 'value': 'Left'}, {'id': 5111124825, 'qualifierId': 140, 'value': '65.1'}, {'id': 5111124829, 'qualifierId': 212, 'value': '28.6'}, {'id': 5111124827, 'qualifierId': 141, 'value': '85.7'}];e5oov2tctv9yrbh5uldfyrey2;D. Teves;;;e8btgsftudhx89rtc3bsr4sus;Pass;;;;;;;;;;85,7;;;0,04;65,1;28,6;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;65,1;85,7;;;;;;;;0;70;43;Los Angeles II;4243;AML;1,0
2702203273;745;1;2;70;49;5icuo8utnztpsd9l03gdd68dl;1;65,3;65,6;2024-07-20T20:34:45.061Z;2024-07-20T20:34:47Z;[{'id': 5111124887, 'qualifierId': 141, 'value': '44.2'}, {'id': 5111124889, 'qualifierId': 212, 'value': '14.9'}, {'id': 5111124883, 'qualifierId': 56, 'value': 'Center'}, {'id': 5111124885, 'qualifierId': 140, 'value': '62.2'}, {'id': 5111124891, 'qualifierId': 213, 'value': '4.49'}];b0xuwec3m6rvxwx7gygv34o6i;G. Miglietti;;;e8btgsftudhx89rtc3bsr4sus;Pass;;;;;;;;;;44,2;;;4,49;62,2;14,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;62,2;44,2;;;;;;;;0;70;49;Los Angeles II;4249;Sub;1,0
2702203299;746;1;2;70;51;5icuo8utnztpsd9l03gdd68dl;1;62,8;41,9;2024-07-20T20:34:47.108Z;2024-07-20T20:34:52Z;[{'id': 5111125057, 'qualifierId': 213, 'value': '5.16'}, {'id': 5111125051, 'qualifierId': 140, 'value': '68.0'}, {'id': 5111125053, 'qualifierId': 141, 'value': '25.0'}, {'id': 5111125055, 'qualifierId': 212, 'value': '12.7'}, {'id': 5111125049, 'qualifierId': 56, 'value': 'Center'}];2iusvkm9t8r1widsfvbesnjf8;K. Kossa-Rienzi;;;e8btgsftudhx89rtc3bsr4sus;Pass;;;;;;;;;;25,0;;;5,16;68,0;12,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;68,0;25,0;;;;;;;;0;70;51;Los Angeles II;4251;MC;1,0
2702203311;747;1;2;70;56;5icuo8utnztpsd9l03gdd68dl;0;68,4;22,9;2024-07-20T20:34:51.925Z;2024-07-20T20:34:54Z;[{'id': 5111125119, 'qualifierId': 155}, {'id': 5111125127, 'qualifierId': 212, 'value': '27.9'}, {'id': 5111125129, 'qualifierId': 213, 'value': '0.52'}, {'id': 5111125125, 'qualifierId': 141, 'value': '43.3'}, {'id': 5111125123, 'qualifierId': 140, 'value': '91.5'}, {'id': 5111125121, 'qualifierId': 56, 'value': 'Center'}];3007iihmvmlzgpgtxri3v3hg4;B. Bowen;;;e8btgsftudhx89rtc3bsr4sus;Pass;;;;;;;;;;43,3;;;0,52;91,5;27,9;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;91,5;43,3;;;;;;;;0;70;56;Los Angeles II;4256;DR;1,0
2702203323;563;52;2;71;0;6gaq85erpkvbyxvivd96wuw44;1;14,6;56,3;2024-07-20T20:34:56.457Z;2024-07-20T20:34:56Z;[];d4xd9fxqjwfe7x46byn60dx49;D. Ochoa;;;e8btgsftudhx89rtc3bsr4sus;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;71;0;Tacoma Defiance;4260;GK;1,0
2702203373;564;1;2;71;10;6gaq85erpkvbyxvivd96wuw44;1;12,2;56,9;2024-07-20T20:35:06.684Z;2024-07-20T20:35:09Z;[{'id': 5111125491, 'qualifierId': 212, 'value': '25.1'}, {'id': 5111125511, 'qualifierId': 287}, {'id': 5111125483, 'qualifierId': 123}, {'id': 5111125493, 'qualifierId': 213, 'value': '1.24'}, {'id': 5111125487, 'qualifierId': 140, 'value': '20.0'}, {'id': 5111125489, 'qualifierId': 141, 'value': '91.8'}, {'id': 5111125485, 'qualifierId': 56, 'value': 'Back'}];d4xd9fxqjwfe7x46byn60dx49;D. Ochoa;;;e8btgsftudhx89rtc3bsr4sus;Pass;;;;;;;;;;91,8;;;1,24;20,0;25,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;20,0;91,8;;;;;;;;0;71;10;Tacoma Defiance;4270;GK;1,0
2702203393;565;1;2;71;15;6gaq85erpkvbyxvivd96wuw44;0;20,8;89,7;2024-07-20T20:35:11.130Z;2024-07-20T20:35:13Z;[{'id': 5111125605, 'qualifierId': 56, 'value': 'Left'}, {'id': 5111125615, 'qualifierId': 1}, {'id': 5111125607, 'qualifierId': 140, 'value': '82.3'}, {'id': 5111125611, 'qualifierId': 212, 'value': '64.6'}, {'id': 5111125609, 'qualifierId': 141, 'value': '93.2'}, {'id': 5111125603, 'qualifierId': 155}, {'id': 5111125613, 'qualifierId': 213, 'value': '0.04'}];4x8eu2y112ini9hx6b72bh46i;E. Berumen;;;e8btgsftudhx89rtc3bsr4sus;Pass;;;;;;;;;;93,2;;;0,04;82,3;64,6;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;82,3;93,2;;;;;;;;0;71;15;Tacoma Defiance;4275;DC;1,0
2702203395;748;49;2;71;17;5icuo8utnztpsd9l03gdd68dl;1;35,1;13,7;2024-07-20T20:35:13.460Z;2024-07-20T20:35:13Z;[];dil2b9u1omrsdbxba5swbe9gq;A. Lopez;;;e8btgsftudhx89rtc3bsr4sus;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;;0;71;17;Los Angeles II;4277;DL;1,0
2702203451;749;1;2;71;22;5icuo8utnztpsd9l03gdd68dl;1;29,2;18,6;2024-07-20T20:35:18.805Z;2024-07-20T20:35:23Z;[{'id': 5111125903, 'qualifierId': 140, 'value': '35.1'}, {'id': 5111125905, 'qualifierId': 141, 'value': '59.8'}, {'id': 5111125901, 'qualifierId': 56, 'value': 'Back'}, {'id': 5111125907, 'qualifierId': 212, 'value': '28.7'}, {'id': 5111125909, 'qualifierId': 213, 'value': '1.35'}];dil2b9u1omrsdbxba5swbe9gq;A. Lopez;;;e8btgsftudhx89rtc3bsr4sus;Pass;;;;;;;;;;59,8;;;1,35;35,1;28,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;35,1;59,8;;;;;;;;0;71;22;Los Angeles II;4282;DL;1,0
2702203457;750;1;2;71;27;5icuo8utnztpsd9l03gdd68dl;1;42,4;61,7;2024-07-20T20:35:23.524Z;2024-07-20T20:35:25Z;[{'id': 5111125939, 'qualifierId': 56, 'value': 'Center'}, {'id': 5111125941, 'qualifierId': 140, 'value': '65.3'}, {'id': 5111125945, 'qualifierId': 212, 'value': '33.4'}, {'id': 5111125943, 'qualifierId': 141, 'value': '27.6'}, {'id': 5111125949, 'qualifierId': 1}, {'id': 5111125947, 'qualifierId': 213, 'value': '5.52'}];7zr3gif60ntltgt3s5yi6qjca;T. Sousa;;;e8btgsftudhx89rtc3bsr4sus;Pass;;;;;;;;;;27,6;;;5,52;65,3;33,4;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;65,3;27,6;;;;;;;;0;71;27;Los Angeles II;4287;DC;1,0
2702203461;751;1;2;71;29;5icuo8utnztpsd9l03gdd68dl;1;65,3;27,6;2024-07-20T20:35:25.476Z;2024-07-20T20:35:28Z;[{'id': 5111125979, 'qualifierId': 212, 'value': '21.5'}, {'id': 5111125977, 'qualifierId': 141, 'value': '7.5'}, {'id': 5111125971, 'qualifierId': 168}, {'id': 5111125975, 'qualifierId': 140, 'value': '81.1'}, {'id': 5111125981, 'qualifierId': 213, 'value': '5.59'}, {'id': 5111125973, 'qualifierId': 56, 'value': 'Right'}];4dji8lgdl3psnfchdwpllvod0;G. Minoungou;;;e8btgsftudhx89rtc3bsr4sus;Pass;;;;;;;;;;7,5;;;5,59;81,1;21,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;81,1;7,5;;;;;;;;0;71;29;Los Angeles II;4289;Sub;1,0
2702203497;752;1;2;71;35;5icuo8utnztpsd9l03gdd68dl;1;80,6;23,0;2024-07-20T20:35:31.844Z;2024-07-20T20:35:33Z;[{'id': 5111126151, 'qualifierId': 141, 'value': '29.3'}, {'id': 5111126153, 'qualifierId': 212, 'value': '5.9'}, {'id': 5111126155, 'qualifierId': 213, 'value': '2.32'}, {'id': 5111126149, 'qualifierId': 140, 'value': '76.8'}, {'id': 5111126147, 'qualifierId': 56, 'value': 'Center'}];3007iihmvmlzgpgtxri3v3hg4;B. Bowen;;;e8btgsftudhx89rtc3bsr4sus;Pass;;;;;;;;;;29,3;;;2,32;76,8;5,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;76,8;29,3;;;;;;;;0;71;35;Los Angeles II;4295;DR;1,0
2702203523;753;1;2;71;37;5icuo8utnztpsd9l03gdd68dl;0;76,8;29,3;2024-07-20T20:35:33.718Z;2024-07-20T20:35:38Z;[{'id': 5111126277, 'qualifierId': 212, 'value': '41.2'}, {'id': 5111126269, 'qualifierId': 155}, {'id': 5111126279, 'qualifierId': 213, 'value': '0.93'}, {'id': 5111126275, 'qualifierId': 141, 'value': '77.9'}, {'id': 5111126271, 'qualifierId': 56, 'value': 'Center'}, {'id': 5111126281, 'qualifierId': 1}, {'id': 5111126273, 'qualifierId': 140, 'value': '100.0'}];2iusvkm9t8r1widsfvbesnjf8;K. Kossa-Rienzi;;;e8btgsftudhx89rtc3bsr4sus;Pass;;;;;;;;;;77,9;;;0,93;100,0;41,2;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;100,0;77,9;;;;;;;;0;71;37;Los Angeles II;4297;MC;1,0
2702203537;566;4;2;71;42;6gaq85erpkvbyxvivd96wuw44;1;5,9;16,1;2024-07-20T20:35:38.641Z;2024-07-20T21:09:43Z;[{'id': 5111128235, 'qualifierId': 13}, {'id': 5111128239, 'qualifierId': 152}, {'id': 5111170991, 'qualifierId': 233, 'value': '754'}, {'id': 5111128237, 'qualifierId': 295}, {'id': 5111126335, 'qualifierId': 56, 'value': 'Back'}, {'id': 5111128241, 'qualifierId': 285}];24rxb4eeoakxkmritog6a7x90;S. Nixon;;;e8btgsftudhx89rtc3bsr4sus;Foul;;;;;;;;;;;;;;;;;;754,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;;0;71;42;Tacoma Defiance;4302;DR;1,0
2702203531;754;4;2;71;42;5icuo8utnztpsd9l03gdd68dl;0;94,1;83,9;2024-07-20T20:35:38.642Z;2024-07-20T21:10:42Z;[{'id': 5111170981, 'qualifierId': 152}, {'id': 5111170985, 'qualifierId': 286}, {'id': 5111126317, 'qualifierId': 56, 'value': 'Left'}, {'id': 5111170995, 'qualifierId': 233, 'value': '566'}, {'id': 5111170979, 'qualifierId': 13}, {'id': 5111172215, 'qualifierId': 295}];e5oov2tctv9yrbh5uldfyrey2;D. Teves;;;e8btgsftudhx89rtc3bsr4sus;Foul;;;;;;;;;;;;;;;;;;566,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;;0;71;42;Los Angeles II;4302;AML;1,0
2702203719;755;18;2;71;56;5icuo8utnztpsd9l03gdd68dl;1;0,0;0,0;2024-07-20T20:35:52.112Z;2024-07-20T20:36:42Z;[{'id': 5111127247, 'qualifierId': 55, 'value': '756'}, {'id': 5111127225, 'qualifierId': 42}, {'id': 5111127227, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 5111127229, 'qualifierId': 59, 'value': '99'}];e5oov2tctv9yrbh5uldfyrey2;D. Teves;;;e8btgsftudhx89rtc3bsr4sus;Player off;;;;99,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;756,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;756,0;s9a51dj3nkad2e53b2jbgl5g;;0;71;56;Los Angeles II;4316;AML;1,0
2702203721;756;19;2;71;56;5icuo8utnztpsd9l03gdd68dl;1;0,0;0,0;2024-07-20T20:35:52.113Z;2024-07-20T20:38:23Z;[{'id': 5111127239, 'qualifierId': 59, 'value': '90'}, {'id': 5111127237, 'qualifierId': 145, 'value': '11'}, {'id': 5111127243, 'qualifierId': 55, 'value': '755'}, {'id': 5111127265, 'qualifierId': 293, 'value': '1'}, {'id': 5111127233, 'qualifierId': 42}, {'id': 5111130957, 'qualifierId': 292, 'value': '6'}, {'id': 5111127241, 'qualifierId': 44, 'value': 'Midfielder'}];s9a51dj3nkad2e53b2jbgl5g;S. Gomez;;;e8btgsftudhx89rtc3bsr4sus;Player on;;;;90,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;755,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11,0;6,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;755,0;e5oov2tctv9yrbh5uldfyrey2;;0;71;56;Los Angeles II;4316;Sub;1,0
2702203747;567;1;2;72;15;6gaq85erpkvbyxvivd96wuw44;1;9,6;17,1;2024-07-20T20:36:11.625Z;2024-07-20T20:39:11Z;[{'id': 5111129623, 'qualifierId': 152}, {'id': 5111127397, 'qualifierId': 1}, {'id': 5111127395, 'qualifierId': 213, 'value': '6.24'}, {'id': 5111127391, 'qualifierId': 141, 'value': '14.3'}, {'id': 5111129559, 'qualifierId': 157}, {'id': 5111129621, 'qualifierId': 5}, {'id': 5111127393, 'qualifierId': 212, 'value': '40.2'}, {'id': 5111127389, 'qualifierId': 140, 'value': '47.8'}, {'id': 5111127387, 'qualifierId': 56, 'value': 'Back'}];d4xd9fxqjwfe7x46byn60dx49;D. Ochoa;;;e8btgsftudhx89rtc3bsr4sus;Pass;;;;;;;;;;14,3;;;6,24;47,8;40,2;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;47,8;14,3;;;;;;;;0;72;15;Tacoma Defiance;4335;GK;1,0
