id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_PlayerPosition;value_Involved;value_TeamPlayerFormation;value_JerseyNumber;value_TeamKit;value_Resume;value_TeamFormation;value_Captain;value_DirectionOfPlay;value_PassEndX;value_KickOff;value_Zone;value_PassEndY;value_Angle;value_Length;value_LongBall;value_Chipped;value_HeadPass;value_Launch;value_Offensive;value_DeletedEventType;value_FlickOn;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_Defensive;value_LayOff;value_Direct;value_Foul;value_Shove/Push;value_FreeKickTaken;value_Cross;value_OutOfPlay;value_Right;value_Left;value_InSwinger;value_CornerTaken;value_NextEventGoalKick;value_GoalKick;value_Low;value_AttemptedTackle;value_BlockedPass;value_RelatedEventId;value_RecklessOffence;value_YellowCard;value_GoalmouthZ;value_OutOfBoxCentre;value_LeftFooted;value_FreeKick;value_NotAssisted;value_GkX;value_GoalmouthY;value_GkY;value_HighLeft;value_NotVisible;value_IntendedTackleTarget;value_PlayersCaughtOffside;value_Indirect;value_ShirtPull/Holding;value_Assist;value_RegularPlay;value_GoalShotGameClock;value_BoxLeft;value_IndividualPlay;value_Deflection;value_KeeperTouched;value_LowLeft;value_GoalShotTimestamp;value_Assisted;value_IntentionalAssist;value_FirstTouch;value_BlockedX;value_FromCorner;value_BoxCentre;value_LowRight;value_Head;value_BlockedY;value_Standing;value_Hands;value_Collected;value_KeeperThrow;value_DefBlock;value_HighRight;value_RightFooted;value_HighClaim;value_High;value_Blocked;value_LowCentre;value_SwerveRight;value_CloseLeft;value_PullBack;value_Overrun;value_OverArm;value_CloseRight;value_Injury;value_InjuredPlayerId;value_SwerveLeft;value_Minutes;value_EndType;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_SwitchOfPlay;value_GkKickFromHands;value_Volley;value_TacticalFoul;value_ByWall;value_SetPiece;value_TempShotOn;value_SmallBoxRight;value_SixYardBlocked;value_BlockedCross;value_LeadingToGoal;value_BigChance;value_Penalty;value_PenaltyTakerId;value_Diving;value_Scored;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_Dissent;value_OverhitCross;value_NotRetreating;value_RelatedError1Id;value_HighCentre;value_Fumble;value_ParriedDanger;value_OutSwinger;value_NotPastGoalLine;value_FastBreak;value_SecondYellow;value_TimeWasting;value_OutOfBoxDeepLeft;value_ParriedSafe;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_WeatherProblem;value_NewStartTime;value_OfficiallyAnnounced;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2710791135;309;44;1;28;14;29nx7yxy1rdqv2oobqn5pjf8p;0;66,3;34,3;2024-08-18T20:23:35.454Z;2024-08-18T21:59:50Z;[{'id': 5158702753, 'qualifierId': 286}, {'id': 5158702931, 'qualifierId': 233, 'value': '182'}, {'id': 5158702751, 'qualifierId': 56, 'value': 'Center'}];d5del7kcf1zgkd2uvhius8y22;C. Sharp;;;eq3htncf011l0ji2pj0rvy1as;Aerial;;;;;;;;;;;;;;;;;;;;1,0;;;;182,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;28;14;Philadelphia Union II;1694;FW;1,0
2710791149;183;1;1;28;14;1zgjjyruyufrkh4xjvryqsb1i;0;32,3;58,7;2024-08-18T20:23:35.695Z;2024-08-18T20:23:36Z;[{'id': 5158702859, 'qualifierId': 213, 'value': '5.98'}, {'id': 5158702851, 'qualifierId': 56, 'value': 'Center'}, {'id': 5158702857, 'qualifierId': 212, 'value': '21.8'}, {'id': 5158702855, 'qualifierId': 141, 'value': '49.1'}, {'id': 5158702853, 'qualifierId': 140, 'value': '52.1'}, {'id': 5158702849, 'qualifierId': 3}];3h4x6eh6zkcaww4g6rhkwpbf8;Neil Pierre;;;eq3htncf011l0ji2pj0rvy1as;Pass;;;;;;;;;;52,1;;;49,1;5,98;21,8;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;52,1;49,1;;;;;;;;0;28;14;Toronto II;1694;DL;1,0
2710791179;310;1;1;28;16;29nx7yxy1rdqv2oobqn5pjf8p;0;51,3;46,6;2024-08-18T20:23:37.158Z;2024-08-18T20:23:38Z;[{'id': 5158702997, 'qualifierId': 140, 'value': '55.9'}, {'id': 5158702995, 'qualifierId': 56, 'value': 'Center'}, {'id': 5158703003, 'qualifierId': 212, 'value': '4.9'}, {'id': 5158702999, 'qualifierId': 141, 'value': '48.1'}, {'id': 5158703007, 'qualifierId': 213, 'value': '0.21'}];e8i5fg3tp35k8iys32eiv7jmc;C. Staniland;;;eq3htncf011l0ji2pj0rvy1as;Pass;;;;;;;;;;55,9;;;48,1;0,21;4,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;55,9;48,1;;;;;;;;0;28;16;Philadelphia Union II;1696;MC;1,0
2710791183;184;49;1;28;17;1zgjjyruyufrkh4xjvryqsb1i;1;42,8;57,8;2024-08-18T20:23:38.511Z;2024-08-18T20:23:38Z;[];5aszabja459117mqykvfpajh0;C. Rojas;;;eq3htncf011l0ji2pj0rvy1as;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;;0;28;17;Toronto II;1697;MC;1,0
2710791295;185;1;1;28;18;1zgjjyruyufrkh4xjvryqsb1i;1;45,6;59,4;2024-08-18T20:23:39.503Z;2024-08-18T20:23:44Z;[{'id': 5158703653, 'qualifierId': 140, 'value': '39.7'}, {'id': 5158703655, 'qualifierId': 141, 'value': '85.2'}, {'id': 5158703659, 'qualifierId': 213, 'value': '1.91'}, {'id': 5158703651, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158703657, 'qualifierId': 212, 'value': '18.6'}];5aszabja459117mqykvfpajh0;C. Rojas;;;eq3htncf011l0ji2pj0rvy1as;Pass;;;;;;;;;;39,7;;;85,2;1,91;18,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;39,7;85,2;;;;;;;;0;28;18;Toronto II;1698;MC;1,0
2710791363;186;1;1;28;23;1zgjjyruyufrkh4xjvryqsb1i;1;54,9;88,7;2024-08-18T20:23:44.320Z;2024-08-18T20:23:48Z;[{'id': 5158704015, 'qualifierId': 56, 'value': 'Left'}, {'id': 5158704019, 'qualifierId': 141, 'value': '96.6'}, {'id': 5158704023, 'qualifierId': 213, 'value': '0.23'}, {'id': 5158704017, 'qualifierId': 140, 'value': '76.4'}, {'id': 5158704021, 'qualifierId': 212, 'value': '23.2'}];15v2azulwhof0p216i7bjp250;J. Berdecio;;;eq3htncf011l0ji2pj0rvy1as;Pass;;;;;;;;;;76,4;;;96,6;0,23;23,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;76,4;96,6;;;;;;;;0;28;23;Toronto II;1703;DC;1,0
2710791379;187;1;1;28;27;1zgjjyruyufrkh4xjvryqsb1i;0;79,1;96,0;2024-08-18T20:23:48.095Z;2024-08-18T20:23:49Z;[{'id': 5158704057, 'qualifierId': 141, 'value': '70.4'}, {'id': 5158704055, 'qualifierId': 140, 'value': '86.9'}, {'id': 5158704061, 'qualifierId': 213, 'value': '5.15'}, {'id': 5158704059, 'qualifierId': 212, 'value': '19.2'}, {'id': 5158704049, 'qualifierId': 2}, {'id': 5158704053, 'qualifierId': 56, 'value': 'Center'}];sqm6jwnogmzp7u7rsv3rtel0;J. Johnson;;;eq3htncf011l0ji2pj0rvy1as;Pass;;;;;;;;;;86,9;;;70,4;5,15;19,2;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;86,9;70,4;;;;;;;;0;28;27;Toronto II;1707;ML;1,0
2710791435;311;61;1;28;30;29nx7yxy1rdqv2oobqn5pjf8p;1;15,3;37,0;2024-08-18T20:23:51.027Z;2024-08-18T20:23:52Z;[{'id': 5158704323, 'qualifierId': 56, 'value': 'Back'}];8pvvljn4uasfjxdleh56pm38;A. Pearlman;;;eq3htncf011l0ji2pj0rvy1as;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;28;30;Philadelphia Union II;1710;DC;1,0
2710791459;312;52;1;28;31;29nx7yxy1rdqv2oobqn5pjf8p;1;3,5;50,0;2024-08-18T20:23:52.703Z;2024-08-18T20:23:54Z;[];2m7xhno7xnktvmzwa6j7wlgfe;A. Rodriguez;;;eq3htncf011l0ji2pj0rvy1as;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;28;31;Philadelphia Union II;1711;GK;1,0
2710791579;313;80;1;28;40;29nx7yxy1rdqv2oobqn5pjf8p;0;8,3;49,1;2024-08-18T20:24:01.759Z;2024-08-18T20:24:01Z;[];2m7xhno7xnktvmzwa6j7wlgfe;A. Rodriguez;;;eq3htncf011l0ji2pj0rvy1as;Drop of Ball;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;28;40;Philadelphia Union II;1720;GK;1,0
2710791719;314;1;1;28;50;29nx7yxy1rdqv2oobqn5pjf8p;1;9,9;49,3;2024-08-18T20:24:11.258Z;2024-08-18T20:24:12Z;[{'id': 5158706063, 'qualifierId': 212, 'value': '9.5'}, {'id': 5158706057, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158706065, 'qualifierId': 213, 'value': '5.96'}, {'id': 5158706061, 'qualifierId': 141, 'value': '44.9'}, {'id': 5158706059, 'qualifierId': 140, 'value': '18.5'}];2m7xhno7xnktvmzwa6j7wlgfe;A. Rodriguez;;;eq3htncf011l0ji2pj0rvy1as;Pass;;;;;;;;;;18,5;;;44,9;5,96;9,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;18,5;44,9;;;;;;;;0;28;50;Philadelphia Union II;1730;GK;1,0
2710791755;315;1;1;28;51;29nx7yxy1rdqv2oobqn5pjf8p;1;18,5;44,9;2024-08-18T20:24:12.729Z;2024-08-18T20:24:16Z;[{'id': 5158706245, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158706247, 'qualifierId': 140, 'value': '14.8'}, {'id': 5158706253, 'qualifierId': 213, 'value': '4.48'}, {'id': 5158706249, 'qualifierId': 141, 'value': '20.7'}, {'id': 5158706251, 'qualifierId': 212, 'value': '16.9'}];7q8y6gbmg9j75zgm3nhs3bfh0;L. Olguin;;;eq3htncf011l0ji2pj0rvy1as;Pass;;;;;;;;;;14,8;;;20,7;4,48;16,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;14,8;20,7;;;;;;;;0;28;51;Philadelphia Union II;1731;MC;1,0
2710791819;316;1;1;28;55;29nx7yxy1rdqv2oobqn5pjf8p;1;22,9;16,7;2024-08-18T20:24:16.111Z;2024-08-18T20:24:20Z;[{'id': 5158706627, 'qualifierId': 141, 'value': '27.0'}, {'id': 5158706625, 'qualifierId': 140, 'value': '59.6'}, {'id': 5158706631, 'qualifierId': 213, 'value': '0.18'}, {'id': 5158706621, 'qualifierId': 155}, {'id': 5158706629, 'qualifierId': 212, 'value': '39.2'}, {'id': 5158706633, 'qualifierId': 1}, {'id': 5158706623, 'qualifierId': 56, 'value': 'Center'}];8pvvljn4uasfjxdleh56pm38;A. Pearlman;;;eq3htncf011l0ji2pj0rvy1as;Pass;;;;;;;;;;59,6;;;27,0;0,18;39,2;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;59,6;27,0;;;;;;;;0;28;55;Philadelphia Union II;1735;DC;1,0
2710791823;317;4;1;28;59;29nx7yxy1rdqv2oobqn5pjf8p;1;65,7;20,4;2024-08-18T20:24:20.183Z;2024-08-18T20:29:06Z;[{'id': 5158706713, 'qualifierId': 13}, {'id': 5158706881, 'qualifierId': 233, 'value': '188'}, {'id': 5158706715, 'qualifierId': 295}, {'id': 5158706719, 'qualifierId': 152}, {'id': 5158706717, 'qualifierId': 56, 'value': 'Right'}, {'id': 5158706721, 'qualifierId': 286}];d5del7kcf1zgkd2uvhius8y22;C. Sharp;;;eq3htncf011l0ji2pj0rvy1as;Foul;;;;;;;;;;;;;;;;;;;;1,0;;;;188,0;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;28;59;Philadelphia Union II;1739;FW;1,0
2710791837;188;4;1;28;59;1zgjjyruyufrkh4xjvryqsb1i;0;34,3;79,6;2024-08-18T20:24:20.184Z;2024-08-18T20:29:07Z;[{'id': 5158706857, 'qualifierId': 152}, {'id': 5158706859, 'qualifierId': 285}, {'id': 5158706893, 'qualifierId': 233, 'value': '317'}, {'id': 5158706851, 'qualifierId': 13}, {'id': 5158706855, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158706853, 'qualifierId': 295}];a3qa9kw3vbh8nu5mgns92czro;O. Makhanya;;;eq3htncf011l0ji2pj0rvy1as;Foul;;;;;;;;;;;;;;;;;;;;;;;;317,0;;1,0;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;;0;28;59;Toronto II;1739;DC;1,0
2710791917;318;1;1;29;4;29nx7yxy1rdqv2oobqn5pjf8p;1;62,4;31,2;2024-08-18T20:24:25.050Z;2024-08-18T20:24:26Z;[{'id': 5158707207, 'qualifierId': 212, 'value': '19.3'}, {'id': 5158707193, 'qualifierId': 152}, {'id': 5158707211, 'qualifierId': 213, 'value': '1.44'}, {'id': 5158707203, 'qualifierId': 141, 'value': '59.3'}, {'id': 5158707195, 'qualifierId': 56, 'value': 'Center'}, {'id': 5158707199, 'qualifierId': 140, 'value': '64.8'}, {'id': 5158707191, 'qualifierId': 5}];7z57s6veqr3k87quyd6i7fgx6;M. Fisher;;;eq3htncf011l0ji2pj0rvy1as;Pass;;;;;;;;;;64,8;;;59,3;1,44;19,3;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;64,8;59,3;;;;;;;;0;29;4;Philadelphia Union II;1744;FWR;1,0
2710791987;319;1;1;29;5;29nx7yxy1rdqv2oobqn5pjf8p;1;64,8;59,3;2024-08-18T20:24:26.489Z;2024-08-18T20:24:39Z;[{'id': 5158707677, 'qualifierId': 140, 'value': '68.4'}, {'id': 5158707683, 'qualifierId': 213, 'value': '1.34'}, {'id': 5158707681, 'qualifierId': 212, 'value': '16.8'}, {'id': 5158707679, 'qualifierId': 141, 'value': '83.3'}, {'id': 5158707675, 'qualifierId': 56, 'value': 'Left'}];c760g3hvhvi7nra7gpdrynn1m;J. Altobelli;;;eq3htncf011l0ji2pj0rvy1as;Pass;;;;;;;;;;68,4;;;83,3;1,34;16,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;68,4;83,3;;;;;;;;0;29;5;Philadelphia Union II;1745;FWL;1,0
2710792043;320;2;1;29;8;29nx7yxy1rdqv2oobqn5pjf8p;1;78,9;74,8;2024-08-18T20:24:29.921Z;2024-08-18T20:24:34Z;[{'id': 5158708037, 'qualifierId': 7, 'value': 'd5del7kcf1zgkd2uvhius8y22'}, {'id': 5158708041, 'qualifierId': 56, 'value': 'Center'}, {'id': 5158708005, 'qualifierId': 141, 'value': '44.2'}, {'id': 5158708003, 'qualifierId': 140, 'value': '95.6'}];7w2rw1jd8ouhu8bbvswvysu8k;J. Batiz;;;eq3htncf011l0ji2pj0rvy1as;Offside Pass;;;;;;;;;;95,6;;;44,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;95,6;44,2;;;;;;;;0;29;8;Philadelphia Union II;1748;DML;1,0
2710792015;189;55;1;29;8;1zgjjyruyufrkh4xjvryqsb1i;1;9,2;56,0;2024-08-18T20:24:29.922Z;2024-08-18T20:29:10Z;[];15v2azulwhof0p216i7bjp250;J. Berdecio;;;eq3htncf011l0ji2pj0rvy1as;Offside provoked;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;;0;29;8;Toronto II;1748;DC;1,0
2710792085;190;43;1;29;11;1zgjjyruyufrkh4xjvryqsb1i;1;0,0;0,0;2024-08-18T20:24:32.674Z;2024-08-18T20:24:36Z;[{'id': 5158708309, 'qualifierId': 144, 'value': '5'}, {'id': 5158708215, 'qualifierId': 346, 'value': '0'}, {'id': 5158708213, 'qualifierId': 56, 'value': 'Back'}];15v2azulwhof0p216i7bjp250;J. Berdecio;;;eq3htncf011l0ji2pj0rvy1as;Deleted event;;;;;;;;;;;;;;;;;;;;;5,0;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;;0;29;11;Toronto II;1751;DC;1,0
2710792467;191;1;1;29;35;1zgjjyruyufrkh4xjvryqsb1i;1;8,3;48,5;2024-08-18T20:24:56.369Z;2024-08-18T20:24:58Z;[{'id': 5158710367, 'qualifierId': 155}, {'id': 5158710383, 'qualifierId': 213, 'value': '5.01'}, {'id': 5158710373, 'qualifierId': 140, 'value': '16.4'}, {'id': 5158710371, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158710381, 'qualifierId': 212, 'value': '29.5'}, {'id': 5158710365, 'qualifierId': 5}, {'id': 5158710369, 'qualifierId': 241}, {'id': 5158710377, 'qualifierId': 141, 'value': '7.0'}];1ceqwz4ozqi6ft5l4hf5a04r8;M. Sheridan;;;eq3htncf011l0ji2pj0rvy1as;Pass;;;;;;;;;;16,4;;;7,0;5,01;29,5;;1,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;16,4;7,0;;;;;;;;0;29;35;Toronto II;1775;GK;1,0
2710792481;192;1;1;29;37;1zgjjyruyufrkh4xjvryqsb1i;0;18,0;5,0;2024-08-18T20:24:58.529Z;2024-08-18T20:24:59Z;[{'id': 5158710463, 'qualifierId': 141, 'value': '2.3'}, {'id': 5158710467, 'qualifierId': 213, 'value': '6.14'}, {'id': 5158710465, 'qualifierId': 212, 'value': '13.3'}, {'id': 5158710457, 'qualifierId': 155}, {'id': 5158710461, 'qualifierId': 140, 'value': '30.5'}, {'id': 5158710459, 'qualifierId': 56, 'value': 'Back'}];872ifpo3qufi9vv9vy7ty6uj8;G. Wetzel;;;eq3htncf011l0ji2pj0rvy1as;Pass;;;;;;;;;;30,5;;;2,3;6,14;13,3;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;30,5;2,3;;;;;;;;0;29;37;Toronto II;1777;DR;1,0
2710792605;322;44;1;29;41;29nx7yxy1rdqv2oobqn5pjf8p;1;62,6;79,5;2024-08-18T20:25:02Z;2024-08-18T21:59:50Z;[{'id': 5158711189, 'qualifierId': 233, 'value': '193'}, {'id': 5158711161, 'qualifierId': 286}, {'id': 5158711159, 'qualifierId': 56, 'value': 'Left'}];e8i5fg3tp35k8iys32eiv7jmc;C. Staniland;;;eq3htncf011l0ji2pj0rvy1as;Aerial;;;;;;;;;;;;;;;;;;;;1,0;;;;193,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;29;41;Philadelphia Union II;1781;MC;1,0
2710792539;193;44;1;29;41;1zgjjyruyufrkh4xjvryqsb1i;0;37,4;20,5;2024-08-18T20:25:02.001Z;2024-08-18T21:59:50Z;[{'id': 5158710789, 'qualifierId': 285}, {'id': 5158710787, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158711217, 'qualifierId': 233, 'value': '322'}];993vihjmsn70q9w237fatzgbu;N. Pariano;;;eq3htncf011l0ji2pj0rvy1as;Aerial;;;;;;;;;;;;;;;;;;;;;;;;322,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;away;;;;;;;;;;0;29;41;Toronto II;1781;MC;1,0
2710792543;321;61;1;29;41;29nx7yxy1rdqv2oobqn5pjf8p;1;69,7;92,0;2024-08-18T20:25:02.070Z;2024-08-18T20:25:02Z;[{'id': 5158710819, 'qualifierId': 56, 'value': 'Left'}];7w2rw1jd8ouhu8bbvswvysu8k;J. Batiz;;;eq3htncf011l0ji2pj0rvy1as;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;29;41;Philadelphia Union II;1781;DML;1,0
2710792665;323;1;1;29;44;29nx7yxy1rdqv2oobqn5pjf8p;0;58,2;79,3;2024-08-18T20:25:05.068Z;2024-08-18T20:25:10Z;[{'id': 5158711567, 'qualifierId': 56, 'value': 'Left'}, {'id': 5158711565, 'qualifierId': 3}, {'id': 5158711569, 'qualifierId': 140, 'value': '64.8'}, {'id': 5158711573, 'qualifierId': 212, 'value': '10.7'}, {'id': 5158711575, 'qualifierId': 213, 'value': '0.86'}, {'id': 5158711571, 'qualifierId': 141, 'value': '91.2'}];e8i5fg3tp35k8iys32eiv7jmc;C. Staniland;;;eq3htncf011l0ji2pj0rvy1as;Pass;;;;;;;;;;64,8;;;91,2;0,86;10,7;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;64,8;91,2;;;;;;;;0;29;44;Philadelphia Union II;1784;MC;1,0
