id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_JerseyNumber;value_Resume;value_Captain;value_TeamFormation;value_TeamPlayerFormation;value_Involved;value_PlayerPosition;value_TeamKit;value_DirectionOfPlay;value_PassEndX;value_KickOff;value_PassEndY;value_Angle;value_Length;value_Zone;value_LongBall;value_Launch;value_HeadPass;value_OppositeRelatedEventId;value_Defensive;value_Offensive;value_FlickOn;value_DeletedEventType;value_TouchTypePass;value_OutSwinger;value_Cross;value_LeftFooted;value_TakeOnOvertake;value_Assist;value_IntentionalAssist;value_PullBack;value_Right;value_SwerveRight;value_GoalmouthZ;value_Assisted;value_FirstTouch;value_BoxCentre;value_GoalmouthY;value_MisHit;value_RegularPlay;value_BigChance;value_RelatedEventId;value_GkY;value_RightFooted;value_GkX;value_NextEventGoalKick;value_GoalKick;value_Low;value_LayOff;value_TouchTypeClearance;value_IntendedTackleTarget;value_Chipped;value_TakeOnSpace;value_SwitchOfPlay;value_TouchTypeControl;value_OutOfPlay;value_Left;value_CornerTaken;value_InSwinger;value_Head;value_NextEventThrowIn;value_ThrowIn;value_BlockedY;value_BlockedX;value_OutOfBoxCentre;value_NotAssisted;value_LowCentre;value_Blocked;value_IndividualPlay;value_DefBlock;value_PlayersCaughtOffside;value_Indirect;value_FreeKickTaken;value_LowRight;value_Hands;value_Diving;value_Collected;value_LowGkIntervention;value_KeeperThrow;value_NotVisible;value_Stooping;value_Overrun;value_High;value_HighCentre;value_HighGkIntervention;value_Caught;value_Reaching;value_OverArm;value_Foul;value_AttemptedTackle;value_Direct;value_NotPastGoalLine;value_Volley;value_HighLeft;value_ShirtPull/Holding;value_BlockedPass;value_TacticalFoul;value_YellowCard;value_Shove/Push;value_InjuredPlayerId;value_Injury;value_AerialFoul;value_LeadingToAttempt;value_HighRight;value_SavedOffLine;value_RelatedError1Id;value_BoxLeft;value_LastLine;value_SixYardBlocked;value_SmallBoxRight;value_ParriedDanger;value_SmallBoxLeft;value_LowLeft;value_CloseLeft;value_ThroughBall;value_FromCorner;value_MediumGkIntervention;value_GkKickFromHands;value_GoalShotGameClock;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_BlockedClearance;value_Minutes;value_GkHoof;value_EndType;value_FloatedCross;value_Straight;value_SmallBoxCentre;value_DrivenCross;value_BlockedCross;value_BoxRight;value_1On1;value_CloseRight;value_Deflection;value_OtherBodyPart;value_Sliding;value_ParriedSafe;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_Unchallenged;value_HighClaim;value_OffTheBallFoul;value_Defensive1V1;value_Dissent;value_TimeWasting;value_OwnPlayer;value_OwnShotBlocked;value_SetPiece;value_TempBlocked;value_RecklessOffence;value_SecondYellow;value_Feet;value_GoesToPenalties;value_Penalty;value_Second(2Nd)OppositeRelatedEventId;value_Scored;value_HitBar;value_HitWoodwork;value_HitRightPost;value_Saved;value_HitLeftPost;value_Missed;value_CloseHigh;value_KeeperTouched;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2663319163;777;17;2;78;44;99l7fsj6ykgbyqcb9zqqu9dgq;1;0,0;0,0;2024-03-25T00:40:41.971Z;2024-03-25T00:41:47Z;[{'id': 4899602035, 'qualifierId': 31}, {'id': 4899602037, 'qualifierId': 37, 'value': '243'}];rtca480n5ehey5ffvt8nudck;H. Endeley;;;budr6ifnm8qdr8n3gb8nvoahg;Card;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;243,0;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;;0;78;44;St. Louis City II;4724;DR;1,0
2663319185;717;1;2;79;7;dqx48fglv1l96cyrmjdod0xec;1;43,4;56,4;2024-03-25T00:41:05.239Z;2024-03-25T00:41:06Z;[{'id': 4899602125, 'qualifierId': 141, 'value': '86.3'}, {'id': 4899602117, 'qualifierId': 5}, {'id': 4899602121, 'qualifierId': 56, 'value': 'Left'}, {'id': 4899602127, 'qualifierId': 212, 'value': '24.3'}, {'id': 4899602119, 'qualifierId': 152}, {'id': 4899602129, 'qualifierId': 213, 'value': '0.99'}, {'id': 4899602123, 'qualifierId': 140, 'value': '56.1'}];910fd7rfysvvfzp2s1ywna5pm;M. Wentzel;;;budr6ifnm8qdr8n3gb8nvoahg;Pass;;;;;;;;;;56,1;;86,3;0,99;24,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;56,1;86,3;;;;;;;;0;79;7;North Texas;4747;DL;1,0
2663319187;718;1;2;79;8;dqx48fglv1l96cyrmjdod0xec;1;56,1;86,3;2024-03-25T00:41:05.989Z;2024-03-25T00:41:06Z;[{'id': 4899602141, 'qualifierId': 213, 'value': '5.85'}, {'id': 4899602135, 'qualifierId': 140, 'value': '70.7'}, {'id': 4899602139, 'qualifierId': 212, 'value': '16.9'}, {'id': 4899602133, 'qualifierId': 56, 'value': 'Center'}, {'id': 4899602137, 'qualifierId': 141, 'value': '75.9'}];7fpjrqc5obhk5rfmr90yf61w4;K. Hiebert;;;budr6ifnm8qdr8n3gb8nvoahg;Pass;;;;;;;;;;70,7;;75,9;5,85;16,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;70,7;75,9;;;;;;;;0;79;8;North Texas;4748;DC;1,0
2663319195;719;1;2;79;8;dqx48fglv1l96cyrmjdod0xec;1;70,7;75,9;2024-03-25T00:41:06.823Z;2024-03-29T13:28:47Z;[{'id': 4899602191, 'qualifierId': 212, 'value': '9.8'}, {'id': 4903355577, 'qualifierId': 156}, {'id': 4899602193, 'qualifierId': 213, 'value': '3.47'}, {'id': 4899602185, 'qualifierId': 56, 'value': 'Center'}, {'id': 4899602187, 'qualifierId': 140, 'value': '61.9'}, {'id': 4899602189, 'qualifierId': 141, 'value': '71.3'}];92oqt9q51us5rpmqmvvrdso6i;R. Becher;;;budr6ifnm8qdr8n3gb8nvoahg;Pass;;;;;;;;;;61,9;;71,3;3,47;9,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;61,9;71,3;;;;;;;;0;79;8;North Texas;4748;Sub;1,0
2663319199;720;1;2;79;12;dqx48fglv1l96cyrmjdod0xec;1;61,9;71,3;2024-03-25T00:41:10.232Z;2024-03-25T00:41:11Z;[{'id': 4899602217, 'qualifierId': 213, 'value': '2.04'}, {'id': 4899602213, 'qualifierId': 141, 'value': '90.9'}, {'id': 4899602211, 'qualifierId': 140, 'value': '55.4'}, {'id': 4899602209, 'qualifierId': 56, 'value': 'Left'}, {'id': 4899602215, 'qualifierId': 212, 'value': '15.0'}];3dyn7hheqvs3gm3m84jrra9lg;S. Antwi;;;budr6ifnm8qdr8n3gb8nvoahg;Pass;;;;;;;;;;55,4;;90,9;2,04;15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;55,4;90,9;;;;;;;;0;79;12;North Texas;4752;Sub;1,0
2663319207;721;1;2;79;13;dqx48fglv1l96cyrmjdod0xec;1;55,4;90,9;2024-03-25T00:41:11.077Z;2024-03-25T00:41:16Z;[{'id': 4899602283, 'qualifierId': 141, 'value': '96.6'}, {'id': 4899602279, 'qualifierId': 56, 'value': 'Left'}, {'id': 4899602285, 'qualifierId': 212, 'value': '17.0'}, {'id': 4899602287, 'qualifierId': 213, 'value': '0.23'}, {'id': 4899602281, 'qualifierId': 140, 'value': '71.2'}];7fpjrqc5obhk5rfmr90yf61w4;K. Hiebert;;;budr6ifnm8qdr8n3gb8nvoahg;Pass;;;;;;;;;;71,2;;96,6;0,23;17,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;71,2;96,6;;;;;;;;0;79;13;North Texas;4753;DC;1,0
2663319215;722;1;2;79;18;dqx48fglv1l96cyrmjdod0xec;1;84,5;94,4;2024-03-25T00:41:15.877Z;2024-03-25T00:41:17Z;[{'id': 4899602327, 'qualifierId': 213, 'value': '5.05'}, {'id': 4899602323, 'qualifierId': 141, 'value': '74.6'}, {'id': 4899602321, 'qualifierId': 140, 'value': '89.0'}, {'id': 4899602325, 'qualifierId': 212, 'value': '14.3'}, {'id': 4899602319, 'qualifierId': 56, 'value': 'Center'}];7zkzjmk1go1u2vi5qkqlmezu;J. Reid;;;budr6ifnm8qdr8n3gb8nvoahg;Pass;;;;;;;;;;89,0;;74,6;5,05;14,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;89,0;74,6;;;;;;;;0;79;18;North Texas;4758;DC;1,0
2663319217;723;50;2;79;19;dqx48fglv1l96cyrmjdod0xec;1;89,6;73,4;2024-03-25T00:41:17.447Z;2024-03-25T00:41:21Z;[{'id': 4899602331, 'qualifierId': 56, 'value': 'Center'}, {'id': 4899602333, 'qualifierId': 286}, {'id': 4899602391, 'qualifierId': 233, 'value': '778'}];5jigl7kp5d2i5ws1602jm7n1m;J. Klein;;;budr6ifnm8qdr8n3gb8nvoahg;Dispossessed;;;;;;;;;;;;;;;;;;;778,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;79;19;North Texas;4759;AMR;1,0
2663319227;778;7;2;79;19;99l7fsj6ykgbyqcb9zqqu9dgq;1;10,4;26,6;2024-03-25T00:41:17.448Z;2024-03-29T13:29:02Z;[{'id': 4899602375, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899602385, 'qualifierId': 233, 'value': '723'}, {'id': 4903356013, 'qualifierId': 384}, {'id': 4899602377, 'qualifierId': 285}];rtca480n5ehey5ffvt8nudck;H. Endeley;;;budr6ifnm8qdr8n3gb8nvoahg;Tackle;;;;;;;;;;;;;;;;;;;723,0;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;;0;79;19;St. Louis City II;4759;DR;1,0
2663319231;779;49;2;79;22;99l7fsj6ykgbyqcb9zqqu9dgq;1;13,8;30,0;2024-03-25T00:41:20.067Z;2024-03-25T00:41:20Z;[];f3bqitwkt3mitemcjd61hi044;N. Mendonça;;;budr6ifnm8qdr8n3gb8nvoahg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;;0;79;22;St. Louis City II;4762;MC;1,0
2663319237;780;1;2;79;23;99l7fsj6ykgbyqcb9zqqu9dgq;0;14,4;30,4;2024-03-25T00:41:21.058Z;2024-03-25T00:41:22Z;[{'id': 4899602413, 'qualifierId': 212, 'value': '23.7'}, {'id': 4899602405, 'qualifierId': 155}, {'id': 4899602407, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899602411, 'qualifierId': 141, 'value': '48.8'}, {'id': 4899602409, 'qualifierId': 140, 'value': '33.6'}, {'id': 4899602415, 'qualifierId': 213, 'value': '0.56'}];f3bqitwkt3mitemcjd61hi044;N. Mendonça;;;budr6ifnm8qdr8n3gb8nvoahg;Pass;;;;;;;;;;33,6;;48,8;0,56;23,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;33,6;48,8;;;;;;;;0;79;23;St. Louis City II;4763;MC;1,0
2663319243;724;49;2;79;25;dqx48fglv1l96cyrmjdod0xec;1;68,8;51,0;2024-03-25T00:41:23.239Z;2024-03-25T00:41:23Z;[];7h6a0x05z2laewfq7spicxwd0;N. McGuire;;;budr6ifnm8qdr8n3gb8nvoahg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;79;25;North Texas;4765;Sub;1,0
2663319257;725;1;2;79;27;dqx48fglv1l96cyrmjdod0xec;1;67,2;58,4;2024-03-25T00:41:25.061Z;2024-03-25T00:41:26Z;[{'id': 4899602489, 'qualifierId': 56, 'value': 'Center'}, {'id': 4899602495, 'qualifierId': 212, 'value': '6.1'}, {'id': 4899602497, 'qualifierId': 213, 'value': '3.37'}, {'id': 4899602493, 'qualifierId': 141, 'value': '56.4'}, {'id': 4899602491, 'qualifierId': 140, 'value': '61.5'}];7h6a0x05z2laewfq7spicxwd0;N. McGuire;;;budr6ifnm8qdr8n3gb8nvoahg;Pass;;;;;;;;;;61,5;;56,4;3,37;6,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;61,5;56,4;;;;;;;;0;79;27;North Texas;4767;Sub;1,0
2663319263;726;1;2;79;28;dqx48fglv1l96cyrmjdod0xec;1;61,5;56,4;2024-03-25T00:41:26.789Z;2024-03-25T00:41:30Z;[{'id': 4899602529, 'qualifierId': 140, 'value': '60.3'}, {'id': 4899602535, 'qualifierId': 213, 'value': '4.61'}, {'id': 4899602527, 'qualifierId': 56, 'value': 'Center'}, {'id': 4899602531, 'qualifierId': 141, 'value': '39.2'}, {'id': 4899602533, 'qualifierId': 212, 'value': '11.8'}];3dyn7hheqvs3gm3m84jrra9lg;S. Antwi;;;budr6ifnm8qdr8n3gb8nvoahg;Pass;;;;;;;;;;60,3;;39,2;4,61;11,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;60,3;39,2;;;;;;;;0;79;28;North Texas;4768;Sub;1,0
2663319277;727;1;2;79;32;dqx48fglv1l96cyrmjdod0xec;1;62,9;36,2;2024-03-25T00:41:30.551Z;2024-03-25T00:41:34Z;[{'id': 4899602621, 'qualifierId': 56, 'value': 'Left'}, {'id': 4899602627, 'qualifierId': 212, 'value': '44.6'}, {'id': 4899602625, 'qualifierId': 141, 'value': '83.9'}, {'id': 4899602629, 'qualifierId': 213, 'value': '0.81'}, {'id': 4899602623, 'qualifierId': 140, 'value': '92.1'}, {'id': 4899602631, 'qualifierId': 1}, {'id': 4899602619, 'qualifierId': 155}];910fd7rfysvvfzp2s1ywna5pm;M. Wentzel;;;budr6ifnm8qdr8n3gb8nvoahg;Pass;;;;;;;;;;92,1;;83,9;0,81;44,6;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;92,1;83,9;;;;;;;;0;79;32;North Texas;4772;DL;1,0
2663319279;728;1;2;79;36;dqx48fglv1l96cyrmjdod0xec;0;95,9;83,4;2024-03-25T00:41:34.533Z;2024-03-29T13:29:38Z;[{'id': 4903356629, 'qualifierId': 225}, {'id': 4899602659, 'qualifierId': 236}, {'id': 4899602641, 'qualifierId': 140, 'value': '95.4'}, {'id': 4899602661, 'qualifierId': 233, 'value': '781'}, {'id': 4899602669, 'qualifierId': 286}, {'id': 4899602643, 'qualifierId': 141, 'value': '78.3'}, {'id': 4899602639, 'qualifierId': 56, 'value': 'Center'}, {'id': 4903356637, 'qualifierId': 72}, {'id': 4899602635, 'qualifierId': 2}, {'id': 4899602647, 'qualifierId': 213, 'value': '4.56'}, {'id': 4899602645, 'qualifierId': 212, 'value': '3.5'}, {'id': 4903356633, 'qualifierId': 386}, {'id': 4899602637, 'qualifierId': 155}];5jigl7kp5d2i5ws1602jm7n1m;J. Klein;;;budr6ifnm8qdr8n3gb8nvoahg;Pass;;;;;;;;;;95,4;;78,3;4,56;3,5;;;;;781,0;;1,0;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;95,4;78,3;;;;;;;;0;79;36;North Texas;4776;AMR;1,0
2663319281;781;12;2;79;36;99l7fsj6ykgbyqcb9zqqu9dgq;1;8,9;15,3;2024-03-25T00:41:34.633Z;2024-03-25T00:41:37Z;[{'id': 4899602649, 'qualifierId': 185}, {'id': 4899602679, 'qualifierId': 233, 'value': '728'}, {'id': 4899602651, 'qualifierId': 56, 'value': 'Back'}];rtca480n5ehey5ffvt8nudck;H. Endeley;;;budr6ifnm8qdr8n3gb8nvoahg;Clearance;;;;;;;;;;;;;;;;;;;728,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;;0;79;36;St. Louis City II;4776;DR;1,0
2663319283;729;6;2;79;38;dqx48fglv1l96cyrmjdod0xec;1;93,2;81,5;2024-03-25T00:41:36.101Z;2024-03-25T00:41:38Z;[{'id': 4899602689, 'qualifierId': 73}, {'id': 4899602687, 'qualifierId': 56, 'value': 'Left'}, {'id': 4899602695, 'qualifierId': 233, 'value': '782'}];5jigl7kp5d2i5ws1602jm7n1m;J. Klein;;;budr6ifnm8qdr8n3gb8nvoahg;Corner Awarded;;;;;;;;;;;;;;;;;;;782,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;79;38;North Texas;4778;AMR;1,0
2663319289;782;6;2;79;38;99l7fsj6ykgbyqcb9zqqu9dgq;0;6,8;18,5;2024-03-25T00:41:36.101Z;2024-03-29T13:29:51Z;[{'id': 4899602699, 'qualifierId': 233, 'value': '729'}, {'id': 4899602691, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899602693, 'qualifierId': 73}];rtca480n5ehey5ffvt8nudck;H. Endeley;;;budr6ifnm8qdr8n3gb8nvoahg;Corner Awarded;;;;;;;;;;;;;;;;;;;729,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;;0;79;38;St. Louis City II;4778;DR;1,0
2663319335;730;1;2;79;59;dqx48fglv1l96cyrmjdod0xec;1;99,5;99,5;2024-03-25T00:41:57.367Z;2024-03-29T13:29:54Z;[{'id': 4899602969, 'qualifierId': 212, 'value': '24.5'}, {'id': 4899602963, 'qualifierId': 56, 'value': 'Center'}, {'id': 4899602959, 'qualifierId': 155}, {'id': 4899602961, 'qualifierId': 224}, {'id': 4899602955, 'qualifierId': 2}, {'id': 4899602967, 'qualifierId': 141, 'value': '65.7'}, {'id': 4899602965, 'qualifierId': 140, 'value': '91.4'}, {'id': 4903356933, 'qualifierId': 72}, {'id': 4899602971, 'qualifierId': 213, 'value': '4.36'}, {'id': 4899602957, 'qualifierId': 6}];7zkzjmk1go1u2vi5qkqlmezu;J. Reid;;;budr6ifnm8qdr8n3gb8nvoahg;Pass;;;;;;;;;;91,4;;65,7;4,36;24,5;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;91,4;65,7;;;;;;;;0;79;59;North Texas;4799;DC;1,0
2663319347;731;44;2;80;2;dqx48fglv1l96cyrmjdod0xec;1;91,8;64,7;2024-03-25T00:42:00.193Z;2024-03-25T00:42:03Z;[{'id': 4899603015, 'qualifierId': 56, 'value': 'Center'}, {'id': 4899603037, 'qualifierId': 233, 'value': '783'}, {'id': 4899603017, 'qualifierId': 286}];f2nvagw4mjjpn1ytj6rdl5ene;B. McSorley;;;budr6ifnm8qdr8n3gb8nvoahg;Aerial;;;;;;;;;;;;;;;;;;;783,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;80;2;North Texas;4802;FW;1,0
2663319333;783;44;2;80;2;99l7fsj6ykgbyqcb9zqqu9dgq;0;8,2;35,3;2024-03-25T00:42:00.194Z;2024-03-25T00:42:03Z;[{'id': 4899602941, 'qualifierId': 285}, {'id': 4899602939, 'qualifierId': 56, 'value': 'Back'}, {'id': 4899603041, 'qualifierId': 233, 'value': '731'}];32c9e26wcnr5kmab8ep4zph5g;D. García;;;budr6ifnm8qdr8n3gb8nvoahg;Aerial;;;;;;;;;;;;;;;;;;;731,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;;0;80;2;St. Louis City II;4802;MC;1,0
2663319349;732;1;2;80;2;dqx48fglv1l96cyrmjdod0xec;1;93,3;61,7;2024-03-25T00:42:00.469Z;2024-03-29T14:20:30Z;[{'id': 4899603543, 'qualifierId': 154}, {'id': 4899603503, 'qualifierId': 141, 'value': '48.5'}, {'id': 4899603501, 'qualifierId': 140, 'value': '91.9'}, {'id': 4899603029, 'qualifierId': 56, 'value': 'Center'}, {'id': 4899603541, 'qualifierId': 210, 'value': '15'}, {'id': 4899603507, 'qualifierId': 213, 'value': '4.55'}, {'id': 4899603505, 'qualifierId': 212, 'value': '9.1'}, {'id': 4899603499, 'qualifierId': 168}];f2nvagw4mjjpn1ytj6rdl5ene;B. McSorley;1,0;;budr6ifnm8qdr8n3gb8nvoahg;Pass;;;;;;;;;;91,9;;48,5;4,55;9,1;;;;;;;;1,0;;;;;;;15,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;91,9;48,5;;;;;;;;0;80;2;North Texas;4802;FW;1,0
