id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_JerseyNumber;value_TeamFormation;value_Resume;value_Captain;value_TeamKit;value_TeamPlayerFormation;value_Involved;value_PlayerPosition;value_DirectionOfPlay;value_Length;value_Angle;value_KickOff;value_Zone;value_PassEndY;value_PassEndX;value_Offensive;value_Overrun;value_TakeOnOvertake;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_Chipped;value_LongBall;value_HeadPass;value_Launch;value_LayOff;value_IntendedTackleTarget;value_OutOfPlay;value_TouchTypeClearance;value_Defensive;value_Defensive1V1;value_TakeOnSpace;value_AttemptedTackle;value_Direct;value_Foul;value_FreeKickTaken;value_BlockedPass;value_NextEventGoalKick;value_GoalKick;value_Low;value_ThroughBall;value_IntentionalAssist;value_Assist;value_RegularPlay;value_GkX;value_RelatedEventId;value_RightFooted;value_GkY;value_BoxLeft;value_IndividualPlay;value_BlockedY;value_Blocked;value_BlockedX;value_LowCentre;value_Assisted;value_GoalmouthY;value_GoalmouthZ;value_DefBlock;value_FirstTouch;value_NotAssisted;value_LeftFooted;value_OutOfBoxCentre;value_LowRight;value_DeletedEventType;value_BoxCentre;value_LowGkIntervention;value_ParriedSafe;value_Diving;value_Hands;value_Left;value_Right;value_CornerTaken;value_TouchTypeControl;value_TouchTypePass;value_ShirtPull/Holding;value_TacticalFoul;value_YellowCard;value_Head;value_HighGkIntervention;value_HighClaim;value_Shove/Push;value_Cross;value_OutSwinger;value_KeeperThrow;value_InSwinger;value_OverArm;value_PullBack;value_GoalShotTimestamp;value_GoalShotGameClock;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_Deflection;value_SmallBoxRight;value_BigChance;value_HighRight;value_LowLeft;value_LeadingToAttempt;value_RelatedError1Id;value_ParriedDanger;value_Weak;value_CloseHigh;value_NotPastGoalLine;value_1On1;value_FreeKick;value_SwerveLeft;value_Collected;value_PlayersCaughtOffside;value_Indirect;value_SwitchOfPlay;value_LastLine;value_CloseRight;value_Injury;value_InjuredPlayerId;value_Minutes;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_CaptainChange;value_Unchallenged;value_ByWall;value_EndType;value_Tactical;value_NotVisible;value_OtherObstacle;value_OutOfBoxDeepLeft;value_Standing;value_MediumGkIntervention;value_SmallBoxCentre;value_High;value_RecklessOffence;value_KeeperTouched;value_Tap;value_SoloRun;value_Stooping;value_FastBreak;value_BlockedCross;value_FromCorner;value_SetPiece;value_SwerveRight;value_GkKickFromHands;value_GkHoof;value_Volley;value_CloseLeft;value_FromShotOffTarget;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2699158171;910;83;2;82;13;99l7fsj6ykgbyqcb9zqqu9dgq;0;51,2;21,1;2024-07-04T02:42:45.800Z;2024-07-09T10:46:55Z;[{'id': 5099606913, 'qualifierId': 399, 'value': '1unlspl01ht69hrm9apxt4oic'}];f3bqitwkt3mitemcjd61hi044;N. Mendonça;;;dtgzlnperfsypf0au9puvczkk;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;0;0;82;13;Minnesota United II;4933;Sub;1,0
2699158031;616;61;2;82;13;1pc6sx2h4rp113ldkbp5d2xas;1;48,8;78,9;2024-07-04T02:42:45.801Z;2024-07-09T10:46:45Z;[{'id': 5094398961, 'qualifierId': 56, 'value': 'Back'}];1unlspl01ht69hrm9apxt4oic;J. Banks;;;dtgzlnperfsypf0au9puvczkk;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;0;0;82;13;North Texas;4933;Sub;1,0
2699158037;617;49;2;82;16;1pc6sx2h4rp113ldkbp5d2xas;1;50,2;72,0;2024-07-04T02:42:49.500Z;2024-07-04T02:42:49Z;[];98tyw392rp4ow3apn0ygrbtp0;J. Farris;;;dtgzlnperfsypf0au9puvczkk;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;0;0;82;16;North Texas;4936;Sub;1,0
2699158041;618;1;2;82;17;1pc6sx2h4rp113ldkbp5d2xas;1;47,9;81,8;2024-07-04T02:42:49.659Z;2024-07-09T10:47:08Z;[{'id': 5094399001, 'qualifierId': 141, 'value': '79.3'}, {'id': 5094399005, 'qualifierId': 213, 'value': '5.79'}, {'id': 5094398997, 'qualifierId': 56, 'value': 'Left'}, {'id': 5094399003, 'qualifierId': 212, 'value': '3.6'}, {'id': 5094398999, 'qualifierId': 140, 'value': '50.9'}];98tyw392rp4ow3apn0ygrbtp0;J. Farris;;;dtgzlnperfsypf0au9puvczkk;Pass;;;;;;;;;;3,6;5,79;;;79,3;50,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;50,9;79,3;;;;;;;0;0;82;17;North Texas;4937;Sub;1,0
2699158053;619;1;2;82;17;1pc6sx2h4rp113ldkbp5d2xas;1;43,1;71,2;2024-07-04T02:42:50.515Z;2024-07-04T02:42:53Z;[{'id': 5094399079, 'qualifierId': 140, 'value': '33.4'}, {'id': 5094399085, 'qualifierId': 213, 'value': '2.33'}, {'id': 5094399083, 'qualifierId': 212, 'value': '14.9'}, {'id': 5094399077, 'qualifierId': 56, 'value': 'Back'}, {'id': 5094399081, 'qualifierId': 141, 'value': '87.1'}];1gmj4ge2sog221wqkmap8kidw;A. Martinez;;;dtgzlnperfsypf0au9puvczkk;Pass;;;;;;;;;;14,9;2,33;;;87,1;33,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;33,4;87,1;;;;;;;0;0;82;17;North Texas;4937;Sub;1,0
2699158061;620;1;2;82;20;1pc6sx2h4rp113ldkbp5d2xas;0;35,6;87,2;2024-07-04T02:42:53.395Z;2024-07-04T02:42:54Z;[{'id': 5094399113, 'qualifierId': 140, 'value': '80.2'}, {'id': 5094399115, 'qualifierId': 141, 'value': '83.5'}, {'id': 5094399121, 'qualifierId': 1}, {'id': 5094399119, 'qualifierId': 213, 'value': '6.23'}, {'id': 5094399109, 'qualifierId': 155}, {'id': 5094399117, 'qualifierId': 212, 'value': '46.9'}, {'id': 5094399111, 'qualifierId': 56, 'value': 'Left'}];2pka62t1zg04jwkcx6zbc4wlw;F. McRobb;;;dtgzlnperfsypf0au9puvczkk;Pass;;;;;;;;;;46,9;6,23;;;83,5;80,2;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;80,2;83,5;;;;;;;0;0;82;20;North Texas;4940;DC;1,0
2699158063;900;43;2;82;22;99l7fsj6ykgbyqcb9zqqu9dgq;1;0,0;0,0;2024-07-04T02:42:54.687Z;2024-07-09T10:47:25Z;[{'id': 5099606967, 'qualifierId': 144, 'value': '49'}];9nl0k91lrjonu0z2irbs01oiy;A. Korça;;;dtgzlnperfsypf0au9puvczkk;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;0;0;82;22;Minnesota United II;4942;DC;1,0
2699158079;901;1;2;82;22;99l7fsj6ykgbyqcb9zqqu9dgq;1;22,1;8,2;2024-07-04T02:42:54.879Z;2024-07-09T10:47:27Z;[{'id': 5094399205, 'qualifierId': 56, 'value': 'Back'}, {'id': 5094399213, 'qualifierId': 213, 'value': '2.47'}, {'id': 5094399209, 'qualifierId': 141, 'value': '30.7'}, {'id': 5094399211, 'qualifierId': 212, 'value': '24.6'}, {'id': 5094399207, 'qualifierId': 140, 'value': '3.8'}];e7vsajjh4e7t51ciycjg0skd0;T. Humphrey;;;dtgzlnperfsypf0au9puvczkk;Pass;;;;;;;;;;24,6;2,47;;;30,7;3,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;3,8;30,7;;;;;;;0;0;82;22;Minnesota United II;4942;DC;1,0
2700099023;1009;49;2;82;24;99l7fsj6ykgbyqcb9zqqu9dgq;1;3,6;31,1;2024-07-04T02:42:57.408Z;2024-07-09T10:47:31Z;[];608d9yxcn99up33girsspyaga;A. Carrera;;;dtgzlnperfsypf0au9puvczkk;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;0;0;82;24;Minnesota United II;4944;GK;1,0
2699158081;902;1;2;82;25;99l7fsj6ykgbyqcb9zqqu9dgq;1;3,8;30,7;2024-07-04T02:42:58.046Z;2024-07-04T02:43:00Z;[{'id': 5094399231, 'qualifierId': 140, 'value': '23.9'}, {'id': 5094399237, 'qualifierId': 213, 'value': '5.85'}, {'id': 5094399235, 'qualifierId': 212, 'value': '23.2'}, {'id': 5094399233, 'qualifierId': 141, 'value': '16.5'}, {'id': 5094399229, 'qualifierId': 56, 'value': 'Back'}];608d9yxcn99up33girsspyaga;A. Carrera;;;dtgzlnperfsypf0au9puvczkk;Pass;;;;;;;;;;23,2;5,85;;;16,5;23,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;23,9;16,5;;;;;;;0;0;82;25;Minnesota United II;4945;GK;1,0
2699158083;903;1;2;82;27;99l7fsj6ykgbyqcb9zqqu9dgq;1;27,9;16,4;2024-07-04T02:43:00.591Z;2024-07-04T02:43:02Z;[{'id': 5094399249, 'qualifierId': 141, 'value': '7.1'}, {'id': 5094399247, 'qualifierId': 140, 'value': '20.4'}, {'id': 5094399245, 'qualifierId': 56, 'value': 'Back'}, {'id': 5094399253, 'qualifierId': 213, 'value': '3.82'}, {'id': 5094399251, 'qualifierId': 212, 'value': '10.1'}];auomns9j08ffqknhs9007ju38;M. Molina;;;dtgzlnperfsypf0au9puvczkk;Pass;;;;;;;;;;10,1;3,82;;;7,1;20,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;20,4;7,1;;;;;;;0;0;82;27;Minnesota United II;4947;Sub;1,0
2699158099;904;1;2;82;29;99l7fsj6ykgbyqcb9zqqu9dgq;1;20,4;7,1;2024-07-04T02:43:02.160Z;2024-07-04T02:43:09Z;[{'id': 5094399373, 'qualifierId': 157}, {'id': 5094399385, 'qualifierId': 1}, {'id': 5094399383, 'qualifierId': 213, 'value': '0.13'}, {'id': 5094399375, 'qualifierId': 56, 'value': 'Right'}, {'id': 5094399379, 'qualifierId': 141, 'value': '18.0'}, {'id': 5094399377, 'qualifierId': 140, 'value': '74.7'}, {'id': 5094399381, 'qualifierId': 212, 'value': '57.5'}];e7vsajjh4e7t51ciycjg0skd0;T. Humphrey;;;dtgzlnperfsypf0au9puvczkk;Pass;;;;;;;;;;57,5;0,13;;;18,0;74,7;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;74,7;18,0;;;;;;;0;0;82;29;Minnesota United II;4949;DC;1,0
2699158103;905;44;2;82;35;99l7fsj6ykgbyqcb9zqqu9dgq;1;76,2;22,2;2024-07-04T02:43:08.562Z;2024-07-04T02:43:11Z;[{'id': 5094399417, 'qualifierId': 233, 'value': '621'}, {'id': 5094399413, 'qualifierId': 56, 'value': 'Center'}, {'id': 5094399415, 'qualifierId': 286}];1iedtrzbcgj817i0ccin8dvro;D. Pepi;;;dtgzlnperfsypf0au9puvczkk;Aerial;;;;;;;;;;;;;;;;1,0;;;621,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;0;0;82;35;Minnesota United II;4955;Sub;1,0
2699158097;621;44;2;82;35;1pc6sx2h4rp113ldkbp5d2xas;0;23,8;77,8;2024-07-04T02:43:08.563Z;2024-07-04T02:43:12Z;[{'id': 5094399421, 'qualifierId': 233, 'value': '905'}, {'id': 5094399369, 'qualifierId': 56, 'value': 'Back'}, {'id': 5094399371, 'qualifierId': 285}];1795jw1oc3pkthyq0kqexh65m;B. Fischer;;;dtgzlnperfsypf0au9puvczkk;Aerial;;;;;;;;;;;;;;;;;;;905,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;0;0;82;35;North Texas;4955;DC;1,0
2699158101;622;45;2;82;37;1pc6sx2h4rp113ldkbp5d2xas;0;18,4;72,6;2024-07-04T02:43:10.492Z;2024-07-09T11:06:40Z;[{'id': 5094399441, 'qualifierId': 233, 'value': '906'}, {'id': 5094399405, 'qualifierId': 56, 'value': 'Back'}, {'id': 5094399407, 'qualifierId': 285}];1795jw1oc3pkthyq0kqexh65m;B. Fischer;;;dtgzlnperfsypf0au9puvczkk;Challenge;;;;;;;;;;;;;;;;;;;906,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;0;0;82;37;North Texas;4957;DC;1,0
2699158105;906;3;2;82;37;99l7fsj6ykgbyqcb9zqqu9dgq;1;81,6;27,4;2024-07-04T02:43:10.492Z;2024-07-09T11:06:40Z;[{'id': 5094399425, 'qualifierId': 56, 'value': 'Center'}, {'id': 5094399433, 'qualifierId': 233, 'value': '622'}, {'id': 5099606999, 'qualifierId': 465}, {'id': 5094399427, 'qualifierId': 286}];1iedtrzbcgj817i0ccin8dvro;D. Pepi;;;dtgzlnperfsypf0au9puvczkk;Take On;;;;;;;;;;;;;;;;1,0;;1,0;622,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;0;0;82;37;Minnesota United II;4957;Sub;1,0
2700099057;723;83;2;82;38;1pc6sx2h4rp113ldkbp5d2xas;1;13,1;67,4;2024-07-04T02:43:10.810Z;2024-07-09T10:48:39Z;[{'id': 5099607083, 'qualifierId': 399, 'value': '1iedtrzbcgj817i0ccin8dvro'}];1795jw1oc3pkthyq0kqexh65m;B. Fischer;;;dtgzlnperfsypf0au9puvczkk;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;0;0;82;38;North Texas;4958;DC;1,0
2699158113;907;1;2;82;38;99l7fsj6ykgbyqcb9zqqu9dgq;1;84,1;35,4;2024-07-04T02:43:11.024Z;2024-07-04T02:43:56Z;[{'id': 5094399885, 'qualifierId': 210, 'value': '13'}, {'id': 5094399461, 'qualifierId': 141, 'value': '55.2'}, {'id': 5094399457, 'qualifierId': 56, 'value': 'Center'}, {'id': 5094399887, 'qualifierId': 154}, {'id': 5094399463, 'qualifierId': 212, 'value': '13.5'}, {'id': 5094399459, 'qualifierId': 140, 'value': '85.1'}, {'id': 5094399465, 'qualifierId': 213, 'value': '1.49'}];1iedtrzbcgj817i0ccin8dvro;D. Pepi;1,0;;dtgzlnperfsypf0au9puvczkk;Pass;;;;;;;;;;13,5;1,49;;;55,2;85,1;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;13,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;85,1;55,2;;;;;;;0;0;82;38;Minnesota United II;4958;Sub;1,0
2699158115;908;13;2;82;39;99l7fsj6ykgbyqcb9zqqu9dgq;1;85,5;55,6;2024-07-04T02:43:11.703Z;2024-07-09T10:48:55Z;[{'id': 5094399475, 'qualifierId': 56, 'value': 'Center'}, {'id': 5094399911, 'qualifierId': 231, 'value': '51.6'}, {'id': 5094399891, 'qualifierId': 29}, {'id': 5094399655, 'qualifierId': 20}, {'id': 5094399905, 'qualifierId': 328}, {'id': 5094399893, 'qualifierId': 154}, {'id': 5094399907, 'qualifierId': 230, 'value': '96.0'}, {'id': 5094399473, 'qualifierId': 17}, {'id': 5094399901, 'qualifierId': 103, 'value': '63.9'}, {'id': 5099607117, 'qualifierId': 74}, {'id': 5094399471, 'qualifierId': 22}, {'id': 5094399903, 'qualifierId': 214}, {'id': 5094399899, 'qualifierId': 102, 'value': '49.6'}, {'id': 5094399895, 'qualifierId': 55, 'value': '907'}];3h8rx5wumr7hktll4hnvx7or8;E. Sali;;;dtgzlnperfsypf0au9puvczkk;Miss;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;96,0;907,0;1,0;51,6;;;;;;;1,0;49,6;63,9;;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;49,6;63.9;907,0;1iedtrzbcgj817i0ccin8dvro;0;0;82;39;Minnesota United II;4959;Sub;1,0
2699158107;623;5;2;82;40;1pc6sx2h4rp113ldkbp5d2xas;1;-1,0;50,3;2024-07-04T02:43:13.092Z;2024-07-04T02:43:16Z;[{'id': 5094399429, 'qualifierId': 56, 'value': 'Back'}, {'id': 5094399431, 'qualifierId': 346}, {'id': 5094399503, 'qualifierId': 233, 'value': '909'}];1795jw1oc3pkthyq0kqexh65m;B. Fischer;;;dtgzlnperfsypf0au9puvczkk;Out;;;;;;;;;;;;;;;;;;;909,0;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;0;0;82;40;North Texas;4960;DC;1,0
2699158117;909;5;2;82;40;99l7fsj6ykgbyqcb9zqqu9dgq;0;101,0;49,7;2024-07-04T02:43:13.092Z;2024-07-04T02:43:51Z;[{'id': 5094399483, 'qualifierId': 56, 'value': 'Center'}, {'id': 5094399515, 'qualifierId': 233, 'value': '623'}, {'id': 5094399485, 'qualifierId': 346}];3h8rx5wumr7hktll4hnvx7or8;E. Sali;;;dtgzlnperfsypf0au9puvczkk;Out;;;;;;;;;;;;;;;;;;;623,0;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;0;0;82;40;Minnesota United II;4960;Sub;1,0
2699158313;624;1;2;83;51;1pc6sx2h4rp113ldkbp5d2xas;1;4,1;53,6;2024-07-04T02:44:24.171Z;2024-07-04T02:44:29Z;[{'id': 5094400693, 'qualifierId': 237}, {'id': 5094400681, 'qualifierId': 56, 'value': 'Back'}, {'id': 5094400687, 'qualifierId': 212, 'value': '10.8'}, {'id': 5094400689, 'qualifierId': 213, 'value': '0.68'}, {'id': 5094400679, 'qualifierId': 124}, {'id': 5094400685, 'qualifierId': 141, 'value': '63.6'}, {'id': 5094400683, 'qualifierId': 140, 'value': '12.1'}];39kv8a6a82fos9hw9esb84k16;F. Montali;;;dtgzlnperfsypf0au9puvczkk;Pass;;;;;;;;;;10,8;0,68;;;63,6;12,1;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;12,1;63,6;;;;;;;0;0;83;51;North Texas;5031;GK;1,0
2699158323;625;1;2;83;56;1pc6sx2h4rp113ldkbp5d2xas;1;24,3;74,7;2024-07-04T02:44:29.059Z;2024-07-04T02:44:32Z;[{'id': 5094400753, 'qualifierId': 56, 'value': 'Back'}, {'id': 5094400755, 'qualifierId': 140, 'value': '19.8'}, {'id': 5094400759, 'qualifierId': 212, 'value': '21.2'}, {'id': 5094400761, 'qualifierId': 213, 'value': '4.49'}, {'id': 5094400757, 'qualifierId': 141, 'value': '44.3'}];2pka62t1zg04jwkcx6zbc4wlw;F. McRobb;;;dtgzlnperfsypf0au9puvczkk;Pass;;;;;;;;;;21,2;4,49;;;44,3;19,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;19,8;44,3;;;;;;;0;0;83;56;North Texas;5036;DC;1,0
2699158335;626;1;2;83;59;1pc6sx2h4rp113ldkbp5d2xas;1;19,9;44,5;2024-07-04T02:44:32.203Z;2024-07-04T02:44:36Z;[{'id': 5094400817, 'qualifierId': 212, 'value': '13.6'}, {'id': 5094400811, 'qualifierId': 56, 'value': 'Back'}, {'id': 5094400813, 'qualifierId': 140, 'value': '22.1'}, {'id': 5094400815, 'qualifierId': 141, 'value': '64.2'}, {'id': 5094400819, 'qualifierId': 213, 'value': '1.40'}];1795jw1oc3pkthyq0kqexh65m;B. Fischer;;;dtgzlnperfsypf0au9puvczkk;Pass;;;;;;;;;;13,6;1,4;;;64,2;22,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;22,1;64,2;;;;;;;0;0;83;59;North Texas;5039;DC;1,0
2699158347;627;1;2;84;4;1pc6sx2h4rp113ldkbp5d2xas;1;25,9;68,4;2024-07-04T02:44:36.603Z;2024-07-04T02:44:41Z;[{'id': 5094400949, 'qualifierId': 213, 'value': '4.41'}, {'id': 5094400941, 'qualifierId': 56, 'value': 'Back'}, {'id': 5094400947, 'qualifierId': 212, 'value': '17.8'}, {'id': 5094400945, 'qualifierId': 141, 'value': '43.4'}, {'id': 5094400943, 'qualifierId': 140, 'value': '20.9'}];2pka62t1zg04jwkcx6zbc4wlw;F. McRobb;;;dtgzlnperfsypf0au9puvczkk;Pass;;;;;;;;;;17,8;4,41;;;43,4;20,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;20,9;43,4;;;;;;;0;0;84;4;North Texas;5044;DC;1,0
