id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_TeamPlayerFormation;value_Involved;value_JerseyNumber;value_Captain;value_Resume;value_PlayerPosition;value_TeamKit;value_DirectionOfPlay;value_KickOff;value_Zone;value_Angle;value_Length;value_PassEndY;value_PassEndX;value_LongBall;value_Launch;value_HeadPass;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_Offensive;value_Defensive;value_DeletedEventType;value_TakeOnSpace;value_OutSwinger;value_Chipped;value_RightFooted;value_Cross;value_TouchTypeClearance;value_Direct;value_Foul;value_ShirtPull/Holding;value_FreeKickTaken;value_Head;value_TakeOnOvertake;value_TouchTypeControl;value_LayOff;value_LowGkIntervention;value_KeeperThrow;value_IntendedTackleTarget;value_MediumGkIntervention;value_Assist;value_IntentionalAssist;value_BlockedY;value_RegularPlay;value_BlockedX;value_LowCentre;value_RelatedEventId;value_Assisted;value_BoxLeft;value_GoalmouthZ;value_GoalmouthY;value_Diving;value_Hands;value_ParriedDanger;value_BlockedPass;value_NotVisible;value_NotPastGoalLine;value_BoxRight;value_Left;value_GkY;value_GkX;value_LeftFooted;value_FirstTouch;value_BoxDeepLeft;value_NextEventGoalKick;value_Low;value_GoalKick;value_PullBack;value_FastBreak;value_GkYTimeOfGoal;value_GoalShotGameClock;value_GoalShotTimestamp;value_SwerveRight;value_LowLeft;value_BoxCentre;value_GkXTimeOfGoal;value_TouchTypePass;value_AttemptedTackle;value_BigChance;value_Volley;value_SmallBoxCentre;value_InSwinger;value_HitWoodwork;value_HitLeftPost;value_Shove/Push;value_FlickOn;value_SwerveLeft;value_HighRight;value_IndividualPlay;value_OutOfBoxCentre;value_ParriedSafe;value_OutOfPlay;value_YellowCard;value_RecklessOffence;value_High;value_NotAssisted;value_BlockedCross;value_Right;value_CornerTaken;value_HighLeft;value_OutOfBoxDeepRight;value_FreeKick;value_Handball;value_PlayersCaughtOffside;value_Indirect;value_Standing;value_PersistentInfringement;value_HighGkIntervention;value_CloseRight;value_Overrun;value_Deflection;value_Minutes;value_EndType;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_TacticalFoul;value_SetPiece;value_LowRight;value_Feet;value_Collected;value_GkKickFromHands;value_BoxDeepRight;value_OtherBodyPart;value_Stooping;value_FromCorner;value_SixYardBlocked;value_Blocked;value_DefBlock;value_Dissent;value_SwitchOfPlay;value_FairPlay;value_Injury;value_InjuredPlayerId;value_MisHit;value_LeadingToGoal;value_FantasyAssistedBy;value_FantasyAssistType;value_RelatedError1Id;value_FantasyAssistId;value_FantasyAssistTeam;value_OverArm;value_Penalty;value_PenaltyTakerId;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_Scored;value_OtherReason;value_RefereeDelay;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2673205393;281;61;1;35;46;csntc7hucmo21gknxc5y0kc4q;1;4,7;32,8;2024-04-15T00:11:12.906Z;2024-04-19T19:32:36Z;[{'id': 4952948205, 'qualifierId': 56, 'value': 'Back'}];357vd87hv0jvljqtt2qf4vmz8;S. Suárez;;;c7tan4801ouwi6fcp7d7k8mxg;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;;0;35;46;New York City II;2146;DL;1,0
2673205429;321;61;1;35;47;6ddsx316t3j0z6nolrky9k4r8;0;95,9;62,7;2024-04-15T00:11:13.789Z;2024-04-19T19:32:38Z;[{'id': 4952948395, 'qualifierId': 56, 'value': 'Center'}];3ei1s8oyub83owfxxbsygmsmi;J. Jiménez;;;c7tan4801ouwi6fcp7d7k8mxg;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;35;47;New England II;2147;FW;1,0
2673205407;282;5;1;35;50;csntc7hucmo21gknxc5y0kc4q;1;-1,2;37,2;2024-04-15T00:11:16.722Z;2024-04-15T00:11:18Z;[{'id': 4952948273, 'qualifierId': 56, 'value': 'Back'}, {'id': 4952948329, 'qualifierId': 233, 'value': '320'}, {'id': 4952948275, 'qualifierId': 346}];akwjik09wytzzr3yras0diqz8;L. Borovic;;;c7tan4801ouwi6fcp7d7k8mxg;Out;;;;;;;;;;;;;;;;;;;320,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;;0;35;50;New York City II;2150;MC;1,0
2673205413;320;5;1;35;50;6ddsx316t3j0z6nolrky9k4r8;0;101,2;62,8;2024-04-15T00:11:16.722Z;2024-04-15T00:36:54Z;[{'id': 4952948323, 'qualifierId': 346}, {'id': 4952948333, 'qualifierId': 233, 'value': '282'}, {'id': 4952948321, 'qualifierId': 56, 'value': 'Center'}];3ei1s8oyub83owfxxbsygmsmi;J. Jiménez;;;c7tan4801ouwi6fcp7d7k8mxg;Out;;;;;;;;;;;;;;;;;;;282,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;35;50;New England II;2150;FW;1,0
2673205473;283;1;1;35;59;csntc7hucmo21gknxc5y0kc4q;1;4,7;41,5;2024-04-15T00:11:25.457Z;2024-04-15T00:11:28Z;[{'id': 4952948655, 'qualifierId': 213, 'value': '1.30'}, {'id': 4952948647, 'qualifierId': 56, 'value': 'Back'}, {'id': 4952948645, 'qualifierId': 124}, {'id': 4952948651, 'qualifierId': 141, 'value': '71.7'}, {'id': 4952948659, 'qualifierId': 237}, {'id': 4952948653, 'qualifierId': 212, 'value': '21.3'}, {'id': 4952948649, 'qualifierId': 140, 'value': '10.2'}];4ss487gmb4rf044t895o21xm2;J. Jackson;;;c7tan4801ouwi6fcp7d7k8mxg;Pass;;;;;;;;;;;;1,3;21,3;71,7;10,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;10,2;71,7;;;;;;;;0;35;59;New York City II;2159;GK;1,0
2673205501;284;1;1;36;2;csntc7hucmo21gknxc5y0kc4q;1;11,5;72,2;2024-04-15T00:11:28.290Z;2024-04-15T00:11:32Z;[{'id': 4952948779, 'qualifierId': 141, 'value': '72.1'}, {'id': 4952948777, 'qualifierId': 140, 'value': '22.5'}, {'id': 4952948775, 'qualifierId': 56, 'value': 'Back'}, {'id': 4952948783, 'qualifierId': 213, 'value': '6.28'}, {'id': 4952948781, 'qualifierId': 212, 'value': '11.6'}];ahgclh3e05evznhrpa32z6g6i;V. Souza;;;c7tan4801ouwi6fcp7d7k8mxg;Pass;;;;;;;;;;;;6,28;11,6;72,1;22,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;22,5;72,1;;;;;;;;0;36;2;New York City II;2162;DC;1,0
2673205511;285;1;1;36;6;csntc7hucmo21gknxc5y0kc4q;0;27,8;75,0;2024-04-15T00:11:32.225Z;2024-04-15T00:11:46Z;[{'id': 4952948841, 'qualifierId': 213, 'value': '0.05'}, {'id': 4952948839, 'qualifierId': 212, 'value': '15.7'}, {'id': 4952948837, 'qualifierId': 141, 'value': '76.1'}, {'id': 4952948833, 'qualifierId': 56, 'value': 'Back'}, {'id': 4952948835, 'qualifierId': 140, 'value': '42.7'}];akwjik09wytzzr3yras0diqz8;L. Borovic;;;c7tan4801ouwi6fcp7d7k8mxg;Pass;;;;;;;;;;;;0,05;15,7;76,1;42,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;42,7;76,1;;;;;;;;0;36;6;New York City II;2166;MC;1,0
2673212229;469;1;1;36;8;6ddsx316t3j0z6nolrky9k4r8;1;55,1;26,2;2024-04-15T00:11:33.956Z;2024-04-15T00:28:28Z;[{'id': 4952982417, 'qualifierId': 141, 'value': '31.9'}, {'id': 4952982415, 'qualifierId': 140, 'value': '63.8'}, {'id': 4952982419, 'qualifierId': 212, 'value': '9.9'}, {'id': 4952982421, 'qualifierId': 213, 'value': '0.40'}, {'id': 4952982413, 'qualifierId': 56, 'value': 'Center'}];6sf0pdlzomnt3e1hlc4twyv4k;D. Baiera;;;c7tan4801ouwi6fcp7d7k8mxg;Pass;;;;;;;;;;;;0,4;9,9;31,9;63,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;63,8;31,9;;;;;;;;0;36;8;New England II;2168;DR;1,0
2673212299;470;1;1;36;9;6ddsx316t3j0z6nolrky9k4r8;1;67,7;29,4;2024-04-15T00:11:34.956Z;2024-04-15T00:28:50Z;[{'id': 4952982781, 'qualifierId': 213, 'value': '3.40'}, {'id': 4952982777, 'qualifierId': 141, 'value': '24.9'}, {'id': 4952982779, 'qualifierId': 212, 'value': '12.2'}, {'id': 4952982775, 'qualifierId': 140, 'value': '56.5'}, {'id': 4952982773, 'qualifierId': 56, 'value': 'Center'}];2676930j149yvanqev61emh62;J. Rozhansky;;;c7tan4801ouwi6fcp7d7k8mxg;Pass;;;;;;;;;;;;3,4;12,2;24,9;56,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;56,5;24,9;;;;;;;;0;36;9;New England II;2169;MC;1,0
2673205545;322;49;1;36;11;6ddsx316t3j0z6nolrky9k4r8;1;52,6;29,2;2024-04-15T00:11:37.172Z;2024-04-15T00:28:52Z;[];6sf0pdlzomnt3e1hlc4twyv4k;D. Baiera;;;c7tan4801ouwi6fcp7d7k8mxg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;36;11;New England II;2171;DR;1,0
2673205555;323;1;1;36;11;6ddsx316t3j0z6nolrky9k4r8;1;52,1;29,4;2024-04-15T00:11:37.381Z;2024-04-15T00:28:53Z;[{'id': 4952949047, 'qualifierId': 140, 'value': '36.8'}, {'id': 4952949045, 'qualifierId': 56, 'value': 'Back'}, {'id': 4952949049, 'qualifierId': 141, 'value': '42.2'}, {'id': 4952949051, 'qualifierId': 212, 'value': '18.3'}, {'id': 4952949053, 'qualifierId': 213, 'value': '2.65'}];6sf0pdlzomnt3e1hlc4twyv4k;D. Baiera;;;c7tan4801ouwi6fcp7d7k8mxg;Pass;;;;;;;;;;;;2,65;18,3;42,2;36,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;36,8;42,2;;;;;;;;0;36;11;New England II;2171;DR;1,0
2673205573;324;1;1;36;13;6ddsx316t3j0z6nolrky9k4r8;1;38,4;44,4;2024-04-15T00:11:39.109Z;2024-04-15T00:28:54Z;[{'id': 4952949163, 'qualifierId': 141, 'value': '69.3'}, {'id': 4952949165, 'qualifierId': 212, 'value': '18.6'}, {'id': 4952949159, 'qualifierId': 56, 'value': 'Back'}, {'id': 4952949169, 'qualifierId': 213, 'value': '1.14'}, {'id': 4952949161, 'qualifierId': 140, 'value': '45.8'}];1ni0mewxcbo26d1xxetkdy3ca;M. Leong;;;c7tan4801ouwi6fcp7d7k8mxg;Pass;;;;;;;;;;;;1,14;18,6;69,3;45,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;45,8;69,3;;;;;;;;0;36;13;New England II;2173;DC;1,0
2673205595;325;1;1;36;15;6ddsx316t3j0z6nolrky9k4r8;1;45,1;67,5;2024-04-15T00:11:41.717Z;2024-04-15T00:11:43Z;[{'id': 4952949297, 'qualifierId': 213, 'value': '0.04'}, {'id': 4952949295, 'qualifierId': 212, 'value': '9.6'}, {'id': 4952949289, 'qualifierId': 56, 'value': 'Center'}, {'id': 4952949291, 'qualifierId': 140, 'value': '54.2'}, {'id': 4952949293, 'qualifierId': 141, 'value': '68.0'}];1muuu6wgia9wxv6vmw8tln5sk;C. McFarlane;;;c7tan4801ouwi6fcp7d7k8mxg;Pass;;;;;;;;;;;;0,04;9,6;68,0;54,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;54,2;68,0;;;;;;;;0;36;15;New England II;2175;DC;1,0
2673205601;326;1;1;36;17;6ddsx316t3j0z6nolrky9k4r8;1;44,3;67,8;2024-04-15T00:11:43.653Z;2024-04-15T00:11:44Z;[{'id': 4952949349, 'qualifierId': 213, 'value': '1.42'}, {'id': 4952949347, 'qualifierId': 212, 'value': '8.9'}, {'id': 4952949339, 'qualifierId': 56, 'value': 'Back'}, {'id': 4952949343, 'qualifierId': 140, 'value': '45.6'}, {'id': 4952949345, 'qualifierId': 141, 'value': '80.7'}];1kuo66geyyz9gu2n39w0bvr4k;J. Arroyave;;;c7tan4801ouwi6fcp7d7k8mxg;Pass;;;;;;;;;;;;1,42;8,9;80,7;45,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;45,6;80,7;;;;;;;;0;36;17;New England II;2177;MC;1,0
2673205651;327;1;1;36;18;6ddsx316t3j0z6nolrky9k4r8;1;45,9;78,1;2024-04-15T00:11:44.853Z;2024-04-15T00:11:52Z;[{'id': 4952949631, 'qualifierId': 140, 'value': '31.4'}, {'id': 4952949633, 'qualifierId': 141, 'value': '67.8'}, {'id': 4952949629, 'qualifierId': 56, 'value': 'Back'}, {'id': 4952949637, 'qualifierId': 213, 'value': '3.57'}, {'id': 4952949635, 'qualifierId': 212, 'value': '16.8'}];1muuu6wgia9wxv6vmw8tln5sk;C. McFarlane;;;c7tan4801ouwi6fcp7d7k8mxg;Pass;;;;;;;;;;;;3,57;16,8;67,8;31,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;31,4;67,8;;;;;;;;0;36;18;New England II;2178;DC;1,0
2673205663;328;1;1;36;26;6ddsx316t3j0z6nolrky9k4r8;1;30,9;65,8;2024-04-15T00:11:52.869Z;2024-04-15T00:11:57Z;[{'id': 4952949697, 'qualifierId': 141, 'value': '45.7'}, {'id': 4952949699, 'qualifierId': 212, 'value': '15.9'}, {'id': 4952949693, 'qualifierId': 56, 'value': 'Back'}, {'id': 4952949695, 'qualifierId': 140, 'value': '23.2'}, {'id': 4952949701, 'qualifierId': 213, 'value': '4.18'}];1ni0mewxcbo26d1xxetkdy3ca;M. Leong;;;c7tan4801ouwi6fcp7d7k8mxg;Pass;;;;;;;;;;;;4,18;15,9;45,7;23,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;23,2;45,7;;;;;;;;0;36;26;New England II;2186;DC;1,0
2673205685;329;1;1;36;31;6ddsx316t3j0z6nolrky9k4r8;1;24,8;45,0;2024-04-15T00:11:57.813Z;2024-04-15T00:12:37Z;[{'id': 4952949835, 'qualifierId': 212, 'value': '13.8'}, {'id': 4952949837, 'qualifierId': 213, 'value': '5.13'}, {'id': 4952949829, 'qualifierId': 56, 'value': 'Back'}, {'id': 4952949833, 'qualifierId': 141, 'value': '26.4'}, {'id': 4952949831, 'qualifierId': 140, 'value': '30.1'}];bn7qfn71x24fjl5d8t4p97kve;A. Rando;;;c7tan4801ouwi6fcp7d7k8mxg;Pass;;;;;;;;;;;;5,13;13,8;26,4;30,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;30,1;26,4;;;;;;;;0;36;31;New England II;2191;GK;1,0
2673205709;330;1;1;36;35;6ddsx316t3j0z6nolrky9k4r8;1;27,8;25,6;2024-04-15T00:12:01.653Z;2024-04-15T00:12:05Z;[{'id': 4952949987, 'qualifierId': 56, 'value': 'Back'}, {'id': 4952949993, 'qualifierId': 212, 'value': '15.0'}, {'id': 4952949991, 'qualifierId': 141, 'value': '46.7'}, {'id': 4952949989, 'qualifierId': 140, 'value': '23.7'}, {'id': 4952949995, 'qualifierId': 213, 'value': '1.86'}];bug5x187ehj0apzl11lrl3ip6;R. Hope-Gund;;;c7tan4801ouwi6fcp7d7k8mxg;Pass;;;;;;;;;;;;1,86;15,0;46,7;23,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;23,7;46,7;;;;;;;;0;36;35;New England II;2195;DL;1,0
2673205727;331;1;1;36;39;6ddsx316t3j0z6nolrky9k4r8;1;23,7;45,7;2024-04-15T00:12:05.220Z;2024-04-15T00:12:35Z;[{'id': 4952950113, 'qualifierId': 140, 'value': '25.9'}, {'id': 4952950119, 'qualifierId': 213, 'value': '4.87'}, {'id': 4952950111, 'qualifierId': 56, 'value': 'Back'}, {'id': 4952950115, 'qualifierId': 141, 'value': '23.9'}, {'id': 4952950117, 'qualifierId': 212, 'value': '15.0'}];bn7qfn71x24fjl5d8t4p97kve;A. Rando;;;c7tan4801ouwi6fcp7d7k8mxg;Pass;;;;;;;;;;;;4,87;15,0;23,9;25,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;25,9;23,9;;;;;;;;0;36;39;New England II;2199;GK;1,0
2673205743;332;1;1;36;43;6ddsx316t3j0z6nolrky9k4r8;1;24,5;24,4;2024-04-15T00:12:09.045Z;2024-04-15T00:12:12Z;[{'id': 4952950201, 'qualifierId': 56, 'value': 'Back'}, {'id': 4952950209, 'qualifierId': 213, 'value': '0.24'}, {'id': 4952950207, 'qualifierId': 212, 'value': '20.7'}, {'id': 4952950205, 'qualifierId': 141, 'value': '31.7'}, {'id': 4952950203, 'qualifierId': 140, 'value': '43.6'}];bug5x187ehj0apzl11lrl3ip6;R. Hope-Gund;;;c7tan4801ouwi6fcp7d7k8mxg;Pass;;;;;;;;;;;;0,24;20,7;31,7;43,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;43,6;31,7;;;;;;;;0;36;43;New England II;2203;DL;1,0
2673205745;333;61;1;36;46;6ddsx316t3j0z6nolrky9k4r8;0;43,6;31,7;2024-04-15T00:12:12.710Z;2024-04-15T00:12:13Z;[{'id': 4952950217, 'qualifierId': 56, 'value': 'Back'}];3ei1s8oyub83owfxxbsygmsmi;J. Jiménez;;;c7tan4801ouwi6fcp7d7k8mxg;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;36;46;New England II;2206;FW;1,0
2673205755;286;1;1;36;47;csntc7hucmo21gknxc5y0kc4q;0;52,7;95,2;2024-04-15T00:12:13.057Z;2024-04-15T00:12:14Z;[{'id': 4952950265, 'qualifierId': 3}, {'id': 4952950267, 'qualifierId': 56, 'value': 'Left'}, {'id': 4952950275, 'qualifierId': 213, 'value': '6.17'}, {'id': 4952950269, 'qualifierId': 140, 'value': '62.0'}, {'id': 4952950271, 'qualifierId': 141, 'value': '93.6'}, {'id': 4952950273, 'qualifierId': 212, 'value': '9.8'}];dc8u2bssrhxycx8vtn0kutp4a;C. Quiñónes;;;c7tan4801ouwi6fcp7d7k8mxg;Pass;;;;;;;;;;;;6,17;9,8;93,6;62,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;62,0;93,6;;;;;;;;0;36;47;New York City II;2207;DC;1,0
2673205765;334;3;1;36;49;6ddsx316t3j0z6nolrky9k4r8;0;38,2;6,2;2024-04-15T00:12:15.318Z;2024-04-19T19:33:53Z;[{'id': 4952950547, 'qualifierId': 233, 'value': '287'}, {'id': 4961568751, 'qualifierId': 465}, {'id': 4952950307, 'qualifierId': 56, 'value': 'Back'}, {'id': 4952950551, 'qualifierId': 286}];3ei1s8oyub83owfxxbsygmsmi;J. Jiménez;;;c7tan4801ouwi6fcp7d7k8mxg;Take On;;;;;;;;;;;;;;;;;;;287,0;;;1,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;36;49;New England II;2209;FW;1,0
2673205801;287;7;1;36;49;csntc7hucmo21gknxc5y0kc4q;1;61,8;93,8;2024-04-15T00:12:15.319Z;2024-04-19T19:34:00Z;[{'id': 4952950539, 'qualifierId': 233, 'value': '334'}, {'id': 4952950525, 'qualifierId': 285}, {'id': 4952950523, 'qualifierId': 56, 'value': 'Left'}, {'id': 4961569467, 'qualifierId': 383}];akwjik09wytzzr3yras0diqz8;L. Borovic;;;c7tan4801ouwi6fcp7d7k8mxg;Tackle;;;;;;;;;;;;;;;;;;;334,0;;;;1,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;;0;36;49;New York City II;2209;MC;1,0
2673205805;288;50;1;36;52;csntc7hucmo21gknxc5y0kc4q;1;58,2;95,2;2024-04-15T00:12:18.164Z;2024-04-15T00:12:20Z;[{'id': 4952950533, 'qualifierId': 286}, {'id': 4952950531, 'qualifierId': 56, 'value': 'Left'}, {'id': 4952950555, 'qualifierId': 233, 'value': '335'}];akwjik09wytzzr3yras0diqz8;L. Borovic;;;c7tan4801ouwi6fcp7d7k8mxg;Dispossessed;;;;;;;;;;;;;;;;;;;335,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;;0;36;52;New York City II;2212;MC;1,0
