id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Captain;value_PlayerPosition;value_TeamFormation;value_Involved;value_Resume;value_TeamPlayerFormation;value_JerseyNumber;value_TeamKit;value_DirectionOfPlay;value_PassEndX;value_KickOff;value_Length;value_Angle;value_Zone;value_PassEndY;value_LongBall;value_Launch;value_DeletedEventType;value_OutOfPlay;value_OppositeRelatedEventId;value_Left;value_DrivenCross;value_Assist;value_CornerTaken;value_IntentionalAssist;value_Cross;value_Straight;value_Chipped;value_RightFooted;value_Offensive;value_Defensive;value_GkX;value_GoalmouthY;value_FromCorner;value_High;value_GoalmouthZ;value_FirstTouch;value_Head;value_RelatedEventId;value_Assisted;value_BoxRight;value_GkY;value_NextEventGoalKick;value_GoalKick;value_Low;value_Foul;value_Direct;value_Shove/Push;value_FreeKickTaken;value_IntendedTackleTarget;value_LayOff;value_LowGkIntervention;value_KeeperThrow;value_OverArm;value_TakeOnSpace;value_TouchTypeClearance;value_InSwinger;value_BoxCentre;value_AttemptedTackle;value_PenaltyTakerId;value_Penalty;value_Injury;value_InjuredPlayerId;value_RecklessOffence;value_NotVisible;value_YellowCard;value_NotAssisted;value_GkYTimeOfGoal;value_FantasyAssistedBy;value_CausingPlayer;value_GkXTimeOfGoal;value_FantasyAssistId;value_FantasyAssistTeam;value_FantasyAssistType;value_HighRight;value_GoalShotTimestamp;value_Second(2Nd)OppositeRelatedEventId;value_BigChance;value_GoalShotGameClock;value_Right;value_Scored;value_Diving;value_HeadPass;value_ShirtPull/Holding;value_TakeOnOvertake;value_NextEventThrowIn;value_ThrowIn;value_Defensive1V1;value_HighClaim;value_HighGkIntervention;value_SwitchOfPlay;value_MediumGkIntervention;value_TouchTypeControl;value_PullBack;value_Overrun;value_2NdAssist;value_RegularPlay;value_SmallBoxRight;value_2NdRelatedEventId;value_LowCentre;value_2NdAssisted;value_LeftFooted;value_OutSwinger;value_TempBlocked;value_TacticalFoul;value_HighLeft;value_IndividualPlay;value_OutOfBoxCentre;value_DrinksBreak;value_RefereeDelay;value_LowLeft;value_SwerveLeft;value_OutOfBoxLeft;value_BlockedX;value_BlockedY;value_Stooping;value_Collected;value_Hands;value_GkKickFromHands;value_SetPiece;value_TouchTypePass;value_PlayersCaughtOffside;value_Indirect;value_Minutes;value_NotPastGoalLine;value_BoxLeft;value_MisHit;value_SmallBoxCentre;value_EndType;value_AerialFoul;value_BlockedPass;value_BlockedCross;value_FreeKick;value_SwerveRight;value_FlickOn;value_Blocked;value_DefBlock;value_GkHoof;value_HighCentre;value_Reaching;value_Caught;value_CloseHigh;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_FromShotOffTarget;value_OwnPlayer;value_BlockByHand;value_Handball;value_Fumble;value_Standing;value_ParriedDanger;value_ParriedSafe;value_CloseRight;value_CloseLeft;value_LeadingToGoal;value_RelatedError1Id;value_PersistentInfringement;value_OwnGoal;value_LowRight;value_GoesToPenalties;value_Saved;value_Missed;value_HitWoodwork;value_Strong;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2695050153;610;1;2;70;5;479lsfr4cwlzewpbuda3y2xv4;1;68,5;64,8;2024-06-08T00:35:10.902Z;2024-06-14T10:00:59Z;[{'id': 5071800003, 'qualifierId': 140, 'value': '63.5'}, {'id': 5071800009, 'qualifierId': 213, 'value': '3.88'}, {'id': 5071800001, 'qualifierId': 56, 'value': 'Center'}, {'id': 5071800005, 'qualifierId': 141, 'value': '57.8'}, {'id': 5071800007, 'qualifierId': 212, 'value': '7.1'}];7tpb4dk9meee0utyu4cosnxn8;S. Mohammed;;;c6b4ivjalobve7kfbbii7gt1w;Pass;;;;;;;;;;63,5;;7,1;3,88;;57,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;63,5;57,8;;;;;;;;0;70;5;Carolina Core;4205;AMC;1,0
2695050151;500;45;2;70;6;2nnef9tr9g7m2s6n873qif95g;0;32,3;37,2;2024-06-08T00:35:12.536Z;2024-06-08T00:35:15Z;[{'id': 5071799999, 'qualifierId': 285}, {'id': 5071800027, 'qualifierId': 233, 'value': '611'}, {'id': 5071799997, 'qualifierId': 56, 'value': 'Back'}];3jx1f1s8r150i6qo2juzooro4;F. Canete;;;c6b4ivjalobve7kfbbii7gt1w;Challenge;;;;;;;;;;;;;;;;;;;;611,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;70;6;Orlando City B;4206;MC;1,0
2695050155;611;3;2;70;6;479lsfr4cwlzewpbuda3y2xv4;1;67,7;62,8;2024-06-08T00:35:12.536Z;2024-06-14T10:01:14Z;[{'id': 5071800019, 'qualifierId': 233, 'value': '500'}, {'id': 5071800015, 'qualifierId': 56, 'value': 'Center'}, {'id': 5076904803, 'qualifierId': 465}, {'id': 5071800017, 'qualifierId': 286}];i5wj5hcg2r9934e7gauxtgmi;I. Almaguer;;;c6b4ivjalobve7kfbbii7gt1w;Take On;;;;;;;;;;;;;;;;;;;;500,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;;0;70;6;Carolina Core;4206;MC;1,0
2695050165;612;1;2;70;9;479lsfr4cwlzewpbuda3y2xv4;1;65,2;66,0;2024-06-08T00:35:14.632Z;2024-06-08T00:35:17Z;[{'id': 5071800075, 'qualifierId': 212, 'value': '22.8'}, {'id': 5071800071, 'qualifierId': 140, 'value': '75.7'}, {'id': 5071800069, 'qualifierId': 56, 'value': 'Left'}, {'id': 5071800073, 'qualifierId': 141, 'value': '95.4'}, {'id': 5071800077, 'qualifierId': 213, 'value': '1.07'}];i5wj5hcg2r9934e7gauxtgmi;I. Almaguer;;;c6b4ivjalobve7kfbbii7gt1w;Pass;;;;;;;;;;75,7;;22,8;1,07;;95,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;75,7;95,4;;;;;;;;0;70;9;Carolina Core;4209;MC;1,0
2695050171;613;1;2;70;12;479lsfr4cwlzewpbuda3y2xv4;1;74,8;94,6;2024-06-08T00:35:17.712Z;2024-06-14T10:01:28Z;[{'id': 5071800131, 'qualifierId': 141, 'value': '80.3'}, {'id': 5071800127, 'qualifierId': 56, 'value': 'Left'}, {'id': 5071800133, 'qualifierId': 212, 'value': '10.0'}, {'id': 5071800135, 'qualifierId': 213, 'value': '4.47'}, {'id': 5071800129, 'qualifierId': 140, 'value': '72.5'}];p99ze5cksh5tv01knf5oj33e;J. Solís;;;c6b4ivjalobve7kfbbii7gt1w;Pass;;;;;;;;;;72,5;;10,0;4,47;;80,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;72,5;80,3;;;;;;;;0;70;12;Carolina Core;4212;AMR;1,0
2695050175;614;1;2;70;14;479lsfr4cwlzewpbuda3y2xv4;1;72,5;81,4;2024-06-08T00:35:20.512Z;2024-06-14T10:01:30Z;[{'id': 5071800177, 'qualifierId': 213, 'value': '4.20'}, {'id': 5071800173, 'qualifierId': 141, 'value': '67.3'}, {'id': 5071800169, 'qualifierId': 56, 'value': 'Center'}, {'id': 5071800171, 'qualifierId': 140, 'value': '67.4'}, {'id': 5071800175, 'qualifierId': 212, 'value': '11.0'}];9g0pycttkbuyuetispcb2hij8;Majed Abdullah;;;c6b4ivjalobve7kfbbii7gt1w;Pass;;;;;;;;;;67,4;;11,0;4,2;;67,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;67,4;67,3;;;;;;;;0;70;14;Carolina Core;4214;Sub;1,0
2695050177;615;43;2;70;16;479lsfr4cwlzewpbuda3y2xv4;1;0,0;0,0;2024-06-08T00:35:21.821Z;2024-06-08T00:35:26Z;[{'id': 5071800233, 'qualifierId': 144, 'value': '1'}, {'id': 5071800187, 'qualifierId': 140, 'value': '72.6'}, {'id': 5071800193, 'qualifierId': 213, 'value': '6.08'}, {'id': 5071800189, 'qualifierId': 141, 'value': '63.1'}, {'id': 5071800191, 'qualifierId': 212, 'value': '5.1'}, {'id': 5071800185, 'qualifierId': 56, 'value': 'Center'}];7tpb4dk9meee0utyu4cosnxn8;S. Mohammed;;;c6b4ivjalobve7kfbbii7gt1w;Deleted event;;;;;;;;;;72,6;;5,1;6,08;;63,1;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;72,6;63,1;;;;;;;;0;70;16;Carolina Core;4216;AMC;1,0
2695050205;616;1;2;70;17;479lsfr4cwlzewpbuda3y2xv4;1;72,2;66,4;2024-06-08T00:35:23.532Z;2024-06-08T00:35:29Z;[{'id': 5071800325, 'qualifierId': 141, 'value': '71.7'}, {'id': 5071800321, 'qualifierId': 56, 'value': 'Center'}, {'id': 5071800323, 'qualifierId': 140, 'value': '59.4'}, {'id': 5071800329, 'qualifierId': 213, 'value': '2.88'}, {'id': 5071800327, 'qualifierId': 212, 'value': '13.9'}];i5wj5hcg2r9934e7gauxtgmi;I. Almaguer;;;c6b4ivjalobve7kfbbii7gt1w;Pass;;;;;;;;;;59,4;;13,9;2,88;;71,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;59,4;71,7;;;;;;;;0;70;17;Carolina Core;4217;MC;1,0
2695980513;808;1;2;70;19;479lsfr4cwlzewpbuda3y2xv4;1;61,8;70,0;2024-06-08T00:35:25.215Z;2024-06-14T10:02:30Z;[{'id': 5076904981, 'qualifierId': 141, 'value': '89.6'}, {'id': 5076904979, 'qualifierId': 140, 'value': '71.1'}, {'id': 5076904983, 'qualifierId': 212, 'value': '16.5'}, {'id': 5076904985, 'qualifierId': 213, 'value': '0.94'}, {'id': 5076904977, 'qualifierId': 56, 'value': 'Left'}];4jkf81djj5h43v8rlnib1tizu;T. Williams;;;c6b4ivjalobve7kfbbii7gt1w;Pass;;;;;;;;;;71,1;;16,5;0,94;;89,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;71,1;89,6;;;;;;;;0;70;19;Carolina Core;4219;DC;1,0
2695050217;617;1;2;70;23;479lsfr4cwlzewpbuda3y2xv4;1;74,4;88,3;2024-06-08T00:35:29.196Z;2024-06-08T00:35:33Z;[{'id': 5071800409, 'qualifierId': 140, 'value': '86.4'}, {'id': 5071800415, 'qualifierId': 213, 'value': '5.87'}, {'id': 5071800411, 'qualifierId': 141, 'value': '80.2'}, {'id': 5071800413, 'qualifierId': 212, 'value': '13.8'}, {'id': 5071800407, 'qualifierId': 56, 'value': 'Left'}];p99ze5cksh5tv01knf5oj33e;J. Solís;;;c6b4ivjalobve7kfbbii7gt1w;Pass;;;;;;;;;;86,4;;13,8;5,87;;80,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;86,4;80,2;;;;;;;;0;70;23;Carolina Core;4223;AMR;1,0
2695050223;618;1;2;70;27;479lsfr4cwlzewpbuda3y2xv4;1;86,9;82,6;2024-06-08T00:35:33.312Z;2024-06-08T00:35:34Z;[{'id': 5071800465, 'qualifierId': 213, 'value': '0.97'}, {'id': 5071800459, 'qualifierId': 140, 'value': '92.3'}, {'id': 5071800461, 'qualifierId': 141, 'value': '94.8'}, {'id': 5071800463, 'qualifierId': 212, 'value': '10.0'}, {'id': 5071800457, 'qualifierId': 56, 'value': 'Left'}];7tpb4dk9meee0utyu4cosnxn8;S. Mohammed;;;c6b4ivjalobve7kfbbii7gt1w;Pass;;;;;;;;;;92,3;;10,0;0,97;;94,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;92,3;94,8;;;;;;;;0;70;27;Carolina Core;4227;AMC;1,0
2695050243;619;1;2;70;29;479lsfr4cwlzewpbuda3y2xv4;0;92,3;94,8;2024-06-08T00:35:34.591Z;2024-06-14T10:02:30Z;[{'id': 5071800577, 'qualifierId': 213, 'value': '4.77'}, {'id': 5071800567, 'qualifierId': 155}, {'id': 5076904989, 'qualifierId': 224}, {'id': 5071800579, 'qualifierId': 1}, {'id': 5071800573, 'qualifierId': 141, 'value': '30.6'}, {'id': 5071800569, 'qualifierId': 56, 'value': 'Center'}, {'id': 5076904991, 'qualifierId': 72}, {'id': 5071800565, 'qualifierId': 2}, {'id': 5071800575, 'qualifierId': 212, 'value': '43.7'}, {'id': 5071800571, 'qualifierId': 140, 'value': '94.5'}];4ulfw4ik3i6ks2t7utgek5l3o;M. Cocca;;;c6b4ivjalobve7kfbbii7gt1w;Pass;;;;;;;;;;94,5;;43,7;4,77;;30,6;1,0;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;94,5;30,6;;;;;;;;0;70;29;Carolina Core;4229;DC;1,0
2695050235;501;44;2;70;32;2nnef9tr9g7m2s6n873qif95g;1;5,9;67,6;2024-06-08T00:35:37.672Z;2024-06-08T00:35:40Z;[{'id': 5071800525, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071800527, 'qualifierId': 285}, {'id': 5071800593, 'qualifierId': 233, 'value': '620'}];9isbk9daqxgtj196349irnkk;J. Bazaes;;;c6b4ivjalobve7kfbbii7gt1w;Aerial;;;;;;;;;;;;;;;;;;;;620,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;70;32;Orlando City B;4232;Sub;1,0
2695050245;620;44;2;70;32;479lsfr4cwlzewpbuda3y2xv4;0;94,1;32,4;2024-06-08T00:35:37.673Z;2024-06-08T00:35:40Z;[{'id': 5071800587, 'qualifierId': 56, 'value': 'Center'}, {'id': 5071800623, 'qualifierId': 233, 'value': '501'}, {'id': 5071800589, 'qualifierId': 286}];37uh4n2zngcixlzo8vnk50vtg;Z. Taifi;;;c6b4ivjalobve7kfbbii7gt1w;Aerial;;;;;;;;;;;;;;;;;;;;501,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;;0;70;32;Carolina Core;4232;Sub;1,0
2695050237;502;12;2;70;32;2nnef9tr9g7m2s6n873qif95g;1;3,1;64,0;2024-06-08T00:35:38.033Z;2024-06-14T10:02:52Z;[{'id': 5071800529, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071800543, 'qualifierId': 15}, {'id': 5071800531, 'qualifierId': 140, 'value': '4.1'}, {'id': 5071800535, 'qualifierId': 212, 'value': '1.3'}, {'id': 5071800537, 'qualifierId': 213, 'value': '0.57'}, {'id': 5071800533, 'qualifierId': 141, 'value': '65.0'}];9isbk9daqxgtj196349irnkk;J. Bazaes;;;c6b4ivjalobve7kfbbii7gt1w;Clearance;;;;;;;;;;4,1;;1,3;0,57;;65,0;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;4,1;65,0;;;;;;;;0;70;32;Orlando City B;4232;Sub;1,0
2695050247;621;61;2;70;33;479lsfr4cwlzewpbuda3y2xv4;1;94,5;30,6;2024-06-08T00:35:39.276Z;2024-06-08T00:35:39Z;[{'id': 5071800591, 'qualifierId': 56, 'value': 'Center'}];37uh4n2zngcixlzo8vnk50vtg;Z. Taifi;1,0;;c6b4ivjalobve7kfbbii7gt1w;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;;0;70;33;Carolina Core;4233;Sub;1,0
2695050265;622;15;2;70;35;479lsfr4cwlzewpbuda3y2xv4;1;90,2;35,4;2024-06-08T00:35:40.592Z;2024-06-14T10:03:25Z;[{'id': 5071801037, 'qualifierId': 55, 'value': '621'}, {'id': 5071800699, 'qualifierId': 56, 'value': 'Center'}, {'id': 5071801053, 'qualifierId': 192}, {'id': 5071801047, 'qualifierId': 147, 'value': '37.2'}, {'id': 5071801163, 'qualifierId': 328}, {'id': 5071801051, 'qualifierId': 231, 'value': '45.3'}, {'id': 5071800695, 'qualifierId': 22}, {'id': 5071800697, 'qualifierId': 63}, {'id': 5071801041, 'qualifierId': 102, 'value': '51.5'}, {'id': 5071801033, 'qualifierId': 78}, {'id': 5071800839, 'qualifierId': 20}, {'id': 5071801045, 'qualifierId': 146, 'value': '91.2'}, {'id': 5071801043, 'qualifierId': 103, 'value': '19'}, {'id': 5071801049, 'qualifierId': 230, 'value': '97.6'}, {'id': 5071800843, 'qualifierId': 82}, {'id': 5071801035, 'qualifierId': 29}];9bv0zjyrsopyv3hw8m47sgr9w;C. Guske;;;c6b4ivjalobve7kfbbii7gt1w;Attempt Saved;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;97,6;51,5;;;19,0;1,0;;621,0;1,0;1,0;45,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;91,2;37,2;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;91,2;37,2;51,5;19;621,0;37uh4n2zngcixlzo8vnk50vtg;;0;70;35;Carolina Core;4235;MC;1,0
2695050275;623;4;2;70;36;479lsfr4cwlzewpbuda3y2xv4;1;90,5;34,9;2024-06-08T00:35:41.711Z;2024-06-14T10:08:11Z;[{'id': 5071800777, 'qualifierId': 56, 'value': 'Center'}, {'id': 5071801237, 'qualifierId': 348, 'value': '6g7i7z6m8vts105dny1g6z3hm'}, {'id': 5071837039, 'qualifierId': 233, 'value': '503'}, {'id': 5071800773, 'qualifierId': 9}, {'id': 5071800781, 'qualifierId': 286}, {'id': 5071800779, 'qualifierId': 152}, {'id': 5071800775, 'qualifierId': 10}];;;;;c6b4ivjalobve7kfbbii7gt1w;Foul;;;;;;;;;;;;;;;;;;;;503,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;1,0;0;70;36;Carolina Core;4236;;
2695050313;503;4;2;70;36;2nnef9tr9g7m2s6n873qif95g;0;9,5;65,1;2024-06-08T00:35:41.712Z;2024-06-14T10:08:14Z;[{'id': 5071801011, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071837043, 'qualifierId': 233, 'value': '623'}, {'id': 5071801015, 'qualifierId': 285}, {'id': 5071801009, 'qualifierId': 10}, {'id': 5071801013, 'qualifierId': 152}, {'id': 5071801031, 'qualifierId': 9}];6oia90bi52zwmgdlvcvfnj1pm;J. Evans;;;c6b4ivjalobve7kfbbii7gt1w;Foul;;;;;;;;;;;;;;;;;;;;623,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;1,0;0;70;36;Orlando City B;4236;MC;1,0
2695050511;504;58;2;71;47;2nnef9tr9g7m2s6n873qif95g;0;0,0;0,0;2024-06-08T00:36:53.281Z;2024-06-14T10:09:30Z;[{'id': 5071802279, 'qualifierId': 233, 'value': '624'}, {'id': 5071802075, 'qualifierId': 73}, {'id': 5071802071, 'qualifierId': 186}, {'id': 5071802077, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071802073, 'qualifierId': 179}, {'id': 5071802069, 'qualifierId': 9}];9i2pmc50q29y560ojvik3sdg4;A. Sutton;;;c6b4ivjalobve7kfbbii7gt1w;Penalty faced;;;;;;;;;;;;;;;;;;;;624,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;1,0;0;71;47;Orlando City B;4307;GK;1,0
2695050507;624;16;2;71;47;479lsfr4cwlzewpbuda3y2xv4;1;88,5;50,0;2024-06-08T00:36:53.281Z;2024-06-14T10:09:29Z;[{'id': 5071802647, 'qualifierId': 231, 'value': '49.8'}, {'id': 5071802037, 'qualifierId': 9}, {'id': 5071802637, 'qualifierId': 102, 'value': '52.8'}, {'id': 5071802043, 'qualifierId': 214}, {'id': 5071802649, 'qualifierId': 280, 'value': 'HANDBALL_WON'}, {'id': 5071802643, 'qualifierId': 458}, {'id': 5071802635, 'qualifierId': 76}, {'id': 5071802039, 'qualifierId': 17}, {'id': 5071802641, 'qualifierId': 390, 'value': '483704'}, {'id': 5071802041, 'qualifierId': 56, 'value': 'Center'}, {'id': 5071802639, 'qualifierId': 103, 'value': '1.3'}, {'id': 5071802645, 'qualifierId': 230, 'value': '99.8'}, {'id': 5071802201, 'qualifierId': 375, 'value': '71:46.980'}, {'id': 5071802651, 'qualifierId': 281, 'value': '9bv0zjyrsopyv3hw8m47sgr9w'}, {'id': 5076906697, 'qualifierId': 395, 'value': '0.3'}, {'id': 5071802191, 'qualifierId': 20}, {'id': 5071802653, 'qualifierId': 282, 'value': '12133'}, {'id': 5071802673, 'qualifierId': 353, 'value': '504'}, {'id': 5076906699, 'qualifierId': 396, 'value': '52.0'}, {'id': 5071802197, 'qualifierId': 374, 'value': '2024-06-08 01:36:52.557'}, {'id': 5071802657, 'qualifierId': 472, 'value': '622'}];6g7i7z6m8vts105dny1g6z3hm;A. Freeman;;;c6b4ivjalobve7kfbbii7gt1w;Goal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;99,8;52,8;;;1,3;;;;;;49,8;;;;;;;;;;;;;;;;1,0;;;1,0;;;;;;1,0;52,0;;483704,0;0,3;622,0;12133,0;;;;504,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;52,8;1.3;;;1,0;1;71;47;Carolina Core;4307;DR;1,0
