id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_JerseyNumber;value_TeamFormation;value_PlayerPosition;value_TeamKit;value_TeamPlayerFormation;value_Involved;value_Captain;value_DirectionOfPlay;value_Zone;value_Length;value_PassEndX;value_KickOff;value_PassEndY;value_Angle;value_Chipped;value_LongBall;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_HeadPass;value_TakeOnSpace;value_TakeOnOvertake;value_TouchTypePass;value_BlockedPass;value_DeletedEventType;value_NextEventThrowIn;value_ThrowIn;value_Launch;value_Foul;value_Shove/Push;value_Direct;value_FreeKickTaken;value_Cross;value_RightFooted;value_OutSwinger;value_Assist;value_LeftFooted;value_BlockedX;value_RegularPlay;value_GoalmouthZ;value_HighCentre;value_RelatedEventId;value_GoalmouthY;value_BoxLeft;value_BlockedY;value_Assisted;value_IndividualPlay;value_Standing;value_Collected;value_HighGkIntervention;value_Hands;value_LowGkIntervention;value_KeeperThrow;value_SwitchOfPlay;value_IntendedTackleTarget;value_Blocked;value_OutOfBoxCentre;value_GkX;value_LowLeft;value_GkY;value_DefBlock;value_LayOff;value_ShirtPull/Holding;value_TouchTypeControl;value_TouchTypeClearance;value_Left;value_Right;value_IntentionalAssist;value_CornerTaken;value_FirstTouch;value_FromCorner;value_BoxCentre;value_High;value_Head;value_NextEventGoalKick;value_NotVisible;value_Low;value_GoalKick;value_LeadingToGoal;value_1On1;value_GkXTimeOfGoal;value_GoalShotGameClock;value_RelatedError1Id;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_NotAssisted;value_BigChance;value_LowRight;value_Stooping;value_Feet;value_ParriedSafe;value_InSwinger;value_OutOfPlay;value_FlickOn;value_AttemptedTackle;value_LastLine;value_OverhitCross;value_BoxRight;value_LeadingToAttempt;value_SavedOffLine;value_LowCentre;value_FastBreak;value_RecklessOffence;value_YellowCard;value_Overrun;value_PullBack;value_InjuredPlayerId;value_Injury;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_BlockedClearance;value_SwerveRight;value_GkKickFromHands;value_DrivenCross;value_Straight;value_Penalty;value_PenaltyTakerId;value_Scored;value_Diving;value_FantasyAssistId;value_Second(2Nd)OppositeRelatedEventId;value_FantasyAssistTeam;value_FantasyAssistedBy;value_CausingPlayer;value_FantasyAssistType;value_Handball;value_HitWoodwork;value_HitBar;value_ParriedDanger;value_Reaching;value_Deflection;value_SwerveLeft;value_TempShotOn;value_Defensive1V1;value_TacticalFoul;value_Minutes;value_ThroughBall;value_2NdAssist;value_2NdAssisted;value_2NdRelatedEventId;value_35Centre;value_EndType;value_Tactical;value_CloseLeft;value_Volley;value_CloseRight;value_MediumGkIntervention;value_IncorrectOutOfPlayDecision;value_GkHoof;value_PlayersCaughtOffside;value_Indirect;value_Caught;value_OverArm;value_BlockedCross;value_FollowsADribble;value_BoxDeepRight;value_Unchallenged;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2694298071;549;1;2;62;56;7fbej4xwoq4imaf5l39304m37;1;9,3;10,1;2024-06-03T00:26:19.043Z;2024-06-03T00:35:44Z;[{'id': 5067659519, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067659521, 'qualifierId': 140, 'value': '36.7'}, {'id': 5067659517, 'qualifierId': 157}, {'id': 5067659527, 'qualifierId': 213, 'value': '0.04'}, {'id': 5067659525, 'qualifierId': 212, 'value': '28.8'}, {'id': 5067659529, 'qualifierId': 1}, {'id': 5067659523, 'qualifierId': 141, 'value': '12.0'}];aifybz5snfmoiwlq6qpweitxw;A. Cunningham;;;d7sozos1dejdo6wgre5xus104;Pass;;;;;;;;;;;28,8;36,7;;12,0;0,04;;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;36,7;12,0;;;;;;;;0;62;56;Minnesota United II;3776;DR;1,0
2694298077;550;61;2;63;0;7fbej4xwoq4imaf5l39304m37;0;45,1;3,8;2024-06-03T00:26:23.730Z;2024-06-03T01:11:40Z;[{'id': 5067659557, 'qualifierId': 56, 'value': 'Back'}];3tkdn8arq1j3il4ako7rcio2y;M. Goumballe;;;d7sozos1dejdo6wgre5xus104;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;;0;63;0;Minnesota United II;3780;ML;1,0
2694298079;551;5;2;63;1;7fbej4xwoq4imaf5l39304m37;0;47,4;-1,2;2024-06-03T00:26:24.193Z;2024-06-03T01:11:01Z;[{'id': 5067659909, 'qualifierId': 233, 'value': '646'}, {'id': 5067659567, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067659569, 'qualifierId': 347}];3tkdn8arq1j3il4ako7rcio2y;M. Goumballe;;;d7sozos1dejdo6wgre5xus104;Out;;;;;;;;;;;;;;;;;;;646,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;;0;63;1;Minnesota United II;3781;ML;1,0
2694298123;646;5;2;63;1;1pc6sx2h4rp113ldkbp5d2xas;1;52,6;101,2;2024-06-03T00:26:24.193Z;2024-06-03T00:26:38Z;[{'id': 5067659829, 'qualifierId': 347}, {'id': 5067659831, 'qualifierId': 233, 'value': '551'}, {'id': 5067659827, 'qualifierId': 56, 'value': 'Left'}];2pka62t1zg04jwkcx6zbc4wlw;F. McRobb;;;d7sozos1dejdo6wgre5xus104;Out;;;;;;;;;;;;;;;;;;;551,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;;0;63;1;Sporting KC II;3781;DML;1,0
2694298225;647;1;2;63;25;1pc6sx2h4rp113ldkbp5d2xas;1;56,3;100,0;2024-06-03T00:26:48.705Z;2024-06-03T00:26:51Z;[{'id': 5067660331, 'qualifierId': 56, 'value': 'Left'}, {'id': 5067660329, 'qualifierId': 107}, {'id': 5067660333, 'qualifierId': 140, 'value': '66.8'}, {'id': 5067660339, 'qualifierId': 213, 'value': '5.63'}, {'id': 5067660337, 'qualifierId': 212, 'value': '13.9'}, {'id': 5067660335, 'qualifierId': 141, 'value': '89.6'}];2pka62t1zg04jwkcx6zbc4wlw;F. McRobb;;;d7sozos1dejdo6wgre5xus104;Pass;;;;;;;;;;;13,9;66,8;;89,6;5,63;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;66,8;89,6;;;;;;;;0;63;25;Sporting KC II;3805;DML;1,0
2694298237;648;1;2;63;28;1pc6sx2h4rp113ldkbp5d2xas;1;68,7;86,9;2024-06-03T00:26:51.825Z;2024-06-03T00:26:53Z;[{'id': 5067660427, 'qualifierId': 140, 'value': '63.4'}, {'id': 5067660431, 'qualifierId': 212, 'value': '5.6'}, {'id': 5067660425, 'qualifierId': 56, 'value': 'Left'}, {'id': 5067660433, 'qualifierId': 213, 'value': '2.97'}, {'id': 5067660429, 'qualifierId': 141, 'value': '88.3'}];45b72f8szmqnv8tz06j7mj1wq;P. Weah;;;d7sozos1dejdo6wgre5xus104;Pass;;;;;;;;;;;5,6;63,4;;88,3;2,97;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;63,4;88,3;;;;;;;;0;63;28;Sporting KC II;3808;FW;1,0
2694298243;649;1;2;63;30;1pc6sx2h4rp113ldkbp5d2xas;0;63,7;87,1;2024-06-03T00:26:53.681Z;2024-06-03T00:26:54Z;[{'id': 5067660465, 'qualifierId': 140, 'value': '73.9'}, {'id': 5067660467, 'qualifierId': 141, 'value': '47.8'}, {'id': 5067660463, 'qualifierId': 56, 'value': 'Center'}, {'id': 5067660471, 'qualifierId': 213, 'value': '5.09'}, {'id': 5067660469, 'qualifierId': 212, 'value': '28.8'}];8hftsf1ff8839jdbe3e6lmm1g;K. Romanshyn;;;d7sozos1dejdo6wgre5xus104;Pass;;;;;;;;;;;28,8;73,9;;47,8;5,09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;73,9;47,8;;;;;;;;0;63;30;Sporting KC II;3810;AMC;1,0
2694298249;552;49;2;63;32;7fbej4xwoq4imaf5l39304m37;1;33,2;63,4;2024-06-03T00:26:55.266Z;2024-06-03T00:26:55Z;[];5n0su1a4r7kb7it3ghxbhrf56;J. Robinson;;;d7sozos1dejdo6wgre5xus104;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;;0;63;32;Minnesota United II;3812;DC;1,0
2694298269;553;1;2;63;33;7fbej4xwoq4imaf5l39304m37;1;32,3;62,7;2024-06-03T00:26:56.498Z;2024-06-03T00:26:58Z;[{'id': 5067660581, 'qualifierId': 213, 'value': '4.75'}, {'id': 5067660577, 'qualifierId': 141, 'value': '49.9'}, {'id': 5067660575, 'qualifierId': 140, 'value': '32.6'}, {'id': 5067660573, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067660579, 'qualifierId': 212, 'value': '8.7'}];5n0su1a4r7kb7it3ghxbhrf56;J. Robinson;;;d7sozos1dejdo6wgre5xus104;Pass;;;;;;;;;;;8,7;32,6;;49,9;4,75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;32,6;49,9;;;;;;;;0;63;33;Minnesota United II;3813;DC;1,0
2694298285;554;1;2;63;35;7fbej4xwoq4imaf5l39304m37;1;32,6;49,9;2024-06-03T00:26:58.434Z;2024-06-03T00:27:00Z;[{'id': 5067660639, 'qualifierId': 141, 'value': '59.1'}, {'id': 5067660643, 'qualifierId': 213, 'value': '2.30'}, {'id': 5067660637, 'qualifierId': 140, 'value': '27.3'}, {'id': 5067660635, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067660641, 'qualifierId': 212, 'value': '8.4'}];c7luarkv7hwdspd9xhidhisk4;C. Tschantret;;;d7sozos1dejdo6wgre5xus104;Pass;;;;;;;;;;;8,4;27,3;;59,1;2,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;27,3;59,1;;;;;;;;0;63;35;Minnesota United II;3815;Sub;1,0
2694298307;555;1;2;63;37;7fbej4xwoq4imaf5l39304m37;1;27,5;58,8;2024-06-03T00:27:00.098Z;2024-06-03T00:27:04Z;[{'id': 5067660763, 'qualifierId': 1}, {'id': 5067660755, 'qualifierId': 140, 'value': '53.7'}, {'id': 5067660757, 'qualifierId': 141, 'value': '91.1'}, {'id': 5067660753, 'qualifierId': 56, 'value': 'Left'}, {'id': 5067660759, 'qualifierId': 212, 'value': '35.2'}, {'id': 5067660761, 'qualifierId': 213, 'value': '0.67'}];4cfvnypovkt900sfxmdhvxtec;C. Rindov;;;d7sozos1dejdo6wgre5xus104;Pass;;;;;;;;;;;35,2;53,7;;91,1;0,67;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;53,7;91,1;;;;;;;;0;63;37;Minnesota United II;3817;DC;1,0
2694298309;556;1;2;63;41;7fbej4xwoq4imaf5l39304m37;0;53,7;91,1;2024-06-03T00:27:04.210Z;2024-06-03T00:27:04Z;[{'id': 5067660779, 'qualifierId': 213, 'value': '5.20'}, {'id': 5067660773, 'qualifierId': 140, 'value': '61.8'}, {'id': 5067660777, 'qualifierId': 212, 'value': '18.2'}, {'id': 5067660775, 'qualifierId': 141, 'value': '67.5'}, {'id': 5067660771, 'qualifierId': 56, 'value': 'Center'}];32t6g252ti1peycjite40qiy2;R. Hațegan;;;d7sozos1dejdo6wgre5xus104;Pass;;;;;;;;;;;18,2;61,8;;67,5;5,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;61,8;67,5;;;;;;;;0;63;41;Minnesota United II;3821;MR;1,0
2694298321;650;1;2;63;42;1pc6sx2h4rp113ldkbp5d2xas;1;31,1;45,1;2024-06-03T00:27:05.537Z;2024-06-03T00:27:07Z;[{'id': 5067660851, 'qualifierId': 213, 'value': '5.88'}, {'id': 5067660845, 'qualifierId': 140, 'value': '38.2'}, {'id': 5067660847, 'qualifierId': 141, 'value': '40.4'}, {'id': 5067660849, 'qualifierId': 212, 'value': '8.1'}, {'id': 5067660843, 'qualifierId': 56, 'value': 'Back'}];cz98wcy8nq9hqncb2z33p4hec;D. Mawing;;;d7sozos1dejdo6wgre5xus104;Pass;;;;;;;;;;;8,1;38,2;;40,4;5,88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;38,2;40,4;;;;;;;;0;63;42;Sporting KC II;3822;DC;1,0
2694298323;651;49;2;63;44;1pc6sx2h4rp113ldkbp5d2xas;1;39,3;37,1;2024-06-03T00:27:07.074Z;2024-06-03T00:27:07Z;[];69h930ebovyl7rut5dz4r2iok;M. Khan;;;d7sozos1dejdo6wgre5xus104;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;;0;63;44;Sporting KC II;3824;Sub;1,0
2694298331;652;1;2;63;45;1pc6sx2h4rp113ldkbp5d2xas;1;37,8;38,0;2024-06-03T00:27:08.401Z;2024-06-03T00:27:09Z;[{'id': 5067660907, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067660909, 'qualifierId': 140, 'value': '39.0'}, {'id': 5067660911, 'qualifierId': 141, 'value': '46.7'}, {'id': 5067660913, 'qualifierId': 212, 'value': '6.0'}, {'id': 5067660917, 'qualifierId': 213, 'value': '1.36'}];69h930ebovyl7rut5dz4r2iok;M. Khan;;;d7sozos1dejdo6wgre5xus104;Pass;;;;;;;;;;;6,0;39,0;;46,7;1,36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;39,0;46,7;;;;;;;;0;63;45;Sporting KC II;3825;Sub;1,0
2694298337;653;1;2;63;46;1pc6sx2h4rp113ldkbp5d2xas;0;39,1;48,7;2024-06-03T00:27:09.169Z;2024-06-03T00:27:09Z;[{'id': 5067660939, 'qualifierId': 213, 'value': '4.63'}, {'id': 5067660933, 'qualifierId': 140, 'value': '38.7'}, {'id': 5067660937, 'qualifierId': 212, 'value': '5.0'}, {'id': 5067660935, 'qualifierId': 141, 'value': '41.3'}, {'id': 5067660931, 'qualifierId': 56, 'value': 'Back'}];e2olfsduxvaqsx6rdbaasa356;M. Nyeman;;;d7sozos1dejdo6wgre5xus104;Pass;;;;;;;;;;;5,0;38,7;;41,3;4,63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;38,7;41,3;;;;;;;;0;63;46;Sporting KC II;3826;MC;1,0
2694298345;557;49;2;63;47;7fbej4xwoq4imaf5l39304m37;1;59,9;47,6;2024-06-03T00:27:09.924Z;2024-06-03T00:27:10Z;[];32t6g252ti1peycjite40qiy2;R. Hațegan;;;d7sozos1dejdo6wgre5xus104;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;;0;63;47;Minnesota United II;3827;MR;1,0
2694298399;558;1;2;63;51;7fbej4xwoq4imaf5l39304m37;1;70,3;41,5;2024-06-03T00:27:13.938Z;2024-06-03T00:27:19Z;[{'id': 5067661171, 'qualifierId': 141, 'value': '26.4'}, {'id': 5067661169, 'qualifierId': 140, 'value': '87.6'}, {'id': 5067661175, 'qualifierId': 213, 'value': '5.77'}, {'id': 5067661173, 'qualifierId': 212, 'value': '20.9'}, {'id': 5067661167, 'qualifierId': 56, 'value': 'Center'}];32t6g252ti1peycjite40qiy2;R. Hațegan;;;d7sozos1dejdo6wgre5xus104;Pass;;;;;;;;;;;20,9;87,6;;26,4;5,77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;87,6;26,4;;;;;;;;0;63;51;Minnesota United II;3831;MR;1,0
2694298421;559;1;2;63;57;7fbej4xwoq4imaf5l39304m37;1;94,9;22,8;2024-06-03T00:27:19.842Z;2024-06-08T17:00:17Z;[{'id': 5067661283, 'qualifierId': 56, 'value': 'Center'}, {'id': 5067661293, 'qualifierId': 212, 'value': '9.1'}, {'id': 5067661289, 'qualifierId': 141, 'value': '31.8'}, {'id': 5067661297, 'qualifierId': 213, 'value': '2.40'}, {'id': 5067661285, 'qualifierId': 140, 'value': '88.5'}];vhjelesjaxtgjcgfv7yxp2lm;S. Cruz;;;d7sozos1dejdo6wgre5xus104;Pass;;;;;;;;;;;9,1;88,5;;31,8;2,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;88,5;31,8;;;;;;;;0;63;57;Minnesota United II;3837;Sub;1,0
2695155115;819;61;2;63;57;7fbej4xwoq4imaf5l39304m37;0;86,5;41,2;2024-06-03T00:27:20.687Z;2024-06-08T17:00:14Z;[{'id': 5072378313, 'qualifierId': 56, 'value': 'Center'}];3tkdn8arq1j3il4ako7rcio2y;M. Goumballe;;;d7sozos1dejdo6wgre5xus104;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;;0;63;57;Minnesota United II;3837;ML;1,0
2694298729;660;43;2;64;3;1pc6sx2h4rp113ldkbp5d2xas;1;0,0;0,0;2024-06-03T00:27:26.505Z;2024-06-08T17:00:03Z;[{'id': 5072378191, 'qualifierId': 144, 'value': '8'}, {'id': 5067663055, 'qualifierId': 56, 'value': 'Back'}];69h930ebovyl7rut5dz4r2iok;M. Khan;;;d7sozos1dejdo6wgre5xus104;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;8,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;;0;64;3;Sporting KC II;3843;Sub;1,0
2694298437;654;3;2;64;4;1pc6sx2h4rp113ldkbp5d2xas;0;24,2;68,4;2024-06-03T00:27:26.915Z;2024-06-08T17:21:24Z;[{'id': 5067661569, 'qualifierId': 285}, {'id': 5067661365, 'qualifierId': 56, 'value': 'Back'}, {'id': 5072403391, 'qualifierId': 233, 'value': '560'}, {'id': 5072378439, 'qualifierId': 465}];8hftsf1ff8839jdbe3e6lmm1g;K. Romanshyn;;;d7sozos1dejdo6wgre5xus104;Take On;;;;;;;;;;;;;;;;;;1,0;560,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;;0;64;4;Sporting KC II;3844;AMC;1,0
2694298443;560;7;2;64;4;7fbej4xwoq4imaf5l39304m37;1;75,8;31,6;2024-06-03T00:27:26.916Z;2024-06-08T17:00:37Z;[{'id': 5067662257, 'qualifierId': 233, 'value': '654'}, {'id': 5072378523, 'qualifierId': 385}, {'id': 5067661385, 'qualifierId': 56, 'value': 'Center'}, {'id': 5067662249, 'qualifierId': 286}];1pm343qga3zwdbrjngpeqhtnu;J. Swallen;;;d7sozos1dejdo6wgre5xus104;Tackle;;;;;;;;;;;;;;;;;;;654,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;;0;64;4;Minnesota United II;3844;MC;1,0
2694298445;561;5;2;64;5;7fbej4xwoq4imaf5l39304m37;0;100,6;39,0;2024-06-03T00:27:27.833Z;2024-06-03T00:27:31Z;[{'id': 5067661399, 'qualifierId': 346}, {'id': 5067661519, 'qualifierId': 233, 'value': '655'}, {'id': 5067661397, 'qualifierId': 56, 'value': 'Center'}];1pm343qga3zwdbrjngpeqhtnu;J. Swallen;;;d7sozos1dejdo6wgre5xus104;Out;;;;;;;;;;;;;;;;;;;655,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;;0;64;5;Minnesota United II;3845;MC;1,0
2694298467;655;5;2;64;5;1pc6sx2h4rp113ldkbp5d2xas;1;-0,6;61,0;2024-06-03T00:27:27.833Z;2024-06-03T01:11:01Z;[{'id': 5067661493, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067661495, 'qualifierId': 346}, {'id': 5067661515, 'qualifierId': 233, 'value': '561'}];8hftsf1ff8839jdbe3e6lmm1g;K. Romanshyn;;;d7sozos1dejdo6wgre5xus104;Out;;;;;;;;;;;;;;;;;;;561,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;;0;64;5;Sporting KC II;3845;AMC;1,0
