id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Captain;value_JerseyNumber;value_Resume;value_TeamFormation;value_TeamPlayerFormation;value_Involved;value_TeamKit;value_PlayerPosition;value_DirectionOfPlay;value_Zone;value_PassEndX;value_Angle;value_Length;value_PassEndY;value_KickOff;value_Launch;value_LongBall;value_HeadPass;value_Cross;value_LeftFooted;value_OverhitCross;value_OutSwinger;value_Chipped;value_DeletedEventType;value_RightFooted;value_OppositeRelatedEventId;value_BlockedPass;value_Offensive;value_BlockedCross;value_Left;value_Right;value_InSwinger;value_CornerTaken;value_Assist;value_IntentionalAssist;value_GkY;value_Assisted;value_GoalmouthZ;value_RelatedEventId;value_OutOfBoxCentre;value_BlockedY;value_GoalmouthY;value_LowCentre;value_FirstTouch;value_GkX;value_Volley;value_BlockedX;value_Blocked;value_FromCorner;value_IndividualPlay;value_DefBlock;value_Defensive;value_TouchTypeClearance;value_NextEventThrowIn;value_ThrowIn;value_TakeOnSpace;value_Defensive1V1;value_Direct;value_Foul;value_AttemptedTackle;value_FreeKickTaken;value_Head;value_IntendedTackleTarget;value_NextEventGoalKick;value_Low;value_GoalKick;value_LowGkIntervention;value_KeeperThrow;value_LayOff;value_TouchTypeControl;value_MediumGkIntervention;value_TouchTypePass;value_TakeOnOvertake;value_OutOfPlay;value_FlickOn;value_BoxCentre;value_LowRight;value_BoxLeft;value_NotAssisted;value_RegularPlay;value_CloseLeft;value_SmallBoxCentre;value_High;value_NotVisible;value_ShirtPull/Holding;value_MisHit;value_AerialFoul;value_YellowCard;value_RecklessOffence;value_HighClaim;value_HighGkIntervention;value_LowLeft;value_Standing;value_Collected;value_Hands;value_NotPastGoalLine;value_Shove/Push;value_SwitchOfPlay;value_Straight;value_FloatedCross;value_SmallBoxLeft;value_BoxRight;value_Diving;value_ParriedSafe;value_OverArm;value_PlayersCaughtOffside;value_Indirect;value_InjuredPlayerId;value_Injury;value_ThroughBall;value_FollowsShotRebound;value_Overrun;value_Minutes;value_OtherBodyPart;value_Sliding;value_EndType;value_CloseRightAndHigh;value_BigChance;value_1On1;value_SixYardBlocked;value_PullBack;value_HighLeft;value_SwerveRight;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_GoalShotGameClock;value_Handball;value_FollowsADribble;value_Dissent;value_Penalty;value_PenaltyTakerId;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_Scored;value_CoachId;value_Obstruction;value_Stooping;value_GkKickFromHands;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2682635195;761;1;2;81;8;6ubc4y1v6hr63mca7ica4hp90;1;35,2;48,7;2024-05-04T21:44:21.991Z;2024-05-04T21:44:25Z;[{'id': 5004005015, 'qualifierId': 140, 'value': '40.6'}, {'id': 5004005017, 'qualifierId': 141, 'value': '37.7'}, {'id': 5004005021, 'qualifierId': 213, 'value': '5.36'}, {'id': 5004005019, 'qualifierId': 212, 'value': '9.4'}, {'id': 5004005013, 'qualifierId': 56, 'value': 'Back'}];avxfzgoe2y0opif75qu3aeb6c;W. Sangoquiza;;;cluhmm29u2lrety2ljw5l6has;Pass;;;;;;;;;;;40,6;5,36;9,4;37,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;40,6;37,7;;;;;;;;0;81;8;Cincinnati II;4868;;1,0
2682635211;762;1;2;81;12;6ubc4y1v6hr63mca7ica4hp90;0;38,8;41,2;2024-05-04T21:44:25.519Z;2024-05-04T21:44:26Z;[{'id': 5004005083, 'qualifierId': 1}, {'id': 5004005075, 'qualifierId': 140, 'value': '68.6'}, {'id': 5004005077, 'qualifierId': 141, 'value': '60.6'}, {'id': 5004005081, 'qualifierId': 213, 'value': '0.40'}, {'id': 5004005073, 'qualifierId': 56, 'value': 'Center'}, {'id': 5004005079, 'qualifierId': 212, 'value': '34.0'}, {'id': 5004005071, 'qualifierId': 157}];3ve0xap9f0gjsslhgjsmakx04;A. John;;;cluhmm29u2lrety2ljw5l6has;Pass;;;;;;;;;;;68,6;0,4;34,0;60,6;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;68,6;60,6;;;;;;;;0;81;12;Cincinnati II;4872;;1,0
2682635249;655;1;2;81;13;bd0378yx50xpdcgwkt9p9bmz8;1;33,0;35,8;2024-05-04T21:44:26.860Z;2024-05-10T13:43:13Z;[{'id': 5004005253, 'qualifierId': 141, 'value': '32.1'}, {'id': 5004005249, 'qualifierId': 56, 'value': 'Center'}, {'id': 5004019537, 'qualifierId': 5}, {'id': 5004005259, 'qualifierId': 1}, {'id': 5004005251, 'qualifierId': 140, 'value': '67.3'}, {'id': 5004005247, 'qualifierId': 157}, {'id': 5004005255, 'qualifierId': 212, 'value': '36.1'}, {'id': 5004019539, 'qualifierId': 152}, {'id': 5004005257, 'qualifierId': 213, 'value': '6.21'}];2l6v8ab245wzmb1litvkir1ii;G. Gibert;;;cluhmm29u2lrety2ljw5l6has;Pass;;;;;;;;;;;67,3;6,21;36,1;32,1;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;67,3;32,1;;;;;;;;0;81;13;Crown Legacy;4873;Sub;1,0
2684948083;800;61;2;81;13;bd0378yx50xpdcgwkt9p9bmz8;0;59,0;28,8;2024-05-04T21:44:27.361Z;2024-05-10T13:43:19Z;[{'id': 5016569363, 'qualifierId': 56, 'value': 'Center'}];aw0ngrym0lzn2paoz70wtlgyc;S. Chirilă;;;cluhmm29u2lrety2ljw5l6has;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;;0;81;13;Crown Legacy;4873;FW;1,0
2684948121;801;83;2;81;14;bd0378yx50xpdcgwkt9p9bmz8;1;54,6;29,7;2024-05-04T21:44:28.111Z;2024-05-10T13:43:30Z;[{'id': 5016569583, 'qualifierId': 399, 'value': 'dercetgxemr74f5yasq86s5t6'}];aw0ngrym0lzn2paoz70wtlgyc;S. Chirilă;;;cluhmm29u2lrety2ljw5l6has;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;;0;81;14;Crown Legacy;4874;FW;1,0
2682635259;763;1;2;81;15;6ubc4y1v6hr63mca7ica4hp90;1;40,0;70,0;2024-05-04T21:44:29.390Z;2024-05-04T21:44:30Z;[{'id': 5004005311, 'qualifierId': 141, 'value': '77.3'}, {'id': 5004005307, 'qualifierId': 56, 'value': 'Center'}, {'id': 5004005313, 'qualifierId': 212, 'value': '16.7'}, {'id': 5004005315, 'qualifierId': 213, 'value': '0.30'}, {'id': 5004005309, 'qualifierId': 140, 'value': '55.2'}];dercetgxemr74f5yasq86s5t6;P. Mayaka;;;cluhmm29u2lrety2ljw5l6has;Pass;;;;;;;;;;;55,2;0,3;16,7;77,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;55,2;77,3;;;;;;;;0;81;15;Cincinnati II;4875;;1,0
2682635325;764;1;2;81;16;6ubc4y1v6hr63mca7ica4hp90;0;57,1;76,9;2024-05-04T21:44:30.414Z;2024-05-04T21:44:39Z;[{'id': 5004005693, 'qualifierId': 141, 'value': '93.5'}, {'id': 5004005695, 'qualifierId': 212, 'value': '21.1'}, {'id': 5004005699, 'qualifierId': 213, 'value': '0.56'}, {'id': 5004005691, 'qualifierId': 140, 'value': '74.1'}, {'id': 5004005689, 'qualifierId': 56, 'value': 'Left'}];drt65b9m2f494wnoyep49bn1m;F. Mirkovic;;;cluhmm29u2lrety2ljw5l6has;Pass;;;;;;;;;;;74,1;0,56;21,1;93,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;74,1;93,5;;;;;;;;0;81;16;Cincinnati II;4876;;1,0
2684948189;959;61;2;81;18;6ubc4y1v6hr63mca7ica4hp90;0;79,3;91,3;2024-05-04T21:44:32.361Z;2024-05-10T13:43:44Z;[{'id': 5016569889, 'qualifierId': 56, 'value': 'Left'}];3xd2kq7cxmvdbqsfzgi644c4q;J. Bravo;;;cluhmm29u2lrety2ljw5l6has;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;;0;81;18;Cincinnati II;4878;;1,0
2682635335;656;4;2;81;23;bd0378yx50xpdcgwkt9p9bmz8;1;21,6;12,4;2024-05-04T21:44:36.558Z;2024-05-04T22:12:51Z;[{'id': 5004005741, 'qualifierId': 13}, {'id': 5004005749, 'qualifierId': 285}, {'id': 5004005745, 'qualifierId': 152}, {'id': 5004085865, 'qualifierId': 294}, {'id': 5004005743, 'qualifierId': 56, 'value': 'Back'}, {'id': 5004005825, 'qualifierId': 233, 'value': '765'}];5bgt61vb5lnzyoczqnr202lpm;M. Tablante;;;cluhmm29u2lrety2ljw5l6has;Foul;;;;;;;;;;;;;;;;;;;;;;;;;;765,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;;0;81;23;Crown Legacy;4883;DML;1,0
2682635331;765;4;2;81;23;6ubc4y1v6hr63mca7ica4hp90;0;78,4;87,6;2024-05-04T21:44:36.559Z;2024-05-04T21:44:38Z;[{'id': 5004005775, 'qualifierId': 152}, {'id': 5004005777, 'qualifierId': 286}, {'id': 5004005771, 'qualifierId': 294}, {'id': 5004005769, 'qualifierId': 13}, {'id': 5004005773, 'qualifierId': 56, 'value': 'Left'}, {'id': 5004005829, 'qualifierId': 233, 'value': '656'}];3xd2kq7cxmvdbqsfzgi644c4q;J. Bravo;;;cluhmm29u2lrety2ljw5l6has;Foul;;;;;;;;;;;;;;;;;;;;;;;;;;656,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;;0;81;23;Cincinnati II;4883;;1,0
2682636855;679;1;2;81;42;bd0378yx50xpdcgwkt9p9bmz8;1;17,6;10,7;2024-05-04T21:44:55.600Z;2024-05-04T22:05:44Z;[{'id': 5004052377, 'qualifierId': 5}, {'id': 5004013687, 'qualifierId': 56, 'value': 'Back'}, {'id': 5004013695, 'qualifierId': 213, 'value': '0.40'}, {'id': 5004052379, 'qualifierId': 152}, {'id': 5004013693, 'qualifierId': 212, 'value': '13.0'}, {'id': 5004013691, 'qualifierId': 141, 'value': '18.2'}, {'id': 5004013689, 'qualifierId': 140, 'value': '29.0'}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;cluhmm29u2lrety2ljw5l6has;Pass;;;;;;;;;;;29,0;0,4;13,0;18,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;29,0;18,2;;;;;;;;0;81;42;Crown Legacy;4902;DC;1,0
2682644473;769;1;2;81;43;bd0378yx50xpdcgwkt9p9bmz8;1;28,9;20,7;2024-05-04T21:44:56.416Z;2024-05-04T22:03:12Z;[{'id': 5004053585, 'qualifierId': 141, 'value': '12.8'}, {'id': 5004053587, 'qualifierId': 212, 'value': '11.2'}, {'id': 5004053583, 'qualifierId': 140, 'value': '19.5'}, {'id': 5004053581, 'qualifierId': 56, 'value': 'Back'}, {'id': 5004053589, 'qualifierId': 213, 'value': '3.64'}];8sydisziijh84elb8dprtlduy;N. Benalcázar;;;cluhmm29u2lrety2ljw5l6has;Pass;;;;;;;;;;;19,5;3,64;11,2;12,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;19,5;12,8;;;;;;;;0;81;43;Crown Legacy;4903;MC;1,0
2682635563;660;1;2;81;47;bd0378yx50xpdcgwkt9p9bmz8;0;20,6;15,5;2024-05-04T21:45:00.771Z;2024-05-04T22:13:02Z;[{'id': 5004006903, 'qualifierId': 212, 'value': '39.7'}, {'id': 5004006899, 'qualifierId': 140, 'value': '58.3'}, {'id': 5004006897, 'qualifierId': 56, 'value': 'Right'}, {'id': 5004006895, 'qualifierId': 157}, {'id': 5004006905, 'qualifierId': 213, 'value': '0.06'}, {'id': 5004006907, 'qualifierId': 1}, {'id': 5004006901, 'qualifierId': 141, 'value': '18.9'}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;cluhmm29u2lrety2ljw5l6has;Pass;;;;;;;;;;;58,3;0,06;39,7;18,9;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;58,3;18,9;;;;;;;;0;81;47;Crown Legacy;4907;DC;1,0
2682635557;767;50;2;81;48;6ubc4y1v6hr63mca7ica4hp90;1;37,6;87,2;2024-05-04T21:45:02.254Z;2024-05-10T14:06:45Z;[{'id': 5004006863, 'qualifierId': 56, 'value': 'Back'}, {'id': 5004006865, 'qualifierId': 286}, {'id': 5016583191, 'qualifierId': 233, 'value': '663'}];3xd2kq7cxmvdbqsfzgi644c4q;J. Bravo;;;cluhmm29u2lrety2ljw5l6has;Dispossessed;;;;;;;;;;;;;;;;;;;;;;;;;;663,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;;0;81;48;Cincinnati II;4908;;1,0
2682635591;663;7;2;81;48;bd0378yx50xpdcgwkt9p9bmz8;1;62,4;12,8;2024-05-04T21:45:02.255Z;2024-05-10T13:44:39Z;[{'id': 5004007061, 'qualifierId': 285}, {'id': 5004007059, 'qualifierId': 56, 'value': 'Right'}, {'id': 5016570467, 'qualifierId': 383}, {'id': 5004007113, 'qualifierId': 233, 'value': '767'}];bfm4xr4ue74v0li53slarf9t6;P. Mangione;;;cluhmm29u2lrety2ljw5l6has;Tackle;;;;;;;;;;;;;;;;;;;;;;;;;;767,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;;0;81;48;Crown Legacy;4908;AMC;1,0
2682635593;664;1;2;81;50;bd0378yx50xpdcgwkt9p9bmz8;0;55,2;6,2;2024-05-04T21:45:04.361Z;2024-05-10T13:45:03Z;[{'id': 5004007079, 'qualifierId': 213, 'value': '0.61'}, {'id': 5004007071, 'qualifierId': 56, 'value': 'Center'}, {'id': 5004007073, 'qualifierId': 140, 'value': '76.9'}, {'id': 5004007075, 'qualifierId': 141, 'value': '29.8'}, {'id': 5004007077, 'qualifierId': 212, 'value': '27.9'}, {'id': 5004007081, 'qualifierId': 1}, {'id': 5004007067, 'qualifierId': 157}];5bgt61vb5lnzyoczqnr202lpm;M. Tablante;;;cluhmm29u2lrety2ljw5l6has;Pass;;;;;;;;;;;76,9;0,61;27,9;29,8;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;76,9;29,8;;;;;;;;0;81;50;Crown Legacy;4910;DML;1,0
2682635589;768;49;2;81;54;6ubc4y1v6hr63mca7ica4hp90;1;25,3;51,8;2024-05-04T21:45:07.630Z;2024-05-04T22:08:22Z;[];avxfzgoe2y0opif75qu3aeb6c;W. Sangoquiza;;;cluhmm29u2lrety2ljw5l6has;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;;0;81;54;Cincinnati II;4914;;1,0
2682635637;769;1;2;81;57;6ubc4y1v6hr63mca7ica4hp90;1;21,1;48,5;2024-05-04T21:45:11.294Z;2024-05-04T21:45:15Z;[{'id': 5004007315, 'qualifierId': 213, 'value': '1.25'}, {'id': 5004007309, 'qualifierId': 140, 'value': '27.2'}, {'id': 5004007311, 'qualifierId': 141, 'value': '77.0'}, {'id': 5004007307, 'qualifierId': 56, 'value': 'Back'}, {'id': 5004007313, 'qualifierId': 212, 'value': '20.4'}];avxfzgoe2y0opif75qu3aeb6c;W. Sangoquiza;;;cluhmm29u2lrety2ljw5l6has;Pass;;;;;;;;;;;27,2;1,25;20,4;77,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;27,2;77,0;;;;;;;;0;81;57;Cincinnati II;4917;;1,0
2682635649;770;1;2;82;2;6ubc4y1v6hr63mca7ica4hp90;1;26,8;88,7;2024-05-04T21:45:15.590Z;2024-05-04T21:45:18Z;[{'id': 5004007391, 'qualifierId': 140, 'value': '38.2'}, {'id': 5004007389, 'qualifierId': 56, 'value': 'Back'}, {'id': 5004007393, 'qualifierId': 141, 'value': '94.7'}, {'id': 5004007397, 'qualifierId': 213, 'value': '0.33'}, {'id': 5004007395, 'qualifierId': 212, 'value': '12.6'}];ezda0qbkzxiyuxmpc360mcdn8;A. Ouedraogo;;;cluhmm29u2lrety2ljw5l6has;Pass;;;;;;;;;;;38,2;0,33;12,6;94,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;38,2;94,7;;;;;;;;0;82;2;Cincinnati II;4922;;1,0
2682635659;771;1;2;82;4;6ubc4y1v6hr63mca7ica4hp90;1;37,7;94,2;2024-05-04T21:45:17.925Z;2024-05-04T21:45:20Z;[{'id': 5004007453, 'qualifierId': 140, 'value': '29.3'}, {'id': 5004007459, 'qualifierId': 213, 'value': '4.11'}, {'id': 5004007451, 'qualifierId': 56, 'value': 'Back'}, {'id': 5004007457, 'qualifierId': 212, 'value': '15.5'}, {'id': 5004007455, 'qualifierId': 141, 'value': '75.4'}];3xd2kq7cxmvdbqsfzgi644c4q;J. Bravo;;;cluhmm29u2lrety2ljw5l6has;Pass;;;;;;;;;;;29,3;4,11;15,5;75,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;29,3;75,4;;;;;;;;0;82;4;Cincinnati II;4924;;1,0
2682635697;772;1;2;82;6;6ubc4y1v6hr63mca7ica4hp90;1;30,1;76,0;2024-05-04T21:45:20.302Z;2024-05-04T21:45:24Z;[{'id': 5004007655, 'qualifierId': 56, 'value': 'Back'}, {'id': 5004007659, 'qualifierId': 141, 'value': '63.7'}, {'id': 5004007657, 'qualifierId': 140, 'value': '8.4'}, {'id': 5004007661, 'qualifierId': 212, 'value': '24.3'}, {'id': 5004007665, 'qualifierId': 213, 'value': '3.49'}];dercetgxemr74f5yasq86s5t6;P. Mayaka;;;cluhmm29u2lrety2ljw5l6has;Pass;;;;;;;;;;;8,4;3,49;24,3;63,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;8,4;63,7;;;;;;;;0;82;6;Cincinnati II;4926;;1,0
2682635727;773;1;2;82;10;6ubc4y1v6hr63mca7ica4hp90;0;10,3;72,4;2024-05-04T21:45:24.046Z;2024-05-04T21:45:27Z;[{'id': 5004007853, 'qualifierId': 213, 'value': '0.41'}, {'id': 5004007849, 'qualifierId': 141, 'value': '88.7'}, {'id': 5004007843, 'qualifierId': 155}, {'id': 5004007851, 'qualifierId': 212, 'value': '27.5'}, {'id': 5004007845, 'qualifierId': 56, 'value': 'Back'}, {'id': 5004007847, 'qualifierId': 140, 'value': '34.3'}];2v9pdg70kewaarbz4jzsh00a2;C. Odunze;;;cluhmm29u2lrety2ljw5l6has;Pass;;;;;;;;;;;34,3;0,41;27,5;88,7;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;34,3;88,7;;;;;;;;0;82;10;Cincinnati II;4930;;1,0
2682635719;665;1;2;82;13;bd0378yx50xpdcgwkt9p9bmz8;0;57,6;6,5;2024-05-04T21:45:26.513Z;2024-05-04T21:45:27Z;[{'id': 5004007809, 'qualifierId': 3}, {'id': 5004007817, 'qualifierId': 212, 'value': '12.2'}, {'id': 5004007815, 'qualifierId': 141, 'value': '14.6'}, {'id': 5004007813, 'qualifierId': 140, 'value': '68.0'}, {'id': 5004007819, 'qualifierId': 213, 'value': '0.47'}, {'id': 5004007811, 'qualifierId': 56, 'value': 'Right'}];5bgt61vb5lnzyoczqnr202lpm;M. Tablante;;;cluhmm29u2lrety2ljw5l6has;Pass;;;;;;;;;;;68,0;0,47;12,2;14,6;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;68,0;14,6;;;;;;;;0;82;13;Crown Legacy;4933;DML;1,0
2682635757;774;1;2;82;16;6ubc4y1v6hr63mca7ica4hp90;1;30,0;83,3;2024-05-04T21:45:29.542Z;2024-05-04T21:45:31Z;[{'id': 5004007983, 'qualifierId': 213, 'value': '0.72'}, {'id': 5004007975, 'qualifierId': 56, 'value': 'Back'}, {'id': 5004007977, 'qualifierId': 140, 'value': '34.0'}, {'id': 5004007981, 'qualifierId': 212, 'value': '5.6'}, {'id': 5004007979, 'qualifierId': 141, 'value': '88.7'}];drt65b9m2f494wnoyep49bn1m;F. Mirkovic;;;cluhmm29u2lrety2ljw5l6has;Pass;;;;;;;;;;;34,0;0,72;5,6;88,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;34,0;88,7;;;;;;;;0;82;16;Cincinnati II;4936;;1,0
