id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamPlayerFormation;value_JerseyNumber;value_TeamFormation;value_PlayerPosition;value_TeamKit;value_Involved;value_Resume;value_Captain;value_DirectionOfPlay;value_Length;value_Angle;value_KickOff;value_PassEndY;value_PassEndX;value_Zone;value_Offensive;value_OppositeRelatedEventId;value_TakeOnOvertake;value_Defensive;value_LongBall;value_Chipped;value_IntentionalAssist;value_Assist;value_GoalmouthZ;value_GoalmouthY;value_RelatedEventId;value_BlockedX;value_RegularPlay;value_RightFooted;value_BoxLeft;value_LowLeft;value_Assisted;value_BlockedY;value_Collected;value_LowGkIntervention;value_Stooping;value_Hands;value_NotVisible;value_GkKickFromHands;value_HeadPass;value_KeeperThrow;value_Launch;value_NextEventThrowIn;value_ThrowIn;value_IntendedTackleTarget;value_TouchTypePass;value_TakeOnSpace;value_DeletedEventType;value_TouchTypeControl;value_Head;value_TouchTypeClearance;value_OutOfPlay;value_Cross;value_LeftFooted;value_Straight;value_DrivenCross;value_Left;value_GkX;value_FirstTouch;value_BoxCentre;value_GkY;value_NextEventGoalKick;value_Low;value_GoalKick;value_LayOff;value_AttemptedTackle;value_Direct;value_Foul;value_FreeKickTaken;value_IndividualPlay;value_LowCentre;value_Blocked;value_DefBlock;value_CornerTaken;value_BlockedPass;value_SwitchOfPlay;value_MediumGkIntervention;value_ParriedSafe;value_Diving;value_OutSwinger;value_Indirect;value_Obstruction;value_BoxRight;value_LowRight;value_Overrun;value_YellowCard;value_RecklessOffence;value_ShirtPull/Holding;value_CloseLeftAndHigh;value_FastBreak;value_OutOfBoxCentre;value_Shove/Push;value_InSwinger;value_BlockedCross;value_Right;value_HighGkIntervention;value_HighClaim;value_OverArm;value_Volley;value_HighLeft;value_FromCorner;value_High;value_PullBack;value_Minutes;value_HighRight;value_SetPiece;value_FlickOn;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_TacticalFoul;value_HighCentre;value_NotAssisted;value_FreeKick;value_OutOfBoxRight;value_SmallBoxRight;value_NotPastGoalLine;value_Reaching;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_GoalShotGameClock;value_BigChance;value_SmallBoxCentre;value_GoalShotTimestamp;value_SwerveRight;value_OwnPlayer;value_OwnShotBlocked;value_ThrowInSetPiece;value_OverhitCross;value_Unchallenged;value_Handball;value_Weak;value_Strong;value_Injury;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2728621275;697;12;2;74;48;5icuo8utnztpsd9l03gdd68dl;1;11,6;44,3;2024-09-30T03:36:56.978Z;2024-09-30T03:37:08Z;[{'id': 5256410427, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256410437, 'qualifierId': 212, 'value': '20.6'}, {'id': 5256410431, 'qualifierId': 140, 'value': '27.0'}, {'id': 5256410435, 'qualifierId': 141, 'value': '63.0'}, {'id': 5256410439, 'qualifierId': 213, 'value': '0.67'}];7mnh4dln104xhunf6u9f2546i;C. Baker;;;izykc7ihtrvh0g05mbqm75lg;Clearance;;;;;;;;;;20,6;0,67;;63,0;27,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;27,0;63,0;;;;;;;0;0;74;48;Houston Dynamo II;4488;DR;1,0
2728621243;754;1;2;74;50;7pmw399vh2v44cjle4fkklp1w;1;87,7;35,3;2024-09-30T03:36:58.185Z;2024-09-30T03:36:59Z;[{'id': 5256410309, 'qualifierId': 56, 'value': 'Center'}, {'id': 5256410317, 'qualifierId': 213, 'value': '1.85'}, {'id': 5256410311, 'qualifierId': 140, 'value': '85.9'}, {'id': 5256410315, 'qualifierId': 212, 'value': '6.8'}, {'id': 5256410313, 'qualifierId': 141, 'value': '44.9'}];7qt4r82kyz05r8kd8cmdh1xqs;O. Sylla;;;izykc7ihtrvh0g05mbqm75lg;Pass;;;;;;;;;;6,8;1,85;;44,9;85,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;85,9;44,9;;;;;;;0;0;74;50;Tacoma Defiance;4490;FWL;1,0
2728621255;755;1;2;74;50;7pmw399vh2v44cjle4fkklp1w;1;85,6;43,5;2024-09-30T03:36:59.113Z;2024-09-30T03:37:01Z;[{'id': 5256410349, 'qualifierId': 140, 'value': '82.6'}, {'id': 5256410353, 'qualifierId': 212, 'value': '4.6'}, {'id': 5256410355, 'qualifierId': 213, 'value': '3.97'}, {'id': 5256410351, 'qualifierId': 141, 'value': '38.5'}, {'id': 5256410347, 'qualifierId': 56, 'value': 'Center'}];2wj1w4opn7f0jyz1ps6ebvc6i;K. Sargeant;;;izykc7ihtrvh0g05mbqm75lg;Pass;;;;;;;;;;4,6;3,97;;38,5;82,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;82,6;38,5;;;;;;;0;0;74;50;Tacoma Defiance;4490;DC;1,0
2728621259;756;1;2;74;53;7pmw399vh2v44cjle4fkklp1w;1;80,4;46,0;2024-09-30T03:37:01.225Z;2024-09-30T03:37:02Z;[{'id': 5256410363, 'qualifierId': 56, 'value': 'Center'}, {'id': 5256410365, 'qualifierId': 140, 'value': '78.1'}, {'id': 5256410367, 'qualifierId': 141, 'value': '54.8'}, {'id': 5256410369, 'qualifierId': 212, 'value': '6.5'}, {'id': 5256410371, 'qualifierId': 213, 'value': '1.95'}];9qyg5hre038m06bzzupzgmsk4;E. Arzú;;;izykc7ihtrvh0g05mbqm75lg;Pass;;;;;;;;;;6,5;1,95;;54,8;78,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;78,1;54,8;;;;;;;0;0;74;53;Tacoma Defiance;4493;Sub;1,0
2728621267;757;1;2;74;54;7pmw399vh2v44cjle4fkklp1w;1;76,9;54,6;2024-09-30T03:37:02.489Z;2024-09-30T03:37:04Z;[{'id': 5256410397, 'qualifierId': 141, 'value': '42.6'}, {'id': 5256410399, 'qualifierId': 212, 'value': '8.2'}, {'id': 5256410401, 'qualifierId': 213, 'value': '4.75'}, {'id': 5256410395, 'qualifierId': 140, 'value': '77.2'}, {'id': 5256410393, 'qualifierId': 56, 'value': 'Center'}];bfsjxpmiflhdz2162ulqlo0lw;J. Valverde;;;izykc7ihtrvh0g05mbqm75lg;Pass;;;;;;;;;;8,2;4,75;;42,6;77,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;77,2;42,6;;;;;;;0;0;74;54;Tacoma Defiance;4494;MC;1,0
2728621269;758;61;2;74;56;7pmw399vh2v44cjle4fkklp1w;1;77,1;43,2;2024-09-30T03:37:04.538Z;2024-09-30T03:37:04Z;[{'id': 5256410405, 'qualifierId': 56, 'value': 'Center'}];9qyg5hre038m06bzzupzgmsk4;E. Arzú;1,0;;izykc7ihtrvh0g05mbqm75lg;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;0;0;74;56;Tacoma Defiance;4496;Sub;1,0
2728621271;759;15;2;74;57;7pmw399vh2v44cjle4fkklp1w;1;74,4;44,4;2024-09-30T03:37:05.801Z;2024-10-03T12:12:16Z;[{'id': 5256410415, 'qualifierId': 56, 'value': 'Center'}, {'id': 5262336459, 'qualifierId': 154}, {'id': 5256413247, 'qualifierId': 146, 'value': '79.5'}, {'id': 5256413249, 'qualifierId': 147, 'value': '48.6'}, {'id': 5256413147, 'qualifierId': 82}, {'id': 5256413241, 'qualifierId': 103, 'value': '19'}, {'id': 5256410411, 'qualifierId': 22}, {'id': 5256413233, 'qualifierId': 29}, {'id': 5256413253, 'qualifierId': 231, 'value': '51.3'}, {'id': 5256413245, 'qualifierId': 328}, {'id': 5256413143, 'qualifierId': 20}, {'id': 5256413235, 'qualifierId': 55, 'value': '758'}, {'id': 5256413255, 'qualifierId': 233, 'value': '698'}, {'id': 5256413239, 'qualifierId': 102, 'value': '50.3'}, {'id': 5256410413, 'qualifierId': 18}, {'id': 5256413251, 'qualifierId': 230, 'value': '98.8'}, {'id': 5256413231, 'qualifierId': 78}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;;;izykc7ihtrvh0g05mbqm75lg;Attempt Saved;;;;;;;;;;;;;;;;;698,0;;;;;1,0;;19,0;50,3;758,0;79,5;1,0;1,0;;;1,0;48,6;;;;;;;;;;;;;;;;;;;;;;;;;98,8;1,0;;51,3;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;79,5;48,6;50,3;19;758,0;9qyg5hre038m06bzzupzgmsk4;0;0;74;57;Tacoma Defiance;4497;FWR;1,0
2728621279;698;10;2;74;57;5icuo8utnztpsd9l03gdd68dl;1;20,5;51,4;2024-09-30T03:37:05.901Z;2024-09-30T03:41:15Z;[{'id': 5256413271, 'qualifierId': 233, 'value': '759'}, {'id': 5256410443, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256410441, 'qualifierId': 94}];3007iihmvmlzgpgtxri3v3hg4;B. Bowen;;;izykc7ihtrvh0g05mbqm75lg;Save;;;;;;;;;;;;;;;;;759,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;74;57;Houston Dynamo II;4497;DC;1,0
2728621299;760;1;2;75;1;7pmw399vh2v44cjle4fkklp1w;1;46,4;56,9;2024-09-30T03:37:09.897Z;2024-09-30T03:37:14Z;[{'id': 5256410513, 'qualifierId': 56, 'value': 'Center'}, {'id': 5256410515, 'qualifierId': 140, 'value': '58.1'}, {'id': 5256410521, 'qualifierId': 213, 'value': '5.52'}, {'id': 5256410519, 'qualifierId': 212, 'value': '17.0'}, {'id': 5256410517, 'qualifierId': 141, 'value': '39.7'}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;;izykc7ihtrvh0g05mbqm75lg;Pass;;;;;;;;;;17,0;5,52;;39,7;58,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;58,1;39,7;;;;;;;0;0;75;1;Tacoma Defiance;4501;DL;1,0
2728621303;761;1;2;75;5;7pmw399vh2v44cjle4fkklp1w;1;52,4;42,6;2024-09-30T03:37:13.945Z;2024-09-30T03:37:17Z;[{'id': 5256410537, 'qualifierId': 141, 'value': '13.2'}, {'id': 5256410539, 'qualifierId': 212, 'value': '20.2'}, {'id': 5256410541, 'qualifierId': 213, 'value': '4.86'}, {'id': 5256410533, 'qualifierId': 56, 'value': 'Right'}, {'id': 5256410535, 'qualifierId': 140, 'value': '55.3'}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;;;izykc7ihtrvh0g05mbqm75lg;Pass;;;;;;;;;;20,2;4,86;;13,2;55,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;55,3;13,2;;;;;;;0;0;75;5;Tacoma Defiance;4505;FWR;1,0
2728621317;762;1;2;75;8;7pmw399vh2v44cjle4fkklp1w;1;55,2;8,0;2024-09-30T03:37:17.128Z;2024-09-30T03:37:23Z;[{'id': 5256410627, 'qualifierId': 140, 'value': '43.1'}, {'id': 5256410633, 'qualifierId': 213, 'value': '2.10'}, {'id': 5256410631, 'qualifierId': 212, 'value': '25.3'}, {'id': 5256410629, 'qualifierId': 141, 'value': '40.2'}, {'id': 5256410625, 'qualifierId': 56, 'value': 'Back'}];2p2lvzr6lk92tevfvb5u6uiac;D. Barrett;;;izykc7ihtrvh0g05mbqm75lg;Pass;;;;;;;;;;25,3;2,1;;40,2;43,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;43,1;40,2;;;;;;;0;0;75;8;Tacoma Defiance;4508;DR;1,0
2728621323;763;1;2;75;14;7pmw399vh2v44cjle4fkklp1w;1;47,5;46,9;2024-09-30T03:37:22.953Z;2024-09-30T03:37:25Z;[{'id': 5256410677, 'qualifierId': 213, 'value': '5.29'}, {'id': 5256410675, 'qualifierId': 212, 'value': '7.7'}, {'id': 5256410671, 'qualifierId': 140, 'value': '51.5'}, {'id': 5256410673, 'qualifierId': 141, 'value': '37.4'}, {'id': 5256410669, 'qualifierId': 56, 'value': 'Center'}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;;izykc7ihtrvh0g05mbqm75lg;Pass;;;;;;;;;;7,7;5,29;;37,4;51,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;51,5;37,4;;;;;;;0;0;75;14;Tacoma Defiance;4514;DL;1,0
2728621329;764;1;2;75;17;7pmw399vh2v44cjle4fkklp1w;1;52,7;32,3;2024-09-30T03:37:25.577Z;2024-09-30T03:37:27Z;[{'id': 5256410711, 'qualifierId': 213, 'value': '4.95'}, {'id': 5256410703, 'qualifierId': 56, 'value': 'Right'}, {'id': 5256410705, 'qualifierId': 140, 'value': '57.0'}, {'id': 5256410707, 'qualifierId': 141, 'value': '4.9'}, {'id': 5256410709, 'qualifierId': 212, 'value': '19.2'}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;;;izykc7ihtrvh0g05mbqm75lg;Pass;;;;;;;;;;19,2;4,95;;4,9;57,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;57,0;4,9;;;;;;;0;0;75;17;Tacoma Defiance;4517;FWR;1,0
2728621339;765;1;2;75;18;7pmw399vh2v44cjle4fkklp1w;1;57,0;4,9;2024-09-30T03:37:27.033Z;2024-09-30T03:37:32Z;[{'id': 5256410787, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256410789, 'qualifierId': 140, 'value': '46.9'}, {'id': 5256410795, 'qualifierId': 213, 'value': '2.30'}, {'id': 5256410793, 'qualifierId': 212, 'value': '16.0'}, {'id': 5256410791, 'qualifierId': 141, 'value': '22.5'}];2p2lvzr6lk92tevfvb5u6uiac;D. Barrett;;;izykc7ihtrvh0g05mbqm75lg;Pass;;;;;;;;;;16,0;2,3;;22,5;46,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;46,9;22,5;;;;;;;0;0;75;18;Tacoma Defiance;4518;DR;1,0
2728621351;766;1;2;75;24;7pmw399vh2v44cjle4fkklp1w;0;46,5;24,0;2024-09-30T03:37:32.713Z;2024-09-30T03:37:35Z;[{'id': 5256410839, 'qualifierId': 212, 'value': '44.6'}, {'id': 5256410837, 'qualifierId': 141, 'value': '28.0'}, {'id': 5256410835, 'qualifierId': 140, 'value': '88.9'}, {'id': 5256410831, 'qualifierId': 155}, {'id': 5256410833, 'qualifierId': 56, 'value': 'Center'}, {'id': 5256410841, 'qualifierId': 213, 'value': '0.06'}, {'id': 5256410843, 'qualifierId': 1}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;;;izykc7ihtrvh0g05mbqm75lg;Pass;;;;;;;;;;44,6;0,06;;28,0;88,9;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;88,9;28,0;;;;;;;0;0;75;24;Tacoma Defiance;4524;FWR;1,0
2728621353;699;1;2;75;29;5icuo8utnztpsd9l03gdd68dl;1;11,1;73,7;2024-09-30T03:37:37.187Z;2024-10-03T12:12:56Z;[{'id': 5256410865, 'qualifierId': 141, 'value': '83.6'}, {'id': 5256410863, 'qualifierId': 140, 'value': '25.0'}, {'id': 5256410861, 'qualifierId': 56, 'value': 'Back'}, {'id': 5262337759, 'qualifierId': 157}, {'id': 5262337761, 'qualifierId': 1}, {'id': 5256410869, 'qualifierId': 213, 'value': '0.43'}, {'id': 5256410867, 'qualifierId': 212, 'value': '16.1'}];e2t6sxwsa5ll4zvsxh96512zu;E. Katsaros;;;izykc7ihtrvh0g05mbqm75lg;Pass;;;;;;;;;;16,1;0,43;;83,6;25,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;25,0;83,6;;;;;;;0;0;75;29;Houston Dynamo II;4529;DC;1,0
2728621355;700;49;2;75;30;5icuo8utnztpsd9l03gdd68dl;1;26,0;82,1;2024-09-30T03:37:38.867Z;2024-09-30T03:37:39Z;[];9fbj8njpn0q6j87le4rnafjf8;Y. Tsukanome;;;izykc7ihtrvh0g05mbqm75lg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;75;30;Houston Dynamo II;4530;Sub;1,0
2728621365;701;1;2;75;33;5icuo8utnztpsd9l03gdd68dl;1;26,3;65,4;2024-09-30T03:37:41.969Z;2024-09-30T03:37:45Z;[{'id': 5256410929, 'qualifierId': 212, 'value': '16.3'}, {'id': 5256410931, 'qualifierId': 213, 'value': '4.18'}, {'id': 5256410927, 'qualifierId': 141, 'value': '44.8'}, {'id': 5256410925, 'qualifierId': 140, 'value': '18.4'}, {'id': 5256410923, 'qualifierId': 56, 'value': 'Back'}];9fbj8njpn0q6j87le4rnafjf8;Y. Tsukanome;;;izykc7ihtrvh0g05mbqm75lg;Pass;;;;;;;;;;16,3;4,18;;44,8;18,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;18,4;44,8;;;;;;;0;0;75;33;Houston Dynamo II;4533;Sub;1,0
2728621371;702;1;2;75;37;5icuo8utnztpsd9l03gdd68dl;1;11,7;34,7;2024-09-30T03:37:45.458Z;2024-09-30T03:37:47Z;[{'id': 5256410943, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256410945, 'qualifierId': 140, 'value': '4.1'}, {'id': 5256410951, 'qualifierId': 213, 'value': '2.54'}, {'id': 5256410949, 'qualifierId': 212, 'value': '9.7'}, {'id': 5256410947, 'qualifierId': 141, 'value': '42.8'}];e1e506479mqo8j3geie6amuj8;S. Hawkins;;;izykc7ihtrvh0g05mbqm75lg;Pass;;;;;;;;;;9,7;2,54;;42,8;4,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;4,1;42,8;;;;;;;0;0;75;37;Houston Dynamo II;4537;DL;1,0
2728621377;703;1;2;75;39;5icuo8utnztpsd9l03gdd68dl;0;4,1;42,8;2024-09-30T03:37:47.603Z;2024-09-30T03:37:51Z;[{'id': 5256410967, 'qualifierId': 56, 'value': 'Center'}, {'id': 5256410969, 'qualifierId': 140, 'value': '56.0'}, {'id': 5256410971, 'qualifierId': 141, 'value': '52.4'}, {'id': 5256410975, 'qualifierId': 213, 'value': '0.12'}, {'id': 5256410973, 'qualifierId': 212, 'value': '54.9'}, {'id': 5256410977, 'qualifierId': 1}, {'id': 5256410965, 'qualifierId': 157}];5rcj1mef6u2jbosy1urou0d7t;L. Helleren;;;izykc7ihtrvh0g05mbqm75lg;Pass;;;;;;;;;;54,9;0,12;;52,4;56,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;56,0;52,4;;;;;;;0;0;75;39;Houston Dynamo II;4539;GK;1,0
2728621389;767;1;2;75;43;7pmw399vh2v44cjle4fkklp1w;0;44,4;44,4;2024-09-30T03:37:51.625Z;2024-09-30T03:37:55Z;[{'id': 5256411007, 'qualifierId': 140, 'value': '63.2'}, {'id': 5256411009, 'qualifierId': 141, 'value': '40.0'}, {'id': 5256411011, 'qualifierId': 212, 'value': '20.0'}, {'id': 5256411013, 'qualifierId': 213, 'value': '6.13'}, {'id': 5256411005, 'qualifierId': 56, 'value': 'Center'}, {'id': 5256411003, 'qualifierId': 3}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;;izykc7ihtrvh0g05mbqm75lg;Pass;;;;;;;;;;20,0;6,13;;40,0;63,2;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;63,2;40,0;;;;;;;0;0;75;43;Tacoma Defiance;4543;DL;1,0
2728621393;704;44;2;75;46;5icuo8utnztpsd9l03gdd68dl;1;42,9;56,8;2024-09-30T03:37:54.472Z;2024-09-30T03:50:19Z;[{'id': 5256411035, 'qualifierId': 233, 'value': '768'}, {'id': 5256411021, 'qualifierId': 56, 'value': 'Back'}, {'id': 5256411039, 'qualifierId': 285}];9fbj8njpn0q6j87le4rnafjf8;Y. Tsukanome;;;izykc7ihtrvh0g05mbqm75lg;Aerial;;;;;;;;;;;;;;;;;768,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;75;46;Houston Dynamo II;4546;Sub;1,0
2728621391;768;44;2;75;46;7pmw399vh2v44cjle4fkklp1w;0;57,1;43,2;2024-09-30T03:37:54.473Z;2024-09-30T03:50:19Z;[{'id': 5256411019, 'qualifierId': 286}, {'id': 5256411017, 'qualifierId': 56, 'value': 'Center'}, {'id': 5256411043, 'qualifierId': 233, 'value': '704'}];bfsjxpmiflhdz2162ulqlo0lw;J. Valverde;;;izykc7ihtrvh0g05mbqm75lg;Aerial;;;;;;;;;;;;;;;;1,0;704,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;0;0;75;46;Tacoma Defiance;4546;MC;1,0
2728621401;705;1;2;75;47;5icuo8utnztpsd9l03gdd68dl;0;52,5;50,3;2024-09-30T03:37:55.170Z;2024-09-30T03:37:57Z;[{'id': 5256411063, 'qualifierId': 212, 'value': '10.9'}, {'id': 5256411065, 'qualifierId': 213, 'value': '0.21'}, {'id': 5256411061, 'qualifierId': 141, 'value': '53.7'}, {'id': 5256411055, 'qualifierId': 3}, {'id': 5256411057, 'qualifierId': 56, 'value': 'Center'}, {'id': 5256411059, 'qualifierId': 140, 'value': '62.6'}];9fbj8njpn0q6j87le4rnafjf8;Y. Tsukanome;;;izykc7ihtrvh0g05mbqm75lg;Pass;;;;;;;;;;10,9;0,21;;53,7;62,6;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;62,6;53,7;;;;;;;0;0;75;47;Houston Dynamo II;4547;Sub;1,0
