id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_Involved;value_Resume;value_JerseyNumber;value_TeamKit;value_TeamPlayerFormation;value_TeamFormation;value_Captain;value_DirectionOfPlay;value_Angle;value_PassEndY;value_KickOff;value_Length;value_PassEndX;value_Zone;value_Cross;value_Chipped;value_OutOfPlay;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_LongBall;value_DeletedEventType;value_Offensive;value_Defensive;value_FlickOn;value_HeadPass;value_Left;value_Right;value_CornerTaken;value_InSwinger;value_Head;value_Foul;value_Direct;value_AttemptedTackle;value_FreeKickTaken;value_IntendedTackleTarget;value_BlockedPass;value_BlockedCross;value_Launch;value_NextEventGoalKick;value_Low;value_GoalKick;value_LayOff;value_KeeperThrow;value_RelatedEventId;value_TacticalFoul;value_YellowCard;value_HighClaim;value_NotVisible;value_SwitchOfPlay;value_RecklessOffence;value_IntentionalAssist;value_Assist;value_Assisted;value_GoalmouthY;value_FirstTouch;value_HighRight;value_BoxCentre;value_GoalmouthZ;value_GkY;value_RightFooted;value_RegularPlay;value_GkX;value_BigChance;value_Volley;value_Overrun;value_BoxLeft;value_BlockedX;value_BlockedY;value_Blocked;value_LowCentre;value_DefBlock;value_LeftFooted;value_OutOfBoxCentre;value_IndividualPlay;value_Shove/Push;value_2NdAssist;value_SmallBoxCentre;value_GoalShotTimestamp;value_GoalShotGameClock;value_2NdAssisted;value_2NdRelatedEventId;value_LowRight;value_Diving;value_ParriedDanger;value_Hands;value_LowLeft;value_BoxDeepLeft;value_Standing;value_Collected;value_OtherBodyPart;value_NotPastGoalLine;value_MisHit;value_CloseRight;value_ParriedSafe;value_ShirtPull/Holding;value_Minutes;value_ThroughBall;value_EndType;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_NotAssisted;value_FromCorner;value_High;value_Injury;value_InjuredPlayerId;value_GkKickFromHands;value_TempMissed;value_PlayersCaughtOffside;value_Indirect;value_HighCentre;value_Reaching;value_SixYardBlocked;value_OtherObstacle;value_RefereeDelay;value_OtherReason;value_CloseHigh;value_OverhitCross;value_SetPiece;value_OutSwinger;value_HitWoodwork;value_HitRightPost;value_HighLeft;value_TimeWasting;value_GoesToPenalties;value_Penalty;value_Second(2Nd)OppositeRelatedEventId;value_Scored;value_Weak;value_HitLeftPost;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_CoachTypes;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2705732983;406;1;1;44;41;cwnjxlibb02fuh0vwgvac6h45;1;37,5;81,2;2024-08-03T23:48:40.883Z;2024-08-03T23:48:46Z;[{'id': 5130731441, 'qualifierId': 56, 'value': 'Back'}, {'id': 5130731445, 'qualifierId': 140, 'value': '29.5'}, {'id': 5130731451, 'qualifierId': 212, 'value': '16.2'}, {'id': 5130731453, 'qualifierId': 213, 'value': '4.17'}, {'id': 5130731449, 'qualifierId': 141, 'value': '60.9'}];7e8xkqlux0myjc5cwtb7rega1;D. Viáfara;;;efj24dofghm1xmxasfw3r2z9w;Pass;;;;;;;;;;4,17;60,9;;16,2;29,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;29,5;60,9;;;;;;;;0;44;41;Toronto II;2681;DC;1,0
2705733001;407;1;1;44;47;cwnjxlibb02fuh0vwgvac6h45;1;33,6;50,0;2024-08-03T23:48:46.719Z;2024-08-03T23:48:48Z;[{'id': 5130731541, 'qualifierId': 141, 'value': '29.4'}, {'id': 5130731543, 'qualifierId': 212, 'value': '14.1'}, {'id': 5130731537, 'qualifierId': 56, 'value': 'Back'}, {'id': 5130731539, 'qualifierId': 140, 'value': '34.7'}, {'id': 5130731545, 'qualifierId': 213, 'value': '4.79'}];4cwccglaxz5sf71eptnj6kzfu;A. Jiménez;;;efj24dofghm1xmxasfw3r2z9w;Pass;;;;;;;;;;4,79;29,4;;14,1;34,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;34,7;29,4;;;;;;;;0;44;47;Toronto II;2687;MC;1,0
2705733045;408;1;1;44;48;cwnjxlibb02fuh0vwgvac6h45;1;34,7;29,4;2024-08-03T23:48:48.419Z;2024-08-03T23:48:51Z;[{'id': 5130731711, 'qualifierId': 56, 'value': 'Back'}, {'id': 5130731713, 'qualifierId': 140, 'value': '30.1'}, {'id': 5130731717, 'qualifierId': 212, 'value': '16.4'}, {'id': 5130731715, 'qualifierId': 141, 'value': '52.4'}, {'id': 5130731719, 'qualifierId': 213, 'value': '1.87'}];87nhafgkozygrd5f06ore0xzo;F. Sar-Sar;;;efj24dofghm1xmxasfw3r2z9w;Pass;;;;;;;;;;1,87;52,4;;16,4;30,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;30,1;52,4;;;;;;;;0;44;48;Toronto II;2688;DL;1,0
2705733075;409;1;1;44;52;cwnjxlibb02fuh0vwgvac6h45;1;31,1;52,7;2024-08-03T23:48:51.627Z;2024-08-03T23:48:53Z;[{'id': 5130731849, 'qualifierId': 141, 'value': '78.2'}, {'id': 5130731853, 'qualifierId': 213, 'value': '1.51'}, {'id': 5130731851, 'qualifierId': 212, 'value': '17.4'}, {'id': 5130731845, 'qualifierId': 56, 'value': 'Back'}, {'id': 5130731847, 'qualifierId': 140, 'value': '32.1'}];4cwccglaxz5sf71eptnj6kzfu;A. Jiménez;;;efj24dofghm1xmxasfw3r2z9w;Pass;;;;;;;;;;1,51;78,2;;17,4;32,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;32,1;78,2;;;;;;;;0;44;52;Toronto II;2692;MC;1,0
2705733103;410;1;1;44;53;cwnjxlibb02fuh0vwgvac6h45;1;32,1;77,9;2024-08-03T23:48:53.085Z;2024-08-03T23:48:56Z;[{'id': 5130731993, 'qualifierId': 140, 'value': '18.8'}, {'id': 5130731997, 'qualifierId': 212, 'value': '23.9'}, {'id': 5130731995, 'qualifierId': 141, 'value': '49.4'}, {'id': 5130731999, 'qualifierId': 213, 'value': '4.09'}, {'id': 5130731991, 'qualifierId': 56, 'value': 'Back'}];7e8xkqlux0myjc5cwtb7rega1;D. Viáfara;;;efj24dofghm1xmxasfw3r2z9w;Pass;;;;;;;;;;4,09;49,4;;23,9;18,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;18,8;49,4;;;;;;;;0;44;53;Toronto II;2693;DC;1,0
2705733135;411;1;1;44;56;cwnjxlibb02fuh0vwgvac6h45;0;22,2;47,9;2024-08-03T23:48:56.294Z;2024-08-03T23:49:00Z;[{'id': 5130732151, 'qualifierId': 157}, {'id': 5130732153, 'qualifierId': 56, 'value': 'Left'}, {'id': 5130732163, 'qualifierId': 212, 'value': '62.6'}, {'id': 5130732161, 'qualifierId': 141, 'value': '100.0'}, {'id': 5130732167, 'qualifierId': 1}, {'id': 5130732157, 'qualifierId': 140, 'value': '70.4'}, {'id': 5130732165, 'qualifierId': 213, 'value': '0.63'}];7jaa504py8qcx30a2p1vgn8d0;J. Antoine;;;efj24dofghm1xmxasfw3r2z9w;Pass;;;;;;;;;;0,63;100,0;;62,6;70,4;;;;;;;;1,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;70,4;100,0;;;;;;;;0;44;56;Toronto II;2696;GK;1,0
2705733263;403;5;1;44;59;29nx7yxy1rdqv2oobqn5pjf8p;1;30,8;-1,4;2024-08-03T23:48:59.179Z;2024-08-03T23:51:29Z;[{'id': 5130732747, 'qualifierId': 56, 'value': 'Back'}, {'id': 5130732749, 'qualifierId': 347}, {'id': 5130733311, 'qualifierId': 233, 'value': '412'}];5qfwg7j8xrfv19ouu4gvrs00k;N. Edwards;;;efj24dofghm1xmxasfw3r2z9w;Out;;;;;;;;;;;;;;;;;;;412,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;;0;44;59;Chattanooga;2699;DR;1,0
2705733143;412;5;1;44;59;cwnjxlibb02fuh0vwgvac6h45;0;69,2;101,4;2024-08-03T23:48:59.179Z;2024-08-03T23:49:27Z;[{'id': 5130732193, 'qualifierId': 56, 'value': 'Left'}, {'id': 5130732195, 'qualifierId': 347}, {'id': 5130733315, 'qualifierId': 233, 'value': '403'}];7jaa504py8qcx30a2p1vgn8d0;J. Antoine;;;efj24dofghm1xmxasfw3r2z9w;Out;;;;;;;;;;;;;;;;;;;403,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;44;59;Toronto II;2699;GK;1,0
2705733275;404;1;1;45;13;29nx7yxy1rdqv2oobqn5pjf8p;0;33,8;0,0;2024-08-03T23:49:13.418Z;2024-08-03T23:49:15Z;[{'id': 5130732813, 'qualifierId': 140, 'value': '56.5'}, {'id': 5130732815, 'qualifierId': 141, 'value': '10.8'}, {'id': 5130732819, 'qualifierId': 213, 'value': '0.33'}, {'id': 5130732821, 'qualifierId': 1}, {'id': 5130732817, 'qualifierId': 212, 'value': '25.2'}, {'id': 5130732811, 'qualifierId': 56, 'value': 'Right'}, {'id': 5130732809, 'qualifierId': 107}];5qfwg7j8xrfv19ouu4gvrs00k;N. Edwards;;;efj24dofghm1xmxasfw3r2z9w;Pass;;;;;;;;;;0,33;10,8;;25,2;56,5;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;56,5;10,8;;;;;;;;0;45;13;Chattanooga;2713;DR;1,0
2705733293;413;8;1;45;17;cwnjxlibb02fuh0vwgvac6h45;1;40,6;80,6;2024-08-03T23:49:16.615Z;2024-08-03T23:49:16Z;[{'id': 5130732885, 'qualifierId': 56, 'value': 'Back'}];4cwccglaxz5sf71eptnj6kzfu;A. Jiménez;;;efj24dofghm1xmxasfw3r2z9w;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;45;17;Toronto II;2717;MC;1,0
2705733299;414;49;1;45;18;cwnjxlibb02fuh0vwgvac6h45;1;43,2;86,0;2024-08-03T23:49:17.872Z;2024-08-03T23:49:18Z;[];at2xv960peboe9spoag2kn21g;A. McGrath;;;efj24dofghm1xmxasfw3r2z9w;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;45;18;Toronto II;2718;AMR;1,0
2705733307;415;1;1;45;18;cwnjxlibb02fuh0vwgvac6h45;1;43,2;86,0;2024-08-03T23:49:18.041Z;2024-08-03T23:49:19Z;[{'id': 5130732963, 'qualifierId': 141, 'value': '74.8'}, {'id': 5130732961, 'qualifierId': 140, 'value': '32.9'}, {'id': 5130732965, 'qualifierId': 212, 'value': '13.2'}, {'id': 5130732967, 'qualifierId': 213, 'value': '3.76'}, {'id': 5130732959, 'qualifierId': 56, 'value': 'Back'}];at2xv960peboe9spoag2kn21g;A. McGrath;;;efj24dofghm1xmxasfw3r2z9w;Pass;;;;;;;;;;3,76;74,8;;13,2;32,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;32,9;74,8;;;;;;;;0;45;18;Toronto II;2718;AMR;1,0
2705733319;416;1;1;45;19;cwnjxlibb02fuh0vwgvac6h45;1;32,9;74,8;2024-08-03T23:49:19.075Z;2024-08-03T23:49:20Z;[{'id': 5130733029, 'qualifierId': 140, 'value': '39.9'}, {'id': 5130733033, 'qualifierId': 212, 'value': '11.7'}, {'id': 5130733031, 'qualifierId': 141, 'value': '61.5'}, {'id': 5130733027, 'qualifierId': 56, 'value': 'Back'}, {'id': 5130733035, 'qualifierId': 213, 'value': '5.39'}];7e8xkqlux0myjc5cwtb7rega1;D. Viáfara;;;efj24dofghm1xmxasfw3r2z9w;Pass;;;;;;;;;;5,39;61,5;;11,7;39,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;39,9;61,5;;;;;;;;0;45;19;Toronto II;2719;DC;1,0
2705733329;417;1;1;45;21;cwnjxlibb02fuh0vwgvac6h45;1;39,7;63,1;2024-08-03T23:49:20.697Z;2024-08-03T23:49:21Z;[{'id': 5130733079, 'qualifierId': 212, 'value': '4.5'}, {'id': 5130733075, 'qualifierId': 140, 'value': '43.4'}, {'id': 5130733077, 'qualifierId': 141, 'value': '59.7'}, {'id': 5130733081, 'qualifierId': 213, 'value': '5.75'}, {'id': 5130733073, 'qualifierId': 56, 'value': 'Back'}];b4te1cxogvhtglhug3sdgkmei;J. Arthur;;;efj24dofghm1xmxasfw3r2z9w;Pass;;;;;;;;;;5,75;59,7;;4,5;43,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;43,4;59,7;;;;;;;;0;45;21;Toronto II;2721;MC;1,0
2705733371;418;1;1;45;22;cwnjxlibb02fuh0vwgvac6h45;1;43,4;59,7;2024-08-03T23:49:21.614Z;2024-08-03T23:49:26Z;[{'id': 5130733261, 'qualifierId': 141, 'value': '14.4'}, {'id': 5130733257, 'qualifierId': 56, 'value': 'Back'}, {'id': 5130733265, 'qualifierId': 213, 'value': '4.49'}, {'id': 5130733259, 'qualifierId': 140, 'value': '36.7'}, {'id': 5130733263, 'qualifierId': 212, 'value': '31.6'}];5m8hxfvza21t4wfe6v0a18etw;L. García;;;efj24dofghm1xmxasfw3r2z9w;Pass;;;;;;;;;;4,49;14,4;;31,6;36,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;36,7;14,4;;;;;;;;0;45;22;Toronto II;2722;AMC;1,0
2705733393;419;1;1;45;27;cwnjxlibb02fuh0vwgvac6h45;1;43,1;15,9;2024-08-03T23:49:26.747Z;2024-08-03T23:49:30Z;[{'id': 5130733403, 'qualifierId': 213, 'value': '2.57'}, {'id': 5130733401, 'qualifierId': 212, 'value': '16.7'}, {'id': 5130733397, 'qualifierId': 140, 'value': '29.7'}, {'id': 5130733399, 'qualifierId': 141, 'value': '29.1'}, {'id': 5130733395, 'qualifierId': 56, 'value': 'Back'}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;;efj24dofghm1xmxasfw3r2z9w;Pass;;;;;;;;;;2,57;29,1;;16,7;29,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;29,7;29,1;;;;;;;;0;45;27;Toronto II;2727;DR;1,0
2705733405;420;1;1;45;31;cwnjxlibb02fuh0vwgvac6h45;1;28,4;31,3;2024-08-03T23:49:30.574Z;2024-08-03T23:49:31Z;[{'id': 5130733437, 'qualifierId': 141, 'value': '68.2'}, {'id': 5130733441, 'qualifierId': 212, 'value': '25.2'}, {'id': 5130733445, 'qualifierId': 213, 'value': '1.50'}, {'id': 5130733429, 'qualifierId': 56, 'value': 'Back'}, {'id': 5130733433, 'qualifierId': 140, 'value': '30.1'}];87nhafgkozygrd5f06ore0xzo;F. Sar-Sar;;;efj24dofghm1xmxasfw3r2z9w;Pass;;;;;;;;;;1,5;68,2;;25,2;30,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;30,1;68,2;;;;;;;;0;45;31;Toronto II;2731;DL;1,0
2705733427;421;1;1;45;32;cwnjxlibb02fuh0vwgvac6h45;1;29,4;66,7;2024-08-03T23:49:31.624Z;2024-08-03T23:49:35Z;[{'id': 5130733597, 'qualifierId': 212, 'value': '14.8'}, {'id': 5130733595, 'qualifierId': 141, 'value': '68.8'}, {'id': 5130733599, 'qualifierId': 213, 'value': '0.10'}, {'id': 5130733593, 'qualifierId': 140, 'value': '43.4'}, {'id': 5130733591, 'qualifierId': 56, 'value': 'Back'}];7e8xkqlux0myjc5cwtb7rega1;D. Viáfara;;;efj24dofghm1xmxasfw3r2z9w;Pass;;;;;;;;;;0,1;68,8;;14,8;43,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;43,4;68,8;;;;;;;;0;45;32;Toronto II;2732;DC;1,0
2705733445;422;1;1;45;36;cwnjxlibb02fuh0vwgvac6h45;1;46,6;77,5;2024-08-03T23:49:35.488Z;2024-08-03T23:49:38Z;[{'id': 5130733657, 'qualifierId': 212, 'value': '22.4'}, {'id': 5130733655, 'qualifierId': 141, 'value': '60.3'}, {'id': 5130733659, 'qualifierId': 213, 'value': '5.73'}, {'id': 5130733653, 'qualifierId': 140, 'value': '64.8'}, {'id': 5130733651, 'qualifierId': 56, 'value': 'Center'}];4cwccglaxz5sf71eptnj6kzfu;A. Jiménez;;;efj24dofghm1xmxasfw3r2z9w;Pass;;;;;;;;;;5,73;60,3;;22,4;64,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;64,8;60,3;;;;;;;;0;45;36;Toronto II;2736;MC;1,0
2705733479;423;1;1;45;38;cwnjxlibb02fuh0vwgvac6h45;1;63,8;59,3;2024-08-03T23:49:38.175Z;2024-08-03T23:49:42Z;[{'id': 5130733783, 'qualifierId': 56, 'value': 'Left'}, {'id': 5130733789, 'qualifierId': 212, 'value': '22.5'}, {'id': 5130733785, 'qualifierId': 140, 'value': '67.8'}, {'id': 5130733787, 'qualifierId': 141, 'value': '91.8'}, {'id': 5130733791, 'qualifierId': 213, 'value': '1.38'}];a3eln6gas8765a3pn6ecqjvxm;M. Ouamri;;;efj24dofghm1xmxasfw3r2z9w;Pass;;;;;;;;;;1,38;91,8;;22,5;67,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;67,8;91,8;;;;;;;;0;45;38;Toronto II;2738;FW;1,0
2705733447;405;70;1;45;39;29nx7yxy1rdqv2oobqn5pjf8p;1;0,0;0,0;2024-08-03T23:49:38.566Z;2024-08-03T23:49:38Z;[{'id': 5130733667, 'qualifierId': 277, 'value': '2'}];;;;;efj24dofghm1xmxasfw3r2z9w;Injury Time Announcement;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;;0;45;39;Chattanooga;2739;;
2705733517;424;1;1;45;42;cwnjxlibb02fuh0vwgvac6h45;1;70,6;92,6;2024-08-03T23:49:42.125Z;2024-08-03T23:49:44Z;[{'id': 5130733971, 'qualifierId': 212, 'value': '17.7'}, {'id': 5130733963, 'qualifierId': 56, 'value': 'Left'}, {'id': 5130733967, 'qualifierId': 141, 'value': '90.0'}, {'id': 5130733965, 'qualifierId': 140, 'value': '53.8'}, {'id': 5130733975, 'qualifierId': 213, 'value': '3.24'}];at2xv960peboe9spoag2kn21g;A. McGrath;;;efj24dofghm1xmxasfw3r2z9w;Pass;;;;;;;;;;3,24;90,0;;17,7;53,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;53,8;90,0;;;;;;;;0;45;42;Toronto II;2742;AMR;1,0
2705733533;425;1;1;45;44;cwnjxlibb02fuh0vwgvac6h45;1;55,7;90,8;2024-08-03T23:49:44.277Z;2024-08-03T23:49:45Z;[{'id': 5130734055, 'qualifierId': 213, 'value': '5.39'}, {'id': 5130734053, 'qualifierId': 212, 'value': '11.0'}, {'id': 5130734049, 'qualifierId': 140, 'value': '62.3'}, {'id': 5130734051, 'qualifierId': 141, 'value': '78.2'}, {'id': 5130734047, 'qualifierId': 56, 'value': 'Center'}];2d3dwhrtafkd1b8q1nzerqew9;J. Pérez;;;efj24dofghm1xmxasfw3r2z9w;Pass;;;;;;;;;;5,39;78,2;;11,0;62,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;62,3;78,2;;;;;;;;0;45;44;Toronto II;2744;DC;1,0
2705733557;426;1;1;45;45;cwnjxlibb02fuh0vwgvac6h45;1;62,3;78,2;2024-08-03T23:49:45.195Z;2024-08-03T23:49:47Z;[{'id': 5130734169, 'qualifierId': 56, 'value': 'Back'}, {'id': 5130734177, 'qualifierId': 213, 'value': '3.28'}, {'id': 5130734175, 'qualifierId': 212, 'value': '19.7'}, {'id': 5130734173, 'qualifierId': 141, 'value': '74.2'}, {'id': 5130734171, 'qualifierId': 140, 'value': '43.7'}];4cwccglaxz5sf71eptnj6kzfu;A. Jiménez;;;efj24dofghm1xmxasfw3r2z9w;Pass;;;;;;;;;;3,28;74,2;;19,7;43,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;43,7;74,2;;;;;;;;0;45;45;Toronto II;2745;MC;1,0
2705733571;427;1;1;45;47;cwnjxlibb02fuh0vwgvac6h45;1;43,8;75,9;2024-08-03T23:49:47.137Z;2024-08-03T23:49:48Z;[{'id': 5130734229, 'qualifierId': 56, 'value': 'Back'}, {'id': 5130734233, 'qualifierId': 141, 'value': '82.0'}, {'id': 5130734231, 'qualifierId': 140, 'value': '46.3'}, {'id': 5130734237, 'qualifierId': 213, 'value': '1.01'}, {'id': 5130734235, 'qualifierId': 212, 'value': '4.9'}];7e8xkqlux0myjc5cwtb7rega1;D. Viáfara;;;efj24dofghm1xmxasfw3r2z9w;Pass;;;;;;;;;;1,01;82,0;;4,9;46,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;46,3;82,0;;;;;;;;0;45;47;Toronto II;2747;DC;1,0
