id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_JerseyNumber;value_Involved;value_Resume;value_Captain;value_TeamKit;value_TeamPlayerFormation;value_TeamFormation;value_DirectionOfPlay;value_Zone;value_PassEndX;value_Length;value_Angle;value_KickOff;value_PassEndY;value_LongBall;value_Launch;value_HeadPass;value_Chipped;value_Cross;value_LeftFooted;value_OutSwinger;value_Head;value_RightFooted;value_Offensive;value_OppositeRelatedEventId;value_Defensive;value_Defensive1V1;value_TakeOnOvertake;value_Direct;value_Foul;value_AttemptedTackle;value_FreeKickTaken;value_TouchTypeControl;value_BlockedPass;value_NextEventThrowIn;value_ThrowIn;value_DeletedEventType;value_Shove/Push;value_TouchTypeClearance;value_IntendedTackleTarget;value_OutOfPlay;value_Left;value_CornerTaken;value_InSwinger;value_HighGkIntervention;value_Assist;value_IntentionalAssist;value_BlockedY;value_FirstTouch;value_RelatedEventId;value_GkX;value_GoalmouthZ;value_Blocked;value_GoalmouthY;value_BoxCentre;value_SavedOffLine;value_Assisted;value_FromCorner;value_BlockedX;value_LowCentre;value_GkY;value_SixYardBlocked;value_DefBlock;value_LastLine;value_Right;value_NotAssisted;value_Volley;value_IndividualPlay;value_NextEventGoalKick;value_Low;value_NotVisible;value_GoalKick;value_ThroughBall;value_LowGkIntervention;value_KeeperThrow;value_OverArm;value_TakeOnSpace;value_LeadingToAttempt;value_LowLeft;value_RelatedError1Id;value_RegularPlay;value_OutOfBoxCentre;value_Collected;value_Hands;value_Diving;value_PlayersCaughtOffside;value_Indirect;value_SwitchOfPlay;value_BoxLeft;value_PullBack;value_Stooping;value_CloseLeft;value_High;value_FlickOn;value_LayOff;value_ShirtPull/Holding;value_BoxRight;value_BlockedCross;value_NotPastGoalLine;value_TouchTypePass;value_SetPiece;value_LowRight;value_MediumGkIntervention;value_ParriedDanger;value_Standing;value_GkStart;value_BigChance;value_HighLeft;value_SmallBoxLeft;value_OtherBodyPart;value_RefereeDelay;value_DrinksBreak;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_SmallBoxCentre;value_RecklessOffence;value_YellowCard;value_Penalty;value_PenaltyTakerId;value_Dissent;value_Saved;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_GkYTimeOfGoal;value_HighCentre;value_GoalShotTimestamp;value_GoalShotGameClock;value_GkXTimeOfGoal;value_Minutes;value_EndType;value_HighRight;value_HighClaim;value_InjuredPlayerId;value_Injury;value_TacticalFoul;value_Overrun;value_FreeKick;value_SwerveLeft;value_CloseRight;value_2NdAssist;value_2NdRelatedEventId;value_2NdAssisted;value_TempBlocked;value_CloseLeftAndHigh;value_SwerveRight;value_Scored;value_FantasyAssistId;value_FantasyAssistedBy;value_FantasyAssistType;value_FantasyAssistTeam;value_CloseHigh;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2696572465;608;3;2;63;58;8o8m08he36u0j4w08aj2iodn8;1;76,0;13,0;2024-06-17T00:30:39.305Z;2024-06-18T16:52:48Z;[{'id': 5080165721, 'qualifierId': 56, 'value': 'Right'}, {'id': 5081375099, 'qualifierId': 465}, {'id': 5080165843, 'qualifierId': 233, 'value': '537'}, {'id': 5080165723, 'qualifierId': 286}];83uri423ckm6ngfoerw6gwh04;D. Borso;;;dha3q7sn8co3cnaxm0p1gerdg;Take On;;;;;;;;;;;;;;;;;;;;;;;;;1,0;537,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;63;58;Huntsville City;3838;Sub;1,0
2696572475;609;1;2;64;0;8o8m08he36u0j4w08aj2iodn8;0;83,8;17,8;2024-06-17T00:30:41.497Z;2024-06-17T00:30:44Z;[{'id': 5080165763, 'qualifierId': 213, 'value': '1.79'}, {'id': 5080165757, 'qualifierId': 140, 'value': '79.4'}, {'id': 5080165755, 'qualifierId': 56, 'value': 'Center'}, {'id': 5080165759, 'qualifierId': 141, 'value': '47.9'}, {'id': 5080165761, 'qualifierId': 212, 'value': '21.0'}];83uri423ckm6ngfoerw6gwh04;D. Borso;;;dha3q7sn8co3cnaxm0p1gerdg;Pass;;;;;;;;;;;79,4;21,0;1,79;;47,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;79,4;47,9;;;;;;;;0;64;0;Huntsville City;3840;Sub;1,0
2696572481;610;3;2;64;4;8o8m08he36u0j4w08aj2iodn8;0;78,2;45,6;2024-06-17T00:30:45.180Z;2024-06-18T16:52:55Z;[{'id': 5080165775, 'qualifierId': 286}, {'id': 5080165785, 'qualifierId': 233, 'value': '538'}, {'id': 5081375103, 'qualifierId': 464}, {'id': 5080165773, 'qualifierId': 56, 'value': 'Center'}];do6z0g81t9avcjuhjc1szukgk;D. Tchétchao Karo;;;dha3q7sn8co3cnaxm0p1gerdg;Take On;;;;;;;;;;;;;;;;;;;;;;;;;1,0;538,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;64;4;Huntsville City;3844;FW;1,0
2696572483;538;7;2;64;4;4gymgvqmve0m2vh89v84tt3x0;1;21,8;54,4;2024-06-17T00:30:45.181Z;2024-06-18T16:53:01Z;[{'id': 5080165781, 'qualifierId': 233, 'value': '610'}, {'id': 5081375111, 'qualifierId': 383}, {'id': 5080165779, 'qualifierId': 285}, {'id': 5080165777, 'qualifierId': 56, 'value': 'Back'}];6z58yyouaevipxrmrmorcz0no;I. Johnston;;;dha3q7sn8co3cnaxm0p1gerdg;Tackle;;;;;;;;;;;;;;;;;;;;;;;;;;610,0;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;;0;64;4;Chicago Fire II;3844;MC;1,0
2696572485;539;49;2;64;4;4gymgvqmve0m2vh89v84tt3x0;1;26,8;53,9;2024-06-17T00:30:45.869Z;2024-06-17T00:30:46Z;[];6z58yyouaevipxrmrmorcz0no;I. Johnston;;;dha3q7sn8co3cnaxm0p1gerdg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;;0;64;4;Chicago Fire II;3844;MC;1,0
2696572493;540;4;2;64;7;4gymgvqmve0m2vh89v84tt3x0;1;28,4;50,8;2024-06-17T00:30:49.061Z;2024-06-17T00:30:52Z;[{'id': 5080165801, 'qualifierId': 13}, {'id': 5080165809, 'qualifierId': 285}, {'id': 5080165821, 'qualifierId': 233, 'value': '611'}, {'id': 5080165805, 'qualifierId': 152}, {'id': 5080165837, 'qualifierId': 295}, {'id': 5080165803, 'qualifierId': 56, 'value': 'Back'}];6z58yyouaevipxrmrmorcz0no;I. Johnston;;;dha3q7sn8co3cnaxm0p1gerdg;Foul;;;;;;;;;;;;;;;;;;;;;;;;;;611,0;1,0;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;;0;64;7;Chicago Fire II;3847;MC;1,0
2696572491;611;4;2;64;7;8o8m08he36u0j4w08aj2iodn8;0;71,6;49,2;2024-06-17T00:30:49.062Z;2024-06-17T00:30:51Z;[{'id': 5080165819, 'qualifierId': 286}, {'id': 5080165811, 'qualifierId': 13}, {'id': 5080165813, 'qualifierId': 295}, {'id': 5080165817, 'qualifierId': 152}, {'id': 5080165829, 'qualifierId': 233, 'value': '540'}, {'id': 5080165815, 'qualifierId': 56, 'value': 'Center'}];do6z0g81t9avcjuhjc1szukgk;D. Tchétchao Karo;;;dha3q7sn8co3cnaxm0p1gerdg;Foul;;;;;;;;;;;;;;;;;;;;;;;;;1,0;540,0;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;64;7;Huntsville City;3847;FW;1,0
2696572533;541;1;2;64;30;4gymgvqmve0m2vh89v84tt3x0;1;29,4;52,0;2024-06-17T00:31:12.044Z;2024-06-17T00:31:14Z;[{'id': 5080165971, 'qualifierId': 141, 'value': '50.2'}, {'id': 5080165963, 'qualifierId': 5}, {'id': 5080165967, 'qualifierId': 56, 'value': 'Back'}, {'id': 5080165965, 'qualifierId': 152}, {'id': 5080165975, 'qualifierId': 213, 'value': '6.13'}, {'id': 5080165973, 'qualifierId': 212, 'value': '8.0'}, {'id': 5080165969, 'qualifierId': 140, 'value': '36.9'}];42zmyz1t6mqap5pyfqxiaadqs;F. Opande;;;dha3q7sn8co3cnaxm0p1gerdg;Pass;;;;;;;;;;;36,9;8,0;6,13;;50,2;;;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;36,9;50,2;;;;;;;;0;64;30;Chicago Fire II;3870;DL;1,0
2696572553;542;1;2;64;32;4gymgvqmve0m2vh89v84tt3x0;1;36,2;48,3;2024-06-17T00:31:13.893Z;2024-06-17T00:31:18Z;[{'id': 5080166033, 'qualifierId': 140, 'value': '49.5'}, {'id': 5080166039, 'qualifierId': 213, 'value': '5.42'}, {'id': 5080166031, 'qualifierId': 56, 'value': 'Back'}, {'id': 5080166035, 'qualifierId': 141, 'value': '24.3'}, {'id': 5080166037, 'qualifierId': 212, 'value': '21.5'}];6z58yyouaevipxrmrmorcz0no;I. Johnston;;;dha3q7sn8co3cnaxm0p1gerdg;Pass;;;;;;;;;;;49,5;21,5;5,42;;24,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;49,5;24,3;;;;;;;;0;64;32;Chicago Fire II;3872;MC;1,0
2696572563;543;1;2;64;36;4gymgvqmve0m2vh89v84tt3x0;1;59,3;22,1;2024-06-17T00:31:18.044Z;2024-06-17T00:31:50Z;[{'id': 5080166071, 'qualifierId': 213, 'value': '5.35'}, {'id': 5080166063, 'qualifierId': 56, 'value': 'Right'}, {'id': 5080166067, 'qualifierId': 141, 'value': '3.4'}, {'id': 5080166065, 'qualifierId': 140, 'value': '68.3'}, {'id': 5080166069, 'qualifierId': 212, 'value': '15.8'}];amcmxrycu0kldox7qdohow2ui;A. Picazo;;;dha3q7sn8co3cnaxm0p1gerdg;Pass;;;;;;;;;;;68,3;15,8;5,35;;3,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;68,3;3,4;;;;;;;;0;64;36;Chicago Fire II;3876;FW;1,0
2696572567;544;1;2;64;40;4gymgvqmve0m2vh89v84tt3x0;1;68,6;3,2;2024-06-17T00:31:21.764Z;2024-06-17T00:31:22Z;[{'id': 5080166093, 'qualifierId': 213, 'value': '2.34'}, {'id': 5080166089, 'qualifierId': 141, 'value': '8.9'}, {'id': 5080166087, 'qualifierId': 140, 'value': '65.0'}, {'id': 5080166091, 'qualifierId': 212, 'value': '5.4'}, {'id': 5080166085, 'qualifierId': 56, 'value': 'Right'}];dz7v9xfcwdvjioeyv4z54neqy;J. Bolanos;;;dha3q7sn8co3cnaxm0p1gerdg;Pass;;;;;;;;;;;65,0;5,4;2,34;;8,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;65,0;8,9;;;;;;;;0;64;40;Chicago Fire II;3880;MR;1,0
2696572583;545;1;2;64;41;4gymgvqmve0m2vh89v84tt3x0;1;65,0;9,1;2024-06-17T00:31:22.660Z;2024-06-17T00:31:26Z;[{'id': 5080166137, 'qualifierId': 212, 'value': '15.0'}, {'id': 5080166135, 'qualifierId': 141, 'value': '30.6'}, {'id': 5080166139, 'qualifierId': 213, 'value': '1.79'}, {'id': 5080166131, 'qualifierId': 56, 'value': 'Center'}, {'id': 5080166133, 'qualifierId': 140, 'value': '61.9'}];amcmxrycu0kldox7qdohow2ui;A. Picazo;;;dha3q7sn8co3cnaxm0p1gerdg;Pass;;;;;;;;;;;61,9;15,0;1,79;;30,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;61,9;30,6;;;;;;;;0;64;41;Chicago Fire II;3881;FW;1,0
2696572591;546;1;2;64;44;4gymgvqmve0m2vh89v84tt3x0;1;67,3;28,5;2024-06-17T00:31:25.884Z;2024-06-17T00:31:29Z;[{'id': 5080166177, 'qualifierId': 213, 'value': '0.94'}, {'id': 5080166175, 'qualifierId': 212, 'value': '18.3'}, {'id': 5080166169, 'qualifierId': 56, 'value': 'Center'}, {'id': 5080166173, 'qualifierId': 141, 'value': '50.3'}, {'id': 5080166171, 'qualifierId': 140, 'value': '77.6'}];6z58yyouaevipxrmrmorcz0no;I. Johnston;;;dha3q7sn8co3cnaxm0p1gerdg;Pass;;;;;;;;;;;77,6;18,3;0,94;;50,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;77,6;50,3;;;;;;;;0;64;44;Chicago Fire II;3884;MC;1,0
2696572601;547;1;2;64;48;4gymgvqmve0m2vh89v84tt3x0;1;77,8;51,3;2024-06-17T00:31:29.460Z;2024-06-17T00:31:30Z;[{'id': 5080166201, 'qualifierId': 140, 'value': '71.4'}, {'id': 5080166203, 'qualifierId': 141, 'value': '48.8'}, {'id': 5080166207, 'qualifierId': 213, 'value': '3.39'}, {'id': 5080166199, 'qualifierId': 56, 'value': 'Center'}, {'id': 5080166205, 'qualifierId': 212, 'value': '6.9'}];c08hvq1hplcct8kxrxucfpqp6;W. Pacius;;;dha3q7sn8co3cnaxm0p1gerdg;Pass;;;;;;;;;;;71,4;6,9;3,39;;48,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;71,4;48,8;;;;;;;;0;64;48;Chicago Fire II;3888;Sub;1,0
2696572615;548;1;2;64;49;4gymgvqmve0m2vh89v84tt3x0;1;71,4;48,8;2024-06-17T00:31:30.656Z;2024-06-17T00:31:36Z;[{'id': 5080166263, 'qualifierId': 56, 'value': 'Left'}, {'id': 5080166271, 'qualifierId': 213, 'value': '0.95'}, {'id': 5080166265, 'qualifierId': 140, 'value': '92.5'}, {'id': 5080166267, 'qualifierId': 141, 'value': '94.3'}, {'id': 5080166261, 'qualifierId': 155}, {'id': 5080166269, 'qualifierId': 212, 'value': '38.1'}, {'id': 5080166273, 'qualifierId': 1}];6z58yyouaevipxrmrmorcz0no;I. Johnston;;;dha3q7sn8co3cnaxm0p1gerdg;Pass;;;;;;;;;;;92,5;38,1;0,95;;94,3;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;92,5;94,3;;;;;;;;0;64;49;Chicago Fire II;3889;MC;1,0
2696572619;549;3;2;64;55;4gymgvqmve0m2vh89v84tt3x0;1;88,1;94,4;2024-06-17T00:31:36.100Z;2024-06-18T16:53:30Z;[{'id': 5080166297, 'qualifierId': 233, 'value': '612'}, {'id': 5080166281, 'qualifierId': 56, 'value': 'Left'}, {'id': 5080166283, 'qualifierId': 286}, {'id': 5081375125, 'qualifierId': 464}];6qe888q8yqq73bxr27jbyu2hg;O. Wright;;;dha3q7sn8co3cnaxm0p1gerdg;Take On;;;;;;;;;;;;;;;;;;;;;;;;;1,0;612,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;;0;64;55;Chicago Fire II;3895;ML;1,0
2696572617;612;45;2;64;55;8o8m08he36u0j4w08aj2iodn8;0;11,9;5,6;2024-06-17T00:31:36.100Z;2024-06-17T00:31:37Z;[{'id': 5080166277, 'qualifierId': 56, 'value': 'Back'}, {'id': 5080166279, 'qualifierId': 285}, {'id': 5080166307, 'qualifierId': 233, 'value': '549'}];4agnpztnedb7ql14bo477vspg;P. Soudan;;;dha3q7sn8co3cnaxm0p1gerdg;Challenge;;;;;;;;;;;;;;;;;;;;;;;;;;549,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;64;55;Huntsville City;3895;MR;1,0
2696572625;550;1;2;64;55;4gymgvqmve0m2vh89v84tt3x0;1;88,6;90,2;2024-06-17T00:31:36.580Z;2024-06-17T00:31:38Z;[{'id': 5080166311, 'qualifierId': 140, 'value': '77.8'}, {'id': 5080166313, 'qualifierId': 141, 'value': '88.0'}, {'id': 5080166309, 'qualifierId': 56, 'value': 'Left'}, {'id': 5080166315, 'qualifierId': 212, 'value': '11.4'}, {'id': 5080166317, 'qualifierId': 213, 'value': '3.27'}];6qe888q8yqq73bxr27jbyu2hg;O. Wright;;;dha3q7sn8co3cnaxm0p1gerdg;Pass;;;;;;;;;;;77,8;11,4;3,27;;88,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;77,8;88,0;;;;;;;;0;64;55;Chicago Fire II;3895;ML;1,0
2696572635;551;1;2;64;56;4gymgvqmve0m2vh89v84tt3x0;1;77,8;87,2;2024-06-17T00:31:38.092Z;2024-06-18T16:53:42Z;[{'id': 5081375129, 'qualifierId': 154}, {'id': 5080166413, 'qualifierId': 210, 'value': '13'}, {'id': 5080166341, 'qualifierId': 213, 'value': '5.15'}, {'id': 5080166339, 'qualifierId': 212, 'value': '15.2'}, {'id': 5080166333, 'qualifierId': 56, 'value': 'Center'}, {'id': 5080166337, 'qualifierId': 141, 'value': '67.0'}, {'id': 5080166335, 'qualifierId': 140, 'value': '83.9'}];374euncv00zs2oy6ux1u519be;J. Skinner;1,0;;dha3q7sn8co3cnaxm0p1gerdg;Pass;;;;;;;;;;;83,9;15,2;5,15;;67,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;83,9;67,0;;;;;;;;0;64;56;Chicago Fire II;3896;Sub;1,0
2696572637;552;13;2;64;58;4gymgvqmve0m2vh89v84tt3x0;1;84,3;67,2;2024-06-17T00:31:39.509Z;2024-06-18T16:53:42Z;[{'id': 5080166379, 'qualifierId': 20}, {'id': 5080166347, 'qualifierId': 22}, {'id': 5080166431, 'qualifierId': 230, 'value': '98.1'}, {'id': 5080166417, 'qualifierId': 29}, {'id': 5081375131, 'qualifierId': 120}, {'id': 5080166429, 'qualifierId': 328}, {'id': 5080166415, 'qualifierId': 84}, {'id': 5081375133, 'qualifierId': 154}, {'id': 5080166423, 'qualifierId': 102, 'value': '42.0'}, {'id': 5080166433, 'qualifierId': 231, 'value': '52.9'}, {'id': 5080166425, 'qualifierId': 103, 'value': '25'}, {'id': 5080166419, 'qualifierId': 55, 'value': '551'}, {'id': 5080166351, 'qualifierId': 56, 'value': 'Center'}, {'id': 5080166349, 'qualifierId': 64}];6qe888q8yqq73bxr27jbyu2hg;O. Wright;;;dha3q7sn8co3cnaxm0p1gerdg;Miss;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;551,0;98,1;25,0;;42,0;;;1,0;;;;52,9;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;42,0;25;551,0;374euncv00zs2oy6ux1u519be;;0;64;58;Chicago Fire II;3898;ML;1,0
2696572639;553;5;2;64;59;4gymgvqmve0m2vh89v84tt3x0;0;101,0;40,4;2024-06-17T00:31:40.136Z;2024-06-17T00:31:57Z;[{'id': 5080166373, 'qualifierId': 233, 'value': '613'}, {'id': 5080166359, 'qualifierId': 56, 'value': 'Center'}, {'id': 5080166361, 'qualifierId': 346}];6qe888q8yqq73bxr27jbyu2hg;O. Wright;;;dha3q7sn8co3cnaxm0p1gerdg;Out;;;;;;;;;;;;;;;;;;;;;;;;;;613,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;;0;64;59;Chicago Fire II;3899;ML;1,0
2696572633;613;5;2;64;59;8o8m08he36u0j4w08aj2iodn8;1;-1,0;59,6;2024-06-17T00:31:40.136Z;2024-06-17T00:31:41Z;[{'id': 5080166329, 'qualifierId': 56, 'value': 'Back'}, {'id': 5080166331, 'qualifierId': 346}, {'id': 5080166367, 'qualifierId': 233, 'value': '553'}];4agnpztnedb7ql14bo477vspg;P. Soudan;;;dha3q7sn8co3cnaxm0p1gerdg;Out;;;;;;;;;;;;;;;;;;;;;;;;;;553,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;64;59;Huntsville City;3899;MR;1,0
2696572673;614;1;2;65;22;8o8m08he36u0j4w08aj2iodn8;1;1,6;47,5;2024-06-17T00:32:03.448Z;2024-06-17T00:33:21Z;[{'id': 5080166559, 'qualifierId': 237}, {'id': 5080166561, 'qualifierId': 189}, {'id': 5080166551, 'qualifierId': 212, 'value': '35.0'}, {'id': 5080166549, 'qualifierId': 141, 'value': '40.9'}, {'id': 5080166547, 'qualifierId': 140, 'value': '34.7'}, {'id': 5080166545, 'qualifierId': 56, 'value': 'Back'}, {'id': 5080166555, 'qualifierId': 1}, {'id': 5080166553, 'qualifierId': 213, 'value': '6.15'}, {'id': 5080166543, 'qualifierId': 124}];12wcwqu2liyd0zv8ramcevh1w;P. Los;;;dha3q7sn8co3cnaxm0p1gerdg;Pass;;;;;;;;;;;34,7;35,0;6,15;;40,9;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;34,7;40,9;;;;;;;;0;65;22;Huntsville City;3922;GK;1,0
