id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_TeamPlayerFormation;value_PlayerPosition;value_Resume;value_Involved;value_Captain;value_JerseyNumber;value_TeamKit;value_DirectionOfPlay;value_KickOff;value_PassEndY;value_Length;value_Angle;value_PassEndX;value_Zone;value_LongBall;value_TakeOnSpace;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_Launch;value_FlickOn;value_HeadPass;value_Foul;value_Direct;value_ShirtPull/Holding;value_FreeKickTaken;value_TakeOnOvertake;value_TouchTypePass;value_AttemptedTackle;value_DeletedEventType;value_Chipped;value_MediumGkIntervention;value_OverArm;value_KeeperThrow;value_IntendedTackleTarget;value_LayOff;value_OutSwinger;value_RightFooted;value_Cross;value_Left;value_InSwinger;value_CornerTaken;value_HighGkIntervention;value_TouchTypeClearance;value_OutOfPlay;value_NextEventThrowIn;value_ThrowIn;value_TouchTypeControl;value_OverhitCross;value_RelatedEventId;value_YellowCard;value_RecklessOffence;value_TacticalFoul;value_Head;value_NotVisible;value_AerialFoul;value_LowGkIntervention;value_Straight;value_DrivenCross;value_BlockedPass;value_Assist;value_OutOfBoxCentre;value_GoalmouthZ;value_Assisted;value_BlockedY;value_LeftFooted;value_GkX;value_IndividualPlay;value_GoalmouthY;value_RegularPlay;value_BlockedX;value_GkY;value_LowCentre;value_Blocked;value_DefBlock;value_Overrun;value_SwitchOfPlay;value_NextEventGoalKick;value_Low;value_GoalKick;value_ThroughBall;value_LowRight;value_NotAssisted;value_ParriedSafe;value_Diving;value_Hands;value_Right;value_IntentionalAssist;value_SmallBoxRight;value_FirstTouch;value_FromCorner;value_ParriedDanger;value_Stooping;value_LowLeft;value_BoxCentre;value_Volley;value_High;value_MisHit;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_GoalShotGameClock;value_GoalShotTimestamp;value_Injury;value_InjuredPlayerId;value_FairPlay;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_PlayersCaughtOffside;value_Indirect;value_FantasyAssistedBy;value_FantasyAssistId;value_FantasyAssistTeam;value_FantasyAssistType;value_HighClaim;value_GkKickFromHands;value_Shove/Push;value_Dissent;value_CoachId;value_Minutes;value_SetPiece;value_EndType;value_Tactical;value_TempMissed;value_BoxRight;value_Handball;value_PullBack;value_CloseLeft;value_Feet;value_SavedOffLine;value_SixYardBlocked;value_BoxLeft;value_LastLine;value_CloseHigh;value_BigChance;value_FastBreak;value_BlockedCross;value_RedCard;value_ViolentConduct;value_TimeWasting;value_GkHoof;value_SecondYellow;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2684579355;17;1;1;1;0;2nnef9tr9g7m2s6n873qif95g;1;61,0;96,3;2024-05-08T23:35:34.093Z;2024-05-16T12:04:39Z;[{'id': 5014512053, 'qualifierId': 56, 'value': 'Left'}, {'id': 5014512051, 'qualifierId': 152}, {'id': 5014512057, 'qualifierId': 141, 'value': '92.0'}, {'id': 5014512055, 'qualifierId': 140, 'value': '51.6'}, {'id': 5014512049, 'qualifierId': 5}, {'id': 5014512059, 'qualifierId': 212, 'value': '10.3'}, {'id': 5014512061, 'qualifierId': 213, 'value': '3.43'}];1j1ybmazykfh5nqs7egkcdxck;D. Cuevas;;;cp9e4i6hfmxhdo1vsiw8gbcwk;Pass;;;;;;;;;;;92,0;10,3;3,43;51,6;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;51,6;92,0;;;;;;;0;0;1;0;Atlanta United II;60;DML;1,0
2684579383;18;1;1;1;1;2nnef9tr9g7m2s6n873qif95g;1;50,7;89,3;2024-05-08T23:35:35.068Z;2024-05-08T23:35:38Z;[{'id': 5014512239, 'qualifierId': 141, 'value': '86.9'}, {'id': 5014512235, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014512243, 'qualifierId': 213, 'value': '3.26'}, {'id': 5014512237, 'qualifierId': 140, 'value': '37.2'}, {'id': 5014512241, 'qualifierId': 212, 'value': '14.3'}];6oia90bi52zwmgdlvcvfnj1pm;J. Evans;;;cp9e4i6hfmxhdo1vsiw8gbcwk;Pass;;;;;;;;;;;86,9;14,3;3,26;37,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;37,2;86,9;;;;;;;0;0;1;1;Atlanta United II;61;MC;1,0
2684579415;19;1;1;1;4;2nnef9tr9g7m2s6n873qif95g;1;36,6;83,8;2024-05-08T23:35:38.509Z;2024-05-08T23:35:41Z;[{'id': 5014512387, 'qualifierId': 140, 'value': '30.2'}, {'id': 5014512393, 'qualifierId': 213, 'value': '4.48'}, {'id': 5014512391, 'qualifierId': 212, 'value': '28.9'}, {'id': 5014512389, 'qualifierId': 141, 'value': '42.4'}, {'id': 5014512385, 'qualifierId': 56, 'value': 'Back'}];2d9cw6dcm2wsgrr8mj5rt6zje;K. Thomas;;;cp9e4i6hfmxhdo1vsiw8gbcwk;Pass;;;;;;;;;;;42,4;28,9;4,48;30,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;30,2;42,4;;;;;;;0;0;1;4;Atlanta United II;64;DC;1,0
2684579443;20;1;1;1;7;2nnef9tr9g7m2s6n873qif95g;1;29,7;40,9;2024-05-08T23:35:41.260Z;2024-05-08T23:35:44Z;[{'id': 5014512555, 'qualifierId': 141, 'value': '70.5'}, {'id': 5014512559, 'qualifierId': 213, 'value': '1.59'}, {'id': 5014512553, 'qualifierId': 140, 'value': '29.3'}, {'id': 5014512551, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014512557, 'qualifierId': 212, 'value': '20.1'}];f0jwa1a61lxs31g47csjv7itw;I. Covi;;;cp9e4i6hfmxhdo1vsiw8gbcwk;Pass;;;;;;;;;;;70,5;20,1;1,59;29,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;29,3;70,5;;;;;;;0;0;1;7;Atlanta United II;67;DC;1,0
2684579503;21;1;1;1;10;2nnef9tr9g7m2s6n873qif95g;1;28,5;67,5;2024-05-08T23:35:44.301Z;2024-05-08T23:35:50Z;[{'id': 5014512859, 'qualifierId': 213, 'value': '4.58'}, {'id': 5014512855, 'qualifierId': 141, 'value': '42.1'}, {'id': 5014512857, 'qualifierId': 212, 'value': '17.4'}, {'id': 5014512851, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014512853, 'qualifierId': 140, 'value': '26.3'}];2d9cw6dcm2wsgrr8mj5rt6zje;K. Thomas;;;cp9e4i6hfmxhdo1vsiw8gbcwk;Pass;;;;;;;;;;;42,1;17,4;4,58;26,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;26,3;42,1;;;;;;;0;0;1;10;Atlanta United II;70;DC;1,0
2684579573;22;1;1;1;16;2nnef9tr9g7m2s6n873qif95g;1;28,9;30,3;2024-05-08T23:35:50.477Z;2024-05-08T23:35:57Z;[{'id': 5014513211, 'qualifierId': 141, 'value': '47.5'}, {'id': 5014513203, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014513215, 'qualifierId': 213, 'value': '2.22'}, {'id': 5014513213, 'qualifierId': 212, 'value': '14.7'}, {'id': 5014513207, 'qualifierId': 140, 'value': '20.4'}];f0jwa1a61lxs31g47csjv7itw;I. Covi;;;cp9e4i6hfmxhdo1vsiw8gbcwk;Pass;;;;;;;;;;;47,5;14,7;2,22;20,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;20,4;47,5;;;;;;;0;0;1;16;Atlanta United II;76;DC;1,0
2684579607;23;1;1;1;24;2nnef9tr9g7m2s6n873qif95g;1;20,1;50,7;2024-05-08T23:35:57.741Z;2024-05-09T00:31:15Z;[{'id': 5014513355, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014513363, 'qualifierId': 213, 'value': '0.80'}, {'id': 5014513359, 'qualifierId': 141, 'value': '90.3'}, {'id': 5014513361, 'qualifierId': 212, 'value': '37.4'}, {'id': 5014513365, 'qualifierId': 1}, {'id': 5014513353, 'qualifierId': 157}, {'id': 5014513357, 'qualifierId': 140, 'value': '44.8'}];9i2pmc50q29y560ojvik3sdg4;A. Sutton;;;cp9e4i6hfmxhdo1vsiw8gbcwk;Pass;;;;;;;;;;;90,3;37,4;0,8;44,8;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;44,8;90,3;;;;;;;0;0;1;24;Atlanta United II;84;GK;1,0
2684579613;24;44;1;1;25;2nnef9tr9g7m2s6n873qif95g;1;45,8;88,8;2024-05-08T23:35:59.484Z;2024-05-09T00:31:17Z;[{'id': 5014513451, 'qualifierId': 233, 'value': '5'}, {'id': 5014513389, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014513391, 'qualifierId': 285}];1j1ybmazykfh5nqs7egkcdxck;D. Cuevas;;;cp9e4i6hfmxhdo1vsiw8gbcwk;Aerial;;;;;;;;;;;;;;;;;;1,0;5,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;0;0;1;25;Atlanta United II;85;DML;1,0
2684579585;5;44;1;1;25;erwnez7ksfkns4dqmyr1fhbe;0;54,2;11,2;2024-05-08T23:35:59.485Z;2024-05-08T23:36:02Z;[{'id': 5014513255, 'qualifierId': 56, 'value': 'Right'}, {'id': 5014513477, 'qualifierId': 233, 'value': '24'}, {'id': 5014513257, 'qualifierId': 286}];cbjd834y2hdx5jr3bda1zz6ga;E. Centeno;;;cp9e4i6hfmxhdo1vsiw8gbcwk;Aerial;;;;;;;;;;;;;;;;;;;24,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;0;0;1;25;Carolina Core;85;DR;1,0
2684579621;25;1;1;1;27;2nnef9tr9g7m2s6n873qif95g;0;44,7;90,3;2024-05-08T23:36:01.165Z;2024-05-09T00:31:21Z;[{'id': 5014513427, 'qualifierId': 56, 'value': 'Left'}, {'id': 5014513435, 'qualifierId': 213, 'value': '6.13'}, {'id': 5014513433, 'qualifierId': 212, 'value': '19.0'}, {'id': 5014513423, 'qualifierId': 3}, {'id': 5014513431, 'qualifierId': 141, 'value': '85.9'}, {'id': 5014513429, 'qualifierId': 140, 'value': '62.6'}, {'id': 5014513425, 'qualifierId': 168}];1j1ybmazykfh5nqs7egkcdxck;D. Cuevas;;;cp9e4i6hfmxhdo1vsiw8gbcwk;Pass;;;;;;;;;;;85,9;19,0;6,13;62,6;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;62,6;85,9;;;;;;;0;0;1;27;Atlanta United II;87;DML;1,0
2684579615;6;49;1;1;27;erwnez7ksfkns4dqmyr1fhbe;1;39,7;15,6;2024-05-08T23:36:01.564Z;2024-05-08T23:36:01Z;[];3uzxhd8g0jnft5xcd59yztm95;R. Qawasmy;;;cp9e4i6hfmxhdo1vsiw8gbcwk;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;0;0;1;27;Carolina Core;87;DL;1,0
2684579639;7;1;1;1;28;erwnez7ksfkns4dqmyr1fhbe;1;39,7;15,6;2024-05-08T23:36:01.657Z;2024-05-08T23:36:03Z;[{'id': 5014513531, 'qualifierId': 212, 'value': '21.5'}, {'id': 5014513529, 'qualifierId': 141, 'value': '6.4'}, {'id': 5014513525, 'qualifierId': 56, 'value': 'Right'}, {'id': 5014513527, 'qualifierId': 140, 'value': '59.3'}, {'id': 5014513533, 'qualifierId': 213, 'value': '5.99'}];3uzxhd8g0jnft5xcd59yztm95;R. Qawasmy;;;cp9e4i6hfmxhdo1vsiw8gbcwk;Pass;;;;;;;;;;;6,4;21,5;5,99;59,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;59,3;6,4;;;;;;;0;0;1;28;Carolina Core;88;DL;1,0
2684579663;8;1;1;1;29;erwnez7ksfkns4dqmyr1fhbe;0;62,3;6,5;2024-05-08T23:36:03.438Z;2024-05-08T23:36:06Z;[{'id': 5014513685, 'qualifierId': 140, 'value': '42.5'}, {'id': 5014513689, 'qualifierId': 212, 'value': '21.0'}, {'id': 5014513691, 'qualifierId': 213, 'value': '3.27'}, {'id': 5014513683, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014513687, 'qualifierId': 141, 'value': '2.6'}];7y5v3oex0pnupaahm8arguluc;M. Gallardo;;;cp9e4i6hfmxhdo1vsiw8gbcwk;Pass;;;;;;;;;;;2,6;21,0;3,27;42,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;42,5;2,6;;;;;;;0;0;1;29;Carolina Core;89;AMR;1,0
2684579677;26;49;1;1;33;2nnef9tr9g7m2s6n873qif95g;1;57,7;92,3;2024-05-08T23:36:07.117Z;2024-05-08T23:36:07Z;[];8p0k65b4c26ssfk0zh43lme7e;D. Polanco;;;cp9e4i6hfmxhdo1vsiw8gbcwk;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;0;0;1;33;Atlanta United II;93;FW;1,0
2684579701;27;3;1;1;36;2nnef9tr9g7m2s6n873qif95g;0;61,8;82,6;2024-05-08T23:36:10.155Z;2024-05-16T12:06:24Z;[{'id': 5014513877, 'qualifierId': 286}, {'id': 5014513965, 'qualifierId': 233, 'value': '9'}, {'id': 5014513875, 'qualifierId': 56, 'value': 'Left'}, {'id': 5033283345, 'qualifierId': 465}];8p0k65b4c26ssfk0zh43lme7e;D. Polanco;;;cp9e4i6hfmxhdo1vsiw8gbcwk;Take On;;;;;;;;;;;;;;;;;;;9,0;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;0;0;1;36;Atlanta United II;96;FW;1,0
2684579711;9;7;1;1;36;erwnez7ksfkns4dqmyr1fhbe;1;38,2;17,4;2024-05-08T23:36:10.156Z;2024-05-16T12:06:26Z;[{'id': 5033283401, 'qualifierId': 384}, {'id': 5014513913, 'qualifierId': 285}, {'id': 5014513911, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014513925, 'qualifierId': 233, 'value': '27'}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;;cp9e4i6hfmxhdo1vsiw8gbcwk;Tackle;;;;;;;;;;;;;;;;;;1,0;27,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;0;0;1;36;Carolina Core;96;MC;1,0
2684579727;10;4;1;1;37;erwnez7ksfkns4dqmyr1fhbe;1;33,0;32,4;2024-05-08T23:36:11.469Z;2024-05-08T23:37:49Z;[{'id': 5014518105, 'qualifierId': 152}, {'id': 5014513987, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014518111, 'qualifierId': 233, 'value': '28'}, {'id': 5014518103, 'qualifierId': 13}, {'id': 5014518109, 'qualifierId': 285}, {'id': 5014518107, 'qualifierId': 265}];3uzxhd8g0jnft5xcd59yztm95;R. Qawasmy;;;cp9e4i6hfmxhdo1vsiw8gbcwk;Foul;;;;;;;;;;;;;;;;;;1,0;28,0;;;;;1,0;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;0;0;1;37;Carolina Core;97;DL;1,0
2684579741;28;4;1;1;37;2nnef9tr9g7m2s6n873qif95g;0;67,0;67,6;2024-05-08T23:36:11.470Z;2024-05-08T23:39:00Z;[{'id': 5014514173, 'qualifierId': 265}, {'id': 5014514169, 'qualifierId': 56, 'value': 'Center'}, {'id': 5014520723, 'qualifierId': 233, 'value': '10'}, {'id': 5014514171, 'qualifierId': 152}, {'id': 5014514167, 'qualifierId': 13}, {'id': 5014518149, 'qualifierId': 286}];1nbbgew67td8zayaffvr1zcb8;Joshua Rodríguez;;;cp9e4i6hfmxhdo1vsiw8gbcwk;Foul;;;;;;;;;;;;;;;;;;;10,0;1,0;;;;1,0;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;0;0;1;37;Atlanta United II;97;FW;1,0
2684579743;11;43;1;1;41;erwnez7ksfkns4dqmyr1fhbe;1;0,0;0,0;2024-05-08T23:36:15.196Z;2024-05-08T23:39:00Z;[{'id': 5014514105, 'qualifierId': 13, 'value': '0'}, {'id': 5014514199, 'qualifierId': 233, 'value': '28'}, {'id': 5014514109, 'qualifierId': 152, 'value': '0'}, {'id': 5014514107, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014514113, 'qualifierId': 286, 'value': '0'}, {'id': 5014520715, 'qualifierId': 144, 'value': '4'}, {'id': 5014514111, 'qualifierId': 265, 'value': '0'}];3uzxhd8g0jnft5xcd59yztm95;R. Qawasmy;;;cp9e4i6hfmxhdo1vsiw8gbcwk;Deleted event;;;;;;;;;;;;;;;;;;;28,0;0,0;;;;0,0;0,0;;;;;0,0;4,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;0;0;1;41;Carolina Core;101;DL;1,0
2684579837;12;1;1;1;51;erwnez7ksfkns4dqmyr1fhbe;1;27,7;35,8;2024-05-08T23:36:24.904Z;2024-05-08T23:36:29Z;[{'id': 5014514675, 'qualifierId': 152}, {'id': 5014514679, 'qualifierId': 140, 'value': '25.4'}, {'id': 5014514685, 'qualifierId': 213, 'value': '1.68'}, {'id': 5014514681, 'qualifierId': 141, 'value': '69.1'}, {'id': 5014514673, 'qualifierId': 5}, {'id': 5014514677, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014514683, 'qualifierId': 212, 'value': '22.8'}];3uzxhd8g0jnft5xcd59yztm95;R. Qawasmy;;;cp9e4i6hfmxhdo1vsiw8gbcwk;Pass;;;;;;;;;;;69,1;22,8;1,68;25,4;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;25,4;69,1;;;;;;;0;0;1;51;Carolina Core;111;DL;1,0
2684579857;13;1;1;1;56;erwnez7ksfkns4dqmyr1fhbe;1;25,1;68,2;2024-05-08T23:36:29.730Z;2024-05-08T23:36:32Z;[{'id': 5014514783, 'qualifierId': 141, 'value': '23.0'}, {'id': 5014514785, 'qualifierId': 212, 'value': '30.7'}, {'id': 5014514787, 'qualifierId': 213, 'value': '4.73'}, {'id': 5014514779, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014514781, 'qualifierId': 140, 'value': '25.5'}];2iz7apzo49byqz0ws65h9d7v8;K. Moore;;;cp9e4i6hfmxhdo1vsiw8gbcwk;Pass;;;;;;;;;;;23,0;30,7;4,73;25,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;25,5;23,0;;;;;;;0;0;1;56;Carolina Core;116;DC;1,0
2684579883;14;1;1;1;58;erwnez7ksfkns4dqmyr1fhbe;1;28,5;21,6;2024-05-08T23:36:32.527Z;2024-05-08T23:36:36Z;[{'id': 5014514939, 'qualifierId': 140, 'value': '27.4'}, {'id': 5014514945, 'qualifierId': 213, 'value': '1.62'}, {'id': 5014514943, 'qualifierId': 212, 'value': '24.1'}, {'id': 5014514937, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014514941, 'qualifierId': 141, 'value': '57.0'}];3uzxhd8g0jnft5xcd59yztm95;R. Qawasmy;;;cp9e4i6hfmxhdo1vsiw8gbcwk;Pass;;;;;;;;;;;57,0;24,1;1,62;27,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;27,4;57,0;;;;;;;0;0;1;58;Carolina Core;118;DL;1,0
2684579915;15;1;1;2;2;erwnez7ksfkns4dqmyr1fhbe;1;27,6;61,4;2024-05-08T23:36:36.011Z;2024-05-08T23:36:39Z;[{'id': 5014515087, 'qualifierId': 141, 'value': '83.2'}, {'id': 5014515085, 'qualifierId': 140, 'value': '29.8'}, {'id': 5014515091, 'qualifierId': 213, 'value': '1.42'}, {'id': 5014515089, 'qualifierId': 212, 'value': '15.0'}, {'id': 5014515083, 'qualifierId': 56, 'value': 'Back'}];2iz7apzo49byqz0ws65h9d7v8;K. Moore;;;cp9e4i6hfmxhdo1vsiw8gbcwk;Pass;;;;;;;;;;;83,2;15,0;1,42;29,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;29,8;83,2;;;;;;;0;0;2;2;Carolina Core;122;DC;1,0
2684579935;16;1;1;2;5;erwnez7ksfkns4dqmyr1fhbe;1;30,2;82,3;2024-05-08T23:36:39.417Z;2024-05-08T23:36:41Z;[{'id': 5014515195, 'qualifierId': 212, 'value': '12.3'}, {'id': 5014515187, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014515193, 'qualifierId': 141, 'value': '66.4'}, {'id': 5014515191, 'qualifierId': 140, 'value': '24.7'}, {'id': 5014515197, 'qualifierId': 213, 'value': '4.22'}];bjk2ns3xadow18v3tkvqqrkh6;J. Williams;;;cp9e4i6hfmxhdo1vsiw8gbcwk;Pass;;;;;;;;;;;66,4;12,3;4,22;24,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;24,7;66,4;;;;;;;0;0;2;5;Carolina Core;125;DC;1,0
