id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_Involved;value_Captain;value_Resume;value_TeamFormation;value_TeamKit;value_JerseyNumber;value_PlayerPosition;value_TeamPlayerFormation;value_DirectionOfPlay;value_Zone;value_Angle;value_PassEndX;value_PassEndY;value_KickOff;value_Length;value_Launch;value_LongBall;value_HeadPass;value_PlayersCaughtOffside;value_FreeKickTaken;value_Indirect;value_Offensive;value_OppositeRelatedEventId;value_Defensive;value_NextEventThrowIn;value_ThrowIn;value_Chipped;value_OutOfPlay;value_Left;value_InSwinger;value_CornerTaken;value_Cross;value_Head;value_NextEventGoalKick;value_High;value_GoalKick;value_AttemptedTackle;value_Direct;value_Foul;value_DeletedEventType;value_IntendedTackleTarget;value_IntentionalAssist;value_Assist;value_GkX;value_GoalmouthZ;value_GkY;value_Assisted;value_FirstTouch;value_RightFooted;value_RegularPlay;value_GoalmouthY;value_BoxRight;value_RelatedEventId;value_KeeperThrow;value_FlickOn;value_NotVisible;value_SwitchOfPlay;value_HighRight;value_FantasyAssistType;value_FantasyAssistedBy;value_GoalShotGameClock;value_SwerveLeft;value_GoalShotTimestamp;value_FantasyAssistId;value_FantasyAssistTeam;value_FreeKick;value_NotAssisted;value_OutOfBoxCentre;value_Overrun;value_BlockedPass;value_BlockedX;value_BlockedY;value_LowRight;value_IndividualPlay;value_Diving;value_Hands;value_Collected;value_OverArm;value_ShirtPull/Holding;value_Stooping;value_ThroughBall;value_ProfessionalFoulLastMan;value_RedCard;value_Right;value_LowCentre;value_SmallBoxCentre;value_BigChance;value_SetPiece;value_RecklessOffence;value_YellowCard;value_Low;value_FromCorner;value_SmallBoxRight;value_CloseLeft;value_LeftFooted;value_BoxCentre;value_LayOff;value_AdvantagePlayed;value_Injury;value_InjuredPlayerId;value_GkHoof;value_Minutes;value_Blocked;value_DefBlock;value_GkKickFromHands;value_EndType;value_LeadingToGoal;value_RelatedError1Id;value_BoxLeft;value_Shove/Push;value_ViolentConduct;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_TacticalFoul;value_HighLeft;value_OutOfBoxDeepRight;value_Volley;value_Standing;value_HighCentre;value_ParriedSafe;value_LowLeft;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2708394821;288;1;1;41;24;29nx7yxy1rdqv2oobqn5pjf8p;1;4,7;53,9;2024-08-12T00:17:13.363Z;2024-08-12T00:17:14Z;[{'id': 5145395961, 'qualifierId': 140, 'value': '21.1'}, {'id': 5145395965, 'qualifierId': 212, 'value': '22.0'}, {'id': 5145395967, 'qualifierId': 213, 'value': '5.61'}, {'id': 5145395957, 'qualifierId': 124}, {'id': 5145395963, 'qualifierId': 141, 'value': '33.7'}, {'id': 5145395971, 'qualifierId': 237}, {'id': 5145395959, 'qualifierId': 56, 'value': 'Back'}];dt797hve9mdpnuyy1z4pnpp1w;A. De Rosario;;emo8oybv35rtyjfbr3x1frxn8;Pass;;;;;;;;;;;5,61;21,1;33,7;;22,0;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;21,1;33,7;;;;;;;0;0;41;24;Atlanta United II;2484;GK;1,0
2708394831;289;1;1;41;26;29nx7yxy1rdqv2oobqn5pjf8p;1;21,1;33,7;2024-08-12T00:17:14.595Z;2024-08-12T00:17:15Z;[{'id': 5145396011, 'qualifierId': 213, 'value': '2.15'}, {'id': 5145396009, 'qualifierId': 212, 'value': '17.5'}, {'id': 5145396005, 'qualifierId': 140, 'value': '11.9'}, {'id': 5145396003, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145396007, 'qualifierId': 141, 'value': '55.2'}];8pvvljn4uasfjxdleh56pm38;A. Pearlman;;emo8oybv35rtyjfbr3x1frxn8;Pass;;;;;;;;;;;2,15;11,9;55,2;;17,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;11,9;55,2;;;;;;;0;0;41;26;Atlanta United II;2486;DC;1,0
2708394847;290;1;1;41;27;29nx7yxy1rdqv2oobqn5pjf8p;0;11,9;55,2;2024-08-12T00:17:15.731Z;2024-08-12T00:17:17Z;[{'id': 5145396081, 'qualifierId': 141, 'value': '70.3'}, {'id': 5145396087, 'qualifierId': 1}, {'id': 5145396083, 'qualifierId': 212, 'value': '24.3'}, {'id': 5145396079, 'qualifierId': 140, 'value': '32.9'}, {'id': 5145396075, 'qualifierId': 157}, {'id': 5145396077, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145396085, 'qualifierId': 213, 'value': '0.44'}];dt797hve9mdpnuyy1z4pnpp1w;A. De Rosario;;emo8oybv35rtyjfbr3x1frxn8;Pass;;;;;;;;;;;0,44;32,9;70,3;;24,3;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;32,9;70,3;;;;;;;0;0;41;27;Atlanta United II;2487;GK;1,0
2708395481;350;1;1;41;28;erwnez7ksfkns4dqmyr1fhbe;0;66,4;25,0;2024-08-12T00:17:17.022Z;2024-08-12T00:18:38Z;[{'id': 5145399129, 'qualifierId': 212, 'value': '21.3'}, {'id': 5145399131, 'qualifierId': 213, 'value': '0.35'}, {'id': 5145399123, 'qualifierId': 56, 'value': 'Center'}, {'id': 5145399127, 'qualifierId': 141, 'value': '35.8'}, {'id': 5145399125, 'qualifierId': 140, 'value': '85.4'}, {'id': 5145399121, 'qualifierId': 157}, {'id': 5145399133, 'qualifierId': 1}];6ahu72g0u39bxbjiz7ggefai1;N. Okello;;emo8oybv35rtyjfbr3x1frxn8;Pass;;;;;;;;;;;0,35;85,4;35,8;;21,3;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;85,4;35,8;;;;;;;0;0;41;28;Toronto II;2488;MC;1,0
2708394871;292;52;1;41;31;29nx7yxy1rdqv2oobqn5pjf8p;1;11,1;59,4;2024-08-12T00:17:19.667Z;2024-08-12T00:17:19Z;[];dt797hve9mdpnuyy1z4pnpp1w;A. De Rosario;;emo8oybv35rtyjfbr3x1frxn8;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;0;0;41;31;Atlanta United II;2491;GK;1,0
2708394989;293;80;1;41;42;29nx7yxy1rdqv2oobqn5pjf8p;0;14,0;59,1;2024-08-12T00:17:31.187Z;2024-08-12T00:17:31Z;[];dt797hve9mdpnuyy1z4pnpp1w;A. De Rosario;;emo8oybv35rtyjfbr3x1frxn8;Drop of Ball;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;0;0;41;42;Atlanta United II;2502;GK;1,0
2708395055;294;1;1;41;46;29nx7yxy1rdqv2oobqn5pjf8p;1;15,1;57,5;2024-08-12T00:17:35.410Z;2024-08-12T00:17:38Z;[{'id': 5145396977, 'qualifierId': 56, 'value': 'Center'}, {'id': 5145396973, 'qualifierId': 157}, {'id': 5145396985, 'qualifierId': 213, 'value': '6.27'}, {'id': 5145396979, 'qualifierId': 140, 'value': '68.6'}, {'id': 5145396981, 'qualifierId': 141, 'value': '56.4'}, {'id': 5145396987, 'qualifierId': 1}, {'id': 5145396983, 'qualifierId': 212, 'value': '56.2'}, {'id': 5145396975, 'qualifierId': 198}];dt797hve9mdpnuyy1z4pnpp1w;A. De Rosario;;emo8oybv35rtyjfbr3x1frxn8;Pass;;;;;;;;;;;6,27;68,6;56,4;;56,2;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;68,6;56,4;;;;;;;0;0;41;46;Atlanta United II;2506;GK;1,0
2708395059;295;44;1;41;50;29nx7yxy1rdqv2oobqn5pjf8p;1;68,2;51,8;2024-08-12T00:17:38.676Z;2024-08-12T00:26:19Z;[{'id': 5145396997, 'qualifierId': 286}, {'id': 5145397147, 'qualifierId': 233, 'value': '338'}, {'id': 5145396995, 'qualifierId': 56, 'value': 'Center'}];d5del7kcf1zgkd2uvhius8y22;C. Sharp;;emo8oybv35rtyjfbr3x1frxn8;Aerial;;;;;;;;;;;;;;;;;;;;;;1,0;338,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;0;0;41;50;Atlanta United II;2510;FW;1,0
2708395089;338;44;1;41;50;erwnez7ksfkns4dqmyr1fhbe;0;31,8;48,2;2024-08-12T00:17:38.677Z;2024-08-12T00:26:19Z;[{'id': 5145397111, 'qualifierId': 285}, {'id': 5145397173, 'qualifierId': 233, 'value': '295'}, {'id': 5145397109, 'qualifierId': 56, 'value': 'Back'}];5c7gqtyra887hjyg502tvzn1m;M. Edwards;;emo8oybv35rtyjfbr3x1frxn8;Aerial;;;;;;;;;;;;;;;;;;;;;;;295,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;0;0;41;50;Toronto II;2510;DR;1,0
2708395065;296;1;1;41;50;29nx7yxy1rdqv2oobqn5pjf8p;0;68,0;55,7;2024-08-12T00:17:39.043Z;2024-08-12T00:17:39Z;[{'id': 5145397023, 'qualifierId': 141, 'value': '55.7'}, {'id': 5145397017, 'qualifierId': 168}, {'id': 5145397027, 'qualifierId': 213, 'value': '0.00'}, {'id': 5145397019, 'qualifierId': 56, 'value': 'Center'}, {'id': 5145397021, 'qualifierId': 140, 'value': '73.9'}, {'id': 5145397025, 'qualifierId': 212, 'value': '6.2'}, {'id': 5145397015, 'qualifierId': 3}];d5del7kcf1zgkd2uvhius8y22;C. Sharp;;emo8oybv35rtyjfbr3x1frxn8;Pass;;;;;;;;;;;0,0;73,9;55,7;;6,2;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;73,9;55,7;;;;;;;0;0;41;50;Atlanta United II;2510;FW;1,0
2708395135;339;1;1;41;55;erwnez7ksfkns4dqmyr1fhbe;1;24,4;40,9;2024-08-12T00:17:43.540Z;2024-08-12T00:17:46Z;[{'id': 5145397367, 'qualifierId': 141, 'value': '54.0'}, {'id': 5145397363, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145397371, 'qualifierId': 213, 'value': '2.65'}, {'id': 5145397369, 'qualifierId': 212, 'value': '18.7'}, {'id': 5145397365, 'qualifierId': 140, 'value': '8.7'}];8pzkxfe5txe71u08n67d8k1uy;E. Morales;;emo8oybv35rtyjfbr3x1frxn8;Pass;;;;;;;;;;;2,65;8,7;54,0;;18,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;8,7;54,0;;;;;;;0;0;41;55;Toronto II;2515;DL;1,0
2708395145;340;1;1;41;57;erwnez7ksfkns4dqmyr1fhbe;1;12,2;61,5;2024-08-12T00:17:46.334Z;2024-08-12T00:17:47Z;[{'id': 5145397409, 'qualifierId': 213, 'value': '0.46'}, {'id': 5145397405, 'qualifierId': 141, 'value': '69.1'}, {'id': 5145397401, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145397407, 'qualifierId': 212, 'value': '11.7'}, {'id': 5145397403, 'qualifierId': 140, 'value': '22.2'}];f1e7n1pmjklbr35g7uuqdr78q;J. Hibbert;;emo8oybv35rtyjfbr3x1frxn8;Pass;;;;;;;;;;;0,46;22,2;69,1;;11,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;22,2;69,1;;;;;;;0;0;41;57;Toronto II;2517;GK;1,0
2708395171;341;1;1;41;59;erwnez7ksfkns4dqmyr1fhbe;1;23,7;72,6;2024-08-12T00:17:47.500Z;2024-08-12T00:17:51Z;[{'id': 5145397531, 'qualifierId': 212, 'value': '14.3'}, {'id': 5145397533, 'qualifierId': 213, 'value': '0.87'}, {'id': 5145397527, 'qualifierId': 140, 'value': '32.5'}, {'id': 5145397529, 'qualifierId': 141, 'value': '88.7'}, {'id': 5145397525, 'qualifierId': 56, 'value': 'Back'}];94xmd8kr3t9wghaf95xnyphey;Pedro Amador;;emo8oybv35rtyjfbr3x1frxn8;Pass;;;;;;;;;;;0,87;32,5;88,7;;14,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;32,5;88,7;;;;;;;0;0;41;59;Toronto II;2519;DC;1,0
2708395215;342;1;1;42;2;erwnez7ksfkns4dqmyr1fhbe;1;33,4;90,5;2024-08-12T00:17:51.414Z;2024-08-12T00:17:56Z;[{'id': 5145397723, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145397727, 'qualifierId': 141, 'value': '41.8'}, {'id': 5145397731, 'qualifierId': 213, 'value': '4.47'}, {'id': 5145397729, 'qualifierId': 212, 'value': '34.1'}, {'id': 5145397733, 'qualifierId': 1}, {'id': 5145397725, 'qualifierId': 140, 'value': '25.5'}];1b9b97pxox77ia41cilqqm4iy;Nick Firmino;;emo8oybv35rtyjfbr3x1frxn8;Pass;;;;;;;;;;;4,47;25,5;41,8;;34,1;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;25,5;41,8;;;;;;;0;0;42;2;Toronto II;2522;AMC;1,0
2708395257;343;1;1;42;7;erwnez7ksfkns4dqmyr1fhbe;1;26,5;35,5;2024-08-12T00:17:56.281Z;2024-08-12T00:18:00Z;[{'id': 5145397941, 'qualifierId': 1}, {'id': 5145397935, 'qualifierId': 141, 'value': '5.0'}, {'id': 5145397939, 'qualifierId': 213, 'value': '5.64'}, {'id': 5145397937, 'qualifierId': 212, 'value': '34.5'}, {'id': 5145397933, 'qualifierId': 140, 'value': '52.8'}, {'id': 5145397931, 'qualifierId': 56, 'value': 'Right'}];8pzkxfe5txe71u08n67d8k1uy;E. Morales;;emo8oybv35rtyjfbr3x1frxn8;Pass;;;;;;;;;;;5,64;52,8;5,0;;34,5;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;52,8;5,0;;;;;;;0;0;42;7;Toronto II;2527;DL;1,0
2708395269;344;1;1;42;11;erwnez7ksfkns4dqmyr1fhbe;1;52,8;5,0;2024-08-12T00:17:59.876Z;2024-08-12T00:18:02Z;[{'id': 5145398007, 'qualifierId': 212, 'value': '12.8'}, {'id': 5145398003, 'qualifierId': 140, 'value': '65.0'}, {'id': 5145398001, 'qualifierId': 56, 'value': 'Right'}, {'id': 5145398009, 'qualifierId': 213, 'value': '6.22'}, {'id': 5145398005, 'qualifierId': 141, 'value': '3.8'}];a63su8pudaernrvj1fi9006qc;L. Brennan;;emo8oybv35rtyjfbr3x1frxn8;Pass;;;;;;;;;;;6,22;65,0;3,8;;12,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;65,0;3,8;;;;;;;0;0;42;11;Toronto II;2531;AMR;1,0
2708395291;345;1;1;42;13;erwnez7ksfkns4dqmyr1fhbe;1;65,0;3,8;2024-08-12T00:18:02.216Z;2024-08-12T00:18:03Z;[{'id': 5145398135, 'qualifierId': 213, 'value': '3.05'}, {'id': 5145398129, 'qualifierId': 140, 'value': '58.3'}, {'id': 5145398127, 'qualifierId': 56, 'value': 'Right'}, {'id': 5145398133, 'qualifierId': 212, 'value': '7.1'}, {'id': 5145398131, 'qualifierId': 141, 'value': '4.7'}];5c7gqtyra887hjyg502tvzn1m;M. Edwards;;emo8oybv35rtyjfbr3x1frxn8;Pass;;;;;;;;;;;3,05;58,3;4,7;;7,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;58,3;4,7;;;;;;;0;0;42;13;Toronto II;2533;DR;1,0
2708395301;346;1;1;42;15;erwnez7ksfkns4dqmyr1fhbe;1;58,3;4,7;2024-08-12T00:18:03.690Z;2024-08-12T00:18:05Z;[{'id': 5145398173, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145398177, 'qualifierId': 141, 'value': '11.9'}, {'id': 5145398179, 'qualifierId': 212, 'value': '10.2'}, {'id': 5145398181, 'qualifierId': 213, 'value': '2.64'}, {'id': 5145398175, 'qualifierId': 140, 'value': '49.8'}];a63su8pudaernrvj1fi9006qc;L. Brennan;;emo8oybv35rtyjfbr3x1frxn8;Pass;;;;;;;;;;;2,64;49,8;11,9;;10,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;49,8;11,9;;;;;;;0;0;42;15;Toronto II;2535;AMR;1,0
2708395325;347;1;1;42;16;erwnez7ksfkns4dqmyr1fhbe;1;49,7;11,9;2024-08-12T00:18:05.390Z;2024-08-12T00:18:06Z;[{'id': 5145398271, 'qualifierId': 213, 'value': '0.68'}, {'id': 5145398269, 'qualifierId': 212, 'value': '15.3'}, {'id': 5145398265, 'qualifierId': 140, 'value': '61.0'}, {'id': 5145398267, 'qualifierId': 141, 'value': '26.1'}, {'id': 5145398263, 'qualifierId': 56, 'value': 'Center'}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;emo8oybv35rtyjfbr3x1frxn8;Pass;;;;;;;;;;;0,68;61,0;26,1;;15,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;61,0;26,1;;;;;;;0;0;42;16;Toronto II;2536;MC;1,0
2708395363;348;1;1;42;18;erwnez7ksfkns4dqmyr1fhbe;0;61,0;26,1;2024-08-12T00:18:06.795Z;2024-08-12T00:18:09Z;[{'id': 5145398471, 'qualifierId': 140, 'value': '70.2'}, {'id': 5145398469, 'qualifierId': 56, 'value': 'Right'}, {'id': 5145398473, 'qualifierId': 141, 'value': '0.0'}, {'id': 5145398477, 'qualifierId': 213, 'value': '5.18'}, {'id': 5145398475, 'qualifierId': 212, 'value': '21.4'}];1b9b97pxox77ia41cilqqm4iy;Nick Firmino;;emo8oybv35rtyjfbr3x1frxn8;Pass;;;;;;;;;;;5,18;70,2;0,0;;21,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;70,2;0,0;;;;;;;0;0;42;18;Toronto II;2538;AMC;1,0
2708395483;297;5;1;42;20;29nx7yxy1rdqv2oobqn5pjf8p;1;34,0;101,8;2024-08-12T00:18:09.011Z;2024-08-12T00:39:26Z;[{'id': 5145399141, 'qualifierId': 347}, {'id': 5145399157, 'qualifierId': 233, 'value': '349'}, {'id': 5145399139, 'qualifierId': 56, 'value': 'Back'}];7w2rw1jd8ouhu8bbvswvysu8k;J. Batiz;;emo8oybv35rtyjfbr3x1frxn8;Out;;;;;;;;;;;;;;;;;;;;;;;349,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;0;0;42;20;Atlanta United II;2540;DML;1,0
2708395369;349;5;1;42;20;erwnez7ksfkns4dqmyr1fhbe;0;66,0;-1,8;2024-08-12T00:18:09.011Z;2024-08-12T00:39:26Z;[{'id': 5145398497, 'qualifierId': 56, 'value': 'Right'}, {'id': 5145399177, 'qualifierId': 233, 'value': '297'}, {'id': 5145398499, 'qualifierId': 347}];1b9b97pxox77ia41cilqqm4iy;Nick Firmino;;emo8oybv35rtyjfbr3x1frxn8;Out;;;;;;;;;;;;;;;;;;;;;;;297,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;0;0;42;20;Toronto II;2540;AMC;1,0
2708395497;298;1;1;42;38;29nx7yxy1rdqv2oobqn5pjf8p;0;40,1;100,0;2024-08-12T00:18:27.395Z;2024-08-12T00:18:29Z;[{'id': 5145399215, 'qualifierId': 141, 'value': '91.8'}, {'id': 5145399221, 'qualifierId': 1}, {'id': 5145399211, 'qualifierId': 56, 'value': 'Left'}, {'id': 5145399219, 'qualifierId': 213, 'value': '6.02'}, {'id': 5145399217, 'qualifierId': 212, 'value': '26.3'}, {'id': 5145399209, 'qualifierId': 107}, {'id': 5145399213, 'qualifierId': 140, 'value': '64.3'}];7w2rw1jd8ouhu8bbvswvysu8k;J. Batiz;;emo8oybv35rtyjfbr3x1frxn8;Pass;;;;;;;;;;;6,02;64,3;91,8;;26,3;;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;64,3;91,8;;;;;;;0;0;42;38;Atlanta United II;2558;DML;1,0
2708395513;351;1;1;42;42;erwnez7ksfkns4dqmyr1fhbe;0;37,7;4,1;2024-08-12T00:18:31.069Z;2024-08-12T00:18:32Z;[{'id': 5145399325, 'qualifierId': 212, 'value': '8.7'}, {'id': 5145399321, 'qualifierId': 140, 'value': '30.3'}, {'id': 5145399319, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145399317, 'qualifierId': 3}, {'id': 5145399327, 'qualifierId': 213, 'value': '3.60'}, {'id': 5145399323, 'qualifierId': 141, 'value': '0.0'}];8pzkxfe5txe71u08n67d8k1uy;E. Morales;;emo8oybv35rtyjfbr3x1frxn8;Pass;;;;;;;;;;;3,6;30,3;0,0;;8,7;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;30,3;0,0;;;;;;;0;0;42;42;Toronto II;2562;DL;1,0
2708395631;299;5;1;42;42;29nx7yxy1rdqv2oobqn5pjf8p;1;70,7;101,8;2024-08-12T00:18:31.202Z;2024-08-12T00:39:26Z;[{'id': 5145399871, 'qualifierId': 233, 'value': '352'}, {'id': 5145399865, 'qualifierId': 347}, {'id': 5145399863, 'qualifierId': 56, 'value': 'Left'}];7w2rw1jd8ouhu8bbvswvysu8k;J. Batiz;;emo8oybv35rtyjfbr3x1frxn8;Out;;;;;;;;;;;;;;;;;;;;;;;352,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;away;;;;;;;;;0;0;42;42;Atlanta United II;2562;DML;1,0
2708395517;352;5;1;42;42;erwnez7ksfkns4dqmyr1fhbe;0;29,3;-1,8;2024-08-12T00:18:31.202Z;2024-08-12T00:39:26Z;[{'id': 5145399335, 'qualifierId': 347}, {'id': 5145399333, 'qualifierId': 56, 'value': 'Back'}, {'id': 5145399875, 'qualifierId': 233, 'value': '299'}];8pzkxfe5txe71u08n67d8k1uy;E. Morales;;emo8oybv35rtyjfbr3x1frxn8;Out;;;;;;;;;;;;;;;;;;;;;;;299,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;0;0;42;42;Toronto II;2562;DL;1,0
