id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_TeamPlayerFormation;value_TeamFormation;value_Involved;value_Resume;value_Captain;value_JerseyNumber;value_PlayerPosition;value_DirectionOfPlay;value_KickOff;value_Angle;value_PassEndX;value_PassEndY;value_Zone;value_Length;value_Chipped;value_LongBall;value_OppositeRelatedEventId;value_Offensive;value_TakeOnOvertake;value_Defensive;value_TouchTypeClearance;value_LastLine;value_PullBack;value_Launch;value_Direct;value_Shove/Push;value_Foul;value_FreeKickTaken;value_DeletedEventType;value_IntendedTackleTarget;value_SwitchOfPlay;value_BlockedPass;value_NextEventThrowIn;value_ThrowIn;value_NextEventGoalKick;value_GoalKick;value_Low;value_FlickOn;value_HeadPass;value_AttemptedTackle;value_TouchTypePass;value_Cross;value_InSwinger;value_RightFooted;value_Head;value_TouchTypeControl;value_OutOfPlay;value_Left;value_Right;value_CornerTaken;value_LeftFooted;value_TakeOnSpace;value_OverhitCross;value_OutSwinger;value_IntentionalAssist;value_Assist;value_GkX;value_RelatedEventId;value_GoalmouthZ;value_FromCorner;value_GoalmouthY;value_BoxCentre;value_Assisted;value_GkY;value_FirstTouch;value_LayOff;value_BoxLeft;value_RegularPlay;value_CloseRight;value_NotVisible;value_NotPastGoalLine;value_BlockedY;value_Volley;value_BlockedX;value_BoxRight;value_Handball;value_YellowCard;value_RecklessOffence;value_Injury;value_InjuredPlayerId;value_LowRight;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_GoalShotGameClock;value_GoalShotTimestamp;value_High;value_Defensive1V1;value_LowGkIntervention;value_KeeperThrow;value_RefereeDelay;value_DrinksBreak;value_NotAssisted;value_IndividualPlay;value_FollowsADribble;value_SwerveRight;value_OutOfBoxCentre;value_HighCentre;value_Diving;value_ParriedSafe;value_MediumGkIntervention;value_Hands;value_ThroughBall;value_Dissent;value_SecondYellow;value_LowLeft;value_SmallBoxLeft;value_SixYardBlocked;value_Blocked;value_DefBlock;value_ShirtPull/Holding;value_PlayersCaughtOffside;value_Indirect;value_SetPiece;value_MisHit;value_CloseLeft;value_HighGkIntervention;value_CloseHigh;value_Minutes;value_LowCentre;value_AerialFoul;value_EndType;value_FloatedCross;value_Straight;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_TimeWasting;value_TacticalFoul;value_Feet;value_ParriedDanger;value_Sliding;value_FantasyAssistedBy;value_OwnGoal;value_SmallBoxCentre;value_FantasyAssistType;value_FantasyAssistId;value_FantasyAssistTeam;value_Penalty;value_PenaltyTakerId;value_Scored;value_BigChance;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_Overrun;value_OverArm;value_FairPlay;value_IncorrectOutOfPlayDecision;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2701121399;523;1;2;82;5;eo64tqkioegeb09iice2hf8bt;1;21,9;12,4;2024-07-15T00:44:44.802Z;2024-07-15T00:44:55Z;[{'id': 5105184053, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105184055, 'qualifierId': 140, 'value': '19.2'}, {'id': 5105184057, 'qualifierId': 141, 'value': '31.7'}, {'id': 5105184059, 'qualifierId': 212, 'value': '13.4'}, {'id': 5105184061, 'qualifierId': 213, 'value': '1.78'}];98mb5jcwk38vc1hd49foztw4;A. Thomas;;;e1edqhif0vyptx2iy7bylej9w;Pass;;;;;;;;;;;1,78;19,2;31,7;;13,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;19,2;31,7;;;;;;;;0;82;5;Tacoma Defiance;4925;Sub;1,0
2701121403;524;1;2;82;15;eo64tqkioegeb09iice2hf8bt;0;29,0;49,5;2024-07-15T00:44:55.561Z;2024-07-15T00:44:57Z;[{'id': 5105184085, 'qualifierId': 212, 'value': '48.9'}, {'id': 5105184079, 'qualifierId': 56, 'value': 'Center'}, {'id': 5105184081, 'qualifierId': 140, 'value': '72.3'}, {'id': 5105184087, 'qualifierId': 213, 'value': '0.38'}, {'id': 5105184089, 'qualifierId': 1}, {'id': 5105184077, 'qualifierId': 155}, {'id': 5105184083, 'qualifierId': 141, 'value': '76.1'}];5et4reh22bzqjp1wcr5sqldnu;B. Sjöberg;;;e1edqhif0vyptx2iy7bylej9w;Pass;;;;;;;;;;;0,38;72,3;76,1;;48,9;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;72,3;76,1;;;;;;;;0;82;15;Tacoma Defiance;4935;DL;1,0
2701121411;845;12;2;82;18;5icuo8utnztpsd9l03gdd68dl;1;25,0;27,1;2024-07-15T00:44:58.344Z;2024-07-15T00:45:04Z;[{'id': 5105184135, 'qualifierId': 213, 'value': '5.12'}, {'id': 5105184131, 'qualifierId': 141, 'value': '1.0'}, {'id': 5105184129, 'qualifierId': 140, 'value': '32.2'}, {'id': 5105184137, 'qualifierId': 15}, {'id': 5105184133, 'qualifierId': 212, 'value': '19.3'}, {'id': 5105184127, 'qualifierId': 56, 'value': 'Back'}];dil2b9u1omrsdbxba5swbe9gq;A. Lopez;;;e1edqhif0vyptx2iy7bylej9w;Clearance;;;;;;;;;;;5,12;32,2;1,0;;19,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;32,2;1,0;;;;;;;;0;82;18;Vancouver Whitecaps II;4938;DL;1,0
2701121433;525;1;2;82;21;eo64tqkioegeb09iice2hf8bt;0;84,3;95,5;2024-07-15T00:45:01.337Z;2024-07-20T09:18:40Z;[{'id': 5105184229, 'qualifierId': 56, 'value': 'Center'}, {'id': 5109882683, 'qualifierId': 224}, {'id': 5105184235, 'qualifierId': 212, 'value': '32.1'}, {'id': 5105184237, 'qualifierId': 213, 'value': '5.12'}, {'id': 5105184233, 'qualifierId': 141, 'value': '52.2'}, {'id': 5109882685, 'qualifierId': 72}, {'id': 5105184231, 'qualifierId': 140, 'value': '96.5'}, {'id': 5105184239, 'qualifierId': 1}, {'id': 5105184225, 'qualifierId': 2}];249t35evpr3aasx0uczjs2j9w;M. Gherasimencov;;;e1edqhif0vyptx2iy7bylej9w;Pass;;;;;;;;;;;5,12;96,5;52,2;;32,1;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;96,5;52,2;;;;;;;;0;82;21;Tacoma Defiance;4941;DC;1,0
2701121439;846;52;2;82;25;5icuo8utnztpsd9l03gdd68dl;1;2,4;49,7;2024-07-15T00:45:04.792Z;2024-07-20T09:18:45Z;[{'id': 5109882703, 'qualifierId': 376}];bdrs643l8uzj01plxa25wncdm;J. Castro;;;e1edqhif0vyptx2iy7bylej9w;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;;0;82;25;Vancouver Whitecaps II;4945;GK;1,0
2701121459;847;80;2;82;33;5icuo8utnztpsd9l03gdd68dl;0;7,4;49,4;2024-07-15T00:45:13.673Z;2024-07-15T00:45:13Z;[];bdrs643l8uzj01plxa25wncdm;J. Castro;;;e1edqhif0vyptx2iy7bylej9w;Drop of Ball;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;;0;82;33;Vancouver Whitecaps II;4953;GK;1,0
2701121473;848;1;2;82;35;5icuo8utnztpsd9l03gdd68dl;1;8,7;50,9;2024-07-15T00:45:15.496Z;2024-07-15T00:45:17Z;[{'id': 5105184443, 'qualifierId': 141, 'value': '77.0'}, {'id': 5105184441, 'qualifierId': 140, 'value': '9.4'}, {'id': 5105184439, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105184445, 'qualifierId': 212, 'value': '17.8'}, {'id': 5105184447, 'qualifierId': 213, 'value': '1.53'}];bdrs643l8uzj01plxa25wncdm;J. Castro;;;e1edqhif0vyptx2iy7bylej9w;Pass;;;;;;;;;;;1,53;9,4;77,0;;17,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;9,4;77,0;;;;;;;;0;82;35;Vancouver Whitecaps II;4955;GK;1,0
2701121489;849;1;2;82;37;5icuo8utnztpsd9l03gdd68dl;1;10,1;77,5;2024-07-15T00:45:17.721Z;2024-07-15T00:45:22Z;[{'id': 5105184535, 'qualifierId': 213, 'value': '6.26'}, {'id': 5105184531, 'qualifierId': 141, 'value': '76.9'}, {'id': 5105184529, 'qualifierId': 140, 'value': '28.7'}, {'id': 5105184527, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105184533, 'qualifierId': 212, 'value': '19.5'}];7zr3gif60ntltgt3s5yi6qjca;T. Sousa;;;e1edqhif0vyptx2iy7bylej9w;Pass;;;;;;;;;;;6,26;28,7;76,9;;19,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;28,7;76,9;;;;;;;;0;82;37;Vancouver Whitecaps II;4957;DC;1,0
2701121491;850;1;2;82;42;5icuo8utnztpsd9l03gdd68dl;1;23,7;54,9;2024-07-15T00:45:22.601Z;2024-07-15T00:45:25Z;[{'id': 5105184545, 'qualifierId': 212, 'value': '37.6'}, {'id': 5105184539, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105184541, 'qualifierId': 140, 'value': '33.3'}, {'id': 5105184547, 'qualifierId': 213, 'value': '4.98'}, {'id': 5105184549, 'qualifierId': 1}, {'id': 5105184543, 'qualifierId': 141, 'value': '1.7'}];do5nsl65m35sog9vcp0j3kbh0;B. Fahling;;;e1edqhif0vyptx2iy7bylej9w;Pass;;;;;;;;;;;4,98;33,3;1,7;;37,6;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;33,3;1,7;;;;;;;;0;82;42;Vancouver Whitecaps II;4962;Sub;1,0
2701121495;851;1;2;82;45;5icuo8utnztpsd9l03gdd68dl;1;32,8;1,9;2024-07-15T00:45:25.128Z;2024-07-15T00:45:26Z;[{'id': 5105184567, 'qualifierId': 140, 'value': '12.2'}, {'id': 5105184565, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105184573, 'qualifierId': 213, 'value': '2.50'}, {'id': 5105184571, 'qualifierId': 212, 'value': '27.1'}, {'id': 5105184569, 'qualifierId': 141, 'value': '25.8'}];3007iihmvmlzgpgtxri3v3hg4;B. Bowen;;;e1edqhif0vyptx2iy7bylej9w;Pass;;;;;;;;;;;2,5;12,2;25,8;;27,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;12,2;25,8;;;;;;;;0;82;45;Vancouver Whitecaps II;4965;DC;1,0
2701121507;852;1;2;82;47;5icuo8utnztpsd9l03gdd68dl;1;12,2;25,8;2024-07-15T00:45:26.824Z;2024-07-15T00:45:30Z;[{'id': 5105184647, 'qualifierId': 141, 'value': '1.9'}, {'id': 5105184645, 'qualifierId': 140, 'value': '42.5'}, {'id': 5105184643, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105184653, 'qualifierId': 1}, {'id': 5105184651, 'qualifierId': 213, 'value': '5.81'}, {'id': 5105184649, 'qualifierId': 212, 'value': '35.7'}];dil2b9u1omrsdbxba5swbe9gq;A. Lopez;;;e1edqhif0vyptx2iy7bylej9w;Pass;;;;;;;;;;;5,81;42,5;1,9;;35,7;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;42,5;1,9;;;;;;;;0;82;47;Vancouver Whitecaps II;4967;DL;1,0
2701121511;853;1;2;82;50;5icuo8utnztpsd9l03gdd68dl;1;42,5;1,9;2024-07-15T00:45:30.696Z;2024-07-15T00:45:32Z;[{'id': 5105184673, 'qualifierId': 140, 'value': '37.4'}, {'id': 5105184679, 'qualifierId': 213, 'value': '2.35'}, {'id': 5105184677, 'qualifierId': 212, 'value': '7.6'}, {'id': 5105184671, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105184675, 'qualifierId': 141, 'value': '9.8'}];5jal3zhkwodffivsq89wfd15g;C. Aquino;;;e1edqhif0vyptx2iy7bylej9w;Pass;;;;;;;;;;;2,35;37,4;9,8;;7,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;37,4;9,8;;;;;;;;0;82;50;Vancouver Whitecaps II;4970;AMR;1,0
2701121513;854;1;2;82;52;5icuo8utnztpsd9l03gdd68dl;1;39,1;17,7;2024-07-15T00:45:32.217Z;2024-07-15T00:58:39Z;[{'id': 5105184689, 'qualifierId': 140, 'value': '37.6'}, {'id': 5105184695, 'qualifierId': 213, 'value': '1.70'}, {'id': 5105184691, 'qualifierId': 141, 'value': '35.7'}, {'id': 5105184693, 'qualifierId': 212, 'value': '12.3'}, {'id': 5105184687, 'qualifierId': 56, 'value': 'Back'}];8khtu1w0lp1f5d5t4zmfxiei;S. Kitahara;;;e1edqhif0vyptx2iy7bylej9w;Pass;;;;;;;;;;;1,7;37,6;35,7;;12,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;37,6;35,7;;;;;;;;0;82;52;Vancouver Whitecaps II;4972;MC;1,0
2701121521;855;1;2;82;54;5icuo8utnztpsd9l03gdd68dl;0;38,0;30,9;2024-07-15T00:45:34.729Z;2024-07-15T00:45:36Z;[{'id': 5105184737, 'qualifierId': 1}, {'id': 5105184729, 'qualifierId': 140, 'value': '70.6'}, {'id': 5105184731, 'qualifierId': 141, 'value': '76.1'}, {'id': 5105184735, 'qualifierId': 213, 'value': '0.73'}, {'id': 5105184733, 'qualifierId': 212, 'value': '46.0'}, {'id': 5105184727, 'qualifierId': 56, 'value': 'Center'}, {'id': 5105184725, 'qualifierId': 155}];do5nsl65m35sog9vcp0j3kbh0;B. Fahling;;;e1edqhif0vyptx2iy7bylej9w;Pass;;;;;;;;;;;0,73;70,6;76,1;;46,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;70,6;76,1;;;;;;;;0;82;54;Vancouver Whitecaps II;4974;Sub;1,0
2701121539;526;1;2;82;59;eo64tqkioegeb09iice2hf8bt;0;29,5;12,6;2024-07-15T00:45:39.328Z;2024-07-15T00:45:41Z;[{'id': 5105184829, 'qualifierId': 1}, {'id': 5105184817, 'qualifierId': 3}, {'id': 5105184823, 'qualifierId': 141, 'value': '0.0'}, {'id': 5105184825, 'qualifierId': 212, 'value': '33.5'}, {'id': 5105184819, 'qualifierId': 56, 'value': 'Right'}, {'id': 5105184821, 'qualifierId': 140, 'value': '60.0'}, {'id': 5105184827, 'qualifierId': 213, 'value': '5.99'}];37ddno54qtmmonwcmflkh1p1w;A. Fong;;;e1edqhif0vyptx2iy7bylej9w;Pass;;;;;;;;;;;5,99;60,0;0,0;;33,5;;1,0;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;60,0;0,0;;;;;;;;0;82;59;Tacoma Defiance;4979;Sub;1,0
2701121541;527;5;2;83;1;eo64tqkioegeb09iice2hf8bt;0;56,8;-1,5;2024-07-15T00:45:41.705Z;2024-07-15T00:45:44Z;[{'id': 5105184831, 'qualifierId': 56, 'value': 'Right'}, {'id': 5105184891, 'qualifierId': 233, 'value': '856'}, {'id': 5105184833, 'qualifierId': 347}];37ddno54qtmmonwcmflkh1p1w;A. Fong;;;e1edqhif0vyptx2iy7bylej9w;Out;;;;;;;;;;;;;;;;;;856,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;;0;83;1;Tacoma Defiance;4981;Sub;1,0
2701121553;856;5;2;83;1;5icuo8utnztpsd9l03gdd68dl;1;43,2;101,5;2024-07-15T00:45:41.705Z;2024-07-15T00:46:47Z;[{'id': 5105184885, 'qualifierId': 233, 'value': '527'}, {'id': 5105184881, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105184883, 'qualifierId': 347}];do5nsl65m35sog9vcp0j3kbh0;B. Fahling;;;e1edqhif0vyptx2iy7bylej9w;Out;;;;;;;;;;;;;;;;;;527,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;;0;83;1;Vancouver Whitecaps II;4981;Sub;1,0
2701121573;857;1;2;83;3;5icuo8utnztpsd9l03gdd68dl;1;46,4;100,0;2024-07-15T00:45:43.081Z;2024-07-15T00:45:47Z;[{'id': 5105184989, 'qualifierId': 212, 'value': '20.8'}, {'id': 5105184981, 'qualifierId': 107}, {'id': 5105184983, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105184991, 'qualifierId': 213, 'value': '3.97'}, {'id': 5105184985, 'qualifierId': 140, 'value': '33.0'}, {'id': 5105184987, 'qualifierId': 141, 'value': '78.7'}];4dji8lgdl3psnfchdwpllvod0;G. Minoungou;;;e1edqhif0vyptx2iy7bylej9w;Pass;;;;;;;;;;;3,97;33,0;78,7;;20,8;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;33,0;78,7;;;;;;;;0;83;3;Vancouver Whitecaps II;4983;Sub;1,0
2701121583;858;1;2;83;7;5icuo8utnztpsd9l03gdd68dl;1;28,8;72,0;2024-07-15T00:45:47.337Z;2024-07-15T00:45:50Z;[{'id': 5105185063, 'qualifierId': 140, 'value': '28.9'}, {'id': 5105185069, 'qualifierId': 213, 'value': '4.72'}, {'id': 5105185067, 'qualifierId': 212, 'value': '21.1'}, {'id': 5105185065, 'qualifierId': 141, 'value': '40.9'}, {'id': 5105185061, 'qualifierId': 56, 'value': 'Back'}];7zr3gif60ntltgt3s5yi6qjca;T. Sousa;;;e1edqhif0vyptx2iy7bylej9w;Pass;;;;;;;;;;;4,72;28,9;40,9;;21,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;28,9;40,9;;;;;;;;0;83;7;Vancouver Whitecaps II;4987;DC;1,0
2701121593;859;1;2;83;10;5icuo8utnztpsd9l03gdd68dl;1;29,5;38,8;2024-07-15T00:45:50.137Z;2024-07-15T00:45:52Z;[{'id': 5105185117, 'qualifierId': 141, 'value': '10.9'}, {'id': 5105185115, 'qualifierId': 140, 'value': '38.4'}, {'id': 5105185113, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105185119, 'qualifierId': 212, 'value': '21.1'}, {'id': 5105185121, 'qualifierId': 213, 'value': '5.17'}];dil2b9u1omrsdbxba5swbe9gq;A. Lopez;;;e1edqhif0vyptx2iy7bylej9w;Pass;;;;;;;;;;;5,17;38,4;10,9;;21,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;38,4;10,9;;;;;;;;0;83;10;Vancouver Whitecaps II;4990;DL;1,0
2701121597;860;1;2;83;12;5icuo8utnztpsd9l03gdd68dl;1;38,4;10,9;2024-07-15T00:45:52.473Z;2024-07-15T00:45:53Z;[{'id': 5105185149, 'qualifierId': 212, 'value': '13.3'}, {'id': 5105185143, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105185145, 'qualifierId': 140, 'value': '32.9'}, {'id': 5105185147, 'qualifierId': 141, 'value': '28.5'}, {'id': 5105185151, 'qualifierId': 213, 'value': '2.02'}];3007iihmvmlzgpgtxri3v3hg4;B. Bowen;;;e1edqhif0vyptx2iy7bylej9w;Pass;;;;;;;;;;;2,02;32,9;28,5;;13,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;32,9;28,5;;;;;;;;0;83;12;Vancouver Whitecaps II;4992;DC;1,0
2701121607;861;1;2;83;13;5icuo8utnztpsd9l03gdd68dl;1;32,9;28,5;2024-07-15T00:45:53.273Z;2024-07-15T00:45:55Z;[{'id': 5105185177, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105185183, 'qualifierId': 212, 'value': '16.2'}, {'id': 5105185179, 'qualifierId': 140, 'value': '40.9'}, {'id': 5105185185, 'qualifierId': 213, 'value': '5.26'}, {'id': 5105185181, 'qualifierId': 141, 'value': '8.2'}];dil2b9u1omrsdbxba5swbe9gq;A. Lopez;;;e1edqhif0vyptx2iy7bylej9w;Pass;;;;;;;;;;;5,26;40,9;8,2;;16,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;40,9;8,2;;;;;;;;0;83;13;Vancouver Whitecaps II;4993;DL;1,0
2701121611;862;1;2;83;15;5icuo8utnztpsd9l03gdd68dl;1;40,9;8,2;2024-07-15T00:45:54.922Z;2024-07-15T00:45:56Z;[{'id': 5105185207, 'qualifierId': 140, 'value': '31.2'}, {'id': 5105185205, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105185213, 'qualifierId': 213, 'value': '2.16'}, {'id': 5105185211, 'qualifierId': 212, 'value': '18.4'}, {'id': 5105185209, 'qualifierId': 141, 'value': '30.7'}];3007iihmvmlzgpgtxri3v3hg4;B. Bowen;;;e1edqhif0vyptx2iy7bylej9w;Pass;;;;;;;;;;;2,16;31,2;30,7;;18,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;31,2;30,7;;;;;;;;0;83;15;Vancouver Whitecaps II;4995;DC;1,0
