id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_TeamKit;value_Involved;value_TeamPlayerFormation;value_JerseyNumber;value_PlayerPosition;value_TeamFormation;value_Captain;value_DirectionOfPlay;value_KickOff;value_Angle;value_Length;value_Zone;value_PassEndY;value_PassEndX;value_LongBall;value_Launch;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_HeadPass;value_Chipped;value_TouchTypeClearance;value_NextEventThrowIn;value_ThrowIn;value_BlockedPass;value_TakeOnSpace;value_IntendedTackleTarget;value_LowGkIntervention;value_OverArm;value_KeeperThrow;value_TouchTypePass;value_LayOff;value_RightFooted;value_OutSwinger;value_Cross;value_Head;value_Foul;value_AttemptedTackle;value_Direct;value_FreeKickTaken;value_DeletedEventType;value_OutOfPlay;value_Assist;value_IntentionalAssist;value_Straight;value_DrivenCross;value_HighCentre;value_RelatedEventId;value_BlockedX;value_RegularPlay;value_GoalmouthZ;value_Assisted;value_LeftFooted;value_BlockedY;value_GoalmouthY;value_BoxCentre;value_BigChance;value_HighGkIntervention;value_ParriedSafe;value_Hands;value_Diving;value_PlayersCaughtOffside;value_Indirect;value_FastBreak;value_ThroughBall;value_GkY;value_GoalShotGameClock;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_KeeperTouched;value_LowLeft;value_1On1;value_BoxRight;value_GkX;value_GkYTimeOfGoal;value_BlockedCross;value_Right;value_Left;value_CornerTaken;value_SmallBoxCentre;value_FromCorner;value_High;value_FirstTouch;value_IncorrectOutOfPlayDecision;value_NextEventGoalKick;value_GoalKick;value_Low;value_Defensive1V1;value_FlickOn;value_PullBack;value_LowRight;value_Blocked;value_DefBlock;value_IndividualPlay;value_NotAssisted;value_TakeOnOvertake;value_Volley;value_CloseHigh;value_SmallBoxRight;value_SwitchOfPlay;value_OutOfBoxCentre;value_Injury;value_InjuredPlayerId;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_NotVisible;value_InSwinger;value_SwerveLeft;value_HighLeft;value_BoxLeft;value_BoxDeepRight;value_CloseRight;value_MisHit;value_NotPastGoalLine;value_ShirtPull/Holding;value_YellowCard;value_TacticalFoul;value_FreeKick;value_ByWall;value_Minutes;value_MediumGkIntervention;value_ParriedDanger;value_Standing;value_EndType;value_Tactical;value_Shove/Push;value_TimeWasting;value_LowCentre;value_Sliding;value_Feet;value_TouchTypeControl;value_HighClaim;value_GkKickFromHands;value_HighRight;value_BoxDeepLeft;value_Caught;value_AerialFoul;value_Fumble;value_Collected;value_Weak;value_Stooping;value_SwerveRight;value_HitWoodwork;value_HitLeftPost;value_Deflection;value_GkHoof;value_SwerveMoving;value_HitBar;value_Overrun;value_LeadingToAttempt;value_SmallBoxLeft;value_SetPiece;value_OtherBodyPart;value_GoesToPenalties;value_Saved;value_Penalty;value_Second(2Nd)OppositeRelatedEventId;value_Scored;value_Strong;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2701124133;660;49;2;73;2;erwnez7ksfkns4dqmyr1fhbe;1;57,4;65,1;2024-07-15T01:06:59.196Z;2024-07-15T01:06:59Z;[];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;;e1rsnx0tmjz67dwkq8i909o2c;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;;0;73;2;Columbus Crew II;4382;MC;1,0
2701124139;661;1;2;73;3;erwnez7ksfkns4dqmyr1fhbe;1;62,6;58,2;2024-07-15T01:07:00.682Z;2024-07-15T01:07:01Z;[{'id': 5105199275, 'qualifierId': 140, 'value': '66.4'}, {'id': 5105199279, 'qualifierId': 212, 'value': '10.8'}, {'id': 5105199277, 'qualifierId': 141, 'value': '43.4'}, {'id': 5105199273, 'qualifierId': 56, 'value': 'Center'}, {'id': 5105199281, 'qualifierId': 213, 'value': '5.09'}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;;e1rsnx0tmjz67dwkq8i909o2c;Pass;;;;;;;;;;;5,09;10,8;;43,4;66,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;66,4;43,4;;;;;;;;0;73;3;Columbus Crew II;4383;MC;1,0
2701124143;662;1;2;73;4;erwnez7ksfkns4dqmyr1fhbe;1;66,4;43,4;2024-07-15T01:07:01.419Z;2024-07-15T01:07:05Z;[{'id': 5105199307, 'qualifierId': 212, 'value': '22.1'}, {'id': 5105199309, 'qualifierId': 213, 'value': '5.36'}, {'id': 5105199305, 'qualifierId': 141, 'value': '17.5'}, {'id': 5105199301, 'qualifierId': 56, 'value': 'Right'}, {'id': 5105199303, 'qualifierId': 140, 'value': '79.1'}];6ahu72g0u39bxbjiz7ggefai1;N. Okello;;;e1rsnx0tmjz67dwkq8i909o2c;Pass;;;;;;;;;;;5,36;22,1;;17,5;79,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;79,1;17,5;;;;;;;;0;73;4;Columbus Crew II;4384;MC;1,0
2701124147;663;1;2;73;8;erwnez7ksfkns4dqmyr1fhbe;1;91,6;25,8;2024-07-15T01:07:05.739Z;2024-07-20T13:56:38Z;[{'id': 5105199329, 'qualifierId': 140, 'value': '89.7'}, {'id': 5105199335, 'qualifierId': 213, 'value': '1.71'}, {'id': 5105199331, 'qualifierId': 141, 'value': '47.0'}, {'id': 5105199423, 'qualifierId': 210, 'value': '15'}, {'id': 5110282213, 'qualifierId': 224}, {'id': 5105199323, 'qualifierId': 2}, {'id': 5105199425, 'qualifierId': 154}, {'id': 5105199327, 'qualifierId': 56, 'value': 'Center'}, {'id': 5105199333, 'qualifierId': 212, 'value': '14.6'}, {'id': 5105199325, 'qualifierId': 155}, {'id': 5110282215, 'qualifierId': 20}];cbjd834y2hdx5jr3bda1zz6ga;E. Centeno;1,0;;e1rsnx0tmjz67dwkq8i909o2c;Pass;;;;;;;;;;;1,71;14,6;;47,0;89,7;;;;;;;1,0;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;15,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;89,7;47,0;;;;;;;;0;73;8;Columbus Crew II;4388;DR;1,0
2701124149;664;15;2;73;9;erwnez7ksfkns4dqmyr1fhbe;1;88,6;47,7;2024-07-15T01:07:06.246Z;2024-07-20T13:56:53Z;[{'id': 5105199437, 'qualifierId': 55, 'value': '663'}, {'id': 5105199343, 'qualifierId': 17}, {'id': 5105199397, 'qualifierId': 15}, {'id': 5105199429, 'qualifierId': 29}, {'id': 5105199443, 'qualifierId': 103, 'value': '17.1'}, {'id': 5105199345, 'qualifierId': 56, 'value': 'Center'}, {'id': 5105199447, 'qualifierId': 147, 'value': '49.5'}, {'id': 5105199401, 'qualifierId': 328}, {'id': 5105199341, 'qualifierId': 22}, {'id': 5105199445, 'qualifierId': 146, 'value': '99.4'}, {'id': 5105199457, 'qualifierId': 233, 'value': '678'}, {'id': 5105199427, 'qualifierId': 76}, {'id': 5105199441, 'qualifierId': 102, 'value': '52.6'}, {'id': 5105199433, 'qualifierId': 154}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;;e1rsnx0tmjz67dwkq8i909o2c;Attempt Saved;;;;;;;;;;;;;;;;;;678,0;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;1,0;;;;663,0;99,4;1,0;17,1;1,0;;49,5;52,6;1,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;99,4;49,5;52,6;17.1;663,0;cbjd834y2hdx5jr3bda1zz6ga;;0;73;9;Columbus Crew II;4389;MC;1,0
2701124145;678;10;2;73;9;5b4ccd62yeeqdl2qk6jzsmjv8;1;1,8;49,6;2024-07-15T01:07:06.346Z;2024-07-20T14:27:49Z;[{'id': 5110282453, 'qualifierId': 376}, {'id': 5105199319, 'qualifierId': 182}, {'id': 5105199355, 'qualifierId': 179}, {'id': 5105199353, 'qualifierId': 177}, {'id': 5105199321, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105199411, 'qualifierId': 233, 'value': '664'}];3me8mlpj9tgn82v2mwyibpkb8;C. Johnson;;;e1rsnx0tmjz67dwkq8i909o2c;Save;;;;;;;;;;;;;;;;;;664,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;73;9;Atlanta United II;4389;GK;1,0
2701124151;679;52;2;73;12;5b4ccd62yeeqdl2qk6jzsmjv8;1;1,8;49,6;2024-07-15T01:07:09.356Z;2024-07-20T13:56:58Z;[{'id': 5110282387, 'qualifierId': 376}];3me8mlpj9tgn82v2mwyibpkb8;C. Johnson;;;e1rsnx0tmjz67dwkq8i909o2c;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;73;12;Atlanta United II;4392;GK;1,0
2701124173;680;1;2;73;27;5b4ccd62yeeqdl2qk6jzsmjv8;1;5,1;43,6;2024-07-15T01:07:24.770Z;2024-07-15T01:10:00Z;[{'id': 5105200453, 'qualifierId': 189}, {'id': 5105199517, 'qualifierId': 213, 'value': '1.30'}, {'id': 5105199513, 'qualifierId': 141, 'value': '61.2'}, {'id': 5105199511, 'qualifierId': 140, 'value': '8.3'}, {'id': 5105200433, 'qualifierId': 123}, {'id': 5105199515, 'qualifierId': 212, 'value': '12.4'}, {'id': 5105199509, 'qualifierId': 56, 'value': 'Back'}];3me8mlpj9tgn82v2mwyibpkb8;C. Johnson;;;e1rsnx0tmjz67dwkq8i909o2c;Pass;;;;;;;;;;;1,3;12,4;;61,2;8,3;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;8,3;61,2;;;;;;;;0;73;27;Atlanta United II;4407;GK;1,0
2701124179;681;1;2;73;29;5b4ccd62yeeqdl2qk6jzsmjv8;1;8,7;61,8;2024-07-15T01:07:26.361Z;2024-07-15T01:09:09Z;[{'id': 5105199541, 'qualifierId': 141, 'value': '62.4'}, {'id': 5105199543, 'qualifierId': 212, 'value': '20.7'}, {'id': 5105199539, 'qualifierId': 140, 'value': '28.4'}, {'id': 5105199545, 'qualifierId': 213, 'value': '0.02'}, {'id': 5105199537, 'qualifierId': 56, 'value': 'Back'}];ba9m1xd2b3b2zvuuogn4uxkwk;C. Rogers;;;e1rsnx0tmjz67dwkq8i909o2c;Pass;;;;;;;;;;;0,02;20,7;;62,4;28,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;28,4;62,4;;;;;;;;0;73;29;Atlanta United II;4409;DC;1,0
2701124279;696;1;2;73;31;5b4ccd62yeeqdl2qk6jzsmjv8;0;29,4;68,4;2024-07-15T01:07:28.009Z;2024-07-15T01:09:02Z;[{'id': 5105200103, 'qualifierId': 168}, {'id': 5105200111, 'qualifierId': 212, 'value': '8.7'}, {'id': 5105200113, 'qualifierId': 213, 'value': '0.15'}, {'id': 5105200107, 'qualifierId': 140, 'value': '37.6'}, {'id': 5105200105, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105200109, 'qualifierId': 141, 'value': '70.3'}];2u05snfruohp5sqhdpy5vvlnu;A. Jackson;;;e1rsnx0tmjz67dwkq8i909o2c;Pass;;;;;;;;;;;0,15;8,7;;70,3;37,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;37,6;70,3;;;;;;;;0;73;31;Atlanta United II;4411;FWL;1,0
2701124175;665;61;2;73;34;erwnez7ksfkns4dqmyr1fhbe;1;65,5;38,3;2024-07-15T01:07:31.883Z;2024-07-15T01:32:03Z;[{'id': 5105199521, 'qualifierId': 56, 'value': 'Center'}];3uzxhd8g0jnft5xcd59yztm95;R. Qawasmy;;;e1rsnx0tmjz67dwkq8i909o2c;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;;0;73;34;Columbus Crew II;4414;Sub;1,0
2701124181;666;49;2;73;36;erwnez7ksfkns4dqmyr1fhbe;1;68,0;44,9;2024-07-15T01:07:33.051Z;2024-07-15T01:07:33Z;[];6ahu72g0u39bxbjiz7ggefai1;N. Okello;;;e1rsnx0tmjz67dwkq8i909o2c;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;;0;73;36;Columbus Crew II;4416;MC;1,0
2701124189;667;1;2;73;36;erwnez7ksfkns4dqmyr1fhbe;1;68,0;44,9;2024-07-15T01:07:33.147Z;2024-07-15T01:07:44Z;[{'id': 5105199569, 'qualifierId': 56, 'value': 'Center'}, {'id': 5105199577, 'qualifierId': 213, 'value': '6.06'}, {'id': 5105199575, 'qualifierId': 212, 'value': '13.1'}, {'id': 5105199573, 'qualifierId': 141, 'value': '40.7'}, {'id': 5105199571, 'qualifierId': 140, 'value': '80.2'}, {'id': 5105199673, 'qualifierId': 210, 'value': '15'}];6ahu72g0u39bxbjiz7ggefai1;N. Okello;1,0;;e1rsnx0tmjz67dwkq8i909o2c;Pass;;;;;;;;;;;6,06;13,1;;40,7;80,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;80,2;40,7;;;;;;;;0;73;36;Columbus Crew II;4416;MC;1,0
2701124191;668;15;2;73;37;erwnez7ksfkns4dqmyr1fhbe;1;80,3;37,8;2024-07-15T01:07:34.874Z;2024-07-20T13:57:32Z;[{'id': 5105199631, 'qualifierId': 20}, {'id': 5105199683, 'qualifierId': 102, 'value': '50.4'}, {'id': 5105199691, 'qualifierId': 147, 'value': '47.7'}, {'id': 5105199675, 'qualifierId': 78}, {'id': 5105199695, 'qualifierId': 233, 'value': '682'}, {'id': 5110282701, 'qualifierId': 114}, {'id': 5105199585, 'qualifierId': 18}, {'id': 5105199587, 'qualifierId': 56, 'value': 'Center'}, {'id': 5105199689, 'qualifierId': 146, 'value': '97.1'}, {'id': 5105199677, 'qualifierId': 29}, {'id': 5105199583, 'qualifierId': 22}, {'id': 5105199685, 'qualifierId': 103, 'value': '6.3'}, {'id': 5105199679, 'qualifierId': 55, 'value': '667'}, {'id': 5105199687, 'qualifierId': 215}];eg5gobm8zylt21enud00dfnmy;K. Tmimi;;;e1rsnx0tmjz67dwkq8i909o2c;Attempt Saved;;;;;;;;;;;;;;;;;;682,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;667,0;97,1;1,0;6,3;1,0;;47,7;50,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;97,1;47,7;50,4;6.3;667,0;6ahu72g0u39bxbjiz7ggefai1;;0;73;37;Columbus Crew II;4417;AMR;1,0
2701124193;682;10;2;73;38;5b4ccd62yeeqdl2qk6jzsmjv8;1;3,8;50,1;2024-07-15T01:07:34.974Z;2024-07-20T13:57:41Z;[{'id': 5105199611, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105199627, 'qualifierId': 177}, {'id': 5105199609, 'qualifierId': 182}, {'id': 5105199629, 'qualifierId': 180}, {'id': 5105199651, 'qualifierId': 233, 'value': '668'}, {'id': 5110282765, 'qualifierId': 376}];3me8mlpj9tgn82v2mwyibpkb8;C. Johnson;;;e1rsnx0tmjz67dwkq8i909o2c;Save;;;;;;;;;;;;;;;;;;668,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;73;38;Atlanta United II;4418;GK;1,0
2701124199;683;52;2;73;39;5b4ccd62yeeqdl2qk6jzsmjv8;1;3,8;50,1;2024-07-15T01:07:36.491Z;2024-07-20T13:57:43Z;[{'id': 5110282799, 'qualifierId': 376}];3me8mlpj9tgn82v2mwyibpkb8;C. Johnson;;;e1rsnx0tmjz67dwkq8i909o2c;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;;0;73;39;Atlanta United II;4419;GK;1,0
2701124213;685;1;2;73;56;5b4ccd62yeeqdl2qk6jzsmjv8;1;7,6;46,3;2024-07-15T01:07:53.137Z;2024-07-15T01:07:55Z;[{'id': 5105199729, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105199735, 'qualifierId': 212, 'value': '19.3'}, {'id': 5105199727, 'qualifierId': 123}, {'id': 5105199733, 'qualifierId': 141, 'value': '56.7'}, {'id': 5105199731, 'qualifierId': 140, 'value': '24.7'}, {'id': 5105199737, 'qualifierId': 213, 'value': '0.38'}];3me8mlpj9tgn82v2mwyibpkb8;C. Johnson;;;e1rsnx0tmjz67dwkq8i909o2c;Pass;;;;;;;;;;;0,38;19,3;;56,7;24,7;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;24,7;56,7;;;;;;;;0;73;56;Atlanta United II;4436;GK;1,0
2701124215;686;1;2;73;58;5b4ccd62yeeqdl2qk6jzsmjv8;1;25,1;57,3;2024-07-15T01:07:55.346Z;2024-07-15T01:07:56Z;[{'id': 5105199747, 'qualifierId': 212, 'value': '8.9'}, {'id': 5105199749, 'qualifierId': 213, 'value': '2.20'}, {'id': 5105199745, 'qualifierId': 141, 'value': '67.8'}, {'id': 5105199741, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105199743, 'qualifierId': 140, 'value': '20.1'}];37zynr7fwzqg4c9w5ydefywyy;A. González;;;e1rsnx0tmjz67dwkq8i909o2c;Pass;;;;;;;;;;;2,2;8,9;;67,8;20,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;20,1;67,8;;;;;;;;0;73;58;Atlanta United II;4438;MC;1,0
2701124221;687;1;2;73;59;5b4ccd62yeeqdl2qk6jzsmjv8;1;19,4;67,6;2024-07-15T01:07:56.833Z;2024-07-15T01:07:59Z;[{'id': 5105199783, 'qualifierId': 141, 'value': '91.7'}, {'id': 5105199781, 'qualifierId': 140, 'value': '23.2'}, {'id': 5105199785, 'qualifierId': 212, 'value': '16.9'}, {'id': 5105199787, 'qualifierId': 213, 'value': '1.33'}, {'id': 5105199779, 'qualifierId': 56, 'value': 'Back'}];a12t1zv0y8gzzf6p3jrotkoic;O. Presthus;;;e1rsnx0tmjz67dwkq8i909o2c;Pass;;;;;;;;;;;1,33;16,9;;91,7;23,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;23,2;91,7;;;;;;;;0;73;59;Atlanta United II;4439;DC;1,0
2701124229;688;1;2;74;2;5b4ccd62yeeqdl2qk6jzsmjv8;1;23,2;91,1;2024-07-15T01:07:59.538Z;2024-07-15T01:08:08Z;[{'id': 5105199825, 'qualifierId': 141, 'value': '69.7'}, {'id': 5105199823, 'qualifierId': 140, 'value': '33.3'}, {'id': 5105199821, 'qualifierId': 56, 'value': 'Back'}, {'id': 5105199827, 'qualifierId': 212, 'value': '18.0'}, {'id': 5105199829, 'qualifierId': 213, 'value': '5.34'}];79606fy6lyfs1h12645q4shzo;T. Williams;;;e1rsnx0tmjz67dwkq8i909o2c;Pass;;;;;;;;;;;5,34;18,0;;69,7;33,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;33,3;69,7;;;;;;;;0;74;2;Atlanta United II;4442;DML;1,0
2701124233;689;1;2;74;11;5b4ccd62yeeqdl2qk6jzsmjv8;1;66,4;53,0;2024-07-15T01:08:08.065Z;2024-07-15T01:08:16Z;[{'id': 5105199849, 'qualifierId': 141, 'value': '9.1'}, {'id': 5105199847, 'qualifierId': 140, 'value': '68.4'}, {'id': 5105199853, 'qualifierId': 213, 'value': '4.78'}, {'id': 5105199851, 'qualifierId': 212, 'value': '29.9'}, {'id': 5105199845, 'qualifierId': 56, 'value': 'Right'}];2u05snfruohp5sqhdpy5vvlnu;A. Jackson;;;e1rsnx0tmjz67dwkq8i909o2c;Pass;;;;;;;;;;;4,78;29,9;;9,1;68,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;68,4;9,1;;;;;;;;0;74;11;Atlanta United II;4451;FWL;1,0
2701124239;690;1;2;74;19;5b4ccd62yeeqdl2qk6jzsmjv8;1;68,4;5,9;2024-07-15T01:08:16.689Z;2024-07-15T01:08:21Z;[{'id': 5105199889, 'qualifierId': 213, 'value': '0.80'}, {'id': 5105199887, 'qualifierId': 212, 'value': '18.5'}, {'id': 5105199883, 'qualifierId': 140, 'value': '80.7'}, {'id': 5105199881, 'qualifierId': 56, 'value': 'Center'}, {'id': 5105199885, 'qualifierId': 141, 'value': '25.3'}];58w3qcq1xrkpq5f9miuxp4ys4;B. Adu-Gyamfi;;;e1rsnx0tmjz67dwkq8i909o2c;Pass;;;;;;;;;;;0,8;18,5;;25,3;80,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;80,7;25,3;;;;;;;;0;74;19;Atlanta United II;4459;DMR;1,0
