id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Involved;value_TeamFormation;value_JerseyNumber;value_TeamKit;value_TeamPlayerFormation;value_Resume;value_Captain;value_PlayerPosition;value_DirectionOfPlay;value_Zone;value_Length;value_Angle;value_PassEndY;value_PassEndX;value_KickOff;value_Launch;value_LongBall;value_NextEventGoalKick;value_OppositeRelatedEventId;value_GoalKick;value_Low;value_Offensive;value_Defensive;value_OutOfPlay;value_TouchTypeClearance;value_DeletedEventType;value_NextEventThrowIn;value_ThrowIn;value_TakeOnSpace;value_Direct;value_Foul;value_Shove/Push;value_FreeKickTaken;value_IntendedTackleTarget;value_IntentionalAssist;value_Assist;value_Chipped;value_BlockedX;value_RegularPlay;value_GkY;value_RelatedEventId;value_LowCentre;value_FirstTouch;value_Assisted;value_BlockedY;value_Blocked;value_SmallBoxCentre;value_GkX;value_SixYardBlocked;value_GoalmouthY;value_Head;value_GoalmouthZ;value_DefBlock;value_Left;value_CornerTaken;value_Cross;value_InSwinger;value_RightFooted;value_Right;value_OutSwinger;value_TakeOnOvertake;value_BoxCentre;value_HighLeft;value_ParriedSafe;value_HighGkIntervention;value_Hands;value_Reaching;value_FloatedCross;value_Straight;value_High;value_LayOff;value_BlockedPass;value_ShirtPull/Holding;value_TouchTypeControl;value_SwitchOfPlay;value_AttemptedTackle;value_HeadPass;value_PullBack;value_TouchTypePass;value_OutOfBoxCentre;value_Volley;value_NotAssisted;value_IndividualPlay;value_MisHit;value_NotVisible;value_FromCorner;value_HighClaim;value_KeeperThrow;value_OverArm;value_LowLeft;value_Collected;value_Diving;value_LowGkIntervention;value_Overrun;value_Injury;value_InjuredPlayerId;value_PlayersCaughtOffside;value_AerialFoul;value_Indirect;value_FlickOn;value_LeftFooted;value_Defensive1V1;value_BigChance;value_GkXTimeOfGoal;value_GoalShotGameClock;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_Obstruction;value_MediumGkIntervention;value_OwnPlayer;value_OwnShotBlocked;value_SmallBoxLeft;value_CloseLeft;value_Minutes;value_Standing;value_ParriedDanger;value_EndType;value_FastBreak;value_BoxLeft;value_OverhitCross;value_Handball;value_HighRight;value_BoxRight;value_Deflection;value_RecklessOffence;value_YellowCard;value_LowRight;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_SwerveLeft;value_FreeKick;value_OtherBodyPart;value_HighCentre;value_BlockedCross;value_PenaltyTakerId;value_Penalty;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_FantasyAssistId;value_Scored;value_GkKickFromHands;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2698331389;558;1;2;50;26;iiolvosiuokkrl5iuoxcjo4p;1;31,2;52,5;2024-06-29T03:43:08.930Z;2024-06-29T03:43:12Z;[{'id': 5089849287, 'qualifierId': 213, 'value': '1.01'}, {'id': 5089849289, 'qualifierId': 1}, {'id': 5089849281, 'qualifierId': 140, 'value': '47.9'}, {'id': 5089849285, 'qualifierId': 212, 'value': '33.1'}, {'id': 5089849279, 'qualifierId': 56, 'value': 'Back'}, {'id': 5089849283, 'qualifierId': 141, 'value': '93.8'}];8p3y7tm4lzwp39tojonnohaay;N. Jones;;;doib55x7ijkckxo0p96byow0k;Pass;;;;;;;;;;;33,1;1,01;93,8;47,9;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;47,9;93,8;;;;;;;;0;50;26;Los Angeles II;3026;DC;1,0
2698331395;559;1;2;50;30;iiolvosiuokkrl5iuoxcjo4p;0;47,7;93,3;2024-06-29T03:43:12.705Z;2024-06-29T03:43:14Z;[{'id': 5089849309, 'qualifierId': 155}, {'id': 5089849313, 'qualifierId': 140, 'value': '59.5'}, {'id': 5089849315, 'qualifierId': 141, 'value': '80.0'}, {'id': 5089849311, 'qualifierId': 56, 'value': 'Left'}, {'id': 5089849319, 'qualifierId': 213, 'value': '5.65'}, {'id': 5089849317, 'qualifierId': 212, 'value': '15.3'}];7gh46rkxaa7trgtp8lf1l591w;F. Núñez;;;doib55x7ijkckxo0p96byow0k;Pass;;;;;;;;;;;15,3;5,65;80,0;59,5;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;59,5;80,0;;;;;;;;0;50;30;Los Angeles II;3030;FWL;1,0
2698331403;417;1;2;50;34;6gaq85erpkvbyxvivd96wuw44;0;28,5;21,6;2024-06-29T03:43:16.602Z;2024-06-29T03:43:22Z;[{'id': 5089849353, 'qualifierId': 213, 'value': '6.01'}, {'id': 5089849347, 'qualifierId': 140, 'value': '62.0'}, {'id': 5089849349, 'qualifierId': 141, 'value': '7.0'}, {'id': 5089849355, 'qualifierId': 1}, {'id': 5089849343, 'qualifierId': 157}, {'id': 5089849351, 'qualifierId': 212, 'value': '36.5'}, {'id': 5089849345, 'qualifierId': 56, 'value': 'Right'}];ajxa2yfzwct5nd0ded1sa9vmy;C. Jaime;;;doib55x7ijkckxo0p96byow0k;Pass;;;;;;;;;;;36,5;6,01;7,0;62,0;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;62,0;7,0;;;;;;;;0;50;34;Colorado Rapids II;3034;MC;1,0
2698331399;560;56;2;50;37;iiolvosiuokkrl5iuoxcjo4p;1;35,2;97,0;2024-06-29T03:43:19.506Z;2024-06-29T03:43:19Z;[{'id': 5089849337, 'qualifierId': 56, 'value': 'Back'}];8p3y7tm4lzwp39tojonnohaay;N. Jones;;;doib55x7ijkckxo0p96byow0k;Shield ball opp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;50;37;Los Angeles II;3037;DC;1,0
2698331405;418;5;2;50;38;6gaq85erpkvbyxvivd96wuw44;0;66,6;-1,5;2024-06-29T03:43:20.515Z;2024-06-29T04:54:20Z;[{'id': 5089849381, 'qualifierId': 233, 'value': '561'}, {'id': 5089849357, 'qualifierId': 56, 'value': 'Right'}, {'id': 5089849359, 'qualifierId': 347}];ajxa2yfzwct5nd0ded1sa9vmy;C. Jaime;;;doib55x7ijkckxo0p96byow0k;Out;;;;;;;;;;;;;;;;;;;561,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;50;38;Colorado Rapids II;3038;MC;1,0
2698331401;561;5;2;50;38;iiolvosiuokkrl5iuoxcjo4p;1;33,4;101,5;2024-06-29T03:43:20.515Z;2024-06-29T03:43:24Z;[{'id': 5089849339, 'qualifierId': 56, 'value': 'Back'}, {'id': 5089849377, 'qualifierId': 233, 'value': '418'}, {'id': 5089849341, 'qualifierId': 347}];8p3y7tm4lzwp39tojonnohaay;N. Jones;;;doib55x7ijkckxo0p96byow0k;Out;;;;;;;;;;;;;;;;;;;418,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;50;38;Los Angeles II;3038;DC;1,0
2698331407;562;1;2;50;39;iiolvosiuokkrl5iuoxcjo4p;1;32,3;100,0;2024-06-29T03:43:21.217Z;2024-06-29T03:43:24Z;[{'id': 5089849373, 'qualifierId': 1}, {'id': 5089849365, 'qualifierId': 140, 'value': '38.4'}, {'id': 5089849363, 'qualifierId': 56, 'value': 'Back'}, {'id': 5089849367, 'qualifierId': 141, 'value': '67.0'}, {'id': 5089849369, 'qualifierId': 212, 'value': '24.6'}, {'id': 5089849371, 'qualifierId': 213, 'value': '4.98'}, {'id': 5089849361, 'qualifierId': 107}];8p3y7tm4lzwp39tojonnohaay;N. Jones;;;doib55x7ijkckxo0p96byow0k;Pass;;;;;;;;;;;24,6;4,98;67,0;38,4;;;1,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;38,4;67,0;;;;;;;;0;50;39;Los Angeles II;3039;DC;1,0
2698331409;563;1;2;50;42;iiolvosiuokkrl5iuoxcjo4p;1;38,3;64,7;2024-06-29T03:43:24.402Z;2024-06-29T03:43:26Z;[{'id': 5089849385, 'qualifierId': 56, 'value': 'Center'}, {'id': 5089849393, 'qualifierId': 213, 'value': '5.83'}, {'id': 5089849387, 'qualifierId': 140, 'value': '59.8'}, {'id': 5089849389, 'qualifierId': 141, 'value': '48.5'}, {'id': 5089849391, 'qualifierId': 212, 'value': '25.1'}];f1oc42nax0yel4gblge49py7e;D. Amadou;;;doib55x7ijkckxo0p96byow0k;Pass;;;;;;;;;;;25,1;5,83;48,5;59,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;59,8;48,5;;;;;;;;0;50;42;Los Angeles II;3042;MC;1,0
2698331411;564;61;2;50;43;iiolvosiuokkrl5iuoxcjo4p;0;59,8;48,5;2024-06-29T03:43:25.785Z;2024-06-30T08:54:40Z;[{'id': 5089849397, 'qualifierId': 56, 'value': 'Center'}];6hh057kb54ovy3lqxo5bvxlhw;A. García;;;doib55x7ijkckxo0p96byow0k;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;50;43;Los Angeles II;3043;FWR;1,0
2698331417;419;1;2;50;43;6gaq85erpkvbyxvivd96wuw44;1;24,6;49,7;2024-06-29T03:43:26.169Z;2024-06-30T08:54:42Z;[{'id': 5089849405, 'qualifierId': 141, 'value': '36.1'}, {'id': 5089849403, 'qualifierId': 140, 'value': '33.2'}, {'id': 5089849407, 'qualifierId': 212, 'value': '12.9'}, {'id': 5089849409, 'qualifierId': 213, 'value': '5.49'}, {'id': 5089849401, 'qualifierId': 56, 'value': 'Back'}];do2o6ka25talswmmillufejqi;D. Rosales;;;doib55x7ijkckxo0p96byow0k;Pass;;;;;;;;;;;12,9;5,49;36,1;33,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;33,2;36,1;;;;;;;;0;50;43;Colorado Rapids II;3043;DC;1,0
2698601517;770;49;2;50;44;6gaq85erpkvbyxvivd96wuw44;1;38,0;32,3;2024-06-29T03:43:26.962Z;2024-06-30T08:54:33Z;[];ajxa2yfzwct5nd0ded1sa9vmy;C. Jaime;;;doib55x7ijkckxo0p96byow0k;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;50;44;Colorado Rapids II;3044;MC;1,0
2698331419;420;1;2;50;47;6gaq85erpkvbyxvivd96wuw44;0;32,7;35,4;2024-06-29T03:43:29.248Z;2024-06-30T11:02:17Z;[{'id': 5091570927, 'qualifierId': 233, 'value': '565'}, {'id': 5089849421, 'qualifierId': 213, 'value': '0.12'}, {'id': 5089849413, 'qualifierId': 56, 'value': 'Back'}, {'id': 5089849415, 'qualifierId': 140, 'value': '34.9'}, {'id': 5091341989, 'qualifierId': 286}, {'id': 5091341987, 'qualifierId': 236}, {'id': 5089849419, 'qualifierId': 212, 'value': '2.3'}, {'id': 5089849417, 'qualifierId': 141, 'value': '35.8'}];ajxa2yfzwct5nd0ded1sa9vmy;C. Jaime;;;doib55x7ijkckxo0p96byow0k;Pass;;;;;;;;;;;2,3;0,12;35,8;34,9;;;;;565,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;34,9;35,8;;;;;;;;0;50;47;Colorado Rapids II;3047;MC;1,0
2698331413;565;74;2;50;47;iiolvosiuokkrl5iuoxcjo4p;1;57,8;65,5;2024-06-29T03:43:29.249Z;2024-06-30T11:02:17Z;[{'id': 5091342013, 'qualifierId': 285}, {'id': 5091570931, 'qualifierId': 233, 'value': '420'}, {'id': 5089849399, 'qualifierId': 56, 'value': 'Center'}];etyqw24tl6zko0qarctyv6ane;R. Peña;;;doib55x7ijkckxo0p96byow0k;Blocked Pass;;;;;;;;;;;;;;;;;;;420,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;50;47;Los Angeles II;3047;MC;1,0
2698331415;566;49;2;50;48;iiolvosiuokkrl5iuoxcjo4p;1;53,8;51,5;2024-06-29T03:43:30.977Z;2024-06-29T03:43:31Z;[];6hh057kb54ovy3lqxo5bvxlhw;A. García;;;doib55x7ijkckxo0p96byow0k;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;50;48;Los Angeles II;3048;FWR;1,0
2698331421;567;1;2;50;49;iiolvosiuokkrl5iuoxcjo4p;1;55,0;48,2;2024-06-29T03:43:31.713Z;2024-06-29T03:43:33Z;[{'id': 5089849425, 'qualifierId': 140, 'value': '44.1'}, {'id': 5089849431, 'qualifierId': 213, 'value': '3.26'}, {'id': 5089849423, 'qualifierId': 56, 'value': 'Back'}, {'id': 5089849427, 'qualifierId': 141, 'value': '46.2'}, {'id': 5089849429, 'qualifierId': 212, 'value': '11.5'}];6hh057kb54ovy3lqxo5bvxlhw;A. García;;;doib55x7ijkckxo0p96byow0k;Pass;;;;;;;;;;;11,5;3,26;46,2;44,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;44,1;46,2;;;;;;;;0;50;49;Los Angeles II;3049;FWR;1,0
2698331423;568;1;2;50;51;iiolvosiuokkrl5iuoxcjo4p;0;43,7;46,2;2024-06-29T03:43:33.665Z;2024-06-29T03:43:35Z;[{'id': 5089849439, 'qualifierId': 141, 'value': '50.0'}, {'id': 5089849437, 'qualifierId': 140, 'value': '66.1'}, {'id': 5089849443, 'qualifierId': 213, 'value': '0.11'}, {'id': 5089849435, 'qualifierId': 56, 'value': 'Center'}, {'id': 5089849441, 'qualifierId': 212, 'value': '23.7'}];a9w6952jyw6x83gxp94zs8ro4;J. Belluz;;;doib55x7ijkckxo0p96byow0k;Pass;;;;;;;;;;;23,7;0,11;50,0;66,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;66,1;50,0;;;;;;;;0;50;51;Los Angeles II;3051;DL;1,0
2698331429;421;8;2;50;52;6gaq85erpkvbyxvivd96wuw44;1;37,7;44,4;2024-06-29T03:43:35.087Z;2024-06-30T08:55:56Z;[{'id': 5091342137, 'qualifierId': 384}, {'id': 5089849471, 'qualifierId': 56, 'value': 'Back'}];ajxa2yfzwct5nd0ded1sa9vmy;C. Jaime;;;doib55x7ijkckxo0p96byow0k;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;50;52;Colorado Rapids II;3052;MC;1,0
2698331433;422;61;2;50;53;6gaq85erpkvbyxvivd96wuw44;1;30,1;36,6;2024-06-29T03:43:35.232Z;2024-06-30T08:55:59Z;[{'id': 5091342235, 'qualifierId': 56, 'value': 'Back'}];do2o6ka25talswmmillufejqi;D. Rosales;;;doib55x7ijkckxo0p96byow0k;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;50;53;Colorado Rapids II;3053;DC;1,0
2698601615;771;49;2;50;54;6gaq85erpkvbyxvivd96wuw44;1;39,2;44,4;2024-06-29T03:43:36.213Z;2024-06-30T08:57:10Z;[];ajxa2yfzwct5nd0ded1sa9vmy;C. Jaime;;;doib55x7ijkckxo0p96byow0k;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;;;;;;;;;;0;50;54;Colorado Rapids II;3054;MC;1,0
2698641931;813;1;2;50;54;6gaq85erpkvbyxvivd96wuw44;1;41,4;43,2;2024-06-29T03:43:36.712Z;2024-06-30T10:59:31Z;[{'id': 5091568005, 'qualifierId': 140, 'value': '49.6'}, {'id': 5091568003, 'qualifierId': 56, 'value': 'Back'}, {'id': 5091568009, 'qualifierId': 212, 'value': '9.3'}, {'id': 5091568007, 'qualifierId': 141, 'value': '48.4'}, {'id': 5091568011, 'qualifierId': 213, 'value': '0.39'}];ajxa2yfzwct5nd0ded1sa9vmy;C. Jaime;;;doib55x7ijkckxo0p96byow0k;Pass;;;;;;;;;;;9,3;0,39;48,4;49,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;49,6;48,4;;;;;;;;0;50;54;Colorado Rapids II;3054;MC;1,0
2698601667;972;43;2;50;54;iiolvosiuokkrl5iuoxcjo4p;1;0,0;0,0;2024-06-29T03:43:36.962Z;2024-06-30T10:58:44Z;[{'id': 5091342677, 'qualifierId': 141, 'value': '50.1'}, {'id': 5091566977, 'qualifierId': 144, 'value': '1'}, {'id': 5091342679, 'qualifierId': 212, 'value': '11.7'}, {'id': 5091342673, 'qualifierId': 56, 'value': 'Center'}, {'id': 5091342681, 'qualifierId': 213, 'value': '3.47'}, {'id': 5091342675, 'qualifierId': 140, 'value': '50.2'}];38z2cuwmbeanujqho9cqwozmy;R. Aguirre;;;doib55x7ijkckxo0p96byow0k;Deleted event;;;;;;;;;;;11,7;3,47;50,1;50,2;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;50,2;50,1;;;;;;;;0;50;54;Los Angeles II;3054;Sub;1,0
2698601689;973;43;2;50;55;iiolvosiuokkrl5iuoxcjo4p;1;0,0;0,0;2024-06-29T03:43:37.462Z;2024-06-30T11:00:19Z;[{'id': 5091342791, 'qualifierId': 141, 'value': '43.2'}, {'id': 5091342787, 'qualifierId': 56, 'value': 'Center'}, {'id': 5091568935, 'qualifierId': 144, 'value': '1'}, {'id': 5091342789, 'qualifierId': 140, 'value': '52.6'}, {'id': 5091342793, 'qualifierId': 212, 'value': '5.3'}, {'id': 5091342795, 'qualifierId': 213, 'value': '5.21'}];6hh057kb54ovy3lqxo5bvxlhw;A. García;;;doib55x7ijkckxo0p96byow0k;Deleted event;;;;;;;;;;;5,3;5,21;43,2;52,6;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;52,6;43,2;;;;;;;;0;50;55;Los Angeles II;3055;FWR;1,0
2698642133;814;1;2;50;55;6gaq85erpkvbyxvivd96wuw44;1;49,6;48,4;2024-06-29T03:43:37.712Z;2024-06-30T11:00:39Z;[{'id': 5091569149, 'qualifierId': 213, 'value': '1.89'}, {'id': 5091569147, 'qualifierId': 212, 'value': '6.0'}, {'id': 5091569141, 'qualifierId': 56, 'value': 'Back'}, {'id': 5091569145, 'qualifierId': 141, 'value': '56.8'}, {'id': 5091569143, 'qualifierId': 140, 'value': '47.8'}];cuxpxs76g96vwhrnhw9rw2ihg;J. Hernandez;;;doib55x7ijkckxo0p96byow0k;Pass;;;;;;;;;;;6,0;1,89;56,8;47,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;47,8;56,8;;;;;;;;0;50;55;Colorado Rapids II;3055;FW;1,0
2698601753;772;1;2;50;56;6gaq85erpkvbyxvivd96wuw44;1;48,0;60,9;2024-06-29T03:43:38.462Z;2024-06-30T08:57:23Z;[{'id': 5091343087, 'qualifierId': 1}, {'id': 5091343081, 'qualifierId': 141, 'value': '65.2'}, {'id': 5091343085, 'qualifierId': 213, 'value': '0.09'}, {'id': 5091343083, 'qualifierId': 212, 'value': '33.0'}, {'id': 5091343077, 'qualifierId': 56, 'value': 'Center'}, {'id': 5091343079, 'qualifierId': 140, 'value': '79.3'}];6mm2h3x9hmyea3bu2wt80uo7o;M. Evans;;;doib55x7ijkckxo0p96byow0k;Pass;;;;;;;;;;;33,0;0,09;65,2;79,3;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;home;79,3;65,2;;;;;;;;0;50;56;Colorado Rapids II;3056;MC;1,0
2698331463;570;59;2;50;59;iiolvosiuokkrl5iuoxcjo4p;0;16,0;37,0;2024-06-29T03:43:41.393Z;2024-06-30T08:58:25Z;[{'id': 5089849625, 'qualifierId': 56, 'value': 'Back'}];3gzatxlefe9axcrqyllbtrzmc;E. Bandré;;;doib55x7ijkckxo0p96byow0k;Keeper Sweeper;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;50;59;Los Angeles II;3059;GK;1,0
2698331437;569;45;2;51;0;iiolvosiuokkrl5iuoxcjo4p;0;25,3;29,6;2024-06-29T03:43:42.213Z;2024-06-30T08:58:41Z;[{'id': 5089863047, 'qualifierId': 233, 'value': '718'}, {'id': 5089849505, 'qualifierId': 56, 'value': 'Back'}, {'id': 5089849507, 'qualifierId': 285}];3gzatxlefe9axcrqyllbtrzmc;E. Bandré;;;doib55x7ijkckxo0p96byow0k;Challenge;;;;;;;;;;;;;;;;;;;718,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;51;0;Los Angeles II;3060;GK;1,0
