id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_PlayerPosition;value_Resume;value_JerseyNumber;value_TeamKit;value_Involved;value_TeamPlayerFormation;value_TeamFormation;value_Captain;value_DirectionOfPlay;value_Length;value_PassEndY;value_Angle;value_Zone;value_PassEndX;value_KickOff;value_Chipped;value_LongBall;value_IntendedTackleTarget;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_TouchTypeClearance;value_Cross;value_OutSwinger;value_RightFooted;value_Head;value_BlockedPass;value_ShirtPull/Holding;value_Foul;value_Direct;value_FreeKickTaken;value_NextEventThrowIn;value_ThrowIn;value_LayOff;value_NotVisible;value_TouchTypePass;value_NextEventGoalKick;value_Low;value_GoalKick;value_HeadPass;value_TakeOnOvertake;value_Defensive1V1;value_AttemptedTackle;value_DeletedEventType;value_OutOfPlay;value_Left;value_CornerTaken;value_InSwinger;value_Launch;value_LeftFooted;value_SwitchOfPlay;value_PlayersCaughtOffside;value_Indirect;value_Handball;value_LowGkIntervention;value_Right;value_IntentionalAssist;value_Assist;value_GoalmouthZ;value_Assisted;value_GkY;value_BlockedY;value_RelatedEventId;value_BlockedX;value_NotPastGoalLine;value_FirstTouch;value_BoxCentre;value_FromCorner;value_GkX;value_GoalmouthY;value_Volley;value_HighLeft;value_NotAssisted;value_HighGkIntervention;value_HighClaim;value_KeeperThrow;value_High;value_RegularPlay;value_OverhitCross;value_TakeOnSpace;value_TouchTypeControl;value_LowCentre;value_Blocked;value_IndividualPlay;value_DefBlock;value_FollowsShotRebound;value_CloseHigh;value_OutOfBoxCentre;value_Overrun;value_FantasyAssistId;value_GkYTimeOfGoal;value_SetPiece;value_GoalShotTimestamp;value_FantasyAssistedBy;value_GoalShotGameClock;value_FantasyAssistTeam;value_FantasyAssistType;value_GkXTimeOfGoal;value_YellowCard;value_RecklessOffence;value_FastBreak;value_LowLeft;value_Collected;value_Hands;value_Diving;value_GkKickFromHands;value_PullBack;value_Shove/Push;value_FlickOn;value_LowRight;value_Minutes;value_EndType;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_AerialFoul;value_Injury;value_InjuredPlayerId;value_BigChance;value_BoxLeft;value_MisHit;value_MediumGkIntervention;value_Obstruction;value_SwerveLeft;value_CaptainChange;value_BoxRight;value_SwerveRight;value_HighRight;value_HighCentre;value_Standing;value_OverArm;value_FreeKick;value_Caught;value_CloseLeft;value_ThroughBall;value_ParriedSafe;value_Sliding;value_Feet;value_CloseRight;value_GoesToPenalties;value_Penalty;value_Scored;value_Second(2Nd)OppositeRelatedEventId;value_Missed;value_Saved;value_Weak;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2699351533;673;4;2;70;5;7pmw399vh2v44cjle4fkklp1w;0;91,0;15,3;2024-07-06T03:34:23.056Z;2024-07-06T03:34:29Z;[{'id': 5095480001, 'qualifierId': 13}, {'id': 5095480069, 'qualifierId': 233, 'value': '625'}, {'id': 5095480003, 'qualifierId': 56, 'value': 'Right'}, {'id': 5095480009, 'qualifierId': 286}, {'id': 5095480007, 'qualifierId': 265}, {'id': 5095480005, 'qualifierId': 152}];7qt4r82kyz05r8kd8cmdh1xqs;O. Sylla;;duz91vuapvx9winpiq1m8qt5g;Foul;;;;;;;;;;;;;;;;;;;625,0;1,0;;;;;;;;;1,0;1,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;70;5;Ventura County;4205;FWL;1,0
2699351563;626;1;2;70;41;8ijkk62897so5r3bq0wgwx4bu;1;10,2;79,6;2024-07-06T03:34:58.478Z;2024-07-13T09:08:51Z;[{'id': 5095480169, 'qualifierId': 1}, {'id': 5095480167, 'qualifierId': 213, 'value': '6.21'}, {'id': 5095480153, 'qualifierId': 5}, {'id': 5095480165, 'qualifierId': 212, 'value': '57.9'}, {'id': 5095480157, 'qualifierId': 152}, {'id': 5095480161, 'qualifierId': 140, 'value': '65.2'}, {'id': 5095480159, 'qualifierId': 56, 'value': 'Center'}, {'id': 5095480163, 'qualifierId': 141, 'value': '73.4'}, {'id': 5095480155, 'qualifierId': 157}];e23yyl43xtcve09dx234uuj8;A. Essengue;;duz91vuapvx9winpiq1m8qt5g;Pass;;;;;;;;;;57,9;73,4;6,21;;65,2;;;1,0;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;65,2;73,4;;;;;;;;0;70;41;Houston Dynamo II;4241;DC;1,0
2700568143;808;44;2;70;43;8ijkk62897so5r3bq0wgwx4bu;1;57,0;81,3;2024-07-06T03:35:01.278Z;2024-07-13T09:59:50Z;[{'id': 5102153929, 'qualifierId': 56, 'value': 'Left'}, {'id': 5102153933, 'qualifierId': 286}, {'id': 5102208589, 'qualifierId': 233, 'value': '934'}];1kl9112b8rcbr3k1s5hs353x0;A. Bibout;;duz91vuapvx9winpiq1m8qt5g;Aerial;;;;;;;;;;;;;;;;;;;934,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;;0;70;43;Houston Dynamo II;4243;FW;1,0
2700568147;934;44;2;70;43;7pmw399vh2v44cjle4fkklp1w;0;43,0;18,7;2024-07-06T03:35:01.279Z;2024-07-13T09:09:10Z;[{'id': 5102153949, 'qualifierId': 233, 'value': '808'}, {'id': 5102153947, 'qualifierId': 285}, {'id': 5102153943, 'qualifierId': 56, 'value': 'Back'}];1snfyu5dmv164k5cl87chjlsk;I. Mwakutuya;;duz91vuapvx9winpiq1m8qt5g;Aerial;;;;;;;;;;;;;;;;;;;808,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;70;43;Ventura County;4243;DR;1,0
2700568169;809;61;2;70;44;8ijkk62897so5r3bq0wgwx4bu;1;57,0;81,3;2024-07-06T03:35:02.178Z;2024-07-13T09:09:18Z;[{'id': 5102154081, 'qualifierId': 56, 'value': 'Left'}];1kl9112b8rcbr3k1s5hs353x0;A. Bibout;;duz91vuapvx9winpiq1m8qt5g;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;;0;70;44;Houston Dynamo II;4244;FW;1,0
2699351565;675;43;2;70;45;7pmw399vh2v44cjle4fkklp1w;1;0,0;0,0;2024-07-06T03:35:02.761Z;2024-07-06T04:00:21Z;[{'id': 5095480181, 'qualifierId': 213, 'value': '0.15'}, {'id': 5095480173, 'qualifierId': 56, 'value': 'Back'}, {'id': 5095480171, 'qualifierId': 3, 'value': '0'}, {'id': 5095492811, 'qualifierId': 144, 'value': '1'}, {'id': 5095480175, 'qualifierId': 140, 'value': '43.9'}, {'id': 5095480179, 'qualifierId': 212, 'value': '11.0'}, {'id': 5095480177, 'qualifierId': 141, 'value': '23.0'}];2wj1w4opn7f0jyz1ps6ebvc6i;K. Sargeant;;duz91vuapvx9winpiq1m8qt5g;Deleted event;;;;;;;;;;11,0;23,0;0,15;;43,9;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;43,9;23,0;;;;;;;;0;70;45;Ventura County;4245;DC;1,0
2699351567;627;44;2;70;47;8ijkk62897so5r3bq0wgwx4bu;1;59,2;75,3;2024-07-06T03:35:04.454Z;2024-07-13T10:00:14Z;[{'id': 5095480185, 'qualifierId': 286}, {'id': 5095480183, 'qualifierId': 56, 'value': 'Center'}, {'id': 5095480205, 'qualifierId': 233, 'value': '676'}];1kl9112b8rcbr3k1s5hs353x0;A. Bibout;;duz91vuapvx9winpiq1m8qt5g;Aerial;;;;;;;;;;;;;;;;;;;676,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;;0;70;47;Houston Dynamo II;4247;FW;1,0
2699351569;676;44;2;70;47;7pmw399vh2v44cjle4fkklp1w;0;40,8;24,7;2024-07-06T03:35:04.455Z;2024-07-13T10:00:13Z;[{'id': 5095480187, 'qualifierId': 56, 'value': 'Back'}, {'id': 5095480209, 'qualifierId': 233, 'value': '627'}, {'id': 5095480189, 'qualifierId': 285}];1snfyu5dmv164k5cl87chjlsk;I. Mwakutuya;;duz91vuapvx9winpiq1m8qt5g;Aerial;;;;;;;;;;;;;;;;;;;627,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;70;47;Ventura County;4247;DR;1,0
2699351571;628;1;2;70;47;8ijkk62897so5r3bq0wgwx4bu;1;62,8;73,9;2024-07-06T03:35:04.654Z;2024-07-06T03:35:06Z;[{'id': 5095480193, 'qualifierId': 56, 'value': 'Left'}, {'id': 5095480195, 'qualifierId': 140, 'value': '67.8'}, {'id': 5095480197, 'qualifierId': 141, 'value': '85.9'}, {'id': 5095480191, 'qualifierId': 3}, {'id': 5095480199, 'qualifierId': 212, 'value': '9.7'}, {'id': 5095480201, 'qualifierId': 213, 'value': '1.00'}];1kl9112b8rcbr3k1s5hs353x0;A. Bibout;;duz91vuapvx9winpiq1m8qt5g;Pass;;;;;;;;;;9,7;85,9;1,0;;67,8;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;67,8;85,9;;;;;;;;0;70;47;Houston Dynamo II;4247;FW;1,0
2699351575;629;1;2;70;48;8ijkk62897so5r3bq0wgwx4bu;1;67,2;85,2;2024-07-06T03:35:05.870Z;2024-07-13T09:09:26Z;[{'id': 5095480225, 'qualifierId': 213, 'value': '4.49'}, {'id': 5095480217, 'qualifierId': 56, 'value': 'Center'}, {'id': 5095480219, 'qualifierId': 140, 'value': '65.5'}, {'id': 5095480223, 'qualifierId': 212, 'value': '8.1'}, {'id': 5095480221, 'qualifierId': 141, 'value': '73.6'}, {'id': 5102154451, 'qualifierId': 155}];5zawuirp825t4brhaj90k9duy;S. Karani;;duz91vuapvx9winpiq1m8qt5g;Pass;;;;;;;;;;8,1;73,6;4,49;;65,5;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;65,5;73,6;;;;;;;;0;70;48;Houston Dynamo II;4248;AML;1,0
2699351579;630;61;2;70;51;8ijkk62897so5r3bq0wgwx4bu;0;64,5;74,7;2024-07-06T03:35:08.830Z;2024-07-06T03:35:09Z;[{'id': 5095480233, 'qualifierId': 56, 'value': 'Center'}];1kl9112b8rcbr3k1s5hs353x0;A. Bibout;;duz91vuapvx9winpiq1m8qt5g;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;;0;70;51;Houston Dynamo II;4251;FW;1,0
2699351577;677;4;2;70;51;7pmw399vh2v44cjle4fkklp1w;1;38,2;24,2;2024-07-06T03:35:08.992Z;2024-07-06T03:35:12Z;[{'id': 5095480245, 'qualifierId': 286}, {'id': 5095480239, 'qualifierId': 295}, {'id': 5095480243, 'qualifierId': 152}, {'id': 5095480237, 'qualifierId': 13}, {'id': 5095480241, 'qualifierId': 56, 'value': 'Back'}, {'id': 5095480259, 'qualifierId': 233, 'value': '631'}];3ehrq9mryoug8osgxkpg4eo7o;O. Bolaños;;duz91vuapvx9winpiq1m8qt5g;Foul;;;;;;;;;;;;;;;;;;;631,0;1,0;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;70;51;Ventura County;4251;Sub;1,0
2699351581;631;4;2;70;51;8ijkk62897so5r3bq0wgwx4bu;0;61,8;75,8;2024-07-06T03:35:08.993Z;2024-07-06T03:35:12Z;[{'id': 5095480251, 'qualifierId': 56, 'value': 'Center'}, {'id': 5095480267, 'qualifierId': 233, 'value': '677'}, {'id': 5095480253, 'qualifierId': 152}, {'id': 5095480249, 'qualifierId': 295}, {'id': 5095480247, 'qualifierId': 13}, {'id': 5095480255, 'qualifierId': 285}];1kl9112b8rcbr3k1s5hs353x0;A. Bibout;;duz91vuapvx9winpiq1m8qt5g;Foul;;;;;;;;;;;;;;;;;;;677,0;;1,0;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;;0;70;51;Houston Dynamo II;4251;FW;1,0
2699351595;678;1;2;70;59;7pmw399vh2v44cjle4fkklp1w;1;37,7;16,1;2024-07-06T03:35:16.720Z;2024-07-06T03:35:18Z;[{'id': 5095480329, 'qualifierId': 141, 'value': '27.1'}, {'id': 5095480327, 'qualifierId': 140, 'value': '27.5'}, {'id': 5095480325, 'qualifierId': 56, 'value': 'Back'}, {'id': 5095480321, 'qualifierId': 5}, {'id': 5095480333, 'qualifierId': 213, 'value': '2.53'}, {'id': 5095480331, 'qualifierId': 212, 'value': '13.1'}, {'id': 5095480323, 'qualifierId': 152}];1snfyu5dmv164k5cl87chjlsk;I. Mwakutuya;;duz91vuapvx9winpiq1m8qt5g;Pass;;;;;;;;;;13,1;27,1;2,53;;27,5;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;27,5;27,1;;;;;;;;0;70;59;Ventura County;4259;DR;1,0
2699351597;679;1;2;71;0;7pmw399vh2v44cjle4fkklp1w;1;27,5;27,1;2024-07-06T03:35:18.028Z;2024-07-06T03:35:21Z;[{'id': 5095480345, 'qualifierId': 212, 'value': '20.7'}, {'id': 5095480339, 'qualifierId': 56, 'value': 'Back'}, {'id': 5095480347, 'qualifierId': 213, 'value': '1.55'}, {'id': 5095480343, 'qualifierId': 141, 'value': '57.6'}, {'id': 5095480341, 'qualifierId': 140, 'value': '28.0'}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;duz91vuapvx9winpiq1m8qt5g;Pass;;;;;;;;;;20,7;57,6;1,55;;28,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;28,0;57,6;;;;;;;;0;71;0;Ventura County;4260;DL;1,0
2699351599;680;1;2;71;3;7pmw399vh2v44cjle4fkklp1w;1;30,4;52,8;2024-07-06T03:35:21.104Z;2024-07-06T03:35:23Z;[{'id': 5095480353, 'qualifierId': 140, 'value': '37.5'}, {'id': 5095480351, 'qualifierId': 56, 'value': 'Back'}, {'id': 5095480355, 'qualifierId': 141, 'value': '29.4'}, {'id': 5095480359, 'qualifierId': 213, 'value': '5.15'}, {'id': 5095480357, 'qualifierId': 212, 'value': '17.6'}];1p5u02noafhj6r31hj50stn2s;T. Lampman;;duz91vuapvx9winpiq1m8qt5g;Pass;;;;;;;;;;17,6;29,4;5,15;;37,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;37,5;29,4;;;;;;;;0;71;3;Ventura County;4263;DC;1,0
2699351601;681;1;2;71;6;7pmw399vh2v44cjle4fkklp1w;1;40,6;29,5;2024-07-06T03:35:23.664Z;2024-07-06T03:35:26Z;[{'id': 5095480365, 'qualifierId': 140, 'value': '56.3'}, {'id': 5095480367, 'qualifierId': 141, 'value': '8.5'}, {'id': 5095480369, 'qualifierId': 212, 'value': '21.8'}, {'id': 5095480371, 'qualifierId': 213, 'value': '5.57'}, {'id': 5095480363, 'qualifierId': 56, 'value': 'Right'}];3ehrq9mryoug8osgxkpg4eo7o;O. Bolaños;;duz91vuapvx9winpiq1m8qt5g;Pass;;;;;;;;;;21,8;8,5;5,57;;56,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;56,3;8,5;;;;;;;;0;71;6;Ventura County;4266;Sub;1,0
2699351603;682;61;2;71;8;7pmw399vh2v44cjle4fkklp1w;0;56,9;7,4;2024-07-06T03:35:25.920Z;2024-07-06T03:35:26Z;[{'id': 5095480375, 'qualifierId': 56, 'value': 'Right'}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;;duz91vuapvx9winpiq1m8qt5g;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;71;8;Ventura County;4268;FWR;1,0
2699351605;632;61;2;71;9;8ijkk62897so5r3bq0wgwx4bu;0;39,9;91,6;2024-07-06T03:35:27.374Z;2024-07-06T03:35:27Z;[{'id': 5095480377, 'qualifierId': 56, 'value': 'Back'}];4blue6g56i3t9iffjcmjs6hhw;R. Dalgado;;duz91vuapvx9winpiq1m8qt5g;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;;0;71;9;Houston Dynamo II;4269;DC;1,0
2699351611;683;4;2;71;11;7pmw399vh2v44cjle4fkklp1w;1;58,3;7,6;2024-07-06T03:35:28.765Z;2024-07-06T03:35:31Z;[{'id': 5095480421, 'qualifierId': 295}, {'id': 5095480423, 'qualifierId': 56, 'value': 'Right'}, {'id': 5095480429, 'qualifierId': 233, 'value': '633'}, {'id': 5095480427, 'qualifierId': 286}, {'id': 5095480419, 'qualifierId': 13}, {'id': 5095480425, 'qualifierId': 152}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;;duz91vuapvx9winpiq1m8qt5g;Foul;;;;;;;;;;;;;;;;;;;633,0;1,0;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;;0;71;11;Ventura County;4271;FWR;1,0
2699351609;633;4;2;71;11;8ijkk62897so5r3bq0wgwx4bu;0;41,7;92,4;2024-07-06T03:35:28.766Z;2024-07-06T03:35:32Z;[{'id': 5095480435, 'qualifierId': 233, 'value': '683'}, {'id': 5095480395, 'qualifierId': 13}, {'id': 5095480401, 'qualifierId': 152}, {'id': 5095480399, 'qualifierId': 56, 'value': 'Back'}, {'id': 5095480403, 'qualifierId': 285}, {'id': 5095480397, 'qualifierId': 295}];4blue6g56i3t9iffjcmjs6hhw;R. Dalgado;;duz91vuapvx9winpiq1m8qt5g;Foul;;;;;;;;;;;;;;;;;;;683,0;;1,0;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;;0;71;11;Houston Dynamo II;4271;DC;1,0
2699351615;684;1;2;71;14;7pmw399vh2v44cjle4fkklp1w;1;57,2;6,4;2024-07-06T03:35:32.016Z;2024-07-06T03:35:34Z;[{'id': 5095480439, 'qualifierId': 5}, {'id': 5095480445, 'qualifierId': 140, 'value': '44.0'}, {'id': 5095480449, 'qualifierId': 212, 'value': '14.7'}, {'id': 5095480447, 'qualifierId': 141, 'value': '13.5'}, {'id': 5095480443, 'qualifierId': 56, 'value': 'Back'}, {'id': 5095480441, 'qualifierId': 152}, {'id': 5095480451, 'qualifierId': 213, 'value': '2.81'}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;;duz91vuapvx9winpiq1m8qt5g;Pass;;;;;;;;;;14,7;13,5;2,81;;44,0;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;44,0;13,5;;;;;;;;0;71;14;Ventura County;4274;FWR;1,0
2699351621;685;1;2;71;16;7pmw399vh2v44cjle4fkklp1w;1;40,6;19,1;2024-07-06T03:35:33.952Z;2024-07-06T03:35:39Z;[{'id': 5095480481, 'qualifierId': 212, 'value': '34.3'}, {'id': 5095480475, 'qualifierId': 56, 'value': 'Back'}, {'id': 5095480485, 'qualifierId': 1}, {'id': 5095480477, 'qualifierId': 140, 'value': '39.9'}, {'id': 5095480483, 'qualifierId': 213, 'value': '1.59'}, {'id': 5095480479, 'qualifierId': 141, 'value': '69.6'}];1snfyu5dmv164k5cl87chjlsk;I. Mwakutuya;;duz91vuapvx9winpiq1m8qt5g;Pass;;;;;;;;;;34,3;69,6;1,59;;39,9;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;39,9;69,6;;;;;;;;0;71;16;Ventura County;4276;DR;1,0
2699351623;686;1;2;71;22;7pmw399vh2v44cjle4fkklp1w;1;46,8;59,9;2024-07-06T03:35:39.694Z;2024-07-06T03:35:45Z;[{'id': 5095480493, 'qualifierId': 141, 'value': '41.3'}, {'id': 5095480489, 'qualifierId': 56, 'value': 'Back'}, {'id': 5095480491, 'qualifierId': 140, 'value': '45.8'}, {'id': 5095480495, 'qualifierId': 212, 'value': '12.7'}, {'id': 5095480497, 'qualifierId': 213, 'value': '4.63'}];1p5u02noafhj6r31hj50stn2s;T. Lampman;;duz91vuapvx9winpiq1m8qt5g;Pass;;;;;;;;;;12,7;41,3;4,63;;45,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;45,8;41,3;;;;;;;;0;71;22;Ventura County;4282;DC;1,0
