id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_JerseyNumber;value_Resume;value_Involved;value_Captain;value_TeamPlayerFormation;value_PlayerPosition;value_TeamKit;value_TeamFormation;value_DirectionOfPlay;value_KickOff;value_PassEndX;value_Zone;value_PassEndY;value_Length;value_Angle;value_LongBall;value_Launch;value_HeadPass;value_Chipped;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_DeletedEventType;value_Foul;value_Direct;value_ShirtPull/Holding;value_FreeKickTaken;value_Assist;value_RegularPlay;value_BoxLeft;value_CloseLeft;value_LeftFooted;value_IndividualPlay;value_GoalmouthZ;value_GkX;value_Assisted;value_GoalmouthY;value_RelatedEventId;value_GkY;value_NextEventGoalKick;value_GoalKick;value_Low;value_Overrun;value_Handball;value_AttemptedTackle;value_SwitchOfPlay;value_OutOfPlay;value_Left;value_Right;value_OutSwinger;value_Cross;value_CornerTaken;value_Head;value_FlickOn;value_NextEventThrowIn;value_PlayersCaughtOffside;value_Indirect;value_GkKickFromHands;value_IntendedTackleTarget;value_ThrowIn;value_BlockedPass;value_CloseRight;value_KeeperThrow;value_IntentionalAssist;value_BoxCentre;value_SetPiece;value_FirstTouch;value_NotVisible;value_LayOff;value_Blocked;value_OutOfBoxCentre;value_BlockedX;value_LowCentre;value_BlockedY;value_DefBlock;value_BoxRight;value_RightFooted;value_FastBreak;value_InSwinger;value_FromCorner;value_SmallBoxRight;value_SixYardBlocked;value_OwnPlayer;value_Stooping;value_ParriedSafe;value_Hands;value_Shove/Push;value_High;value_ThroughBall;value_Unchallenged;value_YellowCard;value_RecklessOffence;value_OverhitCross;value_Injury;value_InjuredPlayerId;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_BigChance;value_Feet;value_ParriedDanger;value_Sliding;value_NotAssisted;value_LowLeft;value_AerialFoul;value_TimeWasting;value_Minutes;value_HighClaim;value_BlockedCross;value_OverArm;value_EndType;value_Tactical;value_FreeKick;value_HighRight;value_Collected;value_Diving;value_LowRight;value_GoalShotGameClock;value_GoalShotTimestamp;value_FantasyAssistType;value_FantasyAssistId;value_FantasyAssistTeam;value_FantasyAssistedBy;value_SmallBoxCentre;value_LeadingToAttempt;value_RelatedError1Id;value_GkHoof;value_TempBlocked;value_OtherObstacle;value_CloseHigh;value_Volley;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2710813451;764;1;2;79;33;1pc6sx2h4rp113ldkbp5d2xas;1;53,0;9,8;2024-08-18T20:48:39.538Z;2024-08-18T20:48:41Z;[{'id': 5158829329, 'qualifierId': 213, 'value': '5.21'}, {'id': 5158829325, 'qualifierId': 141, 'value': '5.3'}, {'id': 5158829321, 'qualifierId': 56, 'value': 'Right'}, {'id': 5158829323, 'qualifierId': 140, 'value': '54.6'}, {'id': 5158829327, 'qualifierId': 212, 'value': '3.5'}];a4staqjshva5lhcr0dw744nze;R. O'Driscoll;;;eppyl290g73qck1ht7he4ojro;Pass;;;;;;;;;;;54,6;;5,3;3,5;5,21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;54,6;5,3;;;;;;;0;0;79;33;St. Louis City II;4773;DMC;1,0
2710813479;765;1;2;79;36;1pc6sx2h4rp113ldkbp5d2xas;1;62,9;3,5;2024-08-18T20:48:41.818Z;2024-08-18T20:48:45Z;[{'id': 5158829461, 'qualifierId': 56, 'value': 'Right'}, {'id': 5158829473, 'qualifierId': 213, 'value': '0.98'}, {'id': 5158829467, 'qualifierId': 141, 'value': '7.9'}, {'id': 5158829463, 'qualifierId': 140, 'value': '64.8'}, {'id': 5158829471, 'qualifierId': 212, 'value': '3.6'}];a1rc6kukly42y5j5smz3w72tw;T. Ibsais;;;eppyl290g73qck1ht7he4ojro;Pass;;;;;;;;;;;64,8;;7,9;3,6;0,98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;64,8;7,9;;;;;;;0;0;79;36;St. Louis City II;4776;Sub;1,0
2710813487;766;1;2;79;38;1pc6sx2h4rp113ldkbp5d2xas;0;63,4;8,9;2024-08-18T20:48:43.979Z;2024-08-18T21:15:48Z;[{'id': 5158829501, 'qualifierId': 212, 'value': '10.9'}, {'id': 5158829499, 'qualifierId': 141, 'value': '7.4'}, {'id': 5158829497, 'qualifierId': 140, 'value': '73.7'}, {'id': 5158829503, 'qualifierId': 213, 'value': '6.19'}, {'id': 5158829495, 'qualifierId': 56, 'value': 'Right'}];clqg0gusupd6cehokpggbslck;E. Nieves;;;eppyl290g73qck1ht7he4ojro;Pass;;;;;;;;;;;73,7;;7,4;10,9;6,19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;73,7;7,4;;;;;;;0;0;79;38;St. Louis City II;4778;AMC;1,0
2710813511;630;1;2;79;38;dqx48fglv1l96cyrmjdod0xec;0;28,1;91,6;2024-08-18T20:48:44.146Z;2024-08-18T20:48:47Z;[{'id': 5158829611, 'qualifierId': 56, 'value': 'Center'}, {'id': 5158829633, 'qualifierId': 1}, {'id': 5158829607, 'qualifierId': 157}, {'id': 5158829623, 'qualifierId': 212, 'value': '54.4'}, {'id': 5158829627, 'qualifierId': 213, 'value': '5.86'}, {'id': 5158829619, 'qualifierId': 141, 'value': '58.8'}, {'id': 5158829615, 'qualifierId': 140, 'value': '75.4'}];bbnk87q7t8pahznohwjjcvu5m;E. Kinzner;;;eppyl290g73qck1ht7he4ojro;Pass;;;;;;;;;;;75,4;;58,8;54,4;5,86;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;75,4;58,8;;;;;;;0;0;79;38;Minnesota United II;4778;DC;1,0
2710813559;767;1;2;79;44;1pc6sx2h4rp113ldkbp5d2xas;1;33,0;55,7;2024-08-18T20:48:49.795Z;2024-08-18T20:48:52Z;[{'id': 5158829923, 'qualifierId': 213, 'value': '1.35'}, {'id': 5158829919, 'qualifierId': 141, 'value': '80.2'}, {'id': 5158829917, 'qualifierId': 140, 'value': '36.6'}, {'id': 5158829915, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158829921, 'qualifierId': 212, 'value': '17.1'}];dbc343lsh3l20pi4a4gmd94wk;G. Cruz;;;eppyl290g73qck1ht7he4ojro;Pass;;;;;;;;;;;36,6;;80,2;17,1;1,35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;36,6;80,2;;;;;;;0;0;79;44;St. Louis City II;4784;DC;1,0
2710813607;768;1;2;79;46;1pc6sx2h4rp113ldkbp5d2xas;1;36,6;80,3;2024-08-18T20:48:52.379Z;2024-08-18T20:48:56Z;[{'id': 5158830171, 'qualifierId': 56, 'value': 'Left'}, {'id': 5158830179, 'qualifierId': 213, 'value': '0.46'}, {'id': 5158830175, 'qualifierId': 141, 'value': '96.9'}, {'id': 5158830177, 'qualifierId': 212, 'value': '25.4'}, {'id': 5158830173, 'qualifierId': 140, 'value': '58.3'}];2pka62t1zg04jwkcx6zbc4wlw;F. McRobb;;;eppyl290g73qck1ht7he4ojro;Pass;;;;;;;;;;;58,3;;96,9;25,4;0,46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;58,3;96,9;;;;;;;0;0;79;46;St. Louis City II;4786;DC;1,0
2710813651;769;1;2;79;50;1pc6sx2h4rp113ldkbp5d2xas;1;58,8;96,9;2024-08-18T20:48:56.083Z;2024-08-18T20:49:00Z;[{'id': 5158830467, 'qualifierId': 213, 'value': '5.12'}, {'id': 5158830447, 'qualifierId': 56, 'value': 'Center'}, {'id': 5158830443, 'qualifierId': 155}, {'id': 5158830459, 'qualifierId': 212, 'value': '15.5'}, {'id': 5158830455, 'qualifierId': 141, 'value': '76.0'}, {'id': 5158830451, 'qualifierId': 140, 'value': '64.7'}];98tyw392rp4ow3apn0ygrbtp0;J. Farris;;;eppyl290g73qck1ht7he4ojro;Pass;;;;;;;;;;;64,7;;76,0;15,5;5,12;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;64,7;76,0;;;;;;;0;0;79;50;St. Louis City II;4790;DML;1,0
2710813705;770;1;2;79;54;1pc6sx2h4rp113ldkbp5d2xas;1;65,2;69,1;2024-08-18T20:48:59.899Z;2024-08-18T20:49:04Z;[{'id': 5158830775, 'qualifierId': 1}, {'id': 5158830767, 'qualifierId': 140, 'value': '90.0'}, {'id': 5158830763, 'qualifierId': 155}, {'id': 5158830773, 'qualifierId': 213, 'value': '5.29'}, {'id': 5158830769, 'qualifierId': 141, 'value': '10.3'}, {'id': 5158830765, 'qualifierId': 56, 'value': 'Right'}, {'id': 5158830771, 'qualifierId': 212, 'value': '47.7'}];tc5nl1hz1w06jobp5ckktr3e;J. Adebayo-Smith;;;eppyl290g73qck1ht7he4ojro;Pass;;;;;;;;;;;90,0;;10,3;47,7;5,29;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;90,0;10,3;;;;;;;0;0;79;54;St. Louis City II;4794;FW;1,0
2710813739;771;1;2;79;58;1pc6sx2h4rp113ldkbp5d2xas;0;95,0;12,9;2024-08-18T20:49:04.284Z;2024-08-18T20:49:07Z;[{'id': 5158831051, 'qualifierId': 56, 'value': 'Center'}, {'id': 5158831057, 'qualifierId': 212, 'value': '32.6'}, {'id': 5158831049, 'qualifierId': 155}, {'id': 5158831053, 'qualifierId': 140, 'value': '91.5'}, {'id': 5158831061, 'qualifierId': 1}, {'id': 5158831055, 'qualifierId': 141, 'value': '60.5'}, {'id': 5158831059, 'qualifierId': 213, 'value': '1.68'}, {'id': 5158831047, 'qualifierId': 2}];a1rc6kukly42y5j5smz3w72tw;T. Ibsais;;;eppyl290g73qck1ht7he4ojro;Pass;;;;;;;;;;;91,5;;60,5;32,6;1,68;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;91,5;60,5;;;;;;;0;0;79;58;St. Louis City II;4798;Sub;1,0
2710813775;631;12;2;80;3;dqx48fglv1l96cyrmjdod0xec;1;9,8;38,9;2024-08-18T20:49:09.282Z;2024-08-18T20:49:11Z;[{'id': 5158831281, 'qualifierId': 141, 'value': '25.7'}, {'id': 5158831277, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158831279, 'qualifierId': 140, 'value': '6.9'}, {'id': 5158831285, 'qualifierId': 213, 'value': '4.39'}, {'id': 5158831283, 'qualifierId': 212, 'value': '9.5'}];e9jko5f45qmjw3va7cp05l5w4;Hosei Kijima;;;eppyl290g73qck1ht7he4ojro;Clearance;;;;;;;;;;;6,9;;25,7;9,5;4,39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;6,9;25,7;;;;;;;0;0;80;3;Minnesota United II;4803;Sub;1,0
2710813785;632;44;2;80;3;dqx48fglv1l96cyrmjdod0xec;1;7,6;30,2;2024-08-18T20:49:09.330Z;2024-08-18T20:49:13Z;[{'id': 5158831335, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158831337, 'qualifierId': 285}, {'id': 5158831361, 'qualifierId': 233, 'value': '772'}];632mpv8dpnxjm69f8ip1e4l5g;D. Armstrong;;;eppyl290g73qck1ht7he4ojro;Aerial;;;;;;;;;;;;;;;;;;;;772,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;80;3;Minnesota United II;4803;DR;1,0
2710813755;772;44;2;80;3;1pc6sx2h4rp113ldkbp5d2xas;0;92,6;71,2;2024-08-18T20:49:09.331Z;2024-08-18T20:49:12Z;[{'id': 5158831391, 'qualifierId': 233, 'value': '632'}, {'id': 5158831177, 'qualifierId': 286}, {'id': 5158831175, 'qualifierId': 56, 'value': 'Center'}];1gmj4ge2sog221wqkmap8kidw;A. Martinez;;;eppyl290g73qck1ht7he4ojro;Aerial;;;;;;;;;;;;;;;;;;;;632,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;0;0;80;3;St. Louis City II;4803;Sub;1,0
2710813781;773;1;2;80;5;1pc6sx2h4rp113ldkbp5d2xas;0;84,9;74,0;2024-08-18T20:49:11.395Z;2024-08-18T20:50:37Z;[{'id': 5158831315, 'qualifierId': 141, 'value': '73.8'}, {'id': 5158831309, 'qualifierId': 3}, {'id': 5158831319, 'qualifierId': 213, 'value': '6.22'}, {'id': 5158831311, 'qualifierId': 56, 'value': 'Center'}, {'id': 5158831317, 'qualifierId': 212, 'value': '2.2'}, {'id': 5158831313, 'qualifierId': 140, 'value': '87.0'}];98tyw392rp4ow3apn0ygrbtp0;J. Farris;;;eppyl290g73qck1ht7he4ojro;Pass;;;;;;;;;;;87,0;;73,8;2,2;6,22;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;87,0;73,8;;;;;;;0;0;80;5;St. Louis City II;4805;DML;1,0
2710813787;633;1;2;80;6;dqx48fglv1l96cyrmjdod0xec;0;6,9;26,1;2024-08-18T20:49:11.794Z;2024-08-18T20:49:12Z;[{'id': 5158831347, 'qualifierId': 140, 'value': '10.3'}, {'id': 5158831343, 'qualifierId': 3}, {'id': 5158831351, 'qualifierId': 212, 'value': '3.8'}, {'id': 5158831353, 'qualifierId': 213, 'value': '0.31'}, {'id': 5158831349, 'qualifierId': 141, 'value': '27.8'}, {'id': 5158831345, 'qualifierId': 56, 'value': 'Back'}];632mpv8dpnxjm69f8ip1e4l5g;D. Armstrong;;;eppyl290g73qck1ht7he4ojro;Pass;;;;;;;;;;;10,3;;27,8;3,8;0,31;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;10,3;27,8;;;;;;;0;0;80;6;Minnesota United II;4806;DR;1,0
2710813807;634;1;2;80;6;dqx48fglv1l96cyrmjdod0xec;0;10,8;29,6;2024-08-18T20:49:12.611Z;2024-08-18T20:49:14Z;[{'id': 5158831479, 'qualifierId': 286}, {'id': 5158831461, 'qualifierId': 212, 'value': '0.5'}, {'id': 5158831455, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158831459, 'qualifierId': 141, 'value': '29.5'}, {'id': 5158831463, 'qualifierId': 213, 'value': '6.15'}, {'id': 5158831473, 'qualifierId': 233, 'value': '774'}, {'id': 5158831457, 'qualifierId': 140, 'value': '11.3'}, {'id': 5158831469, 'qualifierId': 236}];4eh46qse8ocmutobremniuolw;C. Locker;;;eppyl290g73qck1ht7he4ojro;Pass;;;;;;;;;;;11,3;;29,5;0,5;6,15;;;;;774,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;11,3;29,5;;;;;;;0;0;80;6;Minnesota United II;4806;Sub;1,0
2710813793;774;74;2;80;6;1pc6sx2h4rp113ldkbp5d2xas;1;85,0;73,4;2024-08-18T20:49:12.612Z;2024-08-18T20:50:43Z;[{'id': 5158831507, 'qualifierId': 233, 'value': '634'}, {'id': 5158831371, 'qualifierId': 285}, {'id': 5158831369, 'qualifierId': 56, 'value': 'Center'}];98tyw392rp4ow3apn0ygrbtp0;J. Farris;;;eppyl290g73qck1ht7he4ojro;Blocked Pass;;;;;;;;;;;;;;;;;;;;634,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;0;0;80;6;St. Louis City II;4806;DML;1,0
2710813811;775;3;2;80;8;1pc6sx2h4rp113ldkbp5d2xas;0;84,2;78,6;2024-08-18T20:49:13.939Z;2024-08-18T21:04:52Z;[{'id': 5158831649, 'qualifierId': 233, 'value': '635'}, {'id': 5158831491, 'qualifierId': 286}, {'id': 5158831489, 'qualifierId': 56, 'value': 'Center'}];98tyw392rp4ow3apn0ygrbtp0;J. Farris;;;eppyl290g73qck1ht7he4ojro;Take On;;;;;;;;;;;;;;;;;;;;635,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;0;0;80;8;St. Louis City II;4808;DML;1,0
2710813827;635;7;2;80;8;dqx48fglv1l96cyrmjdod0xec;1;15,8;21,4;2024-08-18T20:49:13.940Z;2024-08-18T21:04:52Z;[{'id': 5158831577, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158831581, 'qualifierId': 285}, {'id': 5158831601, 'qualifierId': 233, 'value': '775'}];632mpv8dpnxjm69f8ip1e4l5g;D. Armstrong;;;eppyl290g73qck1ht7he4ojro;Tackle;;;;;;;;;;;;;;;;;;;;775,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;80;8;Minnesota United II;4808;DR;1,0
2710813831;636;49;2;80;10;dqx48fglv1l96cyrmjdod0xec;1;13,8;17,5;2024-08-18T20:49:16.626Z;2024-08-18T20:49:17Z;[];632mpv8dpnxjm69f8ip1e4l5g;D. Armstrong;;;eppyl290g73qck1ht7he4ojro;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;80;10;Minnesota United II;4810;DR;1,0
2710813929;637;1;2;80;11;dqx48fglv1l96cyrmjdod0xec;1;13,8;17,5;2024-08-18T20:49:16.850Z;2024-08-18T20:49:24Z;[{'id': 5158832091, 'qualifierId': 157}, {'id': 5158832101, 'qualifierId': 213, 'value': '0.15'}, {'id': 5158832093, 'qualifierId': 56, 'value': 'Center'}, {'id': 5158832103, 'qualifierId': 1}, {'id': 5158832097, 'qualifierId': 141, 'value': '29.5'}, {'id': 5158832095, 'qualifierId': 140, 'value': '66.5'}, {'id': 5158832099, 'qualifierId': 212, 'value': '55.9'}];632mpv8dpnxjm69f8ip1e4l5g;D. Armstrong;;;eppyl290g73qck1ht7he4ojro;Pass;;;;;;;;;;;66,5;;29,5;55,9;0,15;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;66,5;29,5;;;;;;;0;0;80;11;Minnesota United II;4811;DR;1,0
2710813933;638;50;2;80;19;dqx48fglv1l96cyrmjdod0xec;1;73,8;31,9;2024-08-18T20:49:24.754Z;2024-08-18T21:04:53Z;[{'id': 5158832117, 'qualifierId': 286}, {'id': 5158832115, 'qualifierId': 56, 'value': 'Center'}, {'id': 5158832299, 'qualifierId': 233, 'value': '776'}];f2nvagw4mjjpn1ytj6rdl5ene;B. McSorley;;;eppyl290g73qck1ht7he4ojro;Dispossessed;;;;;;;;;;;;;;;;;;;;776,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;80;19;Minnesota United II;4819;FW;1,0
2710813961;776;7;2;80;19;1pc6sx2h4rp113ldkbp5d2xas;1;26,2;68,1;2024-08-18T20:49:24.755Z;2024-08-18T21:04:53Z;[{'id': 5158832287, 'qualifierId': 285}, {'id': 5158832285, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158832291, 'qualifierId': 233, 'value': '638'}];dbc343lsh3l20pi4a4gmd94wk;G. Cruz;;;eppyl290g73qck1ht7he4ojro;Tackle;;;;;;;;;;;;;;;;;;;;638,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;0;0;80;19;St. Louis City II;4819;DC;1,0
2710814019;777;1;2;80;22;1pc6sx2h4rp113ldkbp5d2xas;1;13,0;71,1;2024-08-18T20:49:28.460Z;2024-08-18T20:49:33Z;[{'id': 5158832601, 'qualifierId': 213, 'value': '0.54'}, {'id': 5158832595, 'qualifierId': 140, 'value': '35.3'}, {'id': 5158832597, 'qualifierId': 141, 'value': '91.8'}, {'id': 5158832599, 'qualifierId': 212, 'value': '27.3'}, {'id': 5158832593, 'qualifierId': 56, 'value': 'Back'}];4ac61l7qt4s63hv34g8zsihgp;A. Smir;;;eppyl290g73qck1ht7he4ojro;Pass;;;;;;;;;;;35,3;;91,8;27,3;0,54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;35,3;91,8;;;;;;;0;0;80;22;St. Louis City II;4822;GK;1,0
2710814025;778;49;2;80;27;1pc6sx2h4rp113ldkbp5d2xas;1;35,3;92,0;2024-08-18T20:49:33.260Z;2024-08-18T20:49:33Z;[];98tyw392rp4ow3apn0ygrbtp0;J. Farris;;;eppyl290g73qck1ht7he4ojro;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;0;0;80;27;St. Louis City II;4827;DML;1,0
2710814063;779;1;2;80;28;1pc6sx2h4rp113ldkbp5d2xas;1;36,9;90,5;2024-08-18T20:49:33.676Z;2024-08-18T20:49:36Z;[{'id': 5158832851, 'qualifierId': 56, 'value': 'Back'}, {'id': 5158832859, 'qualifierId': 213, 'value': '4.71'}, {'id': 5158832857, 'qualifierId': 212, 'value': '26.0'}, {'id': 5158832855, 'qualifierId': 141, 'value': '52.2'}, {'id': 5158832853, 'qualifierId': 140, 'value': '36.8'}];98tyw392rp4ow3apn0ygrbtp0;J. Farris;;;eppyl290g73qck1ht7he4ojro;Pass;;;;;;;;;;;36,8;;52,2;26,0;4,71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;36,8;52,2;;;;;;;0;0;80;28;St. Louis City II;4828;DML;1,0
2710814077;639;45;2;80;31;dqx48fglv1l96cyrmjdod0xec;0;68,4;48,6;2024-08-18T20:49:36.699Z;2024-08-18T20:49:41Z;[{'id': 5158833067, 'qualifierId': 233, 'value': '780'}, {'id': 5158832923, 'qualifierId': 56, 'value': 'Center'}, {'id': 5158832925, 'qualifierId': 286}];f2nvagw4mjjpn1ytj6rdl5ene;B. McSorley;;;eppyl290g73qck1ht7he4ojro;Challenge;;;;;;;;;;;;;;;;;;;;780,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;80;31;Minnesota United II;4831;FW;1,0
