id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_Involved;value_Resume;value_TeamPlayerFormation;value_PlayerPosition;value_Captain;value_TeamFormation;value_JerseyNumber;value_DirectionOfPlay;value_KickOff;value_PassEndX;value_Angle;value_Length;value_PassEndY;value_Zone;value_LongBall;value_Launch;value_TouchTypePass;value_FlickOn;value_HeadPass;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_TakeOnOvertake;value_Offensive;value_OutOfPlay;value_TouchTypeClearance;value_Defensive;value_DeletedEventType;value_IntendedTackleTarget;value_BlockedPass;value_TouchTypeControl;value_Overrun;value_Chipped;value_LowGkIntervention;value_NotVisible;value_SwitchOfPlay;value_AttemptedTackle;value_Foul;value_Direct;value_InjuredPlayerId;value_Injury;value_RelatedEventId;value_FreeKickTaken;value_LayOff;value_SwerveRight;value_IndividualPlay;value_GoalmouthY;value_OutOfBoxCentre;value_RegularPlay;value_Assisted;value_HighLeft;value_GoalmouthZ;value_LeftFooted;value_GkX;value_GkY;value_NextEventGoalKick;value_GoalKick;value_Low;value_TakeOnSpace;value_GkHoof;value_PullBack;value_Assist;value_IntentionalAssist;value_ThroughBall;value_BoxCentre;value_Right;value_MisHit;value_High;value_RightFooted;value_OutSwinger;value_Cross;value_FirstTouch;value_CloseHigh;value_SmallBoxLeft;value_BigChance;value_Head;value_Left;value_BlockedY;value_BlockedX;value_NotPastGoalLine;value_ShirtPull/Holding;value_KeeperThrow;value_Unchallenged;value_MediumGkIntervention;value_CornerTaken;value_InSwinger;value_Shove/Push;value_IncorrectOutOfPlayDecision;value_RecklessOffence;value_YellowCard;value_Defensive1V1;value_Straight;value_DrivenCross;value_NotAssisted;value_DefBlock;value_OwnShotBlocked;value_Volley;value_SmallBoxCentre;value_GkXTimeOfGoal;value_KeeperTouched;value_LowRight;value_GoalShotGameClock;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_OtherObstacle;value_ParriedSafe;value_Diving;value_Hands;value_HighGkIntervention;value_BoxLeft;value_Blocked;value_SixYardBlocked;value_FromCorner;value_OwnPlayer;value_LowCentre;value_BoxRight;value_LowLeft;value_BallHitsReferee;value_RefereeDelay;value_DrinksBreak;value_PlayersCaughtOffside;value_Indirect;value_OverhitCross;value_Handball;value_SwerveLeft;value_FreeKick;value_Minutes;value_CloseRight;value_TacticalFoul;value_Deflection;value_Standing;value_ParriedDanger;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_FastBreak;value_SetPiece;value_GkKickFromHands;value_HighClaim;value_OverArm;value_TimeWasting;value_LastLine;value_AerialFoul;value_BlockedCross;value_1On1;value_SmallBoxRight;value_Collected;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2696574423;787;1;2;83;19;7pmw399vh2v44cjle4fkklp1w;1;38,0;5,9;2024-06-17T00:49:43.709Z;2024-06-17T00:49:45Z;[{'id': 5080173687, 'qualifierId': 56, 'value': 'Back'}, {'id': 5080173689, 'qualifierId': 140, 'value': '13.9'}, {'id': 5080173697, 'qualifierId': 1}, {'id': 5080173691, 'qualifierId': 141, 'value': '44.2'}, {'id': 5080173693, 'qualifierId': 212, 'value': '36.3'}, {'id': 5080173695, 'qualifierId': 213, 'value': '2.34'}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;;dhnfqkwp0wwcwx5i2j2su04r8;Pass;;;;;;;;;;;13,9;2,34;36,3;44,2;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;13,9;44,2;;;;;;;0;0;83;19;St. Louis City II;4999;DL;1,0
2696574425;788;1;2;83;20;7pmw399vh2v44cjle4fkklp1w;1;13,9;44,2;2024-06-17T00:49:45.101Z;2024-06-17T00:49:49Z;[{'id': 5080173739, 'qualifierId': 213, 'value': '0.93'}, {'id': 5080173731, 'qualifierId': 56, 'value': 'Back'}, {'id': 5080173733, 'qualifierId': 140, 'value': '24.7'}, {'id': 5080173737, 'qualifierId': 212, 'value': '19.0'}, {'id': 5080173735, 'qualifierId': 141, 'value': '66.7'}];e81zc97bmfjgwo978gplrx46i;X. Valdez;;;dhnfqkwp0wwcwx5i2j2su04r8;Pass;;;;;;;;;;;24,7;0,93;19,0;66,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;24,7;66,7;;;;;;;0;0;83;20;St. Louis City II;5000;GK;1,0
2696574427;789;1;2;83;27;7pmw399vh2v44cjle4fkklp1w;1;31,8;53,0;2024-06-17T00:49:52.380Z;2024-06-17T00:49:55Z;[{'id': 5080173747, 'qualifierId': 141, 'value': '29.2'}, {'id': 5080173749, 'qualifierId': 212, 'value': '16.3'}, {'id': 5080173745, 'qualifierId': 140, 'value': '30.1'}, {'id': 5080173751, 'qualifierId': 213, 'value': '4.60'}, {'id': 5080173743, 'qualifierId': 56, 'value': 'Back'}];48p3wcjai97tpt50ia7bi7ok4;J. Medina;;;dhnfqkwp0wwcwx5i2j2su04r8;Pass;;;;;;;;;;;30,1;4,6;16,3;29,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;30,1;29,2;;;;;;;0;0;83;27;St. Louis City II;5007;DC;1,0
2696574429;790;1;2;83;30;7pmw399vh2v44cjle4fkklp1w;1;30,1;29,2;2024-06-17T00:49:55.277Z;2024-06-17T00:49:59Z;[{'id': 5080173757, 'qualifierId': 140, 'value': '54.7'}, {'id': 5080173755, 'qualifierId': 56, 'value': 'Center'}, {'id': 5080173761, 'qualifierId': 212, 'value': '25.9'}, {'id': 5080173763, 'qualifierId': 213, 'value': '6.20'}, {'id': 5080173759, 'qualifierId': 141, 'value': '26.2'}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;;dhnfqkwp0wwcwx5i2j2su04r8;Pass;;;;;;;;;;;54,7;6,2;25,9;26,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;54,7;26,2;;;;;;;0;0;83;30;St. Louis City II;5010;DL;1,0
2696574431;791;1;2;83;34;7pmw399vh2v44cjle4fkklp1w;1;64,6;34,8;2024-06-17T00:49:59.308Z;2024-06-17T00:50:03Z;[{'id': 5080173773, 'qualifierId': 212, 'value': '40.7'}, {'id': 5080173771, 'qualifierId': 141, 'value': '78.7'}, {'id': 5080173775, 'qualifierId': 213, 'value': '0.82'}, {'id': 5080173769, 'qualifierId': 140, 'value': '90.9'}, {'id': 5080173767, 'qualifierId': 56, 'value': 'Center'}, {'id': 5080173777, 'qualifierId': 1}];azzpjrq2pndxuz0waw25p7r6y;I. Reid;;;dhnfqkwp0wwcwx5i2j2su04r8;Pass;;;;;;;;;;;90,9;0,82;40,7;78,7;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;90,9;78,7;;;;;;;0;0;83;34;St. Louis City II;5014;Sub;1,0
2696574433;792;1;2;83;39;7pmw399vh2v44cjle4fkklp1w;0;93,9;77,6;2024-06-17T00:50:03.436Z;2024-06-19T18:26:18Z;[{'id': 5080173785, 'qualifierId': 141, 'value': '71.5'}, {'id': 5081943415, 'qualifierId': 236}, {'id': 5080173781, 'qualifierId': 56, 'value': 'Center'}, {'id': 5081943505, 'qualifierId': 386}, {'id': 5081968603, 'qualifierId': 233, 'value': '708'}, {'id': 5081943507, 'qualifierId': 72}, {'id': 5080173783, 'qualifierId': 140, 'value': '93.8'}, {'id': 5081943503, 'qualifierId': 225}, {'id': 5080173787, 'qualifierId': 212, 'value': '4.1'}, {'id': 5081943417, 'qualifierId': 286}, {'id': 5081943335, 'qualifierId': 2}, {'id': 5080173789, 'qualifierId': 213, 'value': '4.69'}];2wj1w4opn7f0jyz1ps6ebvc6i;K. Sargeant;;;dhnfqkwp0wwcwx5i2j2su04r8;Pass;;;;;;;;;;;93,8;4,69;4,1;71,5;;;;;;;;708,0;;;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;93,8;71,5;;;;;;;0;0;83;39;St. Louis City II;5019;DC;1,0
2696574437;708;12;2;83;39;dqx48fglv1l96cyrmjdod0xec;1;9,1;24,7;2024-06-17T00:50:03.536Z;2024-06-19T18:26:18Z;[{'id': 5081968607, 'qualifierId': 233, 'value': '792'}, {'id': 5081943347, 'qualifierId': 185}, {'id': 5080173793, 'qualifierId': 56, 'value': 'Back'}];7h6a0x05z2laewfq7spicxwd0;N. McGuire;;;dhnfqkwp0wwcwx5i2j2su04r8;Clearance;;;;;;;;;;;;;;;;;;;;;;792,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;0;0;83;39;Houston Dynamo II;5019;Sub;1,0
2696574435;793;61;2;83;41;7pmw399vh2v44cjle4fkklp1w;1;93,8;72,0;2024-06-17T00:50:05.468Z;2024-06-17T00:50:05Z;[{'id': 5080173791, 'qualifierId': 56, 'value': 'Center'}];2wj1w4opn7f0jyz1ps6ebvc6i;K. Sargeant;;;dhnfqkwp0wwcwx5i2j2su04r8;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;0;0;83;41;St. Louis City II;5021;DC;1,0
2696574439;794;3;2;83;43;7pmw399vh2v44cjle4fkklp1w;0;80,2;90,4;2024-06-17T00:50:07.883Z;2024-06-19T18:05:17Z;[{'id': 5080173811, 'qualifierId': 286}, {'id': 5081943739, 'qualifierId': 464}, {'id': 5080173837, 'qualifierId': 233, 'value': '709'}, {'id': 5080173809, 'qualifierId': 56, 'value': 'Left'}];7qt4r82kyz05r8kd8cmdh1xqs;O. Sylla;;;dhnfqkwp0wwcwx5i2j2su04r8;Take On;;;;;;;;;;;;;;;;;;;;;;709,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;0;0;83;43;St. Louis City II;5023;FWL;1,0
2696574443;709;7;2;83;43;dqx48fglv1l96cyrmjdod0xec;1;19,8;9,6;2024-06-17T00:50:07.884Z;2024-06-19T18:05:19Z;[{'id': 5080173831, 'qualifierId': 233, 'value': '794'}, {'id': 5080173829, 'qualifierId': 285}, {'id': 5081943781, 'qualifierId': 383}, {'id': 5080173827, 'qualifierId': 56, 'value': 'Back'}];3dyn7hheqvs3gm3m84jrra9lg;S. Antwi;;;dhnfqkwp0wwcwx5i2j2su04r8;Tackle;;;;;;;;;;;;;;;;;;;;;;794,0;;;;;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;0;0;83;43;Houston Dynamo II;5023;MC;1,0
2696574447;710;1;2;83;44;dqx48fglv1l96cyrmjdod0xec;1;17,7;11,1;2024-06-17T00:50:08.588Z;2024-06-17T00:50:10Z;[{'id': 5080173853, 'qualifierId': 140, 'value': '27.3'}, {'id': 5080173851, 'qualifierId': 56, 'value': 'Back'}, {'id': 5080173855, 'qualifierId': 141, 'value': '7.2'}, {'id': 5080173859, 'qualifierId': 213, 'value': '6.03'}, {'id': 5080173857, 'qualifierId': 212, 'value': '10.4'}];3dyn7hheqvs3gm3m84jrra9lg;S. Antwi;;;dhnfqkwp0wwcwx5i2j2su04r8;Pass;;;;;;;;;;;27,3;6,03;10,4;7,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;27,3;7,2;;;;;;;0;0;83;44;Houston Dynamo II;5024;MC;1,0
2696574449;711;49;2;83;45;dqx48fglv1l96cyrmjdod0xec;1;28,2;7,9;2024-06-17T00:50:10.075Z;2024-06-17T00:50:10Z;[];en6q7ddrr22sz6knipkbqhyw9;Wan Kuzain;;;dhnfqkwp0wwcwx5i2j2su04r8;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;0;0;83;45;Houston Dynamo II;5025;MR;1,0
2696902195;834;3;2;83;48;dqx48fglv1l96cyrmjdod0xec;1;54,8;6,1;2024-06-17T00:50:12.634Z;2024-06-19T18:05:42Z;[{'id': 5081944069, 'qualifierId': 286}, {'id': 5081944071, 'qualifierId': 465}, {'id': 5081944145, 'qualifierId': 233, 'value': '959'}, {'id': 5081944065, 'qualifierId': 56, 'value': 'Right'}];en6q7ddrr22sz6knipkbqhyw9;Wan Kuzain;;;dhnfqkwp0wwcwx5i2j2su04r8;Take On;;;;;;;;;;;;;;;;;;;;;;959,0;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;0;0;83;48;Houston Dynamo II;5028;MR;1,0
2696902197;959;45;2;83;48;7pmw399vh2v44cjle4fkklp1w;0;45,2;93,9;2024-06-17T00:50:12.634Z;2024-06-19T18:05:43Z;[{'id': 5081944077, 'qualifierId': 285}, {'id': 5081944073, 'qualifierId': 56, 'value': 'Back'}, {'id': 5081944079, 'qualifierId': 233, 'value': '834'}];bfsjxpmiflhdz2162ulqlo0lw;J. Valverde;;;dhnfqkwp0wwcwx5i2j2su04r8;Challenge;;;;;;;;;;;;;;;;;;;;;;834,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;0;0;83;48;St. Louis City II;5028;MC;1,0
2696574451;712;1;2;83;48;dqx48fglv1l96cyrmjdod0xec;1;62,3;8,9;2024-06-17T00:50:13.307Z;2024-06-17T00:50:14Z;[{'id': 5080173863, 'qualifierId': 56, 'value': 'Center'}, {'id': 5080173871, 'qualifierId': 213, 'value': '1.55'}, {'id': 5080173865, 'qualifierId': 140, 'value': '62.6'}, {'id': 5080173869, 'qualifierId': 212, 'value': '12.4'}, {'id': 5080173867, 'qualifierId': 141, 'value': '27.1'}];en6q7ddrr22sz6knipkbqhyw9;Wan Kuzain;;;dhnfqkwp0wwcwx5i2j2su04r8;Pass;;;;;;;;;;;62,6;1,55;12,4;27,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;62,6;27,1;;;;;;;0;0;83;48;Houston Dynamo II;5028;MR;1,0
2696574455;713;1;2;83;50;dqx48fglv1l96cyrmjdod0xec;0;61,5;33,7;2024-06-17T00:50:14.812Z;2024-06-17T00:52:07Z;[{'id': 5080173893, 'qualifierId': 212, 'value': '32.1'}, {'id': 5080173891, 'qualifierId': 141, 'value': '33.9'}, {'id': 5080173895, 'qualifierId': 213, 'value': '0.00'}, {'id': 5080173887, 'qualifierId': 56, 'value': 'Center'}, {'id': 5080173901, 'qualifierId': 4}, {'id': 5080173897, 'qualifierId': 1}, {'id': 5080173889, 'qualifierId': 140, 'value': '92.1'}];9k050zmkegfu3gdw2b4g4uwwk;C. Glover;;;dhnfqkwp0wwcwx5i2j2su04r8;Pass;;;;;;;;;;;92,1;0,0;32,1;33,9;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;92,1;33,9;;;;;;;0;0;83;50;Houston Dynamo II;5030;Sub;1,0
2696574457;795;52;2;83;53;7pmw399vh2v44cjle4fkklp1w;1;6,7;59,0;2024-06-17T00:50:18.013Z;2024-06-19T18:05:54Z;[{'id': 5081944331, 'qualifierId': 376}];e81zc97bmfjgwo978gplrx46i;X. Valdez;;;dhnfqkwp0wwcwx5i2j2su04r8;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;;;;;;;;;0;0;83;53;St. Louis City II;5033;GK;1,0
2696574459;796;1;2;83;55;7pmw399vh2v44cjle4fkklp1w;1;11,7;58,1;2024-06-17T00:50:20.124Z;2024-06-17T00:50:23Z;[{'id': 5080173929, 'qualifierId': 287}, {'id': 5080173903, 'qualifierId': 123}, {'id': 5080173911, 'qualifierId': 212, 'value': '30.0'}, {'id': 5080173905, 'qualifierId': 56, 'value': 'Back'}, {'id': 5080173913, 'qualifierId': 213, 'value': '0.85'}, {'id': 5080173909, 'qualifierId': 141, 'value': '91.1'}, {'id': 5080173907, 'qualifierId': 140, 'value': '30.6'}];e81zc97bmfjgwo978gplrx46i;X. Valdez;;;dhnfqkwp0wwcwx5i2j2su04r8;Pass;;;;;;;;;;;30,6;0,85;30,0;91,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;30,6;91,1;;;;;;;0;0;83;55;St. Louis City II;5035;GK;1,0
2696574471;797;1;2;83;58;7pmw399vh2v44cjle4fkklp1w;0;33,2;89,1;2024-06-17T00:50:22.821Z;2024-06-17T00:51:06Z;[{'id': 5080173977, 'qualifierId': 213, 'value': '5.55'}, {'id': 5080173967, 'qualifierId': 155}, {'id': 5080173969, 'qualifierId': 56, 'value': 'Center'}, {'id': 5080173979, 'qualifierId': 1}, {'id': 5080173975, 'qualifierId': 212, 'value': '57.3'}, {'id': 5080173971, 'qualifierId': 140, 'value': '73.6'}, {'id': 5080173973, 'qualifierId': 141, 'value': '32.5'}];2wj1w4opn7f0jyz1ps6ebvc6i;K. Sargeant;;;dhnfqkwp0wwcwx5i2j2su04r8;Pass;;;;;;;;;;;73,6;5,55;57,3;32,5;;1,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;73,6;32,5;;;;;;;0;0;83;58;St. Louis City II;5038;DC;1,0
2696574481;714;12;2;84;5;dqx48fglv1l96cyrmjdod0xec;1;15,6;73,1;2024-06-17T00:50:30.203Z;2024-06-17T00:50:35Z;[{'id': 5080174021, 'qualifierId': 140, 'value': '23.5'}, {'id': 5080174023, 'qualifierId': 141, 'value': '94.6'}, {'id': 5080174019, 'qualifierId': 56, 'value': 'Back'}, {'id': 5080174025, 'qualifierId': 212, 'value': '16.8'}, {'id': 5080174027, 'qualifierId': 213, 'value': '1.05'}];7zkzjmk1go1u2vi5qkqlmezu;J. Reid;;;dhnfqkwp0wwcwx5i2j2su04r8;Clearance;;;;;;;;;;;23,5;1,05;16,8;94,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;23,5;94,6;;;;;;;0;0;84;5;Houston Dynamo II;5045;DC;1,0
2696574479;798;1;2;84;10;7pmw399vh2v44cjle4fkklp1w;0;76,7;8,5;2024-06-17T00:50:34.620Z;2024-06-17T00:50:45Z;[{'id': 5080174065, 'qualifierId': 156}, {'id': 5080174011, 'qualifierId': 140, 'value': '81.1'}, {'id': 5080174013, 'qualifierId': 141, 'value': '11.6'}, {'id': 5080174015, 'qualifierId': 212, 'value': '5.1'}, {'id': 5080174009, 'qualifierId': 56, 'value': 'Right'}, {'id': 5080174017, 'qualifierId': 213, 'value': '0.43'}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;;;dhnfqkwp0wwcwx5i2j2su04r8;Pass;;;;;;;;;;;81,1;0,43;5,1;11,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;away;81,1;11,6;;;;;;;0;0;84;10;St. Louis City II;5050;MC;1,0
2696574483;715;49;2;84;10;dqx48fglv1l96cyrmjdod0xec;1;21,1;89,5;2024-06-17T00:50:35.067Z;2024-06-17T00:50:35Z;[];7zkzjmk1go1u2vi5qkqlmezu;J. Reid;;;dhnfqkwp0wwcwx5i2j2su04r8;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;0;0;84;10;Houston Dynamo II;5050;DC;1,0
2696574485;716;1;2;84;13;dqx48fglv1l96cyrmjdod0xec;1;21,4;90,8;2024-06-17T00:50:37.433Z;2024-06-17T00:50:42Z;[{'id': 5080174035, 'qualifierId': 212, 'value': '15.8'}, {'id': 5080174029, 'qualifierId': 56, 'value': 'Back'}, {'id': 5080174031, 'qualifierId': 140, 'value': '23.4'}, {'id': 5080174033, 'qualifierId': 141, 'value': '67.8'}, {'id': 5080174037, 'qualifierId': 213, 'value': '4.85'}];7zkzjmk1go1u2vi5qkqlmezu;J. Reid;;;dhnfqkwp0wwcwx5i2j2su04r8;Pass;;;;;;;;;;;23,4;4,85;15,8;67,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;23,4;67,8;;;;;;;0;0;84;13;Houston Dynamo II;5053;DC;1,0
2696574487;717;1;2;84;18;dqx48fglv1l96cyrmjdod0xec;1;31,4;64,3;2024-06-17T00:50:42.603Z;2024-06-17T00:50:44Z;[{'id': 5080174047, 'qualifierId': 212, 'value': '12.7'}, {'id': 5080174045, 'qualifierId': 141, 'value': '46.6'}, {'id': 5080174043, 'qualifierId': 140, 'value': '27.6'}, {'id': 5080174049, 'qualifierId': 213, 'value': '4.39'}, {'id': 5080174041, 'qualifierId': 56, 'value': 'Back'}];dpedfgxin5nc4qmziaokpmiy2;C. Cilley;;;dhnfqkwp0wwcwx5i2j2su04r8;Pass;;;;;;;;;;;27,6;4,39;12,7;46,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;27,6;46,6;;;;;;;0;0;84;18;Houston Dynamo II;5058;MC;1,0
