id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Captain;value_Resume;value_JerseyNumber;value_TeamFormation;value_PlayerPosition;value_Involved;value_TeamKit;value_TeamPlayerFormation;value_DirectionOfPlay;value_PassEndY;value_Zone;value_Length;value_KickOff;value_Angle;value_PassEndX;value_LongBall;value_Launch;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_HeadPass;value_DeletedEventType;value_InjuredPlayerId;value_Injury;value_RelatedEventId;value_Chipped;value_SwitchOfPlay;value_IntendedTackleTarget;value_NextEventThrowIn;value_ThrowIn;value_Head;value_BlockedPass;value_Shove/Push;value_Direct;value_Foul;value_FreeKickTaken;value_TakeOnSpace;value_Defensive1V1;value_AttemptedTackle;value_TouchTypeClearance;value_OutOfPlay;value_Cross;value_RightFooted;value_DrivenCross;value_Straight;value_GkX;value_FirstTouch;value_RegularPlay;value_GoalmouthZ;value_NotAssisted;value_SmallBoxCentre;value_GoalmouthY;value_CloseRight;value_GkY;value_NextEventGoalKick;value_Low;value_GoalKick;value_TakeOnOvertake;value_TouchTypeControl;value_ThroughBall;value_Left;value_Right;value_CornerTaken;value_OutSwinger;value_IntentionalAssist;value_Assist;value_FlickOn;value_BlockedY;value_FromCorner;value_BlockedX;value_LowCentre;value_Assisted;value_SixYardBlocked;value_Volley;value_Blocked;value_DefBlock;value_MediumGkIntervention;value_KeeperThrow;value_ShirtPull/Holding;value_LayOff;value_PlayersCaughtOffside;value_NotVisible;value_Indirect;value_LeftFooted;value_OutOfBoxCentre;value_IndividualPlay;value_LowRight;value_ParriedSafe;value_LowGkIntervention;value_Diving;value_Hands;value_OverhitCross;value_InSwinger;value_Overrun;value_TouchTypePass;value_FloatedCross;value_NotPastGoalLine;value_BoxCentre;value_Weak;value_Collected;value_Standing;value_GkKickFromHands;value_YellowCard;value_NotRetreating;value_BlockedCross;value_BoxLeft;value_Stooping;value_GkStart;value_RefereeDelay;value_DrinksBreak;value_HighGkIntervention;value_BlockedClearance;value_TacticalFoul;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_ParriedDanger;value_FollowsShotRebound;value_Minutes;value_RecklessOffence;value_FastBreak;value_LastLine;value_EndType;value_Handball;value_LowLeft;value_HighClaim;value_Deflection;value_Tactical;value_SmallBoxRight;value_SetPiece;value_TempShotOn;value_Fumble;value_TimeWasting;value_IncorrectOutOfPlayDecision;value_High;value_PullBack;value_AerialFoul;value_LeadingToGoal;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_KeeperTouched;value_GoalShotGameClock;value_GkYTimeOfGoal;value_BoxDeepLeft;value_HighCentre;value_BigChance;value_OverArm;value_HighRight;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;value_CoachTypes;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2691493547;882;61;2;91;59;d0c07im4a6oj8qa7f1zlt3pqs;1;23,5;10,4;2024-05-25T02:57:03.935Z;2024-05-25T02:57:04Z;[{'id': 5052210051, 'qualifierId': 56, 'value': 'Back'}];9yldym4386a2icfk6qb6i90r8;A. De Anda;;;czvde89wpqkqnxb7dz23pwnx0;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;0;0;91;59;Los Angeles II;5519;DR;1,0
2691493823;699;43;2;92;0;6gaq85erpkvbyxvivd96wuw44;1;0,0;0,0;2024-05-25T02:57:04.576Z;2024-05-30T15:16:37Z;[{'id': 5052212353, 'qualifierId': 56, 'value': 'Center'}, {'id': 5061983121, 'qualifierId': 144, 'value': '8'}];ajxa2yfzwct5nd0ded1sa9vmy;C. Jaime;;;czvde89wpqkqnxb7dz23pwnx0;Deleted event;;;;;;;;;;;;;;;;;;;;;;8,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;0;0;92;0;Austin II;5520;Sub;1,0
2691493551;688;49;2;92;1;6gaq85erpkvbyxvivd96wuw44;1;70,8;76,7;2024-05-25T02:57:05.974Z;2024-05-25T02:57:06Z;[];ajxa2yfzwct5nd0ded1sa9vmy;C. Jaime;;;czvde89wpqkqnxb7dz23pwnx0;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;0;0;92;1;Austin II;5521;Sub;1,0
2691493555;689;1;2;92;1;6gaq85erpkvbyxvivd96wuw44;1;70,8;76,7;2024-05-25T02:57:06.199Z;2024-05-25T02:57:08Z;[{'id': 5052210129, 'qualifierId': 141, 'value': '85.0'}, {'id': 5052210127, 'qualifierId': 140, 'value': '81.7'}, {'id': 5052210125, 'qualifierId': 56, 'value': 'Left'}, {'id': 5052210131, 'qualifierId': 212, 'value': '12.8'}, {'id': 5052210133, 'qualifierId': 213, 'value': '0.46'}];ajxa2yfzwct5nd0ded1sa9vmy;C. Jaime;;;czvde89wpqkqnxb7dz23pwnx0;Pass;;;;;;;;;;85,0;;12,8;;0,46;81,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;81,7;85,0;;;;;;;0;0;92;1;Austin II;5521;Sub;1,0
2691493561;690;1;2;92;3;6gaq85erpkvbyxvivd96wuw44;1;86,0;86,5;2024-05-25T02:57:07.910Z;2024-05-25T02:57:10Z;[{'id': 5052210187, 'qualifierId': 56, 'value': 'Left'}, {'id': 5052210193, 'qualifierId': 212, 'value': '13.8'}, {'id': 5052210191, 'qualifierId': 141, 'value': '94.7'}, {'id': 5052210189, 'qualifierId': 140, 'value': '74.0'}, {'id': 5052210195, 'qualifierId': 213, 'value': '2.72'}];9fnfncaw5h743wythc6zjgw7o;J. Arteaga;;;czvde89wpqkqnxb7dz23pwnx0;Pass;;;;;;;;;;94,7;;13,8;;2,72;74,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;74,0;94,7;;;;;;;0;0;92;3;Austin II;5523;Sub;1,0
2691493563;691;1;2;92;5;6gaq85erpkvbyxvivd96wuw44;0;76,8;96,9;2024-05-25T02:57:10.390Z;2024-05-30T15:16:57Z;[{'id': 5061983209, 'qualifierId': 223}, {'id': 5052210221, 'qualifierId': 213, 'value': '5.12'}, {'id': 5061983211, 'qualifierId': 20}, {'id': 5052210215, 'qualifierId': 140, 'value': '87.9'}, {'id': 5052210209, 'qualifierId': 2}, {'id': 5052210217, 'qualifierId': 141, 'value': '57.5'}, {'id': 5052210211, 'qualifierId': 155}, {'id': 5052210213, 'qualifierId': 56, 'value': 'Center'}, {'id': 5052210219, 'qualifierId': 212, 'value': '29.2'}];do2o6ka25talswmmillufejqi;D. Rosales;;;czvde89wpqkqnxb7dz23pwnx0;Pass;;;;;;;;;;57,5;;29,2;;5,12;87,9;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;87,9;57,5;;;;;;;0;0;92;5;Austin II;5525;DR;1,0
2691493575;883;12;2;92;8;d0c07im4a6oj8qa7f1zlt3pqs;1;10,5;30,6;2024-05-25T02:57:12.512Z;2024-05-25T02:57:16Z;[{'id': 5052210327, 'qualifierId': 140, 'value': '26.5'}, {'id': 5052210331, 'qualifierId': 212, 'value': '17.2'}, {'id': 5052210333, 'qualifierId': 213, 'value': '6.07'}, {'id': 5052210329, 'qualifierId': 141, 'value': '25.2'}, {'id': 5052210325, 'qualifierId': 56, 'value': 'Back'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;czvde89wpqkqnxb7dz23pwnx0;Clearance;;;;;;;;;;25,2;;17,2;;6,07;26,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;26,5;25,2;;;;;;;0;0;92;8;Los Angeles II;5528;MC;1,0
2691493577;884;61;2;92;10;d0c07im4a6oj8qa7f1zlt3pqs;1;27,1;25,3;2024-05-25T02:57:15.339Z;2024-05-25T03:14:28Z;[{'id': 5052210345, 'qualifierId': 56, 'value': 'Back'}];6y4dhco5w4ontgfdtl1oj06xg;L. Spadafora;;;czvde89wpqkqnxb7dz23pwnx0;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;0;0;92;10;Los Angeles II;5530;Sub;1,0
2691493583;885;49;2;92;11;d0c07im4a6oj8qa7f1zlt3pqs;1;26,9;31,2;2024-05-25T02:57:15.652Z;2024-05-25T03:14:44Z;[];ov91zkisppven9tp72gfbjf8;B. Byaruhanga;;;czvde89wpqkqnxb7dz23pwnx0;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;0;0;92;11;Los Angeles II;5531;MC;1,0
2691493587;886;1;2;92;12;d0c07im4a6oj8qa7f1zlt3pqs;1;26,9;31,0;2024-05-25T02:57:17.027Z;2024-05-25T03:14:46Z;[{'id': 5052210417, 'qualifierId': 140, 'value': '25.7'}, {'id': 5052210419, 'qualifierId': 141, 'value': '23.3'}, {'id': 5052210423, 'qualifierId': 213, 'value': '4.48'}, {'id': 5052210415, 'qualifierId': 56, 'value': 'Back'}, {'id': 5052210421, 'qualifierId': 212, 'value': '5.4'}];ov91zkisppven9tp72gfbjf8;B. Byaruhanga;;;czvde89wpqkqnxb7dz23pwnx0;Pass;;;;;;;;;;23,3;;5,4;;4,48;25,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;25,7;23,3;;;;;;;0;0;92;12;Los Angeles II;5532;MC;1,0
2691493591;887;1;2;92;13;d0c07im4a6oj8qa7f1zlt3pqs;0;25,7;23,3;2024-05-25T02:57:17.777Z;2024-05-25T03:14:41Z;[{'id': 5052210447, 'qualifierId': 213, 'value': '1.67'}, {'id': 5052210443, 'qualifierId': 141, 'value': '33.9'}, {'id': 5052210441, 'qualifierId': 140, 'value': '25.0'}, {'id': 5052210445, 'qualifierId': 212, 'value': '7.2'}, {'id': 5052210439, 'qualifierId': 56, 'value': 'Back'}];elvrjpt1jlko4henaqvfid7o4;M. Burton;;;czvde89wpqkqnxb7dz23pwnx0;Pass;;;;;;;;;;33,9;;7,2;;1,67;25,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;25,0;33,9;;;;;;;0;0;92;13;Los Angeles II;5533;Sub;1,0
2691493581;692;49;2;92;13;6gaq85erpkvbyxvivd96wuw44;1;71,5;70,9;2024-05-25T02:57:18.336Z;2024-05-25T03:14:38Z;[];ajxa2yfzwct5nd0ded1sa9vmy;C. Jaime;;;czvde89wpqkqnxb7dz23pwnx0;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;0;0;92;13;Austin II;5533;Sub;1,0
2691493605;693;1;2;92;14;6gaq85erpkvbyxvivd96wuw44;1;79,5;65,1;2024-05-25T02:57:18.598Z;2024-05-30T15:18:15Z;[{'id': 5052210559, 'qualifierId': 212, 'value': '8.8'}, {'id': 5052210557, 'qualifierId': 141, 'value': '52.2'}, {'id': 5052210553, 'qualifierId': 56, 'value': 'Center'}, {'id': 5052210555, 'qualifierId': 140, 'value': '79.6'}, {'id': 5052211393, 'qualifierId': 22}, {'id': 5052211389, 'qualifierId': 210, 'value': '16'}, {'id': 5052210561, 'qualifierId': 213, 'value': '4.72'}];ajxa2yfzwct5nd0ded1sa9vmy;C. Jaime;;1,0;czvde89wpqkqnxb7dz23pwnx0;Pass;;;;;;;;;;52,2;;8,8;;4,72;79,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;16,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;79,6;52,2;;;;;;;0;0;92;14;Austin II;5534;Sub;1,0
2691493609;694;16;2;92;15;6gaq85erpkvbyxvivd96wuw44;1;82,8;52,1;2024-05-25T02:57:20.295Z;2024-05-30T15:18:15Z;[{'id': 5052211429, 'qualifierId': 103, 'value': '27.8'}, {'id': 5052211423, 'qualifierId': 55, 'value': '693'}, {'id': 5052211415, 'qualifierId': 72}, {'id': 5052210583, 'qualifierId': 18}, {'id': 5052210581, 'qualifierId': 22}, {'id': 5061983523, 'qualifierId': 395, 'value': '97.6'}, {'id': 5052211417, 'qualifierId': 81}, {'id': 5052210831, 'qualifierId': 374, 'value': '2024-05-25 03:57:19.208'}, {'id': 5052211433, 'qualifierId': 230, 'value': '97.6'}, {'id': 5052211435, 'qualifierId': 231, 'value': '50.4'}, {'id': 5052211427, 'qualifierId': 102, 'value': '47.0'}, {'id': 5052210835, 'qualifierId': 375, 'value': '92:14.755'}, {'id': 5052210585, 'qualifierId': 56, 'value': 'Center'}, {'id': 5061983525, 'qualifierId': 396, 'value': '48.2'}, {'id': 5052211419, 'qualifierId': 29}];18b4rpeia26xq688ieqaw2z2s;A. Wibowo;;;czvde89wpqkqnxb7dz23pwnx0;Goal;;;;;;;;;;;;;;;;;;;;;;;;;693,0;;;;;;;;;;;;;;;;;;;;;97,6;;1,0;27,8;;;47,0;;50,4;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;97,6;;;48,2;;;;;1,0;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;47,0;27.8;693,0;ajxa2yfzwct5nd0ded1sa9vmy;0;1;92;15;Austin II;5535;MR;1,0
2691493727;888;1;2;93;11;d0c07im4a6oj8qa7f1zlt3pqs;1;50,2;50,0;2024-05-25T02:58:15.459Z;2024-05-25T02:58:20Z;[{'id': 5052211597, 'qualifierId': 140, 'value': '24.8'}, {'id': 5052211599, 'qualifierId': 141, 'value': '46.0'}, {'id': 5052211603, 'qualifierId': 213, 'value': '3.24'}, {'id': 5052211601, 'qualifierId': 212, 'value': '26.8'}, {'id': 5052211605, 'qualifierId': 279, 'value': 'G'}, {'id': 5052211595, 'qualifierId': 56, 'value': 'Back'}];4521gkm1oemvrfsgksz7b6zxm;S. Pineau;;;czvde89wpqkqnxb7dz23pwnx0;Pass;;;;;;;;;;46,0;;26,8;;3,24;24,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;24,8;46,0;;;;;;;0;0;93;11;Los Angeles II;5591;FW;1,0
2691493751;889;1;2;93;15;d0c07im4a6oj8qa7f1zlt3pqs;0;24,8;46,0;2024-05-25T02:58:19.880Z;2024-05-25T03:10:38Z;[{'id': 5052211781, 'qualifierId': 1}, {'id': 5052211779, 'qualifierId': 213, 'value': '0.20'}, {'id': 5052211769, 'qualifierId': 157}, {'id': 5052211775, 'qualifierId': 141, 'value': '68.8'}, {'id': 5052211773, 'qualifierId': 140, 'value': '96.6'}, {'id': 5052211771, 'qualifierId': 56, 'value': 'Center'}, {'id': 5052211777, 'qualifierId': 212, 'value': '77.0'}];dcypf9mqtlcn5wetj1z7g3mui;A. Cervantes;;;czvde89wpqkqnxb7dz23pwnx0;Pass;;;;;;;;;;68,8;;77,0;;0,2;96,6;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;96,6;68,8;;;;;;;0;0;93;15;Los Angeles II;5595;GK;1,0
2691493749;695;52;2;93;21;6gaq85erpkvbyxvivd96wuw44;1;4,3;30,3;2024-05-25T02:58:25.784Z;2024-05-30T15:18:39Z;[{'id': 5061983679, 'qualifierId': 376}];d4xd9fxqjwfe7x46byn60dx49;D. Ochoa;;;czvde89wpqkqnxb7dz23pwnx0;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;0;0;93;21;Austin II;5601;GK;1,0
2691493795;696;80;2;93;38;6gaq85erpkvbyxvivd96wuw44;0;14,4;45,2;2024-05-25T02:58:42.775Z;2024-05-25T02:58:42Z;[];d4xd9fxqjwfe7x46byn60dx49;D. Ochoa;;;czvde89wpqkqnxb7dz23pwnx0;Drop of Ball;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;0;0;93;38;Austin II;5618;GK;1,0
2691493801;697;1;2;93;39;6gaq85erpkvbyxvivd96wuw44;0;19,8;45,7;2024-05-25T02:58:43.976Z;2024-05-25T02:58:47Z;[{'id': 5052212169, 'qualifierId': 212, 'value': '43.9'}, {'id': 5052212215, 'qualifierId': 1}, {'id': 5052212165, 'qualifierId': 140, 'value': '56.3'}, {'id': 5052212171, 'qualifierId': 213, 'value': '0.51'}, {'id': 5052212167, 'qualifierId': 141, 'value': '77.3'}, {'id': 5052212163, 'qualifierId': 56, 'value': 'Center'}, {'id': 5052212161, 'qualifierId': 155}];d4xd9fxqjwfe7x46byn60dx49;D. Ochoa;;;czvde89wpqkqnxb7dz23pwnx0;Pass;;;;;;;;;;77,3;;43,9;;0,51;56,3;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;56,3;77,3;;;;;;;0;0;93;39;Austin II;5619;GK;1,0
2691493819;890;4;2;93;45;d0c07im4a6oj8qa7f1zlt3pqs;1;41,6;22,4;2024-05-25T02:58:49.590Z;2024-05-25T02:58:53Z;[{'id': 5052212351, 'qualifierId': 286}, {'id': 5052212343, 'qualifierId': 13}, {'id': 5052212347, 'qualifierId': 56, 'value': 'Back'}, {'id': 5052212349, 'qualifierId': 152}, {'id': 5052212355, 'qualifierId': 233, 'value': '698'}, {'id': 5052212345, 'qualifierId': 294}];elvrjpt1jlko4henaqvfid7o4;M. Burton;;;czvde89wpqkqnxb7dz23pwnx0;Foul;;;;;;;;;;;;;;;;;;;698,0;1,0;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;0;0;93;45;Los Angeles II;5625;Sub;1,0
2691493817;698;4;2;93;45;6gaq85erpkvbyxvivd96wuw44;0;58,4;77,6;2024-05-25T02:58:49.591Z;2024-05-25T02:58:54Z;[{'id': 5052212327, 'qualifierId': 152}, {'id': 5052212321, 'qualifierId': 13}, {'id': 5052212323, 'qualifierId': 294}, {'id': 5052212359, 'qualifierId': 233, 'value': '890'}, {'id': 5052212325, 'qualifierId': 56, 'value': 'Center'}, {'id': 5052212329, 'qualifierId': 285}];b04uukw5ec0mngnwqjih7oqac;L. Flores;;;czvde89wpqkqnxb7dz23pwnx0;Foul;;;;;;;;;;;;;;;;;;1,0;890,0;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;0;0;93;45;Austin II;5625;FW;1,0
2691493831;891;1;2;93;49;d0c07im4a6oj8qa7f1zlt3pqs;1;44,6;26,1;2024-05-25T02:58:54.364Z;2024-05-25T03:10:41Z;[{'id': 5052212421, 'qualifierId': 141, 'value': '53.9'}, {'id': 5052212415, 'qualifierId': 152}, {'id': 5052212423, 'qualifierId': 212, 'value': '20.1'}, {'id': 5052212417, 'qualifierId': 56, 'value': 'Back'}, {'id': 5052212413, 'qualifierId': 5}, {'id': 5052212425, 'qualifierId': 213, 'value': '1.91'}, {'id': 5052212419, 'qualifierId': 140, 'value': '38.2'}];7nxqbiq6fics5w3qnwhz249as;S. Louis-Jean;;;czvde89wpqkqnxb7dz23pwnx0;Pass;;;;;;;;;;53,9;;20,1;;1,91;38,2;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;38,2;53,9;;;;;;;0;0;93;49;Los Angeles II;5629;Sub;1,0
2691493843;892;1;2;93;50;d0c07im4a6oj8qa7f1zlt3pqs;0;38,2;53,9;2024-05-25T02:58:55.020Z;2024-05-25T02:59:03Z;[{'id': 5052212495, 'qualifierId': 213, 'value': '0.22'}, {'id': 5052212487, 'qualifierId': 56, 'value': 'Center'}, {'id': 5052212491, 'qualifierId': 141, 'value': '62.4'}, {'id': 5052212493, 'qualifierId': 212, 'value': '26.7'}, {'id': 5052212489, 'qualifierId': 140, 'value': '63.0'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;czvde89wpqkqnxb7dz23pwnx0;Pass;;;;;;;;;;62,4;;26,7;;0,22;63,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;63,0;62,4;;;;;;;0;0;93;50;Los Angeles II;5630;DC;1,0
2691493837;700;8;2;93;54;6gaq85erpkvbyxvivd96wuw44;1;37,7;27,7;2024-05-25T02:58:59.208Z;2024-05-30T15:18:56Z;[{'id': 5052212467, 'qualifierId': 56, 'value': 'Back'}, {'id': 5061983759, 'qualifierId': 384}];do2o6ka25talswmmillufejqi;D. Rosales;;;czvde89wpqkqnxb7dz23pwnx0;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;0;0;93;54;Austin II;5634;DR;1,0
2691493841;701;61;2;93;55;6gaq85erpkvbyxvivd96wuw44;1;40,1;34,9;2024-05-25T02:59:00.378Z;2024-05-25T02:59:00Z;[{'id': 5052212485, 'qualifierId': 56, 'value': 'Back'}];ajxa2yfzwct5nd0ded1sa9vmy;C. Jaime;;;czvde89wpqkqnxb7dz23pwnx0;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6gaq85erpkvbyxvivd96wuw44;Los Angeles II;away;;;;;;;;;0;0;93;55;Austin II;5635;Sub;1,0
