id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_JerseyNumber;value_TeamKit;value_TeamFormation;value_TeamPlayerFormation;value_PlayerPosition;value_Captain;value_Involved;value_DirectionOfPlay;value_Zone;value_KickOff;value_Angle;value_Length;value_PassEndY;value_PassEndX;value_LongBall;value_Launch;value_Chipped;value_FlickOn;value_OppositeRelatedEventId;value_Defensive;value_Offensive;value_IntendedTackleTarget;value_DeletedEventType;value_HeadPass;value_Cross;value_Head;value_Direct;value_Foul;value_AttemptedTackle;value_FreeKickTaken;value_NextEventThrowIn;value_ThrowIn;value_BlockedPass;value_OutOfPlay;value_Left;value_IntentionalAssist;value_CornerTaken;value_Assist;value_InSwinger;value_GkX;value_GoalmouthZ;value_SmallBoxLeft;value_FromCorner;value_GkY;value_Assisted;value_RelatedEventId;value_GoalmouthY;value_FirstTouch;value_NextEventGoalKick;value_Low;value_GoalKick;value_BlockedX;value_LowCentre;value_OutOfBoxCentre;value_IndividualPlay;value_Blocked;value_RightFooted;value_RegularPlay;value_BlockedY;value_DefBlock;value_LeftFooted;value_BoxCentre;value_BigChance;value_CloseRightAndHigh;value_OverArm;value_KeeperThrow;value_PullBack;value_MisHit;value_SmallBoxCentre;value_Right;value_TempMissed;value_NotVisible;value_Shove/Push;value_SwitchOfPlay;value_LowLeft;value_Standing;value_Hands;value_ParriedDanger;value_LayOff;value_ShirtPull/Holding;value_PlayersCaughtOffside;value_Indirect;value_FastBreak;value_LowRight;value_GoalShotTimestamp;value_GoalShotGameClock;value_SetPiece;value_CloseLeft;value_High;value_InjuredPlayerId;value_Injury;value_YellowCard;value_Dissent;value_HighRight;value_NotAssisted;value_PersistentInfringement;value_RecklessOffence;value_Overrun;value_HighCentre;value_Collected;value_LeadingToAttempt;value_RelatedError1Id;value_Diving;value_BlockedCross;value_Minutes;value_SwerveRight;value_EndType;value_TacticalFoul;value_Reaching;value_ParriedSafe;value_ThrowInSetPiece;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_BoxRight;value_Feet;value_Stooping;value_CloseRight;value_ThroughBall;value_PenaltyTakerId;value_Penalty;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_Weak;value_Scored;value_OtherBodyPart;value_LeadingToGoal;value_BoxDeepLeft;value_DrinksBreak;value_RefereeDelay;value_Straight;value_SwerveLeft;value_BoxLeft;value_GkHoof;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2702636389;16;1;1;0;47;erwnez7ksfkns4dqmyr1fhbe;1;12,8;48,7;2024-07-21T21:05:48.876Z;2024-07-21T21:05:50Z;[{'id': 5113592483, 'qualifierId': 212, 'value': '14.1'}, {'id': 5113592481, 'qualifierId': 141, 'value': '45.2'}, {'id': 5113592477, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113592479, 'qualifierId': 140, 'value': '26.0'}, {'id': 5113592485, 'qualifierId': 213, 'value': '6.11'}];f1e7n1pmjklbr35g7uuqdr78q;J. Hibbert;;;e56o2vq9uzndxvnpc0e1h0sno;Pass;;;;;;;;;;;;6,11;14,1;45,2;26,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;26,0;45,2;;;;;;;;0;0;47;Crown Legacy;47;GK;1,0
2702636395;17;1;1;0;49;erwnez7ksfkns4dqmyr1fhbe;1;26,0;45,2;2024-07-21T21:05:50.412Z;2024-07-21T21:05:51Z;[{'id': 5113592531, 'qualifierId': 141, 'value': '30.0'}, {'id': 5113592529, 'qualifierId': 140, 'value': '21.9'}, {'id': 5113592535, 'qualifierId': 213, 'value': '4.32'}, {'id': 5113592527, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113592533, 'qualifierId': 212, 'value': '11.2'}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;;e56o2vq9uzndxvnpc0e1h0sno;Pass;;;;;;;;;;;;4,32;11,2;30,0;21,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;21,9;30,0;;;;;;;;0;0;49;Crown Legacy;49;MC;1,0
2702636403;18;1;1;0;50;erwnez7ksfkns4dqmyr1fhbe;1;21,8;28,9;2024-07-21T21:05:51.868Z;2024-07-21T21:05:55Z;[{'id': 5113592583, 'qualifierId': 140, 'value': '26.6'}, {'id': 5113592581, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113592585, 'qualifierId': 141, 'value': '42.5'}, {'id': 5113592589, 'qualifierId': 213, 'value': '1.07'}, {'id': 5113592587, 'qualifierId': 212, 'value': '10.5'}];8pzkxfe5txe71u08n67d8k1uy;E. Morales;;;e56o2vq9uzndxvnpc0e1h0sno;Pass;;;;;;;;;;;;1,07;10,5;42,5;26,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;26,6;42,5;;;;;;;;0;0;50;Crown Legacy;50;DL;1,0
2702636411;19;1;1;0;53;erwnez7ksfkns4dqmyr1fhbe;1;29,9;33,7;2024-07-21T21:05:55.019Z;2024-07-21T21:05:57Z;[{'id': 5113592633, 'qualifierId': 56, 'value': 'Left'}, {'id': 5113592643, 'qualifierId': 1}, {'id': 5113592631, 'qualifierId': 155}, {'id': 5113592641, 'qualifierId': 213, 'value': '1.04'}, {'id': 5113592637, 'qualifierId': 141, 'value': '89.4'}, {'id': 5113592639, 'qualifierId': 212, 'value': '43.9'}, {'id': 5113592635, 'qualifierId': 140, 'value': '51.0'}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;;e56o2vq9uzndxvnpc0e1h0sno;Pass;;;;;;;;;;;;1,04;43,9;89,4;51,0;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;51,0;89,4;;;;;;;;0;0;53;Crown Legacy;53;MC;1,0
2702636439;20;1;1;0;56;erwnez7ksfkns4dqmyr1fhbe;1;52,0;90,3;2024-07-21T21:05:57.356Z;2024-07-21T21:06:05Z;[{'id': 5113592803, 'qualifierId': 56, 'value': 'Center'}, {'id': 5113592801, 'qualifierId': 3}, {'id': 5113592809, 'qualifierId': 212, 'value': '22.1'}, {'id': 5113592805, 'qualifierId': 140, 'value': '69.8'}, {'id': 5113592807, 'qualifierId': 141, 'value': '73.0'}, {'id': 5113592811, 'qualifierId': 213, 'value': '5.72'}];f69xf0cdfn1qe63t5tr5in10;D. Chong-Qui;;;e56o2vq9uzndxvnpc0e1h0sno;Pass;;;;;;;;;;;;5,72;22,1;73,0;69,8;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;69,8;73,0;;;;;;;;0;0;56;Crown Legacy;56;DC;1,0
2702636443;21;1;1;1;3;erwnez7ksfkns4dqmyr1fhbe;0;77,7;85,4;2024-07-21T21:06:04.972Z;2024-07-21T21:06:08Z;[{'id': 5113592827, 'qualifierId': 212, 'value': '22.8'}, {'id': 5113592829, 'qualifierId': 213, 'value': '5.18'}, {'id': 5113592825, 'qualifierId': 141, 'value': '55.4'}, {'id': 5113592817, 'qualifierId': 2}, {'id': 5113592821, 'qualifierId': 56, 'value': 'Center'}, {'id': 5113592889, 'qualifierId': 155}, {'id': 5113592823, 'qualifierId': 140, 'value': '87.4'}];eg5gobm8zylt21enud00dfnmy;K. Tmimi;;;e56o2vq9uzndxvnpc0e1h0sno;Pass;;;;;;;;;;;;5,18;22,8;55,4;87,4;;;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;87,4;55,4;;;;;;;;0;1;3;Crown Legacy;63;AML;1,0
2702636453;5;12;1;1;5;6ubc4y1v6hr63mca7ica4hp90;1;14,1;35,7;2024-07-21T21:06:06.538Z;2024-07-21T21:06:08Z;[{'id': 5113592881, 'qualifierId': 140, 'value': '38.5'}, {'id': 5113592879, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113592887, 'qualifierId': 213, 'value': '1.03'}, {'id': 5113592885, 'qualifierId': 212, 'value': '49.6'}, {'id': 5113592883, 'qualifierId': 141, 'value': '98.1'}, {'id': 5113592891, 'qualifierId': 15}];avxfzgoe2y0opif75qu3aeb6c;W. Sangoquiza;;;e56o2vq9uzndxvnpc0e1h0sno;Clearance;;;;;;;;;;;;1,03;49,6;98,1;38,5;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;38,5;98,1;;;;;;;;0;1;5;Atlanta United II;65;DC;1,0
2702636481;6;49;1;1;9;6ubc4y1v6hr63mca7ica4hp90;1;38,8;96,8;2024-07-21T21:06:10.787Z;2024-07-21T21:56:41Z;[];6bg69aksa8wb6wmu7w81is8yy;J. Forbes;;;e56o2vq9uzndxvnpc0e1h0sno;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;1;9;Atlanta United II;69;FWL;1,0
2702636545;7;1;1;1;16;6ubc4y1v6hr63mca7ica4hp90;1;61,3;92,9;2024-07-21T21:06:17.051Z;2024-07-21T21:56:45Z;[{'id': 5113593275, 'qualifierId': 213, 'value': '5.24'}, {'id': 5113593271, 'qualifierId': 141, 'value': '72.0'}, {'id': 5113593269, 'qualifierId': 140, 'value': '69.1'}, {'id': 5113593267, 'qualifierId': 56, 'value': 'Center'}, {'id': 5113593273, 'qualifierId': 212, 'value': '16.4'}];6bg69aksa8wb6wmu7w81is8yy;J. Forbes;;;e56o2vq9uzndxvnpc0e1h0sno;Pass;;;;;;;;;;;;5,24;16,4;72,0;69,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;69,1;72,0;;;;;;;;0;1;16;Atlanta United II;76;FWL;1,0
2702636549;8;4;1;1;17;6ubc4y1v6hr63mca7ica4hp90;1;64,8;75,8;2024-07-21T21:06:18.890Z;2024-07-21T21:07:29Z;[{'id': 5113593339, 'qualifierId': 233, 'value': '22'}, {'id': 5113593317, 'qualifierId': 56, 'value': 'Center'}, {'id': 5113593319, 'qualifierId': 152}, {'id': 5113593315, 'qualifierId': 13}, {'id': 5113593321, 'qualifierId': 265}, {'id': 5113593323, 'qualifierId': 286}];7bxp7ho4cmsoviw19q4bxr02c;B. Romero;;;e56o2vq9uzndxvnpc0e1h0sno;Foul;;;;;;;;;;;;;;;;;;;;22,0;;1,0;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;1;17;Atlanta United II;77;MC;1,0
2702636527;22;4;1;1;17;erwnez7ksfkns4dqmyr1fhbe;0;35,2;24,2;2024-07-21T21:06:18.891Z;2024-07-21T21:06:23Z;[{'id': 5113593209, 'qualifierId': 285}, {'id': 5113593205, 'qualifierId': 152}, {'id': 5113593207, 'qualifierId': 265}, {'id': 5113593349, 'qualifierId': 233, 'value': '8'}, {'id': 5113593201, 'qualifierId': 13}, {'id': 5113593203, 'qualifierId': 56, 'value': 'Back'}];8pzkxfe5txe71u08n67d8k1uy;E. Morales;;;e56o2vq9uzndxvnpc0e1h0sno;Foul;;;;;;;;;;;;;;;;;;;;8,0;1,0;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;1;17;Crown Legacy;77;DL;1,0
2702636761;9;1;1;2;15;6ubc4y1v6hr63mca7ica4hp90;1;66,2;92,4;2024-07-21T21:07:16.373Z;2024-07-21T21:07:20Z;[{'id': 5113594501, 'qualifierId': 152}, {'id': 5113594509, 'qualifierId': 212, 'value': '18.1'}, {'id': 5113594505, 'qualifierId': 140, 'value': '78.3'}, {'id': 5113594507, 'qualifierId': 141, 'value': '73.5'}, {'id': 5113594503, 'qualifierId': 56, 'value': 'Center'}, {'id': 5113594499, 'qualifierId': 5}, {'id': 5113594511, 'qualifierId': 213, 'value': '5.49'}];3xd2kq7cxmvdbqsfzgi644c4q;J. Bravo;;;e56o2vq9uzndxvnpc0e1h0sno;Pass;;;;;;;;;;;;5,49;18,1;73,5;78,3;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;78,3;73,5;;;;;;;;0;2;15;Atlanta United II;135;DC;1,0
2702636783;10;1;1;2;19;6ubc4y1v6hr63mca7ica4hp90;0;75,0;81,1;2024-07-21T21:07:20.607Z;2024-07-21T21:07:25Z;[{'id': 5113594661, 'qualifierId': 141, 'value': '100.0'}, {'id': 5113594657, 'qualifierId': 140, 'value': '93.4'}, {'id': 5113594665, 'qualifierId': 212, 'value': '23.7'}, {'id': 5113594667, 'qualifierId': 213, 'value': '0.62'}, {'id': 5113594653, 'qualifierId': 56, 'value': 'Left'}];f12wt1v2qf2siv8p6q6x2bxuc;D. Sing;;;e56o2vq9uzndxvnpc0e1h0sno;Pass;;;;;;;;;;;;0,62;23,7;100,0;93,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;93,4;100,0;;;;;;;;0;2;19;Atlanta United II;139;FW;1,0
2702636793;23;56;1;2;22;erwnez7ksfkns4dqmyr1fhbe;1;6,0;3,3;2024-07-21T21:07:23.540Z;2024-07-21T21:57:56Z;[{'id': 5113594723, 'qualifierId': 56, 'value': 'Back'}];cbjd834y2hdx5jr3bda1zz6ga;E. Centeno;;;e56o2vq9uzndxvnpc0e1h0sno;Shield ball opp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;2;22;Crown Legacy;142;DR;1,0
2702636787;11;5;1;2;23;6ubc4y1v6hr63mca7ica4hp90;0;94,0;101,6;2024-07-21T21:07:24.777Z;2024-07-21T21:57:36Z;[{'id': 5113594845, 'qualifierId': 233, 'value': '24'}, {'id': 5113594687, 'qualifierId': 347}, {'id': 5113594685, 'qualifierId': 56, 'value': 'Left'}];f12wt1v2qf2siv8p6q6x2bxuc;D. Sing;;;e56o2vq9uzndxvnpc0e1h0sno;Out;;;;;;;;;;;;;;;;;;;;24,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;2;23;Atlanta United II;143;FW;1,0
2702636809;24;5;1;2;23;erwnez7ksfkns4dqmyr1fhbe;1;6,0;-1,6;2024-07-21T21:07:24.777Z;2024-07-21T21:52:37Z;[{'id': 5113594817, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113594819, 'qualifierId': 347}, {'id': 5113594839, 'qualifierId': 233, 'value': '11'}];cbjd834y2hdx5jr3bda1zz6ga;E. Centeno;;;e56o2vq9uzndxvnpc0e1h0sno;Out;;;;;;;;;;;;;;;;;;;;11,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;2;23;Crown Legacy;143;DR;1,0
2702636823;25;1;1;2;31;erwnez7ksfkns4dqmyr1fhbe;1;9,5;0,0;2024-07-21T21:07:32.285Z;2024-07-21T21:07:33Z;[{'id': 5113594889, 'qualifierId': 140, 'value': '14.1'}, {'id': 5113594885, 'qualifierId': 107}, {'id': 5113594887, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113594893, 'qualifierId': 212, 'value': '7.3'}, {'id': 5113594891, 'qualifierId': 141, 'value': '7.1'}, {'id': 5113594895, 'qualifierId': 213, 'value': '0.84'}];cbjd834y2hdx5jr3bda1zz6ga;E. Centeno;;;e56o2vq9uzndxvnpc0e1h0sno;Pass;;;;;;;;;;;;0,84;7,3;7,1;14,1;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;14,1;7,1;;;;;;;;0;2;31;Crown Legacy;151;DR;1,0
2702636845;26;1;1;2;32;erwnez7ksfkns4dqmyr1fhbe;1;14,2;7,1;2024-07-21T21:07:33.644Z;2024-07-21T21:07:42Z;[{'id': 5113595071, 'qualifierId': 212, 'value': '30.8'}, {'id': 5113595063, 'qualifierId': 157}, {'id': 5113595075, 'qualifierId': 1}, {'id': 5113595067, 'qualifierId': 140, 'value': '42.9'}, {'id': 5113595069, 'qualifierId': 141, 'value': '16.6'}, {'id': 5113595065, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113595073, 'qualifierId': 213, 'value': '0.21'}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;;e56o2vq9uzndxvnpc0e1h0sno;Pass;;;;;;;;;;;;0,21;30,8;16,6;42,9;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;42,9;16,6;;;;;;;;0;2;32;Crown Legacy;152;MC;1,0
2702637057;18;45;1;2;35;6ubc4y1v6hr63mca7ica4hp90;0;64,2;72,1;2024-07-21T21:07:36.637Z;2024-07-21T21:08:40Z;[{'id': 5113596759, 'qualifierId': 233, 'value': '27'}, {'id': 5113596351, 'qualifierId': 56, 'value': 'Center'}, {'id': 5113596353, 'qualifierId': 285}];dercetgxemr74f5yasq86s5t6;P. Mayaka;;;e56o2vq9uzndxvnpc0e1h0sno;Challenge;;;;;;;;;;;;;;;;;;;;27,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;2;35;Atlanta United II;155;MC;1,0
2702636847;27;3;1;2;35;erwnez7ksfkns4dqmyr1fhbe;1;35,8;27,9;2024-07-21T21:07:36.637Z;2024-07-21T21:33:05Z;[{'id': 5113595093, 'qualifierId': 286}, {'id': 5113596663, 'qualifierId': 233, 'value': '18'}, {'id': 5113595091, 'qualifierId': 56, 'value': 'Back'}];5zeta56pml2qki1q095myhvys;R. Neri;;;e56o2vq9uzndxvnpc0e1h0sno;Take On;;;;;;;;;;;;;;;;;;;;18,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;2;35;Crown Legacy;155;FW;1,0
2702636857;28;1;1;2;41;erwnez7ksfkns4dqmyr1fhbe;1;38,2;24,9;2024-07-21T21:07:42.764Z;2024-07-21T21:07:44Z;[{'id': 5113595159, 'qualifierId': 212, 'value': '15.6'}, {'id': 5113595157, 'qualifierId': 141, 'value': '6.6'}, {'id': 5113595155, 'qualifierId': 140, 'value': '29.2'}, {'id': 5113595161, 'qualifierId': 213, 'value': '4.06'}, {'id': 5113595153, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113595151, 'qualifierId': 155}];5zeta56pml2qki1q095myhvys;R. Neri;;;e56o2vq9uzndxvnpc0e1h0sno;Pass;;;;;;;;;;;;4,06;15,6;6,6;29,2;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;29,2;6,6;;;;;;;;0;2;41;Crown Legacy;161;FW;1,0
2702636859;29;1;1;2;43;erwnez7ksfkns4dqmyr1fhbe;1;29,1;8,1;2024-07-21T21:07:44.444Z;2024-07-21T21:07:45Z;[{'id': 5113595173, 'qualifierId': 213, 'value': '1.54'}, {'id': 5113595171, 'qualifierId': 212, 'value': '9.8'}, {'id': 5113595167, 'qualifierId': 140, 'value': '29.4'}, {'id': 5113595169, 'qualifierId': 141, 'value': '22.5'}, {'id': 5113595165, 'qualifierId': 56, 'value': 'Back'}];cbjd834y2hdx5jr3bda1zz6ga;E. Centeno;;;e56o2vq9uzndxvnpc0e1h0sno;Pass;;;;;;;;;;;;1,54;9,8;22,5;29,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;29,4;22,5;;;;;;;;0;2;43;Crown Legacy;163;DR;1,0
2702636871;30;1;1;2;44;erwnez7ksfkns4dqmyr1fhbe;1;29,4;22,5;2024-07-21T21:07:45.244Z;2024-07-21T21:07:47Z;[{'id': 5113595265, 'qualifierId': 213, 'value': '2.00'}, {'id': 5113595261, 'qualifierId': 141, 'value': '59.6'}, {'id': 5113595263, 'qualifierId': 212, 'value': '27.7'}, {'id': 5113595259, 'qualifierId': 140, 'value': '18.4'}, {'id': 5113595257, 'qualifierId': 56, 'value': 'Back'}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;;e56o2vq9uzndxvnpc0e1h0sno;Pass;;;;;;;;;;;;2,0;27,7;59,6;18,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;18,4;59,6;;;;;;;;0;2;44;Crown Legacy;164;MC;1,0
2702636883;31;1;1;2;46;erwnez7ksfkns4dqmyr1fhbe;0;20,8;67,8;2024-07-21T21:07:47.820Z;2024-07-21T21:07:51Z;[{'id': 5113595323, 'qualifierId': 140, 'value': '56.7'}, {'id': 5113595331, 'qualifierId': 1}, {'id': 5113595321, 'qualifierId': 56, 'value': 'Left'}, {'id': 5113595325, 'qualifierId': 141, 'value': '100.0'}, {'id': 5113595329, 'qualifierId': 213, 'value': '0.54'}, {'id': 5113595327, 'qualifierId': 212, 'value': '44.0'}];2iz7apzo49byqz0ws65h9d7v8;K. Moore;;;e56o2vq9uzndxvnpc0e1h0sno;Pass;;;;;;;;;;;;0,54;44,0;100,0;56,7;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;56,7;100,0;;;;;;;;0;2;46;Crown Legacy;166;DC;1,0
2702636915;12;5;1;2;50;6ubc4y1v6hr63mca7ica4hp90;1;39,6;-1,6;2024-07-21T21:07:51.358Z;2024-07-21T21:52:37Z;[{'id': 5113595589, 'qualifierId': 233, 'value': '32'}, {'id': 5113595577, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113595579, 'qualifierId': 347}];f12wt1v2qf2siv8p6q6x2bxuc;D. Sing;;;e56o2vq9uzndxvnpc0e1h0sno;Out;;;;;;;;;;;;;;;;;;;;32,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;2;50;Atlanta United II;170;FW;1,0
