id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_TeamFormation;value_JerseyNumber;value_TeamPlayerFormation;value_Resume;value_TeamKit;value_Involved;value_PlayerPosition;value_Captain;value_DirectionOfPlay;value_KickOff;value_Length;value_PassEndY;value_Angle;value_Zone;value_PassEndX;value_Launch;value_LongBall;value_BlockedPass;value_LeftFooted;value_Chipped;value_DrivenCross;value_Cross;value_OppositeRelatedEventId;value_Straight;value_Offensive;value_BlockedCross;value_Left;value_Injury;value_InjuredPlayerId;value_RelatedEventId;value_CornerTaken;value_Assist;value_GoalmouthY;value_Assisted;value_LowCentre;value_RightFooted;value_IndividualPlay;value_RegularPlay;value_OutOfBoxCentre;value_BlockedX;value_GoalmouthZ;value_BlockedY;value_Collected;value_MediumGkIntervention;value_Hands;value_Standing;value_TouchTypePass;value_Defensive;value_DeletedEventType;value_IntendedTackleTarget;value_HeadPass;value_NextEventThrowIn;value_ThrowIn;value_PlayersCaughtOffside;value_NotVisible;value_FreeKickTaken;value_Indirect;value_OutOfPlay;value_Head;value_LayOff;value_TouchTypeControl;value_Foul;value_AttemptedTackle;value_Direct;value_FloatedCross;value_NextEventGoalKick;value_Low;value_GoalKick;value_OutSwinger;value_NotAssisted;value_Volley;value_GkY;value_BoxCentre;value_Blocked;value_GkX;value_DefBlock;value_Right;value_InSwinger;value_IntentionalAssist;value_SmallBoxRight;value_High;value_FromCorner;value_FirstTouch;value_TouchTypeClearance;value_TakeOnOvertake;value_SwitchOfPlay;value_TakeOnSpace;value_SmallBoxLeft;value_SixYardBlocked;value_LowGkIntervention;value_GkKickFromHands;value_ShirtPull/Holding;value_Defensive1V1;value_SwerveLeft;value_ThroughBall;value_PullBack;value_Weak;value_MisHit;value_OverhitCross;value_FlickOn;value_Overrun;value_Unchallenged;value_KeeperThrow;value_GoalDisallowed;value_Shove/Push;value_AerialFoul;value_Minutes;value_TempBlocked;value_EndType;value_Stooping;value_OverArm;value_SwerveRight;value_HighRight;value_FreeKick;value_ByWall;value_35Centre;value_NotPastGoalLine;value_HighLeft;value_Diving;value_HighGkIntervention;value_ParriedSafe;value_LowLeft;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_CloseHigh;value_TacticalFoul;value_YellowCard;value_BoxRight;value_SetPiece;value_Caught;value_BoxDeepLeft;value_Feet;value_LastLine;value_LowRight;value_Deflection;value_BigChance;value_1On1;value_GoesToPenalties;value_Saved;value_Penalty;value_Second(2Nd)OppositeRelatedEventId;value_GoalShotGameClock;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_Scored;value_KeeperTouched;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2702754449;852;1;2;90;17;8ijkk62897so5r3bq0wgwx4bu;1;79,9;18,0;2024-07-22T03:55:27.739Z;2024-07-22T03:55:30Z;[{'id': 5114260177, 'qualifierId': 213, 'value': '3.73'}, {'id': 5114260175, 'qualifierId': 212, 'value': '4.9'}, {'id': 5114260169, 'qualifierId': 56, 'value': 'Right'}, {'id': 5114260171, 'qualifierId': 140, 'value': '76.0'}, {'id': 5114260173, 'qualifierId': 141, 'value': '14.0'}];70e7dozhms3xdkr0n6kas00es;H. Miller;;e7xww4fclqpxsq6jdgc0847bo;Pass;;;;;;;;;;;4,9;14,0;3,73;;76,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;76,0;14,0;;;;;;;;0;90;17;Portland Timbers II;5417;DR;1,0
2702754455;853;1;2;90;19;8ijkk62897so5r3bq0wgwx4bu;1;76,1;13,7;2024-07-22T03:55:30.300Z;2024-07-22T03:55:33Z;[{'id': 5114260213, 'qualifierId': 140, 'value': '84.4'}, {'id': 5114260211, 'qualifierId': 56, 'value': 'Right'}, {'id': 5114260215, 'qualifierId': 141, 'value': '12.6'}, {'id': 5114260219, 'qualifierId': 213, 'value': '6.20'}, {'id': 5114260217, 'qualifierId': 212, 'value': '8.7'}];58akq0ojntf5n123msb1tzeok;G. Arnold;;e7xww4fclqpxsq6jdgc0847bo;Pass;;;;;;;;;;;8,7;12,6;6,2;;84,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;84,4;12,6;;;;;;;;0;90;19;Portland Timbers II;5419;MC;1,0
2702754463;854;1;2;90;23;8ijkk62897so5r3bq0wgwx4bu;1;85,5;12,3;2024-07-22T03:55:33.851Z;2024-07-22T03:55:37Z;[{'id': 5114260263, 'qualifierId': 141, 'value': '11.1'}, {'id': 5114260259, 'qualifierId': 56, 'value': 'Right'}, {'id': 5114260261, 'qualifierId': 140, 'value': '78.8'}, {'id': 5114260265, 'qualifierId': 212, 'value': '7.1'}, {'id': 5114260267, 'qualifierId': 213, 'value': '3.26'}];70e7dozhms3xdkr0n6kas00es;H. Miller;;e7xww4fclqpxsq6jdgc0847bo;Pass;;;;;;;;;;;7,1;11,1;3,26;;78,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;78,8;11,1;;;;;;;;0;90;23;Portland Timbers II;5423;DR;1,0
2702754467;855;1;2;90;27;8ijkk62897so5r3bq0wgwx4bu;1;77,9;12,6;2024-07-22T03:55:37.659Z;2024-07-22T03:55:40Z;[{'id': 5114260293, 'qualifierId': 140, 'value': '75.8'}, {'id': 5114260291, 'qualifierId': 56, 'value': 'Center'}, {'id': 5114260297, 'qualifierId': 212, 'value': '11.0'}, {'id': 5114260299, 'qualifierId': 213, 'value': '1.77'}, {'id': 5114260295, 'qualifierId': 141, 'value': '28.5'}];58akq0ojntf5n123msb1tzeok;G. Arnold;;e7xww4fclqpxsq6jdgc0847bo;Pass;;;;;;;;;;;11,0;28,5;1,77;;75,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;75,8;28,5;;;;;;;;0;90;27;Portland Timbers II;5427;MC;1,0
2702754471;856;1;2;90;29;8ijkk62897so5r3bq0wgwx4bu;1;74,2;30,4;2024-07-22T03:55:40.203Z;2024-07-22T03:55:42Z;[{'id': 5114260329, 'qualifierId': 212, 'value': '14.7'}, {'id': 5114260325, 'qualifierId': 140, 'value': '64.0'}, {'id': 5114260327, 'qualifierId': 141, 'value': '45.2'}, {'id': 5114260331, 'qualifierId': 213, 'value': '2.39'}, {'id': 5114260323, 'qualifierId': 56, 'value': 'Center'}];c44bkncqmptribnxki1dyppbe;I. Parente;;e7xww4fclqpxsq6jdgc0847bo;Pass;;;;;;;;;;;14,7;45,2;2,39;;64,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;64,0;45,2;;;;;;;;0;90;29;Portland Timbers II;5429;MC;1,0
2702754475;857;1;2;90;31;8ijkk62897so5r3bq0wgwx4bu;1;65,0;45,0;2024-07-22T03:55:42.075Z;2024-07-22T03:55:44Z;[{'id': 5114260353, 'qualifierId': 56, 'value': 'Center'}, {'id': 5114260355, 'qualifierId': 140, 'value': '67.2'}, {'id': 5114260361, 'qualifierId': 213, 'value': '1.46'}, {'id': 5114260359, 'qualifierId': 212, 'value': '20.7'}, {'id': 5114260357, 'qualifierId': 141, 'value': '75.3'}];1o0ew8fp44fuo3o7c8ef8pd2i;T. Lepley;;e7xww4fclqpxsq6jdgc0847bo;Pass;;;;;;;;;;;20,7;75,3;1,46;;67,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;67,2;75,3;;;;;;;;0;90;31;Portland Timbers II;5431;AMC;1,0
2702754489;858;1;2;90;34;8ijkk62897so5r3bq0wgwx4bu;1;66,3;77,0;2024-07-22T03:55:44.410Z;2024-07-22T03:55:56Z;[{'id': 5114260465, 'qualifierId': 212, 'value': '11.5'}, {'id': 5114260467, 'qualifierId': 213, 'value': '1.10'}, {'id': 5114260463, 'qualifierId': 141, 'value': '92.1'}, {'id': 5114260459, 'qualifierId': 56, 'value': 'Left'}, {'id': 5114260461, 'qualifierId': 140, 'value': '71.3'}];4blue6g56i3t9iffjcmjs6hhw;R. Dalgado;;e7xww4fclqpxsq6jdgc0847bo;Pass;;;;;;;;;;;11,5;92,1;1,1;;71,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;71,3;92,1;;;;;;;;0;90;34;Portland Timbers II;5434;DC;1,0
2702754491;859;1;2;90;46;8ijkk62897so5r3bq0wgwx4bu;1;64,8;80,3;2024-07-22T03:55:56.860Z;2024-07-22T03:56:46Z;[{'id': 5114260487, 'qualifierId': 212, 'value': '20.1'}, {'id': 5114260489, 'qualifierId': 213, 'value': '3.38'}, {'id': 5114260485, 'qualifierId': 141, 'value': '73.2'}, {'id': 5114260483, 'qualifierId': 140, 'value': '46.2'}, {'id': 5114260479, 'qualifierId': 56, 'value': 'Back'}];5iy3sz4b3mokizd2qlcskl5d6;J. Pérez;;e7xww4fclqpxsq6jdgc0847bo;Pass;;;;;;;;;;;20,1;73,2;3,38;;46,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;46,2;73,2;;;;;;;;0;90;46;Portland Timbers II;5446;Sub;1,0
2702754495;860;1;2;90;48;8ijkk62897so5r3bq0wgwx4bu;1;46,2;72,3;2024-07-22T03:55:59.003Z;2024-07-22T03:59:06Z;[{'id': 5114260519, 'qualifierId': 140, 'value': '45.1'}, {'id': 5114260517, 'qualifierId': 56, 'value': 'Back'}, {'id': 5114260525, 'qualifierId': 213, 'value': '4.65'}, {'id': 5114260523, 'qualifierId': 212, 'value': '19.6'}, {'id': 5114260521, 'qualifierId': 141, 'value': '43.5'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;e7xww4fclqpxsq6jdgc0847bo;Pass;;;;;;;;;;;19,6;43,5;4,65;;45,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;45,1;43,5;;;;;;;;0;90;48;Portland Timbers II;5448;DC;1,0
2702754497;861;1;2;90;52;8ijkk62897so5r3bq0wgwx4bu;1;45,1;43,5;2024-07-22T03:56:02.571Z;2024-07-22T03:56:09Z;[{'id': 5114260565, 'qualifierId': 213, 'value': '1.92'}, {'id': 5114260561, 'qualifierId': 141, 'value': '66.3'}, {'id': 5114260559, 'qualifierId': 140, 'value': '39.7'}, {'id': 5114260563, 'qualifierId': 212, 'value': '16.5'}, {'id': 5114260557, 'qualifierId': 56, 'value': 'Back'}];e6ocmgjfubq6qvg4wfp8zipsk;C. Tchouante;;e7xww4fclqpxsq6jdgc0847bo;Pass;;;;;;;;;;;16,5;66,3;1,92;;39,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;39,7;66,3;;;;;;;;0;90;52;Portland Timbers II;5452;DL;1,0
2702754499;862;1;2;90;58;8ijkk62897so5r3bq0wgwx4bu;1;49,3;68,2;2024-07-22T03:56:09.226Z;2024-07-22T03:56:12Z;[{'id': 5114260601, 'qualifierId': 213, 'value': '1.03'}, {'id': 5114260593, 'qualifierId': 56, 'value': 'Left'}, {'id': 5114260597, 'qualifierId': 141, 'value': '95.1'}, {'id': 5114260599, 'qualifierId': 212, 'value': '21.3'}, {'id': 5114260595, 'qualifierId': 140, 'value': '59.7'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;e7xww4fclqpxsq6jdgc0847bo;Pass;;;;;;;;;;;21,3;95,1;1,03;;59,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;59,7;95,1;;;;;;;;0;90;58;Portland Timbers II;5458;DC;1,0
2702754505;863;1;2;91;2;8ijkk62897so5r3bq0wgwx4bu;1;59,6;94,9;2024-07-22T03:56:12.475Z;2024-07-22T03:56:15Z;[{'id': 5114260635, 'qualifierId': 213, 'value': '3.57'}, {'id': 5114260631, 'qualifierId': 141, 'value': '82.3'}, {'id': 5114260633, 'qualifierId': 212, 'value': '20.8'}, {'id': 5114260627, 'qualifierId': 56, 'value': 'Back'}, {'id': 5114260629, 'qualifierId': 140, 'value': '41.6'}];4blue6g56i3t9iffjcmjs6hhw;R. Dalgado;;e7xww4fclqpxsq6jdgc0847bo;Pass;;;;;;;;;;;20,8;82,3;3,57;;41,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;41,6;82,3;;;;;;;;0;91;2;Portland Timbers II;5462;DC;1,0
2702754507;864;1;2;91;5;8ijkk62897so5r3bq0wgwx4bu;1;41,5;82,0;2024-07-22T03:56:15.579Z;2024-07-22T03:56:19Z;[{'id': 5114260657, 'qualifierId': 213, 'value': '0.51'}, {'id': 5114260649, 'qualifierId': 140, 'value': '57.3'}, {'id': 5114260647, 'qualifierId': 56, 'value': 'Left'}, {'id': 5114260651, 'qualifierId': 141, 'value': '95.7'}, {'id': 5114260653, 'qualifierId': 212, 'value': '19.0'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;e7xww4fclqpxsq6jdgc0847bo;Pass;;;;;;;;;;;19,0;95,7;0,51;;57,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;57,3;95,7;;;;;;;;0;91;5;Portland Timbers II;5465;DC;1,0
2702754511;865;1;2;91;8;8ijkk62897so5r3bq0wgwx4bu;1;44,3;94,3;2024-07-22T03:56:19.115Z;2024-07-22T03:56:21Z;[{'id': 5114260669, 'qualifierId': 56, 'value': 'Left'}, {'id': 5114260671, 'qualifierId': 140, 'value': '53.0'}, {'id': 5114260673, 'qualifierId': 141, 'value': '81.1'}, {'id': 5114260675, 'qualifierId': 212, 'value': '12.8'}, {'id': 5114260677, 'qualifierId': 213, 'value': '5.51'}];4blue6g56i3t9iffjcmjs6hhw;R. Dalgado;;e7xww4fclqpxsq6jdgc0847bo;Pass;;;;;;;;;;;12,8;81,1;5,51;;53,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;53,0;81,1;;;;;;;;0;91;8;Portland Timbers II;5468;DC;1,0
2702754519;866;1;2;91;10;8ijkk62897so5r3bq0wgwx4bu;1;55,0;80,4;2024-07-22T03:56:20.906Z;2024-07-24T12:35:32Z;[{'id': 5114260753, 'qualifierId': 213, 'value': '5.94'}, {'id': 5114260755, 'qualifierId': 1}, {'id': 5114260745, 'qualifierId': 56, 'value': 'Center'}, {'id': 5114260749, 'qualifierId': 141, 'value': '62.2'}, {'id': 5114260747, 'qualifierId': 140, 'value': '88.5'}, {'id': 5116023649, 'qualifierId': 4}, {'id': 5114260751, 'qualifierId': 212, 'value': '37.3'}, {'id': 5114260855, 'qualifierId': 210, 'value': '15'}, {'id': 5114260857, 'qualifierId': 154}, {'id': 5114260743, 'qualifierId': 155}];c44bkncqmptribnxki1dyppbe;I. Parente;1,0;e7xww4fclqpxsq6jdgc0847bo;Pass;;;;;;;;;;;37,3;62,2;5,94;;88,5;;1,0;;;1,0;;;;;;;;;;;;15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;88,5;62,2;;;;;;;;0;91;10;Portland Timbers II;5470;MC;1,0
2702754521;867;15;2;91;14;8ijkk62897so5r3bq0wgwx4bu;1;92,1;60,9;2024-07-22T03:56:24.506Z;2024-07-26T15:55:24Z;[{'id': 5114260763, 'qualifierId': 22}, {'id': 5114260873, 'qualifierId': 214}, {'id': 5114260879, 'qualifierId': 147, 'value': '56.9'}, {'id': 5114260869, 'qualifierId': 102, 'value': '51.4'}, {'id': 5117822427, 'qualifierId': 89}, {'id': 5114260863, 'qualifierId': 154}, {'id': 5114260787, 'qualifierId': 20}, {'id': 5114260859, 'qualifierId': 78}, {'id': 5114260889, 'qualifierId': 233, 'value': '844'}, {'id': 5114260875, 'qualifierId': 328}, {'id': 5114260877, 'qualifierId': 146, 'value': '95.4'}, {'id': 5114260767, 'qualifierId': 56, 'value': 'Center'}, {'id': 5114260765, 'qualifierId': 17}, {'id': 5114260861, 'qualifierId': 29}, {'id': 5114260865, 'qualifierId': 55, 'value': '866'}, {'id': 5114260871, 'qualifierId': 103, 'value': '15.8'}];4283da2hccprbybkv4nvmos2c;J. Corona;;e7xww4fclqpxsq6jdgc0847bo;Attempt Saved;;;;;;;;;;;;;;;;;;;;;;;844,0;;;;;;;866,0;;;51,4;1,0;1,0;1,0;;1,0;;95,4;15,8;56,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;95,4;56,9;51,4;15.8;866,0;c44bkncqmptribnxki1dyppbe;;0;91;14;Portland Timbers II;5474;Sub;1,0
2702754515;844;10;2;91;14;5ou8b446l1sl8frblkz3xi17g;1;4,6;42,5;2024-07-22T03:56:24.606Z;2024-07-24T12:36:39Z;[{'id': 5114260729, 'qualifierId': 182}, {'id': 5114260725, 'qualifierId': 173}, {'id': 5114260813, 'qualifierId': 233, 'value': '867'}, {'id': 5114260803, 'qualifierId': 180}, {'id': 5114260731, 'qualifierId': 56, 'value': 'Back'}, {'id': 5116024499, 'qualifierId': 376}];4wr32d93f1q1v8qjq2ywmnbze;C. Miller;;e7xww4fclqpxsq6jdgc0847bo;Save;;;;;;;;;;;;;;;;;;;;;;;867,0;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;91;14;Ventura County;5474;GK;1,0
2702754525;845;52;2;91;15;5ou8b446l1sl8frblkz3xi17g;1;4,2;45,4;2024-07-22T03:56:25.814Z;2024-07-24T12:36:43Z;[{'id': 5116024541, 'qualifierId': 376}];4wr32d93f1q1v8qjq2ywmnbze;C. Miller;;e7xww4fclqpxsq6jdgc0847bo;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;;;;;;;;;;0;91;15;Ventura County;5475;GK;1,0
2702754535;846;1;2;91;35;5ou8b446l1sl8frblkz3xi17g;1;12,5;47,3;2024-07-22T03:56:46.072Z;2024-07-22T03:56:48Z;[{'id': 5114260955, 'qualifierId': 141, 'value': '49.6'}, {'id': 5114260959, 'qualifierId': 213, 'value': '0.11'}, {'id': 5114260963, 'qualifierId': 189}, {'id': 5114260957, 'qualifierId': 212, 'value': '14.2'}, {'id': 5114260953, 'qualifierId': 140, 'value': '25.9'}, {'id': 5114260951, 'qualifierId': 56, 'value': 'Back'}, {'id': 5114260949, 'qualifierId': 123}];4wr32d93f1q1v8qjq2ywmnbze;C. Miller;;e7xww4fclqpxsq6jdgc0847bo;Pass;;;;;;;;;;;14,2;49,6;0,11;;25,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;25,9;49,6;;;;;;;;0;91;35;Ventura County;5495;GK;1,0
2702754539;847;1;2;91;38;5ou8b446l1sl8frblkz3xi17g;0;26,9;48,8;2024-07-22T03:56:48.440Z;2024-07-22T03:56:49Z;[{'id': 5114260983, 'qualifierId': 213, 'value': '5.57'}, {'id': 5114260981, 'qualifierId': 212, 'value': '44.2'}, {'id': 5114260979, 'qualifierId': 141, 'value': '6.1'}, {'id': 5114260975, 'qualifierId': 56, 'value': 'Right'}, {'id': 5114260977, 'qualifierId': 140, 'value': '58.6'}, {'id': 5114260973, 'qualifierId': 157}, {'id': 5114260985, 'qualifierId': 1}];dv0qqd4mx117y4al165nsdic4;T. Clegg;;e7xww4fclqpxsq6jdgc0847bo;Pass;;;;;;;;;;;44,2;6,1;5,57;;58,6;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5ou8b446l1sl8frblkz3xi17g;Portland Timbers II;away;58,6;6,1;;;;;;;;0;91;38;Ventura County;5498;DC;1,0
2702754541;868;8;2;91;40;8ijkk62897so5r3bq0wgwx4bu;1;41,7;96,3;2024-07-22T03:56:50.747Z;2024-07-24T12:37:13Z;[{'id': 5116024679, 'qualifierId': 15}, {'id': 5114261037, 'qualifierId': 56, 'value': 'Back'}, {'id': 5116024749, 'qualifierId': 384}];4blue6g56i3t9iffjcmjs6hhw;R. Dalgado;;e7xww4fclqpxsq6jdgc0847bo;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;;0;91;40;Portland Timbers II;5500;DC;1,0
2702754543;869;43;2;91;42;8ijkk62897so5r3bq0wgwx4bu;1;0,0;0,0;2024-07-22T03:56:52.635Z;2024-07-24T12:38:09Z;[{'id': 5116025125, 'qualifierId': 144, 'value': '49'}];c44bkncqmptribnxki1dyppbe;I. Parente;;e7xww4fclqpxsq6jdgc0847bo;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;;0;91;42;Portland Timbers II;5502;MC;1,0
2702754545;870;61;2;91;43;8ijkk62897so5r3bq0wgwx4bu;0;63,8;86,6;2024-07-22T03:56:54.194Z;2024-07-24T12:38:13Z;[{'id': 5114261049, 'qualifierId': 56, 'value': 'Left'}];c44bkncqmptribnxki1dyppbe;I. Parente;;e7xww4fclqpxsq6jdgc0847bo;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;;0;91;43;Portland Timbers II;5503;MC;1,0
