id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_TeamPlayerFormation;value_Resume;value_TeamKit;value_Involved;value_JerseyNumber;value_TeamFormation;value_Captain;value_DirectionOfPlay;value_Length;value_Angle;value_PassEndX;value_PassEndY;value_Zone;value_KickOff;value_LongBall;value_Launch;value_Offensive;value_OppositeRelatedEventId;value_Defensive;value_HeadPass;value_NextEventThrowIn;value_ThrowIn;value_Foul;value_Direct;value_AttemptedTackle;value_FreeKickTaken;value_Assist;value_GoalmouthZ;value_RightFooted;value_GkX;value_GoalmouthY;value_HighLeft;value_BoxLeft;value_BlockedY;value_IndividualPlay;value_Assisted;value_BlockedX;value_RelatedEventId;value_Blocked;value_GkY;value_RegularPlay;value_DefBlock;value_Left;value_Cross;value_CornerTaken;value_OutSwinger;value_Chipped;value_ShirtPull/Holding;value_DeletedEventType;value_NextEventGoalKick;value_IntentionalAssist;value_CloseHigh;value_FirstTouch;value_BoxCentre;value_Head;value_Low;value_GoalKick;value_IntendedTackleTarget;value_Overrun;value_FlickOn;value_LowCentre;value_Right;value_InSwinger;value_OutOfPlay;value_Shove/Push;value_BlockedPass;value_SwitchOfPlay;value_LeftFooted;value_ThroughBall;value_GoalShotTimestamp;value_BigChance;value_GoalShotGameClock;value_GkChallenge;value_RecklessOffence;value_YellowCard;value_Injury;value_InjuredPlayerId;value_LayOff;value_KeeperThrow;value_OutOfBoxCentre;value_CloseLeft;value_Hands;value_Collected;value_Stooping;value_HighClaim;value_OverArm;value_BoxRight;value_HighCentre;value_Standing;value_NotVisible;value_FastBreak;value_LowLeft;value_Deflection;value_Minutes;value_SetPiece;value_NotAssisted;value_GkKickFromHands;value_FollowsShotRebound;value_PlayersCaughtOffside;value_Indirect;value_EndType;value_High;value_CloseRight;value_Unchallenged;value_FromCorner;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_NotPastGoalLine;value_Volley;value_BoxDeepLeft;value_PullBack;value_SixYardBlocked;value_HighRight;value_BoxDeepRight;value_ParriedSafe;value_SmallBoxCentre;value_Reaching;value_LowRight;value_IncorrectOutOfPlayDecision;value_SavedOffLine;value_LastLine;value_Sliding;value_Diving;value_FreeKick;value_OtherBodyPart;value_FairPlay;value_TacticalFoul;value_GoesToExtraTime;value_Dissent;value_35Centre;value_GkHoof;value_TimeWasting;value_GoesToPenalties;value_Second(2Nd)OppositeRelatedEventId;value_Penalty;value_Scored;value_HitWoodwork;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2736882487;922;61;4;107;44;8o8m08he36u0j4w08aj2iodn8;0;75,4;25,8;2024-10-20T21:28:10.133Z;2024-10-20T21:33:59Z;[{'id': 5301521429, 'qualifierId': 56, 'value': 'Center'}];6n0x8t513vmsmgfasovvoj7u2;J. Shokalook;;;2uigkzwk5b17rdimjelzwemms;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;107;44;Orlando City B;6464;Sub;1,0
2736882495;843;1;4;107;45;479lsfr4cwlzewpbuda3y2xv4;0;28,5;90,9;2024-10-20T21:28:10.440Z;2024-10-20T21:28:12Z;[{'id': 5301521479, 'qualifierId': 140, 'value': '59.0'}, {'id': 5301521473, 'qualifierId': 157}, {'id': 5301521491, 'qualifierId': 1}, {'id': 5301521483, 'qualifierId': 141, 'value': '100.0'}, {'id': 5301521487, 'qualifierId': 212, 'value': '32.9'}, {'id': 5301521475, 'qualifierId': 56, 'value': 'Left'}, {'id': 5301521489, 'qualifierId': 213, 'value': '0.23'}];4jkf81djj5h43v8rlnib1tizu;T. Williams;;;2uigkzwk5b17rdimjelzwemms;Pass;;;;;;;;;;32,9;0,23;59,0;100,0;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;59,0;100,0;;;;;;;;0;107;45;Chicago Fire II;6465;DC;1,0
2736882501;844;5;4;107;46;479lsfr4cwlzewpbuda3y2xv4;0;63,7;101,6;2024-10-20T21:28:11.946Z;2024-10-20T21:28:43Z;[{'id': 5301521513, 'qualifierId': 56, 'value': 'Left'}, {'id': 5301521515, 'qualifierId': 347}, {'id': 5301521943, 'qualifierId': 233, 'value': '923'}];4jkf81djj5h43v8rlnib1tizu;T. Williams;;;2uigkzwk5b17rdimjelzwemms;Out;;;;;;;;;;;;;;;;;;;923,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;;0;107;46;Chicago Fire II;6466;DC;1,0
2736882563;923;5;4;107;46;8o8m08he36u0j4w08aj2iodn8;1;36,3;-1,6;2024-10-20T21:28:11.946Z;2024-10-20T21:28:43Z;[{'id': 5301521887, 'qualifierId': 56, 'value': 'Back'}, {'id': 5301521925, 'qualifierId': 233, 'value': '844'}, {'id': 5301521889, 'qualifierId': 347}];6n0x8t513vmsmgfasovvoj7u2;J. Shokalook;;;2uigkzwk5b17rdimjelzwemms;Out;;;;;;;;;;;;;;;;;;;844,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;107;46;Orlando City B;6466;Sub;1,0
2736882593;924;1;4;107;55;8o8m08he36u0j4w08aj2iodn8;1;28,7;0,0;2024-10-20T21:28:20.682Z;2024-10-20T21:28:22Z;[{'id': 5301522051, 'qualifierId': 56, 'value': 'Back'}, {'id': 5301522055, 'qualifierId': 141, 'value': '17.6'}, {'id': 5301522053, 'qualifierId': 140, 'value': '24.4'}, {'id': 5301522057, 'qualifierId': 212, 'value': '13.6'}, {'id': 5301522061, 'qualifierId': 213, 'value': '1.91'}, {'id': 5301522049, 'qualifierId': 107}];79knhnp7bvpjomzz14k715wtm;O. Glasgow;;;2uigkzwk5b17rdimjelzwemms;Pass;;;;;;;;;;13,6;1,91;24,4;17,6;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;24,4;17,6;;;;;;;;0;107;55;Orlando City B;6475;MR;1,0
2736882613;925;1;4;107;57;8o8m08he36u0j4w08aj2iodn8;1;24,3;17,6;2024-10-20T21:28:22.250Z;2024-10-20T21:28:24Z;[{'id': 5301522179, 'qualifierId': 141, 'value': '52.5'}, {'id': 5301522177, 'qualifierId': 140, 'value': '20.5'}, {'id': 5301522181, 'qualifierId': 212, 'value': '24.1'}, {'id': 5301522175, 'qualifierId': 56, 'value': 'Back'}, {'id': 5301522183, 'qualifierId': 213, 'value': '1.74'}];72xktsosbsh2uwkwby59mr6z8;D. Konincks;;;2uigkzwk5b17rdimjelzwemms;Pass;;;;;;;;;;24,1;1,74;20,5;52,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;20,5;52,5;;;;;;;;0;107;57;Orlando City B;6477;DC;1,0
2736882661;926;1;4;108;1;8o8m08he36u0j4w08aj2iodn8;1;20,2;48,7;2024-10-20T21:28:26.755Z;2024-10-20T21:28:29Z;[{'id': 5301522405, 'qualifierId': 141, 'value': '70.0'}, {'id': 5301522401, 'qualifierId': 56, 'value': 'Back'}, {'id': 5301522409, 'qualifierId': 213, 'value': '1.22'}, {'id': 5301522407, 'qualifierId': 212, 'value': '15.4'}, {'id': 5301522403, 'qualifierId': 140, 'value': '25.3'}];99hdzy5s45xr72d3lgttdmne1;J. Gal;;;2uigkzwk5b17rdimjelzwemms;Pass;;;;;;;;;;15,4;1,22;25,3;70,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;25,3;70,0;;;;;;;;0;108;1;Orlando City B;6481;GK;1,0
2736882675;927;1;4;108;3;8o8m08he36u0j4w08aj2iodn8;1;27,2;71,8;2024-10-20T21:28:29.027Z;2024-10-20T21:28:30Z;[{'id': 5301522459, 'qualifierId': 141, 'value': '63.1'}, {'id': 5301522463, 'qualifierId': 213, 'value': '5.89'}, {'id': 5301522455, 'qualifierId': 56, 'value': 'Back'}, {'id': 5301522457, 'qualifierId': 140, 'value': '40.8'}, {'id': 5301522461, 'qualifierId': 212, 'value': '15.5'}];72xktsosbsh2uwkwby59mr6z8;D. Konincks;;;2uigkzwk5b17rdimjelzwemms;Pass;;;;;;;;;;15,5;5,89;40,8;63,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;40,8;63,1;;;;;;;;0;108;3;Orlando City B;6483;DC;1,0
2736882703;928;1;4;108;5;8o8m08he36u0j4w08aj2iodn8;1;41,0;63,1;2024-10-20T21:28:30.227Z;2024-10-20T21:28:33Z;[{'id': 5301522627, 'qualifierId': 140, 'value': '42.8'}, {'id': 5301522631, 'qualifierId': 212, 'value': '24.2'}, {'id': 5301522625, 'qualifierId': 56, 'value': 'Back'}, {'id': 5301522629, 'qualifierId': 141, 'value': '98.6'}, {'id': 5301522633, 'qualifierId': 213, 'value': '1.49'}];afdz1ibldn2vc8gtezyw8tqay;H. Osorio;;;2uigkzwk5b17rdimjelzwemms;Pass;;;;;;;;;;24,2;1,49;42,8;98,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;42,8;98,6;;;;;;;;0;108;5;Orlando City B;6485;Sub;1,0
2736882741;929;1;4;108;7;8o8m08he36u0j4w08aj2iodn8;1;47,1;75,1;2024-10-20T21:28:33.171Z;2024-10-20T21:28:38Z;[{'id': 5301522825, 'qualifierId': 56, 'value': 'Back'}, {'id': 5301522831, 'qualifierId': 212, 'value': '34.6'}, {'id': 5301522837, 'qualifierId': 1}, {'id': 5301522833, 'qualifierId': 213, 'value': '4.05'}, {'id': 5301522829, 'qualifierId': 141, 'value': '34.9'}, {'id': 5301522827, 'qualifierId': 140, 'value': '26.9'}];9vc2mynd9lg2oyt14n4e7a44q;L. Rochester;;;2uigkzwk5b17rdimjelzwemms;Pass;;;;;;;;;;34,6;4,05;26,9;34,9;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;26,9;34,9;;;;;;;;0;108;7;Orlando City B;6487;DC;1,0
2736882769;930;1;4;108;12;8o8m08he36u0j4w08aj2iodn8;1;26,1;34,2;2024-10-20T21:28:37.915Z;2024-10-20T21:29:17Z;[{'id': 5301522907, 'qualifierId': 56, 'value': 'Back'}, {'id': 5301522909, 'qualifierId': 140, 'value': '46.1'}, {'id': 5301522913, 'qualifierId': 212, 'value': '21.5'}, {'id': 5301522915, 'qualifierId': 213, 'value': '0.23'}, {'id': 5301522911, 'qualifierId': 141, 'value': '41.3'}];84oe7sbhy91b5xvbo2w28i7f8;J. Diouf;;;2uigkzwk5b17rdimjelzwemms;Pass;;;;;;;;;;21,5;0,23;46,1;41,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;46,1;41,3;;;;;;;;0;108;12;Orlando City B;6492;DL;1,0
2736882785;931;1;4;108;15;8o8m08he36u0j4w08aj2iodn8;1;52,1;31,9;2024-10-20T21:28:40.795Z;2024-10-20T21:28:43Z;[{'id': 5301523039, 'qualifierId': 56, 'value': 'Right'}, {'id': 5301523047, 'qualifierId': 213, 'value': '5.01'}, {'id': 5301523043, 'qualifierId': 141, 'value': '6.2'}, {'id': 5301523045, 'qualifierId': 212, 'value': '18.3'}, {'id': 5301523041, 'qualifierId': 140, 'value': '57.2'}];b1p6qcv8wjzoxoax3nt13n5gq;D. Poręba;;;2uigkzwk5b17rdimjelzwemms;Pass;;;;;;;;;;18,3;5,01;57,2;6,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;57,2;6,2;;;;;;;;0;108;15;Orlando City B;6495;FW;1,0
2736882821;932;1;4;108;18;8o8m08he36u0j4w08aj2iodn8;1;58,5;10,0;2024-10-20T21:28:43.507Z;2024-10-20T21:29:45Z;[{'id': 5301523221, 'qualifierId': 140, 'value': '58.2'}, {'id': 5301523225, 'qualifierId': 212, 'value': '15.1'}, {'id': 5301523219, 'qualifierId': 56, 'value': 'Center'}, {'id': 5301523223, 'qualifierId': 141, 'value': '32.2'}, {'id': 5301523227, 'qualifierId': 213, 'value': '1.59'}];79knhnp7bvpjomzz14k715wtm;O. Glasgow;;;2uigkzwk5b17rdimjelzwemms;Pass;;;;;;;;;;15,1;1,59;58,2;32,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;58,2;32,2;;;;;;;;0;108;18;Orlando City B;6498;MR;1,0
2736882903;933;1;4;108;22;8o8m08he36u0j4w08aj2iodn8;1;58,3;33,6;2024-10-20T21:28:47.867Z;2024-10-20T21:28:58Z;[{'id': 5301523673, 'qualifierId': 213, 'value': '3.39'}, {'id': 5301523667, 'qualifierId': 140, 'value': '42.5'}, {'id': 5301523671, 'qualifierId': 212, 'value': '17.1'}, {'id': 5301523669, 'qualifierId': 141, 'value': '27.3'}, {'id': 5301523665, 'qualifierId': 56, 'value': 'Back'}];2buy6q56o0ixo30fatz7ps9w4;J. Zapata;;;2uigkzwk5b17rdimjelzwemms;Pass;;;;;;;;;;17,1;3,39;42,5;27,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;42,5;27,3;;;;;;;;0;108;22;Orlando City B;6502;Sub;1,0
2736882917;934;1;4;108;32;8o8m08he36u0j4w08aj2iodn8;0;35,0;66,7;2024-10-20T21:28:57.875Z;2024-10-20T21:33:57Z;[{'id': 5301523739, 'qualifierId': 140, 'value': '61.3'}, {'id': 5301523745, 'qualifierId': 212, 'value': '27.7'}, {'id': 5301523749, 'qualifierId': 213, 'value': '0.09'}, {'id': 5301523741, 'qualifierId': 141, 'value': '70.3'}, {'id': 5301523737, 'qualifierId': 56, 'value': 'Center'}];72xktsosbsh2uwkwby59mr6z8;D. Konincks;;;2uigkzwk5b17rdimjelzwemms;Pass;;;;;;;;;;27,7;0,09;61,3;70,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;61,3;70,3;;;;;;;;0;108;32;Orlando City B;6512;DC;1,0
2736882907;845;8;4;108;32;479lsfr4cwlzewpbuda3y2xv4;1;36,3;18,1;2024-10-20T21:28:57.911Z;2024-10-20T21:28:58Z;[{'id': 5301523681, 'qualifierId': 56, 'value': 'Back'}];brzi1qy5hkx7zhxhjykg8ox78;Y. Valencia;;;2uigkzwk5b17rdimjelzwemms;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;;0;108;32;Chicago Fire II;6512;Sub;1,0
2736883423;939;1;4;108;34;8o8m08he36u0j4w08aj2iodn8;1;44,3;31,2;2024-10-20T21:28:59.323Z;2024-10-20T21:29:58Z;[{'id': 5301526459, 'qualifierId': 140, 'value': '34.0'}, {'id': 5301526465, 'qualifierId': 213, 'value': '1.98'}, {'id': 5301526457, 'qualifierId': 56, 'value': 'Back'}, {'id': 5301526461, 'qualifierId': 141, 'value': '67.9'}, {'id': 5301526463, 'qualifierId': 212, 'value': '27.2'}];b1p6qcv8wjzoxoax3nt13n5gq;D. Poręba;;;2uigkzwk5b17rdimjelzwemms;Pass;;;;;;;;;;27,2;1,98;34,0;67,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;34,0;67,9;;;;;;;;0;108;34;Orlando City B;6514;FW;1,0
2736882947;935;1;4;108;34;8o8m08he36u0j4w08aj2iodn8;1;70,7;79,3;2024-10-20T21:28:59.419Z;2024-10-20T21:29:03Z;[{'id': 5301523939, 'qualifierId': 141, 'value': '96.3'}, {'id': 5301523935, 'qualifierId': 56, 'value': 'Left'}, {'id': 5301523941, 'qualifierId': 212, 'value': '13.8'}, {'id': 5301523937, 'qualifierId': 140, 'value': '77.9'}, {'id': 5301523943, 'qualifierId': 213, 'value': '0.99'}];afdz1ibldn2vc8gtezyw8tqay;H. Osorio;;;2uigkzwk5b17rdimjelzwemms;Pass;;;;;;;;;;13,8;0,99;77,9;96,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;77,9;96,3;;;;;;;;0;108;34;Orlando City B;6514;Sub;1,0
2736882959;936;3;4;108;38;8o8m08he36u0j4w08aj2iodn8;0;71,4;82,8;2024-10-20T21:29:03.734Z;2024-10-20T21:29:08Z;[{'id': 5301524009, 'qualifierId': 286}, {'id': 5301524007, 'qualifierId': 56, 'value': 'Left'}, {'id': 5301524127, 'qualifierId': 233, 'value': '846'}];2atsox1bassuexlgta8h3us4p;C. Koffi;;;2uigkzwk5b17rdimjelzwemms;Take On;;;;;;;;;;;;;;;;;;1,0;846,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;108;38;Orlando City B;6518;ML;1,0
2736882973;846;7;4;108;38;479lsfr4cwlzewpbuda3y2xv4;0;28,6;17,2;2024-10-20T21:29:03.735Z;2024-10-20T21:29:07Z;[{'id': 5301524105, 'qualifierId': 285}, {'id': 5301524103, 'qualifierId': 56, 'value': 'Back'}, {'id': 5301524119, 'qualifierId': 233, 'value': '936'}];brzi1qy5hkx7zhxhjykg8ox78;Y. Valencia;;;2uigkzwk5b17rdimjelzwemms;Tackle;;;;;;;;;;;;;;;;;;;936,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;;0;108;38;Chicago Fire II;6518;Sub;1,0
2736883001;937;3;4;108;41;8o8m08he36u0j4w08aj2iodn8;0;75,2;83,6;2024-10-20T21:29:07.094Z;2024-10-20T21:29:10Z;[{'id': 5301524259, 'qualifierId': 286}, {'id': 5301524257, 'qualifierId': 56, 'value': 'Left'}, {'id': 5301524331, 'qualifierId': 233, 'value': '847'}];9vc2mynd9lg2oyt14n4e7a44q;L. Rochester;;;2uigkzwk5b17rdimjelzwemms;Take On;;;;;;;;;;;;;;;;;;1,0;847,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;108;41;Orlando City B;6521;DC;1,0
2736883011;847;7;4;108;41;479lsfr4cwlzewpbuda3y2xv4;1;24,8;16,4;2024-10-20T21:29:07.095Z;2024-10-20T21:29:11Z;[{'id': 5301524293, 'qualifierId': 56, 'value': 'Back'}, {'id': 5301524291, 'qualifierId': 167}, {'id': 5301524325, 'qualifierId': 233, 'value': '937'}, {'id': 5301524295, 'qualifierId': 285}];brzi1qy5hkx7zhxhjykg8ox78;Y. Valencia;;;2uigkzwk5b17rdimjelzwemms;Tackle;;;;;;;;;;;;;;;;;;;937,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;;0;108;41;Chicago Fire II;6521;Sub;1,0
2736883039;848;5;4;108;43;479lsfr4cwlzewpbuda3y2xv4;0;26,9;-1,6;2024-10-20T21:29:08.603Z;2024-10-20T21:41:19Z;[{'id': 5301524417, 'qualifierId': 56, 'value': 'Back'}, {'id': 5301524419, 'qualifierId': 347}, {'id': 5301524547, 'qualifierId': 233, 'value': '938'}];brzi1qy5hkx7zhxhjykg8ox78;Y. Valencia;;;2uigkzwk5b17rdimjelzwemms;Out;;;;;;;;;;;;;;;;;;;938,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;away;;;;;;;;;;0;108;43;Chicago Fire II;6523;Sub;1,0
2736883057;938;5;4;108;43;8o8m08he36u0j4w08aj2iodn8;1;73,1;101,6;2024-10-20T21:29:08.603Z;2024-10-20T21:41:19Z;[{'id': 5301524491, 'qualifierId': 347}, {'id': 5301524489, 'qualifierId': 56, 'value': 'Left'}, {'id': 5301524531, 'qualifierId': 233, 'value': '848'}];9vc2mynd9lg2oyt14n4e7a44q;L. Rochester;;;2uigkzwk5b17rdimjelzwemms;Out;;;;;;;;;;;;;;;;;;;848,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;108;43;Orlando City B;6523;DC;1,0
2736883447;940;1;4;109;33;8o8m08he36u0j4w08aj2iodn8;1;78,2;100,0;2024-10-20T21:29:58.829Z;2024-10-20T21:30:44Z;[{'id': 5301528717, 'qualifierId': 140, 'value': '75.5'}, {'id': 5301528721, 'qualifierId': 212, 'value': '5.9'}, {'id': 5301528713, 'qualifierId': 107}, {'id': 5301528719, 'qualifierId': 141, 'value': '93.4'}, {'id': 5301528723, 'qualifierId': 213, 'value': '4.21'}, {'id': 5301528715, 'qualifierId': 56, 'value': 'Left'}];9vc2mynd9lg2oyt14n4e7a44q;L. Rochester;;;2uigkzwk5b17rdimjelzwemms;Pass;;;;;;;;;;5,9;4,21;75,5;93,4;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;75,5;93,4;;;;;;;;0;109;33;Orlando City B;6573;DC;1,0
2736883465;941;50;4;109;35;8o8m08he36u0j4w08aj2iodn8;1;70,5;69,8;2024-10-20T21:30:00.628Z;2024-10-20T21:41:29Z;[{'id': 5301530579, 'qualifierId': 286}, {'id': 5301530577, 'qualifierId': 56, 'value': 'Center'}, {'id': 5301530619, 'qualifierId': 233, 'value': '861'}];2buy6q56o0ixo30fatz7ps9w4;J. Zapata;;;2uigkzwk5b17rdimjelzwemms;Dispossessed;;;;;;;;;;;;;;;;;;1,0;861,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;109;35;Orlando City B;6575;Sub;1,0
