id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_TeamKit;value_JerseyNumber;value_Resume;value_Involved;value_TeamFormation;value_Captain;value_TeamPlayerFormation;value_DirectionOfPlay;value_Angle;value_PassEndX;value_PassEndY;value_KickOff;value_Zone;value_Length;value_TouchTypeControl;value_Offensive;value_OppositeRelatedEventId;value_BlockedPass;value_Defensive;value_DeletedEventType;value_Chipped;value_NextEventThrowIn;value_ThrowIn;value_TouchTypeClearance;value_Head;value_HeadPass;value_TakeOnOvertake;value_IntendedTackleTarget;value_Overrun;value_LongBall;value_Foul;value_Direct;value_Shove/Push;value_FreeKickTaken;value_Launch;value_FlickOn;value_LayOff;value_SwitchOfPlay;value_ShirtPull/Holding;value_OutOfPlay;value_TouchTypePass;value_OutSwinger;value_RightFooted;value_Cross;value_RelatedEventId;value_TacticalFoul;value_YellowCard;value_AttemptedTackle;value_RecklessOffence;value_GkY;value_FantasyAssistedBy;value_NotAssisted;value_FreeKick;value_GoalmouthY;value_GkXTimeOfGoal;value_FantasyAssistType;value_GoalShotTimestamp;value_GkX;value_GoalShotGameClock;value_FantasyAssistTeam;value_GoalmouthZ;value_FantasyAssistId;value_OutOfBoxCentre;value_GkYTimeOfGoal;value_LowRight;value_LeftFooted;value_TakeOnSpace;value_InSwinger;value_MediumGkIntervention;value_KeeperThrow;value_IntentionalAssist;value_Assist;value_FirstTouch;value_Blocked;value_BlockedY;value_Assisted;value_BlockedX;value_BoxCentre;value_RegularPlay;value_DefBlock;value_LowCentre;value_ByWall;value_Left;value_Right;value_CornerTaken;value_High;value_FromCorner;value_NextEventGoalKick;value_GoalKick;value_Injury;value_InjuredPlayerId;value_HighClaim;value_HighGkIntervention;value_GkHoof;value_LowGkIntervention;value_OverArm;value_ThrowInSetPiece;value_Reaching;value_Hands;value_Collected;value_GkKickFromHands;value_OverhitCross;value_Low;value_BigChance;value_KeeperTouched;value_HighCentre;value_Simulation;value_Indirect;value_Minutes;value_SmallBoxRight;value_EndType;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_FastBreak;value_CloseLeft;value_IndividualPlay;value_Volley;value_BoxRight;value_Weak;value_Standing;value_OtherObstacle;value_BlockedCross;value_PullBack;value_PlayersCaughtOffside;value_NotVisible;value_BoxLeft;value_Stooping;value_LowLeft;value_Diving;value_Handball;value_CaptainChange;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2695066597;797;1;2;82;12;6ddsx316t3j0z6nolrky9k4r8;1;68,3;22,8;2024-06-08T02:20:44.377Z;2024-06-08T02:20:47Z;[{'id': 5071892787, 'qualifierId': 212, 'value': '16.8'}, {'id': 5071892781, 'qualifierId': 56, 'value': 'Right'}, {'id': 5071892785, 'qualifierId': 141, 'value': '7.7'}, {'id': 5071892789, 'qualifierId': 213, 'value': '3.80'}, {'id': 5071892783, 'qualifierId': 140, 'value': '55.6'}];duj699i9620tuf3ii9z06bqsq;P. Elias;;;db7l4ga6bx62m6cuxj4i31wk4;Pass;;;;;;;;;;3,8;55,6;7,7;;;16,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;55,6;7,7;;;;;;;0;0;82;12;Inter Miami II;4932;MC;1,0
2695066603;798;1;2;82;15;6ddsx316t3j0z6nolrky9k4r8;1;55,0;7,6;2024-06-08T02:20:46.921Z;2024-06-08T02:20:49Z;[{'id': 5071892807, 'qualifierId': 140, 'value': '61.3'}, {'id': 5071892805, 'qualifierId': 56, 'value': 'Center'}, {'id': 5071892813, 'qualifierId': 213, 'value': '0.95'}, {'id': 5071892811, 'qualifierId': 212, 'value': '11.4'}, {'id': 5071892809, 'qualifierId': 141, 'value': '21.3'}];6sf0pdlzomnt3e1hlc4twyv4k;D. Baiera;;;db7l4ga6bx62m6cuxj4i31wk4;Pass;;;;;;;;;;0,95;61,3;21,3;;;11,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;61,3;21,3;;;;;;;0;0;82;15;Inter Miami II;4935;DR;1,0
2695066615;799;1;2;82;17;6ddsx316t3j0z6nolrky9k4r8;1;60,7;23,1;2024-06-08T02:20:48.841Z;2024-06-08T02:40:22Z;[{'id': 5071892873, 'qualifierId': 140, 'value': '65.8'}, {'id': 5071892879, 'qualifierId': 213, 'value': '1.30'}, {'id': 5071892875, 'qualifierId': 141, 'value': '51.3'}, {'id': 5071892871, 'qualifierId': 56, 'value': 'Center'}, {'id': 5071892877, 'qualifierId': 212, 'value': '19.9'}];2676930j149yvanqev61emh62;J. Rozhansky;;;db7l4ga6bx62m6cuxj4i31wk4;Pass;;;;;;;;;;1,3;65,8;51,3;;;19,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;65,8;51,3;;;;;;;0;0;82;17;Inter Miami II;4937;Sub;1,0
2695066621;800;1;2;82;23;6ddsx316t3j0z6nolrky9k4r8;1;63,8;52,8;2024-06-08T02:20:54.952Z;2024-06-08T02:40:25Z;[{'id': 5071892913, 'qualifierId': 140, 'value': '67.5'}, {'id': 5071892919, 'qualifierId': 213, 'value': '1.41'}, {'id': 5071892915, 'qualifierId': 141, 'value': '89.0'}, {'id': 5071892911, 'qualifierId': 56, 'value': 'Left'}, {'id': 5071892917, 'qualifierId': 212, 'value': '24.9'}];4k6c9nnzytq9qhc9uol64wg7o;S. Bednarsky;;;db7l4ga6bx62m6cuxj4i31wk4;Pass;;;;;;;;;;1,41;67,5;89,0;;;24,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;67,5;89,0;;;;;;;0;0;82;23;Inter Miami II;4943;Sub;1,0
2695066631;801;1;2;82;26;6ddsx316t3j0z6nolrky9k4r8;1;62,7;86,9;2024-06-08T02:20:58.464Z;2024-06-08T02:21:30Z;[{'id': 5071892977, 'qualifierId': 141, 'value': '77.3'}, {'id': 5071892975, 'qualifierId': 140, 'value': '67.7'}, {'id': 5071892979, 'qualifierId': 212, 'value': '8.4'}, {'id': 5071892973, 'qualifierId': 56, 'value': 'Center'}, {'id': 5071892981, 'qualifierId': 213, 'value': '5.39'}];7uk47vm92xsvwdofmw1ppawyy;C. Tiao;;;db7l4ga6bx62m6cuxj4i31wk4;Pass;;;;;;;;;;5,39;67,7;77,3;;;8,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;67,7;77,3;;;;;;;0;0;82;26;Inter Miami II;4946;DC;1,0
2695066635;802;1;2;82;28;6ddsx316t3j0z6nolrky9k4r8;1;68,2;76,7;2024-06-08T02:21:00.353Z;2024-06-08T02:21:01Z;[{'id': 5071892999, 'qualifierId': 140, 'value': '63.2'}, {'id': 5071893003, 'qualifierId': 212, 'value': '17.5'}, {'id': 5071892997, 'qualifierId': 56, 'value': 'Center'}, {'id': 5071893001, 'qualifierId': 141, 'value': '52.2'}, {'id': 5071893005, 'qualifierId': 213, 'value': '4.41'}];4h2k5kwclhlgjk2koqin5r2fo;J. Lacher;;;db7l4ga6bx62m6cuxj4i31wk4;Pass;;;;;;;;;;4,41;63,2;52,2;;;17,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;63,2;52,2;;;;;;;0;0;82;28;Inter Miami II;4948;Sub;1,0
2695066641;803;1;2;82;29;6ddsx316t3j0z6nolrky9k4r8;1;63,3;51,6;2024-06-08T02:21:01.769Z;2024-06-08T02:21:06Z;[{'id': 5071893023, 'qualifierId': 56, 'value': 'Center'}, {'id': 5071893029, 'qualifierId': 212, 'value': '21.8'}, {'id': 5071893025, 'qualifierId': 140, 'value': '71.2'}, {'id': 5071893027, 'qualifierId': 141, 'value': '21.9'}, {'id': 5071893031, 'qualifierId': 213, 'value': '5.10'}];2676930j149yvanqev61emh62;J. Rozhansky;;;db7l4ga6bx62m6cuxj4i31wk4;Pass;;;;;;;;;;5,1;71,2;21,9;;;21,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;71,2;21,9;;;;;;;0;0;82;29;Inter Miami II;4949;Sub;1,0
2695066655;804;1;2;82;34;6ddsx316t3j0z6nolrky9k4r8;1;70,1;21,0;2024-06-08T02:21:06.665Z;2024-06-08T02:21:10Z;[{'id': 5071893125, 'qualifierId': 213, 'value': '2.49'}, {'id': 5071893117, 'qualifierId': 56, 'value': 'Center'}, {'id': 5071893123, 'qualifierId': 212, 'value': '16.3'}, {'id': 5071893119, 'qualifierId': 140, 'value': '57.7'}, {'id': 5071893121, 'qualifierId': 141, 'value': '35.5'}];1kuo66geyyz9gu2n39w0bvr4k;J. Arroyave;;;db7l4ga6bx62m6cuxj4i31wk4;Pass;;;;;;;;;;2,49;57,7;35,5;;;16,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;57,7;35,5;;;;;;;0;0;82;34;Inter Miami II;4954;MC;1,0
2695066657;805;1;2;82;38;6ddsx316t3j0z6nolrky9k4r8;1;58,0;34,2;2024-06-08T02:21:10.553Z;2024-06-08T02:21:12Z;[{'id': 5071893133, 'qualifierId': 141, 'value': '48.2'}, {'id': 5071893129, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071893135, 'qualifierId': 212, 'value': '14.4'}, {'id': 5071893137, 'qualifierId': 213, 'value': '2.42'}, {'id': 5071893131, 'qualifierId': 140, 'value': '47.7'}];eiyzqnfh8r8aduel0seou7nu2;S. Owusu;;;db7l4ga6bx62m6cuxj4i31wk4;Pass;;;;;;;;;;2,42;47,7;48,2;;;14,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;47,7;48,2;;;;;;;0;0;82;38;Inter Miami II;4958;DL;1,0
2695066673;806;1;2;82;40;6ddsx316t3j0z6nolrky9k4r8;1;48,4;47,2;2024-06-08T02:21:12.139Z;2024-06-08T02:21:15Z;[{'id': 5071893225, 'qualifierId': 141, 'value': '82.6'}, {'id': 5071893229, 'qualifierId': 213, 'value': '1.12'}, {'id': 5071893223, 'qualifierId': 140, 'value': '59.4'}, {'id': 5071893219, 'qualifierId': 155}, {'id': 5071893221, 'qualifierId': 56, 'value': 'Left'}, {'id': 5071893227, 'qualifierId': 212, 'value': '26.7'}];1ni0mewxcbo26d1xxetkdy3ca;M. Leong;;;db7l4ga6bx62m6cuxj4i31wk4;Pass;;;;;;;;;;1,12;59,4;82,6;;;26,7;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;59,4;82,6;;;;;;;0;0;82;40;Inter Miami II;4960;DC;1,0
2695066681;807;1;2;82;43;6ddsx316t3j0z6nolrky9k4r8;1;59,4;82,1;2024-06-08T02:21:15.537Z;2024-06-08T02:21:20Z;[{'id': 5071893273, 'qualifierId': 140, 'value': '67.3'}, {'id': 5071893279, 'qualifierId': 213, 'value': '0.59'}, {'id': 5071893275, 'qualifierId': 141, 'value': '90.3'}, {'id': 5071893271, 'qualifierId': 56, 'value': 'Left'}, {'id': 5071893277, 'qualifierId': 212, 'value': '10.0'}];7uk47vm92xsvwdofmw1ppawyy;C. Tiao;;;db7l4ga6bx62m6cuxj4i31wk4;Pass;;;;;;;;;;0,59;67,3;90,3;;;10,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;67,3;90,3;;;;;;;0;0;82;43;Inter Miami II;4963;DC;1,0
2695066679;761;83;2;82;47;c7c4wwva2u1vb3rr7rwava044;0;22,3;10,3;2024-06-08T02:21:19.790Z;2024-06-08T02:21:44Z;[{'id': 5071893603, 'qualifierId': 399, 'value': '4h2k5kwclhlgjk2koqin5r2fo'}];9z7fz0c95ib7oniguzwbihs0k;A. Flores;;;db7l4ga6bx62m6cuxj4i31wk4;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;82;47;New York City II;4967;Sub;1,0
2695066691;808;1;2;82;53;6ddsx316t3j0z6nolrky9k4r8;0;97,1;72,7;2024-06-08T02:21:25.273Z;2024-06-08T02:21:25Z;[{'id': 5071893347, 'qualifierId': 56, 'value': 'Center'}, {'id': 5071893355, 'qualifierId': 213, 'value': '4.31'}, {'id': 5071893351, 'qualifierId': 141, 'value': '61.7'}, {'id': 5071893349, 'qualifierId': 140, 'value': '94.1'}, {'id': 5071893353, 'qualifierId': 212, 'value': '8.1'}];4h2k5kwclhlgjk2koqin5r2fo;J. Lacher;;;db7l4ga6bx62m6cuxj4i31wk4;Pass;;;;;;;;;;4,31;94,1;61,7;;;8,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;94,1;61,7;;;;;;;0;0;82;53;Inter Miami II;4973;Sub;1,0
2695066695;762;8;2;82;54;c7c4wwva2u1vb3rr7rwava044;1;7,3;38,9;2024-06-08T02:21:25.838Z;2024-06-14T18:49:19Z;[{'id': 5071893361, 'qualifierId': 56, 'value': 'Back'}, {'id': 5077158641, 'qualifierId': 383}];c1fvknrf94i05q738d5r7vmdw;T. Hall;;;db7l4ga6bx62m6cuxj4i31wk4;Interception;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;82;54;New York City II;4974;DC;1,0
2695066699;763;49;2;82;54;c7c4wwva2u1vb3rr7rwava044;1;9,3;32,7;2024-06-08T02:21:26.543Z;2024-06-08T02:21:26Z;[];c1fvknrf94i05q738d5r7vmdw;T. Hall;;;db7l4ga6bx62m6cuxj4i31wk4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;82;54;New York City II;4974;DC;1,0
2695066703;764;1;2;82;55;c7c4wwva2u1vb3rr7rwava044;1;8,9;33,0;2024-06-08T02:21:27.022Z;2024-06-08T02:21:30Z;[{'id': 5071893395, 'qualifierId': 213, 'value': '5.19'}, {'id': 5071893387, 'qualifierId': 56, 'value': 'Back'}, {'id': 5071893391, 'qualifierId': 141, 'value': '20.6'}, {'id': 5071893389, 'qualifierId': 140, 'value': '13.1'}, {'id': 5071893393, 'qualifierId': 212, 'value': '9.5'}];c1fvknrf94i05q738d5r7vmdw;T. Hall;;;db7l4ga6bx62m6cuxj4i31wk4;Pass;;;;;;;;;;5,19;13,1;20,6;;;9,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;13,1;20,6;;;;;;;0;0;82;55;New York City II;4975;DC;1,0
2695066709;765;1;2;82;58;c7c4wwva2u1vb3rr7rwava044;0;12,2;21,7;2024-06-08T02:21:30.782Z;2024-06-14T18:49:38Z;[{'id': 5071893419, 'qualifierId': 140, 'value': '34.5'}, {'id': 5077158843, 'qualifierId': 1}, {'id': 5071893421, 'qualifierId': 141, 'value': '47.1'}, {'id': 5071893417, 'qualifierId': 56, 'value': 'Back'}, {'id': 5077158841, 'qualifierId': 157}, {'id': 5071893423, 'qualifierId': 212, 'value': '29.1'}, {'id': 5071893425, 'qualifierId': 213, 'value': '0.64'}];9z7fz0c95ib7oniguzwbihs0k;A. Flores;;;db7l4ga6bx62m6cuxj4i31wk4;Pass;;;;;;;;;;0,64;34,5;47,1;;;29,1;;;;;;;;;;;;;;;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;34,5;47,1;;;;;;;0;0;82;58;New York City II;4978;Sub;1,0
2695066717;809;49;2;83;2;6ddsx316t3j0z6nolrky9k4r8;1;69,4;64,5;2024-06-08T02:21:33.834Z;2024-06-08T02:21:33Z;[];2676930j149yvanqev61emh62;J. Rozhansky;;;db7l4ga6bx62m6cuxj4i31wk4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;0;0;83;2;Inter Miami II;4982;Sub;1,0
2695066729;810;1;2;83;2;6ddsx316t3j0z6nolrky9k4r8;1;69,4;64,5;2024-06-08T02:21:34.345Z;2024-06-08T02:21:36Z;[{'id': 5071893523, 'qualifierId': 141, 'value': '41.8'}, {'id': 5071893519, 'qualifierId': 56, 'value': 'Center'}, {'id': 5071893527, 'qualifierId': 213, 'value': '4.81'}, {'id': 5071893521, 'qualifierId': 140, 'value': '70.8'}, {'id': 5071893525, 'qualifierId': 212, 'value': '15.5'}];2676930j149yvanqev61emh62;J. Rozhansky;;;db7l4ga6bx62m6cuxj4i31wk4;Pass;;;;;;;;;;4,81;70,8;41,8;;;15,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;70,8;41,8;;;;;;;0;0;83;2;Inter Miami II;4982;Sub;1,0
2695066739;811;1;2;83;4;6ddsx316t3j0z6nolrky9k4r8;1;76,3;36,6;2024-06-08T02:21:36.744Z;2024-06-08T02:40:54Z;[{'id': 5071893573, 'qualifierId': 213, 'value': '0.68'}, {'id': 5071893625, 'qualifierId': 210, 'value': '13'}, {'id': 5071893567, 'qualifierId': 140, 'value': '83.8'}, {'id': 5071893571, 'qualifierId': 212, 'value': '10.1'}, {'id': 5071893569, 'qualifierId': 141, 'value': '46.0'}, {'id': 5071893565, 'qualifierId': 56, 'value': 'Center'}];6sf0pdlzomnt3e1hlc4twyv4k;D. Baiera;1,0;;db7l4ga6bx62m6cuxj4i31wk4;Pass;;;;;;;;;;0,68;83,8;46,0;;;10,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;83,8;46,0;;;;;;;0;0;83;4;Inter Miami II;4984;DR;1,0
2695066741;812;13;2;83;8;6ddsx316t3j0z6nolrky9k4r8;1;84,0;37,6;2024-06-08T02:21:40.464Z;2024-06-14T18:50:09Z;[{'id': 5071893631, 'qualifierId': 29}, {'id': 5071893579, 'qualifierId': 22}, {'id': 5071893635, 'qualifierId': 55, 'value': '811'}, {'id': 5077158963, 'qualifierId': 17}, {'id': 5071893629, 'qualifierId': 74}, {'id': 5071893583, 'qualifierId': 56, 'value': 'Center'}, {'id': 5071893645, 'qualifierId': 231, 'value': '49.3'}, {'id': 5071893639, 'qualifierId': 102, 'value': '50.4'}, {'id': 5071893643, 'qualifierId': 230, 'value': '98.2'}, {'id': 5071893641, 'qualifierId': 103, 'value': '79.2'}, {'id': 5071893617, 'qualifierId': 20}];3ei1s8oyub83owfxxbsygmsmi;J. Jiménez;;;db7l4ga6bx62m6cuxj4i31wk4;Miss;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;811,0;;;;;49,3;;;;50,4;;;;98,2;;;79,2;;;;;;;;;;;;;;;1,0;;1,0;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;50,4;79.2;811,0;6sf0pdlzomnt3e1hlc4twyv4k;0;0;83;8;Inter Miami II;4988;FWL;1,0
2695066737;766;5;2;83;8;c7c4wwva2u1vb3rr7rwava044;1;-1,2;54,0;2024-06-08T02:21:40.686Z;2024-06-08T02:21:43Z;[{'id': 5071893555, 'qualifierId': 346}, {'id': 5071893595, 'qualifierId': 233, 'value': '813'}, {'id': 5071893553, 'qualifierId': 56, 'value': 'Back'}];9z7fz0c95ib7oniguzwbihs0k;A. Flores;;;db7l4ga6bx62m6cuxj4i31wk4;Out;;;;;;;;;;;;;;;;;;813,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;83;8;New York City II;4988;Sub;1,0
2695066743;813;5;2;83;8;6ddsx316t3j0z6nolrky9k4r8;0;101,2;46,0;2024-06-08T02:21:40.686Z;2024-06-08T02:21:59Z;[{'id': 5071893591, 'qualifierId': 56, 'value': 'Center'}, {'id': 5071893593, 'qualifierId': 346}, {'id': 5071893599, 'qualifierId': 233, 'value': '766'}];3ei1s8oyub83owfxxbsygmsmi;J. Jiménez;;;db7l4ga6bx62m6cuxj4i31wk4;Out;;;;;;;;;;;;;;;;;;766,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;0;0;83;8;Inter Miami II;4988;FWL;1,0
2695066753;767;1;2;83;34;c7c4wwva2u1vb3rr7rwava044;1;5,0;63,0;2024-06-08T02:22:06.445Z;2024-06-08T02:22:10Z;[{'id': 5071893763, 'qualifierId': 74}, {'id': 5071893757, 'qualifierId': 213, 'value': '0.24'}, {'id': 5071893751, 'qualifierId': 140, 'value': '52.3'}, {'id': 5071893759, 'qualifierId': 1}, {'id': 5071893753, 'qualifierId': 141, 'value': '81.2'}, {'id': 5071893747, 'qualifierId': 124}, {'id': 5071893755, 'qualifierId': 212, 'value': '51.2'}, {'id': 5071893749, 'qualifierId': 56, 'value': 'Left'}];19igj31auu88fhwdpfz8c1coa;O. Finnerty;;;db7l4ga6bx62m6cuxj4i31wk4;Pass;;;;;;;;;;0,24;52,3;81,2;;;51,2;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;52,3;81,2;;;;;;;0;0;83;34;New York City II;5014;GK;1,0
2695066755;768;1;2;83;38;c7c4wwva2u1vb3rr7rwava044;1;52,3;81,5;2024-06-08T02:22:10.237Z;2024-06-08T02:22:38Z;[{'id': 5071893775, 'qualifierId': 141, 'value': '84.0'}, {'id': 5071893769, 'qualifierId': 168}, {'id': 5071893777, 'qualifierId': 212, 'value': '17.3'}, {'id': 5071893771, 'qualifierId': 56, 'value': 'Left'}, {'id': 5071893767, 'qualifierId': 3}, {'id': 5071893773, 'qualifierId': 140, 'value': '68.7'}, {'id': 5071893779, 'qualifierId': 213, 'value': '0.10'}];cjjvy22j5q0piz5omn2tf18us;Pep Casas;;;db7l4ga6bx62m6cuxj4i31wk4;Pass;;;;;;;;;;0,1;68,7;84,0;;;17,3;;;;;;;;;;;;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;68,7;84,0;;;;;;;0;0;83;38;New York City II;5018;AMC;1,0
