id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Involved;value_JerseyNumber;value_TeamFormation;value_TeamPlayerFormation;value_PlayerPosition;value_Resume;value_Captain;value_TeamKit;value_DirectionOfPlay;value_PassEndY;value_Zone;value_Length;value_Angle;value_KickOff;value_PassEndX;value_Offensive;value_BlockedPass;value_OppositeRelatedEventId;value_Defensive;value_TakeOnOvertake;value_LongBall;value_Launch;value_HeadPass;value_LayOff;value_DeletedEventType;value_IntendedTackleTarget;value_Chipped;value_NextEventThrowIn;value_ThrowIn;value_TouchTypeClearance;value_Defensive1V1;value_Direct;value_AttemptedTackle;value_Foul;value_RightFooted;value_InSwinger;value_Cross;value_FreeKickTaken;value_FlickOn;value_Assist;value_GoalmouthY;value_GkX;value_RegularPlay;value_Assisted;value_FirstTouch;value_GoalmouthZ;value_OutOfBoxCentre;value_RelatedEventId;value_GkY;value_SwerveLeft;value_High;value_IndividualPlay;value_NextEventGoalKick;value_Low;value_GoalKick;value_TouchTypePass;value_Head;value_NotVisible;value_TouchTypeControl;value_ShirtPull/Holding;value_Dissent;value_YellowCard;value_TakeOnSpace;value_OutOfPlay;value_OutSwinger;value_LowGkIntervention;value_KeeperThrow;value_PlayersCaughtOffside;value_Indirect;value_IntentionalAssist;value_LeadingToGoal;value_BoxCentre;value_HighLeft;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_GoalShotGameClock;value_KeeperTouched;value_RelatedError1Id;value_LowCentre;value_Blocked;value_BlockedY;value_LeftFooted;value_BlockedX;value_DefBlock;value_TacticalFoul;value_Shove/Push;value_LeadingToAttempt;value_NotAssisted;value_SwitchOfPlay;value_Simulation;value_Left;value_CornerTaken;value_HighClaim;value_HighGkIntervention;value_Overrun;value_PullBack;value_Handball;value_Minutes;value_OverArm;value_EndType;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_BoxLeft;value_FromCorner;value_CloseLeft;value_Weak;value_LowLeft;value_ParriedSafe;value_Hands;value_Diving;value_Volley;value_CloseHigh;value_Right;value_Unchallenged;value_GkKickFromHands;value_IncorrectOutOfPlayDecision;value_RecklessOffence;value_ThroughBall;value_NotPastGoalLine;value_Injury;value_InjuredPlayerId;value_SetPiece;value_LowRight;value_Collected;value_MediumGkIntervention;value_Standing;value_GkHoof;value_PenaltyTakerId;value_Penalty;value_Scored;value_BigChance;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_CaptainChange;value_Strong;value_HighCentre;value_Reaching;value_MisHit;value_LastLine;value_FastBreak;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2691173091;15;1;1;0;37;2nnef9tr9g7m2s6n873qif95g;1;11,9;69,3;2024-05-23T23:04:44.499Z;2024-05-23T23:04:46Z;[{'id': 5050418775, 'qualifierId': 141, 'value': '46.6'}, {'id': 5050418773, 'qualifierId': 140, 'value': '7.7'}, {'id': 5050418779, 'qualifierId': 213, 'value': '4.43'}, {'id': 5050418777, 'qualifierId': 212, 'value': '16.1'}, {'id': 5050418771, 'qualifierId': 56, 'value': 'Back'}];f0jwa1a61lxs31g47csjv7itw;I. Covi;;;cz3q3oax9gbetgzjrrqr6d3pw;Pass;;;;;;;;;;46,6;;16,1;4,43;;7,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;7,7;46,6;;;;;;;;0;0;37;Toronto II;37;DC;1,0
2691173101;16;1;1;0;39;2nnef9tr9g7m2s6n873qif95g;1;8,1;46,4;2024-05-23T23:04:46.163Z;2024-05-23T23:04:49Z;[{'id': 5050418833, 'qualifierId': 213, 'value': '5.27'}, {'id': 5050418827, 'qualifierId': 140, 'value': '22.3'}, {'id': 5050418829, 'qualifierId': 141, 'value': '11.4'}, {'id': 5050418831, 'qualifierId': 212, 'value': '28.1'}, {'id': 5050418825, 'qualifierId': 56, 'value': 'Back'}];9i2pmc50q29y560ojvik3sdg4;A. Sutton;;;cz3q3oax9gbetgzjrrqr6d3pw;Pass;;;;;;;;;;11,4;;28,1;5,27;;22,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;22,3;11,4;;;;;;;;0;0;39;Toronto II;39;GK;1,0
2691173107;17;1;1;0;42;2nnef9tr9g7m2s6n873qif95g;1;21,3;18,9;2024-05-23T23:04:49.187Z;2024-05-23T23:04:53Z;[{'id': 5050418865, 'qualifierId': 140, 'value': '4.2'}, {'id': 5050418863, 'qualifierId': 56, 'value': 'Back'}, {'id': 5050418871, 'qualifierId': 213, 'value': '2.64'}, {'id': 5050418869, 'qualifierId': 212, 'value': '20.5'}, {'id': 5050418867, 'qualifierId': 141, 'value': '33.4'}];7s32iecltoopsjddclg0ixzx0;C. Díaz;;;cz3q3oax9gbetgzjrrqr6d3pw;Pass;;;;;;;;;;33,4;;20,5;2,64;;4,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;4,2;33,4;;;;;;;;0;0;42;Toronto II;42;DC;1,0
2691173115;18;1;1;0;47;2nnef9tr9g7m2s6n873qif95g;0;4,7;25,0;2024-05-23T23:04:53.827Z;2024-05-23T23:04:56Z;[{'id': 5050418917, 'qualifierId': 212, 'value': '51.4'}, {'id': 5050418919, 'qualifierId': 213, 'value': '6.15'}, {'id': 5050418911, 'qualifierId': 56, 'value': 'Right'}, {'id': 5050418921, 'qualifierId': 1}, {'id': 5050418907, 'qualifierId': 157}, {'id': 5050418913, 'qualifierId': 140, 'value': '53.2'}, {'id': 5050418915, 'qualifierId': 141, 'value': '15.2'}];9i2pmc50q29y560ojvik3sdg4;A. Sutton;;;cz3q3oax9gbetgzjrrqr6d3pw;Pass;;;;;;;;;;15,2;;51,4;6,15;;53,2;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;53,2;15,2;;;;;;;;0;0;47;Toronto II;47;GK;1,0
2691173121;7;1;1;0;51;29nx7yxy1rdqv2oobqn5pjf8p;1;44,8;84,5;2024-05-23T23:04:58.571Z;2024-05-28T10:26:09Z;[{'id': 5050418955, 'qualifierId': 56, 'value': 'Left'}, {'id': 5050418959, 'qualifierId': 141, 'value': '80.9'}, {'id': 5050418957, 'qualifierId': 140, 'value': '61.2'}, {'id': 5050418961, 'qualifierId': 212, 'value': '17.4'}, {'id': 5050418953, 'qualifierId': 3}, {'id': 5050418963, 'qualifierId': 213, 'value': '6.14'}];e7tp50kohe1u9hts0geeh3578;L. Stefanovic;;;cz3q3oax9gbetgzjrrqr6d3pw;Pass;;;;;;;;;;80,9;;17,4;6,14;;61,2;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;61,2;80,9;;;;;;;;0;0;51;Carolina Core;51;DC;1,0
2691173133;8;44;1;0;53;29nx7yxy1rdqv2oobqn5pjf8p;1;60,7;84,9;2024-05-23T23:04:59.826Z;2024-05-28T12:26:58Z;[{'id': 5050419029, 'qualifierId': 233, 'value': '19'}, {'id': 5050419021, 'qualifierId': 286}, {'id': 5050419019, 'qualifierId': 56, 'value': 'Left'}];7w2rw1jd8ouhu8bbvswvysu8k;J. Batiz;;;cz3q3oax9gbetgzjrrqr6d3pw;Aerial;;;;;;;;;;;;;;;;1,0;;19,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;0;53;Carolina Core;53;DML;1,0
2691173125;19;44;1;0;53;2nnef9tr9g7m2s6n873qif95g;0;39,3;15,1;2024-05-23T23:04:59.827Z;2024-05-28T10:26:14Z;[{'id': 5050418979, 'qualifierId': 56, 'value': 'Back'}, {'id': 5050418981, 'qualifierId': 285}, {'id': 5050419023, 'qualifierId': 233, 'value': '8'}];3jx1f1s8r150i6qo2juzooro4;F. Canete;;;cz3q3oax9gbetgzjrrqr6d3pw;Aerial;;;;;;;;;;;;;;;;;;8,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;0;53;Toronto II;53;MC;1,0
2692876337;797;1;1;0;53;29nx7yxy1rdqv2oobqn5pjf8p;1;61,4;83,0;2024-05-23T23:04:59.896Z;2024-05-28T15:19:00Z;[{'id': 5059802405, 'qualifierId': 141, 'value': '67.7'}, {'id': 5059802399, 'qualifierId': 3}, {'id': 5059802401, 'qualifierId': 56, 'value': 'Center'}, {'id': 5059802407, 'qualifierId': 212, 'value': '11.7'}, {'id': 5059802421, 'qualifierId': 156}, {'id': 5059802409, 'qualifierId': 213, 'value': '4.23'}, {'id': 5059802403, 'qualifierId': 140, 'value': '56.2'}];7w2rw1jd8ouhu8bbvswvysu8k;J. Batiz;;;cz3q3oax9gbetgzjrrqr6d3pw;Pass;;;;;;;;;;67,7;;11,7;4,23;;56,2;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;56,2;67,7;;;;;;;;0;0;53;Carolina Core;53;DML;1,0
2691173129;20;43;1;0;53;2nnef9tr9g7m2s6n873qif95g;1;0,0;0,0;2024-05-23T23:05:00.130Z;2024-05-28T10:26:17Z;[{'id': 5050418995, 'qualifierId': 3, 'value': '0'}, {'id': 5050419003, 'qualifierId': 212, 'value': '17.4'}, {'id': 5050419001, 'qualifierId': 141, 'value': '34.6'}, {'id': 5050418997, 'qualifierId': 56, 'value': 'Back'}, {'id': 5050418999, 'qualifierId': 140, 'value': '46.9'}, {'id': 5050419005, 'qualifierId': 213, 'value': '1.05'}, {'id': 5059802355, 'qualifierId': 144, 'value': '1'}];3jx1f1s8r150i6qo2juzooro4;F. Canete;;;cz3q3oax9gbetgzjrrqr6d3pw;Deleted event;;;;;;;;;;34,6;;17,4;1,05;;46,9;;;;;;;;0,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;46,9;34,6;;;;;;;;0;0;53;Toronto II;53;MC;1,0
2691173145;9;49;1;0;55;29nx7yxy1rdqv2oobqn5pjf8p;1;56,0;67,5;2024-05-23T23:05:02.627Z;2024-05-23T23:51:52Z;[];3wn0nn5q8g2mjzuc8yb4dvu2;M. Cimermancic;;;cz3q3oax9gbetgzjrrqr6d3pw;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;0;55;Carolina Core;55;MC;1,0
2691182147;433;1;1;0;56;29nx7yxy1rdqv2oobqn5pjf8p;1;54,3;65,5;2024-05-23T23:05:02.765Z;2024-05-23T23:52:07Z;[{'id': 5050468631, 'qualifierId': 56, 'value': 'Back'}, {'id': 5050468635, 'qualifierId': 141, 'value': '55.4'}, {'id': 5050468639, 'qualifierId': 213, 'value': '3.69'}, {'id': 5050468637, 'qualifierId': 212, 'value': '13.1'}, {'id': 5050468633, 'qualifierId': 140, 'value': '43.7'}];3wn0nn5q8g2mjzuc8yb4dvu2;M. Cimermancic;;;cz3q3oax9gbetgzjrrqr6d3pw;Pass;;;;;;;;;;55,4;;13,1;3,69;;43,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;43,7;55,4;;;;;;;;0;0;56;Carolina Core;56;MC;1,0
2691173151;10;1;1;0;57;29nx7yxy1rdqv2oobqn5pjf8p;1;43,6;52,6;2024-05-23T23:05:04.747Z;2024-05-23T23:52:20Z;[{'id': 5050419135, 'qualifierId': 213, 'value': '1.97'}, {'id': 5050419131, 'qualifierId': 141, 'value': '75.0'}, {'id': 5050419129, 'qualifierId': 140, 'value': '37.5'}, {'id': 5050419133, 'qualifierId': 212, 'value': '16.5'}, {'id': 5050419127, 'qualifierId': 56, 'value': 'Back'}];d8u6lnk9lmbrgv9obcshpec8a;M. Stojadinovic;;;cz3q3oax9gbetgzjrrqr6d3pw;Pass;;;;;;;;;;75,0;;16,5;1,97;;37,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;37,5;75,0;;;;;;;;0;0;57;Carolina Core;57;DC;1,0
2691173163;11;1;1;0;59;29nx7yxy1rdqv2oobqn5pjf8p;1;37,1;77,3;2024-05-23T23:05:05.795Z;2024-05-23T23:52:35Z;[{'id': 5050419165, 'qualifierId': 56, 'value': 'Back'}, {'id': 5050419171, 'qualifierId': 212, 'value': '11.9'}, {'id': 5050419173, 'qualifierId': 213, 'value': '1.31'}, {'id': 5050419169, 'qualifierId': 141, 'value': '94.2'}, {'id': 5050419167, 'qualifierId': 140, 'value': '40.0'}];8pvvljn4uasfjxdleh56pm38;A. Pearlman;;;cz3q3oax9gbetgzjrrqr6d3pw;Pass;;;;;;;;;;94,2;;11,9;1,31;;40,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;40,0;94,2;;;;;;;;0;0;59;Carolina Core;59;DC;1,0
2691173169;12;1;1;1;1;29nx7yxy1rdqv2oobqn5pjf8p;1;39,6;93,8;2024-05-23T23:05:07.907Z;2024-05-23T23:52:48Z;[{'id': 5050419197, 'qualifierId': 213, 'value': '6.02'}, {'id': 5050419191, 'qualifierId': 140, 'value': '49.1'}, {'id': 5050419193, 'qualifierId': 141, 'value': '89.9'}, {'id': 5050419195, 'qualifierId': 212, 'value': '10.3'}, {'id': 5050419189, 'qualifierId': 56, 'value': 'Back'}];e7tp50kohe1u9hts0geeh3578;L. Stefanovic;;;cz3q3oax9gbetgzjrrqr6d3pw;Pass;;;;;;;;;;89,9;;10,3;6,02;;49,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;49,1;89,9;;;;;;;;0;1;1;Carolina Core;61;DC;1,0
2692876417;930;83;1;1;2;2nnef9tr9g7m2s6n873qif95g;1;52,4;9,8;2024-05-23T23:05:08.928Z;2024-05-28T10:27:14Z;[{'id': 5059802687, 'qualifierId': 399, 'value': '6xu5v7x5zge1k83w40mmbxyzu'}];3jx1f1s8r150i6qo2juzooro4;F. Canete;;;cz3q3oax9gbetgzjrrqr6d3pw;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;1;2;Toronto II;62;MC;1,0
2691182257;434;61;1;1;3;29nx7yxy1rdqv2oobqn5pjf8p;0;50,3;87,8;2024-05-23T23:05:09.765Z;2024-05-23T23:52:58Z;[{'id': 5050469391, 'qualifierId': 56, 'value': 'Left'}];6xu5v7x5zge1k83w40mmbxyzu;H. Ayari;;;cz3q3oax9gbetgzjrrqr6d3pw;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;1;3;Carolina Core;63;FWR;1,0
2691173153;21;49;1;1;4;2nnef9tr9g7m2s6n873qif95g;1;53,0;18,0;2024-05-23T23:05:11.019Z;2024-05-23T23:51:54Z;[];3jx1f1s8r150i6qo2juzooro4;F. Canete;;;cz3q3oax9gbetgzjrrqr6d3pw;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;1;4;Toronto II;64;MC;1,0
2691173165;22;1;1;1;5;2nnef9tr9g7m2s6n873qif95g;1;53,2;23,4;2024-05-23T23:05:11.819Z;2024-05-23T23:51:56Z;[{'id': 5050419177, 'qualifierId': 56, 'value': 'Back'}, {'id': 5050419179, 'qualifierId': 140, 'value': '47.0'}, {'id': 5050419185, 'qualifierId': 213, 'value': '2.42'}, {'id': 5050419181, 'qualifierId': 141, 'value': '31.9'}, {'id': 5050419183, 'qualifierId': 212, 'value': '8.7'}];3jx1f1s8r150i6qo2juzooro4;F. Canete;;;cz3q3oax9gbetgzjrrqr6d3pw;Pass;;;;;;;;;;31,9;;8,7;2,42;;47,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;47,0;31,9;;;;;;;;0;1;5;Toronto II;65;MC;1,0
2691173175;23;1;1;1;6;2nnef9tr9g7m2s6n873qif95g;1;46,9;30,9;2024-05-23T23:05:13.050Z;2024-05-28T10:27:37Z;[{'id': 5050419235, 'qualifierId': 212, 'value': '23.1'}, {'id': 5050419231, 'qualifierId': 140, 'value': '61.2'}, {'id': 5050419237, 'qualifierId': 213, 'value': '5.42'}, {'id': 5050419229, 'qualifierId': 56, 'value': 'Right'}, {'id': 5050419233, 'qualifierId': 141, 'value': '5.0'}];6oia90bi52zwmgdlvcvfnj1pm;J. Evans;;;cz3q3oax9gbetgzjrrqr6d3pw;Pass;;;;;;;;;;5,0;;23,1;5,42;;61,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;61,2;5,0;;;;;;;;0;1;6;Toronto II;66;AMC;1,0
2691173177;24;1;1;1;8;2nnef9tr9g7m2s6n873qif95g;1;56,5;10,7;2024-05-23T23:05:15.091Z;2024-05-23T23:05:17Z;[{'id': 5050419249, 'qualifierId': 213, 'value': '2.49'}, {'id': 5050419247, 'qualifierId': 212, 'value': '12.1'}, {'id': 5050419245, 'qualifierId': 141, 'value': '21.5'}, {'id': 5050419241, 'qualifierId': 56, 'value': 'Back'}, {'id': 5050419243, 'qualifierId': 140, 'value': '47.3'}];1nnd0b4qwlni7tqot2n2st4yy;O. Cisneros;;;cz3q3oax9gbetgzjrrqr6d3pw;Pass;;;;;;;;;;21,5;;12,1;2,49;;47,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;47,3;21,5;;;;;;;;0;1;8;Toronto II;68;FW;1,0
2691173183;13;83;1;1;9;29nx7yxy1rdqv2oobqn5pjf8p;0;50,5;80,5;2024-05-23T23:05:16.251Z;2024-05-28T10:27:54Z;[{'id': 5050428001, 'qualifierId': 399, 'value': '3jx1f1s8r150i6qo2juzooro4'}];6xu5v7x5zge1k83w40mmbxyzu;H. Ayari;;;cz3q3oax9gbetgzjrrqr6d3pw;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;;0;1;9;Carolina Core;69;FWR;1,0
2691173181;25;1;1;1;10;2nnef9tr9g7m2s6n873qif95g;1;50,4;21,8;2024-05-23T23:05:16.883Z;2024-05-23T23:05:18Z;[{'id': 5050419263, 'qualifierId': 212, 'value': '13.9'}, {'id': 5050419257, 'qualifierId': 56, 'value': 'Back'}, {'id': 5050419265, 'qualifierId': 213, 'value': '3.93'}, {'id': 5050419261, 'qualifierId': 141, 'value': '7.3'}, {'id': 5050419259, 'qualifierId': 140, 'value': '41.1'}];3jx1f1s8r150i6qo2juzooro4;F. Canete;;;cz3q3oax9gbetgzjrrqr6d3pw;Pass;;;;;;;;;;7,3;;13,9;3,93;;41,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;41,1;7,3;;;;;;;;0;1;10;Toronto II;70;MC;1,0
2691173187;26;1;1;1;11;2nnef9tr9g7m2s6n873qif95g;1;41,3;7,6;2024-05-23T23:05:18.226Z;2024-05-23T23:05:20Z;[{'id': 5050419289, 'qualifierId': 140, 'value': '30.3'}, {'id': 5050419295, 'qualifierId': 213, 'value': '2.41'}, {'id': 5050419291, 'qualifierId': 141, 'value': '22.7'}, {'id': 5050419287, 'qualifierId': 56, 'value': 'Back'}, {'id': 5050419293, 'qualifierId': 212, 'value': '15.5'}];1nnd0b4qwlni7tqot2n2st4yy;O. Cisneros;;;cz3q3oax9gbetgzjrrqr6d3pw;Pass;;;;;;;;;;22,7;;15,5;2,41;;30,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;30,3;22,7;;;;;;;;0;1;11;Toronto II;71;FW;1,0
2691173189;27;1;1;1;13;2nnef9tr9g7m2s6n873qif95g;1;30,3;22,7;2024-05-23T23:05:20.419Z;2024-05-23T23:05:22Z;[{'id': 5050419305, 'qualifierId': 212, 'value': '19.7'}, {'id': 5050419301, 'qualifierId': 140, 'value': '24.1'}, {'id': 5050419307, 'qualifierId': 213, 'value': '1.91'}, {'id': 5050419303, 'qualifierId': 141, 'value': '50.0'}, {'id': 5050419299, 'qualifierId': 56, 'value': 'Back'}];7s32iecltoopsjddclg0ixzx0;C. Díaz;;;cz3q3oax9gbetgzjrrqr6d3pw;Pass;;;;;;;;;;50,0;;19,7;1,91;;24,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;24,1;50,0;;;;;;;;0;1;13;Toronto II;73;DC;1,0
2691173191;28;1;1;1;15;2nnef9tr9g7m2s6n873qif95g;1;27,5;52,1;2024-05-23T23:05:22.642Z;2024-05-23T23:05:26Z;[{'id': 5050419321, 'qualifierId': 141, 'value': '93.0'}, {'id': 5050419325, 'qualifierId': 213, 'value': '1.37'}, {'id': 5050419319, 'qualifierId': 140, 'value': '33.0'}, {'id': 5050419317, 'qualifierId': 56, 'value': 'Back'}, {'id': 5050419323, 'qualifierId': 212, 'value': '28.4'}];f0jwa1a61lxs31g47csjv7itw;I. Covi;;;cz3q3oax9gbetgzjrrqr6d3pw;Pass;;;;;;;;;;93,0;;28,4;1,37;;33,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;33,0;93,0;;;;;;;;0;1;15;Toronto II;75;DC;1,0
