id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Captain;value_PlayerPosition;value_JerseyNumber;value_TeamFormation;value_Resume;value_TeamPlayerFormation;value_TeamKit;value_Involved;value_DirectionOfPlay;value_PassEndY;value_PassEndX;value_Length;value_KickOff;value_Zone;value_Angle;value_LongBall;value_Launch;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_FlickOn;value_DeletedEventType;value_IntendedTackleTarget;value_TouchTypeClearance;value_Offensive;value_Defensive;value_TouchTypePass;value_TakeOnOvertake;value_Assist;value_FastBreak;value_GoalmouthY;value_GkX;value_IndividualPlay;value_Left;value_RelatedEventId;value_RightFooted;value_Assisted;value_BoxCentre;value_GkY;value_GoalmouthZ;value_GoalShotTimestamp;value_LeftFooted;value_FantasyAssistTeam;value_KeeperTouched;value_FantasyAssistedBy;value_FantasyAssistId;value_NotAssisted;value_GoalShotGameClock;value_GkXTimeOfGoal;value_BigChance;value_FantasyAssistType;value_GkYTimeOfGoal;value_LowRight;value_RegularPlay;value_TempBlocked;value_Direct;value_Shove/Push;value_Foul;value_FreeKickTaken;value_Chipped;value_HeadPass;value_TouchTypeControl;value_AttemptedTackle;value_FollowsADribble;value_OutOfBoxCentre;value_TakeOnSpace;value_BlockedPass;value_Cross;value_OutSwinger;value_Head;value_CloseLeft;value_Volley;value_FirstTouch;value_NextEventGoalKick;value_Low;value_GoalKick;value_LowGkIntervention;value_OverArm;value_KeeperThrow;value_LayOff;value_BoxRight;value_Right;value_InSwinger;value_OverhitCross;value_CornerTaken;value_CloseLeftAndHigh;value_ShirtPull/Holding;value_IntentionalAssist;value_CloseRight;value_SetPiece;value_LeadingToAttempt;value_SwerveLeft;value_NotVisible;value_High;value_YellowCard;value_TacticalFoul;value_HighGkIntervention;value_HighClaim;value_OutOfPlay;value_SwitchOfPlay;value_BlockedY;value_BlockedX;value_KeeperSaved;value_NotPastGoalLine;value_CloseHigh;value_FromCorner;value_FromShotOffTarget;value_Hands;value_ParriedSafe;value_Reaching;value_ThroughBall;value_LowCentre;value_Standing;value_Feet;value_GkKickFromHands;value_PullBack;value_MediumGkIntervention;value_Blocked;value_LowLeft;value_SixYardBlocked;value_DefBlock;value_Deflection;value_Stooping;value_Collected;value_FreeKick;value_RefereeDelay;value_DrinksBreak;value_Injury;value_InjuredPlayerId;value_Minutes;value_PlayersCaughtOffside;value_Indirect;value_Dissent;value_GkHoof;value_EndType;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_Defensive1V1;value_ByWall;value_Penalty;value_PenaltyTakerId;value_Second(2Nd)OppositeRelatedEventId;value_HighRight;value_CausingPlayer;value_Diving;value_Scored;value_Overrun;value_RecklessOffence;value_AerialFoul;value_SmallBoxCentre;value_ParriedDanger;value_Handball;value_RelatedError1Id;value_TimeWasting;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2684603389;636;13;2;68;7;4g68p0t2f5jzhzfr67i2rj1ex;1;89,0;46,3;2024-05-09T00:34:33.137Z;2024-05-09T00:34:42Z;[{'id': 5014647963, 'qualifierId': 231, 'value': '48.0'}, {'id': 5014647943, 'qualifierId': 74}, {'id': 5014647947, 'qualifierId': 154}, {'id': 5014647959, 'qualifierId': 328}, {'id': 5014647955, 'qualifierId': 103, 'value': '62.5'}, {'id': 5014647633, 'qualifierId': 17}, {'id': 5014647635, 'qualifierId': 56, 'value': 'Center'}, {'id': 5014647961, 'qualifierId': 230, 'value': '96.4'}, {'id': 5014647797, 'qualifierId': 20}, {'id': 5014647957, 'qualifierId': 108}, {'id': 5014647953, 'qualifierId': 102, 'value': '50.9'}, {'id': 5014647945, 'qualifierId': 29}, {'id': 5014647631, 'qualifierId': 22}, {'id': 5014647949, 'qualifierId': 55, 'value': '635'}];es0bxxdxf6bco25evmg19ic4;M. Sofo;;;cow0sr6gobj89kwzg2lg4h4pg;Miss;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50,9;96,4;;;635,0;1,0;1,0;1,0;48,0;62,5;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;50,9;62.5;635,0;afqry84j23xgkhqryrontj190;;0;68;7;Orlando City B;4087;FW;1,0
2684603379;629;5;2;68;9;479lsfr4cwlzewpbuda3y2xv4;1;-1,2;49,6;2024-05-09T00:34:34.665Z;2024-05-09T01:19:25Z;[{'id': 5014647717, 'qualifierId': 233, 'value': '637'}, {'id': 5014647587, 'qualifierId': 346}, {'id': 5014647585, 'qualifierId': 56, 'value': 'Back'}];9bv0zjyrsopyv3hw8m47sgr9w;C. Guske;;;cow0sr6gobj89kwzg2lg4h4pg;Out;;;;;;;;;;;;;;;;;;;637,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;;0;68;9;New York RB II;4089;MC;1,0
2684603399;637;5;2;68;9;4g68p0t2f5jzhzfr67i2rj1ex;0;101,2;50,4;2024-05-09T00:34:34.665Z;2024-05-09T00:34:36Z;[{'id': 5014647737, 'qualifierId': 233, 'value': '629'}, {'id': 5014647699, 'qualifierId': 346}, {'id': 5014647697, 'qualifierId': 56, 'value': 'Center'}];es0bxxdxf6bco25evmg19ic4;M. Sofo;;;cow0sr6gobj89kwzg2lg4h4pg;Out;;;;;;;;;;;;;;;;;;;629,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;;0;68;9;Orlando City B;4089;FW;1,0
2684603521;630;1;2;68;27;479lsfr4cwlzewpbuda3y2xv4;1;5,1;60,9;2024-05-09T00:34:52.960Z;2024-05-09T00:34:54Z;[{'id': 5014648395, 'qualifierId': 141, 'value': '47.3'}, {'id': 5014648389, 'qualifierId': 124}, {'id': 5014648399, 'qualifierId': 213, 'value': '4.69'}, {'id': 5014648403, 'qualifierId': 237}, {'id': 5014648391, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014648393, 'qualifierId': 140, 'value': '4.9'}, {'id': 5014648397, 'qualifierId': 212, 'value': '9.3'}];cqlc423f6bid2uy3togwkvlgq;A. Salim;;;cow0sr6gobj89kwzg2lg4h4pg;Pass;;;;;;;;;;47,3;4,9;9,3;;;4,69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;4,9;47,3;;;;;;;;0;68;27;New York RB II;4107;Sub;1,0
2684603561;631;1;2;68;32;479lsfr4cwlzewpbuda3y2xv4;0;6,3;44,8;2024-05-09T00:34:57.703Z;2024-05-09T00:34:58Z;[{'id': 5014648577, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014648585, 'qualifierId': 213, 'value': '5.66'}, {'id': 5014648587, 'qualifierId': 1}, {'id': 5014648583, 'qualifierId': 212, 'value': '54.6'}, {'id': 5014648579, 'qualifierId': 140, 'value': '48.6'}, {'id': 5014648581, 'qualifierId': 141, 'value': '0.0'}, {'id': 5014648575, 'qualifierId': 157}];8h2vywep73yn25kus2nda8ga2;C. Mercado;;;cow0sr6gobj89kwzg2lg4h4pg;Pass;;;;;;;;;;0,0;48,6;54,6;;;5,66;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;48,6;0,0;;;;;;;;0;68;32;New York RB II;4112;GK;1,0
2684603565;632;5;2;68;33;479lsfr4cwlzewpbuda3y2xv4;0;49,0;-1,8;2024-05-09T00:34:58.526Z;2024-05-09T00:35:06Z;[{'id': 5014648603, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014648839, 'qualifierId': 233, 'value': '638'}, {'id': 5014648605, 'qualifierId': 347}];8h2vywep73yn25kus2nda8ga2;C. Mercado;;;cow0sr6gobj89kwzg2lg4h4pg;Out;;;;;;;;;;;;;;;;;;1,0;638,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;;0;68;33;New York RB II;4113;GK;1,0
2684603599;638;5;2;68;33;4g68p0t2f5jzhzfr67i2rj1ex;1;51,0;101,8;2024-05-09T00:34:58.526Z;2024-05-09T01:19:26Z;[{'id': 5014648815, 'qualifierId': 347}, {'id': 5014648813, 'qualifierId': 56, 'value': 'Left'}, {'id': 5014648817, 'qualifierId': 233, 'value': '632'}];es0bxxdxf6bco25evmg19ic4;M. Sofo;;;cow0sr6gobj89kwzg2lg4h4pg;Out;;;;;;;;;;;;;;;;;;1,0;632,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;;0;68;33;Orlando City B;4113;FW;1,0
2684603623;639;1;2;68;39;4g68p0t2f5jzhzfr67i2rj1ex;0;50,5;100,0;2024-05-09T00:35:04.832Z;2024-05-09T00:35:09Z;[{'id': 5014648949, 'qualifierId': 213, 'value': '5.74'}, {'id': 5014648987, 'qualifierId': 189}, {'id': 5014648945, 'qualifierId': 141, 'value': '82.6'}, {'id': 5014648939, 'qualifierId': 107}, {'id': 5014648941, 'qualifierId': 56, 'value': 'Left'}, {'id': 5014648947, 'qualifierId': 212, 'value': '25.0'}, {'id': 5014648943, 'qualifierId': 140, 'value': '70.9'}, {'id': 5014648951, 'qualifierId': 1}];92np3jwhxchmtfeov82ehe13o;O. Valencia;;;cow0sr6gobj89kwzg2lg4h4pg;Pass;;;;;;;;;;82,6;70,9;25,0;;;5,74;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;70,9;82,6;;;;;;;;0;68;39;Orlando City B;4119;DC;1,0
2684603703;633;49;2;68;52;479lsfr4cwlzewpbuda3y2xv4;1;15,2;41,8;2024-05-09T00:35:17.730Z;2024-05-13T13:40:51Z;[{'id': 5014674417, 'qualifierId': 189}];ex99a6zbacpkkhgvynu80qpzo;N. Kibunguchy;;;cow0sr6gobj89kwzg2lg4h4pg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;;0;68;52;New York RB II;4132;DL;1,0
2684603717;634;1;2;68;53;479lsfr4cwlzewpbuda3y2xv4;1;15,2;41,8;2024-05-09T00:35:18.913Z;2024-05-13T13:40:55Z;[{'id': 5014649481, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014649483, 'qualifierId': 140, 'value': '21.8'}, {'id': 5014649487, 'qualifierId': 212, 'value': '20.8'}, {'id': 5014674451, 'qualifierId': 189}, {'id': 5014649489, 'qualifierId': 213, 'value': '5.05'}, {'id': 5014649485, 'qualifierId': 141, 'value': '12.9'}];ex99a6zbacpkkhgvynu80qpzo;N. Kibunguchy;;;cow0sr6gobj89kwzg2lg4h4pg;Pass;;;;;;;;;;12,9;21,8;20,8;;;5,05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;21,8;12,9;;;;;;;;0;68;53;New York RB II;4133;DL;1,0
2684603729;635;1;2;68;55;479lsfr4cwlzewpbuda3y2xv4;0;21,8;12,9;2024-05-09T00:35:21.432Z;2024-05-09T00:43:05Z;[{'id': 5014649555, 'qualifierId': 140, 'value': '34.0'}, {'id': 5014649561, 'qualifierId': 213, 'value': '6.15'}, {'id': 5014649559, 'qualifierId': 212, 'value': '12.9'}, {'id': 5014649557, 'qualifierId': 141, 'value': '10.4'}, {'id': 5014649553, 'qualifierId': 56, 'value': 'Back'}];6g7i7z6m8vts105dny1g6z3hm;A. Freeman;;;cow0sr6gobj89kwzg2lg4h4pg;Pass;;;;;;;;;;10,4;34,0;12,9;;;6,15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;34,0;10,4;;;;;;;;0;68;55;New York RB II;4135;DR;1,0
2684607583;687;61;2;68;56;479lsfr4cwlzewpbuda3y2xv4;1;43,7;13,9;2024-05-09T00:35:22.189Z;2024-05-13T13:41:09Z;[{'id': 5014672893, 'qualifierId': 56, 'value': 'Back'}];p99ze5cksh5tv01knf5oj33e;J. Solís;;;cow0sr6gobj89kwzg2lg4h4pg;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;;0;68;56;New York RB II;4136;AMC;1,0
2684607593;688;61;2;68;57;479lsfr4cwlzewpbuda3y2xv4;0;35,3;10,5;2024-05-09T00:35:23.341Z;2024-05-09T00:43:00Z;[{'id': 5014673705, 'qualifierId': 56, 'value': 'Back'}];9bv0zjyrsopyv3hw8m47sgr9w;C. Guske;;;cow0sr6gobj89kwzg2lg4h4pg;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;;0;68;57;New York RB II;4137;MC;1,0
2684603777;636;5;2;68;59;479lsfr4cwlzewpbuda3y2xv4;0;35,9;-1,3;2024-05-09T00:35:24.705Z;2024-05-09T01:19:26Z;[{'id': 5014651347, 'qualifierId': 233, 'value': '640'}, {'id': 5014649869, 'qualifierId': 347}, {'id': 5014649867, 'qualifierId': 56, 'value': 'Back'}];6g7i7z6m8vts105dny1g6z3hm;A. Freeman;;;cow0sr6gobj89kwzg2lg4h4pg;Out;;;;;;;;;;;;;;;;;;1,0;640,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;;0;68;59;New York RB II;4139;DR;1,0
2684603841;640;5;2;68;59;4g68p0t2f5jzhzfr67i2rj1ex;1;64,1;101,3;2024-05-09T00:35:24.705Z;2024-05-09T00:36:00Z;[{'id': 5014651327, 'qualifierId': 233, 'value': '636'}, {'id': 5014650223, 'qualifierId': 56, 'value': 'Left'}, {'id': 5014650225, 'qualifierId': 347}];92np3jwhxchmtfeov82ehe13o;O. Valencia;;;cow0sr6gobj89kwzg2lg4h4pg;Out;;;;;;;;;;;;;;;;;;1,0;636,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;;0;68;59;Orlando City B;4139;DC;1,0
2684603877;641;1;2;69;10;4g68p0t2f5jzhzfr67i2rj1ex;1;64,7;100,0;2024-05-09T00:35:36.072Z;2024-05-09T00:35:40Z;[{'id': 5014650381, 'qualifierId': 141, 'value': '85.3'}, {'id': 5014650383, 'qualifierId': 212, 'value': '21.8'}, {'id': 5014650387, 'qualifierId': 1}, {'id': 5014650379, 'qualifierId': 140, 'value': '82.5'}, {'id': 5014650375, 'qualifierId': 107}, {'id': 5014650377, 'qualifierId': 56, 'value': 'Left'}, {'id': 5014650385, 'qualifierId': 213, 'value': '5.75'}];92np3jwhxchmtfeov82ehe13o;O. Valencia;;;cow0sr6gobj89kwzg2lg4h4pg;Pass;;;;;;;;;;85,3;82,5;21,8;;;5,75;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;82,5;85,3;;;;;;;;0;69;10;Orlando City B;4150;DC;1,0
2687078135;894;44;2;69;14;4g68p0t2f5jzhzfr67i2rj1ex;1;80,9;85,3;2024-05-09T00:35:40.105Z;2024-05-13T14:31:30Z;[{'id': 5028191859, 'qualifierId': 233, 'value': '890'}, {'id': 5028147343, 'qualifierId': 56, 'value': 'Left'}, {'id': 5028147347, 'qualifierId': 286}];4akvdujqbywk628gok9xbh2j8;F. Ssebufu;;;cow0sr6gobj89kwzg2lg4h4pg;Aerial;;;;;;;;;;;;;;;;;;;890,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;;;;;;;;;;0;69;14;Orlando City B;4154;ML;1,0
2687078137;890;44;2;69;14;479lsfr4cwlzewpbuda3y2xv4;0;19,1;14,7;2024-05-09T00:35:40.106Z;2024-05-13T13:42:11Z;[{'id': 5028147357, 'qualifierId': 233, 'value': '894'}, {'id': 5028147351, 'qualifierId': 56, 'value': 'Back'}, {'id': 5028147355, 'qualifierId': 285}];6g7i7z6m8vts105dny1g6z3hm;A. Freeman;;;cow0sr6gobj89kwzg2lg4h4pg;Aerial;;;;;;;;;;;;;;;;;;;894,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;;0;69;14;New York RB II;4154;DR;1,0
2684603883;642;1;2;69;14;4g68p0t2f5jzhzfr67i2rj1ex;0;82,5;85,3;2024-05-09T00:35:40.140Z;2024-05-13T13:42:19Z;[{'id': 5014650411, 'qualifierId': 141, 'value': '67.5'}, {'id': 5014650405, 'qualifierId': 3}, {'id': 5014650413, 'qualifierId': 212, 'value': '12.4'}, {'id': 5014650415, 'qualifierId': 213, 'value': '4.92'}, {'id': 5028147013, 'qualifierId': 168}, {'id': 5014650407, 'qualifierId': 56, 'value': 'Center'}, {'id': 5014650409, 'qualifierId': 140, 'value': '84.9'}];4akvdujqbywk628gok9xbh2j8;F. Ssebufu;;;cow0sr6gobj89kwzg2lg4h4pg;Pass;;;;;;;;;;67,5;84,9;12,4;;;4,92;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;84,9;67,5;;;;;;;;0;69;14;Orlando City B;4154;ML;1,0
2684603885;637;12;2;69;15;479lsfr4cwlzewpbuda3y2xv4;1;9,2;36,0;2024-05-09T00:35:40.849Z;2024-05-09T00:35:45Z;[{'id': 5014650425, 'qualifierId': 213, 'value': '6.15'}, {'id': 5014650461, 'qualifierId': 15}, {'id': 5014650423, 'qualifierId': 212, 'value': '18.2'}, {'id': 5014650419, 'qualifierId': 140, 'value': '26.4'}, {'id': 5014650421, 'qualifierId': 141, 'value': '32.4'}, {'id': 5014650417, 'qualifierId': 56, 'value': 'Back'}];ex99a6zbacpkkhgvynu80qpzo;N. Kibunguchy;;;cow0sr6gobj89kwzg2lg4h4pg;Clearance;;;;;;;;;;32,4;26,4;18,2;;;6,15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;26,4;32,4;;;;;;;;0;69;15;New York RB II;4155;DL;1,0
2684603903;643;1;2;69;16;4g68p0t2f5jzhzfr67i2rj1ex;1;63,5;80,3;2024-05-09T00:35:42.344Z;2024-05-09T00:35:43Z;[{'id': 5014650531, 'qualifierId': 3}, {'id': 5014650533, 'qualifierId': 56, 'value': 'Center'}, {'id': 5014650537, 'qualifierId': 141, 'value': '68.8'}, {'id': 5014650535, 'qualifierId': 140, 'value': '61.6'}, {'id': 5014650541, 'qualifierId': 213, 'value': '4.46'}, {'id': 5014650539, 'qualifierId': 212, 'value': '8.1'}];8q2wozyqz4nveabn71hc614dm;S. Sserwadda;;;cow0sr6gobj89kwzg2lg4h4pg;Pass;;;;;;;;;;68,8;61,6;8,1;;;4,46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;61,6;68,8;;;;;;;;0;69;16;Orlando City B;4156;MC;1,0
2684603917;644;1;2;69;17;4g68p0t2f5jzhzfr67i2rj1ex;0;61,8;68,8;2024-05-09T00:35:43.336Z;2024-05-09T00:35:45Z;[{'id': 5014650609, 'qualifierId': 213, 'value': '5.94'}, {'id': 5014650603, 'qualifierId': 140, 'value': '73.9'}, {'id': 5014650607, 'qualifierId': 212, 'value': '13.5'}, {'id': 5014650601, 'qualifierId': 56, 'value': 'Center'}, {'id': 5014650605, 'qualifierId': 141, 'value': '62.1'}, {'id': 5014650599, 'qualifierId': 3}];o3gftw0hatp1r62ynjmlaaui;D. Sullivan;;;cow0sr6gobj89kwzg2lg4h4pg;Pass;;;;;;;;;;62,1;73,9;13,5;;;5,94;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;away;73,9;62,1;;;;;;;;0;69;17;Orlando City B;4157;DR;1,0
2684603967;638;1;2;69;19;479lsfr4cwlzewpbuda3y2xv4;1;27,5;41,0;2024-05-09T00:35:45.039Z;2024-05-09T00:35:51Z;[{'id': 5014650927, 'qualifierId': 213, 'value': '1.86'}, {'id': 5014650923, 'qualifierId': 141, 'value': '63.0'}, {'id': 5014650919, 'qualifierId': 56, 'value': 'Back'}, {'id': 5014650921, 'qualifierId': 140, 'value': '23.2'}, {'id': 5014650925, 'qualifierId': 212, 'value': '15.6'}];i5wj5hcg2r9934e7gauxtgmi;I. Almaguer;;;cow0sr6gobj89kwzg2lg4h4pg;Pass;;;;;;;;;;63,0;23,2;15,6;;;1,86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;23,2;63,0;;;;;;;;0;69;19;New York RB II;4159;MC;1,0
2684603971;639;49;2;69;25;479lsfr4cwlzewpbuda3y2xv4;1;22,1;74,1;2024-05-09T00:35:51.184Z;2024-05-09T00:35:51Z;[];4ulfw4ik3i6ks2t7utgek5l3o;M. Cocca;;;cow0sr6gobj89kwzg2lg4h4pg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;;0;69;25;New York RB II;4165;DC;1,0
