id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Involved;value_Resume;value_TeamPlayerFormation;value_JerseyNumber;value_TeamKit;value_PlayerPosition;value_Captain;value_TeamFormation;value_DirectionOfPlay;value_KickOff;value_Angle;value_Length;value_PassEndX;value_Zone;value_PassEndY;value_AttemptedTackle;value_Foul;value_Direct;value_Offensive;value_OppositeRelatedEventId;value_Defensive;value_FreeKickTaken;value_Chipped;value_Launch;value_LongBall;value_TouchTypePass;value_NextEventThrowIn;value_ThrowIn;value_TakeOnOvertake;value_TouchTypeClearance;value_OutOfPlay;value_SwitchOfPlay;value_Cross;value_Assist;value_DrivenCross;value_IntentionalAssist;value_Straight;value_RightFooted;value_FirstTouch;value_GoalmouthZ;value_SmallBoxCentre;value_LowRight;value_BlockedY;value_BlockedX;value_Assisted;value_RegularPlay;value_RelatedEventId;value_GoalmouthY;value_BigChance;value_Deflection;value_ParriedDanger;value_Feet;value_LowGkIntervention;value_Diving;value_BlockedPass;value_HeadPass;value_NextEventGoalKick;value_GoalKick;value_High;value_NotVisible;value_IntendedTackleTarget;value_LayOff;value_DeletedEventType;value_Defensive1V1;value_TakeOnSpace;value_LeftFooted;value_Left;value_CornerTaken;value_GkY;value_IndividualPlay;value_OutOfBoxCentre;value_FromCorner;value_CloseLeft;value_GkX;value_Low;value_LastLine;value_TouchTypeControl;value_LowLeft;value_Hands;value_ParriedSafe;value_KeeperThrow;value_Right;value_OverhitCross;value_InSwinger;value_FloatedCross;value_Head;value_FlickOn;value_PlayersCaughtOffside;value_Indirect;value_OutSwinger;value_BlockedCross;value_HighGkIntervention;value_Blocked;value_DefBlock;value_GkXTimeOfGoal;value_HighLeft;value_GkYTimeOfGoal;value_GoalShotGameClock;value_GoalShotTimestamp;value_BoxCentre;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_SixYardBlocked;value_Volley;value_Standing;value_HighCentre;value_MisHit;value_BoxRight;value_DrinksBreak;value_RefereeDelay;value_Shove/Push;value_TacticalFoul;value_YellowCard;value_Injury;value_InjuredPlayerId;value_BoxLeft;value_OwnShotBlocked;value_NotPastGoalLine;value_CloseRight;value_SmallBoxRight;value_Minutes;value_AerialFoul;value_EndType;value_Overrun;value_LowCentre;value_TimeWasting;value_NotAssisted;value_CloseHigh;value_RecklessOffence;value_ThroughBall;value_1On1;value_Stooping;value_Collected;value_ShirtPull/Holding;value_MediumGkIntervention;value_LeadingToGoal;value_RelatedError1Id;value_HighRight;value_FantasyAssistType;value_OwnGoal;value_FantasyAssistTeam;value_FantasyAssistId;value_FantasyAssistedBy;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2695858375;663;1;2;85;57;7fbej4xwoq4imaf5l39304m37;1;51,7;13,6;2024-06-13T00:48:03.083Z;2024-06-13T00:48:06Z;[{'id': 5076236159, 'qualifierId': 56, 'value': 'Center'}, {'id': 5076236161, 'qualifierId': 140, 'value': '52.5'}, {'id': 5076236165, 'qualifierId': 212, 'value': '21.3'}, {'id': 5076236163, 'qualifierId': 141, 'value': '44.9'}, {'id': 5076236167, 'qualifierId': 213, 'value': '1.53'}];hranx8amv6zdzmvzda4to0lw;I. James;;;ddw7sdx4a8bna2avk5jn5ah3o;Pass;;;;;;;;;;;1,53;21,3;52,5;;44,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;52,5;44,9;;;;;;;0;0;85;57;Real Monarchs;5157;Sub;1,0
2695858385;664;1;2;86;1;7fbej4xwoq4imaf5l39304m37;1;54,0;53,0;2024-06-13T00:48:06.586Z;2024-06-13T00:48:10Z;[{'id': 5076236235, 'qualifierId': 56, 'value': 'Left'}, {'id': 5076236241, 'qualifierId': 212, 'value': '21.8'}, {'id': 5076236237, 'qualifierId': 140, 'value': '60.6'}, {'id': 5076236239, 'qualifierId': 141, 'value': '83.4'}, {'id': 5076236243, 'qualifierId': 213, 'value': '1.25'}];c7luarkv7hwdspd9xhidhisk4;C. Tschantret;;;ddw7sdx4a8bna2avk5jn5ah3o;Pass;;;;;;;;;;;1,25;21,8;60,6;;83,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;60,6;83,4;;;;;;;0;0;86;1;Real Monarchs;5161;Sub;1,0
2695858397;665;1;2;86;4;7fbej4xwoq4imaf5l39304m37;1;61,8;83,6;2024-06-13T00:48:09.946Z;2024-06-13T00:48:13Z;[{'id': 5076236329, 'qualifierId': 213, 'value': '5.11'}, {'id': 5076236317, 'qualifierId': 155}, {'id': 5076236323, 'qualifierId': 140, 'value': '80.3'}, {'id': 5076236321, 'qualifierId': 56, 'value': 'Right'}, {'id': 5076236327, 'qualifierId': 212, 'value': '50.2'}, {'id': 5076236319, 'qualifierId': 196}, {'id': 5076236325, 'qualifierId': 141, 'value': '15.5'}, {'id': 5076236331, 'qualifierId': 1}];tvbjgz0zeq5irumgofxrko44;L. Christiano;;;ddw7sdx4a8bna2avk5jn5ah3o;Pass;;;;;;;;;;;5,11;50,2;80,3;;15,5;;;;;;;;1,0;;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;80,3;15,5;;;;;;;0;0;86;4;Real Monarchs;5164;DC;1,0
2695858399;666;44;2;86;7;7fbej4xwoq4imaf5l39304m37;1;79,6;14,2;2024-06-13T00:48:13.099Z;2024-06-13T00:48:14Z;[{'id': 5076236337, 'qualifierId': 286}, {'id': 5076236335, 'qualifierId': 56, 'value': 'Right'}, {'id': 5076236347, 'qualifierId': 233, 'value': '911'}];32t6g252ti1peycjite40qiy2;R. Hațegan;;;ddw7sdx4a8bna2avk5jn5ah3o;Aerial;;;;;;;;;;;;;;;;;;;1,0;911,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;0;0;86;7;Real Monarchs;5167;Sub;1,0
2695858403;911;44;2;86;7;cbip96wzs3jc2xadoluhhxotl;0;20,4;85,8;2024-06-13T00:48:13.100Z;2024-06-13T00:48:14Z;[{'id': 5076236341, 'qualifierId': 285}, {'id': 5076236339, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076236351, 'qualifierId': 233, 'value': '666'}];5gg2mxmy9ff40oku3s09gavl6;Z. Farnsworth;;;ddw7sdx4a8bna2avk5jn5ah3o;Aerial;;;;;;;;;;;;;;;;;;;;666,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;0;0;86;7;Sporting KC II;5167;DC;1,0
2695858421;667;1;2;86;8;7fbej4xwoq4imaf5l39304m37;0;80,3;15,5;2024-06-13T00:48:13.594Z;2024-06-13T00:48:20Z;[{'id': 5076236505, 'qualifierId': 3}, {'id': 5076236443, 'qualifierId': 141, 'value': '18.7'}, {'id': 5076236441, 'qualifierId': 140, 'value': '69.6'}, {'id': 5076236445, 'qualifierId': 212, 'value': '11.4'}, {'id': 5076236439, 'qualifierId': 56, 'value': 'Right'}, {'id': 5076236447, 'qualifierId': 213, 'value': '2.95'}];32t6g252ti1peycjite40qiy2;R. Hațegan;;;ddw7sdx4a8bna2avk5jn5ah3o;Pass;;;;;;;;;;;2,95;11,4;69,6;;18,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;69,6;18,7;;;;;;;0;0;86;8;Real Monarchs;5168;Sub;1,0
2695858415;912;49;2;86;10;cbip96wzs3jc2xadoluhhxotl;1;25,4;79,6;2024-06-13T00:48:15.447Z;2024-06-13T00:48:15Z;[];bxnegxnynd1glae8g0vfigfvu;N. Caliskan;;;ddw7sdx4a8bna2avk5jn5ah3o;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;0;0;86;10;Sporting KC II;5170;MC;1,0
2695858423;668;83;2;86;12;7fbej4xwoq4imaf5l39304m37;0;68,8;13,0;2024-06-13T00:48:17.307Z;2024-06-13T00:50:26Z;[{'id': 5076239383, 'qualifierId': 399, 'value': 'bxnegxnynd1glae8g0vfigfvu'}];4oz12ku4mdjsq7y4sgogpwg2y;K. Habibullah;;;ddw7sdx4a8bna2avk5jn5ah3o;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;0;0;86;12;Real Monarchs;5172;Sub;1,0
2695858441;913;1;2;86;14;cbip96wzs3jc2xadoluhhxotl;1;34,8;73,3;2024-06-13T00:48:20.040Z;2024-06-13T00:48:22Z;[{'id': 5076236551, 'qualifierId': 140, 'value': '40.7'}, {'id': 5076236549, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076236555, 'qualifierId': 212, 'value': '24.7'}, {'id': 5076236557, 'qualifierId': 213, 'value': '4.97'}, {'id': 5076236553, 'qualifierId': 141, 'value': '38.2'}];bxnegxnynd1glae8g0vfigfvu;N. Caliskan;;;ddw7sdx4a8bna2avk5jn5ah3o;Pass;;;;;;;;;;;4,97;24,7;40,7;;38,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;40,7;38,2;;;;;;;0;0;86;14;Sporting KC II;5174;MC;1,0
2695858453;914;1;2;86;17;cbip96wzs3jc2xadoluhhxotl;1;40,9;36,6;2024-06-13T00:48:22.471Z;2024-06-13T00:48:25Z;[{'id': 5076236657, 'qualifierId': 213, 'value': '5.06'}, {'id': 5076236649, 'qualifierId': 140, 'value': '45.7'}, {'id': 5076236655, 'qualifierId': 212, 'value': '14.6'}, {'id': 5076236651, 'qualifierId': 141, 'value': '16.4'}, {'id': 5076236647, 'qualifierId': 56, 'value': 'Back'}];6kpb5yyfk2ifjgtfkspb8xwd0;O. Anderson;;;ddw7sdx4a8bna2avk5jn5ah3o;Pass;;;;;;;;;;;5,06;14,6;45,7;;16,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;45,7;16,4;;;;;;;0;0;86;17;Sporting KC II;5177;Sub;1,0
2695858471;915;1;2;86;20;cbip96wzs3jc2xadoluhhxotl;1;46,0;16,5;2024-06-13T00:48:25.447Z;2024-06-13T00:48:33Z;[{'id': 5076236771, 'qualifierId': 213, 'value': '1.65'}, {'id': 5076236769, 'qualifierId': 212, 'value': '15.3'}, {'id': 5076236765, 'qualifierId': 140, 'value': '44.9'}, {'id': 5076236763, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076236767, 'qualifierId': 141, 'value': '38.9'}];mm0bv35ngf0sqh2yx2eza4x6;S. Joffre;;;ddw7sdx4a8bna2avk5jn5ah3o;Pass;;;;;;;;;;;1,65;15,3;44,9;;38,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;44,9;38,9;;;;;;;0;0;86;20;Sporting KC II;5180;Sub;1,0
2695858475;916;1;2;86;28;cbip96wzs3jc2xadoluhhxotl;1;78,2;35,5;2024-06-13T00:48:33.319Z;2024-06-13T00:48:34Z;[{'id': 5076236803, 'qualifierId': 212, 'value': '22.7'}, {'id': 5076236797, 'qualifierId': 56, 'value': 'Center'}, {'id': 5076236805, 'qualifierId': 213, 'value': '5.90'}, {'id': 5076236801, 'qualifierId': 141, 'value': '23.0'}, {'id': 5076236799, 'qualifierId': 140, 'value': '98.2'}];8rq61cgteiomxej2p0nxaw6c4;L. Moisa;;;ddw7sdx4a8bna2avk5jn5ah3o;Pass;;;;;;;;;;;5,9;22,7;98,2;;23,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;98,2;23,0;;;;;;;0;0;86;28;Sporting KC II;5188;Sub;1,0
2695858483;917;1;2;86;29;cbip96wzs3jc2xadoluhhxotl;0;98,1;23,0;2024-06-13T00:48:34.663Z;2024-06-13T00:48:36Z;[{'id': 5076236837, 'qualifierId': 140, 'value': '94.5'}, {'id': 5076236841, 'qualifierId': 212, 'value': '18.3'}, {'id': 5076236835, 'qualifierId': 56, 'value': 'Center'}, {'id': 5076236843, 'qualifierId': 213, 'value': '1.78'}, {'id': 5076236839, 'qualifierId': 141, 'value': '49.3'}];6kpb5yyfk2ifjgtfkspb8xwd0;O. Anderson;;;ddw7sdx4a8bna2avk5jn5ah3o;Pass;;;;;;;;;;;1,78;18,3;94,5;;49,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;94,5;49,3;;;;;;;0;0;86;29;Sporting KC II;5189;Sub;1,0
2695858511;669;16;2;86;31;7fbej4xwoq4imaf5l39304m37;1;6,8;55,3;2024-06-13T00:48:36.506Z;2024-06-15T15:50:38Z;[{'id': 5076237359, 'qualifierId': 374, 'value': '2024-06-13 01:48:36.026'}, {'id': 5076236991, 'qualifierId': 22}, {'id': 5076237717, 'qualifierId': 280, 'value': 'OWN_GOAL'}, {'id': 5076237707, 'qualifierId': 81}, {'id': 5078044607, 'qualifierId': 396, 'value': '52.9'}, {'id': 5076236995, 'qualifierId': 28}, {'id': 5076237355, 'qualifierId': 20}, {'id': 5076237713, 'qualifierId': 230, 'value': '98.6'}, {'id': 5076237721, 'qualifierId': 282, 'value': '12137'}, {'id': 5076237723, 'qualifierId': 472, 'value': '917'}, {'id': 5076237711, 'qualifierId': 103, 'value': '20.3'}, {'id': 5076237363, 'qualifierId': 375, 'value': '86:30.857'}, {'id': 5078044605, 'qualifierId': 395, 'value': '1.4'}, {'id': 5076236997, 'qualifierId': 56, 'value': 'Center'}, {'id': 5076237715, 'qualifierId': 231, 'value': '47.1'}, {'id': 5076237357, 'qualifierId': 17}, {'id': 5076237709, 'qualifierId': 102, 'value': '45.7'}, {'id': 5076237719, 'qualifierId': 281, 'value': '6kpb5yyfk2ifjgtfkspb8xwd0'}];1wa60ccrpw2zqguj4ayeeacyc;D. Montoute;;;ddw7sdx4a8bna2avk5jn5ah3o;Goal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;20,3;;;;;;1,0;;45,7;;;;;;;;;;;;;;;;;;;;;47,1;;;;;98,6;;;;;;;;;;;;;;;;;;;;;1,4;;52,9;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;12137,0;917,0;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;45,7;20.3;;;0;1;86;31;Real Monarchs;5191;DL;1,0
2695858691;670;1;2;87;19;7fbej4xwoq4imaf5l39304m37;1;50,1;50,3;2024-06-13T00:49:24.313Z;2024-06-16T11:35:36Z;[{'id': 5076238049, 'qualifierId': 213, 'value': '2.41'}, {'id': 5076238043, 'qualifierId': 140, 'value': '47.5'}, {'id': 5076238041, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076238051, 'qualifierId': 279, 'value': 'G'}, {'id': 5076238047, 'qualifierId': 212, 'value': '3.7'}, {'id': 5076238045, 'qualifierId': 141, 'value': '53.9'}];4oz12ku4mdjsq7y4sgogpwg2y;K. Habibullah;;;ddw7sdx4a8bna2avk5jn5ah3o;Pass;;;;;;;;;;;2,41;3,7;47,5;;53,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;47,5;53,9;;;;;;;0;0;87;19;Real Monarchs;5239;Sub;1,0
2695858703;671;1;2;87;20;7fbej4xwoq4imaf5l39304m37;1;47,5;53,9;2024-06-13T00:49:25.530Z;2024-06-13T00:49:27Z;[{'id': 5076238115, 'qualifierId': 213, 'value': '3.80'}, {'id': 5076238107, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076238111, 'qualifierId': 141, 'value': '50.7'}, {'id': 5076238113, 'qualifierId': 212, 'value': '3.6'}, {'id': 5076238109, 'qualifierId': 140, 'value': '44.8'}];vhjelesjaxtgjcgfv7yxp2lm;S. Cruz;;;ddw7sdx4a8bna2avk5jn5ah3o;Pass;;;;;;;;;;;3,8;3,6;44,8;;50,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;44,8;50,7;;;;;;;0;0;87;20;Real Monarchs;5240;Sub;1,0
2695858713;672;1;2;87;22;7fbej4xwoq4imaf5l39304m37;0;46,8;50,7;2024-06-13T00:49:27.627Z;2024-06-13T00:49:29Z;[{'id': 5076238171, 'qualifierId': 56, 'value': 'Center'}, {'id': 5076238175, 'qualifierId': 140, 'value': '78.5'}, {'id': 5076238167, 'qualifierId': 155}, {'id': 5076238187, 'qualifierId': 213, 'value': '0.44'}, {'id': 5076238179, 'qualifierId': 141, 'value': '74.0'}, {'id': 5076238183, 'qualifierId': 212, 'value': '36.9'}, {'id': 5076238189, 'qualifierId': 1}];a8ngovgs2qfu5udzb97kelg16;E. Bryant;;;ddw7sdx4a8bna2avk5jn5ah3o;Pass;;;;;;;;;;;0,44;36,9;78,5;;74,0;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;78,5;74,0;;;;;;;0;0;87;22;Real Monarchs;5242;MC;1,0
2695858741;918;3;2;87;29;cbip96wzs3jc2xadoluhhxotl;0;7,1;12,4;2024-06-13T00:49:34.585Z;2024-06-15T15:50:58Z;[{'id': 5076238343, 'qualifierId': 285}, {'id': 5078044613, 'qualifierId': 465}, {'id': 5076238341, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076238443, 'qualifierId': 233, 'value': '673'}];48vc423tkz4mx7oql1ahqneac;O. Alba;;;ddw7sdx4a8bna2avk5jn5ah3o;Take On;;;;;;;;;;;;;;;;;;;;673,0;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;0;0;87;29;Sporting KC II;5249;DR;1,0
2695858753;673;7;2;87;29;7fbej4xwoq4imaf5l39304m37;1;92,9;87,6;2024-06-13T00:49:34.586Z;2024-06-15T15:51:02Z;[{'id': 5076238421, 'qualifierId': 286}, {'id': 5076238419, 'qualifierId': 56, 'value': 'Left'}, {'id': 5078044619, 'qualifierId': 383}, {'id': 5076238435, 'qualifierId': 233, 'value': '918'}];3tkdn8arq1j3il4ako7rcio2y;M. Goumballe;;;ddw7sdx4a8bna2avk5jn5ah3o;Tackle;;;;;;;;;;;;;;;;;;;1,0;918,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;0;0;87;29;Real Monarchs;5249;AMR;1,0
2695858757;674;61;2;87;32;7fbej4xwoq4imaf5l39304m37;0;94,3;94,1;2024-06-13T00:49:38.010Z;2024-06-13T00:49:38Z;[{'id': 5076238433, 'qualifierId': 56, 'value': 'Left'}];3tkdn8arq1j3il4ako7rcio2y;M. Goumballe;;;ddw7sdx4a8bna2avk5jn5ah3o;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;0;0;87;32;Real Monarchs;5252;AMR;1,0
2695858759;675;5;2;87;33;7fbej4xwoq4imaf5l39304m37;0;89,4;101,4;2024-06-13T00:49:38.552Z;2024-06-13T00:50:38Z;[{'id': 5076238491, 'qualifierId': 233, 'value': '919'}, {'id': 5076238451, 'qualifierId': 56, 'value': 'Left'}, {'id': 5076238453, 'qualifierId': 347}];3tkdn8arq1j3il4ako7rcio2y;M. Goumballe;;;ddw7sdx4a8bna2avk5jn5ah3o;Out;;;;;;;;;;;;;;;;;;;;919,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;0;0;87;33;Real Monarchs;5253;AMR;1,0
2695858765;919;5;2;87;33;cbip96wzs3jc2xadoluhhxotl;1;10,6;-1,4;2024-06-13T00:49:38.552Z;2024-06-13T00:49:40Z;[{'id': 5076238485, 'qualifierId': 233, 'value': '675'}, {'id': 5076238473, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076238477, 'qualifierId': 347}];48vc423tkz4mx7oql1ahqneac;O. Alba;;;ddw7sdx4a8bna2avk5jn5ah3o;Out;;;;;;;;;;;;;;;;;;;;675,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;0;0;87;33;Sporting KC II;5253;DR;1,0
2695858833;920;1;2;87;44;cbip96wzs3jc2xadoluhhxotl;1;14,3;0,0;2024-06-13T00:49:49.958Z;2024-06-13T00:49:57Z;[{'id': 5076238949, 'qualifierId': 212, 'value': '18.8'}, {'id': 5076238943, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076238941, 'qualifierId': 107}, {'id': 5076238945, 'qualifierId': 140, 'value': '31.9'}, {'id': 5076238951, 'qualifierId': 213, 'value': '0.20'}, {'id': 5076238947, 'qualifierId': 141, 'value': '3.5'}];48vc423tkz4mx7oql1ahqneac;O. Alba;;;ddw7sdx4a8bna2avk5jn5ah3o;Pass;;;;;;;;;;;0,2;18,8;31,9;;3,5;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;31,9;3,5;;;;;;;0;0;87;44;Sporting KC II;5264;DR;1,0
2695858835;921;4;2;87;49;cbip96wzs3jc2xadoluhhxotl;1;33,8;7,5;2024-06-13T00:49:54.217Z;2024-06-13T00:50:32Z;[{'id': 5076238971, 'qualifierId': 286}, {'id': 5076238957, 'qualifierId': 13}, {'id': 5076238967, 'qualifierId': 233, 'value': '676'}, {'id': 5076238961, 'qualifierId': 152}, {'id': 5076238959, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076238963, 'qualifierId': 265}];6d45ccicyo6dregi9cm4ad4kq;I. Paul;;;ddw7sdx4a8bna2avk5jn5ah3o;Foul;;;;;;;;;;;;;;;;1,0;1,0;1,0;1,0;676,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;0;0;87;49;Sporting KC II;5269;Sub;1,0
