id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_PlayerPosition;value_TeamPlayerFormation;value_JerseyNumber;value_TeamFormation;value_Resume;value_Captain;value_Involved;value_DirectionOfPlay;value_Angle;value_PassEndX;value_Zone;value_PassEndY;value_Length;value_KickOff;value_TouchTypePass;value_LongBall;value_OutOfPlay;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_TouchTypeClearance;value_Chipped;value_HeadPass;value_Launch;value_Assist;value_GoalmouthZ;value_IndividualPlay;value_OutOfBoxCentre;value_GkY;value_RegularPlay;value_FirstTouch;value_GkX;value_RightFooted;value_Assisted;value_RelatedEventId;value_GoalmouthY;value_High;value_Foul;value_AttemptedTackle;value_Offensive;value_Direct;value_Defensive;value_FreeKickTaken;value_NotVisible;value_OutSwinger;value_Cross;value_NextEventGoalKick;value_GoalKick;value_IntendedTackleTarget;value_LeftFooted;value_Left;value_DeletedEventType;value_IntentionalAssist;value_CornerTaken;value_InSwinger;value_FromCorner;value_Head;value_BoxCentre;value_Low;value_BlockedPass;value_FlickOn;value_LayOff;value_PlayersCaughtOffside;value_Indirect;value_SwitchOfPlay;value_TakeOnSpace;value_TouchTypeControl;value_BlockedCross;value_LowGkIntervention;value_OverArm;value_KeeperThrow;value_BlockedX;value_Blocked;value_BlockedY;value_LowLeft;value_DefBlock;value_Right;value_RecklessOffence;value_YellowCard;value_Overrun;value_TakeOnOvertake;value_NotPastGoalLine;value_OutOnSideline;value_NotAssisted;value_ShirtPull/Holding;value_LowCentre;value_SmallBoxRight;value_Stooping;value_Collected;value_Hands;value_Weak;value_Volley;value_MisHit;value_BoxLeft;value_CloseLeft;value_HighRight;value_AerialFoul;value_GkKickFromHands;value_Minutes;value_EndType;value_HighCentre;value_HighGkIntervention;value_Standing;value_SixYardBlocked;value_SmallBoxCentre;value_BoxDeepRight;value_LowRight;value_BigChance;value_Diving;value_ParriedSafe;value_OverhitCross;value_PullBack;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_Handball;value_HighClaim;value_Defensive1V1;value_TacticalFoul;value_LastLine;value_PersistentInfringement;value_SavedOffLine;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_GoalShotGameClock;value_GoalShotTimestamp;value_TimeWasting;value_GkHoof;value_Penalty;value_PenaltyTakerId;value_Second(2Nd)OppositeRelatedEventId;value_FantasyAssistId;value_CausingPlayer;value_FantasyAssistType;value_FantasyAssistedBy;value_FantasyAssistTeam;value_Scored;value_Shove/Push;value_MediumGkIntervention;value_SwerveLeft;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2683475379;200;61;1;18;3;1zgjjyruyufrkh4xjvryqsb1i;0;78,6;6,4;2024-05-05T19:21:49.757Z;2024-05-05T19:21:57Z;[{'id': 5008532137, 'qualifierId': 56, 'value': 'Right'}];6t625vlq8y9po4hbvz97qx6ok;C. Donovan;;;cmzazv6jju4iu05rfh8wz95as;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;;0;18;3;Huntsville City;1083;;1,0
2683475437;160;5;1;18;4;4gymgvqmve0m2vh89v84tt3x0;1;24,7;101,8;2024-05-05T19:21:50.675Z;2024-05-05T19:27:55Z;[{'id': 5008532431, 'qualifierId': 347}, {'id': 5008532429, 'qualifierId': 56, 'value': 'Back'}, {'id': 5008532491, 'qualifierId': 233, 'value': '199'}];6qe888q8yqq73bxr27jbyu2hg;O. Wright;;;cmzazv6jju4iu05rfh8wz95as;Out;;;;;;;;;;;;;;;;;;;1,0;199,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;;0;18;4;Philadelphia Union II;1084;FWR;1,0
2683475317;199;5;1;18;4;1zgjjyruyufrkh4xjvryqsb1i;0;75,3;-1,8;2024-05-05T19:21:50.675Z;2024-05-05T19:22:00Z;[{'id': 5008532503, 'qualifierId': 233, 'value': '160'}, {'id': 5008531819, 'qualifierId': 56, 'value': 'Right'}, {'id': 5008531821, 'qualifierId': 347}];2qz3ojbfedl8psp1tvq0183ro;F. Westfield;;;cmzazv6jju4iu05rfh8wz95as;Out;;;;;;;;;;;;;;;;;;;1,0;160,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;;0;18;4;Huntsville City;1084;;1,0
2683475571;161;1;1;18;23;4gymgvqmve0m2vh89v84tt3x0;0;24,6;100,0;2024-05-05T19:22:09.165Z;2024-05-05T19:22:10Z;[{'id': 5008533069, 'qualifierId': 140, 'value': '39.1'}, {'id': 5008533071, 'qualifierId': 141, 'value': '95.7'}, {'id': 5008533067, 'qualifierId': 56, 'value': 'Back'}, {'id': 5008533073, 'qualifierId': 212, 'value': '15.7'}, {'id': 5008533077, 'qualifierId': 213, 'value': '6.03'}, {'id': 5008533065, 'qualifierId': 107}];bmax1bmduvrpp0lfh4do0yj9w;F. Cicéron;;;cmzazv6jju4iu05rfh8wz95as;Pass;;;;;;;;;;6,03;39,1;;95,7;15,7;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;39,1;95,7;;;;;;;;0;18;23;Philadelphia Union II;1103;DC;1,0
2683475577;201;49;1;18;25;1zgjjyruyufrkh4xjvryqsb1i;1;65,2;4,9;2024-05-05T19:22:11.338Z;2024-05-05T19:22:11Z;[];872ifpo3qufi9vv9vy7ty6uj8;G. Wetzel;;;cmzazv6jju4iu05rfh8wz95as;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;;0;18;25;Huntsville City;1105;;1,0
2683475613;202;1;1;18;25;1zgjjyruyufrkh4xjvryqsb1i;1;65,2;4,9;2024-05-05T19:22:11.514Z;2024-05-05T19:22:13Z;[{'id': 5008533281, 'qualifierId': 213, 'value': '0.20'}, {'id': 5008533275, 'qualifierId': 140, 'value': '70.0'}, {'id': 5008533273, 'qualifierId': 56, 'value': 'Right'}, {'id': 5008533277, 'qualifierId': 141, 'value': '6.4'}, {'id': 5008533279, 'qualifierId': 212, 'value': '5.1'}];872ifpo3qufi9vv9vy7ty6uj8;G. Wetzel;;;cmzazv6jju4iu05rfh8wz95as;Pass;;;;;;;;;;0,2;70,0;;6,4;5,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;70,0;6,4;;;;;;;;0;18;25;Huntsville City;1105;;1,0
2683475623;203;61;1;18;26;1zgjjyruyufrkh4xjvryqsb1i;1;69,4;6,7;2024-05-05T19:22:12.938Z;2024-05-12T08:30:22Z;[{'id': 5008533331, 'qualifierId': 56, 'value': 'Right'}];cbpm8k301adrmft5fd0kaeiuh;K. Tucker;;;cmzazv6jju4iu05rfh8wz95as;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;;0;18;26;Huntsville City;1106;;1,0
2683475695;204;1;1;18;27;1zgjjyruyufrkh4xjvryqsb1i;1;75,7;10,9;2024-05-05T19:22:13.850Z;2024-05-05T19:22:18Z;[{'id': 5008533697, 'qualifierId': 140, 'value': '70.6'}, {'id': 5008533699, 'qualifierId': 141, 'value': '6.1'}, {'id': 5008533703, 'qualifierId': 213, 'value': '3.69'}, {'id': 5008533695, 'qualifierId': 56, 'value': 'Right'}, {'id': 5008533701, 'qualifierId': 212, 'value': '6.3'}];6t625vlq8y9po4hbvz97qx6ok;C. Donovan;;;cmzazv6jju4iu05rfh8wz95as;Pass;;;;;;;;;;3,69;70,6;;6,1;6,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;70,6;6,1;;;;;;;;0;18;27;Huntsville City;1107;;1,0
2683475727;205;1;1;18;32;1zgjjyruyufrkh4xjvryqsb1i;0;96,2;9,8;2024-05-05T19:22:18.170Z;2024-05-12T08:30:38Z;[{'id': 5008533995, 'qualifierId': 236}, {'id': 5008533813, 'qualifierId': 213, 'value': '1.45'}, {'id': 5008534001, 'qualifierId': 286}, {'id': 5008533809, 'qualifierId': 141, 'value': '16.2'}, {'id': 5023373191, 'qualifierId': 224}, {'id': 5008533801, 'qualifierId': 2}, {'id': 5008533997, 'qualifierId': 233, 'value': '162'}, {'id': 5008533807, 'qualifierId': 140, 'value': '96.7'}, {'id': 5008533811, 'qualifierId': 212, 'value': '4.4'}, {'id': 5023373193, 'qualifierId': 20}, {'id': 5008533805, 'qualifierId': 56, 'value': 'Right'}, {'id': 5008533803, 'qualifierId': 155}];cbpm8k301adrmft5fd0kaeiuh;K. Tucker;;;cmzazv6jju4iu05rfh8wz95as;Pass;;;;;;;;;;1,45;96,7;;16,2;4,4;;;;;;162,0;;;1,0;;;;;;;;;;;1,0;;;;;;;1,0;;;;;1,0;1,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;96,7;16,2;;;;;;;;0;18;32;Huntsville City;1112;;1,0
2683475755;162;12;1;18;32;4gymgvqmve0m2vh89v84tt3x0;1;6,1;92,7;2024-05-05T19:22:18.270Z;2024-05-05T19:22:22Z;[{'id': 5008533949, 'qualifierId': 56, 'value': 'Back'}, {'id': 5008533947, 'qualifierId': 185}, {'id': 5008534011, 'qualifierId': 233, 'value': '205'}];6srpw77ejl3bf4v8e2m7z0kd0;M. Ekk;;;cmzazv6jju4iu05rfh8wz95as;Clearance;;;;;;;;;;;;;;;;;;;;205,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;;0;18;32;Philadelphia Union II;1112;MC;1,0
2683475767;163;6;1;18;34;4gymgvqmve0m2vh89v84tt3x0;0;4,7;88,2;2024-05-05T19:22:20.668Z;2024-05-12T08:31:09Z;[{'id': 5008534075, 'qualifierId': 73}, {'id': 5008534073, 'qualifierId': 56, 'value': 'Back'}, {'id': 5008534135, 'qualifierId': 233, 'value': '206'}];6srpw77ejl3bf4v8e2m7z0kd0;M. Ekk;;;cmzazv6jju4iu05rfh8wz95as;Corner Awarded;;;;;;;;;;;;;;;;;;;;206,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;;0;18;34;Philadelphia Union II;1114;MC;1,0
2683475739;206;6;1;18;34;1zgjjyruyufrkh4xjvryqsb1i;1;95,3;11,8;2024-05-05T19:22:20.668Z;2024-05-05T19:22:23Z;[{'id': 5008533981, 'qualifierId': 75}, {'id': 5008533979, 'qualifierId': 56, 'value': 'Right'}, {'id': 5008534099, 'qualifierId': 233, 'value': '163'}];cbpm8k301adrmft5fd0kaeiuh;K. Tucker;;;cmzazv6jju4iu05rfh8wz95as;Corner Awarded;;;;;;;;;;;;;;;;;;;;163,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;;0;18;34;Huntsville City;1114;;1,0
2683476095;207;1;1;19;3;1zgjjyruyufrkh4xjvryqsb1i;1;99,9;0,2;2024-05-05T19:22:49.530Z;2024-05-05T20:00:02Z;[{'id': 5008535887, 'qualifierId': 56, 'value': 'Right'}, {'id': 5008540987, 'qualifierId': 210, 'value': '13'}, {'id': 5008535897, 'qualifierId': 213, 'value': '2.46'}, {'id': 5008535893, 'qualifierId': 141, 'value': '14.1'}, {'id': 5008535895, 'qualifierId': 212, 'value': '14.9'}, {'id': 5008535883, 'qualifierId': 6}, {'id': 5008540991, 'qualifierId': 154}, {'id': 5008535891, 'qualifierId': 140, 'value': '88.9'}];45v94x6b8g7n4xa3lsfdp6pzo;D. Vazquez;1,0;;cmzazv6jju4iu05rfh8wz95as;Pass;;;;;;;;;;2,46;88,9;;14,1;14,9;;;;;;;;;;;;13,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;88,9;14,1;;;;;;;;0;19;3;Huntsville City;1143;;1,0
2683476099;208;1;1;19;5;1zgjjyruyufrkh4xjvryqsb1i;1;91,8;10,4;2024-05-05T19:22:51.707Z;2024-05-12T08:31:41Z;[{'id': 5008535927, 'qualifierId': 212, 'value': '22.0'}, {'id': 5008535917, 'qualifierId': 2}, {'id': 5023374499, 'qualifierId': 224}, {'id': 5008535929, 'qualifierId': 213, 'value': '1.55'}, {'id': 5008535919, 'qualifierId': 155}, {'id': 5008535921, 'qualifierId': 56, 'value': 'Center'}, {'id': 5008535925, 'qualifierId': 141, 'value': '42.7'}, {'id': 5008535923, 'qualifierId': 140, 'value': '92.2'}, {'id': 5023374501, 'qualifierId': 20}];cbpm8k301adrmft5fd0kaeiuh;K. Tucker;;;cmzazv6jju4iu05rfh8wz95as;Pass;;;;;;;;;;1,55;92,2;;42,7;22,0;;;;;;;;;1,0;;;;;;;;;;;1,0;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;92,2;42,7;;;;;;;;0;19;5;Huntsville City;1145;;1,0
2683476117;209;13;1;19;7;1zgjjyruyufrkh4xjvryqsb1i;1;92,2;42,7;2024-05-05T19:22:53.450Z;2024-05-12T08:36:40Z;[{'id': 5008540433, 'qualifierId': 15}, {'id': 5008541037, 'qualifierId': 230, 'value': '99.1'}, {'id': 5008541029, 'qualifierId': 153}, {'id': 5008541019, 'qualifierId': 55, 'value': '207'}, {'id': 5008541033, 'qualifierId': 147, 'value': '100'}, {'id': 5008541011, 'qualifierId': 73}, {'id': 5008541035, 'qualifierId': 276}, {'id': 5008540437, 'qualifierId': 328}, {'id': 5008536035, 'qualifierId': 17}, {'id': 5008540431, 'qualifierId': 25}, {'id': 5008541039, 'qualifierId': 231, 'value': '48.4'}, {'id': 5008541025, 'qualifierId': 103, 'value': '5.6'}, {'id': 5008541015, 'qualifierId': 154}, {'id': 5008541031, 'qualifierId': 146, 'value': '96.0'}, {'id': 5008541023, 'qualifierId': 102, 'value': '98.8'}, {'id': 5008541013, 'qualifierId': 29}, {'id': 5008536037, 'qualifierId': 56, 'value': 'Center'}];6t625vlq8y9po4hbvz97qx6ok;C. Donovan;;;cmzazv6jju4iu05rfh8wz95as;Miss;;;;;;;;;;;;;;;;;;;;;;;;;;;5,6;;;48,4;;1,0;99,1;;1,0;207,0;98,8;;;;;;;;;;;;;;;1,0;;1,0;;;1,0;1,0;1,0;;;;;;;;;;;;;;96,0;;100,0;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;96,0;100,0;98,8;5.6;207,0;45v94x6b8g7n4xa3lsfdp6pzo;;0;19;7;Huntsville City;1147;;1,0
2683476357;164;5;1;19;8;4gymgvqmve0m2vh89v84tt3x0;1;3,9;-1,5;2024-05-05T19:22:54.682Z;2024-05-05T19:27:55Z;[{'id': 5008537359, 'qualifierId': 233, 'value': '210'}, {'id': 5008537305, 'qualifierId': 56, 'value': 'Back'}, {'id': 5008537309, 'qualifierId': 347}];dz7v9xfcwdvjioeyv4z54neqy;J. Bolanos;;;cmzazv6jju4iu05rfh8wz95as;Out;;;;;;;;;;;;;;;;;;;1,0;210,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;;;;;;;;;;0;19;8;Philadelphia Union II;1148;FWL;1,0
2683476135;210;5;1;19;8;1zgjjyruyufrkh4xjvryqsb1i;0;96,1;101,5;2024-05-05T19:22:54.682Z;2024-05-05T19:23:13Z;[{'id': 5008537337, 'qualifierId': 347}, {'id': 5008537363, 'qualifierId': 233, 'value': '164'}, {'id': 5008536109, 'qualifierId': 56, 'value': 'Left'}];cbpm8k301adrmft5fd0kaeiuh;K. Tucker;;;cmzazv6jju4iu05rfh8wz95as;Out;;;;;;;;;;;;;;;;;;;1,0;164,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;;0;19;8;Huntsville City;1148;;1,0
2683476383;165;1;1;19;26;4gymgvqmve0m2vh89v84tt3x0;1;5,5;0,0;2024-05-05T19:23:12.989Z;2024-05-05T19:23:15Z;[{'id': 5008537415, 'qualifierId': 141, 'value': '8.3'}, {'id': 5008537411, 'qualifierId': 56, 'value': 'Back'}, {'id': 5008537413, 'qualifierId': 140, 'value': '19.0'}, {'id': 5008537419, 'qualifierId': 213, 'value': '0.44'}, {'id': 5008537417, 'qualifierId': 212, 'value': '15.7'}, {'id': 5008537409, 'qualifierId': 107}];6jzijlp0e2w4qjan9eto35wd0;J. Sangwa;;;cmzazv6jju4iu05rfh8wz95as;Pass;;;;;;;;;;0,44;19,0;;8,3;15,7;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;19,0;8,3;;;;;;;;0;19;26;Philadelphia Union II;1166;DR;1,0
2683476427;166;1;1;19;28;4gymgvqmve0m2vh89v84tt3x0;1;19,6;12,2;2024-05-05T19:23:15.036Z;2024-05-05T19:23:18Z;[{'id': 5008537667, 'qualifierId': 213, 'value': '2.33'}, {'id': 5008537659, 'qualifierId': 56, 'value': 'Back'}, {'id': 5008537665, 'qualifierId': 212, 'value': '16.5'}, {'id': 5008537661, 'qualifierId': 140, 'value': '8.8'}, {'id': 5008537663, 'qualifierId': 141, 'value': '29.9'}];6srpw77ejl3bf4v8e2m7z0kd0;M. Ekk;;;cmzazv6jju4iu05rfh8wz95as;Pass;;;;;;;;;;2,33;8,8;;29,9;16,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;8,8;29,9;;;;;;;;0;19;28;Philadelphia Union II;1168;MC;1,0
2683476483;167;1;1;19;32;4gymgvqmve0m2vh89v84tt3x0;1;7,3;30,4;2024-05-05T19:23:18.652Z;2024-05-05T19:23:22Z;[{'id': 5008537943, 'qualifierId': 213, 'value': '4.84'}, {'id': 5008537935, 'qualifierId': 141, 'value': '5.9'}, {'id': 5008537931, 'qualifierId': 140, 'value': '9.4'}, {'id': 5008537929, 'qualifierId': 56, 'value': 'Back'}, {'id': 5008537939, 'qualifierId': 212, 'value': '16.8'}];42zmyz1t6mqap5pyfqxiaadqs;F. Opande;;;cmzazv6jju4iu05rfh8wz95as;Pass;;;;;;;;;;4,84;9,4;;5,9;16,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;9,4;5,9;;;;;;;;0;19;32;Philadelphia Union II;1172;DL;1,0
2683476507;168;1;1;19;36;4gymgvqmve0m2vh89v84tt3x0;1;15,3;15,7;2024-05-05T19:23:22.156Z;2024-05-05T19:23:24Z;[{'id': 5008538059, 'qualifierId': 212, 'value': '14.4'}, {'id': 5008538057, 'qualifierId': 141, 'value': '35.2'}, {'id': 5008538055, 'qualifierId': 140, 'value': '20.7'}, {'id': 5008538061, 'qualifierId': 213, 'value': '1.17'}, {'id': 5008538051, 'qualifierId': 56, 'value': 'Back'}];6jzijlp0e2w4qjan9eto35wd0;J. Sangwa;;;cmzazv6jju4iu05rfh8wz95as;Pass;;;;;;;;;;1,17;20,7;;35,2;14,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;20,7;35,2;;;;;;;;0;19;36;Philadelphia Union II;1176;DR;1,0
2683476511;169;1;1;19;38;4gymgvqmve0m2vh89v84tt3x0;0;20,7;35,3;2024-05-05T19:23:24.300Z;2024-05-05T19:23:24Z;[{'id': 5008538087, 'qualifierId': 212, 'value': '9.8'}, {'id': 5008538079, 'qualifierId': 157}, {'id': 5008538091, 'qualifierId': 1}, {'id': 5008538089, 'qualifierId': 213, 'value': '0.08'}, {'id': 5008538081, 'qualifierId': 56, 'value': 'Back'}, {'id': 5008538085, 'qualifierId': 141, 'value': '36.4'}, {'id': 5008538083, 'qualifierId': 140, 'value': '30.0'}];6z58yyouaevipxrmrmorcz0no;I. Johnston;;;cmzazv6jju4iu05rfh8wz95as;Pass;;;;;;;;;;0,08;30,0;;36,4;9,8;;;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;away;30,0;36,4;;;;;;;;0;19;38;Philadelphia Union II;1178;MC;1,0
2683476525;211;8;1;19;39;1zgjjyruyufrkh4xjvryqsb1i;1;68,6;71,2;2024-05-05T19:23:25.786Z;2024-05-12T08:37:03Z;[{'id': 5008538165, 'qualifierId': 56, 'value': 'Center'}, {'id': 5023384249, 'qualifierId': 384}];81w1fqi66z0ibawynhraybaxg;S. Ngabo;;;cmzazv6jju4iu05rfh8wz95as;Interception;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;;0;19;39;Huntsville City;1179;;1,0
2683476541;212;49;1;19;40;1zgjjyruyufrkh4xjvryqsb1i;1;76,4;68,1;2024-05-05T19:23:27.034Z;2024-05-05T19:23:27Z;[];45v94x6b8g7n4xa3lsfdp6pzo;D. Vazquez;;;cmzazv6jju4iu05rfh8wz95as;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1zgjjyruyufrkh4xjvryqsb1i;Philadelphia Union II;home;;;;;;;;;;0;19;40;Huntsville City;1180;;1,0
