id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_JerseyNumber;value_TeamKit;value_TeamPlayerFormation;value_Resume;value_PlayerPosition;value_Involved;value_TeamFormation;value_Captain;value_DirectionOfPlay;value_KickOff;value_Angle;value_Length;value_Zone;value_PassEndY;value_PassEndX;value_LongBall;value_Chipped;value_IntendedTackleTarget;value_OppositeRelatedEventId;value_TakeOnSpace;value_Defensive;value_Offensive;value_Head;value_TouchTypeControl;value_DeletedEventType;value_NextEventThrowIn;value_ThrowIn;value_Assist;value_RegularPlay;value_IntentionalAssist;value_RightFooted;value_GoalShotGameClock;value_LowLeft;value_IndividualPlay;value_GkX;value_GoalmouthZ;value_GoalmouthY;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_Assisted;value_BoxRight;value_GkYTimeOfGoal;value_GkY;value_RelatedEventId;value_OutOfPlay;value_TouchTypeClearance;value_BlockedY;value_LeftFooted;value_BoxLeft;value_BlockedX;value_ParriedSafe;value_LowGkIntervention;value_Sliding;value_Feet;value_Left;value_InSwinger;value_CornerTaken;value_Cross;value_OutSwinger;value_HeadPass;value_BlockedPass;value_Launch;value_BlockedCross;value_Right;value_Overrun;value_TakeOnOvertake;value_Direct;value_Foul;value_AttemptedTackle;value_FreeKickTaken;value_LayOff;value_Blocked;value_DefBlock;value_LowCentre;value_NotAssisted;value_BoxCentre;value_NextEventGoalKick;value_GoalKick;value_Low;value_TouchTypePass;value_ThroughBall;value_FirstTouch;value_MisHit;value_KeeperThrow;value_Shove/Push;value_High;value_FromCorner;value_CloseRight;value_HighRight;value_FastBreak;value_PullBack;value_Volley;value_HighCentre;value_HitWoodwork;value_HitBar;value_HighGkIntervention;value_Hands;value_Diving;value_NotVisible;value_PlayersCaughtOffside;value_Indirect;value_DrivenCross;value_Straight;value_YellowCard;value_RecklessOffence;value_LowRight;value_OutOfBoxCentre;value_SetPiece;value_CloseRightAndHigh;value_OutOfBoxLeft;value_FreeKick;value_BigChance;value_ShirtPull/Holding;value_ParriedDanger;value_Stooping;value_CloseHigh;value_Minutes;value_CloseLeft;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_SwitchOfPlay;value_OwnPlayer;value_OwnShotBlocked;value_HighLeft;value_OverhitCross;value_MediumGkIntervention;value_Deflection;value_Collected;value_Standing;value_Injury;value_InjuredPlayerId;value_ProfessionalFoulLastMan;value_RedCard;value_ByWall;value_CaptainChange;value_Argument;value_SecondYellow;value_HighClaim;value_GkKickFromHands;value_Weak;value_GoesToPenalties;value_Second(2Nd)OppositeRelatedEventId;value_Penalty;value_Saved;value_Scored;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2715902245;14;1;1;0;38;csntc7hucmo21gknxc5y0kc4q;1;39,2;93,5;2024-08-31T22:04:49.051Z;2024-08-31T22:57:05Z;[{'id': 5186807603, 'qualifierId': 141, 'value': '73.5'}, {'id': 5186807599, 'qualifierId': 56, 'value': 'Center'}, {'id': 5186807607, 'qualifierId': 213, 'value': '5.82'}, {'id': 5186807597, 'qualifierId': 155}, {'id': 5186807601, 'qualifierId': 140, 'value': '65.4'}, {'id': 5186807605, 'qualifierId': 212, 'value': '30.7'}];357vd87hv0jvljqtt2qf4vmz8;S. Suárez;;;ezmpkwr3ho4lf1c0zk3tezehg;Pass;;;;;;;;;;;5,82;30,7;;73,5;65,4;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;65,4;73,5;;;;;;;;0;0;38;Chicago Fire II;38;DC;1,0
2715902247;15;61;1;0;39;csntc7hucmo21gknxc5y0kc4q;0;65,4;73,5;2024-08-31T22:04:49.947Z;2024-08-31T22:57:03Z;[{'id': 5186807613, 'qualifierId': 56, 'value': 'Center'}];69ypla76c710iv0yegix1maz8;Marcos Dias;;;ezmpkwr3ho4lf1c0zk3tezehg;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;;0;0;39;Chicago Fire II;39;FW;1,0
2715902239;10;3;1;0;40;8o8m08he36u0j4w08aj2iodn8;1;30,2;25,0;2024-08-31T22:04:51.493Z;2024-09-03T06:17:47Z;[{'id': 5194002441, 'qualifierId': 464}, {'id': 5186807573, 'qualifierId': 285}, {'id': 5186807649, 'qualifierId': 233, 'value': '16'}, {'id': 5186807571, 'qualifierId': 56, 'value': 'Back'}];4ycsifqidpgttuanylwsyts7o;C. Nagle;;;ezmpkwr3ho4lf1c0zk3tezehg;Take On;;;;;;;;;;;;;;;;;;;16,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;0;40;New England II;40;MC;1,0
2715902253;16;45;1;0;40;csntc7hucmo21gknxc5y0kc4q;0;69,8;75,0;2024-08-31T22:04:51.493Z;2024-09-01T00:05:54Z;[{'id': 5186807631, 'qualifierId': 56, 'value': 'Center'}, {'id': 5186807661, 'qualifierId': 286}, {'id': 5186807657, 'qualifierId': 233, 'value': '10'}];69ypla76c710iv0yegix1maz8;Marcos Dias;;;ezmpkwr3ho4lf1c0zk3tezehg;Challenge;;;;;;;;;;;;;;;;;;;10,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;;0;0;40;Chicago Fire II;40;FW;1,0
2715902241;11;49;1;0;41;8o8m08he36u0j4w08aj2iodn8;1;23,3;24,9;2024-08-31T22:04:52.095Z;2024-08-31T23:01:16Z;[];4ycsifqidpgttuanylwsyts7o;C. Nagle;;;ezmpkwr3ho4lf1c0zk3tezehg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;0;41;New England II;41;MC;1,0
2715925163;382;1;1;0;42;8o8m08he36u0j4w08aj2iodn8;1;31,0;34,6;2024-08-31T22:04:52.795Z;2024-08-31T23:02:46Z;[{'id': 5186926723, 'qualifierId': 140, 'value': '22.3'}, {'id': 5186926721, 'qualifierId': 56, 'value': 'Back'}, {'id': 5186926729, 'qualifierId': 213, 'value': '2.34'}, {'id': 5186926725, 'qualifierId': 141, 'value': '48.4'}, {'id': 5186926727, 'qualifierId': 212, 'value': '13.1'}];4ycsifqidpgttuanylwsyts7o;C. Nagle;;;ezmpkwr3ho4lf1c0zk3tezehg;Pass;;;;;;;;;;;2,34;13,1;;48,4;22,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;22,3;48,4;;;;;;;;0;0;42;New England II;42;MC;1,0
2715902283;12;1;1;0;46;8o8m08he36u0j4w08aj2iodn8;1;23,7;54,3;2024-08-31T22:04:57.101Z;2024-08-31T22:04:59Z;[{'id': 5186807797, 'qualifierId': 56, 'value': 'Back'}, {'id': 5186807805, 'qualifierId': 213, 'value': '3.40'}, {'id': 5186807803, 'qualifierId': 212, 'value': '11.5'}, {'id': 5186807801, 'qualifierId': 141, 'value': '50.0'}, {'id': 5186807799, 'qualifierId': 140, 'value': '13.1'}];84oe7sbhy91b5xvbo2w28i7f8;J. Diouf;;;ezmpkwr3ho4lf1c0zk3tezehg;Pass;;;;;;;;;;;3,4;11,5;;50,0;13,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;13,1;50,0;;;;;;;;0;0;46;New England II;46;DC;1,0
2715902347;13;1;1;0;48;8o8m08he36u0j4w08aj2iodn8;1;13,1;50,0;2024-08-31T22:04:59.030Z;2024-08-31T22:05:04Z;[{'id': 5186808093, 'qualifierId': 141, 'value': '22.5'}, {'id': 5186808097, 'qualifierId': 213, 'value': '4.99'}, {'id': 5186808091, 'qualifierId': 140, 'value': '18.1'}, {'id': 5186808089, 'qualifierId': 56, 'value': 'Back'}, {'id': 5186808095, 'qualifierId': 212, 'value': '19.4'}];12wcwqu2liyd0zv8ramcevh1w;P. Los;;;ezmpkwr3ho4lf1c0zk3tezehg;Pass;;;;;;;;;;;4,99;19,4;;22,5;18,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;18,1;22,5;;;;;;;;0;0;48;New England II;48;GK;1,0
2715902367;14;1;1;0;53;8o8m08he36u0j4w08aj2iodn8;1;19,2;21,5;2024-08-31T22:05:04.118Z;2024-08-31T22:05:07Z;[{'id': 5186808235, 'qualifierId': 212, 'value': '26.4'}, {'id': 5186808231, 'qualifierId': 140, 'value': '14.9'}, {'id': 5186808237, 'qualifierId': 213, 'value': '1.74'}, {'id': 5186808229, 'qualifierId': 56, 'value': 'Back'}, {'id': 5186808233, 'qualifierId': 141, 'value': '59.7'}];5d341k1dxhlbetyh965z3q784;J. Shannon;;;ezmpkwr3ho4lf1c0zk3tezehg;Pass;;;;;;;;;;;1,74;26,4;;59,7;14,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;14,9;59,7;;;;;;;;0;0;53;New England II;53;DL;1,0
2715902385;15;1;1;0;56;8o8m08he36u0j4w08aj2iodn8;1;19,0;65,2;2024-08-31T22:05:07.350Z;2024-08-31T22:05:11Z;[{'id': 5186808359, 'qualifierId': 213, 'value': '1.23'}, {'id': 5186808351, 'qualifierId': 141, 'value': '88.9'}, {'id': 5186808355, 'qualifierId': 212, 'value': '17.1'}, {'id': 5186808343, 'qualifierId': 56, 'value': 'Back'}, {'id': 5186808347, 'qualifierId': 140, 'value': '24.4'}];84oe7sbhy91b5xvbo2w28i7f8;J. Diouf;;;ezmpkwr3ho4lf1c0zk3tezehg;Pass;;;;;;;;;;;1,23;17,1;;88,9;24,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;24,4;88,9;;;;;;;;0;0;56;New England II;56;DC;1,0
2715902399;16;1;1;1;0;8o8m08he36u0j4w08aj2iodn8;0;26,0;84,8;2024-08-31T22:05:10.982Z;2024-08-31T22:05:14Z;[{'id': 5186808443, 'qualifierId': 141, 'value': '74.5'}, {'id': 5186808447, 'qualifierId': 213, 'value': '6.13'}, {'id': 5186808437, 'qualifierId': 155}, {'id': 5186808439, 'qualifierId': 56, 'value': 'Center'}, {'id': 5186808441, 'qualifierId': 140, 'value': '69.6'}, {'id': 5186808449, 'qualifierId': 1}, {'id': 5186808445, 'qualifierId': 212, 'value': '46.3'}];64wbk2nsrs0ru0hjcq0lenwgk;S. Oregel;;;ezmpkwr3ho4lf1c0zk3tezehg;Pass;;;;;;;;;;;6,13;46,3;;74,5;69,6;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;69,6;74,5;;;;;;;;0;1;0;New England II;60;ML;1,0
2715902415;17;8;1;1;5;csntc7hucmo21gknxc5y0kc4q;1;21,6;23,9;2024-08-31T22:05:16.387Z;2024-09-03T06:18:19Z;[{'id': 5186808527, 'qualifierId': 56, 'value': 'Back'}, {'id': 5186808565, 'qualifierId': 15}, {'id': 5194002655, 'qualifierId': 383}];357vd87hv0jvljqtt2qf4vmz8;S. Suárez;;;ezmpkwr3ho4lf1c0zk3tezehg;Interception;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;;0;1;5;Chicago Fire II;65;DC;1,0
2715902429;18;43;1;1;7;csntc7hucmo21gknxc5y0kc4q;1;0,0;0,0;2024-08-31T22:05:18.707Z;2024-08-31T22:57:19Z;[{'id': 5186918421, 'qualifierId': 144, 'value': '49'}];357vd87hv0jvljqtt2qf4vmz8;S. Suárez;;;ezmpkwr3ho4lf1c0zk3tezehg;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;;0;1;7;Chicago Fire II;67;DC;1,0
2715902433;19;1;1;1;8;csntc7hucmo21gknxc5y0kc4q;0;15,9;10,2;2024-08-31T22:05:19.058Z;2024-08-31T22:55:32Z;[{'id': 5186808615, 'qualifierId': 56, 'value': 'Back'}, {'id': 5186808617, 'qualifierId': 140, 'value': '25.1'}, {'id': 5186808623, 'qualifierId': 213, 'value': '5.58'}, {'id': 5186808621, 'qualifierId': 212, 'value': '12.6'}, {'id': 5186808619, 'qualifierId': 141, 'value': '0.0'}];357vd87hv0jvljqtt2qf4vmz8;S. Suárez;;;ezmpkwr3ho4lf1c0zk3tezehg;Pass;;;;;;;;;;;5,58;12,6;;0,0;25,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;25,1;0,0;;;;;;;;0;1;8;Chicago Fire II;68;DC;1,0
2715902451;17;5;1;1;9;8o8m08he36u0j4w08aj2iodn8;1;73,2;101,6;2024-08-31T22:05:19.829Z;2024-08-31T23:00:48Z;[{'id': 5186808737, 'qualifierId': 56, 'value': 'Left'}, {'id': 5186808749, 'qualifierId': 233, 'value': '20'}, {'id': 5186808739, 'qualifierId': 347}];79knhnp7bvpjomzz14k715wtm;O. Glasgow;;;ezmpkwr3ho4lf1c0zk3tezehg;Out;;;;;;;;;;;;;;;;;;;20,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;1;9;New England II;69;FW;1,0
2715902435;20;5;1;1;9;csntc7hucmo21gknxc5y0kc4q;0;26,8;-1,6;2024-08-31T22:05:19.829Z;2024-08-31T23:00:48Z;[{'id': 5186808625, 'qualifierId': 56, 'value': 'Back'}, {'id': 5186808763, 'qualifierId': 233, 'value': '17'}, {'id': 5186808627, 'qualifierId': 347}];357vd87hv0jvljqtt2qf4vmz8;S. Suárez;;;ezmpkwr3ho4lf1c0zk3tezehg;Out;;;;;;;;;;;;;;;;;;;17,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;;0;1;9;Chicago Fire II;69;DC;1,0
2715902477;18;1;1;1;16;8o8m08he36u0j4w08aj2iodn8;1;70,2;100,0;2024-08-31T22:05:27.142Z;2024-08-31T22:05:30Z;[{'id': 5186808899, 'qualifierId': 213, 'value': '3.56'}, {'id': 5186808891, 'qualifierId': 56, 'value': 'Left'}, {'id': 5186808889, 'qualifierId': 107}, {'id': 5186808895, 'qualifierId': 141, 'value': '90.5'}, {'id': 5186808893, 'qualifierId': 140, 'value': '54.3'}, {'id': 5186808897, 'qualifierId': 212, 'value': '18.2'}];9vc2mynd9lg2oyt14n4e7a44q;L. Rochester;;;ezmpkwr3ho4lf1c0zk3tezehg;Pass;;;;;;;;;;;3,56;18,2;;90,5;54,3;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;54,3;90,5;;;;;;;;0;1;16;New England II;76;DC;1,0
2715902509;19;1;1;1;19;8o8m08he36u0j4w08aj2iodn8;1;58,2;89,6;2024-08-31T22:05:30.694Z;2024-08-31T22:05:34Z;[{'id': 5186809019, 'qualifierId': 212, 'value': '19.6'}, {'id': 5186809011, 'qualifierId': 140, 'value': '39.8'}, {'id': 5186809015, 'qualifierId': 141, 'value': '94.2'}, {'id': 5186809007, 'qualifierId': 56, 'value': 'Back'}, {'id': 5186809023, 'qualifierId': 213, 'value': '2.98'}];64wbk2nsrs0ru0hjcq0lenwgk;S. Oregel;;;ezmpkwr3ho4lf1c0zk3tezehg;Pass;;;;;;;;;;;2,98;19,6;;94,2;39,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;39,8;94,2;;;;;;;;0;1;19;New England II;79;ML;1,0
2715902535;20;1;1;1;23;8o8m08he36u0j4w08aj2iodn8;1;39,8;94,2;2024-08-31T22:05:34.453Z;2024-08-31T22:05:37Z;[{'id': 5186809151, 'qualifierId': 140, 'value': '50.2'}, {'id': 5186809149, 'qualifierId': 56, 'value': 'Left'}, {'id': 5186809155, 'qualifierId': 212, 'value': '13.1'}, {'id': 5186809153, 'qualifierId': 141, 'value': '83.5'}, {'id': 5186809157, 'qualifierId': 213, 'value': '5.70'}];84oe7sbhy91b5xvbo2w28i7f8;J. Diouf;;;ezmpkwr3ho4lf1c0zk3tezehg;Pass;;;;;;;;;;;5,7;13,1;;83,5;50,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;50,2;83,5;;;;;;;;0;1;23;New England II;83;DC;1,0
2715902557;21;1;1;1;26;8o8m08he36u0j4w08aj2iodn8;1;44,2;84,4;2024-08-31T22:05:36.933Z;2024-08-31T22:05:42Z;[{'id': 5186809313, 'qualifierId': 56, 'value': 'Back'}, {'id': 5186809323, 'qualifierId': 1}, {'id': 5186809317, 'qualifierId': 141, 'value': '48.2'}, {'id': 5186809319, 'qualifierId': 212, 'value': '32.2'}, {'id': 5186809315, 'qualifierId': 140, 'value': '24.4'}, {'id': 5186809321, 'qualifierId': 213, 'value': '4.01'}];afdz1ibldn2vc8gtezyw8tqay;H. Osorio;;;ezmpkwr3ho4lf1c0zk3tezehg;Pass;;;;;;;;;;;4,01;32,2;;48,2;24,4;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;24,4;48,2;;;;;;;;0;1;26;New England II;86;MC;1,0
2715902579;22;1;1;1;31;8o8m08he36u0j4w08aj2iodn8;1;27,6;47,8;2024-08-31T22:05:41.974Z;2024-08-31T22:05:45Z;[{'id': 5186809457, 'qualifierId': 212, 'value': '15.4'}, {'id': 5186809455, 'qualifierId': 141, 'value': '70.3'}, {'id': 5186809459, 'qualifierId': 213, 'value': '1.45'}, {'id': 5186809451, 'qualifierId': 56, 'value': 'Back'}, {'id': 5186809453, 'qualifierId': 140, 'value': '29.3'}];12wcwqu2liyd0zv8ramcevh1w;P. Los;;;ezmpkwr3ho4lf1c0zk3tezehg;Pass;;;;;;;;;;;1,45;15,4;;70,3;29,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;29,3;70,3;;;;;;;;0;1;31;New England II;91;GK;1,0
2715902599;23;1;1;1;34;8o8m08he36u0j4w08aj2iodn8;1;29,4;76,6;2024-08-31T22:05:44.918Z;2024-08-31T22:05:50Z;[{'id': 5186809587, 'qualifierId': 56, 'value': 'Back'}, {'id': 5186809593, 'qualifierId': 212, 'value': '19.6'}, {'id': 5186809595, 'qualifierId': 213, 'value': '6.15'}, {'id': 5186809591, 'qualifierId': 141, 'value': '72.7'}, {'id': 5186809589, 'qualifierId': 140, 'value': '47.9'}];84oe7sbhy91b5xvbo2w28i7f8;J. Diouf;;;ezmpkwr3ho4lf1c0zk3tezehg;Pass;;;;;;;;;;;6,15;19,6;;72,7;47,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;47,9;72,7;;;;;;;;0;1;34;New England II;94;DC;1,0
2715902619;24;1;1;1;39;8o8m08he36u0j4w08aj2iodn8;1;41,5;67,9;2024-08-31T22:05:50.069Z;2024-08-31T22:05:53Z;[{'id': 5186809731, 'qualifierId': 212, 'value': '30.8'}, {'id': 5186809725, 'qualifierId': 56, 'value': 'Back'}, {'id': 5186809733, 'qualifierId': 213, 'value': '4.59'}, {'id': 5186809727, 'qualifierId': 140, 'value': '38.0'}, {'id': 5186809729, 'qualifierId': 141, 'value': '23.0'}];afdz1ibldn2vc8gtezyw8tqay;H. Osorio;;;ezmpkwr3ho4lf1c0zk3tezehg;Pass;;;;;;;;;;;4,59;30,8;;23,0;38,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;38,0;23,0;;;;;;;;0;1;39;New England II;99;MC;1,0
2715902639;25;1;1;1;42;8o8m08he36u0j4w08aj2iodn8;0;34,5;17,8;2024-08-31T22:05:53.541Z;2024-08-31T22:06:05Z;[{'id': 5186809885, 'qualifierId': 212, 'value': '15.7'}, {'id': 5186809887, 'qualifierId': 213, 'value': '5.25'}, {'id': 5186809883, 'qualifierId': 141, 'value': '0.0'}, {'id': 5186809879, 'qualifierId': 56, 'value': 'Back'}, {'id': 5186809881, 'qualifierId': 140, 'value': '42.2'}];5d341k1dxhlbetyh965z3q784;J. Shannon;;;ezmpkwr3ho4lf1c0zk3tezehg;Pass;;;;;;;;;;;5,25;15,7;;0,0;42,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;42,2;0,0;;;;;;;;0;1;42;New England II;102;DL;1,0
2715902655;21;5;1;1;45;csntc7hucmo21gknxc5y0kc4q;1;58,5;101,6;2024-08-31T22:05:55.810Z;2024-08-31T23:00:49Z;[{'id': 5186809971, 'qualifierId': 347}, {'id': 5186810183, 'qualifierId': 233, 'value': '26'}, {'id': 5186809969, 'qualifierId': 56, 'value': 'Left'}];357vd87hv0jvljqtt2qf4vmz8;S. Suárez;;;ezmpkwr3ho4lf1c0zk3tezehg;Out;;;;;;;;;;;;;;;;;;;26,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;;0;1;45;Chicago Fire II;105;DC;1,0
