id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_Involved;value_Resume;value_PlayerPosition;value_TeamKit;value_TeamPlayerFormation;value_TeamFormation;value_JerseyNumber;value_Captain;value_DirectionOfPlay;value_Angle;value_PassEndY;value_KickOff;value_Length;value_Zone;value_PassEndX;value_DeletedEventType;value_VideoCoverageLost;value_IntendedTackleTarget;value_TouchTypeControl;value_Chipped;value_LongBall;value_MediumGkIntervention;value_Launch;value_GkHoof;value_HeadPass;value_OppositeRelatedEventId;value_Defensive;value_Offensive;value_TouchTypePass;value_TakeOnOvertake;value_NextEventThrowIn;value_ThrowIn;value_TakeOnSpace;value_NextEventGoalKick;value_High;value_GoalKick;value_FlickOn;value_SwitchOfPlay;value_TouchTypeClearance;value_Low;value_OutOfPlay;value_BlockedPass;value_IncorrectOutOfPlayDecision;value_IntentionalAssist;value_LeftFooted;value_Cross;value_RegularPlay;value_OutSwinger;value_Assist;value_RelatedEventId;value_GkX;value_GoalmouthY;value_GkYTimeOfGoal;value_GkY;value_GoalShotTimestamp;value_LowRight;value_GkXTimeOfGoal;value_GoalmouthZ;value_Assisted;value_BoxCentre;value_GoalShotGameClock;value_FirstTouch;value_Shove/Push;value_Foul;value_Direct;value_FreeKickTaken;value_RightFooted;value_NotPastGoalLine;value_BlockedY;value_Left;value_SetPiece;value_Head;value_BlockedX;value_KeeperThrow;value_PlayersCaughtOffside;value_NotVisible;value_Indirect;value_LowCentre;value_Blocked;value_IndividualPlay;value_FastBreak;value_OutOfBoxCentre;value_DefBlock;value_AttemptedTackle;value_LayOff;value_Overrun;value_BigChance;value_HighRight;value_BoxLeft;value_SwerveLeft;value_HighGkIntervention;value_GkKickFromHands;value_BlockedCross;value_Stooping;value_LowGkIntervention;value_Collected;value_Hands;value_CornerTaken;value_InSwinger;value_Unchallenged;value_Injury;value_InjuredPlayerId;value_Right;value_FromCorner;value_BoxDeepLeft;value_NotAssisted;value_TacticalFoul;value_YellowCard;value_Minutes;value_CloseRight;value_RecklessOffence;value_EndType;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_HighCentre;value_Standing;value_FantasyAssistId;value_FantasyAssistedBy;value_FantasyAssistType;value_FantasyAssistTeam;value_OwnGoal;value_Defensive1V1;value_PersistentInfringement;value_ShirtPull/Holding;value_LowLeft;value_Diving;value_OverArm;value_SoloRun;value_RedCard;value_ViolentConduct;value_HighClaim;value_ThroughBall;value_CaptainChange;value_1On1;value_HighLeft;value_Handball;value_OverhitCross;value_BoxRight;value_Argument;value_Volley;value_ParriedDanger;value_SmallBoxCentre;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2706728083;570;1;2;71;10;2nnef9tr9g7m2s6n873qif95g;1;15,9;30,8;2024-08-08T00:35:05.618Z;2024-08-08T00:35:08Z;[{'id': 5136288051, 'qualifierId': 56, 'value': 'Back'}, {'id': 5136288053, 'qualifierId': 140, 'value': '8.4'}, {'id': 5136288059, 'qualifierId': 213, 'value': '2.18'}, {'id': 5136288055, 'qualifierId': 141, 'value': '47.4'}, {'id': 5136288057, 'qualifierId': 212, 'value': '13.8'}];74x5zysb9qkyyxuha65102z56;D. Chica;;;ejb33dmrdlmmz7bq7317kjitw;Pass;;;;;;;;;;2,18;47,4;;13,8;;8,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;8,4;47,4;;;;;;;0;0;71;10;Inter Miami II;4270;Sub;1,0
2706728097;571;1;2;71;13;2nnef9tr9g7m2s6n873qif95g;1;8,4;47,4;2024-08-08T00:35:08.067Z;2024-08-08T00:35:10Z;[{'id': 5136288147, 'qualifierId': 213, 'value': '1.05'}, {'id': 5136288149, 'qualifierId': 1}, {'id': 5136288139, 'qualifierId': 56, 'value': 'Back'}, {'id': 5136288141, 'qualifierId': 140, 'value': '24.1'}, {'id': 5136288137, 'qualifierId': 155}, {'id': 5136288143, 'qualifierId': 141, 'value': '90.1'}, {'id': 5136288145, 'qualifierId': 212, 'value': '33.4'}];9i2pmc50q29y560ojvik3sdg4;A. Sutton;;;ejb33dmrdlmmz7bq7317kjitw;Pass;;;;;;;;;;1,05;90,1;;33,4;;24,1;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;24,1;90,1;;;;;;;0;0;71;13;Inter Miami II;4273;GK;1,0
2706728099;572;61;2;71;15;2nnef9tr9g7m2s6n873qif95g;0;25,4;91,0;2024-08-08T00:35:10.626Z;2024-08-08T00:35:10Z;[{'id': 5136288153, 'qualifierId': 56, 'value': 'Back'}];clvcgt5ofonse0q96sppu7hg4;S. Cambindo;;;ejb33dmrdlmmz7bq7317kjitw;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;0;0;71;15;Inter Miami II;4275;DMC;1,0
2706728101;573;5;2;71;16;2nnef9tr9g7m2s6n873qif95g;0;29,0;101,3;2024-08-08T00:35:11.427Z;2024-08-08T01:01:38Z;[{'id': 5136288377, 'qualifierId': 233, 'value': '607'}, {'id': 5136288165, 'qualifierId': 347}, {'id': 5136288161, 'qualifierId': 56, 'value': 'Back'}];clvcgt5ofonse0q96sppu7hg4;S. Cambindo;;;ejb33dmrdlmmz7bq7317kjitw;Out;;;;;;;;;;;;;;;;;;;;;;;;;;607,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;0;0;71;16;Inter Miami II;4276;DMC;1,0
2706728135;607;5;2;71;16;c7c4wwva2u1vb3rr7rwava044;1;71,0;-1,3;2024-08-08T00:35:11.427Z;2024-08-08T01:01:38Z;[{'id': 5136288339, 'qualifierId': 347}, {'id': 5136288343, 'qualifierId': 233, 'value': '573'}, {'id': 5136288337, 'qualifierId': 56, 'value': 'Right'}];infc7r3a8oktbajwp4pff7dg;C. Abadia-Reda;;;ejb33dmrdlmmz7bq7317kjitw;Out;;;;;;;;;;;;;;;;;;;;;;;;;;573,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;71;16;Carolina Core;4276;Sub;1,0
2706728147;608;1;2;71;25;c7c4wwva2u1vb3rr7rwava044;1;68,8;0,0;2024-08-08T00:35:19.984Z;2024-08-08T00:35:20Z;[{'id': 5136288417, 'qualifierId': 56, 'value': 'Right'}, {'id': 5136288415, 'qualifierId': 107}, {'id': 5136288421, 'qualifierId': 141, 'value': '12.2'}, {'id': 5136288419, 'qualifierId': 140, 'value': '55.6'}, {'id': 5136288425, 'qualifierId': 213, 'value': '2.54'}, {'id': 5136288423, 'qualifierId': 212, 'value': '16.9'}];4kng7wg83mastngy9hw7j6v6y;N. Sessock;;;ejb33dmrdlmmz7bq7317kjitw;Pass;;;;;;;;;;2,54;12,2;;16,9;;55,6;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;55,6;12,2;;;;;;;0;0;71;25;Carolina Core;4285;DR;1,0
2706728155;609;1;2;71;25;c7c4wwva2u1vb3rr7rwava044;1;55,6;12,2;2024-08-08T00:35:20.843Z;2024-08-08T00:35:22Z;[{'id': 5136288459, 'qualifierId': 140, 'value': '41.6'}, {'id': 5136288457, 'qualifierId': 56, 'value': 'Back'}, {'id': 5136288461, 'qualifierId': 141, 'value': '12.5'}, {'id': 5136288463, 'qualifierId': 212, 'value': '14.7'}, {'id': 5136288465, 'qualifierId': 213, 'value': '3.13'}];1yl2e0y3cglm1nwto5uzs3e5m;L. Sunderland;;;ejb33dmrdlmmz7bq7317kjitw;Pass;;;;;;;;;;3,13;12,5;;14,7;;41,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;41,6;12,5;;;;;;;0;0;71;25;Carolina Core;4285;AMC;1,0
2706728175;610;1;2;71;27;c7c4wwva2u1vb3rr7rwava044;1;40,8;18,6;2024-08-08T00:35:22.640Z;2024-08-08T00:35:26Z;[{'id': 5136288561, 'qualifierId': 140, 'value': '39.0'}, {'id': 5136288565, 'qualifierId': 212, 'value': '24.9'}, {'id': 5136288563, 'qualifierId': 141, 'value': '55.1'}, {'id': 5136288559, 'qualifierId': 56, 'value': 'Back'}, {'id': 5136288567, 'qualifierId': 213, 'value': '1.65'}];3x8f4j8q49d8hft60a6k8l5as;T. Barton;;;ejb33dmrdlmmz7bq7317kjitw;Pass;;;;;;;;;;1,65;55,1;;24,9;;39,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;39,0;55,1;;;;;;;0;0;71;27;Carolina Core;4287;DL;1,0
2706728205;611;1;2;71;31;c7c4wwva2u1vb3rr7rwava044;1;44,4;62,3;2024-08-08T00:35:26.561Z;2024-08-08T00:35:30Z;[{'id': 5136288689, 'qualifierId': 212, 'value': '20.6'}, {'id': 5136288683, 'qualifierId': 56, 'value': 'Left'}, {'id': 5136288685, 'qualifierId': 140, 'value': '55.1'}, {'id': 5136288691, 'qualifierId': 213, 'value': '0.99'}, {'id': 5136288687, 'qualifierId': 141, 'value': '87.7'}];6lsvk9o6d581sd33g38mr6904;G. Ferraina;;;ejb33dmrdlmmz7bq7317kjitw;Pass;;;;;;;;;;0,99;87,7;;20,6;;55,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;55,1;87,7;;;;;;;0;0;71;31;Carolina Core;4291;DC;1,0
2706728219;612;1;2;71;35;c7c4wwva2u1vb3rr7rwava044;1;63,5;80,8;2024-08-08T00:35:30.218Z;2024-08-08T00:35:32Z;[{'id': 5136288745, 'qualifierId': 56, 'value': 'Center'}, {'id': 5136288749, 'qualifierId': 141, 'value': '64.8'}, {'id': 5136288753, 'qualifierId': 213, 'value': '4.34'}, {'id': 5136288747, 'qualifierId': 140, 'value': '59.5'}, {'id': 5136288751, 'qualifierId': 212, 'value': '11.7'}];9hxomhr5g6zy05ei4z4lhrklw;S. Basabe;;;ejb33dmrdlmmz7bq7317kjitw;Pass;;;;;;;;;;4,34;64,8;;11,7;;59,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;59,5;64,8;;;;;;;0;0;71;35;Carolina Core;4295;DC;1,0
2706728237;613;1;2;71;37;c7c4wwva2u1vb3rr7rwava044;1;59,2;64,5;2024-08-08T00:35:32.593Z;2024-08-08T00:35:34Z;[{'id': 5136288853, 'qualifierId': 141, 'value': '46.7'}, {'id': 5136288855, 'qualifierId': 212, 'value': '13.1'}, {'id': 5136288851, 'qualifierId': 140, 'value': '54.5'}, {'id': 5136288849, 'qualifierId': 56, 'value': 'Center'}, {'id': 5136288857, 'qualifierId': 213, 'value': '4.33'}];7uj52qs9yf21gxixhrowyvswk;D. Martinez;;;ejb33dmrdlmmz7bq7317kjitw;Pass;;;;;;;;;;4,33;46,7;;13,1;;54,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;54,5;46,7;;;;;;;0;0;71;37;Carolina Core;4297;Sub;1,0
2706728245;614;1;2;71;39;c7c4wwva2u1vb3rr7rwava044;1;54,5;46,7;2024-08-08T00:35:34.733Z;2024-08-08T00:35:37Z;[{'id': 5136288911, 'qualifierId': 213, 'value': '4.80'}, {'id': 5136288907, 'qualifierId': 141, 'value': '11.3'}, {'id': 5136288905, 'qualifierId': 140, 'value': '56.4'}, {'id': 5136288909, 'qualifierId': 212, 'value': '24.2'}, {'id': 5136288903, 'qualifierId': 56, 'value': 'Right'}];1yl2e0y3cglm1nwto5uzs3e5m;L. Sunderland;;;ejb33dmrdlmmz7bq7317kjitw;Pass;;;;;;;;;;4,8;11,3;;24,2;;56,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;56,4;11,3;;;;;;;0;0;71;39;Carolina Core;4299;AMC;1,0
2706728251;615;1;2;71;42;c7c4wwva2u1vb3rr7rwava044;1;58,3;10,0;2024-08-08T00:35:37.060Z;2024-08-08T00:35:38Z;[{'id': 5136288949, 'qualifierId': 141, 'value': '28.0'}, {'id': 5136288945, 'qualifierId': 56, 'value': 'Center'}, {'id': 5136288951, 'qualifierId': 212, 'value': '12.6'}, {'id': 5136288947, 'qualifierId': 140, 'value': '61.0'}, {'id': 5136288953, 'qualifierId': 213, 'value': '1.34'}];4kng7wg83mastngy9hw7j6v6y;N. Sessock;;;ejb33dmrdlmmz7bq7317kjitw;Pass;;;;;;;;;;1,34;28,0;;12,6;;61,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;61,0;28,0;;;;;;;0;0;71;42;Carolina Core;4302;DR;1,0
2706728273;616;1;2;71;43;c7c4wwva2u1vb3rr7rwava044;1;61,0;28,2;2024-08-08T00:35:38.201Z;2024-08-08T00:35:41Z;[{'id': 5136289057, 'qualifierId': 56, 'value': 'Right'}, {'id': 5136289061, 'qualifierId': 141, 'value': '8.5'}, {'id': 5136289063, 'qualifierId': 212, 'value': '13.8'}, {'id': 5136289065, 'qualifierId': 213, 'value': '4.47'}, {'id': 5136289059, 'qualifierId': 140, 'value': '57.9'}];1yl2e0y3cglm1nwto5uzs3e5m;L. Sunderland;;;ejb33dmrdlmmz7bq7317kjitw;Pass;;;;;;;;;;4,47;8,5;;13,8;;57,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;57,9;8,5;;;;;;;0;0;71;43;Carolina Core;4303;AMC;1,0
2706728299;617;1;2;71;46;c7c4wwva2u1vb3rr7rwava044;1;55,2;9,2;2024-08-08T00:35:41.013Z;2024-08-08T00:35:44Z;[{'id': 5136289163, 'qualifierId': 212, 'value': '18.1'}, {'id': 5136289165, 'qualifierId': 213, 'value': '2.26'}, {'id': 5136289157, 'qualifierId': 56, 'value': 'Back'}, {'id': 5136289161, 'qualifierId': 141, 'value': '29.8'}, {'id': 5136289159, 'qualifierId': 140, 'value': '44.3'}];4kng7wg83mastngy9hw7j6v6y;N. Sessock;;;ejb33dmrdlmmz7bq7317kjitw;Pass;;;;;;;;;;2,26;29,8;;18,1;;44,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;44,3;29,8;;;;;;;0;0;71;46;Carolina Core;4306;DR;1,0
2706728317;618;1;2;71;49;c7c4wwva2u1vb3rr7rwava044;1;46,4;32,8;2024-08-08T00:35:44.730Z;2024-08-08T00:35:49Z;[{'id': 5136289267, 'qualifierId': 213, 'value': '1.56'}, {'id': 5136289261, 'qualifierId': 140, 'value': '46.8'}, {'id': 5136289263, 'qualifierId': 141, 'value': '73.9'}, {'id': 5136289265, 'qualifierId': 212, 'value': '28.0'}, {'id': 5136289259, 'qualifierId': 56, 'value': 'Back'}];3x8f4j8q49d8hft60a6k8l5as;T. Barton;;;ejb33dmrdlmmz7bq7317kjitw;Pass;;;;;;;;;;1,56;73,9;;28,0;;46,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;46,8;73,9;;;;;;;0;0;71;49;Carolina Core;4309;DL;1,0
2706728333;619;1;2;71;54;c7c4wwva2u1vb3rr7rwava044;1;47,3;76,0;2024-08-08T00:35:49.058Z;2024-08-08T00:35:52Z;[{'id': 5136289365, 'qualifierId': 140, 'value': '62.9'}, {'id': 5136289369, 'qualifierId': 212, 'value': '16.4'}, {'id': 5136289363, 'qualifierId': 56, 'value': 'Center'}, {'id': 5136289367, 'qualifierId': 141, 'value': '75.7'}, {'id': 5136289371, 'qualifierId': 213, 'value': '6.27'}];6lsvk9o6d581sd33g38mr6904;G. Ferraina;;;ejb33dmrdlmmz7bq7317kjitw;Pass;;;;;;;;;;6,27;75,7;;16,4;;62,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;62,9;75,7;;;;;;;0;0;71;54;Carolina Core;4314;DC;1,0
2706728337;620;1;2;71;57;c7c4wwva2u1vb3rr7rwava044;1;62,9;75,7;2024-08-08T00:35:51.901Z;2024-08-08T00:35:52Z;[{'id': 5136289387, 'qualifierId': 140, 'value': '55.6'}, {'id': 5136289389, 'qualifierId': 141, 'value': '61.8'}, {'id': 5136289393, 'qualifierId': 213, 'value': '4.03'}, {'id': 5136289391, 'qualifierId': 212, 'value': '12.2'}, {'id': 5136289381, 'qualifierId': 56, 'value': 'Center'}];9hxomhr5g6zy05ei4z4lhrklw;S. Basabe;;;ejb33dmrdlmmz7bq7317kjitw;Pass;;;;;;;;;;4,03;61,8;;12,2;;55,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;55,6;61,8;;;;;;;0;0;71;57;Carolina Core;4317;DC;1,0
2706728343;621;1;2;71;57;c7c4wwva2u1vb3rr7rwava044;1;55,6;61,8;2024-08-08T00:35:52.823Z;2024-08-08T00:35:53Z;[{'id': 5136289427, 'qualifierId': 140, 'value': '47.3'}, {'id': 5136289429, 'qualifierId': 141, 'value': '48.8'}, {'id': 5136289431, 'qualifierId': 212, 'value': '12.4'}, {'id': 5136289433, 'qualifierId': 213, 'value': '3.93'}, {'id': 5136289425, 'qualifierId': 56, 'value': 'Back'}];7uj52qs9yf21gxixhrowyvswk;D. Martinez;;;ejb33dmrdlmmz7bq7317kjitw;Pass;;;;;;;;;;3,93;48,8;;12,4;;47,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;47,3;48,8;;;;;;;0;0;71;57;Carolina Core;4317;Sub;1,0
2706728349;622;1;2;71;58;c7c4wwva2u1vb3rr7rwava044;1;47,3;48,8;2024-08-08T00:35:53.573Z;2024-08-08T00:35:55Z;[{'id': 5136289469, 'qualifierId': 213, 'value': '0.62'}, {'id': 5136289465, 'qualifierId': 212, 'value': '8.8'}, {'id': 5136289463, 'qualifierId': 141, 'value': '56.3'}, {'id': 5136289461, 'qualifierId': 140, 'value': '54.1'}, {'id': 5136289459, 'qualifierId': 56, 'value': 'Center'}];3x8f4j8q49d8hft60a6k8l5as;T. Barton;;;ejb33dmrdlmmz7bq7317kjitw;Pass;;;;;;;;;;0,62;56,3;;8,8;;54,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;54,1;56,3;;;;;;;0;0;71;58;Carolina Core;4318;DL;1,0
2706728361;623;1;2;72;0;c7c4wwva2u1vb3rr7rwava044;1;54,1;56,3;2024-08-08T00:35:55.416Z;2024-08-08T00:35:56Z;[{'id': 5136289517, 'qualifierId': 141, 'value': '53.7'}, {'id': 5136289513, 'qualifierId': 56, 'value': 'Center'}, {'id': 5136289519, 'qualifierId': 212, 'value': '14.1'}, {'id': 5136289515, 'qualifierId': 140, 'value': '67.4'}, {'id': 5136289521, 'qualifierId': 213, 'value': '6.16'}];7uj52qs9yf21gxixhrowyvswk;D. Martinez;;;ejb33dmrdlmmz7bq7317kjitw;Pass;;;;;;;;;;6,16;53,7;;14,1;;67,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;67,4;53,7;;;;;;;0;0;72;0;Carolina Core;4320;Sub;1,0
2706728369;624;1;2;72;1;c7c4wwva2u1vb3rr7rwava044;1;67,4;53,7;2024-08-08T00:35:56.306Z;2024-08-08T00:36:00Z;[{'id': 5136289557, 'qualifierId': 141, 'value': '43.1'}, {'id': 5136289561, 'qualifierId': 213, 'value': '3.52'}, {'id': 5136289555, 'qualifierId': 140, 'value': '49.9'}, {'id': 5136289559, 'qualifierId': 212, 'value': '19.7'}, {'id': 5136289553, 'qualifierId': 56, 'value': 'Back'}];bn5ic0uuxaupf6hs2tgqqq0b8;S. Morales;;;ejb33dmrdlmmz7bq7317kjitw;Pass;;;;;;;;;;3,52;43,1;;19,7;;49,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;49,9;43,1;;;;;;;0;0;72;1;Carolina Core;4321;Sub;1,0
2706728377;625;1;2;72;5;c7c4wwva2u1vb3rr7rwava044;1;51,9;41,3;2024-08-08T00:36:00.056Z;2024-08-08T00:36:02Z;[{'id': 5136289595, 'qualifierId': 140, 'value': '55.8'}, {'id': 5136289599, 'qualifierId': 212, 'value': '19.6'}, {'id': 5136289593, 'qualifierId': 56, 'value': 'Right'}, {'id': 5136289597, 'qualifierId': 141, 'value': '13.1'}, {'id': 5136289601, 'qualifierId': 213, 'value': '4.92'}];3x8f4j8q49d8hft60a6k8l5as;T. Barton;;;ejb33dmrdlmmz7bq7317kjitw;Pass;;;;;;;;;;4,92;13,1;;19,6;;55,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;55,8;13,1;;;;;;;0;0;72;5;Carolina Core;4325;DL;1,0
2706728403;626;1;2;72;7;c7c4wwva2u1vb3rr7rwava044;1;57,6;13,1;2024-08-08T00:36:02.305Z;2024-08-08T00:36:06Z;[{'id': 5136289731, 'qualifierId': 141, 'value': '4.1'}, {'id': 5136289735, 'qualifierId': 213, 'value': '5.86'}, {'id': 5136289729, 'qualifierId': 140, 'value': '70.5'}, {'id': 5136289733, 'qualifierId': 212, 'value': '14.9'}, {'id': 5136289727, 'qualifierId': 56, 'value': 'Right'}];4kng7wg83mastngy9hw7j6v6y;N. Sessock;;;ejb33dmrdlmmz7bq7317kjitw;Pass;;;;;;;;;;5,86;4,1;;14,9;;70,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;70,5;4,1;;;;;;;0;0;72;7;Carolina Core;4327;DR;1,0
