id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Captain;value_TeamFormation;value_TeamKit;value_TeamPlayerFormation;value_Involved;value_PlayerPosition;value_JerseyNumber;value_Resume;value_DirectionOfPlay;value_Zone;value_KickOff;value_Angle;value_PassEndX;value_Length;value_PassEndY;value_LongBall;value_Chipped;value_HeadPass;value_Head;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_Launch;value_Offensive;value_Defensive;value_SwitchOfPlay;value_Cross;value_Left;value_Right;value_OutSwinger;value_IntentionalAssist;value_CornerTaken;value_Assist;value_RelatedEventId;value_FirstTouch;value_GoalmouthY;value_FromCorner;value_GoalmouthZ;value_GkX;value_Assisted;value_GkY;value_BlockedX;value_SmallBoxRight;value_BlockedY;value_NotPastGoalLine;value_Blocked;value_SixYardBlocked;value_RightFooted;value_NotAssisted;value_BoxCentre;value_LowCentre;value_DefBlock;value_InSwinger;value_DeletedEventType;value_NextEventGoalKick;value_Low;value_GoalKick;value_Foul;value_Direct;value_ShirtPull/Holding;value_FreeKickTaken;value_OutOfPlay;value_PlayersCaughtOffside;value_Indirect;value_AttemptedTackle;value_BlockedPass;value_RegularPlay;value_HighRight;value_OutOfBoxCentre;value_IndividualPlay;value_ParriedSafe;value_Diving;value_Hands;value_FlickOn;value_Collected;value_Standing;value_OverArm;value_KeeperThrow;value_YellowCard;value_TacticalFoul;value_IntendedTackleTarget;value_LowRight;value_LowLeft;value_Caught;value_HighLeft;value_Deflection;value_SetPiece;value_ParriedDanger;value_LayOff;value_LeadingToAttempt;value_CloseHigh;value_Shove/Push;value_BlockedCross;value_BoxRight;value_Minutes;value_High;value_EndType;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_2NdAssist;value_2NdRelatedEventId;value_GoalShotGameClock;value_BigChance;value_2NdAssisted;value_GoalShotTimestamp;value_SmallBoxCentre;value_Straight;value_LeftFooted;value_BoxLeft;value_HighClaim;value_NotVisible;value_FreeKick;value_BlockByHand;value_Penalty;value_Handball;value_PenaltyTakerId;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_Scored;value_CloseLeft;value_GkKickFromHands;value_Injury;value_InjuredPlayerId;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2704023057;701;1;2;75;28;erwnez7ksfkns4dqmyr1fhbe;0;39,5;45,4;2024-07-28T01:35:24.440Z;2024-07-28T02:04:44Z;[{'id': 5121456401, 'qualifierId': 56, 'value': 'Left'}, {'id': 5121456405, 'qualifierId': 141, 'value': '100.0'}, {'id': 5121456407, 'qualifierId': 212, 'value': '53.2'}, {'id': 5121456411, 'qualifierId': 1}, {'id': 5121456403, 'qualifierId': 140, 'value': '75.2'}, {'id': 5121456409, 'qualifierId': 213, 'value': '0.79'}, {'id': 5121456399, 'qualifierId': 157}];8pzkxfe5txe71u08n67d8k1uy;E. Morales;;;ea8lyqscqclwzs6furodvyp04;Pass;;;;;;;;;;;;0,79;75,2;53,2;100,0;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;75,2;100,0;;;;;;;;0;75;28;Huntsville City;4528;DL;1,0
2704023079;541;5;2;75;40;4gymgvqmve0m2vh89v84tt3x0;1;28,6;-1,6;2024-07-28T01:35:35.889Z;2024-07-28T01:58:49Z;[{'id': 5121384561, 'qualifierId': 233, 'value': '706'}, {'id': 5121353907, 'qualifierId': 56, 'value': 'Back'}, {'id': 5121353909, 'qualifierId': 347}];6qe888q8yqq73bxr27jbyu2hg;O. Wright;;;ea8lyqscqclwzs6furodvyp04;Out;;;;;;;;;;;;;;;;;;;;1,0;706,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;;0;75;40;Atlanta United II;4540;Sub;1,0
2704023107;706;5;2;75;40;erwnez7ksfkns4dqmyr1fhbe;0;71,4;101,6;2024-07-28T01:35:35.889Z;2024-07-28T01:43:28Z;[{'id': 5121384593, 'qualifierId': 233, 'value': '541'}, {'id': 5121354047, 'qualifierId': 56, 'value': 'Left'}, {'id': 5121354049, 'qualifierId': 347}];f1e7n1pmjklbr35g7uuqdr78q;J. Hibbert;;;ea8lyqscqclwzs6furodvyp04;Out;;;;;;;;;;;;;;;;;;;;1,0;541,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;75;40;Huntsville City;4540;GK;1,0
2704023169;542;1;2;75;57;4gymgvqmve0m2vh89v84tt3x0;1;21,4;0,0;2024-07-28T01:35:52.731Z;2024-07-28T01:36:00Z;[{'id': 5121354379, 'qualifierId': 141, 'value': '8.8'}, {'id': 5121354375, 'qualifierId': 56, 'value': 'Back'}, {'id': 5121354377, 'qualifierId': 140, 'value': '36.7'}, {'id': 5121354381, 'qualifierId': 212, 'value': '17.6'}, {'id': 5121354383, 'qualifierId': 213, 'value': '0.43'}, {'id': 5121354373, 'qualifierId': 107}];2ijhxcgr8wqnb8ovss9064jmy;W. Perkins;;;ea8lyqscqclwzs6furodvyp04;Pass;;;;;;;;;;;;0,43;36,7;17,6;8,8;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;36,7;8,8;;;;;;;;0;75;57;Atlanta United II;4557;DR;1,0
2704023173;543;61;2;76;0;4gymgvqmve0m2vh89v84tt3x0;0;36,8;8,8;2024-07-28T01:35:56.496Z;2024-07-28T01:45:31Z;[{'id': 5121354399, 'qualifierId': 56, 'value': 'Back'}];bvmdxx61yedgrgfw586y8dgr8;J. Knight;;;ea8lyqscqclwzs6furodvyp04;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;;0;76;0;Atlanta United II;4560;Sub;1,0
2704023147;707;49;2;76;1;erwnez7ksfkns4dqmyr1fhbe;1;57,7;89,9;2024-07-28T01:35:57.552Z;2024-07-28T01:35:57Z;[];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;;ea8lyqscqclwzs6furodvyp04;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;76;1;Huntsville City;4561;MC;1,0
2704023225;708;1;2;76;2;erwnez7ksfkns4dqmyr1fhbe;1;57,7;89,9;2024-07-28T01:35:57.967Z;2024-07-28T01:36:05Z;[{'id': 5121354689, 'qualifierId': 140, 'value': '17.4'}, {'id': 5121354691, 'qualifierId': 141, 'value': '60.3'}, {'id': 5121354695, 'qualifierId': 213, 'value': '3.59'}, {'id': 5121354697, 'qualifierId': 1}, {'id': 5121354693, 'qualifierId': 212, 'value': '46.9'}, {'id': 5121354685, 'qualifierId': 56, 'value': 'Back'}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;;ea8lyqscqclwzs6furodvyp04;Pass;;;;;;;;;;;;3,59;17,4;46,9;60,3;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;17,4;60,3;;;;;;;;0;76;2;Huntsville City;4562;MC;1,0
2704023249;709;1;2;76;10;erwnez7ksfkns4dqmyr1fhbe;1;15,5;54,5;2024-07-28T01:36:05.727Z;2024-07-28T01:36:08Z;[{'id': 5121354835, 'qualifierId': 141, 'value': '84.4'}, {'id': 5121354837, 'qualifierId': 212, 'value': '22.3'}, {'id': 5121354831, 'qualifierId': 56, 'value': 'Back'}, {'id': 5121354833, 'qualifierId': 140, 'value': '24.2'}, {'id': 5121354839, 'qualifierId': 213, 'value': '1.15'}];f1e7n1pmjklbr35g7uuqdr78q;J. Hibbert;;;ea8lyqscqclwzs6furodvyp04;Pass;;;;;;;;;;;;1,15;24,2;22,3;84,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;24,2;84,4;;;;;;;;0;76;10;Huntsville City;4570;GK;1,0
2704023313;710;1;2;76;12;erwnez7ksfkns4dqmyr1fhbe;1;23,2;76,3;2024-07-28T01:36:07.903Z;2024-07-28T01:36:13Z;[{'id': 5121355143, 'qualifierId': 141, 'value': '62.6'}, {'id': 5121355139, 'qualifierId': 56, 'value': 'Back'}, {'id': 5121355141, 'qualifierId': 140, 'value': '8.6'}, {'id': 5121355145, 'qualifierId': 212, 'value': '17.9'}, {'id': 5121355147, 'qualifierId': 213, 'value': '3.69'}];2iz7apzo49byqz0ws65h9d7v8;K. Moore;;;ea8lyqscqclwzs6furodvyp04;Pass;;;;;;;;;;;;3,69;8,6;17,9;62,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;8,6;62,6;;;;;;;;0;76;12;Huntsville City;4572;DC;1,0
2704023425;711;1;2;76;18;erwnez7ksfkns4dqmyr1fhbe;1;8,8;56,4;2024-07-28T01:36:13.664Z;2024-07-28T01:36:23Z;[{'id': 5121355751, 'qualifierId': 213, 'value': '0.58'}, {'id': 5121355755, 'qualifierId': 1}, {'id': 5121355743, 'qualifierId': 140, 'value': '34.5'}, {'id': 5121355745, 'qualifierId': 141, 'value': '82.3'}, {'id': 5121355741, 'qualifierId': 56, 'value': 'Back'}, {'id': 5121355739, 'qualifierId': 155}, {'id': 5121355749, 'qualifierId': 212, 'value': '32.2'}];f1e7n1pmjklbr35g7uuqdr78q;J. Hibbert;;;ea8lyqscqclwzs6furodvyp04;Pass;;;;;;;;;;;;0,58;34,5;32,2;82,3;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;34,5;82,3;;;;;;;;0;76;18;Huntsville City;4578;GK;1,0
2704023429;712;61;2;76;24;erwnez7ksfkns4dqmyr1fhbe;0;36,3;39,8;2024-07-28T01:36:19.927Z;2024-07-28T01:44:15Z;[{'id': 5121355771, 'qualifierId': 56, 'value': 'Back'}];1b9b97pxox77ia41cilqqm4iy;Nick Firmino;;;ea8lyqscqclwzs6furodvyp04;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;76;24;Huntsville City;4584;MC;1,0
2704023413;544;49;2;76;25;4gymgvqmve0m2vh89v84tt3x0;1;70,3;63,9;2024-07-28T01:36:21.527Z;2024-07-28T01:36:35Z;[];6qe888q8yqq73bxr27jbyu2hg;O. Wright;;;ea8lyqscqclwzs6furodvyp04;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;;0;76;25;Atlanta United II;4585;Sub;1,0
2704023511;545;1;2;76;27;4gymgvqmve0m2vh89v84tt3x0;1;71,0;57,5;2024-07-28T01:36:22.964Z;2024-07-28T01:36:29Z;[{'id': 5121356133, 'qualifierId': 56, 'value': 'Center'}, {'id': 5121356141, 'qualifierId': 213, 'value': '5.50'}, {'id': 5121356139, 'qualifierId': 212, 'value': '28.9'}, {'id': 5121356135, 'qualifierId': 140, 'value': '90.5'}, {'id': 5121356137, 'qualifierId': 141, 'value': '27.6'}];6qe888q8yqq73bxr27jbyu2hg;O. Wright;;;ea8lyqscqclwzs6furodvyp04;Pass;;;;;;;;;;;;5,5;90,5;28,9;27,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;90,5;27,6;;;;;;;;0;76;27;Atlanta United II;4587;Sub;1,0
2704023527;546;1;2;76;34;4gymgvqmve0m2vh89v84tt3x0;0;90,8;28,2;2024-07-28T01:36:29.728Z;2024-07-28T01:36:31Z;[{'id': 5121356227, 'qualifierId': 213, 'value': '1.41'}, {'id': 5121356225, 'qualifierId': 212, 'value': '50.2'}, {'id': 5121356221, 'qualifierId': 141, 'value': '100.0'}, {'id': 5121356203, 'qualifierId': 2}, {'id': 5121356211, 'qualifierId': 56, 'value': 'Left'}, {'id': 5121356229, 'qualifierId': 1}, {'id': 5121356215, 'qualifierId': 140, 'value': '98.5'}, {'id': 5121356207, 'qualifierId': 155}];dz7v9xfcwdvjioeyv4z54neqy;J. Bolanos;;;ea8lyqscqclwzs6furodvyp04;Pass;;;;;;;;;;;;1,41;98,5;50,2;100,0;1,0;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;98,5;100,0;;;;;;;;0;76;34;Atlanta United II;4594;FW;1,0
2704023533;547;5;2;76;35;4gymgvqmve0m2vh89v84tt3x0;0;96,1;101,5;2024-07-28T01:36:31.009Z;2024-07-28T01:36:38Z;[{'id': 5121356707, 'qualifierId': 233, 'value': '713'}, {'id': 5121356235, 'qualifierId': 56, 'value': 'Left'}, {'id': 5121356237, 'qualifierId': 347}];dz7v9xfcwdvjioeyv4z54neqy;J. Bolanos;;;ea8lyqscqclwzs6furodvyp04;Out;;;;;;;;;;;;;;;;;;;;1,0;713,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;;0;76;35;Atlanta United II;4595;FW;1,0
2704023615;713;5;2;76;35;erwnez7ksfkns4dqmyr1fhbe;1;3,9;-1,5;2024-07-28T01:36:31.009Z;2024-07-28T01:58:49Z;[{'id': 5121356649, 'qualifierId': 56, 'value': 'Back'}, {'id': 5121356681, 'qualifierId': 233, 'value': '547'}, {'id': 5121356651, 'qualifierId': 347}];1b9b97pxox77ia41cilqqm4iy;Nick Firmino;;;ea8lyqscqclwzs6furodvyp04;Out;;;;;;;;;;;;;;;;;;;;1,0;547,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;76;35;Huntsville City;4595;MC;1,0
2704023629;714;1;2;76;41;erwnez7ksfkns4dqmyr1fhbe;1;6,1;0,0;2024-07-28T01:36:37.471Z;2024-07-28T01:36:38Z;[{'id': 5121356737, 'qualifierId': 107}, {'id': 5121356749, 'qualifierId': 213, 'value': '1.84'}, {'id': 5121356741, 'qualifierId': 56, 'value': 'Back'}, {'id': 5121356747, 'qualifierId': 212, 'value': '11.8'}, {'id': 5121356745, 'qualifierId': 141, 'value': '14.7'}, {'id': 5121356743, 'qualifierId': 140, 'value': '3.1'}];5c7gqtyra887hjyg502tvzn1m;M. Edwards;;;ea8lyqscqclwzs6furodvyp04;Pass;;;;;;;;;;;;1,84;3,1;11,8;14,7;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;3,1;14,7;;;;;;;;0;76;41;Huntsville City;4601;DR;1,0
2704023691;715;1;2;76;42;erwnez7ksfkns4dqmyr1fhbe;1;3,1;14,7;2024-07-28T01:36:38.495Z;2024-07-28T01:36:42Z;[{'id': 5121357071, 'qualifierId': 212, 'value': '7.6'}, {'id': 5121357067, 'qualifierId': 140, 'value': '6.2'}, {'id': 5121357069, 'qualifierId': 141, 'value': '4.6'}, {'id': 5121357065, 'qualifierId': 56, 'value': 'Back'}, {'id': 5121357073, 'qualifierId': 213, 'value': '5.15'}];8pzkxfe5txe71u08n67d8k1uy;E. Morales;;;ea8lyqscqclwzs6furodvyp04;Pass;;;;;;;;;;;;5,15;6,2;7,6;4,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;6,2;4,6;;;;;;;;0;76;42;Huntsville City;4602;DL;1,0
2704023715;716;1;2;76;47;erwnez7ksfkns4dqmyr1fhbe;1;5,5;1,1;2024-07-28T01:36:42.703Z;2024-07-28T01:36:45Z;[{'id': 5121357189, 'qualifierId': 141, 'value': '18.6'}, {'id': 5121357185, 'qualifierId': 56, 'value': 'Back'}, {'id': 5121357187, 'qualifierId': 140, 'value': '17.1'}, {'id': 5121357191, 'qualifierId': 212, 'value': '17.0'}, {'id': 5121357193, 'qualifierId': 213, 'value': '0.77'}];5c7gqtyra887hjyg502tvzn1m;M. Edwards;;;ea8lyqscqclwzs6furodvyp04;Pass;;;;;;;;;;;;0,77;17,1;17,0;18,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;17,1;18,6;;;;;;;;0;76;47;Huntsville City;4607;DR;1,0
2704023785;717;1;2;76;49;erwnez7ksfkns4dqmyr1fhbe;1;19,0;20,6;2024-07-28T01:36:45.567Z;2024-07-28T01:36:53Z;[{'id': 5121357561, 'qualifierId': 213, 'value': '2.00'}, {'id': 5121357559, 'qualifierId': 212, 'value': '10.4'}, {'id': 5121357553, 'qualifierId': 56, 'value': 'Back'}, {'id': 5121357555, 'qualifierId': 140, 'value': '14.9'}, {'id': 5121357557, 'qualifierId': 141, 'value': '34.5'}];216tgeofjnxr75ehcftkvxkpg;A. Torres;;;ea8lyqscqclwzs6furodvyp04;Pass;;;;;;;;;;;;2,0;14,9;10,4;34,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;14,9;34,5;;;;;;;;0;76;49;Huntsville City;4609;Sub;1,0
2704023821;718;1;2;76;58;erwnez7ksfkns4dqmyr1fhbe;1;16,8;36,4;2024-07-28T01:36:53.744Z;2024-07-28T01:36:57Z;[{'id': 5121357715, 'qualifierId': 155}, {'id': 5121357717, 'qualifierId': 56, 'value': 'Back'}, {'id': 5121357723, 'qualifierId': 212, 'value': '41.7'}, {'id': 5121357719, 'qualifierId': 140, 'value': '29.0'}, {'id': 5121357721, 'qualifierId': 141, 'value': '94.8'}, {'id': 5121357727, 'qualifierId': 1}, {'id': 5121357725, 'qualifierId': 213, 'value': '1.26'}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;;ea8lyqscqclwzs6furodvyp04;Pass;;;;;;;;;;;;1,26;29,0;41,7;94,8;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;29,0;94,8;;;;;;;;0;76;58;Huntsville City;4618;MC;1,0
2704023829;719;1;2;77;1;erwnez7ksfkns4dqmyr1fhbe;0;32,7;95,7;2024-07-28T01:36:57.391Z;2024-07-28T01:36:58Z;[{'id': 5121357795, 'qualifierId': 213, 'value': '0.24'}, {'id': 5121357791, 'qualifierId': 141, 'value': '100.0'}, {'id': 5121357789, 'qualifierId': 140, 'value': '49.7'}, {'id': 5121357787, 'qualifierId': 56, 'value': 'Back'}, {'id': 5121357793, 'qualifierId': 212, 'value': '18.4'}];f69xf0cdfn1qe63t5tr5in10;D. Chong-Qui;;;ea8lyqscqclwzs6furodvyp04;Pass;;;;;;;;;;;;0,24;49,7;18,4;100,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;49,7;100,0;;;;;;;;0;77;1;Huntsville City;4621;DC;1,0
2704024249;551;5;2;77;2;4gymgvqmve0m2vh89v84tt3x0;1;54,0;-2,0;2024-07-28T01:36:58.253Z;2024-07-28T01:38:36Z;[{'id': 5121360117, 'qualifierId': 56, 'value': 'Right'}, {'id': 5121363989, 'qualifierId': 233, 'value': '720'}, {'id': 5121360119, 'qualifierId': 347}];7udp171hmb1rdixg9awx93h1w;T. Pasnik;;;ea8lyqscqclwzs6furodvyp04;Out;;;;;;;;;;;;;;;;;;;;1,0;720,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4gymgvqmve0m2vh89v84tt3x0;Huntsville City;home;;;;;;;;;;0;77;2;Atlanta United II;4622;Sub;1,0
2704023831;720;5;2;77;2;erwnez7ksfkns4dqmyr1fhbe;0;46,0;102,0;2024-07-28T01:36:58.253Z;2024-07-28T01:58:49Z;[{'id': 5121357803, 'qualifierId': 347}, {'id': 5121364015, 'qualifierId': 233, 'value': '551'}, {'id': 5121357801, 'qualifierId': 56, 'value': 'Back'}];f69xf0cdfn1qe63t5tr5in10;D. Chong-Qui;;;ea8lyqscqclwzs6furodvyp04;Out;;;;;;;;;;;;;;;;;;;;1,0;551,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;77;2;Huntsville City;4622;DC;1,0
2704023909;721;18;2;77;11;erwnez7ksfkns4dqmyr1fhbe;1;0,0;0,0;2024-07-28T01:37:07.120Z;2024-07-28T01:37:07Z;[{'id': 5121358233, 'qualifierId': 42}, {'id': 5121358275, 'qualifierId': 55, 'value': '722'}, {'id': 5121358235, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 5121358237, 'qualifierId': 59, 'value': '25'}];a63su8pudaernrvj1fi9006qc;L. Brennan;;;ea8lyqscqclwzs6furodvyp04;Player off;;;;;;;25,0;;;;;;;;;;;;;;;;;;;;;;;;;;;722,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;722,0;cbjd834y2hdx5jr3bda1zz6ga;;0;77;11;Huntsville City;4631;FWR;1,0
2704023911;722;19;2;77;11;erwnez7ksfkns4dqmyr1fhbe;1;0,0;0,0;2024-07-28T01:37:07.121Z;2024-07-28T02:04:47Z;[{'id': 5121358251, 'qualifierId': 59, 'value': '52'}, {'id': 5121358255, 'qualifierId': 55, 'value': '721'}, {'id': 5121358245, 'qualifierId': 42}, {'id': 5121358253, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 5121358277, 'qualifierId': 293, 'value': '2'}, {'id': 5121459663, 'qualifierId': 292, 'value': '6'}, {'id': 5121358249, 'qualifierId': 145, 'value': '10'}];cbjd834y2hdx5jr3bda1zz6ga;E. Centeno;;;ea8lyqscqclwzs6furodvyp04;Player on;;;;;;;52,0;;;;;;;;;;;;;;;;;;;;;;;;;;;721,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;10,0;6,0;2,0;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;721,0;a63su8pudaernrvj1fi9006qc;;0;77;11;Huntsville City;4631;Sub;1,0
