id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_JerseyNumber;value_TeamFormation;value_TeamKit;value_PlayerPosition;value_TeamPlayerFormation;value_Involved;value_Captain;value_DirectionOfPlay;value_Length;value_KickOff;value_Zone;value_Angle;value_PassEndY;value_PassEndX;value_Chipped;value_LongBall;value_HeadPass;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_DeletedEventType;value_IntendedTackleTarget;value_Offensive;value_TakeOnOvertake;value_Overrun;value_TakeOnSpace;value_BlockedPass;value_Defensive;value_LayOff;value_Assist;value_Assisted;value_RelatedEventId;value_GkY;value_BlockedX;value_GkX;value_IndividualPlay;value_OutOfBoxCentre;value_RegularPlay;value_Blocked;value_RightFooted;value_LowCentre;value_BlockedY;value_GoalmouthY;value_GoalmouthZ;value_DefBlock;value_TouchTypePass;value_TouchTypeClearance;value_Left;value_Right;value_OutSwinger;value_CornerTaken;value_Cross;value_IntentionalAssist;value_Head;value_FirstTouch;value_BoxCentre;value_High;value_FromCorner;value_NextEventGoalKick;value_GoalKick;value_OutOfPlay;value_Launch;value_MediumGkIntervention;value_TouchTypeControl;value_35Centre;value_FastBreak;value_Low;value_PlayersCaughtOffside;value_NotVisible;value_Indirect;value_FreeKickTaken;value_AttemptedTackle;value_Direct;value_Foul;value_NotAssisted;value_FreeKick;value_FlickOn;value_ThroughBall;value_SixYardBlocked;value_LowLeft;value_SmallBoxLeft;value_LeftFooted;value_Injury;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_CaptainChange;value_Shove/Push;value_SwitchOfPlay;value_HighGkIntervention;value_HighClaim;value_KeeperThrow;value_OtherObstacle;value_BallHitsReferee;value_Simulation;value_YellowCard;value_Straight;value_FloatedCross;value_GkKickFromHands;value_OverhitCross;value_DrinksBreak;value_RefereeDelay;value_2NdAssist;value_NotPastGoalLine;value_GkYTimeOfGoal;value_2NdRelatedEventId;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_BigChance;value_Volley;value_HighLeft;value_2NdAssisted;value_GoalShotGameClock;value_ShirtPull/Holding;value_OverArm;value_TacticalFoul;value_OutOfBoxDeepLeft;value_HighRight;value_Hands;value_Reaching;value_Fingertip;value_SmallBoxCentre;value_FantasyAssistId;value_FantasyAssistType;value_FantasyAssistTeam;value_FantasyAssistedBy;value_LowRight;value_OwnGoal;value_InSwinger;value_Minutes;value_EndType;value_Tactical;value_Deflection;value_ParriedSafe;value_Standing;value_Diving;value_LowGkIntervention;value_Collected;value_1On1;value_KeeperTouched;value_CloseLeft;value_BlockedClearance;value_BlockedCross;value_TimeWasting;value_Stooping;value_HighCentre;value_PullBack;value_InjuredPlayerId;value_SmallBoxRight;value_Dissent;value_SetPiece;value_OwnPlayer;value_OwnShotBlocked;value_Strong;value_MisHit;value_RecklessOffence;value_CloseRight;value_Handball;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2713808941;672;1;2;84;27;1pc6sx2h4rp113ldkbp5d2xas;0;48,3;73,0;2024-08-26T01:48:17.430Z;2024-08-26T02:24:37Z;[{'id': 5175293253, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175293263, 'qualifierId': 213, 'value': '1.83'}, {'id': 5175293255, 'qualifierId': 140, 'value': '43.7'}, {'id': 5175293257, 'qualifierId': 141, 'value': '100.0'}, {'id': 5175293259, 'qualifierId': 212, 'value': '19.1'}];e2olfsduxvaqsx6rdbaasa356;M. Nyeman;;;ewybi0eo716f3khjqyfizt7h0;Pass;;;;;;;;;;19,1;;;1,83;100,0;43,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;43,7;100,0;;;;;;;0;0;84;27;Houston Dynamo II;5067;MC;1,0
2713808945;673;5;2;84;28;1pc6sx2h4rp113ldkbp5d2xas;0;41,8;101,4;2024-08-26T01:48:18.517Z;2024-08-26T02:03:51Z;[{'id': 5175293353, 'qualifierId': 233, 'value': '753'}, {'id': 5175293275, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175293277, 'qualifierId': 347}];e2olfsduxvaqsx6rdbaasa356;M. Nyeman;;;ewybi0eo716f3khjqyfizt7h0;Out;;;;;;;;;;;;;;;;;;;1,0;753,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;0;0;84;28;Houston Dynamo II;5068;MC;1,0
2713808953;753;5;2;84;28;7pmw399vh2v44cjle4fkklp1w;1;58,2;-1,4;2024-08-26T01:48:18.517Z;2024-08-26T02:03:51Z;[{'id': 5175293333, 'qualifierId': 347}, {'id': 5175293331, 'qualifierId': 56, 'value': 'Right'}, {'id': 5175293349, 'qualifierId': 233, 'value': '673'}];2p2lvzr6lk92tevfvb5u6uiac;D. Barrett;;;ewybi0eo716f3khjqyfizt7h0;Out;;;;;;;;;;;;;;;;;;;1,0;673,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;84;28;Minnesota United II;5068;Sub;1,0
2713808963;754;1;2;84;35;7pmw399vh2v44cjle4fkklp1w;1;63,4;0,0;2024-08-26T01:48:25.542Z;2024-08-26T01:48:26Z;[{'id': 5175293413, 'qualifierId': 107}, {'id': 5175293423, 'qualifierId': 213, 'value': '1.88'}, {'id': 5175293417, 'qualifierId': 140, 'value': '60.7'}, {'id': 5175293415, 'qualifierId': 56, 'value': 'Right'}, {'id': 5175293421, 'qualifierId': 212, 'value': '9.3'}, {'id': 5175293419, 'qualifierId': 141, 'value': '11.9'}];2p2lvzr6lk92tevfvb5u6uiac;D. Barrett;;;ewybi0eo716f3khjqyfizt7h0;Pass;;;;;;;;;;9,3;;;1,88;11,9;60,7;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;60,7;11,9;;;;;;;0;0;84;35;Minnesota United II;5075;Sub;1,0
2713808967;755;1;2;84;36;7pmw399vh2v44cjle4fkklp1w;1;61,0;12,4;2024-08-26T01:48:26.389Z;2024-08-26T01:48:27Z;[{'id': 5175293443, 'qualifierId': 212, 'value': '5.5'}, {'id': 5175293441, 'qualifierId': 141, 'value': '8.2'}, {'id': 5175293439, 'qualifierId': 140, 'value': '56.5'}, {'id': 5175293437, 'qualifierId': 56, 'value': 'Right'}, {'id': 5175293445, 'qualifierId': 213, 'value': '3.69'}];aa4ut2fmswha43fxnrxp1obo4;S. Rodriguez;;;ewybi0eo716f3khjqyfizt7h0;Pass;;;;;;;;;;5,5;;;3,69;8,2;56,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;56,5;8,2;;;;;;;0;0;84;36;Minnesota United II;5076;MC;1,0
2713808975;756;1;2;84;36;7pmw399vh2v44cjle4fkklp1w;0;56,5;8,2;2024-08-26T01:48:27.350Z;2024-08-26T01:48:28Z;[{'id': 5175293475, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175293479, 'qualifierId': 141, 'value': '36.9'}, {'id': 5175293477, 'qualifierId': 140, 'value': '42.0'}, {'id': 5175293483, 'qualifierId': 213, 'value': '2.23'}, {'id': 5175293481, 'qualifierId': 212, 'value': '24.8'}];2p2lvzr6lk92tevfvb5u6uiac;D. Barrett;;;ewybi0eo716f3khjqyfizt7h0;Pass;;;;;;;;;;24,8;;;2,23;36,9;42,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;42,0;36,9;;;;;;;0;0;84;36;Minnesota United II;5076;Sub;1,0
2713808981;674;49;2;84;39;1pc6sx2h4rp113ldkbp5d2xas;1;57,8;75,0;2024-08-26T01:48:30.263Z;2024-08-26T01:48:30Z;[];clqg0gusupd6cehokpggbslck;E. Nieves;;;ewybi0eo716f3khjqyfizt7h0;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;0;0;84;39;Houston Dynamo II;5079;FWR;1,0
2713808989;675;1;2;84;40;1pc6sx2h4rp113ldkbp5d2xas;1;58,6;87,5;2024-08-26T01:48:31.014Z;2024-08-26T01:48:32Z;[{'id': 5175293567, 'qualifierId': 213, 'value': '0.23'}, {'id': 5175293565, 'qualifierId': 212, 'value': '9.3'}, {'id': 5175293563, 'qualifierId': 141, 'value': '90.6'}, {'id': 5175293561, 'qualifierId': 140, 'value': '67.2'}, {'id': 5175293559, 'qualifierId': 56, 'value': 'Left'}];clqg0gusupd6cehokpggbslck;E. Nieves;;;ewybi0eo716f3khjqyfizt7h0;Pass;;;;;;;;;;9,3;;;0,23;90,6;67,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;67,2;90,6;;;;;;;0;0;84;40;Houston Dynamo II;5080;FWR;1,0
2713808993;676;1;2;84;41;1pc6sx2h4rp113ldkbp5d2xas;0;67,3;90,6;2024-08-26T01:48:32.262Z;2024-08-26T01:48:33Z;[{'id': 5175293593, 'qualifierId': 212, 'value': '13.9'}, {'id': 5175293587, 'qualifierId': 56, 'value': 'Center'}, {'id': 5175293589, 'qualifierId': 140, 'value': '60.6'}, {'id': 5175293595, 'qualifierId': 213, 'value': '4.18'}, {'id': 5175293591, 'qualifierId': 141, 'value': '73.0'}];4tcyjpnhwsxlay9mqedrpspp0;G. Price;;;ewybi0eo716f3khjqyfizt7h0;Pass;;;;;;;;;;13,9;;;4,18;73,0;60,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;60,6;73,0;;;;;;;0;0;84;41;Houston Dynamo II;5081;Sub;1,0
2713808995;757;43;2;84;42;7pmw399vh2v44cjle4fkklp1w;1;0,0;0,0;2024-08-26T01:48:32.934Z;2024-08-26T01:48:48Z;[{'id': 5175293957, 'qualifierId': 144, 'value': '8'}, {'id': 5175293597, 'qualifierId': 56, 'value': 'Back'}];aa4ut2fmswha43fxnrxp1obo4;S. Rodriguez;;;ewybi0eo716f3khjqyfizt7h0;Deleted event;;;;;;;;;;;;;;;;;;;;;;8,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;84;42;Minnesota United II;5082;MC;1,0
2713809015;677;4;2;84;43;1pc6sx2h4rp113ldkbp5d2xas;1;62,6;69,8;2024-08-26T01:48:34.245Z;2024-08-26T01:48:40Z;[{'id': 5175293739, 'qualifierId': 13}, {'id': 5175293741, 'qualifierId': 56, 'value': 'Center'}, {'id': 5175293753, 'qualifierId': 233, 'value': '758'}, {'id': 5175293745, 'qualifierId': 265}, {'id': 5175293747, 'qualifierId': 286}, {'id': 5175293743, 'qualifierId': 152}];1gmj4ge2sog221wqkmap8kidw;A. Martinez;;;ewybi0eo716f3khjqyfizt7h0;Foul;;;;;;;;;;;;;;;;;;;;758,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;0;0;84;43;Houston Dynamo II;5083;Sub;1,0
2713808999;758;4;2;84;43;7pmw399vh2v44cjle4fkklp1w;0;37,4;30,2;2024-08-26T01:48:34.246Z;2024-08-26T01:48:44Z;[{'id': 5175293623, 'qualifierId': 265}, {'id': 5175293617, 'qualifierId': 13}, {'id': 5175293619, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175293857, 'qualifierId': 55, 'value': '759'}, {'id': 5175293763, 'qualifierId': 233, 'value': '677'}, {'id': 5175293621, 'qualifierId': 152}, {'id': 5175293625, 'qualifierId': 285}];aa4ut2fmswha43fxnrxp1obo4;S. Rodriguez;;;ewybi0eo716f3khjqyfizt7h0;Foul;;;;;;;;;;;;;;;;;;;;677,0;;;;;;;;;1,0;;;;759,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;759,0;aa4ut2fmswha43fxnrxp1obo4;0;0;84;43;Minnesota United II;5083;MC;1,0
2713809021;759;17;2;84;49;7pmw399vh2v44cjle4fkklp1w;1;0,0;0,0;2024-08-26T01:48:39.798Z;2024-08-26T02:25:03Z;[{'id': 5175293839, 'qualifierId': 55, 'value': '758'}, {'id': 5175293833, 'qualifierId': 31}, {'id': 5175293837, 'qualifierId': 13, 'value': '243'}, {'id': 5175293835, 'qualifierId': 392}];aa4ut2fmswha43fxnrxp1obo4;S. Rodriguez;;;ewybi0eo716f3khjqyfizt7h0;Card;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;758,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;243,0;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;758,0;aa4ut2fmswha43fxnrxp1obo4;0;0;84;49;Minnesota United II;5089;MC;1,0
2713809111;678;1;2;85;17;1pc6sx2h4rp113ldkbp5d2xas;1;63,4;72,3;2024-08-26T01:49:07.990Z;2024-08-26T01:49:09Z;[{'id': 5175294359, 'qualifierId': 213, 'value': '5.17'}, {'id': 5175294347, 'qualifierId': 5}, {'id': 5175294351, 'qualifierId': 56, 'value': 'Center'}, {'id': 5175294353, 'qualifierId': 140, 'value': '67.5'}, {'id': 5175294355, 'qualifierId': 141, 'value': '59.3'}, {'id': 5175294357, 'qualifierId': 212, 'value': '9.8'}, {'id': 5175294349, 'qualifierId': 152}];e2olfsduxvaqsx6rdbaasa356;M. Nyeman;;;ewybi0eo716f3khjqyfizt7h0;Pass;;;;;;;;;;9,8;;;5,17;59,3;67,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;67,5;59,3;;;;;;;0;0;85;17;Houston Dynamo II;5117;MC;1,0
2713809119;679;1;2;85;19;1pc6sx2h4rp113ldkbp5d2xas;1;67,5;59,3;2024-08-26T01:49:09.606Z;2024-08-26T01:49:11Z;[{'id': 5175294387, 'qualifierId': 56, 'value': 'Center'}, {'id': 5175294393, 'qualifierId': 212, 'value': '12.1'}, {'id': 5175294389, 'qualifierId': 140, 'value': '77.7'}, {'id': 5175294395, 'qualifierId': 213, 'value': '0.48'}, {'id': 5175294391, 'qualifierId': 141, 'value': '67.5'}];6e688gqc8qzt0h9cutptkcd90;J. Arias;;;ewybi0eo716f3khjqyfizt7h0;Pass;;;;;;;;;;12,1;;;0,48;67,5;77,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;77,7;67,5;;;;;;;0;0;85;19;Houston Dynamo II;5119;Sub;1,0
2713809123;680;1;2;85;20;1pc6sx2h4rp113ldkbp5d2xas;0;77,6;69,1;2024-08-26T01:49:10.484Z;2024-08-26T01:49:12Z;[{'id': 5175294421, 'qualifierId': 212, 'value': '1.7'}, {'id': 5175294417, 'qualifierId': 141, 'value': '68.4'}, {'id': 5175294423, 'qualifierId': 213, 'value': '6.01'}, {'id': 5175294415, 'qualifierId': 140, 'value': '79.2'}, {'id': 5175294431, 'qualifierId': 286}, {'id': 5175294427, 'qualifierId': 233, 'value': '761'}, {'id': 5175294413, 'qualifierId': 56, 'value': 'Center'}, {'id': 5175294425, 'qualifierId': 236}];clqg0gusupd6cehokpggbslck;E. Nieves;;;ewybi0eo716f3khjqyfizt7h0;Pass;;;;;;;;;;1,7;;;6,01;68,4;79,2;;;;;761,0;;;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;79,2;68,4;;;;;;;0;0;85;20;Houston Dynamo II;5120;FWR;1,0
2713809115;761;74;2;85;20;7pmw399vh2v44cjle4fkklp1w;1;38,1;52,9;2024-08-26T01:49:10.485Z;2024-08-26T01:49:12Z;[{'id': 5175294375, 'qualifierId': 285}, {'id': 5175294435, 'qualifierId': 233, 'value': '680'}, {'id': 5175294373, 'qualifierId': 56, 'value': 'Back'}];2p2lvzr6lk92tevfvb5u6uiac;D. Barrett;;;ewybi0eo716f3khjqyfizt7h0;Blocked Pass;;;;;;;;;;;;;;;;;;;;680,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;85;20;Minnesota United II;5120;Sub;1,0
2713809121;762;1;2;85;20;7pmw399vh2v44cjle4fkklp1w;0;37,8;52,9;2024-08-26T01:49:11.109Z;2024-08-26T01:51:17Z;[{'id': 5175294399, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175294401, 'qualifierId': 140, 'value': '37.2'}, {'id': 5175294465, 'qualifierId': 236}, {'id': 5175294467, 'qualifierId': 233, 'value': '681'}, {'id': 5175294403, 'qualifierId': 141, 'value': '56.2'}, {'id': 5175294471, 'qualifierId': 286}, {'id': 5175294407, 'qualifierId': 213, 'value': '1.84'}, {'id': 5175294405, 'qualifierId': 212, 'value': '2.3'}];2p2lvzr6lk92tevfvb5u6uiac;D. Barrett;;;ewybi0eo716f3khjqyfizt7h0;Pass;;;;;;;;;;2,3;;;1,84;56,2;37,2;;;;;681,0;;;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;37,2;56,2;;;;;;;0;0;85;20;Minnesota United II;5120;Sub;1,0
2713809127;681;74;2;85;20;1pc6sx2h4rp113ldkbp5d2xas;1;77,6;67,8;2024-08-26T01:49:11.110Z;2024-08-26T02:21:19Z;[{'id': 5175294477, 'qualifierId': 233, 'value': '762'}, {'id': 5175294459, 'qualifierId': 285}, {'id': 5175294457, 'qualifierId': 56, 'value': 'Center'}];clqg0gusupd6cehokpggbslck;E. Nieves;;;ewybi0eo716f3khjqyfizt7h0;Blocked Pass;;;;;;;;;;;;;;;;;;;;762,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;0;0;85;20;Houston Dynamo II;5120;FWR;1,0
2713809139;682;1;2;85;24;1pc6sx2h4rp113ldkbp5d2xas;1;72,2;76,3;2024-08-26T01:49:14.502Z;2024-08-26T01:49:16Z;[{'id': 5175294539, 'qualifierId': 213, 'value': '3.99'}, {'id': 5175294535, 'qualifierId': 141, 'value': '66.7'}, {'id': 5175294537, 'qualifierId': 212, 'value': '8.7'}, {'id': 5175294533, 'qualifierId': 140, 'value': '66.7'}, {'id': 5175294529, 'qualifierId': 56, 'value': 'Center'}];e2olfsduxvaqsx6rdbaasa356;M. Nyeman;;;ewybi0eo716f3khjqyfizt7h0;Pass;;;;;;;;;;8,7;;;3,99;66,7;66,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;66,7;66,7;;;;;;;0;0;85;24;Houston Dynamo II;5124;MC;1,0
2713809501;705;50;2;85;25;1pc6sx2h4rp113ldkbp5d2xas;1;72,4;60,0;2024-08-26T01:49:15.599Z;2024-08-26T02:21:33Z;[{'id': 5175296671, 'qualifierId': 286}, {'id': 5175296831, 'qualifierId': 233, 'value': '763'}, {'id': 5175296669, 'qualifierId': 56, 'value': 'Center'}];clqg0gusupd6cehokpggbslck;E. Nieves;;;ewybi0eo716f3khjqyfizt7h0;Dispossessed;;;;;;;;;;;;;;;;;;;;763,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;0;0;85;25;Houston Dynamo II;5125;FWR;1,0
2713809135;763;7;2;85;25;7pmw399vh2v44cjle4fkklp1w;0;27,6;40,0;2024-08-26T01:49:15.600Z;2024-08-26T02:21:33Z;[{'id': 5175296827, 'qualifierId': 233, 'value': '705'}, {'id': 5175296387, 'qualifierId': 285}, {'id': 5175294505, 'qualifierId': 56, 'value': 'Back'}];7yt2ddw0yntv9xq1hrv1jx05w;M. Dimareli;;;ewybi0eo716f3khjqyfizt7h0;Tackle;;;;;;;;;;;;;;;;;;;;705,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;0;0;85;25;Minnesota United II;5125;Sub;1,0
2713809149;683;1;2;85;25;1pc6sx2h4rp113ldkbp5d2xas;1;64,8;62,3;2024-08-26T01:49:16.358Z;2024-08-26T01:49:18Z;[{'id': 5175294583, 'qualifierId': 212, 'value': '20.4'}, {'id': 5175294579, 'qualifierId': 140, 'value': '47.7'}, {'id': 5175294577, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175294581, 'qualifierId': 141, 'value': '48.2'}, {'id': 5175294585, 'qualifierId': 213, 'value': '3.63'}];6e688gqc8qzt0h9cutptkcd90;J. Arias;;;ewybi0eo716f3khjqyfizt7h0;Pass;;;;;;;;;;20,4;;;3,63;48,2;47,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;47,7;48,2;;;;;;;0;0;85;25;Houston Dynamo II;5125;Sub;1,0
