id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_TeamPlayerFormation;value_JerseyNumber;value_TeamKit;value_Involved;value_Captain;value_Resume;value_TeamFormation;value_PlayerPosition;value_DirectionOfPlay;value_PassEndY;value_Angle;value_Zone;value_Length;value_PassEndX;value_KickOff;value_LongBall;value_Chipped;value_Launch;value_Offensive;value_BlockedPass;value_OppositeRelatedEventId;value_Defensive;value_IntendedTackleTarget;value_DeletedEventType;value_TouchTypeControl;value_MediumGkIntervention;value_KeeperThrow;value_OutOfPlay;value_NextEventThrowIn;value_ThrowIn;value_SwitchOfPlay;value_TakeOnOvertake;value_TouchTypeClearance;value_LayOff;value_LeftFooted;value_OutSwinger;value_Cross;value_Head;value_RightFooted;value_OverhitCross;value_TakeOnSpace;value_TouchTypePass;value_Foul;value_ShirtPull/Holding;value_Direct;value_FreeKickTaken;value_BlockedCross;value_HeadPass;value_NextEventGoalKick;value_GoalKick;value_Low;value_NotVisible;value_Left;value_Right;value_CornerTaken;value_IntentionalAssist;value_Assist;value_GkY;value_RegularPlay;value_Assisted;value_GoalmouthZ;value_RelatedEventId;value_GkX;value_GoalmouthY;value_BoxRight;value_BigChance;value_CloseLeft;value_PullBack;value_BlockedY;value_LowRight;value_BoxLeft;value_FirstTouch;value_BlockedX;value_ParriedSafe;value_Hands;value_Diving;value_LowGkIntervention;value_InSwinger;value_FlickOn;value_Volley;value_BoxCentre;value_HighRight;value_Shove/Push;value_High;value_Handball;value_HighGkIntervention;value_AttemptedTackle;value_RecklessOffence;value_YellowCard;value_Defensive1V1;value_CloseRight;value_Minutes;value_EndType;value_35Centre;value_IndividualPlay;value_TacticalFoul;value_LowCentre;value_Collected;value_Standing;value_OverArm;value_Blocked;value_OutOfBoxCentre;value_DefBlock;value_Overrun;value_NotAssisted;value_PlayersCaughtOffside;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_Indirect;value_Injury;value_InjuredPlayerId;value_LeadingToGoal;value_SmallBoxCentre;value_GkXTimeOfGoal;value_Viral;value_GoalShotTimestamp;value_OwnGoal;value_GkYTimeOfGoal;value_RelatedError1Id;value_HighCentre;value_GoalShotGameClock;value_Penalty;value_PenaltyTakerId;value_Saved;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_ParriedDanger;value_SecondYellow;value_HighLeft;value_1On1;value_LowLeft;value_HighClaim;value_Dissent;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2680411807;841;1;2;90;27;cbip96wzs3jc2xadoluhhxotl;0;60,1;92,7;2024-04-29T03:50:19.906Z;2024-05-06T21:25:13Z;[{'id': 4991876249, 'qualifierId': 157}, {'id': 4991876257, 'qualifierId': 212, 'value': '24.5'}, {'id': 4991876261, 'qualifierId': 213, 'value': '6.25'}, {'id': 4991876253, 'qualifierId': 140, 'value': '83.4'}, {'id': 4991876255, 'qualifierId': 141, 'value': '91.5'}, {'id': 4991876263, 'qualifierId': 1}, {'id': 4991876251, 'qualifierId': 56, 'value': 'Left'}];asy97zdxk0352toy38huzk222;T. Silva;;cj776sslbzges250pw7vg4sno;Pass;;;;;;;;;;91,5;6,25;;24,5;83,4;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;83,4;91,5;;;;;;;;0;90;27;Vancouver Whitecaps II;5427;DC;1,0
2680411809;731;49;2;90;30;eo64tqkioegeb09iice2hf8bt;1;22,8;9,8;2024-04-29T03:50:22.778Z;2024-05-06T21:25:14Z;[];57yplpr6jgwlqoon231ydqp04;I. Mathe;;cj776sslbzges250pw7vg4sno;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;;0;90;30;Real Monarchs;5430;DC;1,0
2680411817;732;1;2;90;31;eo64tqkioegeb09iice2hf8bt;1;22,8;9,1;2024-04-29T03:50:24.186Z;2024-05-06T21:25:18Z;[{'id': 4991876323, 'qualifierId': 213, 'value': '2.38'}, {'id': 4991876317, 'qualifierId': 140, 'value': '2.8'}, {'id': 4991876315, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991876321, 'qualifierId': 212, 'value': '29.0'}, {'id': 4991876319, 'qualifierId': 141, 'value': '38.5'}];57yplpr6jgwlqoon231ydqp04;I. Mathe;;cj776sslbzges250pw7vg4sno;Pass;;;;;;;;;;38,5;2,38;;29,0;2,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;2,8;38,5;;;;;;;;0;90;31;Real Monarchs;5431;DC;1,0
2680411829;733;1;2;90;35;eo64tqkioegeb09iice2hf8bt;1;2,9;39,1;2024-04-29T03:50:28.272Z;2024-04-29T03:50:32Z;[{'id': 4991876373, 'qualifierId': 212, 'value': '26.5'}, {'id': 4991876369, 'qualifierId': 140, 'value': '9.8'}, {'id': 4991876367, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991876371, 'qualifierId': 141, 'value': '76.6'}, {'id': 4991876375, 'qualifierId': 213, 'value': '1.29'}];6cdhdb44atdm9b3n7swgi002y;M. Anchor;;cj776sslbzges250pw7vg4sno;Pass;;;;;;;;;;76,6;1,29;;26,5;9,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;9,8;76,6;;;;;;;;0;90;35;Real Monarchs;5435;GK;1,0
2680411831;734;1;2;90;38;eo64tqkioegeb09iice2hf8bt;0;9,2;82,1;2024-04-29T03:50:30.432Z;2024-05-06T21:25:23Z;[{'id': 4991876385, 'qualifierId': 212, 'value': '5.5'}, {'id': 4991876397, 'qualifierId': 236}, {'id': 4991876381, 'qualifierId': 140, 'value': '14.4'}, {'id': 4991876403, 'qualifierId': 286}, {'id': 4991876399, 'qualifierId': 233, 'value': '842'}, {'id': 4991876387, 'qualifierId': 213, 'value': '0.14'}, {'id': 4991876383, 'qualifierId': 141, 'value': '83.2'}, {'id': 4991876379, 'qualifierId': 56, 'value': 'Back'}];249t35evpr3aasx0uczjs2j9w;M. Gherasimencov;;cj776sslbzges250pw7vg4sno;Pass;;;;;;;;;;83,2;0,14;;5,5;14,4;;;;;1,0;1,0;842,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;14,4;83,2;;;;;;;;0;90;38;Real Monarchs;5438;DML;1,0
2680411825;842;74;2;90;38;cbip96wzs3jc2xadoluhhxotl;1;80,2;12,9;2024-04-29T03:50:30.433Z;2024-05-06T21:25:24Z;[{'id': 4991876357, 'qualifierId': 285}, {'id': 4991876409, 'qualifierId': 233, 'value': '734'}, {'id': 4991876355, 'qualifierId': 56, 'value': 'Right'}];mm0bv35ngf0sqh2yx2eza4x6;S. Joffre;;cj776sslbzges250pw7vg4sno;Blocked Pass;;;;;;;;;;;;;;;;;;;;;734,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;;0;90;38;Vancouver Whitecaps II;5438;Sub;1,0
2680411853;735;5;2;90;40;eo64tqkioegeb09iice2hf8bt;1;14,0;101,7;2024-04-29T03:50:32.809Z;2024-04-29T04:18:47Z;[{'id': 4991876499, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991876513, 'qualifierId': 233, 'value': '843'}, {'id': 4991876503, 'qualifierId': 347}];249t35evpr3aasx0uczjs2j9w;M. Gherasimencov;;cj776sslbzges250pw7vg4sno;Out;;;;;;;;;;;;;;;;;;;;;843,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;;0;90;40;Real Monarchs;5440;DML;1,0
2680411835;843;5;2;90;40;cbip96wzs3jc2xadoluhhxotl;0;86,0;-1,7;2024-04-29T03:50:32.809Z;2024-04-29T03:50:41Z;[{'id': 4991876393, 'qualifierId': 56, 'value': 'Right'}, {'id': 4991876517, 'qualifierId': 233, 'value': '735'}, {'id': 4991876395, 'qualifierId': 347}];mm0bv35ngf0sqh2yx2eza4x6;S. Joffre;;cj776sslbzges250pw7vg4sno;Out;;;;;;;;;;;;;;;;;;;;;735,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;;0;90;40;Vancouver Whitecaps II;5440;Sub;1,0
2680411861;736;1;2;90;48;eo64tqkioegeb09iice2hf8bt;1;13,1;100,0;2024-04-29T03:50:41.136Z;2024-04-29T03:50:45Z;[{'id': 4991876577, 'qualifierId': 212, 'value': '12.3'}, {'id': 4991876569, 'qualifierId': 107}, {'id': 4991876573, 'qualifierId': 140, 'value': '7.0'}, {'id': 4991876575, 'qualifierId': 141, 'value': '85.9'}, {'id': 4991876579, 'qualifierId': 213, 'value': '4.17'}, {'id': 4991876571, 'qualifierId': 56, 'value': 'Back'}];249t35evpr3aasx0uczjs2j9w;M. Gherasimencov;;cj776sslbzges250pw7vg4sno;Pass;;;;;;;;;;85,9;4,17;;12,3;7,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;7,0;85,9;;;;;;;;0;90;48;Real Monarchs;5448;DML;1,0
2680411875;737;1;2;90;53;eo64tqkioegeb09iice2hf8bt;1;4,6;74,4;2024-04-29T03:50:45.873Z;2024-04-29T03:50:54Z;[{'id': 4991876685, 'qualifierId': 213, 'value': '4.86'}, {'id': 4991876681, 'qualifierId': 141, 'value': '26.1'}, {'id': 4991876677, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991876687, 'qualifierId': 1}, {'id': 4991876683, 'qualifierId': 212, 'value': '33.2'}, {'id': 4991876679, 'qualifierId': 140, 'value': '9.2'}];5et4reh22bzqjp1wcr5sqldnu;B. Sjöberg;;cj776sslbzges250pw7vg4sno;Pass;;;;;;;;;;26,1;4,86;;33,2;9,2;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;9,2;26,1;;;;;;;;0;90;53;Real Monarchs;5453;DC;1,0
2680411885;738;1;2;91;1;eo64tqkioegeb09iice2hf8bt;1;20,4;17,1;2024-04-29T03:50:53.368Z;2024-05-06T21:26:28Z;[{'id': 4991876753, 'qualifierId': 213, 'value': '0.65'}, {'id': 4991876749, 'qualifierId': 141, 'value': '26.7'}, {'id': 4991876745, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991876747, 'qualifierId': 140, 'value': '28.5'}, {'id': 4991876751, 'qualifierId': 212, 'value': '10.7'}];57yplpr6jgwlqoon231ydqp04;I. Mathe;;cj776sslbzges250pw7vg4sno;Pass;;;;;;;;;;26,7;0,65;;10,7;28,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;28,5;26,7;;;;;;;;0;91;1;Real Monarchs;5461;DC;1,0
2680411889;739;1;2;91;3;eo64tqkioegeb09iice2hf8bt;1;31,8;28,0;2024-04-29T03:50:56.040Z;2024-05-06T21:26:40Z;[{'id': 4991876797, 'qualifierId': 213, 'value': '1.92'}, {'id': 4991876789, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991876793, 'qualifierId': 141, 'value': '58.7'}, {'id': 4991876791, 'qualifierId': 140, 'value': '24.6'}, {'id': 4991876795, 'qualifierId': 212, 'value': '22.2'}];bhzjqo4qidpkmh7lqqir9h4ic;J. Badwal;;cj776sslbzges250pw7vg4sno;Pass;;;;;;;;;;58,7;1,92;;22,2;24,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;24,6;58,7;;;;;;;;0;91;3;Real Monarchs;5463;Sub;1,0
2683948021;827;1;2;91;5;eo64tqkioegeb09iice2hf8bt;1;26,3;67,4;2024-04-29T03:50:58.233Z;2024-05-06T21:26:38Z;[{'id': 5011101123, 'qualifierId': 141, 'value': '81.8'}, {'id': 5011101127, 'qualifierId': 213, 'value': '0.87'}, {'id': 5011101125, 'qualifierId': 212, 'value': '12.8'}, {'id': 5011101119, 'qualifierId': 56, 'value': 'Back'}, {'id': 5011101121, 'qualifierId': 140, 'value': '34.1'}];5et4reh22bzqjp1wcr5sqldnu;B. Sjöberg;;cj776sslbzges250pw7vg4sno;Pass;;;;;;;;;;81,8;0,87;;12,8;34,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;34,1;81,8;;;;;;;;0;91;5;Real Monarchs;5465;DC;1,0
2680411893;740;1;2;91;10;eo64tqkioegeb09iice2hf8bt;1;34,8;78,1;2024-04-29T03:51:02.520Z;2024-05-06T21:26:42Z;[{'id': 4991876875, 'qualifierId': 140, 'value': '56.2'}, {'id': 4991876883, 'qualifierId': 1}, {'id': 4991876879, 'qualifierId': 212, 'value': '54.2'}, {'id': 4991876871, 'qualifierId': 196}, {'id': 4991876869, 'qualifierId': 155}, {'id': 4991876877, 'qualifierId': 141, 'value': '5.6'}, {'id': 4991876881, 'qualifierId': 213, 'value': '5.14'}, {'id': 4991876873, 'qualifierId': 56, 'value': 'Right'}];dvk85r457e15hg0pw5rig0222;J. Herdman;;cj776sslbzges250pw7vg4sno;Pass;;;;;;;;;;5,6;5,14;;54,2;56,2;;1,0;1,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;56,2;5,6;;;;;;;;0;91;10;Real Monarchs;5470;FWR;1,0
2680411895;741;1;2;91;14;eo64tqkioegeb09iice2hf8bt;1;56,4;5,6;2024-04-29T03:51:06.608Z;2024-05-06T21:26:58Z;[{'id': 4991876913, 'qualifierId': 212, 'value': '8.6'}, {'id': 4991876907, 'qualifierId': 56, 'value': 'Right'}, {'id': 4991876909, 'qualifierId': 140, 'value': '54.4'}, {'id': 4991876915, 'qualifierId': 213, 'value': '1.82'}, {'id': 4991876911, 'qualifierId': 141, 'value': '17.9'}];9gktbx1ux7xxmjklqxjr84844;L. Chen;;cj776sslbzges250pw7vg4sno;Pass;;;;;;;;;;17,9;1,82;;8,6;54,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;54,4;17,9;;;;;;;;0;91;14;Real Monarchs;5474;Sub;1,0
2680411905;742;1;2;91;15;eo64tqkioegeb09iice2hf8bt;1;52,4;18,8;2024-04-29T03:51:07.576Z;2024-05-06T21:27:02Z;[{'id': 4991876951, 'qualifierId': 212, 'value': '14.5'}, {'id': 4991876947, 'qualifierId': 141, 'value': '26.8'}, {'id': 4991876943, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991876945, 'qualifierId': 140, 'value': '39.6'}, {'id': 4991876953, 'qualifierId': 213, 'value': '2.76'}];bhzjqo4qidpkmh7lqqir9h4ic;J. Badwal;;cj776sslbzges250pw7vg4sno;Pass;;;;;;;;;;26,8;2,76;;14,5;39,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;39,6;26,8;;;;;;;;0;91;15;Real Monarchs;5475;Sub;1,0
2680411911;743;1;2;91;18;eo64tqkioegeb09iice2hf8bt;1;39,2;30,7;2024-04-29T03:51:10.416Z;2024-05-06T21:27:07Z;[{'id': 4991876995, 'qualifierId': 212, 'value': '32.2'}, {'id': 4991876991, 'qualifierId': 140, 'value': '44.6'}, {'id': 4991876999, 'qualifierId': 1}, {'id': 4991876993, 'qualifierId': 141, 'value': '77.3'}, {'id': 4991876989, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991876997, 'qualifierId': 213, 'value': '1.39'}];57yplpr6jgwlqoon231ydqp04;I. Mathe;;cj776sslbzges250pw7vg4sno;Pass;;;;;;;;;;77,3;1,39;;32,2;44,6;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;44,6;77,3;;;;;;;;0;91;18;Real Monarchs;5478;DC;1,0
2680411927;744;2;2;91;24;eo64tqkioegeb09iice2hf8bt;1;56,7;71,4;2024-04-29T03:51:16.648Z;2024-05-06T21:27:15Z;[{'id': 4991877057, 'qualifierId': 141, 'value': '32.3'}, {'id': 4991877055, 'qualifierId': 140, 'value': '77.2'}, {'id': 4991877069, 'qualifierId': 1}, {'id': 4991877071, 'qualifierId': 56, 'value': 'Center'}, {'id': 4991877067, 'qualifierId': 7, 'value': '441plehxckmdj5gb2mr6y8ne2'}];5et4reh22bzqjp1wcr5sqldnu;B. Sjöberg;;cj776sslbzges250pw7vg4sno;Offside Pass;;;;;;;;;;32,3;;;;77,2;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;77,2;32,3;;;;;;;;0;91;24;Real Monarchs;5484;DC;1,0
2680411921;844;55;2;91;24;cbip96wzs3jc2xadoluhhxotl;1;25,1;71,4;2024-04-29T03:51:16.649Z;2024-05-06T21:32:23Z;[];asy97zdxk0352toy38huzk222;T. Silva;;cj776sslbzges250pw7vg4sno;Offside provoked;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;;0;91;24;Vancouver Whitecaps II;5484;DC;1,0
2680411945;745;17;2;91;29;eo64tqkioegeb09iice2hf8bt;1;0,0;0,0;2024-04-29T03:51:21.816Z;2024-05-06T21:27:33Z;[{'id': 4991877935, 'qualifierId': 184}, {'id': 4991877203, 'qualifierId': 31}];441plehxckmdj5gb2mr6y8ne2;E. Goldthorp;;cj776sslbzges250pw7vg4sno;Card;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;;0;91;29;Real Monarchs;5489;DMR;1,0
2680411995;845;1;2;92;10;cbip96wzs3jc2xadoluhhxotl;0;21,6;68,4;2024-04-29T03:52:02.978Z;2024-05-06T21:27:48Z;[{'id': 4991877497, 'qualifierId': 5}, {'id': 4991877507, 'qualifierId': 141, 'value': '60.4'}, {'id': 4991877511, 'qualifierId': 213, 'value': '6.22'}, {'id': 4991877559, 'qualifierId': 157}, {'id': 4991877503, 'qualifierId': 56, 'value': 'Center'}, {'id': 4991877509, 'qualifierId': 212, 'value': '83.3'}, {'id': 4991877501, 'qualifierId': 241}, {'id': 4991877513, 'qualifierId': 1}, {'id': 4991877505, 'qualifierId': 140, 'value': '100.0'}];d8jipeh184bc6p9c0uervzytw;W. Mackay;;cj776sslbzges250pw7vg4sno;Pass;;;;;;;;;;60,4;6,22;;83,3;100,0;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;100,0;60,4;;;;;;;;0;92;10;Vancouver Whitecaps II;5530;GK;1,0
2680412005;746;5;2;92;17;eo64tqkioegeb09iice2hf8bt;1;-1,0;41,2;2024-04-29T03:52:09.323Z;2024-04-29T04:18:47Z;[{'id': 4991877579, 'qualifierId': 346}, {'id': 4991881629, 'qualifierId': 233, 'value': '846'}, {'id': 4991877577, 'qualifierId': 56, 'value': 'Back'}];5et4reh22bzqjp1wcr5sqldnu;B. Sjöberg;;cj776sslbzges250pw7vg4sno;Out;;;;;;;;;;;;;;;;;;;;;846,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;;0;92;17;Real Monarchs;5537;DC;1,0
2680411997;846;5;2;92;17;cbip96wzs3jc2xadoluhhxotl;0;101,0;58,8;2024-04-29T03:52:09.323Z;2024-04-29T03:57:43Z;[{'id': 4991881645, 'qualifierId': 233, 'value': '746'}, {'id': 4991877515, 'qualifierId': 56, 'value': 'Center'}, {'id': 4991877517, 'qualifierId': 346}];d8jipeh184bc6p9c0uervzytw;W. Mackay;;cj776sslbzges250pw7vg4sno;Out;;;;;;;;;;;;;;;;;;;;;746,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;home;;;;;;;;;;0;92;17;Vancouver Whitecaps II;5537;GK;1,0
2680412015;747;1;2;92;25;eo64tqkioegeb09iice2hf8bt;1;5,1;42,8;2024-04-29T03:52:17.888Z;2024-04-29T03:59:58Z;[{'id': 4991877655, 'qualifierId': 213, 'value': '1.02'}, {'id': 4991877647, 'qualifierId': 56, 'value': 'Back'}, {'id': 4991877651, 'qualifierId': 141, 'value': '86.9'}, {'id': 4991877649, 'qualifierId': 140, 'value': '22.7'}, {'id': 4991877657, 'qualifierId': 1}, {'id': 4991877645, 'qualifierId': 124}, {'id': 4991877661, 'qualifierId': 237}, {'id': 4991877653, 'qualifierId': 212, 'value': '35.2'}];6cdhdb44atdm9b3n7swgi002y;M. Anchor;;cj776sslbzges250pw7vg4sno;Pass;;;;;;;;;;86,9;1,02;;35,2;22,7;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;22,7;86,9;;;;;;;;0;92;25;Real Monarchs;5545;GK;1,0
2680412027;748;1;2;92;29;eo64tqkioegeb09iice2hf8bt;1;26,3;85,3;2024-04-29T03:52:21.519Z;2024-04-29T03:52:25Z;[{'id': 4991877719, 'qualifierId': 212, 'value': '23.0'}, {'id': 4991877721, 'qualifierId': 213, 'value': '4.65'}, {'id': 4991877715, 'qualifierId': 140, 'value': '24.9'}, {'id': 4991877717, 'qualifierId': 141, 'value': '51.6'}, {'id': 4991877713, 'qualifierId': 56, 'value': 'Back'}];249t35evpr3aasx0uczjs2j9w;M. Gherasimencov;;cj776sslbzges250pw7vg4sno;Pass;;;;;;;;;;51,6;4,65;;23,0;24,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;24,9;51,6;;;;;;;;0;92;29;Real Monarchs;5549;DML;1,0
