id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Captain;value_Involved;value_PlayerPosition;value_JerseyNumber;value_TeamKit;value_Resume;value_TeamFormation;value_TeamPlayerFormation;value_DirectionOfPlay;value_PassEndY;value_PassEndX;value_Length;value_Zone;value_KickOff;value_Angle;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_TouchTypeControl;value_Foul;value_Direct;value_ShirtPull/Holding;value_FreeKickTaken;value_LongBall;value_DeletedEventType;value_IntentionalAssist;value_Assist;value_GoalmouthZ;value_RegularPlay;value_BlockedX;value_GoalmouthY;value_RightFooted;value_LowLeft;value_RelatedEventId;value_SmallBoxLeft;value_BlockedY;value_Assisted;value_ParriedSafe;value_LowGkIntervention;value_Stooping;value_Hands;value_Launch;value_HeadPass;value_TakeOnSpace;value_AttemptedTackle;value_PlayersCaughtOffside;value_Indirect;value_Chipped;value_Head;value_TouchTypeClearance;value_TakeOnOvertake;value_Blocked;value_IndividualPlay;value_LeftFooted;value_GkX;value_BoxLeft;value_GkY;value_LowCentre;value_DefBlock;value_NextEventThrowIn;value_ThrowIn;value_IntendedTackleTarget;value_HighGkIntervention;value_HighClaim;value_OutOfPlay;value_CloseLeft;value_NotAssisted;value_BoxCentre;value_NextEventGoalKick;value_Low;value_GoalKick;value_GkHoof;value_TouchTypePass;value_YellowCard;value_TacticalFoul;value_NotVisible;value_SwitchOfPlay;value_Right;value_FirstTouch;value_LayOff;value_FlickOn;value_OutOfBoxCentre;value_Standing;value_Fumble;value_ParriedDanger;value_Left;value_CornerTaken;value_OutSwinger;value_Cross;value_Shove/Push;value_HighLeft;value_Fingertip;value_Diving;value_InSwinger;value_InjuredPlayerId;value_Injury;value_GkKickFromHands;value_CloseLeftAndHigh;value_BlockedPass;value_Straight;value_DrivenCross;value_KeeperThrow;value_HighRight;value_FromCorner;value_RefereeDelay;value_DrinksBreak;value_Overrun;value_BlockedCross;value_Minutes;value_BoxRight;value_MediumGkIntervention;value_EndType;value_SixYardBlocked;value_OverArm;value_FollowsADribble;value_Volley;value_GkXTimeOfGoal;value_BigChance;value_GoalShotTimestamp;value_GoalShotGameClock;value_GkYTimeOfGoal;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_HighCentre;value_Collected;value_OverhitCross;value_Dissent;value_PullBack;value_FloatedCross;value_DangerousPlay;value_TimeWasting;value_BoxDeepLeft;value_TempShotOn;value_LeadingToGoal;value_KeeperTouched;value_RelatedError1Id;value_SecondYellow;value_GoesToPenalties;value_Second(2Nd)OppositeRelatedEventId;value_Penalty;value_Scored;value_Saved;value_LowRight;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2728459427;444;52;2;47;9;7fbej4xwoq4imaf5l39304m37;1;2,1;52,0;2024-09-29T21:14:44.658Z;2024-10-03T09:21:51Z;[{'id': 5262235553, 'qualifierId': 377}];3f52lf1p2xmtzysfi8n18m044;J. Molinaro;;;graw60p6ib7d5robbywlfpxw;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;47;9;North Texas;2829;GK;1,0
2728459493;445;1;2;47;12;7fbej4xwoq4imaf5l39304m37;1;13,4;49,1;2024-09-29T21:14:47.418Z;2024-09-29T21:14:51Z;[{'id': 5255539151, 'qualifierId': 213, 'value': '6.26'}, {'id': 5255539141, 'qualifierId': 123}, {'id': 5255539147, 'qualifierId': 141, 'value': '48.7'}, {'id': 5255539149, 'qualifierId': 212, 'value': '14.1'}, {'id': 5255539143, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255539145, 'qualifierId': 140, 'value': '26.8'}];3f52lf1p2xmtzysfi8n18m044;J. Molinaro;;;graw60p6ib7d5robbywlfpxw;Pass;;;;;;;;;;48,7;26,8;14,1;;;6,26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;26,8;48,7;;;;;;;;0;47;12;North Texas;2832;GK;1,0
2728459539;446;1;2;47;15;7fbej4xwoq4imaf5l39304m37;1;38,4;37,1;2024-09-29T21:14:51.124Z;2024-09-29T21:14:55Z;[{'id': 5255539401, 'qualifierId': 213, 'value': '4.89'}, {'id': 5255539397, 'qualifierId': 141, 'value': '12.2'}, {'id': 5255539395, 'qualifierId': 140, 'value': '41.3'}, {'id': 5255539399, 'qualifierId': 212, 'value': '17.2'}, {'id': 5255539393, 'qualifierId': 56, 'value': 'Back'}];a8ngovgs2qfu5udzb97kelg16;E. Bryant;;;graw60p6ib7d5robbywlfpxw;Pass;;;;;;;;;;12,2;41,3;17,2;;;4,89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;41,3;12,2;;;;;;;;0;47;15;North Texas;2835;DMC;1,0
2728459571;447;1;2;47;19;7fbej4xwoq4imaf5l39304m37;1;53,0;10,9;2024-09-29T21:14:54.899Z;2024-10-03T09:22:27Z;[{'id': 5255539585, 'qualifierId': 56, 'value': 'Center'}, {'id': 5255539589, 'qualifierId': 141, 'value': '29.1'}, {'id': 5255539587, 'qualifierId': 140, 'value': '50.4'}, {'id': 5255539593, 'qualifierId': 213, 'value': '1.79'}, {'id': 5255539591, 'qualifierId': 212, 'value': '12.7'}];vhjelesjaxtgjcgfv7yxp2lm;S. Cruz;;;graw60p6ib7d5robbywlfpxw;Pass;;;;;;;;;;29,1;50,4;12,7;;;1,79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;50,4;29,1;;;;;;;;0;47;19;North Texas;2839;DMR;1,0
2728459639;448;1;2;47;21;7fbej4xwoq4imaf5l39304m37;1;46,2;27,2;2024-09-29T21:14:57.284Z;2024-10-03T09:22:33Z;[{'id': 5255540013, 'qualifierId': 212, 'value': '11.9'}, {'id': 5255540007, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255540015, 'qualifierId': 213, 'value': '2.49'}, {'id': 5255540011, 'qualifierId': 141, 'value': '37.8'}, {'id': 5255540009, 'qualifierId': 140, 'value': '37.2'}];a8ngovgs2qfu5udzb97kelg16;E. Bryant;;;graw60p6ib7d5robbywlfpxw;Pass;;;;;;;;;;37,8;37,2;11,9;;;2,49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;37,2;37,8;;;;;;;;0;47;21;North Texas;2841;DMC;1,0
2728459645;449;1;2;47;27;7fbej4xwoq4imaf5l39304m37;0;38,4;38,2;2024-09-29T21:15:03.073Z;2024-09-29T21:15:03Z;[{'id': 5255540059, 'qualifierId': 141, 'value': '85.9'}, {'id': 5255540055, 'qualifierId': 56, 'value': 'Left'}, {'id': 5255540065, 'qualifierId': 1}, {'id': 5255540063, 'qualifierId': 213, 'value': '0.88'}, {'id': 5255540053, 'qualifierId': 155}, {'id': 5255540057, 'qualifierId': 140, 'value': '64.1'}, {'id': 5255540061, 'qualifierId': 212, 'value': '42.2'}];bhhdcubw5vyxzf0lc1fcfftka;D. Flores;;;graw60p6ib7d5robbywlfpxw;Pass;;;;;;;;;;85,9;64,1;42,2;;;0,88;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;64,1;85,9;;;;;;;;0;47;27;North Texas;2847;DMC;1,0
2728459697;397;1;2;47;31;99l7fsj6ykgbyqcb9zqqu9dgq;1;34,0;12,7;2024-09-29T21:15:07.023Z;2024-10-03T09:23:09Z;[{'id': 5255540333, 'qualifierId': 56, 'value': 'Back'}, {'id': 5262236293, 'qualifierId': 141, 'value': '11.3'}, {'id': 5262236295, 'qualifierId': 212, 'value': '10.9'}, {'id': 5262236291, 'qualifierId': 140, 'value': '44.3'}, {'id': 5262236297, 'qualifierId': 213, 'value': '6.20'}];auomns9j08ffqknhs9007ju38;M. Molina;;;graw60p6ib7d5robbywlfpxw;Pass;;;;;;;;;;11,3;44,3;10,9;;;6,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;44,3;11,3;;;;;;;;0;47;31;Sporting KC II;2851;DR;1,0
2728459727;398;49;2;47;33;99l7fsj6ykgbyqcb9zqqu9dgq;1;54,1;20,1;2024-09-29T21:15:09.158Z;2024-09-29T21:15:09Z;[];8vnnownnzz2ksuuitbw3ax5yi;A. Ramirez;;;graw60p6ib7d5robbywlfpxw;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;;0;47;33;Sporting KC II;2853;MR;1,0
2728459755;399;1;2;47;34;99l7fsj6ykgbyqcb9zqqu9dgq;1;54,1;20,1;2024-09-29T21:15:09.566Z;2024-09-29T21:15:11Z;[{'id': 5255540597, 'qualifierId': 140, 'value': '34.5'}, {'id': 5255540599, 'qualifierId': 141, 'value': '27.4'}, {'id': 5255540595, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255540601, 'qualifierId': 212, 'value': '21.2'}, {'id': 5255540603, 'qualifierId': 213, 'value': '2.90'}];8vnnownnzz2ksuuitbw3ax5yi;A. Ramirez;;;graw60p6ib7d5robbywlfpxw;Pass;;;;;;;;;;27,4;34,5;21,2;;;2,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;34,5;27,4;;;;;;;;0;47;34;Sporting KC II;2854;MR;1,0
2728459769;400;1;2;47;35;99l7fsj6ykgbyqcb9zqqu9dgq;1;33,7;24,0;2024-09-29T21:15:11.262Z;2024-09-29T21:15:12Z;[{'id': 5255540675, 'qualifierId': 141, 'value': '52.2'}, {'id': 5255540671, 'qualifierId': 140, 'value': '28.3'}, {'id': 5255540677, 'qualifierId': 212, 'value': '20.0'}, {'id': 5255540679, 'qualifierId': 213, 'value': '1.86'}, {'id': 5255540669, 'qualifierId': 56, 'value': 'Back'}];7al9w77ailhli8g487tkl32tw;M. Westergren;;;graw60p6ib7d5robbywlfpxw;Pass;;;;;;;;;;52,2;28,3;20,0;;;1,86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;28,3;52,2;;;;;;;;0;47;35;Sporting KC II;2855;DC;1,0
2728459789;401;1;2;47;37;99l7fsj6ykgbyqcb9zqqu9dgq;1;28,3;52,2;2024-09-29T21:15:12.742Z;2024-09-29T21:15:14Z;[{'id': 5255540821, 'qualifierId': 141, 'value': '49.7'}, {'id': 5255540823, 'qualifierId': 212, 'value': '15.3'}, {'id': 5255540825, 'qualifierId': 213, 'value': '6.17'}, {'id': 5255540819, 'qualifierId': 140, 'value': '42.8'}, {'id': 5255540817, 'qualifierId': 56, 'value': 'Back'}];e7vsajjh4e7t51ciycjg0skd0;T. Humphrey;;;graw60p6ib7d5robbywlfpxw;Pass;;;;;;;;;;49,7;42,8;15,3;;;6,17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;42,8;49,7;;;;;;;;0;47;37;Sporting KC II;2857;DC;1,0
2728459837;402;1;2;47;39;99l7fsj6ykgbyqcb9zqqu9dgq;1;40,8;50,3;2024-09-29T21:15:14.326Z;2024-09-29T21:15:18Z;[{'id': 5255541049, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255541051, 'qualifierId': 140, 'value': '24.7'}, {'id': 5255541057, 'qualifierId': 213, 'value': '2.67'}, {'id': 5255541053, 'qualifierId': 141, 'value': '63.1'}, {'id': 5255541055, 'qualifierId': 212, 'value': '19.0'}];32c9e26wcnr5kmab8ep4zph5g;D. García;;;graw60p6ib7d5robbywlfpxw;Pass;;;;;;;;;;63,1;24,7;19,0;;;2,67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;24,7;63,1;;;;;;;;0;47;39;Sporting KC II;2859;MC;1,0
2728459871;403;1;2;47;42;99l7fsj6ykgbyqcb9zqqu9dgq;1;21,7;66,0;2024-09-29T21:15:17.918Z;2024-10-03T09:23:31Z;[{'id': 5255541351, 'qualifierId': 213, 'value': '4.38'}, {'id': 5255541347, 'qualifierId': 141, 'value': '50.9'}, {'id': 5255541345, 'qualifierId': 140, 'value': '18.3'}, {'id': 5255541343, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255541349, 'qualifierId': 212, 'value': '10.9'}];e7vsajjh4e7t51ciycjg0skd0;T. Humphrey;;;graw60p6ib7d5robbywlfpxw;Pass;;;;;;;;;;50,9;18,3;10,9;;;4,38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;18,3;50,9;;;;;;;;0;47;42;Sporting KC II;2862;DC;1,0
2728459973;404;1;2;47;45;99l7fsj6ykgbyqcb9zqqu9dgq;1;18,3;50,9;2024-09-29T21:15:20.935Z;2024-09-29T21:15:31Z;[{'id': 5255542009, 'qualifierId': 141, 'value': '23.9'}, {'id': 5255542005, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255542011, 'qualifierId': 212, 'value': '23.6'}, {'id': 5255542007, 'qualifierId': 140, 'value': '32.4'}, {'id': 5255542013, 'qualifierId': 213, 'value': '5.39'}];6agfr3usj1pblrbq2i9mdpmcq;M. Collodi;;;graw60p6ib7d5robbywlfpxw;Pass;;;;;;;;;;23,9;32,4;23,6;;;5,39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;32,4;23,9;;;;;;;;0;47;45;Sporting KC II;2865;GK;1,0
2728459977;405;4;2;47;56;99l7fsj6ykgbyqcb9zqqu9dgq;1;39,6;7,4;2024-09-29T21:15:31.342Z;2024-10-03T09:25:02Z;[{'id': 5255542059, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255542079, 'qualifierId': 233, 'value': '450'}, {'id': 5255542065, 'qualifierId': 286}, {'id': 5255542057, 'qualifierId': 13}, {'id': 5255542061, 'qualifierId': 152}, {'id': 5262237445, 'qualifierId': 295}];7al9w77ailhli8g487tkl32tw;M. Westergren;;;graw60p6ib7d5robbywlfpxw;Foul;;;;;;;;;;;;;;;;450,0;1,0;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;;0;47;56;Sporting KC II;2876;DC;1,0
2728459975;450;4;2;47;56;7fbej4xwoq4imaf5l39304m37;0;60,4;92,6;2024-09-29T21:15:31.343Z;2024-10-03T09:24:58Z;[{'id': 5255542045, 'qualifierId': 56, 'value': 'Left'}, {'id': 5255542049, 'qualifierId': 152}, {'id': 5255542043, 'qualifierId': 13}, {'id': 5262237385, 'qualifierId': 295}, {'id': 5255542103, 'qualifierId': 233, 'value': '405'}, {'id': 5255542055, 'qualifierId': 285}];4oz12ku4mdjsq7y4sgogpwg2y;K. Habibullah;;;graw60p6ib7d5robbywlfpxw;Foul;;;;;;;;;;;;;;;;405,0;;1,0;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;home;;;;;;;;;;0;47;56;North Texas;2876;AMC;1,0
2728460257;406;1;2;48;16;99l7fsj6ykgbyqcb9zqqu9dgq;1;42,4;17,3;2024-09-29T21:15:52.286Z;2024-09-29T21:15:55Z;[{'id': 5255543583, 'qualifierId': 212, 'value': '17.9'}, {'id': 5255543585, 'qualifierId': 213, 'value': '2.70'}, {'id': 5255543579, 'qualifierId': 140, 'value': '27.0'}, {'id': 5255543581, 'qualifierId': 141, 'value': '28.6'}, {'id': 5255543577, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255543573, 'qualifierId': 5}, {'id': 5255543575, 'qualifierId': 152}];6girdg17h5o2qr8stoywy3vv8;A. Urzua;;;graw60p6ib7d5robbywlfpxw;Pass;;;;;;;;;;28,6;27,0;17,9;;;2,7;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;27,0;28,6;;;;;;;;0;48;16;Sporting KC II;2896;MC;1,0
2728460271;407;1;2;48;19;99l7fsj6ykgbyqcb9zqqu9dgq;1;27,0;28,6;2024-09-29T21:15:55.142Z;2024-09-29T21:15:56Z;[{'id': 5255543653, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255543655, 'qualifierId': 140, 'value': '28.6'}, {'id': 5255543661, 'qualifierId': 213, 'value': '1.46'}, {'id': 5255543657, 'qualifierId': 141, 'value': '50.9'}, {'id': 5255543659, 'qualifierId': 212, 'value': '15.3'}];1j010cibh247p8kjchww6ny3u;N. Gordon;;;graw60p6ib7d5robbywlfpxw;Pass;;;;;;;;;;50,9;28,6;15,3;;;1,46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;28,6;50,9;;;;;;;;0;48;19;Sporting KC II;2899;DC;1,0
2728460305;408;1;2;48;20;99l7fsj6ykgbyqcb9zqqu9dgq;1;28,6;50,9;2024-09-29T21:15:56.282Z;2024-09-29T21:15:59Z;[{'id': 5255543835, 'qualifierId': 141, 'value': '25.0'}, {'id': 5255543839, 'qualifierId': 213, 'value': '4.65'}, {'id': 5255543833, 'qualifierId': 140, 'value': '27.5'}, {'id': 5255543837, 'qualifierId': 212, 'value': '17.6'}, {'id': 5255543831, 'qualifierId': 56, 'value': 'Back'}];7al9w77ailhli8g487tkl32tw;M. Westergren;;;graw60p6ib7d5robbywlfpxw;Pass;;;;;;;;;;25,0;27,5;17,6;;;4,65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;27,5;25,0;;;;;;;;0;48;20;Sporting KC II;2900;DC;1,0
2728460385;409;1;2;48;23;99l7fsj6ykgbyqcb9zqqu9dgq;1;35,9;22,4;2024-09-29T21:15:59.030Z;2024-09-29T21:16:04Z;[{'id': 5255544289, 'qualifierId': 140, 'value': '13.0'}, {'id': 5255544287, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255544295, 'qualifierId': 213, 'value': '2.62'}, {'id': 5255544293, 'qualifierId': 212, 'value': '27.7'}, {'id': 5255544291, 'qualifierId': 141, 'value': '42.7'}];1j010cibh247p8kjchww6ny3u;N. Gordon;;;graw60p6ib7d5robbywlfpxw;Pass;;;;;;;;;;42,7;13,0;27,7;;;2,62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;13,0;42,7;;;;;;;;0;48;23;Sporting KC II;2903;DC;1,0
2728460421;410;1;2;48;29;99l7fsj6ykgbyqcb9zqqu9dgq;1;13,0;42,7;2024-09-29T21:16:04.334Z;2024-09-29T21:16:06Z;[{'id': 5255544513, 'qualifierId': 141, 'value': '76.3'}, {'id': 5255544519, 'qualifierId': 213, 'value': '1.19'}, {'id': 5255544511, 'qualifierId': 140, 'value': '21.6'}, {'id': 5255544509, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255544517, 'qualifierId': 212, 'value': '24.6'}];6agfr3usj1pblrbq2i9mdpmcq;M. Collodi;;;graw60p6ib7d5robbywlfpxw;Pass;;;;;;;;;;76,3;21,6;24,6;;;1,19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;21,6;76,3;;;;;;;;0;48;29;Sporting KC II;2909;GK;1,0
2728460461;411;1;2;48;29;99l7fsj6ykgbyqcb9zqqu9dgq;1;21,6;76,3;2024-09-29T21:16:04.894Z;2024-10-03T09:28:08Z;[{'id': 5255544707, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255544715, 'qualifierId': 212, 'value': '16.5'}, {'id': 5255544709, 'qualifierId': 140, 'value': '34.8'}, {'id': 5255544711, 'qualifierId': 141, 'value': '63.1'}, {'id': 5255544717, 'qualifierId': 213, 'value': '5.71'}];e7vsajjh4e7t51ciycjg0skd0;T. Humphrey;;;graw60p6ib7d5robbywlfpxw;Pass;;;;;;;;;;63,1;34,8;16,5;;;5,71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;34,8;63,1;;;;;;;;0;48;29;Sporting KC II;2909;DC;1,0
2728460467;412;61;2;48;30;99l7fsj6ykgbyqcb9zqqu9dgq;0;34,8;62,9;2024-09-29T21:16:05.773Z;2024-10-03T09:28:03Z;[{'id': 5255544731, 'qualifierId': 56, 'value': 'Back'}];32c9e26wcnr5kmab8ep4zph5g;D. García;;;graw60p6ib7d5robbywlfpxw;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;;0;48;30;Sporting KC II;2910;MC;1,0
2729681883;764;45;2;48;31;99l7fsj6ykgbyqcb9zqqu9dgq;0;36,5;71,2;2024-09-29T21:16:06.352Z;2024-10-03T09:27:58Z;[{'id': 5262238927, 'qualifierId': 56, 'value': 'Back'}, {'id': 5262238933, 'qualifierId': 233, 'value': '843'}, {'id': 5262238931, 'qualifierId': 285}];32c9e26wcnr5kmab8ep4zph5g;D. García;;;graw60p6ib7d5robbywlfpxw;Challenge;;;;;;;;;;;;;;;;843,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;;0;48;31;Sporting KC II;2911;MC;1,0
