id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_TeamKit;value_TeamPlayerFormation;value_Involved;value_TeamFormation;value_Captain;value_JerseyNumber;value_Resume;value_DirectionOfPlay;value_Length;value_Zone;value_Angle;value_KickOff;value_PassEndX;value_PassEndY;value_NotVisible;value_Launch;value_LongBall;value_Offensive;value_OppositeRelatedEventId;value_Defensive;value_HeadPass;value_NextEventThrowIn;value_ThrowIn;value_SwitchOfPlay;value_Chipped;value_LayOff;value_Overrun;value_TakeOnOvertake;value_TouchTypeClearance;value_TouchTypePass;value_BlockedPass;value_Foul;value_Direct;value_AttemptedTackle;value_FreeKickTaken;value_IntendedTackleTarget;value_DeletedEventType;value_ShirtPull/Holding;value_OutOfPlay;value_Head;value_Cross;value_InSwinger;value_RightFooted;value_HighGkIntervention;value_KeeperThrow;value_TakeOnSpace;value_TouchTypeControl;value_Shove/Push;value_Defensive1V1;value_Assist;value_IntentionalAssist;value_Right;value_GoalmouthZ;value_BoxCentre;value_GkX;value_GkY;value_RegularPlay;value_RelatedEventId;value_FirstTouch;value_GoalmouthY;value_Assisted;value_NextEventGoalKick;value_High;value_GoalKick;value_LeftFooted;value_IndividualPlay;value_Left;value_35Centre;value_BlockedY;value_NotPastGoalLine;value_NotAssisted;value_BlockedX;value_OutSwinger;value_BlockedCross;value_CornerTaken;value_FromCorner;value_GkXTimeOfGoal;value_GoalShotGameClock;value_GkYTimeOfGoal;value_BigChance;value_SmallBoxCentre;value_HighCentre;value_GoalShotTimestamp;value_YellowCard;value_TacticalFoul;value_SetPiece;value_LowLeft;value_Blocked;value_DefBlock;value_LowCentre;value_OutOfBoxCentre;value_FantasyAssistedBy;value_FantasyAssistTeam;value_FantasyAssistType;value_FantasyAssistId;value_LowRight;value_Review;value_ParriedSafe;value_Hands;value_Standing;value_SavedOffLine;value_1On1;value_Deflection;value_SixYardBlocked;value_LastLine;value_PlayersCaughtOffside;value_Indirect;value_BoxRight;value_Low;value_Diving;value_MediumGkIntervention;value_ParriedDanger;value_LowGkIntervention;value_OverArm;value_FreeKick;value_CloseHigh;value_FlickOn;value_ThroughBall;value_Minutes;value_EndType;value_Volley;value_Collected;value_BoxLeft;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_LeadingToAttempt;value_RelatedError1Id;value_Sliding;value_Feet;value_GkKickFromHands;value_GkHoof;value_Straight;value_DrivenCross;value_PullBack;value_CaptainChange;value_RecklessOffence;value_Handball;value_HighClaim;value_Stooping;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2696292033;440;43;2;47;23;bd0378yx50xpdcgwkt9p9bmz8;1;0,0;0,0;2024-06-16T00:42:12.386Z;2024-06-16T00:42:25Z;[{'id': 5078614653, 'qualifierId': 144, 'value': '45'}, {'id': 5078614107, 'qualifierId': 285, 'value': '0'}, {'id': 5078614105, 'qualifierId': 56, 'value': 'Back'}];8bjjne12yudwbzfzjdlygqx62;A. Daley;;;dgwk8czox7lnhew77jg6vt1xw;Deleted event;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;45,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;47;23;Carolina Core;2843;DR;1,0
2696886401;899;43;2;47;26;2nnef9tr9g7m2s6n873qif95g;1;0,0;0,0;2024-06-16T00:42:16.161Z;2024-06-19T13:56:01Z;[{'id': 5081848279, 'qualifierId': 213, 'value': '3.14'}, {'id': 5081848273, 'qualifierId': 140, 'value': '47.8'}, {'id': 5081848275, 'qualifierId': 141, 'value': '89.9'}, {'id': 5081848277, 'qualifierId': 212, 'value': '0'}, {'id': 5081848271, 'qualifierId': 56, 'value': 'Back'}, {'id': 5081848343, 'qualifierId': 144, 'value': '1'}];eehmjxbl4xwc3mz1geibnszkk;P. Ndoye;;;dgwk8czox7lnhew77jg6vt1xw;Deleted event;;;;;;;;;;0,0;;3,14;;47,8;89,9;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;47,8;89,9;;;;;;;0;0;47;26;Cincinnati II;2846;FW;1,0
2696886405;900;43;2;47;27;2nnef9tr9g7m2s6n873qif95g;1;0,0;0,0;2024-06-16T00:42:16.411Z;2024-06-19T13:55:58Z;[{'id': 5081848285, 'qualifierId': 140, 'value': '88.3'}, {'id': 5081848283, 'qualifierId': 56, 'value': 'Center'}, {'id': 5081848289, 'qualifierId': 212, 'value': '0'}, {'id': 5081848291, 'qualifierId': 213, 'value': '3.14'}, {'id': 5081848341, 'qualifierId': 144, 'value': '1'}, {'id': 5081848287, 'qualifierId': 141, 'value': '57.9'}];eehmjxbl4xwc3mz1geibnszkk;P. Ndoye;;;dgwk8czox7lnhew77jg6vt1xw;Deleted event;;;;;;;;;;0,0;;3,14;;88,3;57,9;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;88,3;57,9;;;;;;;0;0;47;27;Cincinnati II;2847;FW;1,0
2696886407;901;43;2;47;27;2nnef9tr9g7m2s6n873qif95g;1;0,0;0,0;2024-06-16T00:42:16.761Z;2024-06-19T13:56:03Z;[{'id': 5081848345, 'qualifierId': 144, 'value': '1'}, {'id': 5081848299, 'qualifierId': 140, 'value': '88.3'}, {'id': 5081848305, 'qualifierId': 213, 'value': '3.14'}, {'id': 5081848303, 'qualifierId': 212, 'value': '0'}, {'id': 5081848301, 'qualifierId': 141, 'value': '57.9'}, {'id': 5081848297, 'qualifierId': 56, 'value': 'Center'}];eehmjxbl4xwc3mz1geibnszkk;P. Ndoye;;;dgwk8czox7lnhew77jg6vt1xw;Deleted event;;;;;;;;;;0,0;;3,14;;88,3;57,9;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;88,3;57,9;;;;;;;0;0;47;27;Cincinnati II;2847;FW;1,0
2696292091;440;1;2;47;27;2nnef9tr9g7m2s6n873qif95g;1;84,4;74,5;2024-06-16T00:42:16.956Z;2024-06-16T00:42:18Z;[{'id': 5078614387, 'qualifierId': 141, 'value': '58.7'}, {'id': 5078614383, 'qualifierId': 56, 'value': 'Center'}, {'id': 5078614385, 'qualifierId': 140, 'value': '87.1'}, {'id': 5078614391, 'qualifierId': 213, 'value': '4.97'}, {'id': 5078614389, 'qualifierId': 212, 'value': '11.1'}];1j1ybmazykfh5nqs7egkcdxck;D. Cuevas;;;dgwk8czox7lnhew77jg6vt1xw;Pass;;;;;;;;;;11,1;;4,97;;87,1;58,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;87,1;58,7;;;;;;;0;0;47;27;Cincinnati II;2847;DL;1,0
2696292097;441;50;2;47;28;2nnef9tr9g7m2s6n873qif95g;1;88,0;58,3;2024-06-16T00:42:17.518Z;2024-06-19T13:55:05Z;[{'id': 5078614579, 'qualifierId': 233, 'value': '441'}, {'id': 5078614425, 'qualifierId': 286}, {'id': 5078614423, 'qualifierId': 56, 'value': 'Center'}];eehmjxbl4xwc3mz1geibnszkk;P. Ndoye;;;dgwk8czox7lnhew77jg6vt1xw;Dispossessed;;;;;;;;;;;;;;;;;;;1,0;441,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;0;0;47;28;Cincinnati II;2848;FW;1,0
2696292131;441;7;2;47;28;bd0378yx50xpdcgwkt9p9bmz8;0;12,0;41,7;2024-06-16T00:42:17.519Z;2024-06-19T13:55:09Z;[{'id': 5078614565, 'qualifierId': 56, 'value': 'Back'}, {'id': 5078614569, 'qualifierId': 233, 'value': '441'}, {'id': 5081848263, 'qualifierId': 385}, {'id': 5078614567, 'qualifierId': 285}];2l6v8ab245wzmb1litvkir1ii;G. Gibert;;;dgwk8czox7lnhew77jg6vt1xw;Tackle;;;;;;;;;;;;;;;;;;;;441,0;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;47;28;Carolina Core;2848;DC;1,0
2696886409;902;15;2;47;29;2nnef9tr9g7m2s6n873qif95g;1;88,3;57,9;2024-06-16T00:42:18.661Z;2024-06-19T13:57:57Z;[{'id': 5081848355, 'qualifierId': 72}, {'id': 5081848315, 'qualifierId': 56, 'value': 'Center'}, {'id': 5081848313, 'qualifierId': 17}, {'id': 5081848383, 'qualifierId': 458}, {'id': 5081848385, 'qualifierId': 146, 'value': '97.3'}, {'id': 5081848311, 'qualifierId': 22}, {'id': 5081848387, 'qualifierId': 147, 'value': '52.5'}, {'id': 5081848381, 'qualifierId': 328}, {'id': 5081848377, 'qualifierId': 103, 'value': '15.2'}, {'id': 5081848373, 'qualifierId': 78}, {'id': 5081848375, 'qualifierId': 102, 'value': '51.2'}, {'id': 5081848379, 'qualifierId': 108}, {'id': 5081848449, 'qualifierId': 233, 'value': '803'}];eehmjxbl4xwc3mz1geibnszkk;P. Ndoye;;;dgwk8czox7lnhew77jg6vt1xw;Attempt Saved;;;;;;;;;;;;;;;;;;;;803,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15,2;1,0;;;1,0;;1,0;51,2;;;;;1,0;;;;52,5;;1,0;97,3;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;97,3;52,5;51,2;15.2;;;0;0;47;29;Cincinnati II;2849;FW;1,0
2696886411;803;10;2;47;29;bd0378yx50xpdcgwkt9p9bmz8;1;1,8;47,0;2024-06-16T00:42:18.761Z;2024-06-19T13:57:36Z;[{'id': 5081848439, 'qualifierId': 56, 'value': 'Back'}, {'id': 5081848453, 'qualifierId': 233, 'value': '902'}, {'id': 5081848435, 'qualifierId': 178}, {'id': 5081848433, 'qualifierId': 177}, {'id': 5081848437, 'qualifierId': 182}, {'id': 5081848447, 'qualifierId': 377}];3fjb8lymm7grc7nqyfpzw1a8k;P. Walters;;;dgwk8czox7lnhew77jg6vt1xw;Save;;;;;;;;;;;;;;;;;;;;902,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;1,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;47;29;Carolina Core;2849;GK;1,0
2696886413;804;43;2;47;30;bd0378yx50xpdcgwkt9p9bmz8;1;0,0;0,0;2024-06-16T00:42:19.771Z;2024-06-19T13:58:43Z;[{'id': 5081848483, 'qualifierId': 144, 'value': '52'}, {'id': 5081848463, 'qualifierId': 377, 'value': '0'}];3fjb8lymm7grc7nqyfpzw1a8k;P. Walters;;;dgwk8czox7lnhew77jg6vt1xw;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;52,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;47;30;Carolina Core;2850;GK;1,0
2696292133;442;52;2;47;32;bd0378yx50xpdcgwkt9p9bmz8;1;5,4;48,2;2024-06-16T00:42:22.194Z;2024-06-19T13:58:46Z;[{'id': 5081848493, 'qualifierId': 377}];3fjb8lymm7grc7nqyfpzw1a8k;P. Walters;;;dgwk8czox7lnhew77jg6vt1xw;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;47;32;Carolina Core;2852;GK;1,0
2696292327;443;1;2;47;46;bd0378yx50xpdcgwkt9p9bmz8;1;13,1;48,1;2024-06-16T00:42:35.651Z;2024-06-19T13:58:58Z;[{'id': 5078615475, 'qualifierId': 123}, {'id': 5078615479, 'qualifierId': 140, 'value': '30.6'}, {'id': 5078615477, 'qualifierId': 56, 'value': 'Back'}, {'id': 5078615731, 'qualifierId': 189}, {'id': 5078615481, 'qualifierId': 141, 'value': '14.4'}, {'id': 5078615483, 'qualifierId': 212, 'value': '29.4'}, {'id': 5078615485, 'qualifierId': 213, 'value': '5.39'}];3fjb8lymm7grc7nqyfpzw1a8k;P. Walters;;;dgwk8czox7lnhew77jg6vt1xw;Pass;;;;;;;;;;29,4;;5,39;;30,6;14,4;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;30,6;14,4;;;;;;;0;0;47;46;Carolina Core;2866;GK;1,0
2696292291;442;4;2;47;49;2nnef9tr9g7m2s6n873qif95g;1;64,1;92,1;2024-06-16T00:42:38.564Z;2024-06-19T13:59:06Z;[{'id': 5078615413, 'qualifierId': 286}, {'id': 5078615411, 'qualifierId': 265}, {'id': 5078617039, 'qualifierId': 189}, {'id': 5078615407, 'qualifierId': 56, 'value': 'Left'}, {'id': 5078615409, 'qualifierId': 152}, {'id': 5078615557, 'qualifierId': 233, 'value': '444'}, {'id': 5078615405, 'qualifierId': 13}];1j1ybmazykfh5nqs7egkcdxck;D. Cuevas;;;dgwk8czox7lnhew77jg6vt1xw;Foul;;;;;;;;;;;;;;;;1,0;;;1,0;444,0;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;0;0;47;49;Cincinnati II;2869;DL;1,0
2696292329;444;4;2;47;49;bd0378yx50xpdcgwkt9p9bmz8;0;35,9;7,9;2024-06-16T00:42:38.565Z;2024-06-19T13:59:17Z;[{'id': 5078615509, 'qualifierId': 56, 'value': 'Back'}, {'id': 5078615575, 'qualifierId': 233, 'value': '442'}, {'id': 5078615507, 'qualifierId': 13}, {'id': 5081848509, 'qualifierId': 189}, {'id': 5078615511, 'qualifierId': 152}, {'id': 5078615513, 'qualifierId': 265}, {'id': 5078615515, 'qualifierId': 285}];8bjjne12yudwbzfzjdlygqx62;A. Daley;;;dgwk8czox7lnhew77jg6vt1xw;Foul;;;;;;;;;;;;;;;;1,0;;;;442,0;1,0;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;47;49;Carolina Core;2869;DR;1,0
2696292339;443;1;2;47;56;2nnef9tr9g7m2s6n873qif95g;1;61,3;91,1;2024-06-16T00:42:45.768Z;2024-06-16T00:42:47Z;[{'id': 5078615543, 'qualifierId': 152}, {'id': 5078615545, 'qualifierId': 56, 'value': 'Back'}, {'id': 5078615549, 'qualifierId': 141, 'value': '89.1'}, {'id': 5078615541, 'qualifierId': 5}, {'id': 5078615547, 'qualifierId': 140, 'value': '43.9'}, {'id': 5078615551, 'qualifierId': 212, 'value': '18.3'}, {'id': 5078615553, 'qualifierId': 213, 'value': '3.22'}];1j1ybmazykfh5nqs7egkcdxck;D. Cuevas;;;dgwk8czox7lnhew77jg6vt1xw;Pass;;;;;;;;;;18,3;;3,22;;43,9;89,1;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;43,9;89,1;;;;;;;0;0;47;56;Cincinnati II;2876;DL;1,0
2696292355;444;1;2;47;57;2nnef9tr9g7m2s6n873qif95g;1;44,0;89,1;2024-06-16T00:42:46.737Z;2024-06-16T00:42:49Z;[{'id': 5078615623, 'qualifierId': 56, 'value': 'Back'}, {'id': 5078615631, 'qualifierId': 213, 'value': '4.65'}, {'id': 5078615625, 'qualifierId': 140, 'value': '41.7'}, {'id': 5078615629, 'qualifierId': 212, 'value': '36.7'}, {'id': 5078615633, 'qualifierId': 1}, {'id': 5078615627, 'qualifierId': 141, 'value': '35.2'}];2d9cw6dcm2wsgrr8mj5rt6zje;K. Thomas;;;dgwk8czox7lnhew77jg6vt1xw;Pass;;;;;;;;;;36,7;;4,65;;41,7;35,2;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;41,7;35,2;;;;;;;0;0;47;57;Cincinnati II;2877;DC;1,0
2696292387;445;1;2;48;0;2nnef9tr9g7m2s6n873qif95g;1;41,7;35,2;2024-06-16T00:42:49.361Z;2024-06-16T00:42:53Z;[{'id': 5078615789, 'qualifierId': 213, 'value': '5.23'}, {'id': 5078615783, 'qualifierId': 140, 'value': '53.9'}, {'id': 5078615785, 'qualifierId': 141, 'value': '2.0'}, {'id': 5078615787, 'qualifierId': 212, 'value': '26.0'}, {'id': 5078615781, 'qualifierId': 56, 'value': 'Right'}];f0jwa1a61lxs31g47csjv7itw;I. Covi;;;dgwk8czox7lnhew77jg6vt1xw;Pass;;;;;;;;;;26,0;;5,23;;53,9;2,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;53,9;2,0;;;;;;;0;0;48;0;Cincinnati II;2880;DC;1,0
2696292417;446;1;2;48;3;2nnef9tr9g7m2s6n873qif95g;1;56,1;2,3;2024-06-16T00:42:53.002Z;2024-06-16T00:42:58Z;[{'id': 5078615941, 'qualifierId': 1}, {'id': 5078615929, 'qualifierId': 155}, {'id': 5078615933, 'qualifierId': 140, 'value': '96.9'}, {'id': 5078615935, 'qualifierId': 141, 'value': '9.8'}, {'id': 5078615939, 'qualifierId': 213, 'value': '0.12'}, {'id': 5078615931, 'qualifierId': 56, 'value': 'Right'}, {'id': 5078615937, 'qualifierId': 212, 'value': '43.1'}];7s32iecltoopsjddclg0ixzx0;C. Díaz;;;dgwk8czox7lnhew77jg6vt1xw;Pass;;;;;;;;;;43,1;;0,12;;96,9;9,8;;;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;96,9;9,8;;;;;;;0;0;48;3;Cincinnati II;2883;DC;1,0
2696292427;447;1;2;48;8;2nnef9tr9g7m2s6n873qif95g;0;96,9;9,8;2024-06-16T00:42:57.969Z;2024-06-19T13:59:43Z;[{'id': 5078616003, 'qualifierId': 213, 'value': '1.73'}, {'id': 5078616001, 'qualifierId': 212, 'value': '16.4'}, {'id': 5081848551, 'qualifierId': 20}, {'id': 5078615991, 'qualifierId': 2}, {'id': 5078615997, 'qualifierId': 140, 'value': '94.5'}, {'id': 5078615993, 'qualifierId': 155}, {'id': 5078615995, 'qualifierId': 56, 'value': 'Center'}, {'id': 5081848549, 'qualifierId': 224}, {'id': 5078615999, 'qualifierId': 141, 'value': '33.6'}];1nbbgew67td8zayaffvr1zcb8;Joshua Rodríguez;;;dgwk8czox7lnhew77jg6vt1xw;Pass;;;;;;;;;;16,4;;1,73;;94,5;33,6;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;94,5;33,6;;;;;;;0;0;48;8;Cincinnati II;2888;FW;1,0
2696292493;445;12;2;48;10;bd0378yx50xpdcgwkt9p9bmz8;1;3,4;65,8;2024-06-16T00:42:59.577Z;2024-06-19T13:59:50Z;[{'id': 5078616337, 'qualifierId': 56, 'value': 'Back'}, {'id': 5078616343, 'qualifierId': 212, 'value': '36.6'}, {'id': 5078616345, 'qualifierId': 213, 'value': '0.24'}, {'id': 5078616339, 'qualifierId': 140, 'value': '37.2'}, {'id': 5078616341, 'qualifierId': 141, 'value': '78.7'}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;dgwk8czox7lnhew77jg6vt1xw;Clearance;;;;;;;;;;36,6;;0,24;;37,2;78,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;37,2;78,7;;;;;;;0;0;48;10;Carolina Core;2890;DC;1,0
2696292509;446;44;2;48;14;bd0378yx50xpdcgwkt9p9bmz8;1;40,5;76,6;2024-06-16T00:43:04.202Z;2024-06-19T14:01:35Z;[{'id': 5078616393, 'qualifierId': 285}, {'id': 5078616437, 'qualifierId': 233, 'value': '448'}, {'id': 5078616391, 'qualifierId': 56, 'value': 'Back'}];bfm4xr4ue74v0li53slarf9t6;P. Mangione;;;dgwk8czox7lnhew77jg6vt1xw;Aerial;;;;;;;;;;;;;;;;;;;;448,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;48;14;Carolina Core;2894;MC;1,0
2696292479;448;44;2;48;14;2nnef9tr9g7m2s6n873qif95g;0;59,5;23,4;2024-06-16T00:43:04.203Z;2024-06-16T00:43:08Z;[{'id': 5078616265, 'qualifierId': 286}, {'id': 5078616263, 'qualifierId': 56, 'value': 'Center'}, {'id': 5078616457, 'qualifierId': 233, 'value': '446'}];clvcgt5ofonse0q96sppu7hg4;S. Cambindo;;;dgwk8czox7lnhew77jg6vt1xw;Aerial;;;;;;;;;;;;;;;;;;;1,0;446,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;home;;;;;;;;;0;0;48;14;Cincinnati II;2894;MC;1,0
2696292513;447;61;2;48;15;bd0378yx50xpdcgwkt9p9bmz8;1;40,7;77,1;2024-06-16T00:43:04.454Z;2024-06-19T14:01:51Z;[{'id': 5078616397, 'qualifierId': 56, 'value': 'Back'}];bfm4xr4ue74v0li53slarf9t6;P. Mangione;;;dgwk8czox7lnhew77jg6vt1xw;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;48;15;Carolina Core;2895;MC;1,0
2696886435;805;61;2;48;17;bd0378yx50xpdcgwkt9p9bmz8;1;42,2;77,2;2024-06-16T00:43:06.563Z;2024-06-19T14:01:59Z;[{'id': 5081848677, 'qualifierId': 56, 'value': 'Back'}];1ofx4ncf6w5twjbaam5w0mu7e;Guilherme Santos;;;dgwk8czox7lnhew77jg6vt1xw;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;48;17;Carolina Core;2897;FW;1,0
