id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Involved;value_Resume;value_TeamPlayerFormation;value_Captain;value_JerseyNumber;value_PlayerPosition;value_TeamKit;value_TeamFormation;value_DirectionOfPlay;value_PassEndX;value_Zone;value_Angle;value_PassEndY;value_KickOff;value_Length;value_Offensive;value_OppositeRelatedEventId;value_TouchTypePass;value_Defensive;value_PlayersCaughtOffside;value_Indirect;value_FreeKickTaken;value_Chipped;value_TakeOnOvertake;value_TouchTypeClearance;value_IntentionalAssist;value_Assist;value_Blocked;value_GoalmouthZ;value_BlockedY;value_RegularPlay;value_BoxLeft;value_Assisted;value_GoalmouthY;value_LowRight;value_BlockedX;value_GkX;value_GkY;value_RelatedEventId;value_RightFooted;value_DefBlock;value_HeadPass;value_DeletedEventType;value_TouchTypeControl;value_IntendedTackleTarget;value_LayOff;value_SoloRun;value_GoalShotGameClock;value_KeeperTouched;value_HighLeft;value_IndividualPlay;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_OutOfBoxCentre;value_LongBall;value_SwitchOfPlay;value_NextEventThrowIn;value_ThrowIn;value_Launch;value_Head;value_Cross;value_LeftFooted;value_InSwinger;value_NextEventGoalKick;value_NotVisible;value_GoalKick;value_Low;value_LowCentre;value_FlickOn;value_DrivenCross;value_Straight;value_MediumGkIntervention;value_KeeperThrow;value_Direct;value_ShirtPull/Holding;value_Foul;value_OutSwinger;value_AttemptedTackle;value_OutOfPlay;value_BlockedPass;value_TakeOnSpace;value_TempMissed;value_BoxCentre;value_Left;value_CornerTaken;value_Right;value_FirstTouch;value_FromCorner;value_NotAssisted;value_BigChance;value_SavedOffLine;value_LastLine;value_SmallBoxLeft;value_Collected;value_LowGkIntervention;value_Feet;value_Stooping;value_ThroughBall;value_FastBreak;value_CloseRight;value_BlockedClearance;value_Shove/Push;value_BoxDeepRight;value_SixYardBlocked;value_ThrowInSetPiece;value_GkStart;value_FollowsADribble;value_HighRight;value_RecklessOffence;value_YellowCard;value_BoxRight;value_HighClaim;value_HighGkIntervention;value_Hands;value_Diving;value_OverhitCross;value_Minutes;value_Overrun;value_High;value_EndType;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_CaptainChange;value_Strong;value_HitWoodwork;value_HitBar;value_Penalty;value_PenaltyTakerId;value_Scored;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_GkKickFromHands;value_NotPastGoalLine;value_SecondYellow;value_NotRetreating;value_OverArm;value_LeadingToAttempt;value_1On1;value_RelatedError1Id;value_ParriedDanger;value_Deflection;value_Standing;value_GkHoof;value_ParriedSafe;value_HighCentre;value_Handball;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2718543525;735;3;2;85;30;d0c07im4a6oj8qa7f1zlt3pqs;1;49,2;15,6;2024-09-08T20:50:50.944Z;2024-09-11T13:50:51Z;[{'id': 5201333977, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201333979, 'qualifierId': 286}, {'id': 5201336231, 'qualifierId': 233, 'value': '811'}, {'id': 5204671693, 'qualifierId': 464}];ec3xdenc4ncg4sc8ni4kkyln8;A. Gomez;;;2elx99ldlrlgb7csggsp5w4;Take On;;;;;;;;;;;;;;;;1,0;811,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;;0;85;30;Minnesota United II;5130;DR;1,0
2718543867;811;45;2;85;30;1pc6sx2h4rp113ldkbp5d2xas;0;50,8;84,4;2024-09-08T20:50:50.944Z;2024-09-08T20:54:16Z;[{'id': 5201335945, 'qualifierId': 56, 'value': 'Left'}, {'id': 5201335947, 'qualifierId': 285}, {'id': 5201336239, 'qualifierId': 233, 'value': '735'}];98tyw392rp4ow3apn0ygrbtp0;J. Farris;;;2elx99ldlrlgb7csggsp5w4;Challenge;;;;;;;;;;;;;;;;;735,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;;0;85;30;Austin II;5130;Sub;1,0
2718543535;736;1;2;85;32;d0c07im4a6oj8qa7f1zlt3pqs;1;51,6;27,7;2024-09-08T20:50:53.472Z;2024-09-08T20:50:56Z;[{'id': 5201334031, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201334035, 'qualifierId': 141, 'value': '50.0'}, {'id': 5201334039, 'qualifierId': 213, 'value': '2.09'}, {'id': 5201334037, 'qualifierId': 212, 'value': '17.4'}, {'id': 5201334033, 'qualifierId': 140, 'value': '43.4'}];ec3xdenc4ncg4sc8ni4kkyln8;A. Gomez;;;2elx99ldlrlgb7csggsp5w4;Pass;;;;;;;;;;43,4;;2,09;50,0;;17,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;43,4;50,0;;;;;;;;0;85;32;Minnesota United II;5132;DR;1,0
2718543539;737;1;2;85;35;d0c07im4a6oj8qa7f1zlt3pqs;1;43,0;49,3;2024-09-08T20:50:56.240Z;2024-09-08T20:50:58Z;[{'id': 5201334081, 'qualifierId': 212, 'value': '7.4'}, {'id': 5201334071, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201334073, 'qualifierId': 140, 'value': '49.8'}, {'id': 5201334077, 'qualifierId': 141, 'value': '52.4'}, {'id': 5201334085, 'qualifierId': 213, 'value': '0.29'}];7nxqbiq6fics5w3qnwhz249as;S. Louis-Jean;;;2elx99ldlrlgb7csggsp5w4;Pass;;;;;;;;;;49,8;;0,29;52,4;;7,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;49,8;52,4;;;;;;;;0;85;35;Minnesota United II;5135;Sub;1,0
2718543553;738;1;2;85;37;d0c07im4a6oj8qa7f1zlt3pqs;1;51,5;48,7;2024-09-08T20:50:57.873Z;2024-09-08T20:51:02Z;[{'id': 5201334175, 'qualifierId': 140, 'value': '73.7'}, {'id': 5201334179, 'qualifierId': 212, 'value': '36.8'}, {'id': 5201334171, 'qualifierId': 155}, {'id': 5201334181, 'qualifierId': 213, 'value': '5.40'}, {'id': 5201334177, 'qualifierId': 141, 'value': '6.8'}, {'id': 5201334173, 'qualifierId': 56, 'value': 'Right'}, {'id': 5201334183, 'qualifierId': 1}];elvrjpt1jlko4henaqvfid7o4;M. Burton;;;2elx99ldlrlgb7csggsp5w4;Pass;;;;;;;;;;73,7;;5,4;6,8;;36,8;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;73,7;6,8;;;;;;;;0;85;37;Minnesota United II;5137;FW;1,0
2718543557;739;1;2;85;40;d0c07im4a6oj8qa7f1zlt3pqs;0;73,6;5,5;2024-09-08T20:51:00.737Z;2024-09-08T20:55:23Z;[{'id': 5201334201, 'qualifierId': 140, 'value': '81.5'}, {'id': 5201334199, 'qualifierId': 56, 'value': 'Right'}, {'id': 5201334203, 'qualifierId': 141, 'value': '11.4'}, {'id': 5201334207, 'qualifierId': 213, 'value': '0.45'}, {'id': 5201334205, 'qualifierId': 212, 'value': '9.2'}, {'id': 5201334197, 'qualifierId': 155}];ov91zkisppven9tp72gfbjf8;B. Byaruhanga;;;2elx99ldlrlgb7csggsp5w4;Pass;;;;;;;;;;81,5;;0,45;11,4;;9,2;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;81,5;11,4;;;;;;;;0;85;40;Minnesota United II;5140;MC;1,0
2718543559;783;1;2;85;41;1pc6sx2h4rp113ldkbp5d2xas;1;19,7;92,0;2024-09-08T20:51:02.574Z;2024-09-08T20:51:04Z;[{'id': 5201334215, 'qualifierId': 141, 'value': '78.7'}, {'id': 5201334219, 'qualifierId': 213, 'value': '5.53'}, {'id': 5201334211, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201334213, 'qualifierId': 140, 'value': '28.9'}, {'id': 5201334217, 'qualifierId': 212, 'value': '13.2'}];4ecgnoxeou0m46yw8hwisbrx0;A. Markanich;;;2elx99ldlrlgb7csggsp5w4;Pass;;;;;;;;;;28,9;;5,53;78,7;;13,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;28,9;78,7;;;;;;;;0;85;41;Austin II;5141;DC;1,0
2718543561;784;49;2;85;43;1pc6sx2h4rp113ldkbp5d2xas;1;28,9;78,7;2024-09-08T20:51:03.874Z;2024-09-08T20:55:22Z;[];f4gpras1h3k8qfz71u84iyyok;W. Schmidt;;;2elx99ldlrlgb7csggsp5w4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;;0;85;43;Austin II;5143;Sub;1,0
2718543569;785;4;2;85;45;1pc6sx2h4rp113ldkbp5d2xas;1;30,8;76,1;2024-09-08T20:51:06.294Z;2024-09-08T20:51:10Z;[{'id': 5201334265, 'qualifierId': 265}, {'id': 5201334373, 'qualifierId': 233, 'value': '740'}, {'id': 5201334371, 'qualifierId': 285}, {'id': 5201334263, 'qualifierId': 152}, {'id': 5201334261, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201334259, 'qualifierId': 13}];f4gpras1h3k8qfz71u84iyyok;W. Schmidt;;;2elx99ldlrlgb7csggsp5w4;Foul;;;;;;;;;;;;;;;;;740,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;;;;;;;;;;0;85;45;Austin II;5145;Sub;1,0
2718543579;740;4;2;85;45;d0c07im4a6oj8qa7f1zlt3pqs;0;69,2;23,9;2024-09-08T20:51:06.295Z;2024-09-08T20:51:10Z;[{'id': 5201334335, 'qualifierId': 152}, {'id': 5201334363, 'qualifierId': 233, 'value': '785'}, {'id': 5201334367, 'qualifierId': 286}, {'id': 5201334337, 'qualifierId': 265}, {'id': 5201334333, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201334331, 'qualifierId': 13}];ov91zkisppven9tp72gfbjf8;B. Byaruhanga;;;2elx99ldlrlgb7csggsp5w4;Foul;;;;;;;;;;;;;;;;1,0;785,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;;0;85;45;Minnesota United II;5145;MC;1,0
2718543609;786;1;2;85;55;1pc6sx2h4rp113ldkbp5d2xas;1;26,2;78,8;2024-09-08T20:51:16.594Z;2024-09-08T20:51:22Z;[{'id': 5201334549, 'qualifierId': 212, 'value': '11.5'}, {'id': 5201334545, 'qualifierId': 140, 'value': '36.0'}, {'id': 5201334551, 'qualifierId': 213, 'value': '5.81'}, {'id': 5201334539, 'qualifierId': 5}, {'id': 5201334547, 'qualifierId': 141, 'value': '71.1'}, {'id': 5201334543, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201334541, 'qualifierId': 152}];58839nfw30jxxroffd3a7q0wk;Hugo Bacharach;;;2elx99ldlrlgb7csggsp5w4;Pass;;;;;;;;;;36,0;;5,81;71,1;;11,5;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;36,0;71,1;;;;;;;;0;85;55;Austin II;5155;DC;1,0
2718543611;787;1;2;86;1;1pc6sx2h4rp113ldkbp5d2xas;1;36,4;64,5;2024-09-08T20:51:22.264Z;2024-09-08T20:51:24Z;[{'id': 5201334561, 'qualifierId': 212, 'value': '9.1'}, {'id': 5201334557, 'qualifierId': 140, 'value': '45.0'}, {'id': 5201334555, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201334559, 'qualifierId': 141, 'value': '66.3'}, {'id': 5201334563, 'qualifierId': 213, 'value': '0.13'}];e2olfsduxvaqsx6rdbaasa356;M. Nyeman;;;2elx99ldlrlgb7csggsp5w4;Pass;;;;;;;;;;45,0;;0,13;66,3;;9,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;45,0;66,3;;;;;;;;0;86;1;Austin II;5161;MC;1,0
2718543617;788;1;2;86;3;1pc6sx2h4rp113ldkbp5d2xas;1;44,8;66,3;2024-09-08T20:51:23.934Z;2024-09-08T20:51:27Z;[{'id': 5201334615, 'qualifierId': 212, 'value': '12.6'}, {'id': 5201334613, 'qualifierId': 141, 'value': '61.7'}, {'id': 5201334617, 'qualifierId': 213, 'value': '3.39'}, {'id': 5201334609, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201334611, 'qualifierId': 140, 'value': '33.2'}];f4gpras1h3k8qfz71u84iyyok;W. Schmidt;;;2elx99ldlrlgb7csggsp5w4;Pass;;;;;;;;;;33,2;;3,39;61,7;;12,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;33,2;61,7;;;;;;;;0;86;3;Austin II;5163;Sub;1,0
2718543623;789;1;2;86;6;1pc6sx2h4rp113ldkbp5d2xas;1;34,5;53,3;2024-09-08T20:51:27.314Z;2024-09-08T20:51:29Z;[{'id': 5201334685, 'qualifierId': 141, 'value': '43.6'}, {'id': 5201334689, 'qualifierId': 213, 'value': '5.66'}, {'id': 5201334681, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201334687, 'qualifierId': 212, 'value': '11.3'}, {'id': 5201334683, 'qualifierId': 140, 'value': '43.2'}];e2olfsduxvaqsx6rdbaasa356;M. Nyeman;;;2elx99ldlrlgb7csggsp5w4;Pass;;;;;;;;;;43,2;;5,66;43,6;;11,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;43,2;43,6;;;;;;;;0;86;6;Austin II;5166;MC;1,0
2718543631;790;1;2;86;9;1pc6sx2h4rp113ldkbp5d2xas;1;43,2;43,6;2024-09-08T20:51:29.783Z;2024-09-08T20:51:32Z;[{'id': 5201334713, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201334717, 'qualifierId': 141, 'value': '44.5'}, {'id': 5201334719, 'qualifierId': 212, 'value': '12.3'}, {'id': 5201334721, 'qualifierId': 213, 'value': '3.09'}, {'id': 5201334715, 'qualifierId': 140, 'value': '31.5'}];4tcyjpnhwsxlay9mqedrpspp0;G. Price;;;2elx99ldlrlgb7csggsp5w4;Pass;;;;;;;;;;31,5;;3,09;44,5;;12,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;31,5;44,5;;;;;;;;0;86;9;Austin II;5169;Sub;1,0
2718543641;791;1;2;86;11;1pc6sx2h4rp113ldkbp5d2xas;1;32,5;47,6;2024-09-08T20:51:31.944Z;2024-09-08T20:51:33Z;[{'id': 5201334795, 'qualifierId': 213, 'value': '0.52'}, {'id': 5201334787, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201334793, 'qualifierId': 212, 'value': '9.7'}, {'id': 5201334791, 'qualifierId': 141, 'value': '54.6'}, {'id': 5201334789, 'qualifierId': 140, 'value': '40.5'}];1795jw1oc3pkthyq0kqexh65m;B. Fischer;;;2elx99ldlrlgb7csggsp5w4;Pass;;;;;;;;;;40,5;;0,52;54,6;;9,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;40,5;54,6;;;;;;;;0;86;11;Austin II;5171;DL;1,0
2718543645;792;1;2;86;13;1pc6sx2h4rp113ldkbp5d2xas;1;42,6;59,3;2024-09-08T20:51:33.773Z;2024-09-08T20:51:36Z;[{'id': 5201334807, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201334811, 'qualifierId': 140, 'value': '43.5'}, {'id': 5201334819, 'qualifierId': 212, 'value': '20.3'}, {'id': 5201334821, 'qualifierId': 213, 'value': '1.52'}, {'id': 5201334815, 'qualifierId': 141, 'value': '89.1'}];e2olfsduxvaqsx6rdbaasa356;M. Nyeman;;;2elx99ldlrlgb7csggsp5w4;Pass;;;;;;;;;;43,5;;1,52;89,1;;20,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;43,5;89,1;;;;;;;;0;86;13;Austin II;5173;MC;1,0
2718543661;793;1;2;86;15;1pc6sx2h4rp113ldkbp5d2xas;1;43,6;90,3;2024-09-08T20:51:36.594Z;2024-09-08T20:51:40Z;[{'id': 5201334901, 'qualifierId': 213, 'value': '3.99'}, {'id': 5201334897, 'qualifierId': 141, 'value': '71.8'}, {'id': 5201334893, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201334895, 'qualifierId': 140, 'value': '33.0'}, {'id': 5201334899, 'qualifierId': 212, 'value': '16.8'}];4ecgnoxeou0m46yw8hwisbrx0;A. Markanich;;;2elx99ldlrlgb7csggsp5w4;Pass;;;;;;;;;;33,0;;3,99;71,8;;16,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;33,0;71,8;;;;;;;;0;86;15;Austin II;5175;DC;1,0
2718543667;794;1;2;86;19;1pc6sx2h4rp113ldkbp5d2xas;1;35,0;68,8;2024-09-08T20:51:39.963Z;2024-09-08T20:51:41Z;[{'id': 5201334929, 'qualifierId': 213, 'value': '0.10'}, {'id': 5201334925, 'qualifierId': 141, 'value': '70.8'}, {'id': 5201334927, 'qualifierId': 212, 'value': '13.5'}, {'id': 5201334923, 'qualifierId': 140, 'value': '47.8'}, {'id': 5201334921, 'qualifierId': 56, 'value': 'Back'}];58839nfw30jxxroffd3a7q0wk;Hugo Bacharach;;;2elx99ldlrlgb7csggsp5w4;Pass;;;;;;;;;;47,8;;0,1;70,8;;13,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;47,8;70,8;;;;;;;;0;86;19;Austin II;5179;DC;1,0
2718543679;795;1;2;86;21;1pc6sx2h4rp113ldkbp5d2xas;1;51,9;73,2;2024-09-08T20:51:41.783Z;2024-09-08T20:51:45Z;[{'id': 5201334997, 'qualifierId': 140, 'value': '68.1'}, {'id': 5201335001, 'qualifierId': 212, 'value': '23.0'}, {'id': 5201335003, 'qualifierId': 213, 'value': '0.74'}, {'id': 5201334999, 'qualifierId': 141, 'value': '96.0'}, {'id': 5201334995, 'qualifierId': 56, 'value': 'Left'}];e2olfsduxvaqsx6rdbaasa356;M. Nyeman;;;2elx99ldlrlgb7csggsp5w4;Pass;;;;;;;;;;68,1;;0,74;96,0;;23,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;68,1;96,0;;;;;;;;0;86;21;Austin II;5181;MC;1,0
2718543685;796;1;2;86;25;1pc6sx2h4rp113ldkbp5d2xas;1;68,1;96,0;2024-09-08T20:51:45.783Z;2024-09-08T20:51:46Z;[{'id': 5201335037, 'qualifierId': 56, 'value': 'Back'}, {'id': 5201335045, 'qualifierId': 213, 'value': '3.28'}, {'id': 5201335041, 'qualifierId': 141, 'value': '91.5'}, {'id': 5201335043, 'qualifierId': 212, 'value': '22.4'}, {'id': 5201335039, 'qualifierId': 140, 'value': '47.0'}];98tyw392rp4ow3apn0ygrbtp0;J. Farris;;;2elx99ldlrlgb7csggsp5w4;Pass;;;;;;;;;;47,0;;3,28;91,5;;22,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;47,0;91,5;;;;;;;;0;86;25;Austin II;5185;Sub;1,0
2718543703;797;1;2;86;26;1pc6sx2h4rp113ldkbp5d2xas;1;47,0;91,5;2024-09-08T20:51:46.804Z;2024-09-08T20:51:49Z;[{'id': 5201335107, 'qualifierId': 212, 'value': '16.5'}, {'id': 5201335103, 'qualifierId': 140, 'value': '39.4'}, {'id': 5201335105, 'qualifierId': 141, 'value': '70.2'}, {'id': 5201335109, 'qualifierId': 213, 'value': '4.21'}, {'id': 5201335101, 'qualifierId': 56, 'value': 'Back'}];4ecgnoxeou0m46yw8hwisbrx0;A. Markanich;;;2elx99ldlrlgb7csggsp5w4;Pass;;;;;;;;;;39,4;;4,21;70,2;;16,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;39,4;70,2;;;;;;;;0;86;26;Austin II;5186;DC;1,0
2718543711;798;1;2;86;29;1pc6sx2h4rp113ldkbp5d2xas;1;38,8;68,5;2024-09-08T20:51:49.823Z;2024-09-08T20:51:52Z;[{'id': 5201335173, 'qualifierId': 213, 'value': '5.80'}, {'id': 5201335167, 'qualifierId': 140, 'value': '53.7'}, {'id': 5201335165, 'qualifierId': 56, 'value': 'Center'}, {'id': 5201335169, 'qualifierId': 141, 'value': '56.4'}, {'id': 5201335171, 'qualifierId': 212, 'value': '17.7'}];58839nfw30jxxroffd3a7q0wk;Hugo Bacharach;;;2elx99ldlrlgb7csggsp5w4;Pass;;;;;;;;;;53,7;;5,8;56,4;;17,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;home;53,7;56,4;;;;;;;;0;86;29;Austin II;5189;DC;1,0
