id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamFormation;value_TeamPlayerFormation;value_Involved;value_JerseyNumber;value_Captain;value_TeamKit;value_Resume;value_PlayerPosition;value_DirectionOfPlay;value_Zone;value_KickOff;value_PassEndX;value_Angle;value_Length;value_PassEndY;value_LongBall;value_Launch;value_HeadPass;value_MediumGkIntervention;value_KeeperThrow;value_OppositeRelatedEventId;value_Defensive;value_Offensive;value_TakeOnOvertake;value_BlockedPass;value_Left;value_Right;value_Chipped;value_InSwinger;value_Cross;value_CornerTaken;value_LeftFooted;value_NextEventThrowIn;value_ThrowIn;value_LayOff;value_LowGkIntervention;value_TouchTypePass;value_RightFooted;value_OutSwinger;value_OutOfPlay;value_AttemptedTackle;value_Foul;value_Direct;value_FreeKickTaken;value_TakeOnSpace;value_PullBack;value_NextEventGoalKick;value_Low;value_GoalKick;value_FlickOn;value_TouchTypeControl;value_DeletedEventType;value_Shove/Push;value_Assist;value_IntentionalAssist;value_FirstTouch;value_BlockedX;value_LowCentre;value_OutOfBoxCentre;value_Assisted;value_SetPiece;value_GoalmouthZ;value_BlockedY;value_RelatedEventId;value_GoalmouthY;value_Diving;value_Hands;value_ParriedDanger;value_NotVisible;value_Head;value_FromCorner;value_IndividualPlay;value_GkX;value_GkY;value_HighRight;value_NotAssisted;value_IntendedTackleTarget;value_Overrun;value_SwitchOfPlay;value_CloseRight;value_RegularPlay;value_BoxCentre;value_High;value_Blocked;value_DefBlock;value_SixYardBlocked;value_Volley;value_PlayersCaughtOffside;value_GoalDisallowed;value_Indirect;value_BigChance;value_BoxRight;value_SwerveRight;value_CloseHigh;value_BlockedClearance;value_OtherObstacle;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_GoalShotGameClock;value_LowLeft;value_GoalShotTimestamp;value_ShirtPull/Holding;value_BlockedCross;value_ThroughBall;value_Stooping;value_Collected;value_GkHoof;value_OverArm;value_Minutes;value_GkKickFromHands;value_EndType;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_YellowCard;value_RecklessOffence;value_BoxLeft;value_LowRight;value_HighCentre;value_Reaching;value_HighGkIntervention;value_BoxDeepRight;value_Feet;value_CloseLeft;value_HighLeft;value_Standing;value_FastBreak;value_NotPastGoalLine;value_FairPlay;value_DrivenCross;value_Straight;value_FreeKick;value_ByWall;value_TimeWasting;value_GoesToPenalties;value_Penalty;value_Scored;value_Second(2Nd)OppositeRelatedEventId;value_Saved;value_ParriedSafe;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2721307899;7;1;1;0;18;dqx48fglv1l96cyrmjdod0xec;1;31,9;10,9;2024-09-15T23:04:01.731Z;2024-09-16T00:02:46Z;[{'id': 5216379675, 'qualifierId': 56, 'value': 'Back'}, {'id': 5216379683, 'qualifierId': 213, 'value': '2.91'}, {'id': 5216379677, 'qualifierId': 140, 'value': '14.9'}, {'id': 5216379681, 'qualifierId': 212, 'value': '18.3'}, {'id': 5216379679, 'qualifierId': 141, 'value': '17.0'}];e9jko5f45qmjw3va7cp05l5w4;Hosei Kijima;;;7afp0ecwfakomtj02uhv8g0k;Pass;;;;;;;;;;;;14,9;2,91;18,3;17,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;14,9;17,0;;;;;;;;0;0;18;Minnesota United II;18;DR;1,0
2721307939;8;1;1;0;21;dqx48fglv1l96cyrmjdod0xec;1;19,8;12,5;2024-09-15T23:04:04.108Z;2024-09-19T05:47:44Z;[{'id': 5216379919, 'qualifierId': 213, 'value': '2.03'}, {'id': 5216379913, 'qualifierId': 140, 'value': '8.1'}, {'id': 5216379915, 'qualifierId': 141, 'value': '49.1'}, {'id': 5216379917, 'qualifierId': 212, 'value': '27.8'}, {'id': 5216379911, 'qualifierId': 56, 'value': 'Back'}];9ulwk81vyj5rbz88h62i2ejv8;G. Mikina;;;7afp0ecwfakomtj02uhv8g0k;Pass;;;;;;;;;;;;8,1;2,03;27,8;49,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;8,1;49,1;;;;;;;;0;0;21;Minnesota United II;21;DL;1,0
2721308005;9;1;1;0;24;dqx48fglv1l96cyrmjdod0xec;1;4,4;50,4;2024-09-15T23:04:07.851Z;2024-09-15T23:04:13Z;[{'id': 5216380193, 'qualifierId': 141, 'value': '75.3'}, {'id': 5216380197, 'qualifierId': 213, 'value': '1.36'}, {'id': 5216380195, 'qualifierId': 212, 'value': '17.3'}, {'id': 5216380191, 'qualifierId': 140, 'value': '7.8'}, {'id': 5216380189, 'qualifierId': 56, 'value': 'Back'}];37vbc16ejxmfkssydcdxq69zo;N. Bishop;;;7afp0ecwfakomtj02uhv8g0k;Pass;;;;;;;;;;;;7,8;1,36;17,3;75,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;7,8;75,3;;;;;;;;0;0;24;Minnesota United II;24;GK;1,0
2721308047;10;1;1;0;30;dqx48fglv1l96cyrmjdod0xec;1;21,5;78,9;2024-09-15T23:04:13.748Z;2024-09-19T05:47:59Z;[{'id': 5216380395, 'qualifierId': 141, 'value': '93.4'}, {'id': 5216380393, 'qualifierId': 140, 'value': '29.6'}, {'id': 5216380399, 'qualifierId': 213, 'value': '0.86'}, {'id': 5216380397, 'qualifierId': 212, 'value': '13.0'}, {'id': 5216380391, 'qualifierId': 56, 'value': 'Back'}];910fd7rfysvvfzp2s1ywna5pm;M. Wentzel;;;7afp0ecwfakomtj02uhv8g0k;Pass;;;;;;;;;;;;29,6;0,86;13,0;93,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;29,6;93,4;;;;;;;;0;0;30;Minnesota United II;30;DC;1,0
2721308075;11;1;1;0;34;dqx48fglv1l96cyrmjdod0xec;1;24,7;95,6;2024-09-15T23:04:17.779Z;2024-09-15T23:04:20Z;[{'id': 5216380535, 'qualifierId': 140, 'value': '9.1'}, {'id': 5216380537, 'qualifierId': 141, 'value': '81.8'}, {'id': 5216380541, 'qualifierId': 213, 'value': '3.66'}, {'id': 5216380539, 'qualifierId': 212, 'value': '18.9'}, {'id': 5216380533, 'qualifierId': 56, 'value': 'Back'}];272xwghmibw1wnptcoz6xpex;A. Watts;;;7afp0ecwfakomtj02uhv8g0k;Pass;;;;;;;;;;;;9,1;3,66;18,9;81,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;9,1;81,8;;;;;;;;0;0;34;Minnesota United II;34;DC;1,0
2721308109;12;1;1;0;37;dqx48fglv1l96cyrmjdod0xec;1;11,5;83,0;2024-09-15T23:04:20.259Z;2024-09-15T23:04:22Z;[{'id': 5216380687, 'qualifierId': 212, 'value': '13.4'}, {'id': 5216380681, 'qualifierId': 56, 'value': 'Back'}, {'id': 5216380689, 'qualifierId': 213, 'value': '6.00'}, {'id': 5216380683, 'qualifierId': 140, 'value': '23.8'}, {'id': 5216380685, 'qualifierId': 141, 'value': '77.5'}];910fd7rfysvvfzp2s1ywna5pm;M. Wentzel;;;7afp0ecwfakomtj02uhv8g0k;Pass;;;;;;;;;;;;23,8;6,0;13,4;77,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;23,8;77,5;;;;;;;;0;0;37;Minnesota United II;37;DC;1,0
2721308125;13;1;1;0;39;dqx48fglv1l96cyrmjdod0xec;1;28,4;77,3;2024-09-15T23:04:22.611Z;2024-09-15T23:04:24Z;[{'id': 5216380743, 'qualifierId': 56, 'value': 'Back'}, {'id': 5216380749, 'qualifierId': 212, 'value': '13.8'}, {'id': 5216380751, 'qualifierId': 213, 'value': '3.18'}, {'id': 5216380745, 'qualifierId': 140, 'value': '15.3'}, {'id': 5216380747, 'qualifierId': 141, 'value': '76.6'}];1extjwx4b7nlpu8fm6526dsrt;M. Kidd;;;7afp0ecwfakomtj02uhv8g0k;Pass;;;;;;;;;;;;15,3;3,18;13,8;76,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;15,3;76,6;;;;;;;;0;0;39;Minnesota United II;39;MC;1,0
2721308161;14;1;1;0;41;dqx48fglv1l96cyrmjdod0xec;1;19,2;77,6;2024-09-15T23:04:24.700Z;2024-09-15T23:04:28Z;[{'id': 5216380931, 'qualifierId': 56, 'value': 'Back'}, {'id': 5216380937, 'qualifierId': 212, 'value': '19.6'}, {'id': 5216380935, 'qualifierId': 141, 'value': '54.2'}, {'id': 5216380933, 'qualifierId': 140, 'value': '8.3'}, {'id': 5216380939, 'qualifierId': 213, 'value': '4.09'}];910fd7rfysvvfzp2s1ywna5pm;M. Wentzel;;;7afp0ecwfakomtj02uhv8g0k;Pass;;;;;;;;;;;;8,3;4,09;19,6;54,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;8,3;54,2;;;;;;;;0;0;41;Minnesota United II;41;DC;1,0
2721308193;15;1;1;0;46;dqx48fglv1l96cyrmjdod0xec;1;10,2;41,9;2024-09-15T23:04:29.308Z;2024-09-15T23:04:31Z;[{'id': 5216381133, 'qualifierId': 212, 'value': '15.9'}, {'id': 5216381127, 'qualifierId': 56, 'value': 'Back'}, {'id': 5216381131, 'qualifierId': 141, 'value': '19.5'}, {'id': 5216381129, 'qualifierId': 140, 'value': '14.7'}, {'id': 5216381135, 'qualifierId': 213, 'value': '5.01'}];37vbc16ejxmfkssydcdxq69zo;N. Bishop;;;7afp0ecwfakomtj02uhv8g0k;Pass;;;;;;;;;;;;14,7;5,01;15,9;19,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;14,7;19,5;;;;;;;;0;0;46;Minnesota United II;46;GK;1,0
2721308221;16;1;1;0;48;dqx48fglv1l96cyrmjdod0xec;1;16,4;20,4;2024-09-15T23:04:31.699Z;2024-09-15T23:04:33Z;[{'id': 5216381305, 'qualifierId': 213, 'value': '5.56'}, {'id': 5216381299, 'qualifierId': 140, 'value': '27.2'}, {'id': 5216381297, 'qualifierId': 56, 'value': 'Back'}, {'id': 5216381301, 'qualifierId': 141, 'value': '5.6'}, {'id': 5216381303, 'qualifierId': 212, 'value': '15.2'}];9ulwk81vyj5rbz88h62i2ejv8;G. Mikina;;;7afp0ecwfakomtj02uhv8g0k;Pass;;;;;;;;;;;;27,2;5,56;15,2;5,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;27,2;5,6;;;;;;;;0;0;48;Minnesota United II;48;DL;1,0
2721308233;17;1;1;0;50;dqx48fglv1l96cyrmjdod0xec;1;27,7;5,9;2024-09-15T23:04:33.859Z;2024-09-15T23:04:35Z;[{'id': 5216381347, 'qualifierId': 141, 'value': '11.0'}, {'id': 5216381345, 'qualifierId': 140, 'value': '16.3'}, {'id': 5216381349, 'qualifierId': 212, 'value': '12.5'}, {'id': 5216381351, 'qualifierId': 213, 'value': '2.86'}, {'id': 5216381343, 'qualifierId': 56, 'value': 'Back'}];e9jko5f45qmjw3va7cp05l5w4;Hosei Kijima;;;7afp0ecwfakomtj02uhv8g0k;Pass;;;;;;;;;;;;16,3;2,86;12,5;11,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;16,3;11,0;;;;;;;;0;0;50;Minnesota United II;50;DR;1,0
2721308253;18;1;1;0;52;dqx48fglv1l96cyrmjdod0xec;1;15,7;11,7;2024-09-15T23:04:35.309Z;2024-09-15T23:04:38Z;[{'id': 5216381473, 'qualifierId': 141, 'value': '23.4'}, {'id': 5216381477, 'qualifierId': 213, 'value': '0.35'}, {'id': 5216381471, 'qualifierId': 140, 'value': '36.3'}, {'id': 5216381475, 'qualifierId': 212, 'value': '23.0'}, {'id': 5216381469, 'qualifierId': 56, 'value': 'Back'}];9ulwk81vyj5rbz88h62i2ejv8;G. Mikina;;;7afp0ecwfakomtj02uhv8g0k;Pass;;;;;;;;;;;;36,3;0,35;23,0;23,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;36,3;23,4;;;;;;;;0;0;52;Minnesota United II;52;DL;1,0
2721308305;19;1;1;0;55;dqx48fglv1l96cyrmjdod0xec;1;35,0;20,7;2024-09-15T23:04:38.068Z;2024-09-19T05:50:09Z;[{'id': 5216381657, 'qualifierId': 140, 'value': '40.9'}, {'id': 5216381659, 'qualifierId': 141, 'value': '31.7'}, {'id': 5216381661, 'qualifierId': 212, 'value': '9.7'}, {'id': 5216381655, 'qualifierId': 56, 'value': 'Back'}, {'id': 5216381663, 'qualifierId': 213, 'value': '0.88'}];5jigl7kp5d2i5ws1602jm7n1m;J. Klein;;;7afp0ecwfakomtj02uhv8g0k;Pass;;;;;;;;;;;;40,9;0,88;9,7;31,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;40,9;31,7;;;;;;;;0;0;55;Minnesota United II;55;AMR;1,0
2721308335;20;1;1;0;57;dqx48fglv1l96cyrmjdod0xec;0;37,2;43,6;2024-09-15T23:04:40.115Z;2024-09-19T05:50:33Z;[{'id': 5216381821, 'qualifierId': 213, 'value': '0.96'}, {'id': 5216381817, 'qualifierId': 141, 'value': '48.9'}, {'id': 5216381815, 'qualifierId': 140, 'value': '39.6'}, {'id': 5216381813, 'qualifierId': 56, 'value': 'Back'}, {'id': 5216381819, 'qualifierId': 212, 'value': '4.4'}];f2nvagw4mjjpn1ytj6rdl5ene;B. McSorley;;;7afp0ecwfakomtj02uhv8g0k;Pass;;;;;;;;;;;;39,6;0,96;4,4;48,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;39,6;48,9;;;;;;;;0;0;57;Minnesota United II;57;FW;1,0
2721308299;5;61;1;0;58;1pc6sx2h4rp113ldkbp5d2xas;1;56,0;48,2;2024-09-15T23:04:41.080Z;2024-09-19T05:50:58Z;[{'id': 5216381635, 'qualifierId': 56, 'value': 'Center'}];1gmj4ge2sog221wqkmap8kidw;A. Martinez;;;7afp0ecwfakomtj02uhv8g0k;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;;0;0;58;St. Louis City II;58;MC;1,0
2721308339;6;45;1;1;0;1pc6sx2h4rp113ldkbp5d2xas;0;39,2;33,4;2024-09-15T23:04:43.531Z;2024-09-19T13:03:51Z;[{'id': 5216381837, 'qualifierId': 56, 'value': 'Back'}, {'id': 5216381897, 'qualifierId': 233, 'value': '21'}, {'id': 5216381839, 'qualifierId': 285}];d3456pq0j1inb26jyfxu5ak15;M. Kmeť;;;7afp0ecwfakomtj02uhv8g0k;Challenge;;;;;;;;;;;;;;;;;;;;;21,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;;0;1;0;St. Louis City II;60;DR;1,0
2721308355;21;3;1;1;0;dqx48fglv1l96cyrmjdod0xec;1;60,8;66,6;2024-09-15T23:04:43.531Z;2024-09-19T13:03:50Z;[{'id': 5216381877, 'qualifierId': 286}, {'id': 5216381883, 'qualifierId': 233, 'value': '6'}, {'id': 5216381875, 'qualifierId': 56, 'value': 'Center'}, {'id': 5222827133, 'qualifierId': 465}];272xwghmibw1wnptcoz6xpex;A. Watts;;;7afp0ecwfakomtj02uhv8g0k;Take On;;;;;;;;;;;;;;;;;;;;;6,0;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;1;0;Minnesota United II;60;DC;1,0
2721308379;22;1;1;1;1;dqx48fglv1l96cyrmjdod0xec;1;69,5;58,1;2024-09-15T23:04:44.243Z;2024-09-19T05:55:39Z;[{'id': 5216381999, 'qualifierId': 141, 'value': '69.6'}, {'id': 5216382001, 'qualifierId': 212, 'value': '16.3'}, {'id': 5216381997, 'qualifierId': 140, 'value': '83.1'}, {'id': 5216382003, 'qualifierId': 213, 'value': '0.50'}, {'id': 5216381995, 'qualifierId': 56, 'value': 'Center'}];272xwghmibw1wnptcoz6xpex;A. Watts;;;7afp0ecwfakomtj02uhv8g0k;Pass;;;;;;;;;;;;83,1;0,5;16,3;69,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;83,1;69,6;;;;;;;;0;1;1;Minnesota United II;61;DC;1,0
2721308383;23;1;1;1;3;dqx48fglv1l96cyrmjdod0xec;0;84,5;69,3;2024-09-15T23:04:46.027Z;2024-09-19T13:04:02Z;[{'id': 5222828115, 'qualifierId': 213, 'value': '5.15'}, {'id': 5222828109, 'qualifierId': 140, 'value': '86.3'}, {'id': 5222828111, 'qualifierId': 141, 'value': '63.4'}, {'id': 5222828139, 'qualifierId': 286}, {'id': 5222828113, 'qualifierId': 212, 'value': '4.4'}, {'id': 5216382015, 'qualifierId': 56, 'value': 'Center'}, {'id': 5223043415, 'qualifierId': 233, 'value': '7'}, {'id': 5222828137, 'qualifierId': 236}];9gswafduy82n4o6f0uk0khhck;M. Joyner;;;7afp0ecwfakomtj02uhv8g0k;Pass;;;;;;;;;;;;86,3;5,15;4,4;63,4;;;;;;7,0;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;86,3;63,4;;;;;;;;0;1;3;Minnesota United II;63;AML;1,0
2721308407;7;74;1;1;3;1pc6sx2h4rp113ldkbp5d2xas;1;10,1;37,5;2024-09-15T23:04:46.028Z;2024-09-19T13:04:03Z;[{'id': 5222828131, 'qualifierId': 285}, {'id': 5216382149, 'qualifierId': 56, 'value': 'Back'}, {'id': 5223043419, 'qualifierId': 233, 'value': '23'}];1795jw1oc3pkthyq0kqexh65m;B. Fischer;;;7afp0ecwfakomtj02uhv8g0k;Blocked Pass;;;;;;;;;;;;;;;;;;;;;23,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;;0;1;3;St. Louis City II;63;DL;1,0
2721308417;8;6;1;1;4;1pc6sx2h4rp113ldkbp5d2xas;0;11,1;33,7;2024-09-15T23:04:47.443Z;2024-09-19T05:56:53Z;[{'id': 5216382235, 'qualifierId': 56, 'value': 'Back'}, {'id': 5216382237, 'qualifierId': 73}, {'id': 5216382281, 'qualifierId': 233, 'value': '24'}];1795jw1oc3pkthyq0kqexh65m;B. Fischer;;;7afp0ecwfakomtj02uhv8g0k;Corner Awarded;;;;;;;;;;;;;;;;;;;;;24,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;;0;1;4;St. Louis City II;64;DL;1,0
2721308403;24;6;1;1;4;dqx48fglv1l96cyrmjdod0xec;1;88,9;66,3;2024-09-15T23:04:47.443Z;2024-09-15T23:24:39Z;[{'id': 5216382197, 'qualifierId': 75}, {'id': 5216382195, 'qualifierId': 56, 'value': 'Center'}, {'id': 5216382269, 'qualifierId': 233, 'value': '8'}];9gswafduy82n4o6f0uk0khhck;M. Joyner;;;7afp0ecwfakomtj02uhv8g0k;Corner Awarded;;;;;;;;;;;;;;;;;;;;;8,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;1;4;Minnesota United II;64;AML;1,0
2721308815;25;1;1;1;34;dqx48fglv1l96cyrmjdod0xec;0;99,5;0,5;2024-09-15T23:05:17.123Z;2024-09-19T12:52:49Z;[{'id': 5216384167, 'qualifierId': 155}, {'id': 5216384185, 'qualifierId': 1}, {'id': 5216384169, 'qualifierId': 223}, {'id': 5216384163, 'qualifierId': 2}, {'id': 5216384181, 'qualifierId': 212, 'value': '68.7'}, {'id': 5216384165, 'qualifierId': 6}, {'id': 5216384173, 'qualifierId': 56, 'value': 'Left'}, {'id': 5216384179, 'qualifierId': 141, 'value': '100.0'}, {'id': 5222828327, 'qualifierId': 72}, {'id': 5216384177, 'qualifierId': 140, 'value': '97.2'}, {'id': 5216384183, 'qualifierId': 213, 'value': '1.61'}];9gswafduy82n4o6f0uk0khhck;M. Joyner;;;7afp0ecwfakomtj02uhv8g0k;Pass;;;;;;;;;;;;97,2;1,61;68,7;100,0;1,0;;;;;;;;;;;;1,0;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;97,2;100,0;;;;;;;;0;1;34;Minnesota United II;94;AML;1,0
2721308989;9;5;1;1;40;1pc6sx2h4rp113ldkbp5d2xas;1;5,0;-1,2;2024-09-15T23:05:23.622Z;2024-09-15T23:24:44Z;[{'id': 5216385075, 'qualifierId': 56, 'value': 'Back'}, {'id': 5216385123, 'qualifierId': 233, 'value': '26'}, {'id': 5216385079, 'qualifierId': 347}];1795jw1oc3pkthyq0kqexh65m;B. Fischer;;;7afp0ecwfakomtj02uhv8g0k;Out;;;;;;;;;;;;;;;;;;;;;26,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1pc6sx2h4rp113ldkbp5d2xas;Minnesota United II;away;;;;;;;;;;0;1;40;St. Louis City II;100;DL;1,0
2721308823;26;5;1;1;40;dqx48fglv1l96cyrmjdod0xec;0;95,0;101,2;2024-09-15T23:05:23.622Z;2024-09-15T23:24:44Z;[{'id': 5216384207, 'qualifierId': 56, 'value': 'Left'}, {'id': 5216385135, 'qualifierId': 233, 'value': '9'}, {'id': 5216384209, 'qualifierId': 347}];9gswafduy82n4o6f0uk0khhck;M. Joyner;;;7afp0ecwfakomtj02uhv8g0k;Out;;;;;;;;;;;;;;;;;;;;;9,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;;0;1;40;Minnesota United II;100;AML;1,0
