id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Involved;value_JerseyNumber;value_Captain;value_Resume;value_TeamPlayerFormation;value_PlayerPosition;value_TeamFormation;value_TeamKit;value_DirectionOfPlay;value_Angle;value_PassEndX;value_KickOff;value_Zone;value_Length;value_PassEndY;value_Launch;value_LongBall;value_NextEventGoalKick;value_OppositeRelatedEventId;value_GoalKick;value_Low;value_NextEventThrowIn;value_ThrowIn;value_Offensive;value_TouchTypePass;value_Defensive;value_Chipped;value_HeadPass;value_LayOff;value_DeletedEventType;value_Foul;value_ShirtPull/Holding;value_Direct;value_FreeKickTaken;value_OutOfPlay;value_TouchTypeClearance;value_AttemptedTackle;value_RightFooted;value_InSwinger;value_Cross;value_SwitchOfPlay;value_TakeOnOvertake;value_Overrun;value_FlickOn;value_LeftFooted;value_Head;value_Left;value_CornerTaken;value_Assist;value_GkY;value_RelatedEventId;value_GoalmouthZ;value_OutOfBoxCentre;value_GoalmouthY;value_FromCorner;value_Assisted;value_IndividualPlay;value_GkX;value_High;value_BlockedPass;value_IntentionalAssist;value_BlockedX;value_HighCentre;value_1On1;value_BoxDeepRight;value_RegularPlay;value_BlockedY;value_BigChance;value_Sliding;value_ParriedDanger;value_MediumGkIntervention;value_OtherBodyPart;value_NotAssisted;value_MisHit;value_Right;value_FirstTouch;value_BoxRight;value_NotVisible;value_LowGkIntervention;value_GkHoof;value_TakeOnSpace;value_KeeperThrow;value_IntendedTackleTarget;value_TouchTypeControl;value_PullBack;value_BoxCentre;value_Shove/Push;value_RecklessOffence;value_YellowCard;value_DrivenCross;value_Straight;value_OutSwinger;value_OverhitCross;value_Handball;value_LowRight;value_Collected;value_Stooping;value_Hands;value_FloatedCross;value_HighRight;value_SmallBoxCentre;value_TimeWasting;value_PlayersCaughtOffside;value_LowCentre;value_ParriedSafe;value_Diving;value_Injury;value_InjuredPlayerId;value_Reaching;value_HighGkIntervention;value_BoxLeft;value_AerialFoul;value_HighClaim;value_Minutes;value_CloseHigh;value_EndType;value_IncorrectOutOfPlayDecision;value_Standing;value_TacticalFoul;value_LastLine;value_OwnPlayer;value_LowLeft;value_Blocked;value_SixYardBlocked;value_OwnShotBlocked;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_GoalShotGameClock;value_Volley;value_GkXTimeOfGoal;value_HighLeft;value_Tactical;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_DefBlock;value_GkKickFromHands;value_Indirect;value_GkChallenge;value_FastBreak;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2671385985;372;7;1;32;45;d0c07im4a6oj8qa7f1zlt3pqs;1;23,5;4,8;2024-04-13T01:36:50.379Z;2024-04-18T12:49:52Z;[{'id': 4943158333, 'qualifierId': 285}, {'id': 4959354277, 'qualifierId': 383}, {'id': 4943158331, 'qualifierId': 56, 'value': 'Back'}, {'id': 4943158353, 'qualifierId': 233, 'value': '218'}];8ly83pm2mbtz4u7jwsv0o96qy;C. Touré;;;c4fzgi1aoe6nkx3h58nk25zpw;Tackle;;;;;;;;;;;;;;;;;;;218,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;0;0;32;45;St. Louis City II;1965;DR;1,0
2671385989;373;49;1;32;46;d0c07im4a6oj8qa7f1zlt3pqs;1;16,8;5,6;2024-04-13T01:36:51.285Z;2024-04-13T01:36:51Z;[];8ly83pm2mbtz4u7jwsv0o96qy;C. Touré;;;c4fzgi1aoe6nkx3h58nk25zpw;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;0;0;32;46;St. Louis City II;1966;DR;1,0
2671385993;374;1;1;32;46;d0c07im4a6oj8qa7f1zlt3pqs;1;16,8;5,6;2024-04-13T01:36:51.645Z;2024-04-13T01:36:52Z;[{'id': 4943158363, 'qualifierId': 140, 'value': '16.9'}, {'id': 4943158369, 'qualifierId': 213, 'value': '1.56'}, {'id': 4943158367, 'qualifierId': 212, 'value': '8.8'}, {'id': 4943158361, 'qualifierId': 56, 'value': 'Back'}, {'id': 4943158365, 'qualifierId': 141, 'value': '18.6'}];8ly83pm2mbtz4u7jwsv0o96qy;C. Touré;;;c4fzgi1aoe6nkx3h58nk25zpw;Pass;;;;;;;;;;1,56;16,9;;;8,8;18,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;16,9;18,6;;;;;;;0;0;32;46;St. Louis City II;1966;DR;1,0
2671386027;375;1;1;32;47;d0c07im4a6oj8qa7f1zlt3pqs;1;16,9;18,6;2024-04-13T01:36:52.488Z;2024-04-13T01:36:56Z;[{'id': 4943158503, 'qualifierId': 212, 'value': '8.7'}, {'id': 4943158501, 'qualifierId': 141, 'value': '7.3'}, {'id': 4943158499, 'qualifierId': 140, 'value': '13.0'}, {'id': 4943158497, 'qualifierId': 56, 'value': 'Back'}, {'id': 4943158505, 'qualifierId': 213, 'value': '4.22'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;c4fzgi1aoe6nkx3h58nk25zpw;Pass;;;;;;;;;;4,22;13,0;;;8,7;7,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;13,0;7,3;;;;;;;0;0;32;47;St. Louis City II;1967;MC;1,0
2671386029;376;43;1;32;51;d0c07im4a6oj8qa7f1zlt3pqs;1;0,0;0,0;2024-04-13T01:36:56.269Z;2024-04-13T01:37:00Z;[{'id': 4943158511, 'qualifierId': 285, 'value': '0'}, {'id': 4943158609, 'qualifierId': 144, 'value': '50'}, {'id': 4943158509, 'qualifierId': 56, 'value': 'Back'}];8ly83pm2mbtz4u7jwsv0o96qy;C. Touré;;;c4fzgi1aoe6nkx3h58nk25zpw;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;50,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;0;0;32;51;St. Louis City II;1971;DR;1,0
2671386043;377;4;1;32;51;d0c07im4a6oj8qa7f1zlt3pqs;1;14,6;7,8;2024-04-13T01:36:56.729Z;2024-04-13T01:36:58Z;[{'id': 4943158569, 'qualifierId': 13}, {'id': 4943158575, 'qualifierId': 265}, {'id': 4943158579, 'qualifierId': 233, 'value': '219'}, {'id': 4943158571, 'qualifierId': 56, 'value': 'Back'}, {'id': 4943158577, 'qualifierId': 285}, {'id': 4943158573, 'qualifierId': 152}];8ly83pm2mbtz4u7jwsv0o96qy;C. Touré;;;c4fzgi1aoe6nkx3h58nk25zpw;Foul;;;;;;;;;;;;;;;;;;;219,0;;;;;;;1,0;;;;;1,0;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;0;0;32;51;St. Louis City II;1971;DR;1,0
2671386033;219;4;1;32;51;dqx48fglv1l96cyrmjdod0xec;0;85,4;92,2;2024-04-13T01:36:56.730Z;2024-04-13T01:36:58Z;[{'id': 4943158561, 'qualifierId': 265}, {'id': 4943158555, 'qualifierId': 13}, {'id': 4943158563, 'qualifierId': 286}, {'id': 4943158583, 'qualifierId': 233, 'value': '377'}, {'id': 4943158559, 'qualifierId': 152}, {'id': 4943158557, 'qualifierId': 56, 'value': 'Left'}];f2nvagw4mjjpn1ytj6rdl5ene;B. McSorley;;;c4fzgi1aoe6nkx3h58nk25zpw;Foul;;;;;;;;;;;;;;;;;;;377,0;;;;;1,0;;;;;;;1,0;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;32;51;Austin II;1971;FW;1,0
2671386185;378;1;1;33;25;d0c07im4a6oj8qa7f1zlt3pqs;0;15,5;10,9;2024-04-13T01:37:30.154Z;2024-04-13T01:37:32Z;[{'id': 4943159133, 'qualifierId': 140, 'value': '76.7'}, {'id': 4943159139, 'qualifierId': 213, 'value': '0.22'}, {'id': 4943159127, 'qualifierId': 157}, {'id': 4943159129, 'qualifierId': 152}, {'id': 4943159131, 'qualifierId': 56, 'value': 'Center'}, {'id': 4943159137, 'qualifierId': 212, 'value': '65.9'}, {'id': 4943159141, 'qualifierId': 1}, {'id': 4943159135, 'qualifierId': 141, 'value': '32.2'}, {'id': 4943159125, 'qualifierId': 5}];ec3xdenc4ncg4sc8ni4kkyln8;A. Gomez;;;c4fzgi1aoe6nkx3h58nk25zpw;Pass;;;;;;;;;;0,22;76,7;;;65,9;32,2;1,0;1,0;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;76,7;32,2;;;;;;;0;0;33;25;St. Louis City II;2005;DL;1,0
2671386195;220;1;1;33;28;dqx48fglv1l96cyrmjdod0xec;1;23,9;68,1;2024-04-13T01:37:33.274Z;2024-04-13T01:37:35Z;[{'id': 4943159175, 'qualifierId': 212, 'value': '10.8'}, {'id': 4943159167, 'qualifierId': 3}, {'id': 4943159169, 'qualifierId': 56, 'value': 'Back'}, {'id': 4943159177, 'qualifierId': 213, 'value': '1.06'}, {'id': 4943159171, 'qualifierId': 140, 'value': '28.9'}, {'id': 4943159173, 'qualifierId': 141, 'value': '82.0'}];bbnk87q7t8pahznohwjjcvu5m;E. Kinzner;;;c4fzgi1aoe6nkx3h58nk25zpw;Pass;;;;;;;;;;1,06;28,9;;;10,8;82,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;28,9;82,0;;;;;;;0;0;33;28;Austin II;2008;DC;1,0
2671386197;221;49;1;33;29;dqx48fglv1l96cyrmjdod0xec;1;29,0;82,1;2024-04-13T01:37:34.953Z;2024-04-13T01:37:35Z;[];7zkzjmk1go1u2vi5qkqlmezu;J. Reid;;;c4fzgi1aoe6nkx3h58nk25zpw;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;;;;;;;;;0;0;33;29;Austin II;2009;DC;1,0
2671386199;222;1;1;33;30;dqx48fglv1l96cyrmjdod0xec;1;29,0;82,1;2024-04-13T01:37:35.114Z;2024-04-13T01:37:36Z;[{'id': 4943159185, 'qualifierId': 141, 'value': '71.7'}, {'id': 4943159183, 'qualifierId': 140, 'value': '29.2'}, {'id': 4943159187, 'qualifierId': 212, 'value': '7.1'}, {'id': 4943159181, 'qualifierId': 56, 'value': 'Back'}, {'id': 4943159189, 'qualifierId': 213, 'value': '4.74'}];7zkzjmk1go1u2vi5qkqlmezu;J. Reid;;;c4fzgi1aoe6nkx3h58nk25zpw;Pass;;;;;;;;;;4,74;29,2;;;7,1;71,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;29,2;71,7;;;;;;;0;0;33;30;Austin II;2010;DC;1,0
2671386207;223;1;1;33;31;dqx48fglv1l96cyrmjdod0xec;1;29,2;71,7;2024-04-13T01:37:36.091Z;2024-04-13T01:37:38Z;[{'id': 4943159217, 'qualifierId': 141, 'value': '60.2'}, {'id': 4943159219, 'qualifierId': 212, 'value': '10.0'}, {'id': 4943159221, 'qualifierId': 213, 'value': '5.39'}, {'id': 4943159215, 'qualifierId': 140, 'value': '35.2'}, {'id': 4943159213, 'qualifierId': 56, 'value': 'Back'}];3dyn7hheqvs3gm3m84jrra9lg;S. Antwi;;;c4fzgi1aoe6nkx3h58nk25zpw;Pass;;;;;;;;;;5,39;35,2;;;10,0;60,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;35,2;60,2;;;;;;;0;0;33;31;Austin II;2011;MC;1,0
2671386221;224;1;1;33;33;dqx48fglv1l96cyrmjdod0xec;1;36,2;60,6;2024-04-13T01:37:38.329Z;2024-04-13T01:37:42Z;[{'id': 4943159273, 'qualifierId': 56, 'value': 'Back'}, {'id': 4943159281, 'qualifierId': 213, 'value': '0.37'}, {'id': 4943159279, 'qualifierId': 212, 'value': '11.7'}, {'id': 4943159277, 'qualifierId': 141, 'value': '66.9'}, {'id': 4943159275, 'qualifierId': 140, 'value': '46.6'}];dpedfgxin5nc4qmziaokpmiy2;C. Cilley;;;c4fzgi1aoe6nkx3h58nk25zpw;Pass;;;;;;;;;;0,37;46,6;;;11,7;66,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;46,6;66,9;;;;;;;0;0;33;33;Austin II;2013;MC;1,0
2671386237;225;1;1;33;37;dqx48fglv1l96cyrmjdod0xec;1;63,3;48,8;2024-04-13T01:37:42.682Z;2024-04-13T01:37:45Z;[{'id': 4943159337, 'qualifierId': 56, 'value': 'Center'}, {'id': 4943159345, 'qualifierId': 213, 'value': '5.36'}, {'id': 4943159339, 'qualifierId': 140, 'value': '68.7'}, {'id': 4943159341, 'qualifierId': 141, 'value': '37.7'}, {'id': 4943159343, 'qualifierId': 212, 'value': '9.4'}];5jigl7kp5d2i5ws1602jm7n1m;J. Klein;;;c4fzgi1aoe6nkx3h58nk25zpw;Pass;;;;;;;;;;5,36;68,7;;;9,4;37,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;68,7;37,7;;;;;;;0;0;33;37;Austin II;2017;FW;1,0
2671386239;379;43;1;33;40;d0c07im4a6oj8qa7f1zlt3pqs;1;0,0;0,0;2024-04-13T01:37:45.432Z;2024-04-18T12:50:28Z;[{'id': 4959354841, 'qualifierId': 144, 'value': '83'}, {'id': 4943173809, 'qualifierId': 399, 'value': 'f2nvagw4mjjpn1ytj6rdl5ene'}];7m5wyvhq876dyap45egqs2tjo;E. Torres;;;c4fzgi1aoe6nkx3h58nk25zpw;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;83,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;0;0;33;40;St. Louis City II;2020;MC;1,0
2671386241;226;1;1;33;40;dqx48fglv1l96cyrmjdod0xec;1;70,2;43,3;2024-04-13T01:37:45.785Z;2024-04-13T01:37:47Z;[{'id': 4943159365, 'qualifierId': 213, 'value': '2.42'}, {'id': 4943159357, 'qualifierId': 56, 'value': 'Center'}, {'id': 4943159359, 'qualifierId': 140, 'value': '66.0'}, {'id': 4943159361, 'qualifierId': 141, 'value': '49.0'}, {'id': 4943159363, 'qualifierId': 212, 'value': '5.9'}];f2nvagw4mjjpn1ytj6rdl5ene;B. McSorley;;;c4fzgi1aoe6nkx3h58nk25zpw;Pass;;;;;;;;;;2,42;66,0;;;5,9;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;66,0;49,0;;;;;;;0;0;33;40;Austin II;2020;FW;1,0
2671386263;227;1;1;33;42;dqx48fglv1l96cyrmjdod0xec;1;69,2;45,5;2024-04-13T01:37:47.305Z;2024-04-13T01:37:50Z;[{'id': 4943159457, 'qualifierId': 141, 'value': '8.8'}, {'id': 4943159459, 'qualifierId': 212, 'value': '25.0'}, {'id': 4943159453, 'qualifierId': 56, 'value': 'Right'}, {'id': 4943159455, 'qualifierId': 140, 'value': '69.1'}, {'id': 4943159461, 'qualifierId': 213, 'value': '4.71'}];dpedfgxin5nc4qmziaokpmiy2;C. Cilley;;;c4fzgi1aoe6nkx3h58nk25zpw;Pass;;;;;;;;;;4,71;69,1;;;25,0;8,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;69,1;8,8;;;;;;;0;0;33;42;Austin II;2022;MC;1,0
2671386275;228;1;1;33;45;dqx48fglv1l96cyrmjdod0xec;1;68,7;9,4;2024-04-13T01:37:50.394Z;2024-04-13T01:37:53Z;[{'id': 4943159503, 'qualifierId': 141, 'value': '24.9'}, {'id': 4943159499, 'qualifierId': 56, 'value': 'Center'}, {'id': 4943159505, 'qualifierId': 212, 'value': '14.4'}, {'id': 4943159501, 'qualifierId': 140, 'value': '59.3'}, {'id': 4943159507, 'qualifierId': 213, 'value': '2.32'}];2dqtrnq0k1fphyw71yh41gvtg;T. Pearce;;;c4fzgi1aoe6nkx3h58nk25zpw;Pass;;;;;;;;;;2,32;59,3;;;14,4;24,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;59,3;24,9;;;;;;;0;0;33;45;Austin II;2025;DR;1,0
2671386283;229;1;1;33;48;dqx48fglv1l96cyrmjdod0xec;1;56,6;20,7;2024-04-13T01:37:53.722Z;2024-04-13T01:37:57Z;[{'id': 4943159569, 'qualifierId': 213, 'value': '2.47'}, {'id': 4943159561, 'qualifierId': 56, 'value': 'Back'}, {'id': 4943159567, 'qualifierId': 212, 'value': '14.5'}, {'id': 4943159563, 'qualifierId': 140, 'value': '45.8'}, {'id': 4943159565, 'qualifierId': 141, 'value': '34.0'}];dpedfgxin5nc4qmziaokpmiy2;C. Cilley;;;c4fzgi1aoe6nkx3h58nk25zpw;Pass;;;;;;;;;;2,47;45,8;;;14,5;34,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;45,8;34,0;;;;;;;0;0;33;48;Austin II;2028;MC;1,0
2671386327;230;1;1;33;52;dqx48fglv1l96cyrmjdod0xec;1;42,3;34,9;2024-04-13T01:37:57.194Z;2024-04-13T01:38:06Z;[{'id': 4943159783, 'qualifierId': 56, 'value': 'Back'}, {'id': 4943159785, 'qualifierId': 140, 'value': '19.8'}, {'id': 4943159789, 'qualifierId': 212, 'value': '23.6'}, {'id': 4943159791, 'qualifierId': 213, 'value': '3.11'}, {'id': 4943159787, 'qualifierId': 141, 'value': '36.1'}];910fd7rfysvvfzp2s1ywna5pm;M. Wentzel;;;c4fzgi1aoe6nkx3h58nk25zpw;Pass;;;;;;;;;;3,11;19,8;;;23,6;36,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;19,8;36,1;;;;;;;0;0;33;52;Austin II;2032;DL;1,0
2671386329;231;1;1;34;1;dqx48fglv1l96cyrmjdod0xec;1;20,6;31,8;2024-04-13T01:38:06.761Z;2024-04-13T01:38:08Z;[{'id': 4943159807, 'qualifierId': 213, 'value': '4.99'}, {'id': 4943159801, 'qualifierId': 140, 'value': '24.4'}, {'id': 4943159805, 'qualifierId': 212, 'value': '14.8'}, {'id': 4943159799, 'qualifierId': 56, 'value': 'Back'}, {'id': 4943159803, 'qualifierId': 141, 'value': '10.9'}];brbc088u7sq9wh9d9gkonn5gq;C. Olivares;;;c4fzgi1aoe6nkx3h58nk25zpw;Pass;;;;;;;;;;4,99;24,4;;;14,8;10,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;24,4;10,9;;;;;;;0;0;34;1;Austin II;2041;GK;1,0
2671386351;232;1;1;34;5;dqx48fglv1l96cyrmjdod0xec;1;27,0;10,6;2024-04-13T01:38:10.586Z;2024-04-13T01:38:15Z;[{'id': 4943159883, 'qualifierId': 141, 'value': '40.3'}, {'id': 4943159881, 'qualifierId': 140, 'value': '12.4'}, {'id': 4943159887, 'qualifierId': 213, 'value': '2.22'}, {'id': 4943159879, 'qualifierId': 56, 'value': 'Back'}, {'id': 4943159885, 'qualifierId': 212, 'value': '25.4'}];910fd7rfysvvfzp2s1ywna5pm;M. Wentzel;;;c4fzgi1aoe6nkx3h58nk25zpw;Pass;;;;;;;;;;2,22;12,4;;;25,4;40,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;12,4;40,3;;;;;;;0;0;34;5;Austin II;2045;DL;1,0
2671386373;233;1;1;34;10;dqx48fglv1l96cyrmjdod0xec;1;12,4;40,3;2024-04-13T01:38:15.225Z;2024-04-13T01:38:22Z;[{'id': 4943159981, 'qualifierId': 56, 'value': 'Back'}, {'id': 4943159987, 'qualifierId': 212, 'value': '40.0'}, {'id': 4943159989, 'qualifierId': 213, 'value': '0.93'}, {'id': 4943159983, 'qualifierId': 140, 'value': '35.2'}, {'id': 4943159985, 'qualifierId': 141, 'value': '87.4'}, {'id': 4943159979, 'qualifierId': 155}, {'id': 4943159991, 'qualifierId': 1}];brbc088u7sq9wh9d9gkonn5gq;C. Olivares;;;c4fzgi1aoe6nkx3h58nk25zpw;Pass;;;;;;;;;;0,93;35,2;;;40,0;87,4;;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;35,2;87,4;;;;;;;0;0;34;10;Austin II;2050;GK;1,0
2671386375;234;1;1;34;17;dqx48fglv1l96cyrmjdod0xec;0;70,2;57,2;2024-04-13T01:38:22.265Z;2024-04-13T01:49:47Z;[{'id': 4943160005, 'qualifierId': 141, 'value': '50.6'}, {'id': 4943160001, 'qualifierId': 56, 'value': 'Center'}, {'id': 4943160007, 'qualifierId': 212, 'value': '5.2'}, {'id': 4943160009, 'qualifierId': 213, 'value': '5.24'}, {'id': 4943160003, 'qualifierId': 140, 'value': '72.7'}];7zkzjmk1go1u2vi5qkqlmezu;J. Reid;;;c4fzgi1aoe6nkx3h58nk25zpw;Pass;;;;;;;;;;5,24;72,7;;;5,2;50,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;away;72,7;50,6;;;;;;;0;0;34;17;Austin II;2057;DC;1,0
2671386379;380;8;1;34;18;d0c07im4a6oj8qa7f1zlt3pqs;1;26,7;55,4;2024-04-13T01:38:23.313Z;2024-04-18T12:50:48Z;[{'id': 4943160015, 'qualifierId': 56, 'value': 'Back'}, {'id': 4959355087, 'qualifierId': 385}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;c4fzgi1aoe6nkx3h58nk25zpw;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;0;0;34;18;St. Louis City II;2058;MC;1,0
