id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_TeamPlayerFormation;value_PlayerPosition;value_Captain;value_JerseyNumber;value_Involved;value_TeamFormation;value_Resume;value_DirectionOfPlay;value_Angle;value_KickOff;value_PassEndX;value_Zone;value_PassEndY;value_Length;value_LongBall;value_Launch;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_HeadPass;value_Chipped;value_Head;value_TouchTypeClearance;value_NextEventThrowIn;value_ThrowIn;value_LayOff;value_Overrun;value_TakeOnOvertake;value_NextEventGoalKick;value_GoalKick;value_Low;value_IntendedTackleTarget;value_TouchTypeControl;value_DrivenCross;value_Straight;value_Cross;value_RightFooted;value_OutOfPlay;value_DeletedEventType;value_Assist;value_IntentionalAssist;value_FastBreak;value_Assisted;value_BlockedY;value_BlockedX;value_FirstTouch;value_BigChance;value_GoalmouthZ;value_GoalmouthY;value_LeftFooted;value_BoxLeft;value_RelatedEventId;value_LowLeft;value_ParriedSafe;value_Feet;value_Diving;value_LowGkIntervention;value_NotVisible;value_TouchTypePass;value_RegularPlay;value_Blocked;value_LowCentre;value_GkY;value_BoxCentre;value_GkX;value_DefBlock;value_OutOfBoxCentre;value_IndividualPlay;value_Collected;value_Stooping;value_Hands;value_KeeperThrow;value_OutSwinger;value_Volley;value_BoxRight;value_NotAssisted;value_PenaltyTakerId;value_Penalty;value_Direct;value_Handball;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_Saved;value_Right;value_GkKickFromHands;value_FlickOn;value_OverArm;value_Foul;value_Shove/Push;value_FreeKickTaken;value_BlockedPass;value_Defensive1V1;value_TakeOnSpace;value_AttemptedTackle;value_SwitchOfPlay;value_HighLeft;value_Standing;value_MediumGkIntervention;value_Left;value_CornerTaken;value_FromCorner;value_InSwinger;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_SmallBoxCentre;value_GoalShotGameClock;value_GkYTimeOfGoal;value_RecklessOffence;value_YellowCard;value_PlayersCaughtOffside;value_Indirect;value_Dissent;value_High;value_HighClaim;value_HighRight;value_SwerveLeft;value_OffTheBallFoul;value_OverhitCross;value_BlockedCross;value_HighGkIntervention;value_TacticalFoul;value_Minutes;value_EndType;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_FairPlay;value_CloseRight;value_PullBack;value_LowRight;value_LeadingToGoal;value_RelatedError1Id;value_HighCentre;value_Deflection;value_FreeKick;value_SwerveRight;value_MisHit;value_KeeperTouched;value_ShirtPull/Holding;value_SetPiece;value_CloseHigh;value_SixYardBlocked;value_SmallBoxRight;value_Obstruction;value_InjuredPlayerId;value_Injury;value_TimeWasting;value_CloseRightAndHigh;value_CornerNotTaken;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2680242095;660;1;2;78;1;6ubc4y1v6hr63mca7ica4hp90;0;18,3;12,5;2024-04-28T20:42:01.824Z;2024-04-28T20:42:03Z;[{'id': 4990971203, 'qualifierId': 140, 'value': '41.3'}, {'id': 4990971201, 'qualifierId': 56, 'value': 'Back'}, {'id': 4990971207, 'qualifierId': 212, 'value': '24.4'}, {'id': 4990971209, 'qualifierId': 213, 'value': '0.13'}, {'id': 4990971199, 'qualifierId': 155}, {'id': 4990971205, 'qualifierId': 141, 'value': '17.3'}];avxfzgoe2y0opif75qu3aeb6c;W. Sangoquiza;;;cgj4sjhigbmnat9qyzt6rhedw;Pass;;;;;;;;;;0,13;;41,3;;17,3;24,4;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;41,3;17,3;;;;;;;;0;78;1;New York City II;4681;DL;1,0
2680242111;753;8;2;78;2;6ddsx316t3j0z6nolrky9k4r8;1;60,2;83,2;2024-04-28T20:42:03.524Z;2024-05-03T16:31:18Z;[{'id': 4990971307, 'qualifierId': 56, 'value': 'Left'}, {'id': 4998746905, 'qualifierId': 384}];1ni0mewxcbo26d1xxetkdy3ca;M. Leong;;;cgj4sjhigbmnat9qyzt6rhedw;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;78;2;Crown Legacy;4682;DL;1,0
2680242135;754;49;2;78;3;6ddsx316t3j0z6nolrky9k4r8;1;71,7;87,5;2024-04-28T20:42:04.267Z;2024-04-28T20:59:33Z;[];3ei1s8oyub83owfxxbsygmsmi;J. Jiménez;;;cgj4sjhigbmnat9qyzt6rhedw;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;78;3;Crown Legacy;4683;FW;1,0
2681666361;901;1;2;78;5;6ddsx316t3j0z6nolrky9k4r8;1;70,9;88,5;2024-04-28T20:42:06.036Z;2024-05-03T16:32:25Z;[{'id': 4998749529, 'qualifierId': 56, 'value': 'Left'}, {'id': 4998749535, 'qualifierId': 212, 'value': '12.3'}, {'id': 4998749533, 'qualifierId': 141, 'value': '87.6'}, {'id': 4998749531, 'qualifierId': 140, 'value': '59.2'}, {'id': 4998749537, 'qualifierId': 213, 'value': '3.19'}];3ei1s8oyub83owfxxbsygmsmi;J. Jiménez;;;cgj4sjhigbmnat9qyzt6rhedw;Pass;;;;;;;;;;3,19;;59,2;;87,6;12,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;59,2;87,6;;;;;;;;0;78;5;Crown Legacy;4685;FW;1,0
2680242143;755;43;2;78;5;6ddsx316t3j0z6nolrky9k4r8;1;0,0;0,0;2024-04-28T20:42:06.507Z;2024-04-28T20:59:39Z;[{'id': 4990971467, 'qualifierId': 56, 'value': 'Left'}, {'id': 4990971473, 'qualifierId': 212, 'value': '6.4'}, {'id': 4990971475, 'qualifierId': 213, 'value': '3.50'}, {'id': 4990971469, 'qualifierId': 140, 'value': '66.0'}, {'id': 4991039105, 'qualifierId': 144, 'value': '1'}, {'id': 4990971471, 'qualifierId': 141, 'value': '84.2'}];3ei1s8oyub83owfxxbsygmsmi;J. Jiménez;;;cgj4sjhigbmnat9qyzt6rhedw;Deleted event;;;;;;;;;;3,5;;66,0;;84,2;6,4;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;66,0;84,2;;;;;;;;0;78;5;Crown Legacy;4685;FW;1,0
2681666509;902;1;2;78;6;6ddsx316t3j0z6nolrky9k4r8;1;59,2;87,6;2024-04-28T20:42:07.037Z;2024-05-03T16:32:48Z;[{'id': 4998750315, 'qualifierId': 56, 'value': 'Left'}, {'id': 4998750317, 'qualifierId': 140, 'value': '68.1'}, {'id': 4998750323, 'qualifierId': 213, 'value': '0.07'}, {'id': 4998750319, 'qualifierId': 141, 'value': '88.5'}, {'id': 4998750321, 'qualifierId': 212, 'value': '9.4'}];1ni0mewxcbo26d1xxetkdy3ca;M. Leong;;;cgj4sjhigbmnat9qyzt6rhedw;Pass;;;;;;;;;;0,07;;68,1;;88,5;9,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;68,1;88,5;;;;;;;;0;78;6;Crown Legacy;4686;DL;1,0
2680242195;757;43;2;78;8;6ddsx316t3j0z6nolrky9k4r8;1;0,0;0,0;2024-04-28T20:42:08.875Z;2024-04-28T20:42:26Z;[{'id': 4990971759, 'qualifierId': 56, 'value': 'Center'}, {'id': 4990972891, 'qualifierId': 144, 'value': '1'}, {'id': 4990971765, 'qualifierId': 212, 'value': '9.5'}, {'id': 4990971767, 'qualifierId': 213, 'value': '4.47'}, {'id': 4990971761, 'qualifierId': 140, 'value': '70.5'}, {'id': 4990971763, 'qualifierId': 141, 'value': '73.6'}];3ei1s8oyub83owfxxbsygmsmi;J. Jiménez;;;cgj4sjhigbmnat9qyzt6rhedw;Deleted event;;;;;;;;;;4,47;;70,5;;73,6;9,5;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;70,5;73,6;;;;;;;;0;78;8;Crown Legacy;4688;FW;1,0
2680242161;756;4;2;78;9;6ddsx316t3j0z6nolrky9k4r8;1;65,6;84,5;2024-04-28T20:42:10.170Z;2024-05-03T16:32:11Z;[{'id': 4990972831, 'qualifierId': 13}, {'id': 4990972837, 'qualifierId': 286}, {'id': 4990972835, 'qualifierId': 265}, {'id': 4990978753, 'qualifierId': 233, 'value': '669'}, {'id': 4990971557, 'qualifierId': 56, 'value': 'Left'}, {'id': 4990972833, 'qualifierId': 152}];3ei1s8oyub83owfxxbsygmsmi;J. Jiménez;;;cgj4sjhigbmnat9qyzt6rhedw;Foul;;;;;;;;;;;;;;;;;;;669,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;78;9;Crown Legacy;4689;FW;1,0
2680243301;669;4;2;78;9;6ubc4y1v6hr63mca7ica4hp90;0;34,4;15,5;2024-04-28T20:42:10.171Z;2024-05-03T16:32:09Z;[{'id': 4990978637, 'qualifierId': 56, 'value': 'Back'}, {'id': 4990978635, 'qualifierId': 13}, {'id': 4990978777, 'qualifierId': 233, 'value': '756'}, {'id': 4990978643, 'qualifierId': 285}, {'id': 4990978639, 'qualifierId': 152}, {'id': 4990978641, 'qualifierId': 265}];7bxp7ho4cmsoviw19q4bxr02c;B. Romero;;;cgj4sjhigbmnat9qyzt6rhedw;Foul;;;;;;;;;;;;;;;;;;1,0;756,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;;0;78;9;New York City II;4689;Sub;1,0
2680242359;758;43;2;78;10;6ddsx316t3j0z6nolrky9k4r8;1;0,0;0,0;2024-04-28T20:42:11.483Z;2024-04-28T20:42:28Z;[{'id': 4990972965, 'qualifierId': 144, 'value': '1'}, {'id': 4990972777, 'qualifierId': 141, 'value': '61.1'}, {'id': 4990972785, 'qualifierId': 213, 'value': '3.62'}, {'id': 4990972773, 'qualifierId': 140, 'value': '52.6'}, {'id': 4990972783, 'qualifierId': 212, 'value': '14.9'}, {'id': 4990972767, 'qualifierId': 56, 'value': 'Center'}];duj699i9620tuf3ii9z06bqsq;P. Elias;;;cgj4sjhigbmnat9qyzt6rhedw;Deleted event;;;;;;;;;;3,62;;52,6;;61,1;14,9;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;52,6;61,1;;;;;;;;0;78;10;Crown Legacy;4690;Sub;1,0
2680242505;661;18;2;78;23;6ubc4y1v6hr63mca7ica4hp90;1;0,0;0,0;2024-04-28T20:42:24.029Z;2024-05-03T16:42:20Z;[{'id': 4990973779, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 4990973781, 'qualifierId': 59, 'value': '48'}, {'id': 4990973777, 'qualifierId': 42}, {'id': 4990973817, 'qualifierId': 55, 'value': '662'}];3ve0xap9f0gjsslhgjsmakx04;A. John;;;cgj4sjhigbmnat9qyzt6rhedw;Player off;;;;;48,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;662,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;662,0;drt65b9m2f494wnoyep49bn1m;;0;78;23;New York City II;4703;MC;1,0
2680242509;662;19;2;78;23;6ubc4y1v6hr63mca7ica4hp90;1;0,0;0,0;2024-04-28T20:42:24.030Z;2024-05-03T16:42:20Z;[{'id': 4990973801, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 4990973797, 'qualifierId': 292, 'value': '7'}, {'id': 4990973795, 'qualifierId': 59, 'value': '86'}, {'id': 4990973789, 'qualifierId': 42}, {'id': 4990973793, 'qualifierId': 145, 'value': '7'}, {'id': 4990973803, 'qualifierId': 55, 'value': '661'}, {'id': 4990973799, 'qualifierId': 293, 'value': '5'}];drt65b9m2f494wnoyep49bn1m;F. Mirkovic;;;cgj4sjhigbmnat9qyzt6rhedw;Player on;;;;;86,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;661,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;7,0;7,0;5,0;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;661,0;3ve0xap9f0gjsslhgjsmakx04;;0;78;23;New York City II;4703;Sub;1,0
2680242545;759;27;2;78;30;6ddsx316t3j0z6nolrky9k4r8;1;0,0;0,0;2024-04-28T20:42:30.727Z;2024-05-03T16:32:49Z;[{'id': 4991037945, 'qualifierId': 233, 'value': '828'}];;;;;cgj4sjhigbmnat9qyzt6rhedw;Start delay;;;;;;;;;;;;;;;;;;;828,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;78;30;Crown Legacy;4710;;
2680252829;828;27;2;78;30;6ubc4y1v6hr63mca7ica4hp90;1;0,0;0,0;2024-04-28T20:42:31.527Z;2024-05-03T16:32:50Z;[{'id': 4991040755, 'qualifierId': 233, 'value': '759'}];;;;;cgj4sjhigbmnat9qyzt6rhedw;Start delay;;;;;;;;;;;;;;;;;;;759,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;;0;78;30;New York City II;4710;;
2680242745;760;28;2;78;58;6ddsx316t3j0z6nolrky9k4r8;1;0,0;0,0;2024-04-28T20:42:59.255Z;2024-04-28T21:00:25Z;[{'id': 4990975269, 'qualifierId': 55, 'value': '759'}, {'id': 4991037501, 'qualifierId': 233, 'value': '829'}];;;;;cgj4sjhigbmnat9qyzt6rhedw;End delay;;;;;;;;;;;;;;;;;;;829,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;759,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;759,0;;;0;78;58;Crown Legacy;4738;;
2680252849;829;28;2;78;58;6ubc4y1v6hr63mca7ica4hp90;1;0,0;0,0;2024-04-28T20:42:59.255Z;2024-04-28T21:00:25Z;[{'id': 4991040663, 'qualifierId': 55, 'value': '828'}, {'id': 4991040801, 'qualifierId': 233, 'value': '760'}];;;;;cgj4sjhigbmnat9qyzt6rhedw;End delay;;;;;;;;;;;;;;;;;;;760,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;828,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;828,0;;;0;78;58;New York City II;4738;;
2680242767;663;18;2;78;59;6ubc4y1v6hr63mca7ica4hp90;1;0,0;0,0;2024-04-28T20:43:00.198Z;2024-05-03T16:33:43Z;[{'id': 4990975399, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 4990975401, 'qualifierId': 59, 'value': '35'}, {'id': 4990975459, 'qualifierId': 55, 'value': '664'}, {'id': 4990984069, 'qualifierId': 41}];ds4avrkvrp4jxq9lp02ssci22;N. Scardina;;;cgj4sjhigbmnat9qyzt6rhedw;Player off;;;;;35,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;664,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;664,0;exk9svcdgcbn05ms00fhorvv8;;0;78;59;New York City II;4739;DR;1,0
2680242773;664;19;2;78;59;6ubc4y1v6hr63mca7ica4hp90;1;0,0;0,0;2024-04-28T20:43:00.199Z;2024-05-03T16:33:43Z;[{'id': 4990984259, 'qualifierId': 41}, {'id': 4990975439, 'qualifierId': 293, 'value': '2'}, {'id': 4990975433, 'qualifierId': 59, 'value': '39'}, {'id': 4990975441, 'qualifierId': 44, 'value': 'Defender'}, {'id': 4990975429, 'qualifierId': 145, 'value': '2'}, {'id': 4990975435, 'qualifierId': 292, 'value': '3'}, {'id': 4990975443, 'qualifierId': 55, 'value': '663'}];exk9svcdgcbn05ms00fhorvv8;J. Neeley;;;cgj4sjhigbmnat9qyzt6rhedw;Player on;;;;;39,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;663,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,0;3,0;2,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;663,0;ds4avrkvrp4jxq9lp02ssci22;;0;78;59;New York City II;4739;Sub;1,0
2680243209;761;1;2;79;39;6ddsx316t3j0z6nolrky9k4r8;1;70,8;82,1;2024-04-28T20:43:40.253Z;2024-05-03T16:34:48Z;[{'id': 4990978089, 'qualifierId': 56, 'value': 'Right'}, {'id': 4990978107, 'qualifierId': 1}, {'id': 4990978093, 'qualifierId': 140, 'value': '90.2'}, {'id': 4990978349, 'qualifierId': 345}, {'id': 4990978081, 'qualifierId': 2}, {'id': 4990978103, 'qualifierId': 213, 'value': '5.16'}, {'id': 4990978097, 'qualifierId': 141, 'value': '19.5'}, {'id': 4998754693, 'qualifierId': 72}, {'id': 4990978083, 'qualifierId': 5}, {'id': 4990978099, 'qualifierId': 212, 'value': '47.2'}, {'id': 4998754691, 'qualifierId': 224}, {'id': 4990978087, 'qualifierId': 152}, {'id': 4990978085, 'qualifierId': 155}];1kuo66geyyz9gu2n39w0bvr4k;J. Arroyave;;;cgj4sjhigbmnat9qyzt6rhedw;Pass;;;;;;;;;;5,16;;90,2;;19,5;47,2;1,0;;;;;;1,0;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;1,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;90,2;19,5;;;;;;;;0;79;39;Crown Legacy;4779;Sub;1,0
2680243217;762;61;2;79;44;6ddsx316t3j0z6nolrky9k4r8;0;90,1;19,5;2024-04-28T20:43:44.958Z;2024-04-28T20:43:45Z;[{'id': 4990978123, 'qualifierId': 56, 'value': 'Right'}];7uk47vm92xsvwdofmw1ppawyy;C. Tiao;;;cgj4sjhigbmnat9qyzt6rhedw;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;79;44;Crown Legacy;4784;Sub;1,0
2680243227;668;5;2;79;45;6ubc4y1v6hr63mca7ica4hp90;1;-0,5;79,1;2024-04-28T20:43:46.315Z;2024-04-28T20:43:46Z;[{'id': 4990978193, 'qualifierId': 346}, {'id': 4990978233, 'qualifierId': 233, 'value': '763'}, {'id': 4990978191, 'qualifierId': 56, 'value': 'Back'}];dercetgxemr74f5yasq86s5t6;P. Mayaka;;;cgj4sjhigbmnat9qyzt6rhedw;Out;;;;;;;;;;;;;;;;;;;763,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;;0;79;45;New York City II;4785;MC;1,0
2680243231;763;5;2;79;45;6ddsx316t3j0z6nolrky9k4r8;0;100,5;20,9;2024-04-28T20:43:46.315Z;2024-04-28T21:12:16Z;[{'id': 4990978201, 'qualifierId': 56, 'value': 'Right'}, {'id': 4990978255, 'qualifierId': 233, 'value': '668'}, {'id': 4990978203, 'qualifierId': 346}];7uk47vm92xsvwdofmw1ppawyy;C. Tiao;;;cgj4sjhigbmnat9qyzt6rhedw;Out;;;;;;;;;;;;;;;;;;;668,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;79;45;Crown Legacy;4785;Sub;1,0
2680243357;670;1;2;79;56;6ubc4y1v6hr63mca7ica4hp90;1;4,3;46,9;2024-04-28T20:43:57.139Z;2024-05-03T16:41:34Z;[{'id': 4990979019, 'qualifierId': 56, 'value': 'Back'}, {'id': 4990979021, 'qualifierId': 140, 'value': '25.4'}, {'id': 4990979027, 'qualifierId': 213, 'value': '5.37'}, {'id': 4990979025, 'qualifierId': 212, 'value': '36.3'}, {'id': 4990979017, 'qualifierId': 124}, {'id': 4990979023, 'qualifierId': 141, 'value': '4.7'}, {'id': 4990979029, 'qualifierId': 1}, {'id': 4990979033, 'qualifierId': 237}];2v9pdg70kewaarbz4jzsh00a2;C. Odunze;;;cgj4sjhigbmnat9qyzt6rhedw;Pass;;;;;;;;;;5,37;;25,4;;4,7;36,3;1,0;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;25,4;4,7;;;;;;;;0;79;56;New York City II;4796;GK;1,0
2681670581;866;1;2;79;59;6ubc4y1v6hr63mca7ica4hp90;1;8,0;28,2;2024-04-28T20:44:00.561Z;2024-05-03T16:42:15Z;[{'id': 4998773745, 'qualifierId': 141, 'value': '5.5'}, {'id': 4998773749, 'qualifierId': 213, 'value': '5.32'}, {'id': 4998773747, 'qualifierId': 212, 'value': '18.8'}, {'id': 4998773741, 'qualifierId': 56, 'value': 'Back'}, {'id': 4998773743, 'qualifierId': 140, 'value': '18.3'}];avxfzgoe2y0opif75qu3aeb6c;W. Sangoquiza;;;cgj4sjhigbmnat9qyzt6rhedw;Pass;;;;;;;;;;5,32;;18,3;;5,5;18,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;18,3;5,5;;;;;;;;0;79;59;New York City II;4799;DL;1,0
