id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_TeamPlayerFormation;value_TeamFormation;value_PlayerPosition;value_Resume;value_Captain;value_JerseyNumber;value_Involved;value_DirectionOfPlay;value_Zone;value_Angle;value_Length;value_PassEndY;value_PassEndX;value_KickOff;value_LongBall;value_Launch;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_HeadPass;value_TakeOnSpace;value_TouchTypeControl;value_NextEventThrowIn;value_ThrowIn;value_LayOff;value_DeletedEventType;value_TakeOnOvertake;value_Chipped;value_IntendedTackleTarget;value_TouchTypeClearance;value_NextEventGoalKick;value_GoalKick;value_Low;value_BlockedPass;value_TouchTypePass;value_OutOfPlay;value_Cross;value_InSwinger;value_RightFooted;value_Head;value_Assist;value_GkX;value_Assisted;value_GkY;value_BoxLeft;value_GoalmouthY;value_CloseHigh;value_RegularPlay;value_IndividualPlay;value_RelatedEventId;value_GoalmouthZ;value_NotVisible;value_Direct;value_Foul;value_ShirtPull/Holding;value_FreeKickTaken;value_SwitchOfPlay;value_ThroughBall;value_Unchallenged;value_LowGkIntervention;value_KeeperThrow;value_AttemptedTackle;value_OutOfBoxCentre;value_SetPiece;value_HighLeft;value_LeftFooted;value_OutSwinger;value_IntentionalAssist;value_LowRight;value_BlockedX;value_Blocked;value_BoxCentre;value_BlockedY;value_DefBlock;value_Shove/Push;value_RecklessOffence;value_YellowCard;value_Straight;value_FloatedCross;value_Left;value_Right;value_CornerTaken;value_InjuredPlayerId;value_Injury;value_NotAssisted;value_SwerveLeft;value_LowLeft;value_FirstTouch;value_Hands;value_Diving;value_MediumGkIntervention;value_ParriedSafe;value_FlickOn;value_FastBreak;value_GoalShotGameClock;value_Volley;value_HighCentre;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_1On1;value_KeeperTouched;value_BigChance;value_PlayersCaughtOffside;value_Indirect;value_SmallBoxRight;value_LowCentre;value_Feet;value_Sliding;value_AerialFoul;value_High;value_OtherBodyPart;value_MisHit;value_Standing;value_Collected;value_Defensive1V1;value_PenaltyTakerId;value_Penalty;value_TacticalFoul;value_Scored;value_Strong;value_FantasyAssistType;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_FantasyAssistTeam;value_FantasyAssistId;value_FantasyAssistedBy;value_DrivenCross;value_Minutes;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_Overrun;value_LeadingToAttempt;value_RelatedError1Id;value_GkKickFromHands;value_Saved;value_BlockedClearance;value_HighGkIntervention;value_HighRight;value_FromCorner;value_ParriedDanger;value_FollowsShotRebound;value_PullBack;value_HighClaim;value_CaptainChange;value_FoulAndAbusiveLanguage;value_RedCard;value_Deflection;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2704488753;740;1;2;80;50;bd0378yx50xpdcgwkt9p9bmz8;0;63,7;27,3;2024-07-28T23:44:43.106Z;2024-07-28T23:44:43Z;[{'id': 5123850677, 'qualifierId': 56, 'value': 'Center'}, {'id': 5123850679, 'qualifierId': 140, 'value': '68.2'}, {'id': 5123850681, 'qualifierId': 141, 'value': '25.3'}, {'id': 5123850685, 'qualifierId': 213, 'value': '6.00'}, {'id': 5123850683, 'qualifierId': 212, 'value': '4.9'}];bu0qf3q6j69an4i0gz7xhqcd0;Y. Ramos;;;ebqw8pto71arzdc41se317ifo;Pass;;;;;;;;;;;6,0;4,9;25,3;68,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;68,2;25,3;;;;;;;;0;80;50;Chicago Fire II;4850;DMC;1,0
2704488761;675;61;2;80;54;8o8m08he36u0j4w08aj2iodn8;1;35,8;64,9;2024-07-28T23:44:46.294Z;2024-07-28T23:44:46Z;[{'id': 5123850743, 'qualifierId': 56, 'value': 'Back'}];18y9ch962ahgw8smond94mdjo;D. Villanueva;;;ebqw8pto71arzdc41se317ifo;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;80;54;Cincinnati II;4854;Sub;1,0
2704488763;676;43;2;80;55;8o8m08he36u0j4w08aj2iodn8;1;0,0;0,0;2024-07-28T23:44:47.850Z;2024-07-31T12:46:46Z;[{'id': 5126058377, 'qualifierId': 144, 'value': '49'}];2buy6q56o0ixo30fatz7ps9w4;J. Zapata;;;ebqw8pto71arzdc41se317ifo;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;80;55;Cincinnati II;4855;MC;1,0
2704488769;677;1;2;80;55;8o8m08he36u0j4w08aj2iodn8;1;30,9;66,3;2024-07-28T23:44:48.059Z;2024-07-28T23:46:05Z;[{'id': 5123850773, 'qualifierId': 140, 'value': '44.2'}, {'id': 5123850771, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123850775, 'qualifierId': 141, 'value': '61.8'}, {'id': 5123850777, 'qualifierId': 212, 'value': '14.3'}, {'id': 5123850779, 'qualifierId': 213, 'value': '6.07'}];2buy6q56o0ixo30fatz7ps9w4;J. Zapata;;;ebqw8pto71arzdc41se317ifo;Pass;;;;;;;;;;;6,07;14,3;61,8;44,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;44,2;61,8;;;;;;;;0;80;55;Cincinnati II;4855;MC;1,0
2704879959;737;49;2;80;55;8o8m08he36u0j4w08aj2iodn8;1;33,1;68,0;2024-07-28T23:44:48.191Z;2024-07-31T12:47:13Z;[];18y9ch962ahgw8smond94mdjo;D. Villanueva;;;ebqw8pto71arzdc41se317ifo;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;80;55;Cincinnati II;4855;Sub;1,0
2704488771;678;1;2;80;56;8o8m08he36u0j4w08aj2iodn8;1;44,4;61,4;2024-07-28T23:44:48.922Z;2024-07-28T23:44:49Z;[{'id': 5123850785, 'qualifierId': 140, 'value': '36.1'}, {'id': 5123850789, 'qualifierId': 212, 'value': '12.9'}, {'id': 5123850787, 'qualifierId': 141, 'value': '47.5'}, {'id': 5123850791, 'qualifierId': 213, 'value': '3.97'}, {'id': 5123850783, 'qualifierId': 56, 'value': 'Back'}];18y9ch962ahgw8smond94mdjo;D. Villanueva;;;ebqw8pto71arzdc41se317ifo;Pass;;;;;;;;;;;3,97;12,9;47,5;36,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;36,1;47,5;;;;;;;;0;80;56;Cincinnati II;4856;Sub;1,0
2704488773;679;1;2;80;57;8o8m08he36u0j4w08aj2iodn8;0;36,1;47,5;2024-07-28T23:44:49.691Z;2024-07-28T23:44:50Z;[{'id': 5123850801, 'qualifierId': 212, 'value': '16.2'}, {'id': 5123850799, 'qualifierId': 141, 'value': '34.2'}, {'id': 5123850797, 'qualifierId': 140, 'value': '48.9'}, {'id': 5123850795, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123850803, 'qualifierId': 213, 'value': '5.69'}];4ycsifqidpgttuanylwsyts7o;C. Nagle;;;ebqw8pto71arzdc41se317ifo;Pass;;;;;;;;;;;5,69;16,2;34,2;48,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;48,9;34,2;;;;;;;;0;80;57;Cincinnati II;4857;Sub;1,0
2704488789;741;1;2;80;57;bd0378yx50xpdcgwkt9p9bmz8;1;54,0;75,1;2024-07-28T23:44:50.225Z;2024-07-28T23:44:54Z;[{'id': 5123850913, 'qualifierId': 212, 'value': '15.0'}, {'id': 5123850915, 'qualifierId': 213, 'value': '0.90'}, {'id': 5123850911, 'qualifierId': 141, 'value': '92.3'}, {'id': 5123850907, 'qualifierId': 56, 'value': 'Left'}, {'id': 5123850909, 'qualifierId': 140, 'value': '62.9'}];8za8xvdiyduedk2i99bdqv4es;J. Machado;;;ebqw8pto71arzdc41se317ifo;Pass;;;;;;;;;;;0,9;15,0;92,3;62,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;62,9;92,3;;;;;;;;0;80;57;Chicago Fire II;4857;DC;1,0
2704880005;830;49;2;81;0;bd0378yx50xpdcgwkt9p9bmz8;1;69,3;90,5;2024-07-28T23:44:52.750Z;2024-07-31T12:47:35Z;[];bpr7u1cp7bzt1w2t1tsmru73e;J. Castellano;;;ebqw8pto71arzdc41se317ifo;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;;0;81;0;Chicago Fire II;4860;Sub;1,0
2704488803;742;1;2;81;2;bd0378yx50xpdcgwkt9p9bmz8;1;72,1;93,2;2024-07-28T23:44:54.689Z;2024-07-28T23:44:57Z;[{'id': 5123850983, 'qualifierId': 56, 'value': 'Center'}, {'id': 5123850991, 'qualifierId': 213, 'value': '4.17'}, {'id': 5123850989, 'qualifierId': 212, 'value': '16.3'}, {'id': 5123850987, 'qualifierId': 141, 'value': '72.7'}, {'id': 5123850985, 'qualifierId': 140, 'value': '64.1'}];bpr7u1cp7bzt1w2t1tsmru73e;J. Castellano;;;ebqw8pto71arzdc41se317ifo;Pass;;;;;;;;;;;4,17;16,3;72,7;64,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;64,1;72,7;;;;;;;;0;81;2;Chicago Fire II;4862;Sub;1,0
2704488809;743;1;2;81;5;bd0378yx50xpdcgwkt9p9bmz8;1;65,9;71,1;2024-07-28T23:44:57.793Z;2024-07-28T23:45:00Z;[{'id': 5123851007, 'qualifierId': 56, 'value': 'Center'}, {'id': 5123851011, 'qualifierId': 141, 'value': '45.1'}, {'id': 5123851009, 'qualifierId': 140, 'value': '69.5'}, {'id': 5123851015, 'qualifierId': 213, 'value': '4.92'}, {'id': 5123851013, 'qualifierId': 212, 'value': '18.1'}];bu0qf3q6j69an4i0gz7xhqcd0;Y. Ramos;;;ebqw8pto71arzdc41se317ifo;Pass;;;;;;;;;;;4,92;18,1;45,1;69,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;69,5;45,1;;;;;;;;0;81;5;Chicago Fire II;4865;DMC;1,0
2704488819;744;4;2;81;10;bd0378yx50xpdcgwkt9p9bmz8;1;61,6;42,8;2024-07-28T23:45:02.577Z;2024-07-28T23:45:04Z;[{'id': 5123851125, 'qualifierId': 233, 'value': '680'}, {'id': 5123851121, 'qualifierId': 265}, {'id': 5123851123, 'qualifierId': 286}, {'id': 5123851115, 'qualifierId': 13}, {'id': 5123851119, 'qualifierId': 152}, {'id': 5123851117, 'qualifierId': 56, 'value': 'Center'}];8sydisziijh84elb8dprtlduy;N. Benalcázar;;;ebqw8pto71arzdc41se317ifo;Foul;;;;;;;;;;;;;;;;;;680,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;;0;81;10;Chicago Fire II;4870;DMC;1,0
2704488825;680;4;2;81;10;8o8m08he36u0j4w08aj2iodn8;0;38,4;57,2;2024-07-28T23:45:02.578Z;2024-07-28T23:45:04Z;[{'id': 5123851103, 'qualifierId': 13}, {'id': 5123851105, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123851131, 'qualifierId': 233, 'value': '744'}, {'id': 5123851111, 'qualifierId': 285}, {'id': 5123851109, 'qualifierId': 265}, {'id': 5123851107, 'qualifierId': 152}];6n0x8t513vmsmgfasovvoj7u2;J. Shokalook;;;ebqw8pto71arzdc41se317ifo;Foul;;;;;;;;;;;;;;;;;;744,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;81;10;Cincinnati II;4870;FW;1,0
2704488871;745;1;2;81;28;bd0378yx50xpdcgwkt9p9bmz8;1;62,3;32,2;2024-07-28T23:45:20.290Z;2024-07-28T23:45:21Z;[{'id': 5123851435, 'qualifierId': 5}, {'id': 5123851443, 'qualifierId': 141, 'value': '46.0'}, {'id': 5123851445, 'qualifierId': 212, 'value': '11.7'}, {'id': 5123851441, 'qualifierId': 140, 'value': '55.6'}, {'id': 5123851439, 'qualifierId': 56, 'value': 'Center'}, {'id': 5123851437, 'qualifierId': 152}, {'id': 5123851447, 'qualifierId': 213, 'value': '2.21'}];2l6v8ab245wzmb1litvkir1ii;G. Gibert;;;ebqw8pto71arzdc41se317ifo;Pass;;;;;;;;;;;2,21;11,7;46,0;55,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;55,6;46,0;;;;;;;;0;81;28;Chicago Fire II;4888;DC;1,0
2704488875;746;1;2;81;28;bd0378yx50xpdcgwkt9p9bmz8;1;55,6;46,0;2024-07-28T23:45:21.233Z;2024-07-28T23:45:24Z;[{'id': 5123851459, 'qualifierId': 140, 'value': '55.6'}, {'id': 5123851467, 'qualifierId': 213, 'value': '4.71'}, {'id': 5123851463, 'qualifierId': 141, 'value': '17.0'}, {'id': 5123851455, 'qualifierId': 56, 'value': 'Right'}, {'id': 5123851465, 'qualifierId': 212, 'value': '19.7'}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;ebqw8pto71arzdc41se317ifo;Pass;;;;;;;;;;;4,71;19,7;17,0;55,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;55,6;17,0;;;;;;;;0;81;28;Chicago Fire II;4888;DC;1,0
2704488909;747;4;2;81;32;bd0378yx50xpdcgwkt9p9bmz8;1;55,5;17,9;2024-07-28T23:45:25.067Z;2024-08-01T11:08:31Z;[{'id': 5123851635, 'qualifierId': 286}, {'id': 5123851631, 'qualifierId': 152}, {'id': 5123851627, 'qualifierId': 13}, {'id': 5123851629, 'qualifierId': 56, 'value': 'Right'}, {'id': 5123851633, 'qualifierId': 265}, {'id': 5123852649, 'qualifierId': 233, 'value': '681'}];2l6v8ab245wzmb1litvkir1ii;G. Gibert;;;ebqw8pto71arzdc41se317ifo;Foul;;;;;;;;;;;;;;;;;;681,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;;0;81;32;Chicago Fire II;4892;DC;1,0
2704488895;681;4;2;81;32;8o8m08he36u0j4w08aj2iodn8;0;44,5;82,1;2024-07-28T23:45:25.068Z;2024-08-01T11:30:38Z;[{'id': 5123852719, 'qualifierId': 233, 'value': '747'}, {'id': 5123852587, 'qualifierId': 265}, {'id': 5123852583, 'qualifierId': 13}, {'id': 5123851545, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123852585, 'qualifierId': 152}, {'id': 5123852639, 'qualifierId': 285}, {'id': 5127075455, 'qualifierId': 55, 'value': '682'}];6n0x8t513vmsmgfasovvoj7u2;J. Shokalook;;;ebqw8pto71arzdc41se317ifo;Foul;;;;;;;;;;;;;;;;;;747,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;682,0;;;1,0;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;682,0;6n0x8t513vmsmgfasovvoj7u2;;0;81;32;Cincinnati II;4892;FW;1,0
2704488925;682;17;2;81;40;8o8m08he36u0j4w08aj2iodn8;1;0,0;0,0;2024-07-28T23:45:32.377Z;2024-08-01T11:30:38Z;[{'id': 5123852001, 'qualifierId': 13, 'value': '243'}, {'id': 5123851999, 'qualifierId': 392}, {'id': 5123851997, 'qualifierId': 31}, {'id': 5127075451, 'qualifierId': 55, 'value': '681'}];6n0x8t513vmsmgfasovvoj7u2;J. Shokalook;;;ebqw8pto71arzdc41se317ifo;Card;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;681,0;;;;243,0;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;681,0;6n0x8t513vmsmgfasovvoj7u2;;0;81;40;Cincinnati II;4900;FW;1,0
2704489181;748;17;2;82;58;bd0378yx50xpdcgwkt9p9bmz8;1;0,0;0,0;2024-07-28T23:46:50.689Z;2024-08-01T11:10:53Z;[{'id': 5123854939, 'qualifierId': 159}, {'id': 5123853457, 'qualifierId': 33}];8bjjne12yudwbzfzjdlygqx62;A. Daley;;;ebqw8pto71arzdc41se317ifo;Card;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;;0;82;58;Chicago Fire II;4978;DMR;1,0
2705059227;840;40;2;83;2;bd0378yx50xpdcgwkt9p9bmz8;1;0,0;0,0;2024-07-28T23:46:54.248Z;2024-08-01T11:13:02Z;[{'id': 5127074619, 'qualifierId': 194, 'value': '8sydisziijh84elb8dprtlduy'}, {'id': 5127074617, 'qualifierId': 131, 'value': '1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 0, 0, 0, 0, 0'}, {'id': 5127074613, 'qualifierId': 59, 'value': '30, 41, 43, 48, 38, 96, 49, 50, 44, 52, 60, 64, 68, 80, 98'}, {'id': 5127074615, 'qualifierId': 130, 'value': '16'}, {'id': 5127074609, 'qualifierId': 30, 'value': 'b82dmhiv5rfrczfcx26cnvo16, 8sydisziijh84elb8dprtlduy, bpr7u1cp7bzt1w2t1tsmru73e, 8za8xvdiyduedk2i99bdqv4es, 2f5ymqh1j87xhi9ynovnujpm2, 2l6v8ab245wzmb1litvkir1ii, bfm4xr4ue74v0li53slarf9t6, 14etj499a213gtgymith3htec, 9asj8t10cvfumot9hr3dprsic, bu0qf3q6j69an4i0gz7xhqcd0, cv05cz78z9nsbgj98hnw7o4yc, 6ihxsnp8rmyvu0xjm4oquxd04, dpijel5jgf0itquzz7ryfju38, dfkazpw3p03p6umdchplgivx0, 2wrsvrjkc77nfo16e6gxjlbtg'}, {'id': 5127074611, 'qualifierId': 44, 'value': '1, 3, 3, 2, 2, 2, 3, 3, 4, 3, 5, 5, 5, 5, 5'}];;;;;ebqw8pto71arzdc41se317ifo;Formation change;;;16,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;;0;83;2;Chicago Fire II;4982;;
2704489521;749;1;2;84;21;bd0378yx50xpdcgwkt9p9bmz8;1;59,1;18,9;2024-07-28T23:48:13.552Z;2024-07-28T23:48:16Z;[{'id': 5123855203, 'qualifierId': 152}, {'id': 5123855201, 'qualifierId': 5}, {'id': 5123855205, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123855213, 'qualifierId': 213, 'value': '2.04'}, {'id': 5123855209, 'qualifierId': 141, 'value': '56.7'}, {'id': 5123855211, 'qualifierId': 212, 'value': '28.8'}, {'id': 5123855207, 'qualifierId': 140, 'value': '46.7'}];2l6v8ab245wzmb1litvkir1ii;G. Gibert;;;ebqw8pto71arzdc41se317ifo;Pass;;;;;;;;;;;2,04;28,8;56,7;46,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;46,7;56,7;;;;;;;;0;84;21;Chicago Fire II;5061;DC;1,0
2704489549;750;1;2;84;24;bd0378yx50xpdcgwkt9p9bmz8;1;45,8;57,3;2024-07-28T23:48:16.416Z;2024-07-28T23:48:19Z;[{'id': 5123855371, 'qualifierId': 140, 'value': '57.1'}, {'id': 5123855375, 'qualifierId': 212, 'value': '28.1'}, {'id': 5123855373, 'qualifierId': 141, 'value': '94.8'}, {'id': 5123855377, 'qualifierId': 213, 'value': '1.14'}, {'id': 5123855369, 'qualifierId': 56, 'value': 'Left'}];8za8xvdiyduedk2i99bdqv4es;J. Machado;;;ebqw8pto71arzdc41se317ifo;Pass;;;;;;;;;;;1,14;28,1;94,8;57,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;57,1;94,8;;;;;;;;0;84;24;Chicago Fire II;5064;DC;1,0
2704489563;751;1;2;84;27;bd0378yx50xpdcgwkt9p9bmz8;1;43,0;89,6;2024-07-28T23:48:19.856Z;2024-07-28T23:48:23Z;[{'id': 5123855451, 'qualifierId': 140, 'value': '30.4'}, {'id': 5123855455, 'qualifierId': 212, 'value': '17.4'}, {'id': 5123855453, 'qualifierId': 141, 'value': '73.0'}, {'id': 5123855449, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123855457, 'qualifierId': 213, 'value': '3.85'}];bpr7u1cp7bzt1w2t1tsmru73e;J. Castellano;;;ebqw8pto71arzdc41se317ifo;Pass;;;;;;;;;;;3,85;17,4;73,0;30,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;30,4;73,0;;;;;;;;0;84;27;Chicago Fire II;5067;Sub;1,0
