id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_TeamFormation;value_TeamPlayerFormation;value_JerseyNumber;value_Captain;value_Resume;value_Involved;value_PlayerPosition;value_DirectionOfPlay;value_Length;value_PassEndX;value_KickOff;value_Angle;value_PassEndY;value_Zone;value_Launch;value_LongBall;value_HeadPass;value_Offensive;value_OppositeRelatedEventId;value_Defensive;value_Assist;value_GkY;value_BoxRight;value_Assisted;value_GoalmouthY;value_Right;value_RightFooted;value_RelatedEventId;value_GkX;value_RegularPlay;value_GoalmouthZ;value_NextEventGoalKick;value_NotVisible;value_GoalKick;value_Low;value_NextEventThrowIn;value_ThrowIn;value_FlickOn;value_Foul;value_Direct;value_AttemptedTackle;value_FreeKickTaken;value_Cross;value_Chipped;value_AerialFoul;value_IntendedTackleTarget;value_BlockedPass;value_Left;value_CornerTaken;value_InSwinger;value_Shove/Push;value_OutOfPlay;value_High;value_HighLeft;value_BlockedX;value_BoxLeft;value_BlockedY;value_IndividualPlay;value_Standing;value_Hands;value_ParriedDanger;value_KeeperThrow;value_DeletedEventType;value_IntentionalAssist;value_LeadingToGoal;value_BoxCentre;value_RelatedError1Id;value_BigChance;value_GoalShotTimestamp;value_GoalShotGameClock;value_KeeperTouched;value_SixYardBlocked;value_LowLeft;value_Blocked;value_NotAssisted;value_BoxDeepRight;value_DefBlock;value_YellowCard;value_RecklessOffence;value_Injury;value_InjuredPlayerId;value_LayOff;value_ShirtPull/Holding;value_GkHoof;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_Head;value_SwitchOfPlay;value_Volley;value_HighRight;value_FirstTouch;value_BlockedCross;value_OutSwinger;value_NotRetreating;value_LeftFooted;value_OutOfBoxCentre;value_CloseLeft;value_SetPiece;value_TacticalFoul;value_TempMissNotPassedGoalLine;value_PlayersCaughtOffside;value_Indirect;value_Diving;value_ParriedSafe;value_HighCentre;value_Collected;value_LowCentre;value_Minutes;value_Overrun;value_CloseRight;value_SwerveLeft;value_PenaltyTakerId;value_Penalty;value_FantasyAssistType;value_CausingPlayer;value_FantasyAssistId;value_FantasyAssistedBy;value_FantasyAssistTeam;value_EndType;value_Tactical;value_OverhitCross;value_HitWoodwork;value_HitRightPost;value_GkKickFromHands;value_PullBack;value_Handball;value_FromCorner;value_HighClaim;value_SmallBoxRight;value_35Right;value_FreeKick;value_TimeWasting;value_BlockedClearance;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2677122185;12;5;1;0;51;2nnef9tr9g7m2s6n873qif95g;0;39,2;-1,8;2024-04-22T23:04:33.972Z;2024-04-22T23:06:18Z;[{'id': 4974086305, 'qualifierId': 347}, {'id': 4974086303, 'qualifierId': 56, 'value': 'Back'}, {'id': 4974087381, 'qualifierId': 233, 'value': '13'}];11ppoeb5n4q657bwbg4cdxck;J. White;;;c9px4ywqxj5qmstxcun9dkx78;Out;;;;;;;;;;;;;;;;;;;;13,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;0;51;Chicago Fire II;51;DR;1,0
2677122211;13;5;1;0;51;8o8m08he36u0j4w08aj2iodn8;1;60,8;101,8;2024-04-22T23:04:33.972Z;2024-04-22T23:06:18Z;[{'id': 4974086393, 'qualifierId': 347}, {'id': 4974087377, 'qualifierId': 233, 'value': '12'}, {'id': 4974086391, 'qualifierId': 56, 'value': 'Left'}];do6z0g81t9avcjuhjc1szukgk;D. Tchétchao Karo;;;c9px4ywqxj5qmstxcun9dkx78;Out;;;;;;;;;;;;;;;;;;;;12,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;0;51;Carolina Core;51;FW;1,0
2677122245;14;1;1;1;13;8o8m08he36u0j4w08aj2iodn8;1;68,3;100,0;2024-04-22T23:04:56.147Z;2024-04-22T23:05:01Z;[{'id': 4974086515, 'qualifierId': 140, 'value': '82.6'}, {'id': 4974086521, 'qualifierId': 213, 'value': '5.75'}, {'id': 4974086519, 'qualifierId': 212, 'value': '17.4'}, {'id': 4974086511, 'qualifierId': 107}, {'id': 4974086517, 'qualifierId': 141, 'value': '88.0'}, {'id': 4974086513, 'qualifierId': 56, 'value': 'Left'}];9vc2mynd9lg2oyt14n4e7a44q;L. Rochester;;;c9px4ywqxj5qmstxcun9dkx78;Pass;;;;;;;;;;17,4;82,6;;5,75;88,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;82,6;88,0;;;;;;;;0;1;13;Carolina Core;73;DC;1,0
2677122249;15;61;1;1;14;8o8m08he36u0j4w08aj2iodn8;0;87,2;90,5;2024-04-22T23:04:57.006Z;2024-04-22T23:05:49Z;[{'id': 4974086525, 'qualifierId': 56, 'value': 'Left'}];2atsox1bassuexlgta8h3us4p;C. Koffi;;;c9px4ywqxj5qmstxcun9dkx78;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;1;14;Carolina Core;74;FW;1,0
2677122279;13;5;1;1;34;2nnef9tr9g7m2s6n873qif95g;1;17,0;-1,4;2024-04-22T23:05:17.514Z;2024-04-22T23:05:19Z;[{'id': 4974086637, 'qualifierId': 347}, {'id': 4974086657, 'qualifierId': 233, 'value': '16'}, {'id': 4974086635, 'qualifierId': 56, 'value': 'Back'}];11ppoeb5n4q657bwbg4cdxck;J. White;;;c9px4ywqxj5qmstxcun9dkx78;Out;;;;;;;;;;;;;;;;;;;;16,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;1;34;Chicago Fire II;94;DR;1,0
2677122281;16;5;1;1;34;8o8m08he36u0j4w08aj2iodn8;0;83,0;101,4;2024-04-22T23:05:17.514Z;2024-04-22T23:06:19Z;[{'id': 4974086639, 'qualifierId': 56, 'value': 'Left'}, {'id': 4974086641, 'qualifierId': 347}, {'id': 4974086661, 'qualifierId': 233, 'value': '13'}];2atsox1bassuexlgta8h3us4p;C. Koffi;;;c9px4ywqxj5qmstxcun9dkx78;Out;;;;;;;;;;;;;;;;;;;;13,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;1;34;Carolina Core;94;FW;1,0
2677122289;14;1;1;1;35;2nnef9tr9g7m2s6n873qif95g;1;14,1;0,0;2024-04-22T23:05:18.714Z;2024-04-22T23:05:22Z;[{'id': 4974086677, 'qualifierId': 212, 'value': '21.7'}, {'id': 4974086669, 'qualifierId': 107}, {'id': 4974086681, 'qualifierId': 1}, {'id': 4974086673, 'qualifierId': 140, 'value': '34.1'}, {'id': 4974086675, 'qualifierId': 141, 'value': '6.1'}, {'id': 4974086679, 'qualifierId': 213, 'value': '0.26'}, {'id': 4974086671, 'qualifierId': 56, 'value': 'Back'}];11ppoeb5n4q657bwbg4cdxck;J. White;;;c9px4ywqxj5qmstxcun9dkx78;Pass;;;;;;;;;;21,7;34,1;;0,26;6,1;;;1,0;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;34,1;6,1;;;;;;;;0;1;35;Chicago Fire II;95;DR;1,0
2677122293;15;1;1;1;39;2nnef9tr9g7m2s6n873qif95g;0;34,1;6,1;2024-04-22T23:05:21.865Z;2024-04-22T23:05:22Z;[{'id': 4974086699, 'qualifierId': 56, 'value': 'Back'}, {'id': 4974086707, 'qualifierId': 213, 'value': '2.32'}, {'id': 4974086703, 'qualifierId': 141, 'value': '14.0'}, {'id': 4974086705, 'qualifierId': 212, 'value': '7.4'}, {'id': 4974086701, 'qualifierId': 140, 'value': '29.3'}];ami9xddgghvnly4mwtdj2tlyi;L. Lugo;;;c9px4ywqxj5qmstxcun9dkx78;Pass;;;;;;;;;;7,4;29,3;;2,32;14,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;29,3;14,0;;;;;;;;0;1;39;Chicago Fire II;99;AMC;1,0
2677122287;17;49;1;1;40;8o8m08he36u0j4w08aj2iodn8;1;58,5;71,2;2024-04-22T23:05:23.782Z;2024-04-22T23:06:51Z;[];afdz1ibldn2vc8gtezyw8tqay;H. Osorio;;;c9px4ywqxj5qmstxcun9dkx78;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;1;40;Carolina Core;100;ML;1,0
2677122305;18;1;1;1;41;8o8m08he36u0j4w08aj2iodn8;1;69,4;71,7;2024-04-22T23:05:24.001Z;2024-04-22T23:06:56Z;[{'id': 4974086753, 'qualifierId': 213, 'value': '4.31'}, {'id': 4974086749, 'qualifierId': 141, 'value': '52.8'}, {'id': 4974086745, 'qualifierId': 56, 'value': 'Center'}, {'id': 4974086751, 'qualifierId': 212, 'value': '14.0'}, {'id': 4974086747, 'qualifierId': 140, 'value': '64.2'}];afdz1ibldn2vc8gtezyw8tqay;H. Osorio;;;c9px4ywqxj5qmstxcun9dkx78;Pass;;;;;;;;;;14,0;64,2;;4,31;52,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;64,2;52,8;;;;;;;;0;1;41;Carolina Core;101;ML;1,0
2677122321;19;1;1;1;42;8o8m08he36u0j4w08aj2iodn8;1;64,2;52,8;2024-04-22T23:05:25Z;2024-04-22T23:05:29Z;[{'id': 4974086823, 'qualifierId': 56, 'value': 'Center'}, {'id': 4974086831, 'qualifierId': 213, 'value': '4.80'}, {'id': 4974086827, 'qualifierId': 141, 'value': '23.3'}, {'id': 4974086825, 'qualifierId': 140, 'value': '65.8'}, {'id': 4974086829, 'qualifierId': 212, 'value': '20.1'}];38p90lsdc5iv1jvjbhiinv6ne;J. Casas;;;c9px4ywqxj5qmstxcun9dkx78;Pass;;;;;;;;;;20,1;65,8;;4,8;23,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;65,8;23,3;;;;;;;;0;1;42;Carolina Core;102;MR;1,0
2677122329;20;1;1;1;46;8o8m08he36u0j4w08aj2iodn8;1;65,0;25,3;2024-04-22T23:05:29.546Z;2024-04-22T23:05:31Z;[{'id': 4974086847, 'qualifierId': 141, 'value': '42.4'}, {'id': 4974086851, 'qualifierId': 213, 'value': '2.55'}, {'id': 4974086843, 'qualifierId': 56, 'value': 'Back'}, {'id': 4974086845, 'qualifierId': 140, 'value': '48.6'}, {'id': 4974086849, 'qualifierId': 212, 'value': '20.8'}];79knhnp7bvpjomzz14k715wtm;O. Glasgow;;;c9px4ywqxj5qmstxcun9dkx78;Pass;;;;;;;;;;20,8;48,6;;2,55;42,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;48,6;42,4;;;;;;;;0;1;46;Carolina Core;106;DR;1,0
2677122335;21;1;1;1;48;8o8m08he36u0j4w08aj2iodn8;1;48,2;43,0;2024-04-22T23:05:31.608Z;2024-04-22T23:05:34Z;[{'id': 4974086879, 'qualifierId': 140, 'value': '44.3'}, {'id': 4974086883, 'qualifierId': 212, 'value': '19.9'}, {'id': 4974086877, 'qualifierId': 56, 'value': 'Back'}, {'id': 4974086885, 'qualifierId': 213, 'value': '1.78'}, {'id': 4974086881, 'qualifierId': 141, 'value': '71.7'}];5d341k1dxhlbetyh965z3q784;J. Shannon;;;c9px4ywqxj5qmstxcun9dkx78;Pass;;;;;;;;;;19,9;44,3;;1,78;71,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;44,3;71,7;;;;;;;;0;1;48;Carolina Core;108;DL;1,0
2677122341;22;1;1;1;51;8o8m08he36u0j4w08aj2iodn8;1;42,8;71,5;2024-04-22T23:05:34.186Z;2024-04-22T23:05:37Z;[{'id': 4974086915, 'qualifierId': 140, 'value': '47.1'}, {'id': 4974086921, 'qualifierId': 213, 'value': '5.13'}, {'id': 4974086919, 'qualifierId': 212, 'value': '11.0'}, {'id': 4974086913, 'qualifierId': 56, 'value': 'Back'}, {'id': 4974086917, 'qualifierId': 141, 'value': '56.7'}];72xktsosbsh2uwkwby59mr6z8;D. Konincks;;;c9px4ywqxj5qmstxcun9dkx78;Pass;;;;;;;;;;11,0;47,1;;5,13;56,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;47,1;56,7;;;;;;;;0;1;51;Carolina Core;111;DC;1,0
2677122347;23;1;1;1;54;8o8m08he36u0j4w08aj2iodn8;1;45,7;68,2;2024-04-22T23:05:37.497Z;2024-04-22T23:05:40Z;[{'id': 4974086945, 'qualifierId': 56, 'value': 'Center'}, {'id': 4974086949, 'qualifierId': 141, 'value': '75.0'}, {'id': 4974086953, 'qualifierId': 213, 'value': '0.19'}, {'id': 4974086947, 'qualifierId': 140, 'value': '68.1'}, {'id': 4974086951, 'qualifierId': 212, 'value': '24.0'}];2buy6q56o0ixo30fatz7ps9w4;J. Zapata;;;c9px4ywqxj5qmstxcun9dkx78;Pass;;;;;;;;;;24,0;68,1;;0,19;75,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;68,1;75,0;;;;;;;;0;1;54;Carolina Core;114;DMC;1,0
2677122351;24;1;1;1;57;8o8m08he36u0j4w08aj2iodn8;0;68,1;75,0;2024-04-22T23:05:40.653Z;2024-04-22T23:05:44Z;[{'id': 4974086977, 'qualifierId': 213, 'value': '0.77'}, {'id': 4974086973, 'qualifierId': 141, 'value': '100.0'}, {'id': 4974086971, 'qualifierId': 140, 'value': '85.6'}, {'id': 4974086969, 'qualifierId': 56, 'value': 'Left'}, {'id': 4974086967, 'qualifierId': 168}, {'id': 4974086975, 'qualifierId': 212, 'value': '25.5'}];2atsox1bassuexlgta8h3us4p;C. Koffi;;;c9px4ywqxj5qmstxcun9dkx78;Pass;;;;;;;;;;25,5;85,6;;0,77;100,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;85,6;100,0;;;;;;;;0;1;57;Carolina Core;117;FW;1,0
2677122391;16;5;1;1;59;2nnef9tr9g7m2s6n873qif95g;1;16,0;-1,2;2024-04-22T23:05:42.777Z;2024-04-22T23:06:19Z;[{'id': 4974087123, 'qualifierId': 56, 'value': 'Back'}, {'id': 4974087125, 'qualifierId': 347}, {'id': 4974087385, 'qualifierId': 233, 'value': '25'}];11ppoeb5n4q657bwbg4cdxck;J. White;;;c9px4ywqxj5qmstxcun9dkx78;Out;;;;;;;;;;;;;;;;;;;;25,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;1;59;Chicago Fire II;119;DR;1,0
2677122353;25;5;1;1;59;8o8m08he36u0j4w08aj2iodn8;0;84,0;101,2;2024-04-22T23:05:42.777Z;2024-04-22T23:06:19Z;[{'id': 4974086981, 'qualifierId': 347}, {'id': 4974086979, 'qualifierId': 56, 'value': 'Left'}, {'id': 4974087393, 'qualifierId': 233, 'value': '16'}];2atsox1bassuexlgta8h3us4p;C. Koffi;;;c9px4ywqxj5qmstxcun9dkx78;Out;;;;;;;;;;;;;;;;;;;;16,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;1;59;Carolina Core;119;FW;1,0
2677122397;17;1;1;2;17;2nnef9tr9g7m2s6n873qif95g;1;19,5;0,0;2024-04-22T23:05:59.913Z;2024-04-22T23:06:02Z;[{'id': 4974087161, 'qualifierId': 56, 'value': 'Back'}, {'id': 4974087169, 'qualifierId': 213, 'value': '0.30'}, {'id': 4974087163, 'qualifierId': 140, 'value': '36.1'}, {'id': 4974087159, 'qualifierId': 107}, {'id': 4974087167, 'qualifierId': 212, 'value': '18.2'}, {'id': 4974087165, 'qualifierId': 141, 'value': '6.5'}];11ppoeb5n4q657bwbg4cdxck;J. White;;;c9px4ywqxj5qmstxcun9dkx78;Pass;;;;;;;;;;18,2;36,1;;0,3;6,5;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;36,1;6,5;;;;;;;;0;2;17;Chicago Fire II;137;DR;1,0
2677122401;18;1;1;2;19;2nnef9tr9g7m2s6n873qif95g;0;34,5;6,2;2024-04-22T23:06:02.697Z;2024-04-22T23:06:04Z;[{'id': 4974087187, 'qualifierId': 141, 'value': '24.1'}, {'id': 4974087183, 'qualifierId': 56, 'value': 'Back'}, {'id': 4974087189, 'qualifierId': 212, 'value': '12.7'}, {'id': 4974087185, 'qualifierId': 140, 'value': '30.9'}, {'id': 4974087191, 'qualifierId': 213, 'value': '1.87'}];8p0k65b4c26ssfk0zh43lme7e;D. Polanco;;;c9px4ywqxj5qmstxcun9dkx78;Pass;;;;;;;;;;12,7;30,9;;1,87;24,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;30,9;24,1;;;;;;;;0;2;19;Chicago Fire II;139;FW;1,0
2677122409;26;4;1;2;24;8o8m08he36u0j4w08aj2iodn8;1;70,6;80,2;2024-04-22T23:06:07.288Z;2024-04-22T23:06:09Z;[{'id': 4974087255, 'qualifierId': 286}, {'id': 4974087247, 'qualifierId': 13}, {'id': 4974087251, 'qualifierId': 152}, {'id': 4974087249, 'qualifierId': 56, 'value': 'Left'}, {'id': 4974087261, 'qualifierId': 233, 'value': '19'}, {'id': 4974087253, 'qualifierId': 265}];b1p6qcv8wjzoxoax3nt13n5gq;D. Poręba;;;c9px4ywqxj5qmstxcun9dkx78;Foul;;;;;;;;;;;;;;;;;;;1,0;19,0;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;2;24;Carolina Core;144;AMC;1,0
2677122405;19;4;1;2;24;2nnef9tr9g7m2s6n873qif95g;0;29,4;19,8;2024-04-22T23:06:07.289Z;2024-04-22T23:06:10Z;[{'id': 4974087219, 'qualifierId': 265}, {'id': 4974087221, 'qualifierId': 285}, {'id': 4974087267, 'qualifierId': 233, 'value': '26'}, {'id': 4974087217, 'qualifierId': 152}, {'id': 4974087213, 'qualifierId': 13}, {'id': 4974087215, 'qualifierId': 56, 'value': 'Back'}];6oia90bi52zwmgdlvcvfnj1pm;J. Evans;;;c9px4ywqxj5qmstxcun9dkx78;Foul;;;;;;;;;;;;;;;;;;;;26,0;1,0;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;2;24;Chicago Fire II;144;MC;1,0
2677122417;27;1;1;2;27;8o8m08he36u0j4w08aj2iodn8;1;72,7;82,0;2024-04-22T23:06:10.155Z;2024-04-22T23:06:12Z;[{'id': 4974087295, 'qualifierId': 56, 'value': 'Left'}, {'id': 4974087301, 'qualifierId': 212, 'value': '14.0'}, {'id': 4974087303, 'qualifierId': 213, 'value': '0.03'}, {'id': 4974087299, 'qualifierId': 141, 'value': '82.7'}, {'id': 4974087291, 'qualifierId': 5}, {'id': 4974087297, 'qualifierId': 140, 'value': '86.0'}, {'id': 4974087293, 'qualifierId': 152}];afdz1ibldn2vc8gtezyw8tqay;H. Osorio;;;c9px4ywqxj5qmstxcun9dkx78;Pass;;;;;;;;;;14,0;86,0;;0,03;82,7;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;86,0;82,7;;;;;;;;0;2;27;Carolina Core;147;ML;1,0
2677122421;28;4;1;2;28;8o8m08he36u0j4w08aj2iodn8;1;88,4;81,9;2024-04-22T23:06:11.816Z;2024-04-22T23:06:13Z;[{'id': 4974087323, 'qualifierId': 56, 'value': 'Left'}, {'id': 4974087327, 'qualifierId': 265}, {'id': 4974087321, 'qualifierId': 13}, {'id': 4974087329, 'qualifierId': 286}, {'id': 4974087335, 'qualifierId': 233, 'value': '20'}, {'id': 4974087325, 'qualifierId': 152}];2atsox1bassuexlgta8h3us4p;C. Koffi;;;c9px4ywqxj5qmstxcun9dkx78;Foul;;;;;;;;;;;;;;;;;;;1,0;20,0;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;home;;;;;;;;;;0;2;28;Carolina Core;148;FW;1,0
2677122415;20;4;1;2;28;2nnef9tr9g7m2s6n873qif95g;0;11,6;18,1;2024-04-22T23:06:11.817Z;2024-04-22T23:06:14Z;[{'id': 4974087285, 'qualifierId': 152}, {'id': 4974087287, 'qualifierId': 265}, {'id': 4974087283, 'qualifierId': 56, 'value': 'Back'}, {'id': 4974087341, 'qualifierId': 233, 'value': '28'}, {'id': 4974087289, 'qualifierId': 285}, {'id': 4974087281, 'qualifierId': 13}];f0jwa1a61lxs31g47csjv7itw;I. Covi;;;c9px4ywqxj5qmstxcun9dkx78;Foul;;;;;;;;;;;;;;;;;;;;28,0;1,0;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2nnef9tr9g7m2s6n873qif95g;Carolina Core;away;;;;;;;;;;0;2;28;Chicago Fire II;148;DL;1,0
