id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_Involved;value_TeamFormation;value_Resume;value_Captain;value_JerseyNumber;value_TeamKit;value_TeamPlayerFormation;value_DirectionOfPlay;value_Angle;value_Zone;value_PassEndX;value_Length;value_PassEndY;value_LongBall;value_Chipped;value_MediumGkIntervention;value_KeeperThrow;value_LayOff;value_TouchTypePass;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_TakeOnSpace;value_DeletedEventType;value_Defensive1V1;value_TakeOnOvertake;value_AttemptedTackle;value_Direct;value_Foul;value_FreeKickTaken;value_HeadPass;value_Launch;value_PlayersCaughtOffside;value_NotVisible;value_Indirect;value_Cross;value_DrivenCross;value_Straight;value_LeftFooted;value_IntendedTackleTarget;value_RelatedEventId;value_TacticalFoul;value_YellowCard;value_BlockedPass;value_RightFooted;value_OutSwinger;value_BlockedCross;value_Right;value_Left;value_CornerTaken;value_Head;value_Assist;value_IntentionalAssist;value_GoalmouthZ;value_Blocked;value_LowCentre;value_RegularPlay;value_BlockedX;value_GkX;value_GkY;value_BoxCentre;value_Assisted;value_GoalmouthY;value_BlockedY;value_DefBlock;value_TouchTypeClearance;value_LowGkIntervention;value_BoxRight;value_IndividualPlay;value_NextEventGoalKick;value_GoalKick;value_Low;value_OutOfPlay;value_NextEventThrowIn;value_ThrowIn;value_OutOfBoxCentre;value_FreeKick;value_NotAssisted;value_CloseRight;value_Shove/Push;value_InSwinger;value_FlickOn;value_TouchTypeControl;value_VideoCoverageLost;value_OtherObstacle;value_ShirtPull/Holding;value_SwitchOfPlay;value_Handball;value_FloatedCross;value_ThroughBall;value_GkKickFromHands;value_LowRight;value_BoxLeft;value_LowLeft;value_SwerveLeft;value_Hands;value_Stooping;value_Collected;value_BigChance;value_HighLeft;value_TimeWasting;value_OverArm;value_Minutes;value_EndType;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_KickOff;value_HighRight;value_FirstTouch;value_SwerveRight;value_Overrun;value_CloseHigh;value_CoachId;value_Dissent;value_FastBreak;value_CloseRightAndHigh;value_High;value_Volley;value_HighGkIntervention;value_NotPastGoalLine;value_BlockedClearance;value_ParriedDanger;value_Diving;value_CaptainChange;value_FromCorner;value_GoalShotTimestamp;value_GoalShotGameClock;value_SmallBoxCentre;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_Standing;value_ParriedSafe;value_HighClaim;value_OverhitCross;value_InjuredPlayerId;value_Injury;value_Deflection;value_RecklessOffence;value_PullBack;value_GoesToPenalties;value_Scored;value_Penalty;value_Second(2Nd)OppositeRelatedEventId;value_Saved;value_KeeperTouched;value_Feet;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2675763155;534;1;2;54;33;8ijkk62897so5r3bq0wgwx4bu;1;9,7;50,3;2024-04-20T21:14:46.888Z;2024-04-20T21:14:50Z;[{'id': 4966765367, 'qualifierId': 213, 'value': '0.36'}, {'id': 4966765365, 'qualifierId': 212, 'value': '47.5'}, {'id': 4966765363, 'qualifierId': 141, 'value': '75.0'}, {'id': 4966765355, 'qualifierId': 157}, {'id': 4966765359, 'qualifierId': 56, 'value': 'Center'}, {'id': 4966765369, 'qualifierId': 1}, {'id': 4966765361, 'qualifierId': 140, 'value': '52.0'}];ab8jzmb5h0lh7mt66h3zgm5ex;B. Scott;;;cbyrti5ilkq3s4qypjxffnris;Pass;;;;;;;;;;0,36;;52,0;47,5;75,0;1,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;52,0;75,0;;;;;;;;0;54;33;Sporting KC II;3273;GK;1,0
2675763159;535;44;2;54;36;8ijkk62897so5r3bq0wgwx4bu;1;55,2;71,6;2024-04-20T21:14:50.151Z;2024-04-20T21:14:52Z;[{'id': 4966765389, 'qualifierId': 56, 'value': 'Center'}, {'id': 4966765391, 'qualifierId': 286}, {'id': 4966765503, 'qualifierId': 233, 'value': '364'}];1kl9112b8rcbr3k1s5hs353x0;A. Bibout;;;cbyrti5ilkq3s4qypjxffnris;Aerial;;;;;;;;;;;;;;;;;;;;;364,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;;0;54;36;Sporting KC II;3276;FW;1,0
2675763179;364;44;2;54;36;7fbej4xwoq4imaf5l39304m37;0;44,8;28,4;2024-04-20T21:14:50.152Z;2024-04-20T21:14:52Z;[{'id': 4966765523, 'qualifierId': 233, 'value': '535'}, {'id': 4966765497, 'qualifierId': 285}, {'id': 4966765495, 'qualifierId': 56, 'value': 'Back'}];4cfvnypovkt900sfxmdhvxtec;C. Rindov;;;cbyrti5ilkq3s4qypjxffnris;Aerial;;;;;;;;;;;;;;;;;;;;;535,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;;0;54;36;Ventura County;3276;Sub;1,0
2675763175;536;1;2;54;36;8ijkk62897so5r3bq0wgwx4bu;0;52,3;75,7;2024-04-20T21:14:50.456Z;2024-04-26T17:41:54Z;[{'id': 4966765487, 'qualifierId': 212, 'value': '24.8'}, {'id': 4966765483, 'qualifierId': 140, 'value': '69.8'}, {'id': 4966765485, 'qualifierId': 141, 'value': '51.3'}, {'id': 4966765489, 'qualifierId': 213, 'value': '5.55'}, {'id': 4966765479, 'qualifierId': 3}, {'id': 4980552657, 'qualifierId': 168}, {'id': 4966765481, 'qualifierId': 56, 'value': 'Center'}];1kl9112b8rcbr3k1s5hs353x0;A. Bibout;;;cbyrti5ilkq3s4qypjxffnris;Pass;;;;;;;;;;5,55;;69,8;24,8;51,3;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;69,8;51,3;;;;;;;;0;54;36;Sporting KC II;3276;FW;1,0
2675763195;365;49;2;54;39;7fbej4xwoq4imaf5l39304m37;1;28,8;42,1;2024-04-20T21:14:53.677Z;2024-04-20T21:14:53Z;[];1yohdc0hkzkom8hlhw3rjfn8q;N. Clarke;;;cbyrti5ilkq3s4qypjxffnris;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;;0;54;39;Ventura County;3279;DC;1,0
2675763225;366;1;2;54;40;7fbej4xwoq4imaf5l39304m37;1;28,8;42,1;2024-04-20T21:14:53.885Z;2024-04-20T21:14:56Z;[{'id': 4966765751, 'qualifierId': 141, 'value': '43.3'}, {'id': 4966765749, 'qualifierId': 140, 'value': '10.9'}, {'id': 4966765755, 'qualifierId': 213, 'value': '3.10'}, {'id': 4966765753, 'qualifierId': 212, 'value': '18.8'}, {'id': 4966765747, 'qualifierId': 56, 'value': 'Back'}];1yohdc0hkzkom8hlhw3rjfn8q;N. Clarke;;;cbyrti5ilkq3s4qypjxffnris;Pass;;;;;;;;;;3,1;;10,9;18,8;43,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;10,9;43,3;;;;;;;;0;54;40;Ventura County;3280;DC;1,0
2675763267;367;1;2;54;42;7fbej4xwoq4imaf5l39304m37;1;10,1;36,4;2024-04-20T21:14:55.996Z;2024-04-20T21:14:59Z;[{'id': 4966765963, 'qualifierId': 141, 'value': '6.9'}, {'id': 4966765965, 'qualifierId': 212, 'value': '22.7'}, {'id': 4966765961, 'qualifierId': 140, 'value': '20.3'}, {'id': 4966765959, 'qualifierId': 56, 'value': 'Back'}, {'id': 4966765967, 'qualifierId': 213, 'value': '5.20'}];8xpddjq19wzsf3mdlnjdx6e7e;R. Schewe;;;cbyrti5ilkq3s4qypjxffnris;Pass;;;;;;;;;;5,2;;20,3;22,7;6,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;20,3;6,9;;;;;;;;0;54;42;Ventura County;3282;GK;1,0
2675763277;368;1;2;54;45;7fbej4xwoq4imaf5l39304m37;1;19,7;5,5;2024-04-20T21:14:59.756Z;2024-04-20T21:15:00Z;[{'id': 4966766011, 'qualifierId': 212, 'value': '12.5'}, {'id': 4966766007, 'qualifierId': 140, 'value': '31.5'}, {'id': 4966766005, 'qualifierId': 56, 'value': 'Back'}, {'id': 4966766009, 'qualifierId': 141, 'value': '3.3'}, {'id': 4966766013, 'qualifierId': 213, 'value': '6.16'}];4cfvnypovkt900sfxmdhvxtec;C. Rindov;;;cbyrti5ilkq3s4qypjxffnris;Pass;;;;;;;;;;6,16;;31,5;12,5;3,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;31,5;3,3;;;;;;;;0;54;45;Ventura County;3285;Sub;1,0
2675763291;369;1;2;54;46;7fbej4xwoq4imaf5l39304m37;1;31,5;3,3;2024-04-20T21:15:00.588Z;2024-04-20T21:15:02Z;[{'id': 4966766157, 'qualifierId': 213, 'value': '2.28'}, {'id': 4966766151, 'qualifierId': 140, 'value': '25.0'}, {'id': 4966766149, 'qualifierId': 56, 'value': 'Back'}, {'id': 4966766155, 'qualifierId': 212, 'value': '10.5'}, {'id': 4966766153, 'qualifierId': 141, 'value': '15.0'}];9jczt268kcld72pk5ho4xpzsa;J. Bartlett;;;cbyrti5ilkq3s4qypjxffnris;Pass;;;;;;;;;;2,28;;25,0;10,5;15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;25,0;15,0;;;;;;;;0;54;46;Ventura County;3286;DR;1,0
2675763305;370;1;2;54;48;7fbej4xwoq4imaf5l39304m37;0;31,5;24,3;2024-04-20T21:15:02.621Z;2024-04-26T17:42:25Z;[{'id': 4980554585, 'qualifierId': 155}, {'id': 4966766227, 'qualifierId': 141, 'value': '61.6'}, {'id': 4966766233, 'qualifierId': 1}, {'id': 4966766225, 'qualifierId': 140, 'value': '61.9'}, {'id': 4966766223, 'qualifierId': 56, 'value': 'Center'}, {'id': 4966766231, 'qualifierId': 213, 'value': '0.67'}, {'id': 4966766229, 'qualifierId': 212, 'value': '40.8'}];4cfvnypovkt900sfxmdhvxtec;C. Rindov;;;cbyrti5ilkq3s4qypjxffnris;Pass;;;;;;;;;;0,67;;61,9;40,8;61,6;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;61,9;61,6;;;;;;;;0;54;48;Ventura County;3288;Sub;1,0
2675763315;537;49;2;54;50;8ijkk62897so5r3bq0wgwx4bu;1;38,6;39,7;2024-04-20T21:15:04.496Z;2024-04-20T21:15:04Z;[];70e7dozhms3xdkr0n6kas00es;H. Miller;;;cbyrti5ilkq3s4qypjxffnris;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;;0;54;50;Sporting KC II;3290;DR;1,0
2675763347;538;1;2;54;51;8ijkk62897so5r3bq0wgwx4bu;1;42,4;44,0;2024-04-20T21:15:05.728Z;2024-04-20T21:15:07Z;[{'id': 4966766455, 'qualifierId': 140, 'value': '37.1'}, {'id': 4966766453, 'qualifierId': 56, 'value': 'Back'}, {'id': 4966766461, 'qualifierId': 213, 'value': '2.00'}, {'id': 4966766459, 'qualifierId': 212, 'value': '13.5'}, {'id': 4966766457, 'qualifierId': 141, 'value': '62.1'}];70e7dozhms3xdkr0n6kas00es;H. Miller;;;cbyrti5ilkq3s4qypjxffnris;Pass;;;;;;;;;;2,0;;37,1;13,5;62,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;37,1;62,1;;;;;;;;0;54;51;Sporting KC II;3291;DR;1,0
2675763387;539;1;2;54;53;8ijkk62897so5r3bq0wgwx4bu;1;37,1;62,1;2024-04-20T21:15:07.398Z;2024-04-20T21:15:10Z;[{'id': 4966766649, 'qualifierId': 140, 'value': '32.0'}, {'id': 4966766651, 'qualifierId': 141, 'value': '48.8'}, {'id': 4966766647, 'qualifierId': 56, 'value': 'Back'}, {'id': 4966766653, 'qualifierId': 212, 'value': '10.5'}, {'id': 4966766655, 'qualifierId': 213, 'value': '4.18'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;cbyrti5ilkq3s4qypjxffnris;Pass;;;;;;;;;;4,18;;32,0;10,5;48,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;32,0;48,8;;;;;;;;0;54;53;Sporting KC II;3293;Sub;1,0
2675763413;540;1;2;54;56;8ijkk62897so5r3bq0wgwx4bu;1;33,9;49,0;2024-04-20T21:15:10.599Z;2024-04-20T21:15:13Z;[{'id': 4966766837, 'qualifierId': 141, 'value': '72.3'}, {'id': 4966766833, 'qualifierId': 56, 'value': 'Back'}, {'id': 4966766835, 'qualifierId': 140, 'value': '36.2'}, {'id': 4966766839, 'qualifierId': 212, 'value': '16.0'}, {'id': 4966766841, 'qualifierId': 213, 'value': '1.42'}];e7q60ne93c6289xwnt9zj65wq;M. Ferkranus;;;cbyrti5ilkq3s4qypjxffnris;Pass;;;;;;;;;;1,42;;36,2;16,0;72,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;36,2;72,3;;;;;;;;0;54;56;Sporting KC II;3296;DL;1,0
2675763483;541;1;2;54;59;8ijkk62897so5r3bq0wgwx4bu;1;36,8;72,0;2024-04-20T21:15:13.511Z;2024-04-20T21:15:18Z;[{'id': 4966767241, 'qualifierId': 140, 'value': '41.9'}, {'id': 4966767239, 'qualifierId': 56, 'value': 'Back'}, {'id': 4966767245, 'qualifierId': 212, 'value': '12.3'}, {'id': 4966767243, 'qualifierId': 141, 'value': '88.3'}, {'id': 4966767247, 'qualifierId': 213, 'value': '1.12'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;cbyrti5ilkq3s4qypjxffnris;Pass;;;;;;;;;;1,12;;41,9;12,3;88,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;41,9;88,3;;;;;;;;0;54;59;Sporting KC II;3299;Sub;1,0
2675763513;542;1;2;55;4;8ijkk62897so5r3bq0wgwx4bu;1;47,7;85,9;2024-04-20T21:15:18.703Z;2024-04-20T21:15:21Z;[{'id': 4966767429, 'qualifierId': 56, 'value': 'Center'}, {'id': 4966767433, 'qualifierId': 141, 'value': '71.7'}, {'id': 4966767435, 'qualifierId': 212, 'value': '11.2'}, {'id': 4966767431, 'qualifierId': 140, 'value': '53.1'}, {'id': 4966767437, 'qualifierId': 213, 'value': '5.24'}];4blue6g56i3t9iffjcmjs6hhw;R. Dalgado;;;cbyrti5ilkq3s4qypjxffnris;Pass;;;;;;;;;;5,24;;53,1;11,2;71,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;53,1;71,7;;;;;;;;0;55;4;Sporting KC II;3304;DC;1,0
2675763537;543;1;2;55;7;8ijkk62897so5r3bq0wgwx4bu;1;53,1;71,7;2024-04-20T21:15:21.087Z;2024-04-20T21:15:23Z;[{'id': 4966767563, 'qualifierId': 140, 'value': '47.1'}, {'id': 4966767565, 'qualifierId': 141, 'value': '92.1'}, {'id': 4966767561, 'qualifierId': 56, 'value': 'Back'}, {'id': 4966767567, 'qualifierId': 212, 'value': '15.2'}, {'id': 4966767569, 'qualifierId': 213, 'value': '2.00'}];c44bkncqmptribnxki1dyppbe;I. Parente;;;cbyrti5ilkq3s4qypjxffnris;Pass;;;;;;;;;;2,0;;47,1;15,2;92,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;47,1;92,1;;;;;;;;0;55;7;Sporting KC II;3307;MC;1,0
2675763569;544;1;2;55;9;8ijkk62897so5r3bq0wgwx4bu;1;46,6;93,3;2024-04-20T21:15:22.911Z;2024-04-20T21:15:25Z;[{'id': 4966767771, 'qualifierId': 212, 'value': '16.8'}, {'id': 4966767769, 'qualifierId': 141, 'value': '73.0'}, {'id': 4966767765, 'qualifierId': 56, 'value': 'Back'}, {'id': 4966767773, 'qualifierId': 213, 'value': '4.11'}, {'id': 4966767767, 'qualifierId': 140, 'value': '37.5'}];4blue6g56i3t9iffjcmjs6hhw;R. Dalgado;;;cbyrti5ilkq3s4qypjxffnris;Pass;;;;;;;;;;4,11;;37,5;16,8;73,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;37,5;73,0;;;;;;;;0;55;9;Sporting KC II;3309;DC;1,0
2675763589;545;1;2;55;11;8ijkk62897so5r3bq0wgwx4bu;1;40,4;69,3;2024-04-20T21:15:25.640Z;2024-04-20T21:15:28Z;[{'id': 4966767917, 'qualifierId': 141, 'value': '49.0'}, {'id': 4966767921, 'qualifierId': 212, 'value': '15.0'}, {'id': 4966767907, 'qualifierId': 56, 'value': 'Back'}, {'id': 4966767923, 'qualifierId': 213, 'value': '4.32'}, {'id': 4966767911, 'qualifierId': 140, 'value': '34.9'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;cbyrti5ilkq3s4qypjxffnris;Pass;;;;;;;;;;4,32;;34,9;15,0;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;34,9;49,0;;;;;;;;0;55;11;Sporting KC II;3311;Sub;1,0
2675763623;546;1;2;55;14;8ijkk62897so5r3bq0wgwx4bu;1;37,5;46,7;2024-04-20T21:15:28.095Z;2024-04-20T21:15:31Z;[{'id': 4966768089, 'qualifierId': 213, 'value': '1.44'}, {'id': 4966768081, 'qualifierId': 56, 'value': 'Back'}, {'id': 4966768087, 'qualifierId': 212, 'value': '12.1'}, {'id': 4966768085, 'qualifierId': 141, 'value': '64.3'}, {'id': 4966768083, 'qualifierId': 140, 'value': '39.0'}];e7q60ne93c6289xwnt9zj65wq;M. Ferkranus;;;cbyrti5ilkq3s4qypjxffnris;Pass;;;;;;;;;;1,44;;39,0;12,1;64,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;39,0;64,3;;;;;;;;0;55;14;Sporting KC II;3314;DL;1,0
2675763675;547;1;2;55;17;8ijkk62897so5r3bq0wgwx4bu;1;44,6;71,2;2024-04-20T21:15:31.647Z;2024-04-20T21:15:36Z;[{'id': 4966768349, 'qualifierId': 213, 'value': '0.91'}, {'id': 4966768341, 'qualifierId': 56, 'value': 'Left'}, {'id': 4966768347, 'qualifierId': 212, 'value': '20.3'}, {'id': 4966768345, 'qualifierId': 141, 'value': '94.8'}, {'id': 4966768343, 'qualifierId': 140, 'value': '56.5'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;cbyrti5ilkq3s4qypjxffnris;Pass;;;;;;;;;;0,91;;56,5;20,3;94,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;56,5;94,8;;;;;;;;0;55;17;Sporting KC II;3317;Sub;1,0
2675763689;548;1;2;55;22;8ijkk62897so5r3bq0wgwx4bu;0;57,7;96,0;2024-04-20T21:15:35.999Z;2024-04-20T21:15:37Z;[{'id': 4966768459, 'qualifierId': 213, 'value': '5.58'}, {'id': 4966768457, 'qualifierId': 212, 'value': '25.6'}, {'id': 4966768451, 'qualifierId': 56, 'value': 'Center'}, {'id': 4966768449, 'qualifierId': 155}, {'id': 4966768453, 'qualifierId': 140, 'value': '76.3'}, {'id': 4966768455, 'qualifierId': 141, 'value': '71.7'}];4blue6g56i3t9iffjcmjs6hhw;R. Dalgado;;;cbyrti5ilkq3s4qypjxffnris;Pass;;;;;;;;;;5,58;;76,3;25,6;71,7;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;76,3;71,7;;;;;;;;0;55;22;Sporting KC II;3322;DC;1,0
2675763715;372;12;2;55;23;7fbej4xwoq4imaf5l39304m37;1;25,2;28,6;2024-04-20T21:15:37.501Z;2024-04-26T17:43:01Z;[{'id': 4966768581, 'qualifierId': 56, 'value': 'Back'}, {'id': 4966768585, 'qualifierId': 141, 'value': '18.4'}, {'id': 4966768583, 'qualifierId': 140, 'value': '33.2'}, {'id': 4966768589, 'qualifierId': 213, 'value': '5.59'}, {'id': 4966768587, 'qualifierId': 212, 'value': '10.9'}, {'id': 4980556391, 'qualifierId': 15}];4cfvnypovkt900sfxmdhvxtec;C. Rindov;;;cbyrti5ilkq3s4qypjxffnris;Clearance;;;;;;;;;;5,59;;33,2;10,9;18,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;33,2;18,4;;;;;;;;0;55;23;Ventura County;3323;Sub;1,0
2675763749;549;1;2;55;26;8ijkk62897so5r3bq0wgwx4bu;1;56,4;70,9;2024-04-20T21:15:40.239Z;2024-04-20T21:15:42Z;[{'id': 4966768803, 'qualifierId': 213, 'value': '3.53'}, {'id': 4966768799, 'qualifierId': 141, 'value': '57.5'}, {'id': 4966768795, 'qualifierId': 56, 'value': 'Back'}, {'id': 4966768801, 'qualifierId': 212, 'value': '24.1'}, {'id': 4966768797, 'qualifierId': 140, 'value': '35.1'}];4blue6g56i3t9iffjcmjs6hhw;R. Dalgado;;;cbyrti5ilkq3s4qypjxffnris;Pass;;;;;;;;;;3,53;;35,1;24,1;57,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;35,1;57,5;;;;;;;;0;55;26;Sporting KC II;3326;DC;1,0
