id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_JerseyNumber;value_TeamKit;value_Captain;value_PlayerPosition;value_TeamFormation;value_Resume;value_TeamPlayerFormation;value_Involved;value_DirectionOfPlay;value_KickOff;value_Zone;value_Angle;value_Length;value_PassEndX;value_PassEndY;value_Launch;value_LongBall;value_HeadPass;value_FlickOn;value_Chipped;value_IntendedTackleTarget;value_Cross;value_LayOff;value_SwitchOfPlay;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_Assist;value_RegularPlay;value_RelatedEventId;value_LowCentre;value_IndividualPlay;value_BlockedY;value_GoalmouthZ;value_Assisted;value_RightFooted;value_GoalmouthY;value_BlockedX;value_OutOfBoxCentre;value_Hands;value_Standing;value_Collected;value_NotVisible;value_KeeperThrow;value_BlockedPass;value_Direct;value_Foul;value_ShirtPull/Holding;value_FreeKickTaken;value_AttemptedTackle;value_NextEventThrowIn;value_ThrowIn;value_NextEventGoalKick;value_Low;value_GoalKick;value_Shove/Push;value_Head;value_DeletedEventType;value_NotAssisted;value_LeftFooted;value_GkY;value_Blocked;value_GkX;value_DefBlock;value_IntentionalAssist;value_HighRight;value_FirstTouch;value_BoxCentre;value_FastBreak;value_Left;value_BoxRight;value_YellowCard;value_RecklessOffence;value_LowRight;value_Stooping;value_ParriedSafe;value_OverArm;value_Unchallenged;value_Injury;value_InjuredPlayerId;value_GkKickFromHands;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_PlayersCaughtOffside;value_TempShotOn;value_LowLeft;value_Sliding;value_CornerTaken;value_InSwinger;value_FromCorner;value_OutOfPlay;value_35Centre;value_Overrun;value_TimeWasting;value_Indirect;value_NotPastGoalLine;value_Volley;value_MisHit;value_CloseHigh;value_SwerveRight;value_BigChance;value_Diving;value_ParriedDanger;value_Feet;value_Right;value_High;value_HighLeft;value_Minutes;value_EndType;value_Tactical;value_CloseRight;value_BoxDeepRight;value_TacticalFoul;value_ThrowInSetPiece;value_SetPiece;value_GoalShotTimestamp;value_SmallBoxRight;value_GoalShotGameClock;value_OtherBodyPart;value_OutSwinger;value_HighCentre;value_LeadingToGoal;value_SmallBoxCentre;value_RelatedError1Id;value_BoxLeft;value_Deflection;value_BlockedCross;value_GkHoof;value_NotRetreating;value_GoesToPenalties;value_Second(2Nd)OppositeRelatedEventId;value_Penalty;value_Scored;value_Saved;value_Missed;value_CloseLeft;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2710909681;552;1;2;61;0;c7c4wwva2u1vb3rr7rwava044;1;34,2;69,0;2024-08-19T00:23:37.947Z;2024-08-19T00:23:39Z;[{'id': 5159359051, 'qualifierId': 213, 'value': '0.31'}, {'id': 5159359049, 'qualifierId': 212, 'value': '10.8'}, {'id': 5159359041, 'qualifierId': 3}, {'id': 5159359045, 'qualifierId': 140, 'value': '44.0'}, {'id': 5159359043, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159359047, 'qualifierId': 141, 'value': '73.9'}];6lsvk9o6d581sd33g38mr6904;G. Ferraina;;;er7x4fmh5r2k8oecv3el3cdg4;Pass;;;;;;;;;;;;0,31;10,8;44,0;73,9;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;44,0;73,9;;;;;;;;0;61;0;Atlanta United II;3660;DC;1,0
2710909695;553;1;2;61;2;c7c4wwva2u1vb3rr7rwava044;1;43,7;73,0;2024-08-19T00:23:39.707Z;2024-08-19T00:23:41Z;[{'id': 5159359097, 'qualifierId': 140, 'value': '35.3'}, {'id': 5159359093, 'qualifierId': 3}, {'id': 5159359095, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159359099, 'qualifierId': 141, 'value': '39.8'}, {'id': 5159359103, 'qualifierId': 213, 'value': '4.34'}, {'id': 5159359101, 'qualifierId': 212, 'value': '24.2'}];4qfqw1u2uvuardvdjw3pp6oyx;F. Negri;;;er7x4fmh5r2k8oecv3el3cdg4;Pass;;;;;;;;;;;;4,34;24,2;35,3;39,8;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;35,3;39,8;;;;;;;;0;61;2;Atlanta United II;3662;DC;1,0
2710909699;554;49;2;61;3;c7c4wwva2u1vb3rr7rwava044;1;34,3;37,9;2024-08-19T00:23:41.276Z;2024-08-19T00:23:41Z;[];87plrqqcwrv16d5v8mretfp7u;I. Fray;;;er7x4fmh5r2k8oecv3el3cdg4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;;;;0;61;3;Atlanta United II;3663;DR;1,0
2710909755;555;1;2;61;6;c7c4wwva2u1vb3rr7rwava044;1;45,6;32,7;2024-08-19T00:23:44.347Z;2024-08-19T00:25:57Z;[{'id': 5159359329, 'qualifierId': 56, 'value': 'Left'}, {'id': 5159359339, 'qualifierId': 1}, {'id': 5159359331, 'qualifierId': 140, 'value': '73.4'}, {'id': 5159359335, 'qualifierId': 212, 'value': '51.4'}, {'id': 5159359325, 'qualifierId': 155}, {'id': 5159363949, 'qualifierId': 210, 'value': '15'}, {'id': 5159359327, 'qualifierId': 196}, {'id': 5159359337, 'qualifierId': 213, 'value': '0.97'}, {'id': 5159359333, 'qualifierId': 141, 'value': '95.0'}];87plrqqcwrv16d5v8mretfp7u;I. Fray;1,0;;er7x4fmh5r2k8oecv3el3cdg4;Pass;;;;;;;;;;;;0,97;51,4;73,4;95,0;;1,0;;;1,0;;;;1,0;;;;15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;73,4;95,0;;;;;;;;0;61;6;Atlanta United II;3666;DR;1,0
2710909759;556;15;2;61;14;c7c4wwva2u1vb3rr7rwava044;1;79,3;62,4;2024-08-19T00:23:52.267Z;2024-08-19T00:34:28Z;[{'id': 5159363961, 'qualifierId': 103, 'value': '19'}, {'id': 5159359361, 'qualifierId': 22}, {'id': 5159363953, 'qualifierId': 29}, {'id': 5159363721, 'qualifierId': 20}, {'id': 5159363979, 'qualifierId': 233, 'value': '570'}, {'id': 5159359365, 'qualifierId': 56, 'value': 'Center'}, {'id': 5159363965, 'qualifierId': 146, 'value': '84.7'}, {'id': 5159363725, 'qualifierId': 82}, {'id': 5159363959, 'qualifierId': 102, 'value': '48.2'}, {'id': 5159363969, 'qualifierId': 230, 'value': '97.8'}, {'id': 5159382575, 'qualifierId': 80}, {'id': 5159363955, 'qualifierId': 55, 'value': '555'}, {'id': 5159363971, 'qualifierId': 231, 'value': '50.7'}, {'id': 5159359363, 'qualifierId': 18}, {'id': 5159363967, 'qualifierId': 147, 'value': '58.7'}, {'id': 5159363963, 'qualifierId': 215}];bn5ic0uuxaupf6hs2tgqqq0b8;S. Morales;;;er7x4fmh5r2k8oecv3el3cdg4;Attempt Saved;;;;;;;;;;;;;;;;;;;;;;;;;;570,0;;;1,0;555,0;;1,0;58,7;19,0;1,0;1,0;48,2;84,7;1,0;;;;;;;;;;;;;;;;;;;;;;50,7;1,0;97,8;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;84,7;58,7;48,2;19;555,0;87plrqqcwrv16d5v8mretfp7u;;0;61;14;Atlanta United II;3674;AMC;1,0
2710909767;570;10;2;61;14;erwnez7ksfkns4dqmyr1fhbe;1;15,7;41,0;2024-08-19T00:23:52.367Z;2024-08-19T00:25:58Z;[{'id': 5159359401, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159363999, 'qualifierId': 233, 'value': '556'}, {'id': 5159359399, 'qualifierId': 94}];3uzxhd8g0jnft5xcd59yztm95;R. Qawasmy;;;er7x4fmh5r2k8oecv3el3cdg4;Save;;;;;;;;;;;;;;;;;;;;;;;;;;556,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;61;14;Inter Miami II;3674;DL;1,0
2710909815;557;1;2;61;18;c7c4wwva2u1vb3rr7rwava044;1;83,1;7,7;2024-08-19T00:23:56.619Z;2024-08-19T00:24:00Z;[{'id': 5159359619, 'qualifierId': 212, 'value': '17.3'}, {'id': 5159359611, 'qualifierId': 56, 'value': 'Right'}, {'id': 5159359621, 'qualifierId': 213, 'value': '3.17'}, {'id': 5159359615, 'qualifierId': 140, 'value': '66.6'}, {'id': 5159359617, 'qualifierId': 141, 'value': '7.0'}];4kng7wg83mastngy9hw7j6v6y;N. Sessock;;;er7x4fmh5r2k8oecv3el3cdg4;Pass;;;;;;;;;;;;3,17;17,3;66,6;7,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;66,6;7,0;;;;;;;;0;61;18;Atlanta United II;3678;Sub;1,0
2710909845;558;1;2;61;22;c7c4wwva2u1vb3rr7rwava044;1;68,7;7,3;2024-08-19T00:24:00.603Z;2024-08-19T00:24:02Z;[{'id': 5159359763, 'qualifierId': 140, 'value': '85.9'}, {'id': 5159359767, 'qualifierId': 212, 'value': '18.3'}, {'id': 5159359765, 'qualifierId': 141, 'value': '3.2'}, {'id': 5159359761, 'qualifierId': 56, 'value': 'Right'}, {'id': 5159359769, 'qualifierId': 213, 'value': '6.13'}];87plrqqcwrv16d5v8mretfp7u;I. Fray;;;er7x4fmh5r2k8oecv3el3cdg4;Pass;;;;;;;;;;;;6,13;18,3;85,9;3,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;85,9;3,2;;;;;;;;0;61;22;Atlanta United II;3682;DR;1,0
2710909871;559;1;2;61;25;c7c4wwva2u1vb3rr7rwava044;0;85,9;3,2;2024-08-19T00:24:02.875Z;2024-08-19T00:24:04Z;[{'id': 5159359849, 'qualifierId': 56, 'value': 'Center'}, {'id': 5159359851, 'qualifierId': 140, 'value': '92.4'}, {'id': 5159359845, 'qualifierId': 2}, {'id': 5159359847, 'qualifierId': 155}, {'id': 5159359855, 'qualifierId': 212, 'value': '30.6'}, {'id': 5159359853, 'qualifierId': 141, 'value': '47.0'}, {'id': 5159359857, 'qualifierId': 213, 'value': '1.35'}];4kng7wg83mastngy9hw7j6v6y;N. Sessock;;;er7x4fmh5r2k8oecv3el3cdg4;Pass;;;;;;;;;;;;1,35;30,6;92,4;47,0;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;92,4;47,0;;;;;;;;0;61;25;Atlanta United II;3685;Sub;1,0
2710909903;571;12;2;61;27;erwnez7ksfkns4dqmyr1fhbe;1;8,8;51,3;2024-08-19T00:24:05.457Z;2024-08-19T00:24:09Z;[{'id': 5159360007, 'qualifierId': 213, 'value': '0.95'}, {'id': 5159360003, 'qualifierId': 141, 'value': '100.0'}, {'id': 5159360005, 'qualifierId': 212, 'value': '42.1'}, {'id': 5159360001, 'qualifierId': 140, 'value': '32.1'}, {'id': 5159359999, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159360013, 'qualifierId': 167}];3lafo3mzfkp2kmf2fj8d6lnv8;E. Dudley;;;er7x4fmh5r2k8oecv3el3cdg4;Clearance;;;;;;;;;;;;0,95;42,1;32,1;100,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;32,1;100,0;;;;;;;;0;61;27;Inter Miami II;3687;Sub;1,0
2710909951;560;5;2;61;29;c7c4wwva2u1vb3rr7rwava044;1;67,8;-1,4;2024-08-19T00:24:07.035Z;2024-08-19T00:47:40Z;[{'id': 5159360283, 'qualifierId': 233, 'value': '572'}, {'id': 5159360251, 'qualifierId': 347}, {'id': 5159360249, 'qualifierId': 56, 'value': 'Right'}];4kng7wg83mastngy9hw7j6v6y;N. Sessock;;;er7x4fmh5r2k8oecv3el3cdg4;Out;;;;;;;;;;;;;;;;;;;;;;;;;;572,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;;;;0;61;29;Atlanta United II;3689;Sub;1,0
2710909905;572;5;2;61;29;erwnez7ksfkns4dqmyr1fhbe;0;32,2;101,4;2024-08-19T00:24:07.035Z;2024-08-19T00:47:40Z;[{'id': 5159360311, 'qualifierId': 233, 'value': '560'}, {'id': 5159360011, 'qualifierId': 347}, {'id': 5159360009, 'qualifierId': 56, 'value': 'Back'}];3lafo3mzfkp2kmf2fj8d6lnv8;E. Dudley;;;er7x4fmh5r2k8oecv3el3cdg4;Out;;;;;;;;;;;;;;;;;;;;;;;;;;560,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;61;29;Inter Miami II;3689;Sub;1,0
2710909997;561;1;2;61;35;c7c4wwva2u1vb3rr7rwava044;1;74,0;0,0;2024-08-19T00:24:13.499Z;2024-08-19T00:24:18Z;[{'id': 5159360493, 'qualifierId': 213, 'value': '0.66'}, {'id': 5159360495, 'qualifierId': 1}, {'id': 5159360483, 'qualifierId': 107}, {'id': 5159360487, 'qualifierId': 140, 'value': '96.9'}, {'id': 5159360485, 'qualifierId': 56, 'value': 'Center'}, {'id': 5159360489, 'qualifierId': 141, 'value': '26.5'}, {'id': 5159360491, 'qualifierId': 212, 'value': '30.4'}];87plrqqcwrv16d5v8mretfp7u;I. Fray;;;er7x4fmh5r2k8oecv3el3cdg4;Pass;;;;;;;;;;;;0,66;30,4;96,9;26,5;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;96,9;26,5;;;;;;;;0;61;35;Atlanta United II;3695;DR;1,0
2710910009;562;1;2;61;40;c7c4wwva2u1vb3rr7rwava044;0;98,2;31,2;2024-08-19T00:24:18.619Z;2024-08-19T00:24:19Z;[{'id': 5159360561, 'qualifierId': 213, 'value': '1.92'}, {'id': 5159360559, 'qualifierId': 212, 'value': '13.3'}, {'id': 5159360553, 'qualifierId': 56, 'value': 'Center'}, {'id': 5159360557, 'qualifierId': 141, 'value': '49.6'}, {'id': 5159360555, 'qualifierId': 140, 'value': '93.9'}];cliiemf1ih37qhh1wi1olk9ka;R. Carmichael;;;er7x4fmh5r2k8oecv3el3cdg4;Pass;;;;;;;;;;;;1,92;13,3;93,9;49,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;93,9;49,6;;;;;;;;0;61;40;Atlanta United II;3700;FW;1,0
2710910029;573;12;2;61;42;erwnez7ksfkns4dqmyr1fhbe;1;4,7;55,2;2024-08-19T00:24:20.193Z;2024-08-19T00:24:22Z;[{'id': 5159360743, 'qualifierId': 167}, {'id': 5159360665, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159360667, 'qualifierId': 140, 'value': '0.0'}, {'id': 5159360695, 'qualifierId': 15}, {'id': 5159360673, 'qualifierId': 213, 'value': '4.36'}, {'id': 5159360669, 'qualifierId': 141, 'value': '32.7'}, {'id': 5159360671, 'qualifierId': 212, 'value': '16.3'}];3lafo3mzfkp2kmf2fj8d6lnv8;E. Dudley;;;er7x4fmh5r2k8oecv3el3cdg4;Clearance;;;;;;;;;;;;4,36;16,3;0,0;32,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;0,0;32,7;;;;;;;;0;61;42;Inter Miami II;3702;Sub;1,0
2710910023;563;6;2;61;43;c7c4wwva2u1vb3rr7rwava044;1;98,1;60,6;2024-08-19T00:24:20.923Z;2024-08-19T00:47:46Z;[{'id': 5159360887, 'qualifierId': 233, 'value': '574'}, {'id': 5159360725, 'qualifierId': 73}, {'id': 5159360721, 'qualifierId': 56, 'value': 'Center'}];cliiemf1ih37qhh1wi1olk9ka;R. Carmichael;;;er7x4fmh5r2k8oecv3el3cdg4;Corner Awarded;;;;;;;;;;;;;;;;;;;;;;;;;;574,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;;;;0;61;43;Atlanta United II;3703;FW;1,0
2710910039;574;6;2;61;43;erwnez7ksfkns4dqmyr1fhbe;0;1,9;39,4;2024-08-19T00:24:20.923Z;2024-08-19T00:47:47Z;[{'id': 5159360853, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159360855, 'qualifierId': 73}, {'id': 5159360903, 'qualifierId': 233, 'value': '563'}];3lafo3mzfkp2kmf2fj8d6lnv8;E. Dudley;;;er7x4fmh5r2k8oecv3el3cdg4;Corner Awarded;;;;;;;;;;;;;;;;;;;;;;;;;;563,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;61;43;Inter Miami II;3703;Sub;1,0
2710910189;564;1;2;62;4;c7c4wwva2u1vb3rr7rwava044;0;99,5;99,5;2024-08-19T00:24:42.538Z;2024-08-19T00:24:52Z;[{'id': 5159361581, 'qualifierId': 2}, {'id': 5159361589, 'qualifierId': 56, 'value': 'Center'}, {'id': 5159361591, 'qualifierId': 140, 'value': '97.8'}, {'id': 5159361599, 'qualifierId': 1}, {'id': 5159361593, 'qualifierId': 141, 'value': '52.4'}, {'id': 5159361597, 'qualifierId': 213, 'value': '4.66'}, {'id': 5159361595, 'qualifierId': 212, 'value': '32.1'}, {'id': 5159361583, 'qualifierId': 6}, {'id': 5159361587, 'qualifierId': 223}, {'id': 5159361585, 'qualifierId': 155}];bn5ic0uuxaupf6hs2tgqqq0b8;S. Morales;;;er7x4fmh5r2k8oecv3el3cdg4;Pass;;;;;;;;;;;;4,66;32,1;97,8;52,4;;1,0;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;97,8;52,4;;;;;;;;0;62;4;Atlanta United II;3724;AMC;1,0
2710910191;575;44;2;62;8;erwnez7ksfkns4dqmyr1fhbe;1;2,7;46,6;2024-08-19T00:24:46.273Z;2024-08-19T00:57:29Z;[{'id': 5159361637, 'qualifierId': 233, 'value': '565'}, {'id': 5159361605, 'qualifierId': 285}, {'id': 5159361603, 'qualifierId': 56, 'value': 'Back'}];6ahu72g0u39bxbjiz7ggefai1;N. Okello;;;er7x4fmh5r2k8oecv3el3cdg4;Aerial;;;;;;;;;;;;;;;;;;;;;;;;;1,0;565,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;62;8;Inter Miami II;3728;MC;1,0
2710910193;565;44;2;62;8;c7c4wwva2u1vb3rr7rwava044;0;96,8;54,5;2024-08-19T00:24:46.274Z;2024-08-19T00:24:48Z;[{'id': 5159361607, 'qualifierId': 56, 'value': 'Center'}, {'id': 5159361609, 'qualifierId': 286}, {'id': 5159361641, 'qualifierId': 233, 'value': '575'}];cliiemf1ih37qhh1wi1olk9ka;R. Carmichael;;;er7x4fmh5r2k8oecv3el3cdg4;Aerial;;;;;;;;;;;;;;;;;;;;;;;;;;575,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;;;;0;62;8;Atlanta United II;3728;FW;1,0
2710910205;576;12;2;62;9;erwnez7ksfkns4dqmyr1fhbe;1;4,1;43,4;2024-08-19T00:24:46.705Z;2024-08-19T00:24:49Z;[{'id': 5159361655, 'qualifierId': 140, 'value': '32.1'}, {'id': 5159361691, 'qualifierId': 15}, {'id': 5159361653, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159361657, 'qualifierId': 141, 'value': '10.7'}, {'id': 5159361661, 'qualifierId': 213, 'value': '5.64'}, {'id': 5159361659, 'qualifierId': 212, 'value': '36.9'}];6ahu72g0u39bxbjiz7ggefai1;N. Okello;;;er7x4fmh5r2k8oecv3el3cdg4;Clearance;;;;;;;;;;;;5,64;36,9;32,1;10,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;32,1;10,7;;;;;;;;0;62;9;Inter Miami II;3729;MC;1,0
2710910223;566;1;2;62;10;c7c4wwva2u1vb3rr7rwava044;1;64,7;77,5;2024-08-19T00:24:48.683Z;2024-08-19T00:24:52Z;[{'id': 5159361745, 'qualifierId': 1}, {'id': 5159361739, 'qualifierId': 212, 'value': '33.0'}, {'id': 5159361737, 'qualifierId': 141, 'value': '91.8'}, {'id': 5159361733, 'qualifierId': 56, 'value': 'Left'}, {'id': 5159361735, 'qualifierId': 140, 'value': '94.7'}, {'id': 5159361741, 'qualifierId': 213, 'value': '0.30'}];4qfqw1u2uvuardvdjw3pp6oyx;F. Negri;;;er7x4fmh5r2k8oecv3el3cdg4;Pass;;;;;;;;;;;;0,3;33,0;94,7;91,8;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;94,7;91,8;;;;;;;;0;62;10;Atlanta United II;3730;DC;1,0
2710910257;567;3;2;62;17;c7c4wwva2u1vb3rr7rwava044;1;96,1;72,9;2024-08-19T00:24:55.098Z;2024-08-19T00:24:57Z;[{'id': 5159361907, 'qualifierId': 286}, {'id': 5159361905, 'qualifierId': 56, 'value': 'Center'}, {'id': 5159361911, 'qualifierId': 233, 'value': '577'}];bn5ic0uuxaupf6hs2tgqqq0b8;S. Morales;;;er7x4fmh5r2k8oecv3el3cdg4;Take On;;;;;;;;;;;;;;;;;;;;;;;;;;577,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;;;;0;62;17;Atlanta United II;3737;AMC;1,0
2710910247;577;45;2;62;17;erwnez7ksfkns4dqmyr1fhbe;0;3,8;26,2;2024-08-19T00:24:55.098Z;2024-08-19T00:24:56Z;[{'id': 5159361915, 'qualifierId': 233, 'value': '567'}, {'id': 5159361863, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159361865, 'qualifierId': 285}];216tgeofjnxr75ehcftkvxkpg;A. Torres;;;er7x4fmh5r2k8oecv3el3cdg4;Challenge;;;;;;;;;;;;;;;;;;;;;;;;;1,0;567,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;62;17;Inter Miami II;3737;FWR;1,0
