id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Involved;value_TeamPlayerFormation;value_PlayerPosition;value_JerseyNumber;value_Resume;value_Captain;value_TeamKit;value_TeamFormation;value_DirectionOfPlay;value_PassEndX;value_KickOff;value_Zone;value_PassEndY;value_Tap;value_Length;value_Angle;value_Launch;value_LongBall;value_OppositeRelatedEventId;value_Defensive;value_Offensive;value_HeadPass;value_NextEventThrowIn;value_DeletedEventType;value_ThrowIn;value_Chipped;value_IntendedTackleTarget;value_FlickOn;value_Cross;value_HighClaim;value_KeeperThrow;value_Head;value_LayOff;value_OutOfPlay;value_NextEventGoalKick;value_GoalKick;value_Low;value_SwitchOfPlay;value_OverhitCross;value_IntentionalAssist;value_Assist;value_Assisted;value_BlockedY;value_BoxRight;value_GoalmouthZ;value_RegularPlay;value_RightFooted;value_GoalmouthY;value_LowRight;value_RelatedEventId;value_BigChance;value_BlockedX;value_FirstTouch;value_ParriedDanger;value_Hands;value_Standing;value_LeadingToAttempt;value_LowCentre;value_NotAssisted;value_Feet;value_Sliding;value_Right;value_Left;value_CornerTaken;value_OutSwinger;value_BlockedPass;value_BoxLeft;value_LeftFooted;value_IndividualPlay;value_BlockedClearance;value_GkX;value_OutOfBoxCentre;value_High;value_GkY;value_ThroughBall;value_LowLeft;value_BoxDeepRight;value_GoalShotGameClock;value_GoalShotTimestamp;value_Foul;value_AttemptedTackle;value_Direct;value_FreeKickTaken;value_PlayersCaughtOffside;value_Indirect;value_CloseHigh;value_SwerveRight;value_FreeKick;value_AerialFoul;value_Handball;value_LastLine;value_Blocked;value_DefBlock;value_BoxCentre;value_ParriedSafe;value_ShirtPull/Holding;value_HighLeft;value_PullBack;value_NotVisible;value_Shove/Push;value_FromCorner;value_NotPastGoalLine;value_MisHit;value_HighRight;value_HighCentre;value_Collected;value_FastBreak;value_Deflection;value_Diving;value_InSwinger;value_Minutes;value_EndType;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_BlockedCross;value_ThrowInSetPiece;value_YellowCard;value_RecklessOffence;value_GkHoof;value_Dissent;value_InjuredPlayerId;value_Injury;value_LeadingToGoal;value_SmallBoxLeft;value_RelatedError1Id;value_Overrun;value_TacticalFoul;value_SmallBoxCentre;value_OwnGoal;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2702700947;610;3;2;64;29;bd0378yx50xpdcgwkt9p9bmz8;0;70,0;11,2;2024-07-21T23:28:11.490Z;2024-07-21T23:28:14Z;[{'id': 5113952567, 'qualifierId': 286}, {'id': 5113952653, 'qualifierId': 233, 'value': '582'}, {'id': 5113952565, 'qualifierId': 56, 'value': 'Right'}];1ofx4ncf6w5twjbaam5w0mu7e;Guilherme Santos;;;e5k64rxalc0mtxpiptijh96hg;Take On;;;;;;;;;;;;;;;;;;;582,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;64;29;Columbus Crew II;3869;FW;1,0
2702700961;582;7;2;64;29;5b4ccd62yeeqdl2qk6jzsmjv8;1;30,0;88,8;2024-07-21T23:28:11.491Z;2024-07-21T23:28:14Z;[{'id': 5113952637, 'qualifierId': 233, 'value': '610'}, {'id': 5113952633, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113952631, 'qualifierId': 167}, {'id': 5113952635, 'qualifierId': 285}];ba9m1xd2b3b2zvuuogn4uxkwk;C. Rogers;;;e5k64rxalc0mtxpiptijh96hg;Tackle;;;;;;;;;;;;;;;;;;;610,0;1,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;;;;;0;0;64;29;Cincinnati II;3869;DC;1,0
2702700977;583;5;2;64;30;5b4ccd62yeeqdl2qk6jzsmjv8;0;31,8;101,6;2024-07-21T23:28:12.625Z;2024-07-22T00:03:09Z;[{'id': 5113952717, 'qualifierId': 347}, {'id': 5113952863, 'qualifierId': 233, 'value': '611'}, {'id': 5113952713, 'qualifierId': 56, 'value': 'Back'}];ba9m1xd2b3b2zvuuogn4uxkwk;C. Rogers;;;e5k64rxalc0mtxpiptijh96hg;Out;;;;;;;;;;;;;;;;;;;611,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;;;;;0;0;64;30;Cincinnati II;3870;DC;1,0
2702700997;611;5;2;64;30;bd0378yx50xpdcgwkt9p9bmz8;1;68,2;-1,6;2024-07-21T23:28:12.625Z;2024-07-21T23:28:17Z;[{'id': 5113952849, 'qualifierId': 347}, {'id': 5113952853, 'qualifierId': 233, 'value': '583'}, {'id': 5113952847, 'qualifierId': 56, 'value': 'Right'}];1ofx4ncf6w5twjbaam5w0mu7e;Guilherme Santos;;;e5k64rxalc0mtxpiptijh96hg;Out;;;;;;;;;;;;;;;;;;;583,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;64;30;Columbus Crew II;3870;FW;1,0
2702701009;612;1;2;64;36;bd0378yx50xpdcgwkt9p9bmz8;1;59,9;0,0;2024-07-21T23:28:18.562Z;2024-07-21T23:28:20Z;[{'id': 5113952971, 'qualifierId': 212, 'value': '8.6'}, {'id': 5113952965, 'qualifierId': 56, 'value': 'Right'}, {'id': 5113952973, 'qualifierId': 213, 'value': '2.12'}, {'id': 5113952963, 'qualifierId': 107}, {'id': 5113952969, 'qualifierId': 141, 'value': '9.1'}, {'id': 5113952967, 'qualifierId': 140, 'value': '55.6'}];739dnufx6izfhubwow0n1ijxm;L. Aghedo;;;e5k64rxalc0mtxpiptijh96hg;Pass;;;;;;;;;;55,6;;;9,1;;8,6;2,12;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;55,6;9,1;;;;;;;0;0;64;36;Columbus Crew II;3876;DC;1,0
2702701039;613;1;2;64;37;bd0378yx50xpdcgwkt9p9bmz8;1;55,4;9,4;2024-07-21T23:28:20.305Z;2024-07-21T23:28:23Z;[{'id': 5113953133, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113953141, 'qualifierId': 213, 'value': '2.25'}, {'id': 5113953135, 'qualifierId': 140, 'value': '42.5'}, {'id': 5113953139, 'qualifierId': 212, 'value': '21.6'}, {'id': 5113953137, 'qualifierId': 141, 'value': '34.2'}];8sydisziijh84elb8dprtlduy;N. Benalcázar;;;e5k64rxalc0mtxpiptijh96hg;Pass;;;;;;;;;;42,5;;;34,2;;21,6;2,25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;42,5;34,2;;;;;;;0;0;64;37;Columbus Crew II;3877;DMC;1,0
2702701093;614;1;2;64;41;bd0378yx50xpdcgwkt9p9bmz8;1;41,5;40,1;2024-07-21T23:28:23.409Z;2024-07-21T23:28:30Z;[{'id': 5113953433, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113953441, 'qualifierId': 213, 'value': '1.33'}, {'id': 5113953435, 'qualifierId': 140, 'value': '48.1'}, {'id': 5113953439, 'qualifierId': 212, 'value': '29.1'}, {'id': 5113953437, 'qualifierId': 141, 'value': '81.7'}];2l6v8ab245wzmb1litvkir1ii;G. Gibert;;;e5k64rxalc0mtxpiptijh96hg;Pass;;;;;;;;;;48,1;;;81,7;;29,1;1,33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;48,1;81,7;;;;;;;0;0;64;41;Columbus Crew II;3881;DC;1,0
2702701133;615;1;2;64;47;bd0378yx50xpdcgwkt9p9bmz8;1;61,2;92,9;2024-07-21T23:28:30.178Z;2024-07-21T23:28:33Z;[{'id': 5113953629, 'qualifierId': 141, 'value': '71.5'}, {'id': 5113953627, 'qualifierId': 140, 'value': '42.2'}, {'id': 5113953631, 'qualifierId': 212, 'value': '24.7'}, {'id': 5113953625, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113953633, 'qualifierId': 213, 'value': '3.77'}];39t59x9q2xumbn2hphk7urp7u;I. Foster;;;e5k64rxalc0mtxpiptijh96hg;Pass;;;;;;;;;;42,2;;;71,5;;24,7;3,77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;42,2;71,5;;;;;;;0;0;64;47;Columbus Crew II;3887;DC;1,0
2702701183;616;1;2;64;51;bd0378yx50xpdcgwkt9p9bmz8;1;41,1;71,1;2024-07-21T23:28:33.713Z;2024-07-21T23:28:38Z;[{'id': 5113953893, 'qualifierId': 212, 'value': '15.6'}, {'id': 5113953889, 'qualifierId': 140, 'value': '46.7'}, {'id': 5113953887, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113953895, 'qualifierId': 213, 'value': '1.18'}, {'id': 5113953891, 'qualifierId': 141, 'value': '92.3'}];2l6v8ab245wzmb1litvkir1ii;G. Gibert;;;e5k64rxalc0mtxpiptijh96hg;Pass;;;;;;;;;;46,7;;;92,3;;15,6;1,18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;46,7;92,3;;;;;;;0;0;64;51;Columbus Crew II;3891;DC;1,0
2702701189;617;3;2;64;56;bd0378yx50xpdcgwkt9p9bmz8;0;56,8;96,8;2024-07-21T23:28:38.546Z;2024-07-21T23:28:42Z;[{'id': 5113953925, 'qualifierId': 286}, {'id': 5113954149, 'qualifierId': 233, 'value': '584'}, {'id': 5113953923, 'qualifierId': 56, 'value': 'Left'}];39t59x9q2xumbn2hphk7urp7u;I. Foster;;;e5k64rxalc0mtxpiptijh96hg;Take On;;;;;;;;;;;;;;;;;;;584,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;64;56;Columbus Crew II;3896;DC;1,0
2702701217;584;7;2;64;56;5b4ccd62yeeqdl2qk6jzsmjv8;1;43,2;3,2;2024-07-21T23:28:38.547Z;2024-07-21T23:28:41Z;[{'id': 5113954055, 'qualifierId': 167}, {'id': 5113954063, 'qualifierId': 285}, {'id': 5113954081, 'qualifierId': 233, 'value': '617'}, {'id': 5113954059, 'qualifierId': 56, 'value': 'Back'}];33a69m1zaamzxjr6tsb8p3578;C. Mrowka;;;e5k64rxalc0mtxpiptijh96hg;Tackle;;;;;;;;;;;;;;;;;;;617,0;1,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;;;;;0;0;64;56;Cincinnati II;3896;FWR;1,0
2702701237;585;5;2;64;57;5b4ccd62yeeqdl2qk6jzsmjv8;0;40,8;-1,4;2024-07-21T23:28:39.986Z;2024-07-22T00:03:09Z;[{'id': 5113954163, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113954209, 'qualifierId': 233, 'value': '618'}, {'id': 5113954165, 'qualifierId': 347}];33a69m1zaamzxjr6tsb8p3578;C. Mrowka;;;e5k64rxalc0mtxpiptijh96hg;Out;;;;;;;;;;;;;;;;;;;618,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;;;;;0;0;64;57;Cincinnati II;3897;FWR;1,0
2702701223;618;5;2;64;57;bd0378yx50xpdcgwkt9p9bmz8;1;59,2;101,4;2024-07-21T23:28:39.986Z;2024-07-21T23:28:43Z;[{'id': 5113954091, 'qualifierId': 347}, {'id': 5113954171, 'qualifierId': 233, 'value': '585'}, {'id': 5113954089, 'qualifierId': 56, 'value': 'Left'}];39t59x9q2xumbn2hphk7urp7u;I. Foster;;;e5k64rxalc0mtxpiptijh96hg;Out;;;;;;;;;;;;;;;;;;;585,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;64;57;Columbus Crew II;3897;DC;1,0
2702701259;619;1;2;64;59;bd0378yx50xpdcgwkt9p9bmz8;1;59,3;100,0;2024-07-21T23:28:41.715Z;2024-07-21T23:28:44Z;[{'id': 5113954317, 'qualifierId': 212, 'value': '23.1'}, {'id': 5113954319, 'qualifierId': 213, 'value': '3.84'}, {'id': 5113954311, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113954315, 'qualifierId': 141, 'value': '79.4'}, {'id': 5113954321, 'qualifierId': 1}, {'id': 5113954309, 'qualifierId': 107}, {'id': 5113954313, 'qualifierId': 140, 'value': '42.5'}];39t59x9q2xumbn2hphk7urp7u;I. Foster;;;e5k64rxalc0mtxpiptijh96hg;Pass;;;;;;;;;;42,5;;;79,4;;23,1;3,84;;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;42,5;79,4;;;;;;;0;0;64;59;Columbus Crew II;3899;DC;1,0
2702701299;620;1;2;65;2;bd0378yx50xpdcgwkt9p9bmz8;1;41,7;72,9;2024-07-21T23:28:44.850Z;2024-07-21T23:28:49Z;[{'id': 5113954527, 'qualifierId': 212, 'value': '8.4'}, {'id': 5113954531, 'qualifierId': 213, 'value': '4.61'}, {'id': 5113954519, 'qualifierId': 140, 'value': '40.9'}, {'id': 5113954523, 'qualifierId': 141, 'value': '60.6'}, {'id': 5113954517, 'qualifierId': 56, 'value': 'Back'}];2l6v8ab245wzmb1litvkir1ii;G. Gibert;;;e5k64rxalc0mtxpiptijh96hg;Pass;;;;;;;;;;40,9;;;60,6;;8,4;4,61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;40,9;60,6;;;;;;;0;0;65;2;Columbus Crew II;3902;DC;1,0
2702701341;621;1;2;65;6;bd0378yx50xpdcgwkt9p9bmz8;1;45,4;45,7;2024-07-21T23:28:49.122Z;2024-07-21T23:28:54Z;[{'id': 5113954753, 'qualifierId': 56, 'value': 'Right'}, {'id': 5113954759, 'qualifierId': 212, 'value': '25.0'}, {'id': 5113954757, 'qualifierId': 141, 'value': '10.9'}, {'id': 5113954761, 'qualifierId': 213, 'value': '5.04'}, {'id': 5113954755, 'qualifierId': 140, 'value': '53.0'}];8sydisziijh84elb8dprtlduy;N. Benalcázar;;;e5k64rxalc0mtxpiptijh96hg;Pass;;;;;;;;;;53,0;;;10,9;;25,0;5,04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;53,0;10,9;;;;;;;0;0;65;6;Columbus Crew II;3906;DMC;1,0
2702701387;622;1;2;65;12;bd0378yx50xpdcgwkt9p9bmz8;1;55,6;15,5;2024-07-21T23:28:54.450Z;2024-07-21T23:28:58Z;[{'id': 5113955003, 'qualifierId': 141, 'value': '39.7'}, {'id': 5113955001, 'qualifierId': 140, 'value': '43.8'}, {'id': 5113955005, 'qualifierId': 212, 'value': '20.6'}, {'id': 5113954999, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113955007, 'qualifierId': 213, 'value': '2.22'}];739dnufx6izfhubwow0n1ijxm;L. Aghedo;;;e5k64rxalc0mtxpiptijh96hg;Pass;;;;;;;;;;43,8;;;39,7;;20,6;2,22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;43,8;39,7;;;;;;;0;0;65;12;Columbus Crew II;3912;DC;1,0
2702701427;623;1;2;65;15;bd0378yx50xpdcgwkt9p9bmz8;1;45,6;53,3;2024-07-21T23:28:58.097Z;2024-07-21T23:29:01Z;[{'id': 5113955229, 'qualifierId': 213, 'value': '1.46'}, {'id': 5113955227, 'qualifierId': 212, 'value': '20.3'}, {'id': 5113955225, 'qualifierId': 141, 'value': '83.0'}, {'id': 5113955221, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113955223, 'qualifierId': 140, 'value': '47.8'}];2l6v8ab245wzmb1litvkir1ii;G. Gibert;;;e5k64rxalc0mtxpiptijh96hg;Pass;;;;;;;;;;47,8;;;83,0;;20,3;1,46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;47,8;83,0;;;;;;;0;0;65;15;Columbus Crew II;3915;DC;1,0
2702701533;624;1;2;65;18;bd0378yx50xpdcgwkt9p9bmz8;1;49,3;85,9;2024-07-21T23:29:01.330Z;2024-07-21T23:29:10Z;[{'id': 5113955743, 'qualifierId': 140, 'value': '93.0'}, {'id': 5113955739, 'qualifierId': 155}, {'id': 5113955745, 'qualifierId': 141, 'value': '96.2'}, {'id': 5113955741, 'qualifierId': 56, 'value': 'Left'}, {'id': 5113955749, 'qualifierId': 213, 'value': '0.15'}, {'id': 5113955751, 'qualifierId': 1}, {'id': 5113955747, 'qualifierId': 212, 'value': '46.4'}];39t59x9q2xumbn2hphk7urp7u;I. Foster;;;e5k64rxalc0mtxpiptijh96hg;Pass;;;;;;;;;;93,0;;;96,2;;46,4;0,15;;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;93,0;96,2;;;;;;;0;0;65;18;Columbus Crew II;3918;DC;1,0
2702701541;625;3;2;65;28;bd0378yx50xpdcgwkt9p9bmz8;0;94,0;86,4;2024-07-21T23:29:10.577Z;2024-07-21T23:29:13Z;[{'id': 5113955771, 'qualifierId': 286}, {'id': 5113955931, 'qualifierId': 233, 'value': '586'}, {'id': 5113955767, 'qualifierId': 56, 'value': 'Left'}];5bgt61vb5lnzyoczqnr202lpm;M. Tablante;;;e5k64rxalc0mtxpiptijh96hg;Take On;;;;;;;;;;;;;;;;;;;586,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;65;28;Columbus Crew II;3928;DML;1,0
2702701555;586;7;2;65;28;5b4ccd62yeeqdl2qk6jzsmjv8;1;6,0;13,6;2024-07-21T23:29:10.578Z;2024-07-21T23:29:22Z;[{'id': 5113955911, 'qualifierId': 233, 'value': '625'}, {'id': 5113955889, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113956451, 'qualifierId': 167}, {'id': 5113955891, 'qualifierId': 285}];58w3qcq1xrkpq5f9miuxp4ys4;B. Adu-Gyamfi;;;e5k64rxalc0mtxpiptijh96hg;Tackle;;;;;;;;;;;;;;;;;;;625,0;1,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;;;;;0;0;65;28;Cincinnati II;3928;DMR;1,0
2702701585;627;56;2;65;30;bd0378yx50xpdcgwkt9p9bmz8;1;92,1;87,8;2024-07-21T23:29:12.953Z;2024-07-21T23:29:19Z;[{'id': 5113956063, 'qualifierId': 56, 'value': 'Left'}];5bgt61vb5lnzyoczqnr202lpm;M. Tablante;;;e5k64rxalc0mtxpiptijh96hg;Shield ball opp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;65;30;Columbus Crew II;3930;DML;1,0
2702701683;587;6;2;65;31;5b4ccd62yeeqdl2qk6jzsmjv8;0;3,8;12,9;2024-07-21T23:29:13.858Z;2024-07-21T23:59:01Z;[{'id': 5113956493, 'qualifierId': 56, 'value': 'Back'}, {'id': 5113956533, 'qualifierId': 73}, {'id': 5114020019, 'qualifierId': 233, 'value': '626'}];58w3qcq1xrkpq5f9miuxp4ys4;B. Adu-Gyamfi;;;e5k64rxalc0mtxpiptijh96hg;Corner Awarded;;;;;;;;;;;;;;;;;;;626,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;home;;;;;;;;;0;0;65;31;Cincinnati II;3931;DMR;1,0
2702701561;626;6;2;65;31;bd0378yx50xpdcgwkt9p9bmz8;1;96,2;87,1;2024-07-21T23:29:13.858Z;2024-07-21T23:59:01Z;[{'id': 5113955993, 'qualifierId': 56, 'value': 'Left'}, {'id': 5113955995, 'qualifierId': 73}, {'id': 5114020015, 'qualifierId': 233, 'value': '587'}];5bgt61vb5lnzyoczqnr202lpm;M. Tablante;;;e5k64rxalc0mtxpiptijh96hg;Corner Awarded;;;;;;;;;;;;;;;;;;;587,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;0;0;65;31;Columbus Crew II;3931;DML;1,0
2702701935;628;1;2;65;59;bd0378yx50xpdcgwkt9p9bmz8;1;99,7;99,5;2024-07-21T23:29:41.811Z;2024-07-21T23:29:51Z;[{'id': 5113957975, 'qualifierId': 213, 'value': '4.19'}, {'id': 5113957963, 'qualifierId': 155}, {'id': 5113957971, 'qualifierId': 141, 'value': '53.0'}, {'id': 5113957967, 'qualifierId': 56, 'value': 'Center'}, {'id': 5113957977, 'qualifierId': 1}, {'id': 5113957969, 'qualifierId': 140, 'value': '82.5'}, {'id': 5113957961, 'qualifierId': 6}, {'id': 5113957965, 'qualifierId': 224}, {'id': 5113957959, 'qualifierId': 2}, {'id': 5113957973, 'qualifierId': 212, 'value': '36.4'}];b94wogguhbhpo2mal3pfpo26s;K. Mboma Dem;;;e5k64rxalc0mtxpiptijh96hg;Pass;;;;;;;;;;82,5;;;53,0;;36,4;4,19;;1,0;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;82,5;53,0;;;;;;;0;0;65;59;Columbus Crew II;3959;AMC;1,0
2702701937;629;1;2;66;8;bd0378yx50xpdcgwkt9p9bmz8;1;78,5;61,7;2024-07-21T23:29:50.402Z;2024-07-21T23:29:51Z;[{'id': 5113957997, 'qualifierId': 213, 'value': '3.15'}, {'id': 5113957989, 'qualifierId': 140, 'value': '66.1'}, {'id': 5113957985, 'qualifierId': 56, 'value': 'Center'}, {'id': 5113957995, 'qualifierId': 212, 'value': '13.0'}, {'id': 5113957993, 'qualifierId': 141, 'value': '61.5'}];739dnufx6izfhubwow0n1ijxm;L. Aghedo;;;e5k64rxalc0mtxpiptijh96hg;Pass;;;;;;;;;;66,1;;;61,5;;13,0;3,15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;66,1;61,5;;;;;;;0;0;66;8;Columbus Crew II;3968;DC;1,0
