id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamPlayerFormation;value_JerseyNumber;value_TeamFormation;value_PlayerPosition;value_Captain;value_Resume;value_TeamKit;value_Involved;value_DirectionOfPlay;value_Length;value_NotVisible;value_KickOff;value_Angle;value_Zone;value_DeletedEventType;value_PassEndX;value_PassEndY;value_Launch;value_LongBall;value_OppositeRelatedEventId;value_Defensive;value_Offensive;value_HeadPass;value_NextEventThrowIn;value_ThrowIn;value_TouchTypePass;value_Chipped;value_FlickOn;value_IntendedTackleTarget;value_TakeOnSpace;value_TouchTypeControl;value_SwitchOfPlay;value_TakeOnOvertake;value_Defensive1V1;value_Direct;value_Foul;value_AttemptedTackle;value_FreeKickTaken;value_BlockedPass;value_LayOff;value_TouchTypeClearance;value_OutOfPlay;value_RightFooted;value_IntentionalAssist;value_Assist;value_DrivenCross;value_Straight;value_Cross;value_GkX;value_RelatedEventId;value_GkY;value_RegularPlay;value_High;value_GoalmouthZ;value_FirstTouch;value_BoxRight;value_GoalmouthY;value_Assisted;value_NextEventGoalKick;value_GoalKick;value_Low;value_InSwinger;value_HighClaim;value_HighGkIntervention;value_KeeperThrow;value_TacticalFoul;value_YellowCard;value_Head;value_OutSwinger;value_LeftFooted;value_Left;value_CornerTaken;value_FromCorner;value_BlockedY;value_BlockedX;value_LowCentre;value_BoxCentre;value_Blocked;value_DefBlock;value_LowRight;value_FastBreak;value_NotAssisted;value_Hands;value_Diving;value_ParriedSafe;value_MediumGkIntervention;value_Right;value_OverArm;value_Handball;value_Overrun;value_IndividualPlay;value_OutOfBoxCentre;value_ShirtPull/Holding;value_Shove/Push;value_HighRight;value_HighCentre;value_Dissent;value_GkXTimeOfGoal;value_GoalShotTimestamp;value_GoalShotGameClock;value_GkYTimeOfGoal;value_HitWoodwork;value_PlayersCaughtOffside;value_Indirect;value_HitRightPost;value_SwerveLeft;value_PersistentInfringement;value_HighLeft;value_FreeKick;value_ByWall;value_NotPastGoalLine;value_SwerveRight;value_PullBack;value_RecklessOffence;value_Minutes;value_EndType;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_BoxLeft;value_Reaching;value_InjuredPlayerId;value_Injury;value_LowLeft;value_LowGkIntervention;value_Collected;value_Stooping;value_LeadingToAttempt;value_BigChance;value_RelatedError1Id;value_CloseRight;value_Fingertip;value_PenaltyTakerId;value_Penalty;value_FantasyAssistType;value_CausingPlayer;value_FantasyAssistId;value_FantasyAssistTeam;value_Second(2Nd)OppositeRelatedEventId;value_FantasyAssistedBy;value_Scored;value_BlockedCross;value_2NdAssist;value_ThrowInSetPiece;value_2NdAssisted;value_SmallBoxCentre;value_Volley;value_2NdRelatedEventId;value_SmallBoxLeft;value_CornerNotTaken;value_GoesToPenalties;value_Saved;value_Feet;value_Standing;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2695940319;532;12;2;64;19;479lsfr4cwlzewpbuda3y2xv4;1;5,0;93,2;2024-06-14T00:26:29.730Z;2024-06-14T00:26:36Z;[{'id': 5076687505, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076687519, 'qualifierId': 167}, {'id': 5076687507, 'qualifierId': 140, 'value': '3.5'}, {'id': 5076687511, 'qualifierId': 212, 'value': '5.8'}, {'id': 5076687513, 'qualifierId': 213, 'value': '1.85'}, {'id': 5076687509, 'qualifierId': 141, 'value': '100.0'}];4ulfw4ik3i6ks2t7utgek5l3o;M. Cocca;;;dfe6xtgddcqowlgpwfidn1jx0;Clearance;;;;;;;;;;5,8;;;1,85;;;3,5;100,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;3,5;100,0;;;;;;;;0;64;19;Chattanooga;3859;DC;1,0
2695940321;533;5;2;64;21;479lsfr4cwlzewpbuda3y2xv4;0;3,4;101,2;2024-06-14T00:26:31.578Z;2024-06-14T01:12:07Z;[{'id': 5076687517, 'qualifierId': 347}, {'id': 5076687683, 'qualifierId': 233, 'value': '573'}, {'id': 5076687515, 'qualifierId': 56, 'value': 'Back'}];bvb7i5n0j5ltqkv991p40r8yc;S. Platts;;;dfe6xtgddcqowlgpwfidn1jx0;Out;;;;;;;;;;;;;;;;;;;;573,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;;0;64;21;Chattanooga;3861;Sub;1,0
2695940343;573;5;2;64;21;cwnjxlibb02fuh0vwgvac6h45;1;96,6;-1,2;2024-06-14T00:26:31.578Z;2024-06-14T00:26:39Z;[{'id': 5076687677, 'qualifierId': 347}, {'id': 5076687679, 'qualifierId': 233, 'value': '533'}, {'id': 5076687675, 'qualifierId': 56, 'value': 'Right'}];adfocor2tbcmxo03ednm8vywa;J. Ibarra;;;dfe6xtgddcqowlgpwfidn1jx0;Out;;;;;;;;;;;;;;;;;;;;533,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;64;21;Orlando City B;3861;ML;1,0
2695940351;574;1;2;64;29;cwnjxlibb02fuh0vwgvac6h45;0;89,3;0,0;2024-06-14T00:26:39.272Z;2024-06-14T00:26:42Z;[{'id': 5076687755, 'qualifierId': 141, 'value': '31.0'}, {'id': 5076687753, 'qualifierId': 140, 'value': '92.1'}, {'id': 5076687757, 'qualifierId': 212, 'value': '22.0'}, {'id': 5076687749, 'qualifierId': 107}, {'id': 5076687761, 'qualifierId': 1}, {'id': 5076687751, 'qualifierId': 56, 'value': 'Center'}, {'id': 5076687759, 'qualifierId': 213, 'value': '1.44'}];exunlng0cgo9bpqh4x6jpxyax;J. Williams;;;dfe6xtgddcqowlgpwfidn1jx0;Pass;;;;;;;;;;22,0;;;1,44;;;92,1;31,0;;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;92,1;31,0;;;;;;;;0;64;29;Orlando City B;3869;DR;1,0
2695940365;534;1;2;64;33;479lsfr4cwlzewpbuda3y2xv4;1;7,6;73,5;2024-06-14T00:26:43.660Z;2024-06-14T00:26:45Z;[{'id': 5076687839, 'qualifierId': 140, 'value': '6.6'}, {'id': 5076687843, 'qualifierId': 212, 'value': '6.5'}, {'id': 5076687845, 'qualifierId': 213, 'value': '1.73'}, {'id': 5076687841, 'qualifierId': 141, 'value': '82.9'}, {'id': 5076687837, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076687835, 'qualifierId': 3}];bvb7i5n0j5ltqkv991p40r8yc;S. Platts;;;dfe6xtgddcqowlgpwfidn1jx0;Pass;;;;;;;;;;6,5;;;1,73;;;6,6;82,9;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;6,6;82,9;;;;;;;;0;64;33;Chattanooga;3873;Sub;1,0
2695940367;535;49;2;64;35;479lsfr4cwlzewpbuda3y2xv4;1;4,7;83,0;2024-06-14T00:26:45.560Z;2024-06-14T00:27:02Z;[];4ulfw4ik3i6ks2t7utgek5l3o;M. Cocca;;;dfe6xtgddcqowlgpwfidn1jx0;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;;0;64;35;Chattanooga;3875;DC;1,0
2695940373;536;1;2;64;35;479lsfr4cwlzewpbuda3y2xv4;0;4,7;83,0;2024-06-14T00:26:45.720Z;2024-06-19T18:06:07Z;[{'id': 5081944621, 'qualifierId': 157}, {'id': 5076687873, 'qualifierId': 212, 'value': '8.9'}, {'id': 5076687869, 'qualifierId': 140, 'value': '12.0'}, {'id': 5076687871, 'qualifierId': 141, 'value': '89.7'}, {'id': 5076687877, 'qualifierId': 213, 'value': '0.54'}, {'id': 5076687867, 'qualifierId': 56, 'value': 'Back'}, {'id': 5081944623, 'qualifierId': 1}];4ulfw4ik3i6ks2t7utgek5l3o;M. Cocca;;;dfe6xtgddcqowlgpwfidn1jx0;Pass;;;;;;;;;;8,9;;;0,54;;;12,0;89,7;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;12,0;89,7;;;;;;;;0;64;35;Chattanooga;3875;DC;1,0
2696902301;898;49;2;64;37;cwnjxlibb02fuh0vwgvac6h45;1;91,6;17,9;2024-06-14T00:26:47.809Z;2024-06-19T18:06:14Z;[];exunlng0cgo9bpqh4x6jpxyax;J. Williams;;;dfe6xtgddcqowlgpwfidn1jx0;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;64;37;Orlando City B;3877;DR;1,0
2695940405;575;61;2;64;39;cwnjxlibb02fuh0vwgvac6h45;0;87,4;15,3;2024-06-14T00:26:49.345Z;2024-06-14T01:15:20Z;[{'id': 5076688019, 'qualifierId': 56, 'value': 'Right'}];exunlng0cgo9bpqh4x6jpxyax;J. Williams;;;dfe6xtgddcqowlgpwfidn1jx0;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;64;39;Orlando City B;3879;DR;1,0
2695940407;537;1;2;64;40;479lsfr4cwlzewpbuda3y2xv4;1;9,4;80,0;2024-06-14T00:26:50.090Z;2024-06-14T00:26:51Z;[{'id': 5076688025, 'qualifierId': 141, 'value': '79.3'}, {'id': 5076688023, 'qualifierId': 140, 'value': '21.8'}, {'id': 5076688027, 'qualifierId': 212, 'value': '13.0'}, {'id': 5076688029, 'qualifierId': 213, 'value': '6.25'}, {'id': 5076688021, 'qualifierId': 56, 'value': 'Back'}];4ulfw4ik3i6ks2t7utgek5l3o;M. Cocca;;;dfe6xtgddcqowlgpwfidn1jx0;Pass;;;;;;;;;;13,0;;;6,25;;;21,8;79,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;21,8;79,3;;;;;;;;0;64;40;Chattanooga;3880;DC;1,0
2695940411;538;1;2;64;40;479lsfr4cwlzewpbuda3y2xv4;0;21,8;79,3;2024-06-14T00:26:51.001Z;2024-06-14T00:26:53Z;[{'id': 5076688049, 'qualifierId': 141, 'value': '78.8'}, {'id': 5076688111, 'qualifierId': 236}, {'id': 5076688051, 'qualifierId': 212, 'value': '1.9'}, {'id': 5076688117, 'qualifierId': 286}, {'id': 5076688047, 'qualifierId': 140, 'value': '23.6'}, {'id': 5076688053, 'qualifierId': 213, 'value': '6.11'}, {'id': 5076688045, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076688113, 'qualifierId': 233, 'value': '576'}];brzi1qy5hkx7zhxhjykg8ox78;Y. Valencia;;;dfe6xtgddcqowlgpwfidn1jx0;Pass;;;;;;;;;;1,9;;;6,11;;;23,6;78,8;;;576,0;;1,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;23,6;78,8;;;;;;;;0;64;40;Chattanooga;3880;AML;1,0
2695940423;576;74;2;64;40;cwnjxlibb02fuh0vwgvac6h45;1;72,7;25,9;2024-06-14T00:26:51.002Z;2024-06-14T01:19:12Z;[{'id': 5076688103, 'qualifierId': 56, 'value': 'Center'}, {'id': 5076688105, 'qualifierId': 285}, {'id': 5076688119, 'qualifierId': 233, 'value': '538'}];b4te1cxogvhtglhug3sdgkmei;J. Arthur;;;dfe6xtgddcqowlgpwfidn1jx0;Blocked Pass;;;;;;;;;;;;;;;;;;;;538,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;64;40;Orlando City B;3880;DMC;1,0
2695940429;577;61;2;64;44;cwnjxlibb02fuh0vwgvac6h45;1;77,6;22,5;2024-06-14T00:26:54.232Z;2024-06-19T18:06:35Z;[{'id': 5076688165, 'qualifierId': 56, 'value': 'Center'}];exunlng0cgo9bpqh4x6jpxyax;J. Williams;;;dfe6xtgddcqowlgpwfidn1jx0;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;64;44;Orlando City B;3884;DR;1,0
2695940437;578;1;2;64;45;cwnjxlibb02fuh0vwgvac6h45;1;73,1;24,4;2024-06-14T00:26:55.272Z;2024-06-14T01:22:22Z;[{'id': 5076688203, 'qualifierId': 56, 'value': 'Center'}, {'id': 5076688205, 'qualifierId': 140, 'value': '79.5'}, {'id': 5076688209, 'qualifierId': 212, 'value': '9.0'}, {'id': 5076688211, 'qualifierId': 213, 'value': '0.73'}, {'id': 5076688207, 'qualifierId': 141, 'value': '33.3'}];b4te1cxogvhtglhug3sdgkmei;J. Arthur;;;dfe6xtgddcqowlgpwfidn1jx0;Pass;;;;;;;;;;9,0;;;0,73;;;79,5;33,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;79,5;33,3;;;;;;;;0;64;45;Orlando City B;3885;DMC;1,0
2695940447;579;1;2;64;46;cwnjxlibb02fuh0vwgvac6h45;1;77,5;34,8;2024-06-14T00:26:56.184Z;2024-06-19T18:06:58Z;[{'id': 5076688289, 'qualifierId': 141, 'value': '24.4'}, {'id': 5076688293, 'qualifierId': 213, 'value': '4.55'}, {'id': 5076688287, 'qualifierId': 140, 'value': '76.4'}, {'id': 5076688285, 'qualifierId': 56, 'value': 'Center'}, {'id': 5076688291, 'qualifierId': 212, 'value': '7.2'}];a3eln6gas8765a3pn6ecqjvxm;M. Ouamri;;;dfe6xtgddcqowlgpwfidn1jx0;Pass;;;;;;;;;;7,2;;;4,55;;;76,4;24,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;76,4;24,4;;;;;;;;0;64;46;Orlando City B;3886;FW;1,0
2696902455;899;1;2;64;47;cwnjxlibb02fuh0vwgvac6h45;1;71,9;25,4;2024-06-14T00:26:57.159Z;2024-06-19T18:06:56Z;[{'id': 5081945543, 'qualifierId': 141, 'value': '32.9'}, {'id': 5081945545, 'qualifierId': 212, 'value': '12.7'}, {'id': 5081945539, 'qualifierId': 56, 'value': 'Center'}, {'id': 5081945547, 'qualifierId': 213, 'value': '2.73'}, {'id': 5081945541, 'qualifierId': 140, 'value': '60.8'}];b4te1cxogvhtglhug3sdgkmei;J. Arthur;;;dfe6xtgddcqowlgpwfidn1jx0;Pass;;;;;;;;;;12,7;;;2,73;;;60,8;32,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;60,8;32,9;;;;;;;;0;64;47;Orlando City B;3887;DMC;1,0
2695940459;580;1;2;64;49;cwnjxlibb02fuh0vwgvac6h45;1;70,9;28,5;2024-06-14T00:26:59.641Z;2024-06-14T00:27:02Z;[{'id': 5076688359, 'qualifierId': 141, 'value': '14.0'}, {'id': 5076688361, 'qualifierId': 212, 'value': '10.6'}, {'id': 5076688357, 'qualifierId': 140, 'value': '74.5'}, {'id': 5076688363, 'qualifierId': 213, 'value': '5.08'}, {'id': 5076688355, 'qualifierId': 56, 'value': 'Right'}];4cwccglaxz5sf71eptnj6kzfu;A. Jiménez;;;dfe6xtgddcqowlgpwfidn1jx0;Pass;;;;;;;;;;10,6;;;5,08;;;74,5;14,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;74,5;14,0;;;;;;;;0;64;49;Orlando City B;3889;Sub;1,0
2695940469;581;1;2;64;51;cwnjxlibb02fuh0vwgvac6h45;1;75,1;12,3;2024-06-14T00:27:01.880Z;2024-06-14T00:27:05Z;[{'id': 5076688433, 'qualifierId': 140, 'value': '85.3'}, {'id': 5076688435, 'qualifierId': 141, 'value': '5.3'}, {'id': 5076688437, 'qualifierId': 212, 'value': '11.7'}, {'id': 5076688439, 'qualifierId': 213, 'value': '5.86'}, {'id': 5076688431, 'qualifierId': 56, 'value': 'Right'}];exunlng0cgo9bpqh4x6jpxyax;J. Williams;;;dfe6xtgddcqowlgpwfidn1jx0;Pass;;;;;;;;;;11,7;;;5,86;;;85,3;5,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;85,3;5,3;;;;;;;;0;64;51;Orlando City B;3891;DR;1,0
2695940473;582;3;2;64;55;cwnjxlibb02fuh0vwgvac6h45;0;86,4;8,2;2024-06-14T00:27:05.210Z;2024-06-19T18:07:11Z;[{'id': 5076688505, 'qualifierId': 233, 'value': '539'}, {'id': 5076688455, 'qualifierId': 286}, {'id': 5076688453, 'qualifierId': 56, 'value': 'Right'}, {'id': 5081945893, 'qualifierId': 464}];adfocor2tbcmxo03ednm8vywa;J. Ibarra;;;dfe6xtgddcqowlgpwfidn1jx0;Take On;;;;;;;;;;;;;;;;;;;;539,0;;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;64;55;Orlando City B;3895;ML;1,0
2695940479;539;7;2;64;55;479lsfr4cwlzewpbuda3y2xv4;1;13,6;91,8;2024-06-14T00:27:05.211Z;2024-06-19T18:07:15Z;[{'id': 5081945935, 'qualifierId': 384}, {'id': 5076688501, 'qualifierId': 233, 'value': '582'}, {'id': 5076688477, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076688479, 'qualifierId': 285}];p99ze5cksh5tv01knf5oj33e;J. Solís;;;dfe6xtgddcqowlgpwfidn1jx0;Tackle;;;;;;;;;;;;;;;;;;;;582,0;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;;0;64;55;Chattanooga;3895;AMR;1,0
2695940481;540;49;2;64;56;479lsfr4cwlzewpbuda3y2xv4;1;11,5;96,5;2024-06-14T00:27:06.601Z;2024-06-14T00:27:07Z;[];brzi1qy5hkx7zhxhjykg8ox78;Y. Valencia;;;dfe6xtgddcqowlgpwfidn1jx0;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;;0;64;56;Chattanooga;3896;AML;1,0
2695940491;541;1;2;64;56;479lsfr4cwlzewpbuda3y2xv4;1;11,5;96,5;2024-06-14T00:27:06.771Z;2024-06-14T00:27:25Z;[{'id': 5076688553, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076688555, 'qualifierId': 140, 'value': '8.2'}, {'id': 5076688557, 'qualifierId': 141, 'value': '90.9'}, {'id': 5076688559, 'qualifierId': 212, 'value': '5.1'}, {'id': 5076688561, 'qualifierId': 213, 'value': '3.97'}];brzi1qy5hkx7zhxhjykg8ox78;Y. Valencia;;;dfe6xtgddcqowlgpwfidn1jx0;Pass;;;;;;;;;;5,1;;;3,97;;;8,2;90,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;8,2;90,9;;;;;;;;0;64;56;Chattanooga;3896;AML;1,0
2695940495;583;43;2;64;59;cwnjxlibb02fuh0vwgvac6h45;1;0,0;0,0;2024-06-14T00:27:09.442Z;2024-06-14T00:27:29Z;[{'id': 5076689011, 'qualifierId': 144, 'value': '61'}, {'id': 5076688565, 'qualifierId': 56, 'value': 'Right'}];adfocor2tbcmxo03ednm8vywa;J. Ibarra;;;dfe6xtgddcqowlgpwfidn1jx0;Deleted event;;;;;;;;;;;;;;;61,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;64;59;Orlando City B;3899;ML;1,0
2695940511;542;4;2;65;2;479lsfr4cwlzewpbuda3y2xv4;1;13,6;93,2;2024-06-14T00:27:12.921Z;2024-06-14T00:27:15Z;[{'id': 5076688677, 'qualifierId': 56, 'value': 'Back'}, {'id': 5076688681, 'qualifierId': 265}, {'id': 5076688755, 'qualifierId': 233, 'value': '584'}, {'id': 5076688675, 'qualifierId': 13}, {'id': 5076688679, 'qualifierId': 152}, {'id': 5076688683, 'qualifierId': 285}];p99ze5cksh5tv01knf5oj33e;J. Solís;;;dfe6xtgddcqowlgpwfidn1jx0;Foul;;;;;;;;;;;;;;;;;;;;584,0;1,0;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;;0;65;2;Chattanooga;3902;AMR;1,0
2695940517;584;4;2;65;2;cwnjxlibb02fuh0vwgvac6h45;0;86,4;6,8;2024-06-14T00:27:12.922Z;2024-06-14T00:27:15Z;[{'id': 5076688719, 'qualifierId': 13}, {'id': 5076688727, 'qualifierId': 286}, {'id': 5076688723, 'qualifierId': 152}, {'id': 5076688759, 'qualifierId': 233, 'value': '542'}, {'id': 5076688725, 'qualifierId': 265}, {'id': 5076688721, 'qualifierId': 56, 'value': 'Right'}];adfocor2tbcmxo03ednm8vywa;J. Ibarra;;;dfe6xtgddcqowlgpwfidn1jx0;Foul;;;;;;;;;;;;;;;;;;;;542,0;;1,0;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;65;2;Orlando City B;3902;ML;1,0
