id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_TeamKit;value_PlayerPosition;value_Captain;value_TeamPlayerFormation;value_TeamFormation;value_Involved;value_JerseyNumber;value_DirectionOfPlay;value_Length;value_KickOff;value_PassEndY;value_Angle;value_PassEndX;value_Zone;value_LongBall;value_Launch;value_HeadPass;value_KeeperThrow;value_Chipped;value_LayOff;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_OutOfPlay;value_Foul;value_Direct;value_Offensive;value_Shove/Push;value_Defensive;value_IntentionalAssist;value_Assist;value_Cross;value_FreeKickTaken;value_Right;value_GkY;value_SetPiece;value_BoxCentre;value_Assisted;value_NotPastGoalLine;value_Head;value_GoalmouthY;value_BlockedY;value_FirstTouch;value_BlockedX;value_GkX;value_GoalmouthZ;value_RelatedEventId;value_OutOnSideline;value_DeletedEventType;value_NextEventGoalKick;value_ShirtPull/Holding;value_IntendedTackleTarget;value_LeadingToGoal;value_RightFooted;value_RelatedError1Id;value_GoalShotTimestamp;value_GoalShotGameClock;value_NotAssisted;value_KeeperTouched;value_LowCentre;value_RegularPlay;value_SmallBoxRight;value_IndividualPlay;value_AttemptedTackle;value_BlockedPass;value_SwitchOfPlay;value_Left;value_CornerTaken;value_InSwinger;value_FromCorner;value_GoalKick;value_Low;value_PlayersCaughtOffside;value_Indirect;value_Volley;value_CloseHigh;value_Blocked;value_OutOfBoxCentre;value_DefBlock;value_FastBreak;value_LeftFooted;value_FlickOn;value_PullBack;value_AerialFoul;value_BoxLeft;value_NotVisible;value_OutSwinger;value_CloseLeft;value_Collected;value_Hands;value_Standing;value_LowRight;value_LowLeft;value_FantasyAssistType;value_FantasyAssistTeam;value_FantasyAssistedBy;value_FantasyAssistId;value_OwnGoal;value_ThroughBall;value_HighLeft;value_HighClaim;value_HighCentre;value_Diving;value_ParriedSafe;value_Minutes;value_High;value_EndType;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_Handball;value_CaptainChange;value_BoxRight;value_Overrun;value_GkKickFromHands;value_TacticalFoul;value_YellowCard;value_CloseRight;value_Injury;value_InjuredPlayerId;value_SmallBoxCentre;value_BigChance;value_RecklessOffence;value_GkHoof;value_SixYardBlocked;value_MisHit;value_Penalty;value_PenaltyTakerId;value_Scored;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_GoesToPenalties;value_HitWoodwork;value_HitLeftPost;value_HighRight;value_Missed;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2712138583;530;1;2;53;32;6ddsx316t3j0z6nolrky9k4r8;1;10,1;59,7;2024-08-24T01:18:03.447Z;2024-08-24T01:18:11Z;[{'id': 5166232415, 'qualifierId': 213, 'value': '0.43'}, {'id': 5166232409, 'qualifierId': 140, 'value': '57.1'}, {'id': 5166232407, 'qualifierId': 56, 'value': 'Left'}, {'id': 5166232411, 'qualifierId': 141, 'value': '93.3'}, {'id': 5166232417, 'qualifierId': 1}, {'id': 5166232405, 'qualifierId': 157}, {'id': 5166232413, 'qualifierId': 212, 'value': '54.4'}];7csd9e4ga2p90zyawcpgdc82x;T. Romero;;;etwj8o8gw0dqlz3ivjqa29gk4;Pass;;;;;;;;;;54,4;;93,3;0,43;57,1;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;57,1;93,3;;;;;;;;0;53;32;Chicago Fire II;3212;GK;1,0
2712138587;531;44;2;53;36;6ddsx316t3j0z6nolrky9k4r8;1;59,3;92,3;2024-08-24T01:18:07.619Z;2024-08-24T02:15:21Z;[{'id': 5166232439, 'qualifierId': 233, 'value': '508'}, {'id': 5166232425, 'qualifierId': 56, 'value': 'Left'}, {'id': 5166232427, 'qualifierId': 286}];1cfm4ne1po0mld4bl37deg36c;J. Shore;;;etwj8o8gw0dqlz3ivjqa29gk4;Aerial;;;;;;;;;;;;;;;;;;;;;;508,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;53;36;Chicago Fire II;3216;FWL;1,0
2712138565;508;44;2;53;36;8o8m08he36u0j4w08aj2iodn8;0;40,7;7,7;2024-08-24T01:18:07.620Z;2024-08-24T02:15:21Z;[{'id': 5166232343, 'qualifierId': 56, 'value': 'Back'}, {'id': 5166232459, 'qualifierId': 233, 'value': '531'}, {'id': 5166232345, 'qualifierId': 285}];4ycsifqidpgttuanylwsyts7o;C. Nagle;;;etwj8o8gw0dqlz3ivjqa29gk4;Aerial;;;;;;;;;;;;;;;;;;;;;;531,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;53;36;New York City II;3216;DR;1,0
2712138595;532;1;2;53;37;6ddsx316t3j0z6nolrky9k4r8;1;58,3;94,8;2024-08-24T01:18:08.151Z;2024-08-24T02:02:29Z;[{'id': 5166232483, 'qualifierId': 3}, {'id': 5166232489, 'qualifierId': 141, 'value': '87.5'}, {'id': 5166232491, 'qualifierId': 212, 'value': '6.1'}, {'id': 5166232493, 'qualifierId': 213, 'value': '4.09'}, {'id': 5166232487, 'qualifierId': 140, 'value': '54.9'}, {'id': 5166232485, 'qualifierId': 56, 'value': 'Left'}];1cfm4ne1po0mld4bl37deg36c;J. Shore;;;etwj8o8gw0dqlz3ivjqa29gk4;Pass;;;;;;;;;;6,1;;87,5;4,09;54,9;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;54,9;87,5;;;;;;;;0;53;37;Chicago Fire II;3217;FWL;1,0
2712138575;509;43;2;53;38;8o8m08he36u0j4w08aj2iodn8;1;0,0;0,0;2024-08-24T01:18:09.364Z;2024-08-24T01:21:07Z;[{'id': 5166237363, 'qualifierId': 144, 'value': '44'}, {'id': 5166232385, 'qualifierId': 285, 'value': '0'}, {'id': 5166232383, 'qualifierId': 56, 'value': 'Back'}];5d341k1dxhlbetyh965z3q784;J. Shannon;;;etwj8o8gw0dqlz3ivjqa29gk4;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;44,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;53;38;New York City II;3218;DL;1,0
2712140263;589;44;2;53;38;6ddsx316t3j0z6nolrky9k4r8;1;55,2;89,5;2024-08-24T01:18:09.827Z;2024-08-24T02:15:22Z;[{'id': 5166310847, 'qualifierId': 233, 'value': '510'}, {'id': 5166240409, 'qualifierId': 286}, {'id': 5166240407, 'qualifierId': 56, 'value': 'Left'}];duj699i9620tuf3ii9z06bqsq;P. Elias;;;etwj8o8gw0dqlz3ivjqa29gk4;Aerial;;;;;;;;;;;;;;;;;;;;;;510,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;53;38;Chicago Fire II;3218;MC;1,0
2712138591;510;44;2;53;38;8o8m08he36u0j4w08aj2iodn8;0;44,8;10,5;2024-08-24T01:18:09.828Z;2024-08-24T02:15:22Z;[{'id': 5166232449, 'qualifierId': 56, 'value': 'Back'}, {'id': 5166310841, 'qualifierId': 285}, {'id': 5166310863, 'qualifierId': 233, 'value': '589'}];5d341k1dxhlbetyh965z3q784;J. Shannon;;;etwj8o8gw0dqlz3ivjqa29gk4;Aerial;;;;;;;;;;;;;;;;;;;;;;589,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;53;38;New York City II;3218;DL;1,0
2712138609;533;1;2;53;40;6ddsx316t3j0z6nolrky9k4r8;0;54,9;87,5;2024-08-24T01:18:11.063Z;2024-08-24T02:03:02Z;[{'id': 5166232583, 'qualifierId': 213, 'value': '1.42'}, {'id': 5166232577, 'qualifierId': 140, 'value': '56.3'}, {'id': 5166232581, 'qualifierId': 212, 'value': '9.9'}, {'id': 5166232573, 'qualifierId': 3}, {'id': 5166232579, 'qualifierId': 141, 'value': '100.0'}, {'id': 5166232575, 'qualifierId': 56, 'value': 'Left'}];duj699i9620tuf3ii9z06bqsq;P. Elias;;;etwj8o8gw0dqlz3ivjqa29gk4;Pass;;;;;;;;;;9,9;;100,0;1,42;56,3;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;56,3;100,0;;;;;;;;0;53;40;Chicago Fire II;3220;MC;1,0
2712138663;511;5;2;53;41;8o8m08he36u0j4w08aj2iodn8;1;42,7;-1,6;2024-08-24T01:18:12.525Z;2024-08-24T02:02:44Z;[{'id': 5166232829, 'qualifierId': 56, 'value': 'Back'}, {'id': 5166232835, 'qualifierId': 233, 'value': '534'}, {'id': 5166232831, 'qualifierId': 347}];5d341k1dxhlbetyh965z3q784;J. Shannon;;;etwj8o8gw0dqlz3ivjqa29gk4;Out;;;;;;;;;;;;;;;;;;;;;;534,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;53;41;New York City II;3221;DL;1,0
2712138611;534;5;2;53;41;6ddsx316t3j0z6nolrky9k4r8;0;57,3;101,6;2024-08-24T01:18:12.525Z;2024-08-24T02:02:45Z;[{'id': 5166232587, 'qualifierId': 347}, {'id': 5166232585, 'qualifierId': 56, 'value': 'Left'}, {'id': 5166232851, 'qualifierId': 233, 'value': '511'}];duj699i9620tuf3ii9z06bqsq;P. Elias;;;etwj8o8gw0dqlz3ivjqa29gk4;Out;;;;;;;;;;;;;;;;;;;;;;511,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;53;41;Chicago Fire II;3221;MC;1,0
2712138679;512;1;2;53;42;8o8m08he36u0j4w08aj2iodn8;1;43,4;0,0;2024-08-24T01:18:13.221Z;2024-08-24T02:02:42Z;[{'id': 5166232907, 'qualifierId': 107}, {'id': 5166232915, 'qualifierId': 212, 'value': '18.4'}, {'id': 5166232909, 'qualifierId': 56, 'value': 'Right'}, {'id': 5166232913, 'qualifierId': 141, 'value': '7.6'}, {'id': 5166232911, 'qualifierId': 140, 'value': '59.9'}, {'id': 5166232917, 'qualifierId': 213, 'value': '0.35'}];4ycsifqidpgttuanylwsyts7o;C. Nagle;;;etwj8o8gw0dqlz3ivjqa29gk4;Pass;;;;;;;;;;18,4;;7,6;0,35;59,9;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;59,9;7,6;;;;;;;;0;53;42;New York City II;3222;DR;1,0
2712138681;513;50;2;53;59;8o8m08he36u0j4w08aj2iodn8;1;57,0;6,2;2024-08-24T01:18:30.678Z;2024-08-24T01:18:36Z;[{'id': 5166232923, 'qualifierId': 286}, {'id': 5166233049, 'qualifierId': 233, 'value': '535'}, {'id': 5166232921, 'qualifierId': 56, 'value': 'Right'}];9ii1zrimesdnqccy8dki8knx0;V. Hlyut;;;etwj8o8gw0dqlz3ivjqa29gk4;Dispossessed;;;;;;;;;;;;;;;;;;;;;;535,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;53;59;New York City II;3239;ML;1,0
2712138699;535;7;2;53;59;6ddsx316t3j0z6nolrky9k4r8;1;43,0;93,8;2024-08-24T01:18:30.679Z;2024-08-24T01:18:36Z;[{'id': 5166233003, 'qualifierId': 56, 'value': 'Back'}, {'id': 5166233029, 'qualifierId': 233, 'value': '513'}, {'id': 5166233005, 'qualifierId': 285}, {'id': 5166233001, 'qualifierId': 167}];7uk47vm92xsvwdofmw1ppawyy;C. Tiao;;;etwj8o8gw0dqlz3ivjqa29gk4;Tackle;;;;;;;;;;;;;;;;;;;;;;513,0;;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;53;59;Chicago Fire II;3239;DC;1,0
2712138771;514;5;2;54;1;8o8m08he36u0j4w08aj2iodn8;1;52,9;-1,2;2024-08-24T01:18:32.087Z;2024-08-24T01:31:50Z;[{'id': 5166233271, 'qualifierId': 233, 'value': '536'}, {'id': 5166233253, 'qualifierId': 56, 'value': 'Right'}, {'id': 5166233255, 'qualifierId': 347}];9ii1zrimesdnqccy8dki8knx0;V. Hlyut;;;etwj8o8gw0dqlz3ivjqa29gk4;Out;;;;;;;;;;;;;;;;;;;;;;536,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;54;1;New York City II;3241;ML;1,0
2712138733;536;5;2;54;1;6ddsx316t3j0z6nolrky9k4r8;0;47,1;101,2;2024-08-24T01:18:32.087Z;2024-08-24T01:31:50Z;[{'id': 5166233279, 'qualifierId': 233, 'value': '514'}, {'id': 5166233163, 'qualifierId': 347}, {'id': 5166233161, 'qualifierId': 56, 'value': 'Back'}];7uk47vm92xsvwdofmw1ppawyy;C. Tiao;;;etwj8o8gw0dqlz3ivjqa29gk4;Out;;;;;;;;;;;;;;;;;;;;;;514,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;54;1;Chicago Fire II;3241;DC;1,0
2712138783;515;1;2;54;7;8o8m08he36u0j4w08aj2iodn8;0;55,4;0,0;2024-08-24T01:18:38.661Z;2024-08-24T01:18:41Z;[{'id': 5166233355, 'qualifierId': 141, 'value': '16.7'}, {'id': 5166233357, 'qualifierId': 212, 'value': '16.5'}, {'id': 5166233349, 'qualifierId': 107}, {'id': 5166233351, 'qualifierId': 56, 'value': 'Right'}, {'id': 5166233353, 'qualifierId': 140, 'value': '65.5'}, {'id': 5166233359, 'qualifierId': 213, 'value': '0.87'}];4ycsifqidpgttuanylwsyts7o;C. Nagle;;;etwj8o8gw0dqlz3ivjqa29gk4;Pass;;;;;;;;;;16,5;;16,7;0,87;65,5;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;65,5;16,7;;;;;;;;0;54;7;New York City II;3247;DR;1,0
2712138811;537;1;2;54;12;6ddsx316t3j0z6nolrky9k4r8;1;33,0;72,6;2024-08-24T01:18:43.288Z;2024-08-24T01:18:44Z;[{'id': 5166233515, 'qualifierId': 56, 'value': 'Back'}, {'id': 5166233519, 'qualifierId': 141, 'value': '72.4'}, {'id': 5166233523, 'qualifierId': 213, 'value': '6.27'}, {'id': 5166233517, 'qualifierId': 140, 'value': '47.3'}, {'id': 5166233521, 'qualifierId': 212, 'value': '15.0'}];eiyzqnfh8r8aduel0seou7nu2;S. Owusu;;;etwj8o8gw0dqlz3ivjqa29gk4;Pass;;;;;;;;;;15,0;;72,4;6,27;47,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;47,3;72,4;;;;;;;;0;54;12;Chicago Fire II;3252;DC;1,0
2712138813;538;1;2;54;13;6ddsx316t3j0z6nolrky9k4r8;1;47,3;72,4;2024-08-24T01:18:44.520Z;2024-08-24T01:18:45Z;[{'id': 5166233533, 'qualifierId': 56, 'value': 'Back'}, {'id': 5166233539, 'qualifierId': 212, 'value': '11.8'}, {'id': 5166233541, 'qualifierId': 213, 'value': '2.49'}, {'id': 5166233535, 'qualifierId': 140, 'value': '38.3'}, {'id': 5166233537, 'qualifierId': 141, 'value': '82.9'}];1p4rbf4wumfagv2ntlewdxey;R. Arévalo;;;etwj8o8gw0dqlz3ivjqa29gk4;Pass;;;;;;;;;;11,8;;82,9;2,49;38,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;38,3;82,9;;;;;;;;0;54;13;Chicago Fire II;3253;FWR;1,0
2712138823;539;1;2;54;14;6ddsx316t3j0z6nolrky9k4r8;1;38,3;82,9;2024-08-24T01:18:45.561Z;2024-08-24T01:18:46Z;[{'id': 5166233585, 'qualifierId': 212, 'value': '15.9'}, {'id': 5166233581, 'qualifierId': 140, 'value': '53.3'}, {'id': 5166233587, 'qualifierId': 213, 'value': '6.14'}, {'id': 5166233579, 'qualifierId': 56, 'value': 'Left'}, {'id': 5166233583, 'qualifierId': 141, 'value': '79.6'}];4k6c9nnzytq9qhc9uol64wg7o;S. Bednarsky;;;etwj8o8gw0dqlz3ivjqa29gk4;Pass;;;;;;;;;;15,9;;79,6;6,14;53,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;53,3;79,6;;;;;;;;0;54;14;Chicago Fire II;3254;MC;1,0
2712138829;540;49;2;54;15;6ddsx316t3j0z6nolrky9k4r8;1;53,3;79,6;2024-08-24T01:18:46.617Z;2024-08-24T01:18:46Z;[];duj699i9620tuf3ii9z06bqsq;P. Elias;;;etwj8o8gw0dqlz3ivjqa29gk4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;54;15;Chicago Fire II;3255;MC;1,0
2712138857;541;50;2;54;18;6ddsx316t3j0z6nolrky9k4r8;1;59,3;75,7;2024-08-24T01:18:48.996Z;2024-08-24T02:17:32Z;[{'id': 5166233713, 'qualifierId': 286}, {'id': 5166233735, 'qualifierId': 233, 'value': '516'}, {'id': 5166233711, 'qualifierId': 56, 'value': 'Center'}];duj699i9620tuf3ii9z06bqsq;P. Elias;;;etwj8o8gw0dqlz3ivjqa29gk4;Dispossessed;;;;;;;;;;;;;;;;;;;;;;516,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;;;;;;;;;;0;54;18;Chicago Fire II;3258;MC;1,0
2712138845;516;7;2;54;18;8o8m08he36u0j4w08aj2iodn8;0;40,7;24,3;2024-08-24T01:18:48.997Z;2024-08-24T02:17:32Z;[{'id': 5166233641, 'qualifierId': 56, 'value': 'Back'}, {'id': 5166233643, 'qualifierId': 285}, {'id': 5166233719, 'qualifierId': 233, 'value': '541'}];4ycsifqidpgttuanylwsyts7o;C. Nagle;;;etwj8o8gw0dqlz3ivjqa29gk4;Tackle;;;;;;;;;;;;;;;;;;;;;;541,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8o8m08he36u0j4w08aj2iodn8;Chicago Fire II;away;;;;;;;;;;0;54;18;New York City II;3258;DR;1,0
2712138879;542;1;2;54;21;6ddsx316t3j0z6nolrky9k4r8;1;58,5;77,3;2024-08-24T01:18:51.997Z;2024-08-24T01:18:55Z;[{'id': 5166233841, 'qualifierId': 213, 'value': '0.50'}, {'id': 5166233835, 'qualifierId': 140, 'value': '77.1'}, {'id': 5166233837, 'qualifierId': 141, 'value': '93.0'}, {'id': 5166233833, 'qualifierId': 56, 'value': 'Left'}, {'id': 5166233839, 'qualifierId': 212, 'value': '22.3'}];duj699i9620tuf3ii9z06bqsq;P. Elias;;;etwj8o8gw0dqlz3ivjqa29gk4;Pass;;;;;;;;;;22,3;;93,0;0,5;77,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;77,1;93,0;;;;;;;;0;54;21;Chicago Fire II;3261;MC;1,0
2712138885;543;1;2;54;24;6ddsx316t3j0z6nolrky9k4r8;1;77,4;93,2;2024-08-24T01:18:54.985Z;2024-08-24T01:18:56Z;[{'id': 5166233865, 'qualifierId': 141, 'value': '90.6'}, {'id': 5166233867, 'qualifierId': 212, 'value': '9.0'}, {'id': 5166233861, 'qualifierId': 56, 'value': 'Left'}, {'id': 5166233869, 'qualifierId': 213, 'value': '3.34'}, {'id': 5166233863, 'qualifierId': 140, 'value': '69.0'}];1cfm4ne1po0mld4bl37deg36c;J. Shore;;;etwj8o8gw0dqlz3ivjqa29gk4;Pass;;;;;;;;;;9,0;;90,6;3,34;69,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;69,0;90,6;;;;;;;;0;54;24;Chicago Fire II;3264;FWL;1,0
2712138895;544;1;2;54;25;6ddsx316t3j0z6nolrky9k4r8;1;69,5;90,5;2024-08-24T01:18:56.159Z;2024-08-24T01:18:57Z;[{'id': 5166233917, 'qualifierId': 140, 'value': '75.6'}, {'id': 5166233921, 'qualifierId': 212, 'value': '6.8'}, {'id': 5166233919, 'qualifierId': 141, 'value': '93.9'}, {'id': 5166233923, 'qualifierId': 213, 'value': '0.35'}, {'id': 5166233915, 'qualifierId': 56, 'value': 'Left'}];duj699i9620tuf3ii9z06bqsq;P. Elias;;;etwj8o8gw0dqlz3ivjqa29gk4;Pass;;;;;;;;;;6,8;;93,9;0,35;75,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;75,6;93,9;;;;;;;;0;54;25;Chicago Fire II;3265;MC;1,0
2712138917;545;1;2;54;26;6ddsx316t3j0z6nolrky9k4r8;1;75,6;93,9;2024-08-24T01:18:57.161Z;2024-08-24T01:19:00Z;[{'id': 5166234037, 'qualifierId': 212, 'value': '12.4'}, {'id': 5166234031, 'qualifierId': 56, 'value': 'Center'}, {'id': 5166234035, 'qualifierId': 141, 'value': '76.7'}, {'id': 5166234033, 'qualifierId': 140, 'value': '79.6'}, {'id': 5166234039, 'qualifierId': 213, 'value': '5.06'}];1cfm4ne1po0mld4bl37deg36c;J. Shore;;;etwj8o8gw0dqlz3ivjqa29gk4;Pass;;;;;;;;;;12,4;;76,7;5,06;79,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;home;79,6;76,7;;;;;;;;0;54;26;Chicago Fire II;3266;FWL;1,0
