id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_JerseyNumber;value_Captain;value_TeamFormation;value_Involved;value_Resume;value_PlayerPosition;value_TeamPlayerFormation;value_TeamKit;value_DirectionOfPlay;value_Angle;value_KickOff;value_PassEndY;value_PassEndX;value_Length;value_Zone;value_Chipped;value_SwitchOfPlay;value_LongBall;value_OppositeRelatedEventId;value_Defensive;value_Offensive;value_IntentionalAssist;value_RegularPlay;value_Assist;value_GkX;value_LeftFooted;value_BigChance;value_GkY;value_GoalmouthZ;value_LowLeft;value_FirstTouch;value_GoalShotGameClock;value_GoalShotTimestamp;value_RelatedEventId;value_GoalmouthY;value_BoxCentre;value_Assisted;value_Cross;value_OutOfPlay;value_NextEventThrowIn;value_ThrowIn;value_Foul;value_Direct;value_Shove/Push;value_FreeKickTaken;value_DeletedEventType;value_IntendedTackleTarget;value_FastBreak;value_RightFooted;value_IndividualPlay;value_Right;value_BlockedPass;value_CaptainChange;value_NotVisible;value_OverhitCross;value_NextEventGoalKick;value_Low;value_GoalKick;value_Handball;value_AttemptedTackle;value_BlockedX;value_BoxLeft;value_Blocked;value_BlockedY;value_SixYardBlocked;value_DefBlock;value_FlickOn;value_LowCentre;value_OutOfBoxCentre;value_AerialFoul;value_HeadPass;value_KeeperThrow;value_Left;value_CornerTaken;value_InSwinger;value_Head;value_HighClaim;value_CloseRightAndHigh;value_BoxRight;value_Launch;value_CloseRight;value_SmallBoxLeft;value_HighRight;value_LowRight;value_Diving;value_ParriedSafe;value_Hands;value_YellowCard;value_Dissent;value_FreeKick;value_NotAssisted;value_LayOff;value_RefereeDelay;value_DrinksBreak;value_ThroughBall;value_Volley;value_Stooping;value_OtherBodyPart;value_ParriedDanger;value_OverArm;value_Overrun;value_HitWoodwork;value_HitLeftPost;value_FollowsADribble;value_SoloRun;value_HighLeft;value_KeeperTouched;value_Minutes;value_OtherObstacle;value_PlayersCaughtOffside;value_GoalDisallowed;value_Indirect;value_BlockedCross;value_EndType;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_HighCentre;value_Standing;value_Fingertip;value_CloseLeft;value_Injury;value_ShirtPull/Holding;value_GkHoof;value_35Centre;value_High;value_Feet;value_TacticalFoul;value_Collected;value_GkKickFromHands;value_RecklessOffence;value_BoxDeepRight;value_LeadingToAttempt;value_RelatedError1Id;value_OwnPlayer;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2713785465;722;18;2;79;45;c7c4wwva2u1vb3rr7rwava044;1;0,0;0,0;2024-08-26T00:44:31.003Z;2024-08-26T00:44:32Z;[{'id': 5175172157, 'qualifierId': 42}, {'id': 5175172215, 'qualifierId': 55, 'value': '723'}, {'id': 5175172161, 'qualifierId': 59, 'value': '22'}, {'id': 5175172159, 'qualifierId': 44, 'value': 'Midfielder'}];9z7fz0c95ib7oniguzwbihs0k;A. Flores;;;evfym1jnsr5fsdj10gegj807o;Player off;22,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;723,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;723,0;2j2pd9srilpf33l6oo5mqgvmc;0;0;79;45;Chattanooga;4785;AMR;1,0
2713785473;723;19;2;79;45;c7c4wwva2u1vb3rr7rwava044;1;0,0;0,0;2024-08-26T00:44:31.004Z;2024-08-26T00:45:04Z;[{'id': 5175172181, 'qualifierId': 42}, {'id': 5175172187, 'qualifierId': 59, 'value': '52'}, {'id': 5175172185, 'qualifierId': 145, 'value': '7'}, {'id': 5175172189, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 5175173621, 'qualifierId': 293, 'value': '2'}, {'id': 5175172191, 'qualifierId': 55, 'value': '722'}, {'id': 5175173619, 'qualifierId': 292, 'value': '6'}];2j2pd9srilpf33l6oo5mqgvmc;L. Delinois;;;evfym1jnsr5fsdj10gegj807o;Player on;52,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;722,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;2,0;7,0;6,0;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;722,0;9z7fz0c95ib7oniguzwbihs0k;0;0;79;45;Chattanooga;4785;Sub;1,0
2713785561;623;18;2;79;57;cwnjxlibb02fuh0vwgvac6h45;1;0,0;0,0;2024-08-26T00:44:42.700Z;2024-08-26T00:44:43Z;[{'id': 5175172689, 'qualifierId': 44, 'value': 'Forward'}, {'id': 5175172741, 'qualifierId': 55, 'value': '624'}, {'id': 5175172691, 'qualifierId': 59, 'value': '9'}, {'id': 5175172687, 'qualifierId': 42}];a3eln6gas8765a3pn6ecqjvxm;M. Ouamri;;;evfym1jnsr5fsdj10gegj807o;Player off;9,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;624,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;624,0;exunlng0cgo9bpqh4x6jpxyax;0;0;79;57;Inter Miami II;4797;FW;1,0
2713785567;624;19;2;79;57;cwnjxlibb02fuh0vwgvac6h45;1;0,0;0,0;2024-08-26T00:44:42.701Z;2024-08-26T00:44:43Z;[{'id': 5175172713, 'qualifierId': 42}, {'id': 5175172725, 'qualifierId': 44, 'value': 'Forward'}, {'id': 5175172719, 'qualifierId': 59, 'value': '23'}, {'id': 5175172727, 'qualifierId': 55, 'value': '623'}, {'id': 5175172721, 'qualifierId': 292, 'value': '9'}, {'id': 5175172717, 'qualifierId': 145, 'value': '9'}, {'id': 5175172723, 'qualifierId': 293, 'value': '3'}];exunlng0cgo9bpqh4x6jpxyax;J. Williams;;;evfym1jnsr5fsdj10gegj807o;Player on;23,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;623,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;3,0;9,0;9,0;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;623,0;a3eln6gas8765a3pn6ecqjvxm;0;0;79;57;Inter Miami II;4797;Sub;1,0
2713785637;625;1;2;80;9;cwnjxlibb02fuh0vwgvac6h45;1;43,7;100,0;2024-08-26T00:44:54.664Z;2024-08-26T00:44:55Z;[{'id': 5175173193, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175173201, 'qualifierId': 213, 'value': '4.45'}, {'id': 5175173199, 'qualifierId': 212, 'value': '8.1'}, {'id': 5175173191, 'qualifierId': 107}, {'id': 5175173197, 'qualifierId': 141, 'value': '90.5'}, {'id': 5175173195, 'qualifierId': 140, 'value': '41.7'}];2d3dwhrtafkd1b8q1nzerqew9;J. Pérez;;;evfym1jnsr5fsdj10gegj807o;Pass;;;;;;;;;;4,45;;90,5;41,7;8,1;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;41,7;90,5;;;;;;;0;0;80;9;Inter Miami II;4809;DC;1,0
2713785645;626;1;2;80;10;cwnjxlibb02fuh0vwgvac6h45;1;41,7;90,5;2024-08-26T00:44:55.640Z;2024-08-26T00:44:56Z;[{'id': 5175173245, 'qualifierId': 213, 'value': '0.77'}, {'id': 5175173241, 'qualifierId': 141, 'value': '97.1'}, {'id': 5175173239, 'qualifierId': 140, 'value': '46.1'}, {'id': 5175173243, 'qualifierId': 212, 'value': '6.4'}, {'id': 5175173237, 'qualifierId': 56, 'value': 'Back'}];87nhafgkozygrd5f06ore0xzo;F. Sar-Sar;;;evfym1jnsr5fsdj10gegj807o;Pass;;;;;;;;;;0,77;;97,1;46,1;6,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;46,1;97,1;;;;;;;0;0;80;10;Inter Miami II;4810;Sub;1,0
2713785673;627;43;2;80;11;cwnjxlibb02fuh0vwgvac6h45;1;0,0;0,0;2024-08-26T00:44:56.616Z;2024-08-26T00:45:07Z;[{'id': 5175173393, 'qualifierId': 212, 'value': '7.4'}, {'id': 5175173387, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175173389, 'qualifierId': 140, 'value': '40.2'}, {'id': 5175173395, 'qualifierId': 213, 'value': '3.72'}, {'id': 5175173741, 'qualifierId': 144, 'value': '1'}, {'id': 5175173391, 'qualifierId': 141, 'value': '91.2'}];2d3dwhrtafkd1b8q1nzerqew9;J. Pérez;;;evfym1jnsr5fsdj10gegj807o;Deleted event;;;;;;;;;;3,72;;91,2;40,2;7,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;40,2;91,2;;;;;;;0;0;80;11;Inter Miami II;4811;DC;1,0
2713785687;629;4;2;80;14;cwnjxlibb02fuh0vwgvac6h45;1;52,8;96,8;2024-08-26T00:44:59.800Z;2024-08-26T00:45:05Z;[{'id': 5175173519, 'qualifierId': 286}, {'id': 5175173513, 'qualifierId': 56, 'value': 'Left'}, {'id': 5175173509, 'qualifierId': 13}, {'id': 5175173553, 'qualifierId': 233, 'value': '726'}, {'id': 5175173517, 'qualifierId': 265}, {'id': 5175173515, 'qualifierId': 152}];2d3dwhrtafkd1b8q1nzerqew9;J. Pérez;;;evfym1jnsr5fsdj10gegj807o;Foul;;;;;;;;;;;;;;;;;;;726,0;;1,0;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;0;0;80;14;Inter Miami II;4814;DC;1,0
2713785675;726;4;2;80;14;c7c4wwva2u1vb3rr7rwava044;0;47,2;3,2;2024-08-26T00:44:59.801Z;2024-08-26T00:45:05Z;[{'id': 5175173585, 'qualifierId': 233, 'value': '629'}, {'id': 5175173425, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175173427, 'qualifierId': 152}, {'id': 5175173431, 'qualifierId': 285}, {'id': 5175173423, 'qualifierId': 13}, {'id': 5175173429, 'qualifierId': 265}];2j2pd9srilpf33l6oo5mqgvmc;L. Delinois;;;evfym1jnsr5fsdj10gegj807o;Foul;;;;;;;;;;;;;;;;;;;629,0;1,0;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;;;0;0;80;14;Chattanooga;4814;Sub;1,0
2713785741;630;1;2;80;23;cwnjxlibb02fuh0vwgvac6h45;1;53,0;95,9;2024-08-26T00:45:09.305Z;2024-08-26T00:45:11Z;[{'id': 5175173867, 'qualifierId': 140, 'value': '31.3'}, {'id': 5175173861, 'qualifierId': 5}, {'id': 5175173865, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175173873, 'qualifierId': 213, 'value': '3.37'}, {'id': 5175173863, 'qualifierId': 152}, {'id': 5175173871, 'qualifierId': 212, 'value': '23.4'}, {'id': 5175173869, 'qualifierId': 141, 'value': '88.0'}];87nhafgkozygrd5f06ore0xzo;F. Sar-Sar;;;evfym1jnsr5fsdj10gegj807o;Pass;;;;;;;;;;3,37;;88,0;31,3;23,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;31,3;88,0;;;;;;;0;0;80;23;Inter Miami II;4823;Sub;1,0
2713785751;631;1;2;80;25;cwnjxlibb02fuh0vwgvac6h45;1;31,3;88,0;2024-08-26T00:45:11.080Z;2024-08-26T00:45:12Z;[{'id': 5175173919, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175173925, 'qualifierId': 212, 'value': '12.8'}, {'id': 5175173927, 'qualifierId': 213, 'value': '0.02'}, {'id': 5175173921, 'qualifierId': 140, 'value': '43.5'}, {'id': 5175173923, 'qualifierId': 141, 'value': '88.4'}];7e8xkqlux0myjc5cwtb7rega1;D. Viáfara;;;evfym1jnsr5fsdj10gegj807o;Pass;;;;;;;;;;0,02;;88,4;43,5;12,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;43,5;88,4;;;;;;;0;0;80;25;Inter Miami II;4825;DC;1,0
2713785745;727;40;2;80;25;c7c4wwva2u1vb3rr7rwava044;1;0,0;0,0;2024-08-26T00:45:11.132Z;2024-08-26T00:45:11Z;[{'id': 5175173895, 'qualifierId': 44, 'value': '1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5'}, {'id': 5175173893, 'qualifierId': 30, 'value': 'as5066ocmlp4tub6d3tnabi1g, 4kng7wg83mastngy9hw7j6v6y, 4qfqw1u2uvuardvdjw3pp6oyx, cjjvy22j5q0piz5omn2tf18us, bo9momaa9orr52cbwpt348t90, 6lsvk9o6d581sd33g38mr6904, 2j2pd9srilpf33l6oo5mqgvmc, 7ve3vmg19c3g91j7zs32oecd0, cliiemf1ih37qhh1wi1olk9ka, bn5ic0uuxaupf6hs2tgqqq0b8, infc7r3a8oktbajwp4pff7dg, c1fvknrf94i05q738d5r7vmdw, 55y26r9mz105vrqmnq739l62, 19igj31auu88fhwdpfz8c1coa, 3x8f4j8q49d8hft60a6k8l5as, 9hxomhr5g6zy05ei4z4lhrklw, 7uj52qs9yf21gxixhrowyvswk, 9owtf360wi6ky1cr4qwnnfk0k'}, {'id': 5175173897, 'qualifierId': 59, 'value': '99, 2, 33, 8, 15, 3, 52, 23, 9, 10, 17, 4, 11, 1, 12, 13, 21, 85'}, {'id': 5175173899, 'qualifierId': 130, 'value': '8'}, {'id': 5175173903, 'qualifierId': 194, 'value': '4kng7wg83mastngy9hw7j6v6y'}, {'id': 5175173901, 'qualifierId': 131, 'value': '1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0'}];;;;;evfym1jnsr5fsdj10gegj807o;Formation change;;;8,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;;;0;0;80;25;Chattanooga;4825;;
2713785777;632;1;2;80;26;cwnjxlibb02fuh0vwgvac6h45;1;43,5;88,4;2024-08-26T00:45:12.296Z;2024-08-26T00:45:16Z;[{'id': 5175174121, 'qualifierId': 212, 'value': '27.5'}, {'id': 5175174125, 'qualifierId': 213, 'value': '4.29'}, {'id': 5175174117, 'qualifierId': 141, 'value': '51.6'}, {'id': 5175174111, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175174113, 'qualifierId': 140, 'value': '32.7'}];87nhafgkozygrd5f06ore0xzo;F. Sar-Sar;;;evfym1jnsr5fsdj10gegj807o;Pass;;;;;;;;;;4,29;;51,6;32,7;27,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;32,7;51,6;;;;;;;0;0;80;26;Inter Miami II;4826;Sub;1,0
2713785799;633;1;2;80;30;cwnjxlibb02fuh0vwgvac6h45;1;32,7;51,6;2024-08-26T00:45:15.928Z;2024-08-26T00:45:18Z;[{'id': 5175174235, 'qualifierId': 212, 'value': '8.4'}, {'id': 5175174237, 'qualifierId': 213, 'value': '2.85'}, {'id': 5175174231, 'qualifierId': 140, 'value': '25.0'}, {'id': 5175174229, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175174233, 'qualifierId': 141, 'value': '55.2'}];exunlng0cgo9bpqh4x6jpxyax;J. Williams;;;evfym1jnsr5fsdj10gegj807o;Pass;;;;;;;;;;2,85;;55,2;25,0;8,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;25,0;55,2;;;;;;;0;0;80;30;Inter Miami II;4830;Sub;1,0
2713785815;634;1;2;80;32;cwnjxlibb02fuh0vwgvac6h45;1;25,0;55,2;2024-08-26T00:45:17.976Z;2024-08-26T00:45:21Z;[{'id': 5175174337, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175174343, 'qualifierId': 212, 'value': '15.0'}, {'id': 5175174341, 'qualifierId': 141, 'value': '44.6'}, {'id': 5175174345, 'qualifierId': 213, 'value': '5.78'}, {'id': 5175174339, 'qualifierId': 140, 'value': '37.5'}];cpbyoj822ivx6qrqbkun1zr3d;A. Prepeliţă;;;evfym1jnsr5fsdj10gegj807o;Pass;;;;;;;;;;5,78;;44,6;37,5;15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;37,5;44,6;;;;;;;0;0;80;32;Inter Miami II;4832;DL;1,0
2713785859;635;1;2;80;35;cwnjxlibb02fuh0vwgvac6h45;0;54,6;35,2;2024-08-26T00:45:21.224Z;2024-08-26T00:45:27Z;[{'id': 5175174625, 'qualifierId': 140, 'value': '100.0'}, {'id': 5175174621, 'qualifierId': 155}, {'id': 5175174627, 'qualifierId': 141, 'value': '29.1'}, {'id': 5175174631, 'qualifierId': 213, 'value': '6.20'}, {'id': 5175174623, 'qualifierId': 56, 'value': 'Center'}, {'id': 5175174633, 'qualifierId': 1}, {'id': 5175174629, 'qualifierId': 212, 'value': '48.9'}];exunlng0cgo9bpqh4x6jpxyax;J. Williams;;;evfym1jnsr5fsdj10gegj807o;Pass;;;;;;;;;;6,2;;29,1;100,0;48,9;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;100,0;29,1;;;;;;;0;0;80;35;Inter Miami II;4835;Sub;1,0
2713785863;636;5;2;80;41;cwnjxlibb02fuh0vwgvac6h45;0;101,0;25,6;2024-08-26T00:45:26.909Z;2024-08-26T00:48:27Z;[{'id': 5175174641, 'qualifierId': 56, 'value': 'Center'}, {'id': 5175174643, 'qualifierId': 346}, {'id': 5175175099, 'qualifierId': 233, 'value': '728'}];exunlng0cgo9bpqh4x6jpxyax;J. Williams;;;evfym1jnsr5fsdj10gegj807o;Out;;;;;;;;;;;;;;;;;;;728,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;0;0;80;41;Inter Miami II;4841;Sub;1,0
2713785939;728;5;2;80;41;c7c4wwva2u1vb3rr7rwava044;1;-1,0;74,4;2024-08-26T00:45:26.909Z;2024-08-26T00:48:27Z;[{'id': 5175175065, 'qualifierId': 233, 'value': '636'}, {'id': 5175175039, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175175041, 'qualifierId': 346}];4qfqw1u2uvuardvdjw3pp6oyx;F. Negri;;;evfym1jnsr5fsdj10gegj807o;Out;;;;;;;;;;;;;;;;;;;636,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;;;0;0;80;41;Chattanooga;4841;DC;1,0
2713785957;729;1;2;80;52;c7c4wwva2u1vb3rr7rwava044;1;1,1;60,8;2024-08-26T00:45:37.739Z;2024-08-26T00:45:39Z;[{'id': 5175175153, 'qualifierId': 213, 'value': '1.11'}, {'id': 5175175147, 'qualifierId': 140, 'value': '4.4'}, {'id': 5175175145, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175175149, 'qualifierId': 141, 'value': '71.1'}, {'id': 5175175151, 'qualifierId': 212, 'value': '7.8'}, {'id': 5175175157, 'qualifierId': 237}, {'id': 5175175143, 'qualifierId': 124}];as5066ocmlp4tub6d3tnabi1g;C. Jensen;;;evfym1jnsr5fsdj10gegj807o;Pass;;;;;;;;;;1,11;;71,1;4,4;7,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;4,4;71,1;;;;;;;0;0;80;52;Chattanooga;4852;GK;1,0
2713785979;730;1;2;80;54;c7c4wwva2u1vb3rr7rwava044;1;5,2;74,1;2024-08-26T00:45:39.465Z;2024-08-26T00:45:42Z;[{'id': 5175175283, 'qualifierId': 141, 'value': '97.4'}, {'id': 5175175279, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175175281, 'qualifierId': 140, 'value': '17.3'}, {'id': 5175175287, 'qualifierId': 213, 'value': '0.89'}, {'id': 5175175285, 'qualifierId': 212, 'value': '20.3'}];6lsvk9o6d581sd33g38mr6904;G. Ferraina;;;evfym1jnsr5fsdj10gegj807o;Pass;;;;;;;;;;0,89;;97,4;17,3;20,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;17,3;97,4;;;;;;;0;0;80;54;Chattanooga;4854;DC;1,0
2713786005;731;1;2;80;56;c7c4wwva2u1vb3rr7rwava044;1;17,3;97,4;2024-08-26T00:45:42.010Z;2024-08-26T00:45:45Z;[{'id': 5175175479, 'qualifierId': 212, 'value': '18.0'}, {'id': 5175175473, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175175481, 'qualifierId': 213, 'value': '4.41'}, {'id': 5175175475, 'qualifierId': 140, 'value': '12.2'}, {'id': 5175175477, 'qualifierId': 141, 'value': '72.1'}];4qfqw1u2uvuardvdjw3pp6oyx;F. Negri;;;evfym1jnsr5fsdj10gegj807o;Pass;;;;;;;;;;4,41;;72,1;12,2;18,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;12,2;72,1;;;;;;;0;0;80;56;Chattanooga;4856;DC;1,0
2713786043;732;1;2;81;0;c7c4wwva2u1vb3rr7rwava044;1;14,6;65,8;2024-08-26T00:45:45.513Z;2024-08-26T00:45:52Z;[{'id': 5175175681, 'qualifierId': 212, 'value': '18.8'}, {'id': 5175175679, 'qualifierId': 141, 'value': '43.1'}, {'id': 5175175683, 'qualifierId': 213, 'value': '4.11'}, {'id': 5175175677, 'qualifierId': 140, 'value': '4.4'}, {'id': 5175175675, 'qualifierId': 56, 'value': 'Back'}];6lsvk9o6d581sd33g38mr6904;G. Ferraina;;;evfym1jnsr5fsdj10gegj807o;Pass;;;;;;;;;;4,11;;43,1;4,4;18,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;4,4;43,1;;;;;;;0;0;81;0;Chattanooga;4860;DC;1,0
2713786051;733;1;2;81;7;c7c4wwva2u1vb3rr7rwava044;0;7,5;41,3;2024-08-26T00:45:52.587Z;2024-08-26T00:45:53Z;[{'id': 5175175755, 'qualifierId': 213, 'value': '6.17'}, {'id': 5175175751, 'qualifierId': 141, 'value': '35.1'}, {'id': 5175175757, 'qualifierId': 1}, {'id': 5175175749, 'qualifierId': 140, 'value': '43.2'}, {'id': 5175175753, 'qualifierId': 212, 'value': '37.7'}, {'id': 5175175747, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175175745, 'qualifierId': 157}];as5066ocmlp4tub6d3tnabi1g;C. Jensen;;;evfym1jnsr5fsdj10gegj807o;Pass;;;;;;;;;;6,17;;35,1;43,2;37,7;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;43,2;35,1;;;;;;;0;0;81;7;Chattanooga;4867;GK;1,0
