id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamPlayerFormation;value_JerseyNumber;value_Captain;value_Involved;value_PlayerPosition;value_Resume;value_TeamFormation;value_TeamKit;value_DirectionOfPlay;value_KickOff;value_PassEndY;value_Zone;value_Length;value_Angle;value_PassEndX;value_LongBall;value_Launch;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_HeadPass;value_FlickOn;value_Assist;value_GoalmouthZ;value_OutOfBoxCentre;value_CloseLeft;value_RegularPlay;value_GoalmouthY;value_IndividualPlay;value_GkY;value_Assisted;value_GkX;value_RelatedEventId;value_RightFooted;value_NextEventGoalKick;value_Low;value_GoalKick;value_Chipped;value_NextEventThrowIn;value_ThrowIn;value_TouchTypePass;value_PlayersCaughtOffside;value_NotVisible;value_FreeKickTaken;value_Indirect;value_BlockedPass;value_IntendedTackleTarget;value_LayOff;value_OutSwinger;value_Cross;value_LeftFooted;value_TouchTypeControl;value_Shove/Push;value_Direct;value_Foul;value_InSwinger;value_HighGkIntervention;value_Right;value_Left;value_CornerTaken;value_OverArm;value_KeeperThrow;value_AttemptedTackle;value_TakeOnOvertake;value_IntentionalAssist;value_BoxCentre;value_FirstTouch;value_BigChance;value_TouchTypeClearance;value_LowGkIntervention;value_Head;value_LowCentre;value_BlockedY;value_Volley;value_BlockedX;value_Blocked;value_NotAssisted;value_DefBlock;value_DrivenCross;value_Straight;value_OutOfPlay;value_High;value_BoxDeepRight;value_GkKickFromHands;value_BlockedCross;value_DeletedEventType;value_BoxLeft;value_NotPastGoalLine;value_BoxRight;value_GkYTimeOfGoal;value_GkXTimeOfGoal;value_Deflection;value_HighRight;value_GoalShotGameClock;value_GoalShotTimestamp;value_HighCentre;value_ParriedSafe;value_Reaching;value_Hands;value_MediumGkIntervention;value_SwerveRight;value_ShirtPull/Holding;value_BoxDeepLeft;value_FromCorner;value_SmallBoxCentre;value_LowRight;value_SixYardBlocked;value_ThroughBall;value_HitWoodwork;value_HitBar;value_1On1;value_ParriedDanger;value_Sliding;value_Feet;value_FastBreak;value_SmallBoxLeft;value_Stooping;value_HighClaim;value_TacticalFoul;value_YellowCard;value_Standing;value_SoloRun;value_Overrun;value_TakeOnSpace;value_Minutes;value_SwerveLeft;value_CloseHigh;value_EndType;value_Caught;value_SetPiece;value_LowLeft;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_HighLeft;value_Diving;value_Collected;value_SwitchOfPlay;value_MisHit;value_CaptainChange;value_RecklessOffence;value_RedCard;value_ProfessionalFoulLastMan;value_FreeKick;value_ByWall;value_NotRetreating;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;value_VideoCoverageLost;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2680241275;745;4;2;78;34;csntc7hucmo21gknxc5y0kc4q;0;21,2;49,8;2024-04-28T20:40:49.703Z;2024-04-28T20:41:10Z;[{'id': 4990966281, 'qualifierId': 152}, {'id': 4990966277, 'qualifierId': 13}, {'id': 4990967505, 'qualifierId': 55, 'value': '746'}, {'id': 4990966285, 'qualifierId': 265}, {'id': 4990966279, 'qualifierId': 56, 'value': 'Back'}, {'id': 4990966423, 'qualifierId': 233, 'value': '759'}, {'id': 4990966289, 'qualifierId': 285}];ahgclh3e05evznhrpa32z6g6i;V. Souza;;;cg5ihspinpwqdsr1irma22sd0;Foul;;;;;;;;;;;;;;;;;;759,0;;1,0;;;;;;;;;;;;;746,0;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;746,0;ahgclh3e05evznhrpa32z6g6i;0;0;78;34;Inter Miami II;4714;DL;1,0
2680241353;746;17;2;78;39;csntc7hucmo21gknxc5y0kc4q;1;0,0;0,0;2024-04-28T20:40:54.140Z;2024-05-02T16:52:53Z;[{'id': 4990967467, 'qualifierId': 33}, {'id': 4990967471, 'qualifierId': 55, 'value': '745'}, {'id': 4990967469, 'qualifierId': 165}];ahgclh3e05evznhrpa32z6g6i;V. Souza;;;cg5ihspinpwqdsr1irma22sd0;Card;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;745,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;745,0;ahgclh3e05evznhrpa32z6g6i;0;0;78;39;Inter Miami II;4719;DL;1,0
2680242625;748;18;2;80;19;csntc7hucmo21gknxc5y0kc4q;1;0,0;0,0;2024-04-28T20:42:34.183Z;2024-05-02T16:53:48Z;[{'id': 4990974567, 'qualifierId': 55, 'value': '749'}, {'id': 4990974507, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 4990974509, 'qualifierId': 59, 'value': '22'}, {'id': 4990974505, 'qualifierId': 42}];4iepghv4p490fxo5s429qeicq;J. Panayotou;;;cg5ihspinpwqdsr1irma22sd0;Player off;;22,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;749,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;749,0;3o7f3ozutbsry5xl2l7ktct0;0;0;80;19;Inter Miami II;4819;MC;1,0
2680242629;749;19;2;80;19;csntc7hucmo21gknxc5y0kc4q;1;0,0;0,0;2024-04-28T20:42:34.184Z;2024-05-02T16:53:48Z;[{'id': 4990974537, 'qualifierId': 292, 'value': '7'}, {'id': 4990974529, 'qualifierId': 42}, {'id': 4990974535, 'qualifierId': 59, 'value': '34'}, {'id': 4990974543, 'qualifierId': 55, 'value': '748'}, {'id': 4990974533, 'qualifierId': 145, 'value': '8'}, {'id': 4990974539, 'qualifierId': 293, 'value': '1'}, {'id': 4990974541, 'qualifierId': 44, 'value': 'Midfielder'}];3o7f3ozutbsry5xl2l7ktct0;A. Pârvu;;;cg5ihspinpwqdsr1irma22sd0;Player on;;34,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;748,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;8,0;7,0;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;748,0;4iepghv4p490fxo5s429qeicq;0;0;80;19;Inter Miami II;4819;Sub;1,0
2680242959;761;15;2;81;3;c7c4wwva2u1vb3rr7rwava044;1;81,5;50,5;2024-04-28T20:43:18.320Z;2024-04-28T20:44:34Z;[{'id': 4990980873, 'qualifierId': 230, 'value': '98.6'}, {'id': 4990976559, 'qualifierId': 26}, {'id': 4990980863, 'qualifierId': 102, 'value': '48.7'}, {'id': 4990980865, 'qualifierId': 103, 'value': '19'}, {'id': 4990980871, 'qualifierId': 147, 'value': '49.6'}, {'id': 4990980861, 'qualifierId': 78}, {'id': 4990980869, 'qualifierId': 146, 'value': '90.2'}, {'id': 4990980927, 'qualifierId': 233, 'value': '750'}, {'id': 4990976565, 'qualifierId': 56, 'value': 'Center'}, {'id': 4990980471, 'qualifierId': 20}, {'id': 4990980879, 'qualifierId': 231, 'value': '50.2'}, {'id': 4990980475, 'qualifierId': 82}, {'id': 4990976563, 'qualifierId': 18}, {'id': 4990980867, 'qualifierId': 458}];cliiemf1ih37qhh1wi1olk9ka;R. Carmichael;;;cg5ihspinpwqdsr1irma22sd0;Attempt Saved;;;;;;;;;;;;;;;;;;750,0;;;;;;19,0;1,0;;;48,7;;50,2;;98,6;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;49,6;;90,2;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;90,2;49,6;48,7;19;;;0;0;81;3;New England II;4863;;1,0
2680242965;750;10;2;81;3;csntc7hucmo21gknxc5y0kc4q;1;9,8;50,4;2024-04-28T20:43:18.420Z;2024-05-02T16:54:08Z;[{'id': 4997347965, 'qualifierId': 239}, {'id': 4990976623, 'qualifierId': 56, 'value': 'Back'}, {'id': 4990980953, 'qualifierId': 233, 'value': '761'}, {'id': 4990976619, 'qualifierId': 94}];906i3qf1bf6nx6pla85e869lg;H. Barry;;;cg5ihspinpwqdsr1irma22sd0;Save;;;;;;;;;;;;;;;;;;761,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;0;0;81;3;Inter Miami II;4863;DC;1,0
2680242977;762;61;2;81;6;c7c4wwva2u1vb3rr7rwava044;0;87,7;35,9;2024-04-28T20:43:21.288Z;2024-05-02T16:54:49Z;[{'id': 4990976707, 'qualifierId': 56, 'value': 'Center'}];cjjvy22j5q0piz5omn2tf18us;Pep Casas;;;cg5ihspinpwqdsr1irma22sd0;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;81;6;New England II;4866;;1,0
2680242985;751;49;2;81;7;csntc7hucmo21gknxc5y0kc4q;1;11,7;64,9;2024-04-28T20:43:22.619Z;2024-04-28T20:44:02Z;[];anysxg2z6niqapc5m3f4tzims;J. Bolma;;;cg5ihspinpwqdsr1irma22sd0;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;0;0;81;7;Inter Miami II;4867;Sub;1,0
2680243015;752;1;2;81;9;csntc7hucmo21gknxc5y0kc4q;0;13,4;79,1;2024-04-28T20:43:24.588Z;2024-04-28T20:43:26Z;[{'id': 4990976891, 'qualifierId': 213, 'value': '0.01'}, {'id': 4990976885, 'qualifierId': 140, 'value': '49.0'}, {'id': 4990976887, 'qualifierId': 141, 'value': '79.4'}, {'id': 4990976889, 'qualifierId': 212, 'value': '37.4'}, {'id': 4990976893, 'qualifierId': 1}, {'id': 4990976883, 'qualifierId': 56, 'value': 'Back'}];anysxg2z6niqapc5m3f4tzims;J. Bolma;;;cg5ihspinpwqdsr1irma22sd0;Pass;;;;;;;;;;;79,4;;37,4;0,01;49,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;49,0;79,4;;;;;;;0;0;81;9;Inter Miami II;4869;Sub;1,0
2680243043;763;49;2;81;13;c7c4wwva2u1vb3rr7rwava044;1;54,7;12,7;2024-04-28T20:43:28.369Z;2024-04-28T20:43:28Z;[];bo9momaa9orr52cbwpt348t90;R. Sailor;;;cg5ihspinpwqdsr1irma22sd0;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;81;13;New England II;4873;;1,0
2680243057;764;1;2;81;13;c7c4wwva2u1vb3rr7rwava044;1;54,7;12,7;2024-04-28T20:43:28.865Z;2024-04-28T20:43:30Z;[{'id': 4990977169, 'qualifierId': 140, 'value': '73.3'}, {'id': 4990977173, 'qualifierId': 212, 'value': '19.6'}, {'id': 4990977171, 'qualifierId': 141, 'value': '15.7'}, {'id': 4990977167, 'qualifierId': 56, 'value': 'Right'}, {'id': 4990977175, 'qualifierId': 213, 'value': '0.10'}];bo9momaa9orr52cbwpt348t90;R. Sailor;;;cg5ihspinpwqdsr1irma22sd0;Pass;;;;;;;;;;;15,7;;19,6;0,1;73,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;73,3;15,7;;;;;;;0;0;81;13;New England II;4873;;1,0
2680243091;765;1;2;81;15;c7c4wwva2u1vb3rr7rwava044;1;73,3;15,7;2024-04-28T20:43:30.673Z;2024-05-02T16:55:51Z;[{'id': 4990977357, 'qualifierId': 212, 'value': '9.9'}, {'id': 4990977351, 'qualifierId': 56, 'value': 'Right'}, {'id': 4990977355, 'qualifierId': 141, 'value': '6.4'}, {'id': 4997349657, 'qualifierId': 168}, {'id': 4990977353, 'qualifierId': 140, 'value': '80.5'}, {'id': 4990977359, 'qualifierId': 213, 'value': '5.59'}];bmuuex6k6mwfnqmvvq4ai0f10;Y. Bright;;;cg5ihspinpwqdsr1irma22sd0;Pass;;;;;;;;;;;6,4;;9,9;5,59;80,5;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;80,5;6,4;;;;;;;0;0;81;15;New England II;4875;;1,0
2680243131;766;1;2;81;18;c7c4wwva2u1vb3rr7rwava044;1;79,2;11,3;2024-04-28T20:43:34.048Z;2024-04-28T20:43:36Z;[{'id': 4990977605, 'qualifierId': 141, 'value': '28.4'}, {'id': 4990977607, 'qualifierId': 212, 'value': '12.7'}, {'id': 4990977601, 'qualifierId': 56, 'value': 'Center'}, {'id': 4990977609, 'qualifierId': 213, 'value': '1.98'}, {'id': 4990977603, 'qualifierId': 140, 'value': '74.4'}];40za2m92ngp5og8pxyrkxl3is;I. Boatwright;;;cg5ihspinpwqdsr1irma22sd0;Pass;;;;;;;;;;;28,4;;12,7;1,98;74,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;74,4;28,4;;;;;;;0;0;81;18;New England II;4878;;1,0
2680243133;767;1;2;81;21;c7c4wwva2u1vb3rr7rwava044;0;74,2;17,2;2024-04-28T20:43:36.753Z;2024-04-28T20:43:38Z;[{'id': 4990977689, 'qualifierId': 236}, {'id': 4990977627, 'qualifierId': 140, 'value': '75.0'}, {'id': 4990977691, 'qualifierId': 233, 'value': '753'}, {'id': 4990977631, 'qualifierId': 141, 'value': '21.7'}, {'id': 4990977637, 'qualifierId': 213, 'value': '1.30'}, {'id': 4990977635, 'qualifierId': 212, 'value': '3.2'}, {'id': 4990977695, 'qualifierId': 286}, {'id': 4990977623, 'qualifierId': 56, 'value': 'Center'}];cjjvy22j5q0piz5omn2tf18us;Pep Casas;;;cg5ihspinpwqdsr1irma22sd0;Pass;;;;;;;;;;;21,7;;3,2;1,3;75,0;;;753,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;75,0;21,7;;;;;;;0;0;81;21;New England II;4881;;1,0
2680243137;753;74;2;81;21;csntc7hucmo21gknxc5y0kc4q;1;26,1;77,9;2024-04-28T20:43:36.754Z;2024-04-28T21:00:50Z;[{'id': 4990977651, 'qualifierId': 285}, {'id': 4990977703, 'qualifierId': 233, 'value': '767'}, {'id': 4990977649, 'qualifierId': 56, 'value': 'Back'}];anysxg2z6niqapc5m3f4tzims;J. Bolma;;;cg5ihspinpwqdsr1irma22sd0;Blocked Pass;;;;;;;;;;;;;;;;;;767,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;0;0;81;21;Inter Miami II;4881;Sub;1,0
2681412859;865;49;2;81;22;csntc7hucmo21gknxc5y0kc4q;1;12,3;78,1;2024-04-28T20:43:37.481Z;2024-05-02T16:56:09Z;[];et772m1f5cqceeffckpnty1p0;E. Klein;;;cg5ihspinpwqdsr1irma22sd0;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;0;0;81;22;Inter Miami II;4882;DR;1,0
2680243153;754;1;2;81;24;csntc7hucmo21gknxc5y0kc4q;0;12,8;75,7;2024-04-28T20:43:39.962Z;2024-04-28T20:44:29Z;[{'id': 4990977775, 'qualifierId': 212, 'value': '14.7'}, {'id': 4990977767, 'qualifierId': 157}, {'id': 4990977771, 'qualifierId': 140, 'value': '26.7'}, {'id': 4990977777, 'qualifierId': 213, 'value': '6.17'}, {'id': 4990977779, 'qualifierId': 1}, {'id': 4990977773, 'qualifierId': 141, 'value': '73.3'}, {'id': 4990977769, 'qualifierId': 56, 'value': 'Back'}];et772m1f5cqceeffckpnty1p0;E. Klein;;;cg5ihspinpwqdsr1irma22sd0;Pass;;;;;;;;;;;73,3;;14,7;6,17;26,7;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;26,7;73,3;;;;;;;0;0;81;24;Inter Miami II;4884;DR;1,0
2680243161;768;61;2;81;25;c7c4wwva2u1vb3rr7rwava044;1;73,7;26,7;2024-04-28T20:43:40.660Z;2024-04-28T20:43:40Z;[{'id': 4990977821, 'qualifierId': 56, 'value': 'Center'}];cjjvy22j5q0piz5omn2tf18us;Pep Casas;;;cg5ihspinpwqdsr1irma22sd0;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;81;25;New England II;4885;;1,0
2681412875;932;49;2;81;26;c7c4wwva2u1vb3rr7rwava044;1;77,3;39,5;2024-04-28T20:43:41.731Z;2024-05-02T16:56:21Z;[];18j3fojcuybirnn3coilsx4pg;C. Ortiz;;;cg5ihspinpwqdsr1irma22sd0;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;81;26;New England II;4886;;1,0
2680243247;769;1;2;81;30;c7c4wwva2u1vb3rr7rwava044;1;70,7;33,1;2024-04-28T20:43:45.649Z;2024-05-02T16:56:30Z;[{'id': 4990978305, 'qualifierId': 212, 'value': '14.2'}, {'id': 4990978299, 'qualifierId': 56, 'value': 'Center'}, {'id': 4990978301, 'qualifierId': 140, 'value': '57.8'}, {'id': 4990978307, 'qualifierId': 213, 'value': '3.46'}, {'id': 4990978303, 'qualifierId': 141, 'value': '26.6'}];18j3fojcuybirnn3coilsx4pg;C. Ortiz;;;cg5ihspinpwqdsr1irma22sd0;Pass;;;;;;;;;;;26,6;;14,2;3,46;57,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;57,8;26,6;;;;;;;0;0;81;30;New England II;4890;;1,0
2680243257;770;1;2;81;33;c7c4wwva2u1vb3rr7rwava044;1;57,8;26,6;2024-04-28T20:43:48.657Z;2024-04-28T20:43:50Z;[{'id': 4990978367, 'qualifierId': 141, 'value': '49.0'}, {'id': 4990978365, 'qualifierId': 140, 'value': '56.3'}, {'id': 4990978371, 'qualifierId': 213, 'value': '1.67'}, {'id': 4990978363, 'qualifierId': 56, 'value': 'Center'}, {'id': 4990978369, 'qualifierId': 212, 'value': '15.3'}];c1fvknrf94i05q738d5r7vmdw;T. Hall;;;cg5ihspinpwqdsr1irma22sd0;Pass;;;;;;;;;;;49,0;;15,3;1,67;56,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;56,3;49,0;;;;;;;0;0;81;33;New England II;4893;;1,0
2680243305;771;1;2;81;34;c7c4wwva2u1vb3rr7rwava044;1;62,1;55,8;2024-04-28T20:43:50.033Z;2024-05-02T16:56:38Z;[{'id': 4990978651, 'qualifierId': 141, 'value': '97.3'}, {'id': 4990978647, 'qualifierId': 56, 'value': 'Left'}, {'id': 4990978653, 'qualifierId': 212, 'value': '28.6'}, {'id': 4990978655, 'qualifierId': 213, 'value': '1.41'}, {'id': 4990978649, 'qualifierId': 140, 'value': '66.4'}];bo9momaa9orr52cbwpt348t90;R. Sailor;;;cg5ihspinpwqdsr1irma22sd0;Pass;;;;;;;;;;;97,3;;28,6;1,41;66,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;66,4;97,3;;;;;;;0;0;81;34;New England II;4894;;1,0
2680243325;772;1;2;81;40;c7c4wwva2u1vb3rr7rwava044;1;69,6;76,0;2024-04-28T20:43:56.001Z;2024-04-28T20:44:00Z;[{'id': 4990978795, 'qualifierId': 140, 'value': '64.3'}, {'id': 4990978799, 'qualifierId': 212, 'value': '5.9'}, {'id': 4990978797, 'qualifierId': 141, 'value': '73.0'}, {'id': 4990978793, 'qualifierId': 56, 'value': 'Center'}, {'id': 4990978801, 'qualifierId': 213, 'value': '3.49'}];3oqz86s2ngipsrb1jbb36buqy;N. Allen;;;cg5ihspinpwqdsr1irma22sd0;Pass;;;;;;;;;;;73,0;;5,9;3,49;64,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;64,3;73,0;;;;;;;0;0;81;40;New England II;4900;;1,0
2680243371;773;1;2;81;44;c7c4wwva2u1vb3rr7rwava044;1;64,5;69,5;2024-04-28T20:43:59.985Z;2024-04-28T20:44:07Z;[{'id': 4990979099, 'qualifierId': 56, 'value': 'Center'}, {'id': 4990979105, 'qualifierId': 212, 'value': '20.3'}, {'id': 4990979103, 'qualifierId': 141, 'value': '40.6'}, {'id': 4990979107, 'qualifierId': 213, 'value': '4.96'}, {'id': 4990979101, 'qualifierId': 140, 'value': '69.2'}];bo9momaa9orr52cbwpt348t90;R. Sailor;;;cg5ihspinpwqdsr1irma22sd0;Pass;;;;;;;;;;;40,6;;20,3;4,96;69,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;69,2;40,6;;;;;;;0;0;81;44;New England II;4904;;1,0
2680243405;774;1;2;81;51;c7c4wwva2u1vb3rr7rwava044;1;68,1;48,2;2024-04-28T20:44:06.913Z;2024-04-28T20:44:11Z;[{'id': 4990979315, 'qualifierId': 56, 'value': 'Left'}, {'id': 4990979317, 'qualifierId': 140, 'value': '68.3'}, {'id': 4990979323, 'qualifierId': 213, 'value': '1.56'}, {'id': 4990979319, 'qualifierId': 141, 'value': '98.2'}, {'id': 4990979325, 'qualifierId': 1}, {'id': 4990979321, 'qualifierId': 212, 'value': '34.0'}];cjjvy22j5q0piz5omn2tf18us;Pep Casas;;;cg5ihspinpwqdsr1irma22sd0;Pass;;;;;;;;;;;98,2;;34,0;1,56;68,3;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;68,3;98,2;;;;;;;0;0;81;51;New England II;4911;;1,0
