id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Captain;value_TeamKit;value_Involved;value_Resume;value_PlayerPosition;value_TeamFormation;value_JerseyNumber;value_TeamPlayerFormation;value_DirectionOfPlay;value_Zone;value_Angle;value_PassEndX;value_KickOff;value_PassEndY;value_Length;value_LongBall;value_Chipped;value_HeadPass;value_SwitchOfPlay;value_InSwinger;value_IntentionalAssist;value_RightFooted;value_Assist;value_Cross;value_RelatedEventId;value_GkX;value_Right;value_BigChance;value_GoalmouthZ;value_GkY;value_FirstTouch;value_GoalmouthY;value_RegularPlay;value_SmallBoxRight;value_Assisted;value_Launch;value_LayOff;value_OppositeRelatedEventId;value_BlockedPass;value_Offensive;value_Defensive;value_IntendedTackleTarget;value_NextEventThrowIn;value_ThrowIn;value_NotVisible;value_DeletedEventType;value_TouchTypeControl;value_TakeOnOvertake;value_TouchTypeClearance;value_Left;value_CornerTaken;value_Head;value_OutOfPlay;value_Overrun;value_TakeOnSpace;value_TouchTypePass;value_FlickOn;value_NextEventGoalKick;value_High;value_GoalKick;value_LeftFooted;value_OutSwinger;value_CloseLeft;value_FromCorner;value_OutOfBoxCentre;value_IndividualPlay;value_LowCentre;value_Blocked;value_BlockedY;value_NotAssisted;value_BlockedX;value_DefBlock;value_Deflection;value_LowRight;value_Hands;value_Fingertip;value_LowGkIntervention;value_Diving;value_BoxCentre;value_GoalShotTimestamp;value_GoalShotGameClock;value_GkXTimeOfGoal;value_HighRight;value_GkYTimeOfGoal;value_AttemptedTackle;value_Foul;value_Direct;value_FreeKickTaken;value_HighClaim;value_HighGkIntervention;value_KeeperThrow;value_OverArm;value_HighLeft;value_Standing;value_Collected;value_GkKickFromHands;value_LowLeft;value_BoxLeft;value_ParriedSafe;value_Shove/Push;value_OverhitCross;value_SwerveLeft;value_HitWoodwork;value_HitRightPost;value_Low;value_MediumGkIntervention;value_NotPastGoalLine;value_MisHit;value_PullBack;value_SetPiece;value_FastBreak;value_BoxRight;value_RecklessOffence;value_YellowCard;value_Injury;value_InjuredPlayerId;value_AerialFoul;value_Minutes;value_Defensive1V1;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_Tap;value_BlockedCross;value_PlayersCaughtOffside;value_Indirect;value_FreeKick;value_OwnGoal;value_SmallBoxCentre;value_FantasyAssistTeam;value_OtherBodyPart;value_FantasyAssistType;value_FantasyAssistId;value_FantasyAssistedBy;value_Handball;value_ShirtPull/Holding;value_CloseRightAndHigh;value_Volley;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2669697837;1028;1;2;87;55;8ijkk62897so5r3bq0wgwx4bu;1;67,5;95,3;2024-04-08T01:50:50.252Z;2024-04-08T01:50:53Z;[{'id': 4934103089, 'qualifierId': 56, 'value': 'Left'}, {'id': 4934103093, 'qualifierId': 141, 'value': '92.7'}, {'id': 4934103095, 'qualifierId': 212, 'value': '9.4'}, {'id': 4934103097, 'qualifierId': 213, 'value': '3.33'}, {'id': 4934103091, 'qualifierId': 140, 'value': '58.7'}];5zawuirp825t4brhaj90k9duy;S. Karani;;;c1s7c9syq29pxh0uts7w83xuc;Pass;;;;;;;;;;;3,33;58,7;;92,7;9,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;58,7;92,7;;;;;;;0;0;87;55;Vancouver Whitecaps II;5275;Sub;1,0
2669697845;1029;1;2;87;58;8ijkk62897so5r3bq0wgwx4bu;1;58,7;92,7;2024-04-08T01:50:53.392Z;2024-04-08T01:50:55Z;[{'id': 4934103127, 'qualifierId': 56, 'value': 'Left'}, {'id': 4934103135, 'qualifierId': 213, 'value': '3.95'}, {'id': 4934103131, 'qualifierId': 141, 'value': '83.6'}, {'id': 4934103129, 'qualifierId': 140, 'value': '53.1'}, {'id': 4934103133, 'qualifierId': 212, 'value': '8.5'}];4blue6g56i3t9iffjcmjs6hhw;R. Dalgado;;;c1s7c9syq29pxh0uts7w83xuc;Pass;;;;;;;;;;;3,95;53,1;;83,6;8,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;53,1;83,6;;;;;;;0;0;87;58;Vancouver Whitecaps II;5278;DC;1,0
2669697869;1030;1;2;88;0;8ijkk62897so5r3bq0wgwx4bu;1;54,3;76,4;2024-04-08T01:50:55.173Z;2024-04-08T01:50:58Z;[{'id': 4934103213, 'qualifierId': 56, 'value': 'Center'}, {'id': 4934103215, 'qualifierId': 140, 'value': '57.8'}, {'id': 4934103221, 'qualifierId': 213, 'value': '5.11'}, {'id': 4934103217, 'qualifierId': 141, 'value': '63.6'}, {'id': 4934103219, 'qualifierId': 212, 'value': '9.4'}];1o0ew8fp44fuo3o7c8ef8pd2i;T. Lepley;;;c1s7c9syq29pxh0uts7w83xuc;Pass;;;;;;;;;;;5,11;57,8;;63,6;9,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;57,8;63,6;;;;;;;0;0;88;0;Vancouver Whitecaps II;5280;MC;1,0
2669697881;1031;1;2;88;3;8ijkk62897so5r3bq0wgwx4bu;1;57,1;60,2;2024-04-08T01:50:57.892Z;2024-04-08T01:51:01Z;[{'id': 4934103299, 'qualifierId': 212, 'value': '22.9'}, {'id': 4934103293, 'qualifierId': 56, 'value': 'Back'}, {'id': 4934103297, 'qualifierId': 141, 'value': '44.8'}, {'id': 4934103301, 'qualifierId': 213, 'value': '3.62'}, {'id': 4934103295, 'qualifierId': 140, 'value': '37.7'}];c44bkncqmptribnxki1dyppbe;I. Parente;;;c1s7c9syq29pxh0uts7w83xuc;Pass;;;;;;;;;;;3,62;37,7;;44,8;22,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;37,7;44,8;;;;;;;0;0;88;3;Vancouver Whitecaps II;5283;MC;1,0
2669697897;1032;1;2;88;7;8ijkk62897so5r3bq0wgwx4bu;1;36,8;43,4;2024-04-08T01:51:01.641Z;2024-04-08T01:51:05Z;[{'id': 4934103385, 'qualifierId': 213, 'value': '1.52'}, {'id': 4934103377, 'qualifierId': 56, 'value': 'Back'}, {'id': 4934103383, 'qualifierId': 212, 'value': '12.9'}, {'id': 4934103381, 'qualifierId': 141, 'value': '62.3'}, {'id': 4934103379, 'qualifierId': 140, 'value': '37.4'}];2vq2t4ttpcwey95jzofd60qy2;C. Klein;;;c1s7c9syq29pxh0uts7w83xuc;Pass;;;;;;;;;;;1,52;37,4;;62,3;12,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;37,4;62,3;;;;;;;0;0;88;7;Vancouver Whitecaps II;5287;DL;1,0
2669697901;1033;1;2;88;10;8ijkk62897so5r3bq0wgwx4bu;1;37,4;62,3;2024-04-08T01:51:05.499Z;2024-04-08T01:51:06Z;[{'id': 4934103417, 'qualifierId': 213, 'value': '0.06'}, {'id': 4934103411, 'qualifierId': 140, 'value': '46.4'}, {'id': 4934103413, 'qualifierId': 141, 'value': '63.1'}, {'id': 4934103415, 'qualifierId': 212, 'value': '9.5'}, {'id': 4934103409, 'qualifierId': 56, 'value': 'Back'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;c1s7c9syq29pxh0uts7w83xuc;Pass;;;;;;;;;;;0,06;46,4;;63,1;9,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;46,4;63,1;;;;;;;0;0;88;10;Vancouver Whitecaps II;5290;DC;1,0
2669697905;1034;1;2;88;11;8ijkk62897so5r3bq0wgwx4bu;1;47,1;63,6;2024-04-08T01:51:06.499Z;2024-04-08T01:51:08Z;[{'id': 4934103447, 'qualifierId': 141, 'value': '55.7'}, {'id': 4934103451, 'qualifierId': 213, 'value': '5.92'}, {'id': 4934103449, 'qualifierId': 212, 'value': '15.2'}, {'id': 4934103443, 'qualifierId': 56, 'value': 'Center'}, {'id': 4934103445, 'qualifierId': 140, 'value': '60.6'}];1o0ew8fp44fuo3o7c8ef8pd2i;T. Lepley;;;c1s7c9syq29pxh0uts7w83xuc;Pass;;;;;;;;;;;5,92;60,6;;55,7;15,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;60,6;55,7;;;;;;;0;0;88;11;Vancouver Whitecaps II;5291;MC;1,0
2669697927;1035;1;2;88;13;8ijkk62897so5r3bq0wgwx4bu;1;69,4;66,1;2024-04-08T01:51:08.389Z;2024-04-08T01:51:13Z;[{'id': 4934103567, 'qualifierId': 141, 'value': '82.0'}, {'id': 4934103569, 'qualifierId': 212, 'value': '13.9'}, {'id': 4934103565, 'qualifierId': 140, 'value': '77.7'}, {'id': 4934103563, 'qualifierId': 56, 'value': 'Left'}, {'id': 4934103571, 'qualifierId': 213, 'value': '0.89'}];c44bkncqmptribnxki1dyppbe;I. Parente;;;c1s7c9syq29pxh0uts7w83xuc;Pass;;;;;;;;;;;0,89;77,7;;82,0;13,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;77,7;82,0;;;;;;;0;0;88;13;Vancouver Whitecaps II;5293;MC;1,0
2669697937;1036;3;2;88;19;8ijkk62897so5r3bq0wgwx4bu;0;70,8;90,4;2024-04-08T01:51:13.865Z;2024-04-12T17:33:13Z;[{'id': 4942075205, 'qualifierId': 465}, {'id': 4934103617, 'qualifierId': 286}, {'id': 4934103643, 'qualifierId': 233, 'value': '630'}, {'id': 4934103615, 'qualifierId': 56, 'value': 'Left'}];5zawuirp825t4brhaj90k9duy;S. Karani;;;c1s7c9syq29pxh0uts7w83xuc;Take On;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;630,0;;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;;;;;;;;;0;0;88;19;Vancouver Whitecaps II;5299;Sub;1,0
2669697939;630;7;2;88;19;eo64tqkioegeb09iice2hf8bt;0;29,2;9,6;2024-04-08T01:51:13.866Z;2024-04-12T17:33:16Z;[{'id': 4934103635, 'qualifierId': 233, 'value': '1036'}, {'id': 4934103623, 'qualifierId': 56, 'value': 'Back'}, {'id': 4934103625, 'qualifierId': 285}, {'id': 4942075331, 'qualifierId': 385}];57yplpr6jgwlqoon231ydqp04;I. Mathe;;;c1s7c9syq29pxh0uts7w83xuc;Tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1036,0;;;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;away;;;;;;;;;0;0;88;19;Ventura County;5299;DC;1,0
2669697961;1037;1;2;88;23;8ijkk62897so5r3bq0wgwx4bu;1;69,9;95,4;2024-04-08T01:51:17.887Z;2024-04-08T01:51:20Z;[{'id': 4934103745, 'qualifierId': 212, 'value': '8.3'}, {'id': 4934103743, 'qualifierId': 141, 'value': '95.3'}, {'id': 4934103739, 'qualifierId': 56, 'value': 'Left'}, {'id': 4934103741, 'qualifierId': 140, 'value': '62.0'}, {'id': 4934103747, 'qualifierId': 213, 'value': '3.15'}];c44bkncqmptribnxki1dyppbe;I. Parente;;;c1s7c9syq29pxh0uts7w83xuc;Pass;;;;;;;;;;;3,15;62,0;;95,3;8,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;62,0;95,3;;;;;;;0;0;88;23;Vancouver Whitecaps II;5303;MC;1,0
2669697971;1038;1;2;88;24;8ijkk62897so5r3bq0wgwx4bu;1;62,0;95,3;2024-04-08T01:51:19.605Z;2024-04-08T01:51:22Z;[{'id': 4934103813, 'qualifierId': 140, 'value': '66.6'}, {'id': 4934103815, 'qualifierId': 141, 'value': '86.8'}, {'id': 4934103819, 'qualifierId': 213, 'value': '5.41'}, {'id': 4934103811, 'qualifierId': 56, 'value': 'Left'}, {'id': 4934103817, 'qualifierId': 212, 'value': '7.5'}];4blue6g56i3t9iffjcmjs6hhw;R. Dalgado;;;c1s7c9syq29pxh0uts7w83xuc;Pass;;;;;;;;;;;5,41;66,6;;86,8;7,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;66,6;86,8;;;;;;;0;0;88;24;Vancouver Whitecaps II;5304;DC;1,0
2669697981;1039;1;2;88;28;8ijkk62897so5r3bq0wgwx4bu;1;66,6;86,8;2024-04-08T01:51:22.745Z;2024-04-08T01:51:24Z;[{'id': 4934103869, 'qualifierId': 56, 'value': 'Left'}, {'id': 4934103875, 'qualifierId': 212, 'value': '7.1'}, {'id': 4934103873, 'qualifierId': 141, 'value': '95.3'}, {'id': 4934103871, 'qualifierId': 140, 'value': '70.6'}, {'id': 4934103877, 'qualifierId': 213, 'value': '0.94'}];5zawuirp825t4brhaj90k9duy;S. Karani;;;c1s7c9syq29pxh0uts7w83xuc;Pass;;;;;;;;;;;0,94;70,6;;95,3;7,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;70,6;95,3;;;;;;;0;0;88;28;Vancouver Whitecaps II;5308;Sub;1,0
2669697993;1040;1;2;88;29;8ijkk62897so5r3bq0wgwx4bu;1;71,1;94,8;2024-04-08T01:51:24.010Z;2024-04-08T01:51:25Z;[{'id': 4934103927, 'qualifierId': 213, 'value': '4.38'}, {'id': 4934103921, 'qualifierId': 140, 'value': '69.0'}, {'id': 4934103925, 'qualifierId': 212, 'value': '6.8'}, {'id': 4934103923, 'qualifierId': 141, 'value': '85.3'}, {'id': 4934103919, 'qualifierId': 56, 'value': 'Left'}];c44bkncqmptribnxki1dyppbe;I. Parente;;;c1s7c9syq29pxh0uts7w83xuc;Pass;;;;;;;;;;;4,38;69,0;;85,3;6,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;69,0;85,3;;;;;;;0;0;88;29;Vancouver Whitecaps II;5309;MC;1,0
2669697997;1041;1;2;88;30;8ijkk62897so5r3bq0wgwx4bu;1;68,1;84,2;2024-04-08T01:51:25.135Z;2024-04-08T01:51:26Z;[{'id': 4934103951, 'qualifierId': 212, 'value': '17.8'}, {'id': 4934103947, 'qualifierId': 140, 'value': '54.0'}, {'id': 4934103953, 'qualifierId': 213, 'value': '3.73'}, {'id': 4934103949, 'qualifierId': 141, 'value': '69.6'}, {'id': 4934103943, 'qualifierId': 56, 'value': 'Center'}];5zawuirp825t4brhaj90k9duy;S. Karani;;;c1s7c9syq29pxh0uts7w83xuc;Pass;;;;;;;;;;;3,73;54,0;;69,6;17,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;54,0;69,6;;;;;;;0;0;88;30;Vancouver Whitecaps II;5310;Sub;1,0
2669698011;1042;1;2;88;32;8ijkk62897so5r3bq0wgwx4bu;1;54,0;69,6;2024-04-08T01:51:26.791Z;2024-04-08T01:51:29Z;[{'id': 4934104037, 'qualifierId': 140, 'value': '40.9'}, {'id': 4934104035, 'qualifierId': 56, 'value': 'Back'}, {'id': 4934104039, 'qualifierId': 141, 'value': '41.9'}, {'id': 4934104043, 'qualifierId': 213, 'value': '4.08'}, {'id': 4934104041, 'qualifierId': 212, 'value': '23.3'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;c1s7c9syq29pxh0uts7w83xuc;Pass;;;;;;;;;;;4,08;40,9;;41,9;23,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;40,9;41,9;;;;;;;0;0;88;32;Vancouver Whitecaps II;5312;DC;1,0
2669698017;1043;1;2;88;34;8ijkk62897so5r3bq0wgwx4bu;1;40,5;41,2;2024-04-08T01:51:29.400Z;2024-04-08T01:51:30Z;[{'id': 4934104079, 'qualifierId': 212, 'value': '17.2'}, {'id': 4934104081, 'qualifierId': 213, 'value': '6.26'}, {'id': 4934104077, 'qualifierId': 141, 'value': '40.6'}, {'id': 4934104075, 'qualifierId': 140, 'value': '56.9'}, {'id': 4934104073, 'qualifierId': 56, 'value': 'Center'}];2vq2t4ttpcwey95jzofd60qy2;C. Klein;;;c1s7c9syq29pxh0uts7w83xuc;Pass;;;;;;;;;;;6,26;56,9;;40,6;17,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;56,9;40,6;;;;;;;0;0;88;34;Vancouver Whitecaps II;5314;DL;1,0
2669698021;1044;1;2;88;35;8ijkk62897so5r3bq0wgwx4bu;1;59,3;40,0;2024-04-08T01:51:30.290Z;2024-04-08T01:51:32Z;[{'id': 4934104105, 'qualifierId': 140, 'value': '48.9'}, {'id': 4934104107, 'qualifierId': 141, 'value': '58.2'}, {'id': 4934104111, 'qualifierId': 213, 'value': '2.29'}, {'id': 4934104103, 'qualifierId': 56, 'value': 'Back'}, {'id': 4934104109, 'qualifierId': 212, 'value': '16.5'}];1o0ew8fp44fuo3o7c8ef8pd2i;T. Lepley;;;c1s7c9syq29pxh0uts7w83xuc;Pass;;;;;;;;;;;2,29;48,9;;58,2;16,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;48,9;58,2;;;;;;;0;0;88;35;Vancouver Whitecaps II;5315;MC;1,0
2669698025;1045;1;2;88;38;8ijkk62897so5r3bq0wgwx4bu;1;48,9;58,2;2024-04-08T01:51:32.775Z;2024-04-08T01:51:33Z;[{'id': 4934104127, 'qualifierId': 140, 'value': '44.6'}, {'id': 4934104135, 'qualifierId': 213, 'value': '3.49'}, {'id': 4934104125, 'qualifierId': 56, 'value': 'Back'}, {'id': 4934104131, 'qualifierId': 212, 'value': '4.8'}, {'id': 4934104129, 'qualifierId': 141, 'value': '55.8'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;c1s7c9syq29pxh0uts7w83xuc;Pass;;;;;;;;;;;3,49;44,6;;55,8;4,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;44,6;55,8;;;;;;;0;0;88;38;Vancouver Whitecaps II;5318;DC;1,0
2669698039;1046;1;2;88;39;8ijkk62897so5r3bq0wgwx4bu;1;44,6;55,8;2024-04-08T01:51:33.696Z;2024-04-08T01:51:37Z;[{'id': 4934104227, 'qualifierId': 212, 'value': '16.4'}, {'id': 4934104221, 'qualifierId': 56, 'value': 'Back'}, {'id': 4934104229, 'qualifierId': 213, 'value': '1.52'}, {'id': 4934104223, 'qualifierId': 140, 'value': '45.4'}, {'id': 4934104225, 'qualifierId': 141, 'value': '79.9'}];1o0ew8fp44fuo3o7c8ef8pd2i;T. Lepley;;;c1s7c9syq29pxh0uts7w83xuc;Pass;;;;;;;;;;;1,52;45,4;;79,9;16,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;45,4;79,9;;;;;;;0;0;88;39;Vancouver Whitecaps II;5319;MC;1,0
2669698045;1047;1;2;88;43;8ijkk62897so5r3bq0wgwx4bu;1;45,4;79,7;2024-04-08T01:51:37.680Z;2024-04-08T01:51:39Z;[{'id': 4934104271, 'qualifierId': 141, 'value': '57.8'}, {'id': 4934104269, 'qualifierId': 140, 'value': '33.9'}, {'id': 4934104275, 'qualifierId': 213, 'value': '4.03'}, {'id': 4934104273, 'qualifierId': 212, 'value': '19.2'}, {'id': 4934104267, 'qualifierId': 56, 'value': 'Back'}];4blue6g56i3t9iffjcmjs6hhw;R. Dalgado;;;c1s7c9syq29pxh0uts7w83xuc;Pass;;;;;;;;;;;4,03;33,9;;57,8;19,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;33,9;57,8;;;;;;;0;0;88;43;Vancouver Whitecaps II;5323;DC;1,0
2669698057;1048;1;2;88;45;8ijkk62897so5r3bq0wgwx4bu;1;31,9;55,2;2024-04-08T01:51:39.773Z;2024-04-08T01:51:42Z;[{'id': 4934104329, 'qualifierId': 56, 'value': 'Back'}, {'id': 4934104331, 'qualifierId': 140, 'value': '13.1'}, {'id': 4934104339, 'qualifierId': 212, 'value': '20.5'}, {'id': 4934104341, 'qualifierId': 213, 'value': '3.41'}, {'id': 4934104335, 'qualifierId': 141, 'value': '47.3'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;c1s7c9syq29pxh0uts7w83xuc;Pass;;;;;;;;;;;3,41;13,1;;47,3;20,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;13,1;47,3;;;;;;;0;0;88;45;Vancouver Whitecaps II;5325;DC;1,0
2669698075;1049;1;2;88;47;8ijkk62897so5r3bq0wgwx4bu;1;15,1;45,5;2024-04-08T01:51:42.350Z;2024-04-08T01:51:47Z;[{'id': 4934104447, 'qualifierId': 212, 'value': '14.8'}, {'id': 4934104445, 'qualifierId': 141, 'value': '67.3'}, {'id': 4934104449, 'qualifierId': 213, 'value': '1.55'}, {'id': 4934104441, 'qualifierId': 56, 'value': 'Back'}, {'id': 4934104443, 'qualifierId': 140, 'value': '15.4'}];ab8jzmb5h0lh7mt66h3zgm5ex;B. Scott;;;c1s7c9syq29pxh0uts7w83xuc;Pass;;;;;;;;;;;1,55;15,4;;67,3;14,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;home;15,4;67,3;;;;;;;0;0;88;47;Vancouver Whitecaps II;5327;GK;1,0
