id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_TeamFormation;value_TeamKit;value_Resume;value_Captain;value_TeamPlayerFormation;value_JerseyNumber;value_Involved;value_DirectionOfPlay;value_Angle;value_PassEndY;value_Zone;value_PassEndX;value_Length;value_KickOff;value_Launch;value_LongBall;value_HeadPass;value_MediumGkIntervention;value_KeeperThrow;value_IntendedTackleTarget;value_TouchTypeControl;value_AttemptedTackle;value_Offensive;value_OppositeRelatedEventId;value_Foul;value_Direct;value_Defensive;value_FreeKickTaken;value_FlickOn;value_Chipped;value_LayOff;value_SwitchOfPlay;value_NextEventThrowIn;value_ThrowIn;value_TouchTypePass;value_OutOfPlay;value_DeletedEventType;value_TouchTypeClearance;value_Straight;value_Cross;value_DrivenCross;value_LeftFooted;value_TakeOnOvertake;value_BlockedPass;value_Assist;value_GoalmouthZ;value_GkX;value_RegularPlay;value_BlockedY;value_GkY;value_Blocked;value_GoalmouthY;value_Assisted;value_BlockedX;value_LowLeft;value_RelatedEventId;value_OutOfBoxCentre;value_IndividualPlay;value_DefBlock;value_NotVisible;value_IntentionalAssist;value_ThroughBall;value_FirstTouch;value_RightFooted;value_ParriedDanger;value_Diving;value_Hands;value_Right;value_Left;value_CornerTaken;value_InSwinger;value_Head;value_ShirtPull/Holding;value_BoxCentre;value_FromCorner;value_Shove/Push;value_OutSwinger;value_PlayersCaughtOffside;value_Indirect;value_NextEventGoalKick;value_GoalKick;value_Low;value_GoalShotTimestamp;value_BigChance;value_HighRight;value_GkXTimeOfGoal;value_GoalShotGameClock;value_GkYTimeOfGoal;value_PullBack;value_Handball;value_LowCentre;value_NotAssisted;value_FreeKick;value_ByWall;value_SetPiece;value_ThrowInSetPiece;value_CloseLeftAndHigh;value_SwerveLeft;value_Sliding;value_LowGkIntervention;value_Feet;value_LowRight;value_BoxLeft;value_Deflection;value_ParriedSafe;value_Volley;value_YellowCard;value_RecklessOffence;value_CloseLeft;value_High;value_BoxRight;value_Standing;value_OtherBodyPart;value_SixYardBlocked;value_TakeOnSpace;value_Overrun;value_Minutes;value_GkHoof;value_EndType;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_FastBreak;value_35Right;value_HighClaim;value_HighGkIntervention;value_HighCentre;value_Reaching;value_Fingertip;value_PenaltyTakerId;value_Penalty;value_Dissent;value_Injury;value_InjuredPlayerId;value_Scored;value_FantasyAssistId;value_FantasyAssistedBy;value_CausingPlayer;value_FantasyAssistType;value_FantasyAssistTeam;value_Second(2Nd)OppositeRelatedEventId;value_Collected;value_GkStart;value_Stooping;value_Caught;value_Weak;value_BlockedCross;value_OverhitCross;value_CloseHigh;value_TacticalFoul;value_DangerousPlay;value_GoesToPenalties;value_Saved;value_HitWoodwork;value_HighLeft;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2713806011;686;4;2;75;19;ew2zirzye0sw1txr2m33nr25y;1;36,2;38,5;2024-08-26T01:35:33.416Z;2024-08-26T01:58:20Z;[{'id': 5175276157, 'qualifierId': 286}, {'id': 5175276153, 'qualifierId': 152}, {'id': 5175276149, 'qualifierId': 13}, {'id': 5175276193, 'qualifierId': 233, 'value': '557'}, {'id': 5175276151, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175276155, 'qualifierId': 265}];1on6mxrbdqnh12s4h1y0vb3mc;E. Mendoza;;;expkosdvouobem3kv8ejmmbkk;Foul;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;557,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;75;19;Tacoma Defiance;4519;MC;1,0
2713806009;557;4;2;75;19;5icuo8utnztpsd9l03gdd68dl;0;63,8;61,5;2024-08-26T01:35:33.417Z;2024-08-26T02:13:24Z;[{'id': 5175276211, 'qualifierId': 233, 'value': '686'}, {'id': 5175276179, 'qualifierId': 265}, {'id': 5175276183, 'qualifierId': 285}, {'id': 5175276171, 'qualifierId': 56, 'value': 'Center'}, {'id': 5175276167, 'qualifierId': 13}, {'id': 5175276175, 'qualifierId': 152}];b0xuwec3m6rvxwx7gygv34o6i;G. Miglietti;;;expkosdvouobem3kv8ejmmbkk;Foul;;;;;;;;;;;;;;;;;;;;;;;1,0;;686,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;;0;75;19;The Town;4519;Sub;1,0
2713806041;687;1;2;75;27;ew2zirzye0sw1txr2m33nr25y;1;35,2;41,6;2024-08-26T01:35:41.373Z;2024-08-26T01:35:45Z;[{'id': 5175276345, 'qualifierId': 5}, {'id': 5175276353, 'qualifierId': 141, 'value': '59.3'}, {'id': 5175276357, 'qualifierId': 213, 'value': '1.91'}, {'id': 5175276355, 'qualifierId': 212, 'value': '12.7'}, {'id': 5175276347, 'qualifierId': 152}, {'id': 5175276349, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175276351, 'qualifierId': 140, 'value': '31.2'}];dhrxi7hj8xh15ky7q6u5wqi5m;B. Leroux;;;expkosdvouobem3kv8ejmmbkk;Pass;;;;;;;;;;1,91;59,3;;31,2;12,7;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;31,2;59,3;;;;;;;;0;75;27;Tacoma Defiance;4527;MC;1,0
2713806045;688;1;2;75;31;ew2zirzye0sw1txr2m33nr25y;1;31,8;59,8;2024-08-26T01:35:45.693Z;2024-08-26T01:35:48Z;[{'id': 5175276377, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175276381, 'qualifierId': 141, 'value': '51.3'}, {'id': 5175276385, 'qualifierId': 213, 'value': '5.82'}, {'id': 5175276379, 'qualifierId': 140, 'value': '42.9'}, {'id': 5175276383, 'qualifierId': 212, 'value': '13.0'}];79z5vt08ga8prn33vi2a260kq;C. Walls;;;expkosdvouobem3kv8ejmmbkk;Pass;;;;;;;;;;5,82;51,3;;42,9;13,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;42,9;51,3;;;;;;;;0;75;31;Tacoma Defiance;4531;DC;1,0
2713806051;689;1;2;75;34;ew2zirzye0sw1txr2m33nr25y;1;51,6;52,2;2024-08-26T01:35:48.541Z;2024-08-26T01:35:51Z;[{'id': 5175276417, 'qualifierId': 140, 'value': '34.4'}, {'id': 5175276421, 'qualifierId': 212, 'value': '18.5'}, {'id': 5175276419, 'qualifierId': 141, 'value': '57.8'}, {'id': 5175276415, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175276423, 'qualifierId': 213, 'value': '2.93'}];dhrxi7hj8xh15ky7q6u5wqi5m;B. Leroux;;;expkosdvouobem3kv8ejmmbkk;Pass;;;;;;;;;;2,93;57,8;;34,4;18,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;34,4;57,8;;;;;;;;0;75;34;Tacoma Defiance;4534;MC;1,0
2713806061;690;1;2;75;36;ew2zirzye0sw1txr2m33nr25y;1;38,1;55,3;2024-08-26T01:35:51.164Z;2024-08-26T01:35:55Z;[{'id': 5175276465, 'qualifierId': 140, 'value': '49.0'}, {'id': 5175276467, 'qualifierId': 141, 'value': '31.6'}, {'id': 5175276463, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175276471, 'qualifierId': 213, 'value': '5.33'}, {'id': 5175276469, 'qualifierId': 212, 'value': '19.8'}];79z5vt08ga8prn33vi2a260kq;C. Walls;;;expkosdvouobem3kv8ejmmbkk;Pass;;;;;;;;;;5,33;31,6;;49,0;19,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;49,0;31,6;;;;;;;;0;75;36;Tacoma Defiance;4536;DC;1,0
2713806073;691;1;2;75;41;ew2zirzye0sw1txr2m33nr25y;1;61,4;13,8;2024-08-26T01:35:55.261Z;2024-08-26T01:35:58Z;[{'id': 5175276511, 'qualifierId': 212, 'value': '16.9'}, {'id': 5175276505, 'qualifierId': 56, 'value': 'Right'}, {'id': 5175276509, 'qualifierId': 141, 'value': '5.8'}, {'id': 5175276507, 'qualifierId': 140, 'value': '76.6'}, {'id': 5175276513, 'qualifierId': 213, 'value': '5.95'}];5n1wehugx0qtun8oopg2jbndg;C. Medina;;;expkosdvouobem3kv8ejmmbkk;Pass;;;;;;;;;;5,95;5,8;;76,6;16,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;76,6;5,8;;;;;;;;0;75;41;Tacoma Defiance;4541;MC;1,0
2713806081;692;1;2;75;43;ew2zirzye0sw1txr2m33nr25y;0;86,7;10,9;2024-08-26T01:35:57.885Z;2024-08-30T16:08:42Z;[{'id': 5175276565, 'qualifierId': 140, 'value': '90.7'}, {'id': 5175276561, 'qualifierId': 155}, {'id': 5181511045, 'qualifierId': 224}, {'id': 5175276569, 'qualifierId': 212, 'value': '24.1'}, {'id': 5175276559, 'qualifierId': 2}, {'id': 5181511047, 'qualifierId': 20}, {'id': 5175276567, 'qualifierId': 141, 'value': '45.8'}, {'id': 5175276563, 'qualifierId': 56, 'value': 'Center'}, {'id': 5175276571, 'qualifierId': 213, 'value': '1.40'}];3etb72wtwcrim97dyp9g2px5g;O. Verhoeven;;;expkosdvouobem3kv8ejmmbkk;Pass;;;;;;;;;;1,4;45,8;;90,7;24,1;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;90,7;45,8;;;;;;;;0;75;43;Tacoma Defiance;4543;Sub;1,0
2713806099;558;12;2;75;47;5icuo8utnztpsd9l03gdd68dl;1;10,5;63,4;2024-08-26T01:36:01.528Z;2024-08-26T01:36:04Z;[{'id': 5175276663, 'qualifierId': 213, 'value': '1.57'}, {'id': 5175276655, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175276659, 'qualifierId': 141, 'value': '92.6'}, {'id': 5175276661, 'qualifierId': 212, 'value': '19.9'}, {'id': 5175276657, 'qualifierId': 140, 'value': '10.5'}];e1e506479mqo8j3geie6amuj8;S. Hawkins;;;expkosdvouobem3kv8ejmmbkk;Clearance;;;;;;;;;;1,57;92,6;;10,5;19,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;10,5;92,6;;;;;;;;0;75;47;The Town;4547;DC;1,0
2713806103;559;1;2;75;47;5icuo8utnztpsd9l03gdd68dl;0;5,4;82,0;2024-08-26T01:36:01.903Z;2024-08-30T16:09:05Z;[{'id': 5175323401, 'qualifierId': 213, 'value': '5.93'}, {'id': 5175323399, 'qualifierId': 212, 'value': '4.1'}, {'id': 5175323395, 'qualifierId': 140, 'value': '9.1'}, {'id': 5175323391, 'qualifierId': 3}, {'id': 5175323397, 'qualifierId': 141, 'value': '79.9'}, {'id': 5175323393, 'qualifierId': 56, 'value': 'Back'}];s9a51dj3nkad2e53b2jbgl5g;S. Gomez;;;expkosdvouobem3kv8ejmmbkk;Pass;;;;;;;;;;5,93;79,9;;9,1;4,1;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;9,1;79,9;;;;;;;;0;75;47;The Town;4547;AML;1,0
2713806101;693;1;2;75;48;ew2zirzye0sw1txr2m33nr25y;0;88,7;18,4;2024-08-26T01:36:02.556Z;2024-08-26T01:36:04Z;[{'id': 5175276673, 'qualifierId': 212, 'value': '10.8'}, {'id': 5175276665, 'qualifierId': 3}, {'id': 5175276669, 'qualifierId': 140, 'value': '90.4'}, {'id': 5175276671, 'qualifierId': 141, 'value': '34.0'}, {'id': 5175276667, 'qualifierId': 56, 'value': 'Center'}, {'id': 5175276675, 'qualifierId': 213, 'value': '1.40'}];3etb72wtwcrim97dyp9g2px5g;O. Verhoeven;;;expkosdvouobem3kv8ejmmbkk;Pass;;;;;;;;;;1,4;34,0;;90,4;10,8;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;90,4;34,0;;;;;;;;0;75;48;Tacoma Defiance;4548;Sub;1,0
2713806111;560;12;2;75;51;5icuo8utnztpsd9l03gdd68dl;1;14,1;72,7;2024-08-26T01:36:06.088Z;2024-08-26T01:36:07Z;[{'id': 5175276729, 'qualifierId': 15}, {'id': 5175276715, 'qualifierId': 140, 'value': '15.2'}, {'id': 5175276719, 'qualifierId': 212, 'value': '7.9'}, {'id': 5175276717, 'qualifierId': 141, 'value': '61.2'}, {'id': 5175276713, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175276721, 'qualifierId': 213, 'value': '4.86'}];ez0t0pl5qxy0sa3zp1l77sjro;S. Brunell;;;expkosdvouobem3kv8ejmmbkk;Clearance;;;;;;;;;;4,86;61,2;;15,2;7,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;15,2;61,2;;;;;;;;0;75;51;The Town;4551;MC;1,0
2713806115;694;3;2;75;52;ew2zirzye0sw1txr2m33nr25y;0;86,2;31,6;2024-08-26T01:36:06.541Z;2024-09-02T06:36:59Z;[{'id': 5175277139, 'qualifierId': 233, 'value': '563'}, {'id': 5175276733, 'qualifierId': 56, 'value': 'Center'}, {'id': 5175276735, 'qualifierId': 286}, {'id': 5192341627, 'qualifierId': 464}];dwyatw1wz3nrh1fcwu27ie8ve;A. Edwards;;;expkosdvouobem3kv8ejmmbkk;Take On;;;;;;;;;;;;;;;;;;;;;;;;1,0;563,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;75;52;Tacoma Defiance;4552;FWR;1,0
2713806191;563;7;2;75;52;5icuo8utnztpsd9l03gdd68dl;0;13,8;68,4;2024-08-26T01:36:06.542Z;2024-09-02T06:37:03Z;[{'id': 5175277113, 'qualifierId': 285}, {'id': 5175277121, 'qualifierId': 233, 'value': '694'}, {'id': 5192341671, 'qualifierId': 383}, {'id': 5175277111, 'qualifierId': 56, 'value': 'Back'}];s9a51dj3nkad2e53b2jbgl5g;S. Gomez;;;expkosdvouobem3kv8ejmmbkk;Tackle;;;;;;;;;;;;;;;;;;;;;;1,0;;;694,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;;0;75;52;The Town;4552;AML;1,0
2713806137;561;45;2;75;53;5icuo8utnztpsd9l03gdd68dl;0;11,4;71,2;2024-08-26T01:36:07.268Z;2024-08-26T02:14:39Z;[{'id': 5175276855, 'qualifierId': 233, 'value': '695'}, {'id': 5175276839, 'qualifierId': 285}, {'id': 5175276837, 'qualifierId': 56, 'value': 'Back'}];s9a51dj3nkad2e53b2jbgl5g;S. Gomez;;;expkosdvouobem3kv8ejmmbkk;Challenge;;;;;;;;;;;;;;;;;;;;;;;;;695,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;;0;75;53;The Town;4553;AML;1,0
2713806123;695;3;2;75;53;ew2zirzye0sw1txr2m33nr25y;1;88,6;28,8;2024-08-26T01:36:07.268Z;2024-08-30T16:09:28Z;[{'id': 5175276847, 'qualifierId': 233, 'value': '561'}, {'id': 5175276787, 'qualifierId': 286}, {'id': 5175276785, 'qualifierId': 56, 'value': 'Center'}, {'id': 5181511455, 'qualifierId': 464}];dwyatw1wz3nrh1fcwu27ie8ve;A. Edwards;;;expkosdvouobem3kv8ejmmbkk;Take On;;;;;;;;;;;;;;;;;;;;;;;;1,0;561,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;75;53;Tacoma Defiance;4553;FWR;1,0
2713806131;696;1;2;75;55;ew2zirzye0sw1txr2m33nr25y;0;95,0;23,1;2024-08-26T01:36:09.949Z;2024-08-30T16:09:49Z;[{'id': 5175276827, 'qualifierId': 213, 'value': '1.63'}, {'id': 5175276815, 'qualifierId': 2}, {'id': 5181511613, 'qualifierId': 20}, {'id': 5175277205, 'qualifierId': 286}, {'id': 5175276825, 'qualifierId': 212, 'value': '1.8'}, {'id': 5181511611, 'qualifierId': 224}, {'id': 5175276823, 'qualifierId': 141, 'value': '25.8'}, {'id': 5175276819, 'qualifierId': 56, 'value': 'Center'}, {'id': 5175277201, 'qualifierId': 233, 'value': '562'}, {'id': 5175277199, 'qualifierId': 236}, {'id': 5175276821, 'qualifierId': 140, 'value': '94.9'}];dwyatw1wz3nrh1fcwu27ie8ve;A. Edwards;;;expkosdvouobem3kv8ejmmbkk;Pass;;;;;;;;;;1,63;25,8;;94,9;1,8;;;;;;;;;;1,0;562,0;;;;;;;;;;;;;;;;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;94,9;25,8;;;;;;;;0;75;55;Tacoma Defiance;4555;FWR;1,0
2713806157;562;12;2;75;55;5icuo8utnztpsd9l03gdd68dl;1;8,6;70,6;2024-08-26T01:36:10.049Z;2024-08-26T01:36:24Z;[{'id': 5175277193, 'qualifierId': 185}, {'id': 5175276941, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175277207, 'qualifierId': 233, 'value': '696'}];s9a51dj3nkad2e53b2jbgl5g;S. Gomez;;;expkosdvouobem3kv8ejmmbkk;Clearance;;;;;;;;;;;;;;;;;;;;;;;;;696,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;;0;75;55;The Town;4555;AML;1,0
2713806223;564;6;2;75;56;5icuo8utnztpsd9l03gdd68dl;0;8,8;74,2;2024-08-26T01:36:10.657Z;2024-08-30T16:10:13Z;[{'id': 5175277249, 'qualifierId': 73}, {'id': 5175278801, 'qualifierId': 233, 'value': '697'}, {'id': 5175277247, 'qualifierId': 56, 'value': 'Back'}];s9a51dj3nkad2e53b2jbgl5g;S. Gomez;;;expkosdvouobem3kv8ejmmbkk;Corner Awarded;;;;;;;;;;;;;;;;;;;;;;;;;697,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;;0;75;56;The Town;4556;AML;1,0
2713806141;697;6;2;75;56;ew2zirzye0sw1txr2m33nr25y;1;91,2;25,8;2024-08-26T01:36:10.657Z;2024-08-26T01:58:18Z;[{'id': 5175278787, 'qualifierId': 233, 'value': '564'}, {'id': 5175276885, 'qualifierId': 75}, {'id': 5175276883, 'qualifierId': 56, 'value': 'Center'}];dwyatw1wz3nrh1fcwu27ie8ve;A. Edwards;;;expkosdvouobem3kv8ejmmbkk;Corner Awarded;;;;;;;;;;;;;;;;;;;;;;;;;564,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;;;;;;;;;;0;75;56;Tacoma Defiance;4556;FWR;1,0
2713806309;698;1;2;76;33;ew2zirzye0sw1txr2m33nr25y;0;99,5;0,5;2024-08-26T01:36:47.693Z;2024-08-30T16:10:16Z;[{'id': 5175277697, 'qualifierId': 155}, {'id': 5175277693, 'qualifierId': 2}, {'id': 5175277703, 'qualifierId': 140, 'value': '95.6'}, {'id': 5175277707, 'qualifierId': 212, 'value': '27.9'}, {'id': 5175277705, 'qualifierId': 141, 'value': '41.1'}, {'id': 5175277699, 'qualifierId': 224}, {'id': 5175277701, 'qualifierId': 56, 'value': 'Center'}, {'id': 5181511855, 'qualifierId': 20}, {'id': 5175277709, 'qualifierId': 213, 'value': '1.72'}, {'id': 5175277695, 'qualifierId': 6}];1bmbt6h6bsiimpzxt07cqwfvu;E. Blancas;;;expkosdvouobem3kv8ejmmbkk;Pass;;;;;;;;;;1,72;41,1;;95,6;27,9;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;home;95,6;41,1;;;;;;;;0;76;33;Tacoma Defiance;4593;FW;1,0
2713806319;565;12;2;76;36;5icuo8utnztpsd9l03gdd68dl;1;10,3;62,3;2024-08-26T01:36:50.792Z;2024-08-26T02:13:04Z;[{'id': 5175277753, 'qualifierId': 140, 'value': '23.8'}, {'id': 5175277757, 'qualifierId': 212, 'value': '30.3'}, {'id': 5175277765, 'qualifierId': 15}, {'id': 5175277787, 'qualifierId': 167}, {'id': 5175277751, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175277755, 'qualifierId': 141, 'value': '100.0'}, {'id': 5175277759, 'qualifierId': 213, 'value': '1.08'}];dil2b9u1omrsdbxba5swbe9gq;A. Lopez;;;expkosdvouobem3kv8ejmmbkk;Clearance;;;;;;;;;;1,08;100,0;;23,8;30,3;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;23,8;100,0;;;;;;;;0;76;36;The Town;4596;DL;1,0
2713806327;566;5;2;76;37;5icuo8utnztpsd9l03gdd68dl;0;23,8;101,2;2024-08-26T01:36:51.965Z;2024-08-26T01:58:57Z;[{'id': 5175277785, 'qualifierId': 347}, {'id': 5175277783, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175277815, 'qualifierId': 233, 'value': '699'}];s9a51dj3nkad2e53b2jbgl5g;S. Gomez;;;expkosdvouobem3kv8ejmmbkk;Out;;;;;;;;;;;;;;;;;;;;;;;;;699,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;away;;;;;;;;;;0;76;37;The Town;4597;AML;1,0
