id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_TeamFormation;value_TeamPlayerFormation;value_PlayerPosition;value_Involved;value_JerseyNumber;value_Captain;value_Resume;value_DirectionOfPlay;value_KickOff;value_Angle;value_PassEndX;value_Length;value_PassEndY;value_Zone;value_Launch;value_LongBall;value_OppositeRelatedEventId;value_NextEventGoalKick;value_GoalKick;value_Low;value_Offensive;value_BlockedPass;value_Defensive;value_NextEventThrowIn;value_ThrowIn;value_Chipped;value_TouchTypeControl;value_HeadPass;value_DeletedEventType;value_Direct;value_Foul;value_ShirtPull/Holding;value_FreeKickTaken;value_FlickOn;value_MediumGkIntervention;value_KeeperThrow;value_OverArm;value_TakeOnSpace;value_IntendedTackleTarget;value_Assist;value_IntentionalAssist;value_OutSwinger;value_RightFooted;value_Cross;value_GoalmouthY;value_CloseLeft;value_Assisted;value_GoalmouthZ;value_GkY;value_RegularPlay;value_BoxCentre;value_Volley;value_RelatedEventId;value_GkX;value_Injury;value_InjuredPlayerId;value_NotVisible;value_TouchTypeClearance;value_OutOfPlay;value_LayOff;value_AttemptedTackle;value_YellowCard;value_RecklessOffence;value_InSwinger;value_LowLeft;value_BlockedX;value_BlockedY;value_FirstTouch;value_Head;value_Collected;value_Stooping;value_Hands;value_LowGkIntervention;value_Overrun;value_SwitchOfPlay;value_TakeOnOvertake;value_BlockedCross;value_Shove/Push;value_Straight;value_DrivenCross;value_PlayersCaughtOffside;value_Indirect;value_ThroughBall;value_SwerveLeft;value_IndividualPlay;value_NotAssisted;value_LeftFooted;value_HighLeft;value_OutOfBoxCentre;value_SwerveRight;value_LowRight;value_Diving;value_ParriedSafe;value_BlockedClearance;value_CloseRight;value_TouchTypePass;value_Fingertip;value_HighGkIntervention;value_Reaching;value_Left;value_OverhitCross;value_CornerTaken;value_SmallBoxCentre;value_BigChance;value_BoxLeft;value_LowCentre;value_GkXTimeOfGoal;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_GoalShotGameClock;value_Blocked;value_DefBlock;value_HighRight;value_High;value_Minutes;value_Standing;value_HighClaim;value_GkHoof;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_Right;value_FromCorner;value_BoxRight;value_SetPiece;value_NotPastGoalLine;value_Feet;value_Sliding;value_SmallBoxLeft;value_KeeperTouched;value_BoxDeepRight;value_TempBlocked;value_Strong;value_DangerousPlay;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2728389317;436;1;1;46;55;29nx7yxy1rdqv2oobqn5pjf8p;1;71,3;31,6;2024-09-29T19:50:36.911Z;2024-09-29T19:50:39Z;[{'id': 5255155475, 'qualifierId': 56, 'value': 'Center'}, {'id': 5255155479, 'qualifierId': 141, 'value': '60.9'}, {'id': 5255155477, 'qualifierId': 140, 'value': '77.3'}, {'id': 5255155485, 'qualifierId': 213, 'value': '1.26'}, {'id': 5255155481, 'qualifierId': 212, 'value': '20.9'}];e8i5fg3tp35k8iys32eiv7jmc;C. Staniland;;;gdsm0dy89bv8am0zc6x951xw;Pass;;;;;;;;;;;1,26;77,3;20,9;60,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;77,3;60,9;;;;;;;0;0;46;55;Chattanooga;2815;MC;1,0
2728389341;437;3;1;46;57;29nx7yxy1rdqv2oobqn5pjf8p;1;76,6;62,0;2024-09-29T19:50:39.490Z;2024-10-03T10:33:37Z;[{'id': 5262273767, 'qualifierId': 464}, {'id': 5255155599, 'qualifierId': 56, 'value': 'Center'}, {'id': 5255155615, 'qualifierId': 233, 'value': '468'}, {'id': 5255155603, 'qualifierId': 286}];7q8y6gbmg9j75zgm3nhs3bfh0;L. Olguin;;;gdsm0dy89bv8am0zc6x951xw;Take On;;;;;;;;;;;;;;;;;;468,0;;;;1,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;0;0;46;57;Chattanooga;2817;MC;1,0
2728389315;468;45;1;46;57;cwnjxlibb02fuh0vwgvac6h45;0;23,4;38,0;2024-09-29T19:50:39.490Z;2024-09-29T19:54:28Z;[{'id': 5255155453, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255155635, 'qualifierId': 233, 'value': '437'}, {'id': 5255155457, 'qualifierId': 285}];4hdai9za2ls03tjpcw0ahu5wq;T. Gray;;;gdsm0dy89bv8am0zc6x951xw;Challenge;;;;;;;;;;;;;;;;;;437,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;0;0;46;57;Toronto II;2817;FWR;1,0
2728389359;438;1;1;46;59;29nx7yxy1rdqv2oobqn5pjf8p;1;80,1;63,4;2024-09-29T19:50:40.831Z;2024-09-29T19:50:42Z;[{'id': 5255155691, 'qualifierId': 212, 'value': '16.4'}, {'id': 5255155687, 'qualifierId': 140, 'value': '90.4'}, {'id': 5255155693, 'qualifierId': 213, 'value': '0.85'}, {'id': 5255155689, 'qualifierId': 141, 'value': '81.5'}, {'id': 5255155685, 'qualifierId': 56, 'value': 'Left'}];7q8y6gbmg9j75zgm3nhs3bfh0;L. Olguin;;;gdsm0dy89bv8am0zc6x951xw;Pass;;;;;;;;;;;0,85;90,4;16,4;81,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;90,4;81,5;;;;;;;0;0;46;59;Chattanooga;2819;MC;1,0
2728389411;439;1;1;47;0;29nx7yxy1rdqv2oobqn5pjf8p;1;90,6;81,5;2024-09-29T19:50:42.224Z;2024-10-03T10:33:59Z;[{'id': 5255155969, 'qualifierId': 155}, {'id': 5255157757, 'qualifierId': 210, 'value': '15'}, {'id': 5262273951, 'qualifierId': 224}, {'id': 5255155973, 'qualifierId': 140, 'value': '92.4'}, {'id': 5255155975, 'qualifierId': 141, 'value': '43.9'}, {'id': 5255155977, 'qualifierId': 212, 'value': '25.6'}, {'id': 5255155979, 'qualifierId': 213, 'value': '4.79'}, {'id': 5262273953, 'qualifierId': 72}, {'id': 5255155971, 'qualifierId': 56, 'value': 'Center'}, {'id': 5255157759, 'qualifierId': 154}, {'id': 5255155967, 'qualifierId': 2}];7w2rw1jd8ouhu8bbvswvysu8k;J. Batiz;1,0;;gdsm0dy89bv8am0zc6x951xw;Pass;;;;;;;;;;;4,79;92,4;25,6;43,9;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;15,0;1,0;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;92,4;43,9;;;;;;;0;0;47;0;Chattanooga;2820;DML;1,0
2728389439;440;44;1;47;3;29nx7yxy1rdqv2oobqn5pjf8p;1;93,2;43,0;2024-09-29T19:50:45.584Z;2024-09-29T19:50:49Z;[{'id': 5255156169, 'qualifierId': 233, 'value': '469'}, {'id': 5255156103, 'qualifierId': 286}, {'id': 5255156099, 'qualifierId': 56, 'value': 'Center'}];7z57s6veqr3k87quyd6i7fgx6;M. Fisher;;;gdsm0dy89bv8am0zc6x951xw;Aerial;;;;;;;;;;;;;;;;;;469,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;0;0;47;3;Chattanooga;2823;DMR;1,0
2728389431;469;44;1;47;3;cwnjxlibb02fuh0vwgvac6h45;0;6,8;57,0;2024-09-29T19:50:45.585Z;2024-09-29T19:50:48Z;[{'id': 5255156189, 'qualifierId': 233, 'value': '440'}, {'id': 5255156077, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255156079, 'qualifierId': 285}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;;gdsm0dy89bv8am0zc6x951xw;Aerial;;;;;;;;;;;;;;;;;;440,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;0;0;47;3;Toronto II;2823;DC;1,0
2728389449;441;15;1;47;4;29nx7yxy1rdqv2oobqn5pjf8p;1;93,1;44,2;2024-09-29T19:50:45.898Z;2024-09-29T19:51:07Z;[{'id': 5255157797, 'qualifierId': 147, 'value': '48.7'}, {'id': 5255157795, 'qualifierId': 146, 'value': '99.3'}, {'id': 5255157793, 'qualifierId': 103, 'value': '24.7'}, {'id': 5255157779, 'qualifierId': 81}, {'id': 5255157783, 'qualifierId': 29}, {'id': 5255157787, 'qualifierId': 55, 'value': '439'}, {'id': 5255156151, 'qualifierId': 56, 'value': 'Center'}, {'id': 5255156147, 'qualifierId': 22}, {'id': 5255157785, 'qualifierId': 154}, {'id': 5255157285, 'qualifierId': 15}, {'id': 5255156149, 'qualifierId': 17}, {'id': 5255157289, 'qualifierId': 328}, {'id': 5255157791, 'qualifierId': 102, 'value': '47.5'}, {'id': 5255157835, 'qualifierId': 233, 'value': '471'}];7z57s6veqr3k87quyd6i7fgx6;M. Fisher;;;gdsm0dy89bv8am0zc6x951xw;Attempt Saved;;;;;;;;;;;;;;;;;;471,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;47,5;;1,0;24,7;;1,0;1,0;;439,0;;;;;;;;;;;;;99,3;48,7;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;99,3;48,7;47,5;24.7;439,0;7w2rw1jd8ouhu8bbvswvysu8k;0;0;47;4;Chattanooga;2824;DMR;1,0
2728389511;471;10;1;47;4;cwnjxlibb02fuh0vwgvac6h45;1;1,1;51,8;2024-09-29T19:50:45.998Z;2024-10-03T10:34:19Z;[{'id': 5255156463, 'qualifierId': 178}, {'id': 5255156659, 'qualifierId': 177}, {'id': 5255156467, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255156465, 'qualifierId': 182}, {'id': 5255157353, 'qualifierId': 233, 'value': '441'}, {'id': 5262274075, 'qualifierId': 377}];ew3qxbn1ev1qv7wi0iwoc642c;J. Burke;;;gdsm0dy89bv8am0zc6x951xw;Save;;;;;;;;;;;;;;;;;;441,0;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;0;0;47;4;Toronto II;2824;GK;1,0
2728389561;472;52;1;47;6;cwnjxlibb02fuh0vwgvac6h45;1;1,1;51,8;2024-09-29T19:50:48.637Z;2024-10-03T10:34:28Z;[{'id': 5262274163, 'qualifierId': 376}];ew3qxbn1ev1qv7wi0iwoc642c;J. Burke;;;gdsm0dy89bv8am0zc6x951xw;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;0;0;47;6;Toronto II;2826;GK;1,0
2728389481;470;43;1;47;7;cwnjxlibb02fuh0vwgvac6h45;1;0,0;0,0;2024-09-29T19:50:49.203Z;2024-09-29T19:50:54Z;[{'id': 5255156767, 'qualifierId': 144, 'value': '11'}, {'id': 5255156313, 'qualifierId': 88, 'value': '0'}, {'id': 5255156311, 'qualifierId': 56, 'value': 'Back'}];ew3qxbn1ev1qv7wi0iwoc642c;J. Burke;;;gdsm0dy89bv8am0zc6x951xw;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;0;0;47;7;Toronto II;2827;GK;1,0
2728389837;473;80;1;47;28;cwnjxlibb02fuh0vwgvac6h45;0;14,4;64,9;2024-09-29T19:51:10.420Z;2024-09-29T19:51:10Z;[];ew3qxbn1ev1qv7wi0iwoc642c;J. Burke;;;gdsm0dy89bv8am0zc6x951xw;Drop of Ball;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;0;0;47;28;Toronto II;2848;GK;1,0
2728389965;474;1;1;47;32;cwnjxlibb02fuh0vwgvac6h45;0;22,0;64,2;2024-09-29T19:51:14.099Z;2024-09-29T19:51:17Z;[{'id': 5255158603, 'qualifierId': 141, 'value': '67.6'}, {'id': 5255158599, 'qualifierId': 56, 'value': 'Center'}, {'id': 5255158607, 'qualifierId': 213, 'value': '0.05'}, {'id': 5255158605, 'qualifierId': 212, 'value': '45.6'}, {'id': 5255158601, 'qualifierId': 140, 'value': '65.4'}, {'id': 5255158609, 'qualifierId': 1}, {'id': 5255158597, 'qualifierId': 198}, {'id': 5255158595, 'qualifierId': 157}];ew3qxbn1ev1qv7wi0iwoc642c;J. Burke;;;gdsm0dy89bv8am0zc6x951xw;Pass;;;;;;;;;;;0,05;65,4;45,6;67,6;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;65,4;67,6;;;;;;;0;0;47;32;Toronto II;2852;GK;1,0
2728389973;442;8;1;47;36;29nx7yxy1rdqv2oobqn5pjf8p;1;37,3;35,4;2024-09-29T19:51:18.177Z;2024-10-03T10:35:01Z;[{'id': 5255158661, 'qualifierId': 56, 'value': 'Back'}, {'id': 5262274473, 'qualifierId': 383}];7q8y6gbmg9j75zgm3nhs3bfh0;L. Olguin;;;gdsm0dy89bv8am0zc6x951xw;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;0;0;47;36;Chattanooga;2856;MC;1,0
2728390123;475;1;1;47;37;cwnjxlibb02fuh0vwgvac6h45;1;56,0;62,6;2024-09-29T19:51:19.124Z;2024-09-29T19:51:28Z;[{'id': 5255159495, 'qualifierId': 140, 'value': '85.0'}, {'id': 5255159493, 'qualifierId': 56, 'value': 'Left'}, {'id': 5255159505, 'qualifierId': 213, 'value': '0.64'}, {'id': 5255159499, 'qualifierId': 141, 'value': '96.0'}, {'id': 5255159491, 'qualifierId': 157}, {'id': 5255159501, 'qualifierId': 212, 'value': '38.0'}, {'id': 5255159509, 'qualifierId': 1}];at2xv960peboe9spoag2kn21g;A. McGrath;;;gdsm0dy89bv8am0zc6x951xw;Pass;;;;;;;;;;;0,64;85,0;38,0;96,0;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;85,0;96,0;;;;;;;0;0;47;37;Toronto II;2857;MC;1,0
2728390129;476;61;1;47;45;cwnjxlibb02fuh0vwgvac6h45;0;98,0;89,6;2024-09-29T19:51:26.988Z;2024-09-29T19:51:34Z;[{'id': 5255159541, 'qualifierId': 56, 'value': 'Left'}];adfocor2tbcmxo03ednm8vywa;J. Ibarra;;;gdsm0dy89bv8am0zc6x951xw;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;0;0;47;45;Toronto II;2865;FWL;1,0
2728390325;443;5;1;47;46;29nx7yxy1rdqv2oobqn5pjf8p;1;-1,4;10,8;2024-09-29T19:51:27.707Z;2024-09-29T19:54:21Z;[{'id': 5255160395, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255160397, 'qualifierId': 346}, {'id': 5255160403, 'qualifierId': 233, 'value': '477'}];7z57s6veqr3k87quyd6i7fgx6;M. Fisher;;;gdsm0dy89bv8am0zc6x951xw;Out;;;;;;;;;;;;;;;;;;477,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;0;0;47;46;Chattanooga;2866;DMR;1,0
2728390133;477;5;1;47;46;cwnjxlibb02fuh0vwgvac6h45;0;101,4;89,2;2024-09-29T19:51:27.707Z;2024-09-29T19:54:21Z;[{'id': 5255160419, 'qualifierId': 233, 'value': '443'}, {'id': 5255159557, 'qualifierId': 346}, {'id': 5255159555, 'qualifierId': 56, 'value': 'Left'}];adfocor2tbcmxo03ednm8vywa;J. Ibarra;;;gdsm0dy89bv8am0zc6x951xw;Out;;;;;;;;;;;;;;;;;;443,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;0;0;47;46;Toronto II;2866;FWL;1,0
2728390345;444;1;1;47;55;29nx7yxy1rdqv2oobqn5pjf8p;1;3,4;47,0;2024-09-29T19:51:37.569Z;2024-09-29T19:51:39Z;[{'id': 5255160499, 'qualifierId': 124}, {'id': 5255160513, 'qualifierId': 237}, {'id': 5255160509, 'qualifierId': 213, 'value': '5.35'}, {'id': 5255160501, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255160503, 'qualifierId': 140, 'value': '9.7'}, {'id': 5255160507, 'qualifierId': 212, 'value': '11.0'}, {'id': 5255160505, 'qualifierId': 141, 'value': '34.0'}];9n4pw401dtt30wlnwrxvads7o;S. Wilson;;;gdsm0dy89bv8am0zc6x951xw;Pass;;;;;;;;;;;5,35;9,7;11,0;34,0;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;9,7;34,0;;;;;;;0;0;47;55;Chattanooga;2875;GK;1,0
2728390375;445;1;1;47;57;29nx7yxy1rdqv2oobqn5pjf8p;1;12,1;36,1;2024-09-29T19:51:39.633Z;2024-09-29T19:51:41Z;[{'id': 5255160729, 'qualifierId': 140, 'value': '20.8'}, {'id': 5255160733, 'qualifierId': 141, 'value': '8.0'}, {'id': 5255160735, 'qualifierId': 212, 'value': '21.2'}, {'id': 5255160737, 'qualifierId': 213, 'value': '5.16'}, {'id': 5255160725, 'qualifierId': 56, 'value': 'Back'}];d8u6lnk9lmbrgv9obcshpec8a;M. Stojadinovic;;;gdsm0dy89bv8am0zc6x951xw;Pass;;;;;;;;;;;5,16;20,8;21,2;8,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;20,8;8,0;;;;;;;0;0;47;57;Chattanooga;2877;DC;1,0
2728390457;446;1;1;47;59;29nx7yxy1rdqv2oobqn5pjf8p;1;21,8;7,9;2024-09-29T19:51:41.472Z;2024-09-29T19:51:46Z;[{'id': 5255161171, 'qualifierId': 213, 'value': '1.64'}, {'id': 5255161169, 'qualifierId': 212, 'value': '14.5'}, {'id': 5255161163, 'qualifierId': 56, 'value': 'Back'}, {'id': 5255161167, 'qualifierId': 141, 'value': '29.2'}, {'id': 5255161165, 'qualifierId': 140, 'value': '20.8'}];7z57s6veqr3k87quyd6i7fgx6;M. Fisher;;;gdsm0dy89bv8am0zc6x951xw;Pass;;;;;;;;;;;1,64;20,8;14,5;29,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;20,8;29,2;;;;;;;0;0;47;59;Chattanooga;2879;DMR;1,0
2728390463;447;30;1;48;0;29nx7yxy1rdqv2oobqn5pjf8p;1;0,0;0,0;2024-09-29T19:51:42.116Z;2024-09-29T19:51:57Z;[{'id': 5255161195, 'qualifierId': 57, 'value': '0'}];;;;;gdsm0dy89bv8am0zc6x951xw;End;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;0;0;48;0;Chattanooga;2880;;
2728390469;478;30;1;48;0;cwnjxlibb02fuh0vwgvac6h45;1;0,0;0,0;2024-09-29T19:51:42.116Z;2024-09-29T19:51:58Z;[{'id': 5255161215, 'qualifierId': 57, 'value': '0'}];;;;;gdsm0dy89bv8am0zc6x951xw;End;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;0;0;48;0;Toronto II;2880;;
2728403937;491;18;2;45;0;cwnjxlibb02fuh0vwgvac6h45;1;0,0;0,0;2024-09-29T20:06:45.237Z;2024-09-29T20:07:43Z;[{'id': 5255229751, 'qualifierId': 44, 'value': 'Forward'}, {'id': 5255229749, 'qualifierId': 42}, {'id': 5255229823, 'qualifierId': 55, 'value': '492'}, {'id': 5255229753, 'qualifierId': 59, 'value': '9'}];a3eln6gas8765a3pn6ecqjvxm;M. Ouamri;;;gdsm0dy89bv8am0zc6x951xw;Player off;;;;;;9,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;492,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;492,0;998rlczcxbxeg4ac82lvk0max;0;0;45;0;Toronto II;2700;FW;1,0
2728403941;492;19;2;45;0;cwnjxlibb02fuh0vwgvac6h45;1;0,0;0,0;2024-09-29T20:06:45.238Z;2024-09-29T20:07:43Z;[{'id': 5255229771, 'qualifierId': 59, 'value': '99'}, {'id': 5255229779, 'qualifierId': 55, 'value': '491'}, {'id': 5255229769, 'qualifierId': 145, 'value': '9'}, {'id': 5255229775, 'qualifierId': 293, 'value': '3'}, {'id': 5255229763, 'qualifierId': 42}, {'id': 5255229777, 'qualifierId': 44, 'value': 'Forward'}, {'id': 5255229773, 'qualifierId': 292, 'value': '9'}];998rlczcxbxeg4ac82lvk0max;M. Naglestad;;;gdsm0dy89bv8am0zc6x951xw;Player on;;;;;;99,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;491,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;9,0;3,0;9,0;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;491,0;a3eln6gas8765a3pn6ecqjvxm;0;0;45;0;Toronto II;2700;Sub;1,0
2728403111;449;32;2;45;0;29nx7yxy1rdqv2oobqn5pjf8p;1;0,0;0,0;2024-09-29T20:06:55.237Z;2024-10-03T10:37:31Z;[{'id': 5255225747, 'qualifierId': 127, 'value': 'Left to Right'}];;;;;gdsm0dy89bv8am0zc6x951xw;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29nx7yxy1rdqv2oobqn5pjf8p;Toronto II;home;;;;;;;;;0;0;45;0;Chattanooga;2700;;
