id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_Involved;value_TeamPlayerFormation;value_Resume;value_TeamFormation;value_PlayerPosition;value_Captain;value_TeamKit;value_JerseyNumber;value_DirectionOfPlay;value_PassEndX;value_PassEndY;value_Length;value_Angle;value_KickOff;value_Zone;value_Chipped;value_SwitchOfPlay;value_LongBall;value_Launch;value_NextEventThrowIn;value_OppositeRelatedEventId;value_ThrowIn;value_TouchTypeClearance;value_Head;value_HeadPass;value_Offensive;value_BlockedPass;value_Defensive;value_Left;value_Right;value_CornerTaken;value_OutSwinger;value_Cross;value_RightFooted;value_NextEventGoalKick;value_GoalKick;value_Low;value_NotVisible;value_IntendedTackleTarget;value_TakeOnSpace;value_TouchTypePass;value_DeletedEventType;value_Direct;value_Foul;value_AttemptedTackle;value_FreeKickTaken;value_RelatedEventId;value_RecklessOffence;value_YellowCard;value_TakeOnOvertake;value_TouchTypeControl;value_Shove/Push;value_LowGkIntervention;value_KeeperThrow;value_InjuredPlayerId;value_Injury;value_High;value_FlickOn;value_LayOff;value_LeftFooted;value_PlayersCaughtOffside;value_Indirect;value_OutOfPlay;value_InSwinger;value_FirstTouch;value_GkY;value_BlockedY;value_SixYardBlocked;value_BlockedX;value_NotAssisted;value_LowRight;value_SmallBoxRight;value_FromCorner;value_GkX;value_GoalmouthY;value_Blocked;value_GoalmouthZ;value_DefBlock;value_SmallBoxCentre;value_RegularPlay;value_LowCentre;value_HighGkIntervention;value_BlockedCross;value_Volley;value_BoxLeft;value_CloseRight;value_Assist;value_IndividualPlay;value_BoxCentre;value_Assisted;value_Diving;value_Collected;value_Hands;value_OverArm;value_Defensive1V1;value_FreeKick;value_SwerveLeft;value_OutOfBoxCentre;value_BoxRight;value_ShirtPull/Holding;value_PullBack;value_SwerveRight;value_HighRight;value_ParriedSafe;value_OverhitCross;value_Minutes;value_HighClaim;value_EndType;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_Overrun;value_LowLeft;value_ParriedDanger;value_BigChance;value_Stooping;value_GkHoof;value_IntentionalAssist;value_TacticalFoul;value_MediumGkIntervention;value_HighLeft;value_FastBreak;value_CloseLeft;value_MisHit;value_Weak;value_OutOfBoxRight;value_Standing;value_CaptainChange;value_Dissent;value_GkKickFromHands;value_GoesToPenalties;value_Penalty;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_Second(2Nd)OppositeRelatedEventId;value_GoalShotGameClock;value_GkXTimeOfGoal;value_Scored;value_Saved;value_HitWoodwork;value_KeeperTouched;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2681944691;780;1;2;81;15;6ddsx316t3j0z6nolrky9k4r8;1;25,3;90,8;2024-05-04T01:12:55.938Z;2024-05-04T01:12:59Z;[{'id': 5000276291, 'qualifierId': 140, 'value': '25.7'}, {'id': 5000276289, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000276297, 'qualifierId': 213, 'value': '4.73'}, {'id': 5000276295, 'qualifierId': 212, 'value': '30.3'}, {'id': 5000276293, 'qualifierId': 141, 'value': '46.3'}];9ijxde56q9ayy0v9kgt2osx04;A. Hauschild;;ckp7byqdw5hwrggka891suuj8;Pass;;;;;;;;;;25,7;46,3;30,3;4,73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;25,7;46,3;;;;;;;;0;81;15;Atlanta United II;4875;DC;1,0
2681944697;781;1;2;81;19;6ddsx316t3j0z6nolrky9k4r8;0;30,2;41,8;2024-05-04T01:12:59.731Z;2024-05-04T01:13:05Z;[{'id': 5000276369, 'qualifierId': 212, 'value': '76.0'}, {'id': 5000276371, 'qualifierId': 213, 'value': '6.14'}, {'id': 5000276361, 'qualifierId': 155}, {'id': 5000276367, 'qualifierId': 141, 'value': '26.1'}, {'id': 5000276365, 'qualifierId': 140, 'value': '100.0'}, {'id': 5000276363, 'qualifierId': 56, 'value': 'Center'}, {'id': 5000276373, 'qualifierId': 1}];eq98gflais2v26wgbkw9wrxg4;K. Haxhari;;ckp7byqdw5hwrggka891suuj8;Pass;;;;;;;;;;100,0;26,1;76,0;6,14;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;100,0;26,1;;;;;;;;0;81;19;Atlanta United II;4879;Sub;1,0
2681946089;691;5;2;81;24;erwnez7ksfkns4dqmyr1fhbe;1;-1,7;76,0;2024-05-04T01:13:05.033Z;2024-05-04T01:22:59Z;[{'id': 5000285717, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000285809, 'qualifierId': 233, 'value': '782'}, {'id': 5000285719, 'qualifierId': 346}];b56zx0iumlw5cpjctu307c74k;S. Hurlock;;ckp7byqdw5hwrggka891suuj8;Out;;;;;;;;;;;;;;;;;;;;;782,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;;0;81;24;New York City II;4884;Sub;1,0
2681944699;782;5;2;81;24;6ddsx316t3j0z6nolrky9k4r8;0;101,7;24,0;2024-05-04T01:13:05.033Z;2024-05-04T01:19:49Z;[{'id': 5000276379, 'qualifierId': 346}, {'id': 5000276377, 'qualifierId': 56, 'value': 'Center'}, {'id': 5000285817, 'qualifierId': 233, 'value': '691'}];eq98gflais2v26wgbkw9wrxg4;K. Haxhari;;ckp7byqdw5hwrggka891suuj8;Out;;;;;;;;;;;;;;;;;;;;;691,0;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;;0;81;24;Atlanta United II;4884;Sub;1,0
2681944729;649;1;2;81;40;erwnez7ksfkns4dqmyr1fhbe;1;5,0;61,7;2024-05-04T01:13:20.662Z;2024-05-10T14:26:35Z;[{'id': 5000276685, 'qualifierId': 140, 'value': '4.8'}, {'id': 5000276683, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000276687, 'qualifierId': 141, 'value': '30.1'}, {'id': 5000276691, 'qualifierId': 213, 'value': '4.70'}, {'id': 5000276689, 'qualifierId': 212, 'value': '21.5'}, {'id': 5000289243, 'qualifierId': 124}, {'id': 5000289245, 'qualifierId': 237}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;ckp7byqdw5hwrggka891suuj8;Pass;;;;;;;;;;4,8;30,1;21,5;4,7;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;4,8;30,1;;;;;;;;0;81;40;New York City II;4900;DC;1,0
2681944731;650;1;2;81;43;erwnez7ksfkns4dqmyr1fhbe;1;4,6;29,4;2024-05-04T01:13:23.959Z;2024-05-10T14:26:38Z;[{'id': 5000276701, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000276709, 'qualifierId': 213, 'value': '2.04'}, {'id': 5000276705, 'qualifierId': 141, 'value': '43.6'}, {'id': 5000276707, 'qualifierId': 212, 'value': '10.8'}, {'id': 5000276703, 'qualifierId': 140, 'value': '0.0'}];3uzxhd8g0jnft5xcd59yztm95;R. Qawasmy;;ckp7byqdw5hwrggka891suuj8;Pass;;;;;;;;;;0,0;43,6;10,8;2,04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;0,0;43,6;;;;;;;;0;81;43;New York City II;4903;DL;1,0
2681944753;652;1;2;81;45;erwnez7ksfkns4dqmyr1fhbe;1;4,9;42,5;2024-05-04T01:13:25.658Z;2024-05-10T14:26:40Z;[{'id': 5000276861, 'qualifierId': 140, 'value': '22.9'}, {'id': 5000276857, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000276871, 'qualifierId': 213, 'value': '6.06'}, {'id': 5000276869, 'qualifierId': 212, 'value': '19.4'}, {'id': 5000276867, 'qualifierId': 141, 'value': '36.1'}];cu84s15ig7u7g9iwwcff82yuh;J. Cohen;;ckp7byqdw5hwrggka891suuj8;Pass;;;;;;;;;;22,9;36,1;19,4;6,06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;22,9;36,1;;;;;;;;0;81;45;New York City II;4905;GK;1,0
2681944763;653;1;2;81;47;erwnez7ksfkns4dqmyr1fhbe;1;13,8;42,5;2024-05-04T01:13:27.557Z;2024-05-10T14:26:47Z;[{'id': 5000276931, 'qualifierId': 141, 'value': '13.3'}, {'id': 5000276929, 'qualifierId': 140, 'value': '8.4'}, {'id': 5000276927, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000276935, 'qualifierId': 213, 'value': '4.43'}, {'id': 5000276933, 'qualifierId': 212, 'value': '20.6'}];astn4ytzoaav30ifi17s4dn8;A. Carleton;;ckp7byqdw5hwrggka891suuj8;Pass;;;;;;;;;;8,4;13,3;20,6;4,43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;8,4;13,3;;;;;;;;0;81;47;New York City II;4907;Sub;1,0
2681947725;731;1;2;81;50;erwnez7ksfkns4dqmyr1fhbe;0;6,8;17,6;2024-05-04T01:13:30.590Z;2024-05-10T14:26:50Z;[{'id': 5000296871, 'qualifierId': 141, 'value': '0.0'}, {'id': 5000296865, 'qualifierId': 157}, {'id': 5000296877, 'qualifierId': 1}, {'id': 5000296869, 'qualifierId': 140, 'value': '10.0'}, {'id': 5000296867, 'qualifierId': 56, 'value': 'Back'}, {'id': 5000296875, 'qualifierId': 213, 'value': '4.96'}, {'id': 5000296873, 'qualifierId': 212, 'value': '13.5'}];3uzxhd8g0jnft5xcd59yztm95;R. Qawasmy;;ckp7byqdw5hwrggka891suuj8;Pass;;;;;;;;;;10,0;0,0;13,5;4,96;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;10,0;0,0;;;;;;;;0;81;50;New York City II;4910;DL;1,0
2681944775;654;5;2;81;54;erwnez7ksfkns4dqmyr1fhbe;0;14,8;-1,6;2024-05-04T01:13:34.582Z;2024-05-04T01:15:01Z;[{'id': 5000276993, 'qualifierId': 347}, {'id': 5000278739, 'qualifierId': 233, 'value': '783'}, {'id': 5000276991, 'qualifierId': 56, 'value': 'Back'}];3uzxhd8g0jnft5xcd59yztm95;R. Qawasmy;;ckp7byqdw5hwrggka891suuj8;Out;;;;;;;;;;;;;;;;;;;;1,0;783,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;;0;81;54;New York City II;4914;DL;1,0
2681944779;783;5;2;81;54;6ddsx316t3j0z6nolrky9k4r8;1;85,2;101,6;2024-05-04T01:13:34.582Z;2024-05-04T01:23:00Z;[{'id': 5000277003, 'qualifierId': 347}, {'id': 5000278725, 'qualifierId': 233, 'value': '654'}, {'id': 5000277001, 'qualifierId': 56, 'value': 'Left'}];eq98gflais2v26wgbkw9wrxg4;K. Haxhari;;ckp7byqdw5hwrggka891suuj8;Out;;;;;;;;;;;;;;;;;;;;1,0;654,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;;0;81;54;Atlanta United II;4914;Sub;1,0
2681944797;784;1;2;81;56;6ddsx316t3j0z6nolrky9k4r8;1;81,5;100,0;2024-05-04T01:13:37.073Z;2024-05-04T01:14:59Z;[{'id': 5000277069, 'qualifierId': 141, 'value': '89.7'}, {'id': 5000277067, 'qualifierId': 140, 'value': '73.9'}, {'id': 5000277073, 'qualifierId': 213, 'value': '3.92'}, {'id': 5000277071, 'qualifierId': 212, 'value': '11.2'}, {'id': 5000277063, 'qualifierId': 107}, {'id': 5000277065, 'qualifierId': 56, 'value': 'Left'}];1p4rbf4wumfagv2ntlewdxey;R. Arévalo;;ckp7byqdw5hwrggka891suuj8;Pass;;;;;;;;;;73,9;89,7;11,2;3,92;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;73,9;89,7;;;;;;;;0;81;56;Atlanta United II;4916;Sub;1,0
2681944803;785;1;2;81;59;6ddsx316t3j0z6nolrky9k4r8;1;73,9;89,7;2024-05-04T01:13:39.633Z;2024-05-04T01:13:41Z;[{'id': 5000277115, 'qualifierId': 212, 'value': '8.6'}, {'id': 5000277117, 'qualifierId': 213, 'value': '4.54'}, {'id': 5000277113, 'qualifierId': 141, 'value': '77.2'}, {'id': 5000277111, 'qualifierId': 140, 'value': '72.5'}, {'id': 5000277109, 'qualifierId': 56, 'value': 'Center'}];7uk47vm92xsvwdofmw1ppawyy;C. Tiao;;ckp7byqdw5hwrggka891suuj8;Pass;;;;;;;;;;72,5;77,2;8,6;4,54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;72,5;77,2;;;;;;;;0;81;59;Atlanta United II;4919;DC;1,0
2681944809;786;1;2;82;1;6ddsx316t3j0z6nolrky9k4r8;1;72,1;77,0;2024-05-04T01:13:41.729Z;2024-05-04T01:13:43Z;[{'id': 5000277143, 'qualifierId': 140, 'value': '70.3'}, {'id': 5000277145, 'qualifierId': 141, 'value': '91.8'}, {'id': 5000277147, 'qualifierId': 212, 'value': '10.2'}, {'id': 5000277149, 'qualifierId': 213, 'value': '1.76'}, {'id': 5000277141, 'qualifierId': 56, 'value': 'Left'}];2676930j149yvanqev61emh62;J. Rozhansky;;ckp7byqdw5hwrggka891suuj8;Pass;;;;;;;;;;70,3;91,8;10,2;1,76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;70,3;91,8;;;;;;;;0;82;1;Atlanta United II;4921;Sub;1,0
2681944831;787;43;2;82;2;6ddsx316t3j0z6nolrky9k4r8;1;0,0;0,0;2024-05-04T01:13:43.329Z;2024-05-04T01:13:49Z;[{'id': 5000277279, 'qualifierId': 141, 'value': '90.2'}, {'id': 5000277277, 'qualifierId': 140, 'value': '55.0'}, {'id': 5000277281, 'qualifierId': 212, 'value': '15.9'}, {'id': 5000277283, 'qualifierId': 213, 'value': '3.21'}, {'id': 5000277275, 'qualifierId': 56, 'value': 'Left'}, {'id': 5000277337, 'qualifierId': 144, 'value': '1'}];7uk47vm92xsvwdofmw1ppawyy;C. Tiao;;ckp7byqdw5hwrggka891suuj8;Deleted event;;;;;;;;;;55,0;90,2;15,9;3,21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;55,0;90,2;;;;;;;;0;82;2;Atlanta United II;4922;DC;1,0
2681944833;788;4;2;82;7;6ddsx316t3j0z6nolrky9k4r8;1;65,4;84,4;2024-05-04T01:13:47.585Z;2024-05-04T01:14:04Z;[{'id': 5000277309, 'qualifierId': 152}, {'id': 5000277311, 'qualifierId': 265}, {'id': 5000277307, 'qualifierId': 56, 'value': 'Left'}, {'id': 5000277683, 'qualifierId': 233, 'value': '655'}, {'id': 5000277313, 'qualifierId': 286}, {'id': 5000277305, 'qualifierId': 13}];7uk47vm92xsvwdofmw1ppawyy;C. Tiao;;ckp7byqdw5hwrggka891suuj8;Foul;;;;;;;;;;;;;;;;;;;;;655,0;;;;;1,0;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;;;;;;;;;;0;82;7;Atlanta United II;4927;DC;1,0
2681944881;655;4;2;82;7;erwnez7ksfkns4dqmyr1fhbe;0;34,6;15,6;2024-05-04T01:13:47.586Z;2024-05-04T01:14:05Z;[{'id': 5000277597, 'qualifierId': 265}, {'id': 5000277591, 'qualifierId': 13}, {'id': 5000277599, 'qualifierId': 285}, {'id': 5000277699, 'qualifierId': 233, 'value': '788'}, {'id': 5000277595, 'qualifierId': 152}, {'id': 5000277593, 'qualifierId': 56, 'value': 'Back'}];b56zx0iumlw5cpjctu307c74k;S. Hurlock;;ckp7byqdw5hwrggka891suuj8;Foul;;;;;;;;;;;;;;;;;;;;;788,0;;;;;;;1,0;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;home;;;;;;;;;;0;82;7;New York City II;4927;Sub;1,0
2681944849;789;1;2;82;10;6ddsx316t3j0z6nolrky9k4r8;1;65,8;81,5;2024-05-04T01:13:51.073Z;2024-05-04T01:13:52Z;[{'id': 5000277401, 'qualifierId': 140, 'value': '72.4'}, {'id': 5000277395, 'qualifierId': 5}, {'id': 5000277407, 'qualifierId': 213, 'value': '0.68'}, {'id': 5000277399, 'qualifierId': 56, 'value': 'Left'}, {'id': 5000277397, 'qualifierId': 152}, {'id': 5000277403, 'qualifierId': 141, 'value': '89.7'}, {'id': 5000277405, 'qualifierId': 212, 'value': '8.9'}];2676930j149yvanqev61emh62;J. Rozhansky;;ckp7byqdw5hwrggka891suuj8;Pass;;;;;;;;;;72,4;89,7;8,9;0,68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;72,4;89,7;;;;;;;;0;82;10;Atlanta United II;4930;Sub;1,0
2681944861;790;1;2;82;11;6ddsx316t3j0z6nolrky9k4r8;1;72,3;89,7;2024-05-04T01:13:52.145Z;2024-05-04T01:13:55Z;[{'id': 5000277469, 'qualifierId': 212, 'value': '9.2'}, {'id': 5000277471, 'qualifierId': 213, 'value': '3.99'}, {'id': 5000277463, 'qualifierId': 56, 'value': 'Left'}, {'id': 5000277467, 'qualifierId': 141, 'value': '79.6'}, {'id': 5000277465, 'qualifierId': 140, 'value': '66.5'}];7uk47vm92xsvwdofmw1ppawyy;C. Tiao;;ckp7byqdw5hwrggka891suuj8;Pass;;;;;;;;;;66,5;79,6;9,2;3,99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;66,5;79,6;;;;;;;;0;82;11;Atlanta United II;4931;DC;1,0
2681944871;791;1;2;82;14;6ddsx316t3j0z6nolrky9k4r8;1;64,6;80,8;2024-05-04T01:13:54.994Z;2024-05-04T01:13:57Z;[{'id': 5000277523, 'qualifierId': 212, 'value': '12.3'}, {'id': 5000277525, 'qualifierId': 213, 'value': '3.50'}, {'id': 5000277517, 'qualifierId': 56, 'value': 'Center'}, {'id': 5000277521, 'qualifierId': 141, 'value': '74.4'}, {'id': 5000277519, 'qualifierId': 140, 'value': '53.6'}];2676930j149yvanqev61emh62;J. Rozhansky;;ckp7byqdw5hwrggka891suuj8;Pass;;;;;;;;;;53,6;74,4;12,3;3,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;53,6;74,4;;;;;;;;0;82;14;Atlanta United II;4934;Sub;1,0
2681944875;792;1;2;82;17;6ddsx316t3j0z6nolrky9k4r8;1;53,6;73,8;2024-05-04T01:13:57.537Z;2024-05-04T01:13:59Z;[{'id': 5000277549, 'qualifierId': 212, 'value': '13.9'}, {'id': 5000277551, 'qualifierId': 213, 'value': '0.65'}, {'id': 5000277547, 'qualifierId': 141, 'value': '86.2'}, {'id': 5000277543, 'qualifierId': 56, 'value': 'Left'}, {'id': 5000277545, 'qualifierId': 140, 'value': '64.1'}];9ijxde56q9ayy0v9kgt2osx04;A. Hauschild;;ckp7byqdw5hwrggka891suuj8;Pass;;;;;;;;;;64,1;86,2;13,9;0,65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;64,1;86,2;;;;;;;;0;82;17;Atlanta United II;4937;DC;1,0
2681944885;793;1;2;82;18;6ddsx316t3j0z6nolrky9k4r8;1;63,8;86,0;2024-05-04T01:13:59.105Z;2024-05-04T01:14:00Z;[{'id': 5000277607, 'qualifierId': 212, 'value': '11.2'}, {'id': 5000277603, 'qualifierId': 140, 'value': '56.3'}, {'id': 5000277605, 'qualifierId': 141, 'value': '74.2'}, {'id': 5000277601, 'qualifierId': 56, 'value': 'Center'}, {'id': 5000277609, 'qualifierId': 213, 'value': '3.94'}];2676930j149yvanqev61emh62;J. Rozhansky;;ckp7byqdw5hwrggka891suuj8;Pass;;;;;;;;;;56,3;74,2;11,2;3,94;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;56,3;74,2;;;;;;;;0;82;18;Atlanta United II;4938;Sub;1,0
2681944897;794;1;2;82;20;6ddsx316t3j0z6nolrky9k4r8;1;55,7;69,3;2024-05-04T01:14:00.832Z;2024-05-04T01:14:05Z;[{'id': 5000277705, 'qualifierId': 140, 'value': '56.6'}, {'id': 5000277707, 'qualifierId': 141, 'value': '28.8'}, {'id': 5000277703, 'qualifierId': 56, 'value': 'Center'}, {'id': 5000277711, 'qualifierId': 213, 'value': '4.75'}, {'id': 5000277709, 'qualifierId': 212, 'value': '27.6'}];9ijxde56q9ayy0v9kgt2osx04;A. Hauschild;;ckp7byqdw5hwrggka891suuj8;Pass;;;;;;;;;;56,6;28,8;27,6;4,75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;56,6;28,8;;;;;;;;0;82;20;Atlanta United II;4940;DC;1,0
2681944907;795;1;2;82;25;6ddsx316t3j0z6nolrky9k4r8;1;58,9;23,3;2024-05-04T01:14:05.569Z;2024-05-04T01:14:09Z;[{'id': 5000277769, 'qualifierId': 140, 'value': '78.5'}, {'id': 5000277775, 'qualifierId': 213, 'value': '5.79'}, {'id': 5000277773, 'qualifierId': 212, 'value': '23.4'}, {'id': 5000277767, 'qualifierId': 56, 'value': 'Right'}, {'id': 5000277771, 'qualifierId': 141, 'value': '7.0'}];eq98gflais2v26wgbkw9wrxg4;K. Haxhari;;ckp7byqdw5hwrggka891suuj8;Pass;;;;;;;;;;78,5;7,0;23,4;5,79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ddsx316t3j0z6nolrky9k4r8;New York City II;away;78,5;7,0;;;;;;;;0;82;25;Atlanta United II;4945;Sub;1,0
