id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamPlayerFormation;value_JerseyNumber;value_PlayerPosition;value_TeamKit;value_Involved;value_Captain;value_TeamFormation;value_Resume;value_DirectionOfPlay;value_Zone;value_Angle;value_PassEndY;value_Length;value_PassEndX;value_KickOff;value_Launch;value_LongBall;value_Offensive;value_OppositeRelatedEventId;value_Cross;value_BlockedPass;value_BlockedCross;value_Left;value_Right;value_CornerTaken;value_Chipped;value_NextEventGoalKick;value_GoalKick;value_High;value_FlickOn;value_HeadPass;value_Defensive;value_NotVisible;value_GkHoof;value_NextEventThrowIn;value_ThrowIn;value_IntendedTackleTarget;value_Unchallenged;value_KeeperThrow;value_Overrun;value_GoalmouthY;value_LowLeft;value_BlockedX;value_GoalmouthZ;value_NotAssisted;value_OutOfBoxCentre;value_RegularPlay;value_BlockedY;value_IndividualPlay;value_RightFooted;value_Collected;value_Hands;value_Stooping;value_AttemptedTackle;value_Direct;value_Foul;value_FreeKickTaken;value_LayOff;value_PlayersCaughtOffside;value_Indirect;value_OutOfPlay;value_Blocked;value_LeftFooted;value_RelatedEventId;value_LowCentre;value_Assisted;value_GkY;value_GkX;value_DefBlock;value_ShirtPull/Holding;value_Low;value_Assist;value_InSwinger;value_IntentionalAssist;value_Head;value_FirstTouch;value_BoxCentre;value_FromCorner;value_DeletedEventType;value_OverhitCross;value_OutOnSideline;value_NotPastGoalLine;value_SwitchOfPlay;value_RefereeDelay;value_DrinksBreak;value_MisHit;value_HighLeft;value_Shove/Push;value_Minutes;value_EndType;value_Handball;value_PullBack;value_LowRight;value_SoloRun;value_GoalShotGameClock;value_GoalShotTimestamp;value_YellowCard;value_TacticalFoul;value_CloseRight;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_CloseLeft;value_SwerveRight;value_Injury;value_InjuredPlayerId;value_FreeKick;value_ParriedSafe;value_Diving;value_SmallBoxRight;value_Standing;value_BoxRight;value_BigChance;value_OtherBodyPart;value_Volley;value_FantasyAssistTeam;value_KeeperTouched;value_FantasyAssistType;value_FantasyAssistId;value_FantasyAssistedBy;value_GkKickFromHands;value_OverArm;value_RecklessOffence;value_GoesToPenalties;value_Penalty;value_TempShotOn;value_Second(2Nd)OppositeRelatedEventId;value_Scored;value_HighRight;value_Saved;value_HitWoodwork;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2710871455;766;8;2;91;26;cwnjxlibb02fuh0vwgvac6h45;1;29,4;29,9;2024-08-18T22:56:39.902Z;2024-08-18T22:56:40Z;[{'id': 5159150991, 'qualifierId': 56, 'value': 'Back'}];4cwccglaxz5sf71eptnj6kzfu;A. Jiménez;;;eqh157z70awog38xarc2epjpw;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;91;26;Crown Legacy;5486;MC;1,0
2710871467;814;4;2;91;27;6ubc4y1v6hr63mca7ica4hp90;1;71,2;72,6;2024-08-18T22:56:41.132Z;2024-08-18T22:56:48Z;[{'id': 5159151125, 'qualifierId': 152}, {'id': 5159151129, 'qualifierId': 286}, {'id': 5159151121, 'qualifierId': 13}, {'id': 5159151131, 'qualifierId': 233, 'value': '767'}, {'id': 5159151123, 'qualifierId': 56, 'value': 'Center'}, {'id': 5159151127, 'qualifierId': 265}];9qhpi9y9iujvkbocafhgrj04q;C. Duke;;;eqh157z70awog38xarc2epjpw;Foul;;;;;;;;;;;;;;;;;;1,0;767,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;91;27;Chattanooga;5487;AMC;1,0
2710871463;767;4;2;91;27;cwnjxlibb02fuh0vwgvac6h45;0;28,8;27,4;2024-08-18T22:56:41.133Z;2024-08-18T22:56:48Z;[{'id': 5159151043, 'qualifierId': 285}, {'id': 5159151035, 'qualifierId': 13}, {'id': 5159151039, 'qualifierId': 152}, {'id': 5159151037, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159151143, 'qualifierId': 233, 'value': '814'}, {'id': 5159151041, 'qualifierId': 265}];4cwccglaxz5sf71eptnj6kzfu;A. Jiménez;;;eqh157z70awog38xarc2epjpw;Foul;;;;;;;;;;;;;;;;;;;814,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;91;27;Crown Legacy;5487;MC;1,0
2710871683;816;15;2;92;11;6ubc4y1v6hr63mca7ica4hp90;1;75,6;74,5;2024-08-18T22:57:25.245Z;2024-08-18T22:57:32Z;[{'id': 5159152603, 'qualifierId': 458}, {'id': 5159152607, 'qualifierId': 147, 'value': '50.2'}, {'id': 5159152325, 'qualifierId': 18}, {'id': 5159152599, 'qualifierId': 103, 'value': '3.2'}, {'id': 5159152595, 'qualifierId': 76}, {'id': 5159152515, 'qualifierId': 20}, {'id': 5159152619, 'qualifierId': 233, 'value': '768'}, {'id': 5159152597, 'qualifierId': 102, 'value': '53.7'}, {'id': 5159152323, 'qualifierId': 26}, {'id': 5159152327, 'qualifierId': 56, 'value': 'Center'}, {'id': 5159152605, 'qualifierId': 146, 'value': '98.0'}];drt65b9m2f494wnoyep49bn1m;F. Mirkovic;;;eqh157z70awog38xarc2epjpw;Attempt Saved;;;;;;;;;;;;;;;;;;;768,0;;;;;;;;;;;;;;;;;;;;;;53,7;1,0;98,0;3,2;1,0;1,0;;50,2;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;98,0;50,2;53,7;3.2;;;;0;92;11;Chattanooga;5531;Sub;1,0
2710871691;768;10;2;92;11;cwnjxlibb02fuh0vwgvac6h45;1;3,3;46,6;2024-08-18T22:57:25.345Z;2024-08-18T22:57:30Z;[{'id': 5159152541, 'qualifierId': 233, 'value': '816'}, {'id': 5159152393, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159152501, 'qualifierId': 180}, {'id': 5159152391, 'qualifierId': 182}, {'id': 5159152499, 'qualifierId': 177}];ew3qxbn1ev1qv7wi0iwoc642c;J. Burke;;;eqh157z70awog38xarc2epjpw;Save;;;;;;;;;;;;;;;;;;;816,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;92;11;Crown Legacy;5531;GK;1,0
2710871711;769;52;2;92;13;cwnjxlibb02fuh0vwgvac6h45;1;3,3;46,6;2024-08-18T22:57:26.855Z;2024-08-18T22:57:29Z;[];ew3qxbn1ev1qv7wi0iwoc642c;J. Burke;;;eqh157z70awog38xarc2epjpw;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;92;13;Crown Legacy;5533;GK;1,0
2710871825;770;1;2;92;33;cwnjxlibb02fuh0vwgvac6h45;0;15,0;36,9;2024-08-18T22:57:46.910Z;2024-08-18T22:57:52Z;[{'id': 5159153177, 'qualifierId': 213, 'value': '0.14'}, {'id': 5159153173, 'qualifierId': 141, 'value': '52.1'}, {'id': 5159153167, 'qualifierId': 199}, {'id': 5159153169, 'qualifierId': 56, 'value': 'Center'}, {'id': 5159153179, 'qualifierId': 1}, {'id': 5159153175, 'qualifierId': 212, 'value': '75.2'}, {'id': 5159153171, 'qualifierId': 140, 'value': '85.9'}];ew3qxbn1ev1qv7wi0iwoc642c;J. Burke;;;eqh157z70awog38xarc2epjpw;Pass;;;;;;;;;;;0,14;52,1;75,2;85,9;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;85,9;52,1;;;;;;;;0;92;33;Crown Legacy;5553;GK;1,0
2710871827;818;52;2;92;40;6ubc4y1v6hr63mca7ica4hp90;1;13,8;50,7;2024-08-18T22:57:54.321Z;2024-08-18T22:57:54Z;[];2v9pdg70kewaarbz4jzsh00a2;C. Odunze;;;eqh157z70awog38xarc2epjpw;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;92;40;Chattanooga;5560;GK;1,0
2710871829;819;1;2;92;41;6ubc4y1v6hr63mca7ica4hp90;1;14,2;50,7;2024-08-18T22:57:55.490Z;2024-08-18T22:57:56Z;[{'id': 5159153251, 'qualifierId': 212, 'value': '26.0'}, {'id': 5159153249, 'qualifierId': 141, 'value': '83.5'}, {'id': 5159153245, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159153247, 'qualifierId': 140, 'value': '27.0'}, {'id': 5159153243, 'qualifierId': 123}, {'id': 5159153257, 'qualifierId': 287}, {'id': 5159153253, 'qualifierId': 213, 'value': '1.03'}];2v9pdg70kewaarbz4jzsh00a2;C. Odunze;;;eqh157z70awog38xarc2epjpw;Pass;;;;;;;;;;;1,03;83,5;26,0;27,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;27,0;83,5;;;;;;;;0;92;41;Chattanooga;5561;GK;1,0
2710871867;820;1;2;92;46;6ubc4y1v6hr63mca7ica4hp90;0;27,8;86,6;2024-08-18T22:58:00.047Z;2024-08-18T23:16:06Z;[{'id': 5159153467, 'qualifierId': 213, 'value': '6.16'}, {'id': 5159153463, 'qualifierId': 141, 'value': '78.5'}, {'id': 5159153459, 'qualifierId': 56, 'value': 'Center'}, {'id': 5159153461, 'qualifierId': 140, 'value': '70.0'}, {'id': 5159153469, 'qualifierId': 1}, {'id': 5159153465, 'qualifierId': 212, 'value': '44.7'}];6bg69aksa8wb6wmu7w81is8yy;J. Forbes;;;eqh157z70awog38xarc2epjpw;Pass;;;;;;;;;;;6,16;78,5;44,7;70,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;70,0;78,5;;;;;;;;0;92;46;Chattanooga;5566;DC;1,0
2710871851;771;8;2;92;47;cwnjxlibb02fuh0vwgvac6h45;1;30,4;18,6;2024-08-18T22:58:01.437Z;2024-08-18T22:58:01Z;[{'id': 5159153375, 'qualifierId': 56, 'value': 'Back'}];87nhafgkozygrd5f06ore0xzo;F. Sar-Sar;;;eqh157z70awog38xarc2epjpw;Interception;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;92;47;Crown Legacy;5567;Sub;1,0
2710871863;772;49;2;92;49;cwnjxlibb02fuh0vwgvac6h45;1;42,4;3,4;2024-08-18T22:58:02.973Z;2024-08-18T22:58:03Z;[];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;;eqh157z70awog38xarc2epjpw;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;92;49;Crown Legacy;5569;DR;1,0
2710871891;773;1;2;92;50;cwnjxlibb02fuh0vwgvac6h45;1;44,1;2,8;2024-08-18T22:58:03.663Z;2024-08-18T22:58:07Z;[{'id': 5159153625, 'qualifierId': 140, 'value': '69.7'}, {'id': 5159153629, 'qualifierId': 212, 'value': '26.9'}, {'id': 5159153623, 'qualifierId': 56, 'value': 'Right'}, {'id': 5159153627, 'qualifierId': 141, 'value': '3.9'}, {'id': 5159153631, 'qualifierId': 213, 'value': '0.03'}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;;eqh157z70awog38xarc2epjpw;Pass;;;;;;;;;;;0,03;3,9;26,9;69,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;69,7;3,9;;;;;;;;0;92;50;Crown Legacy;5570;DR;1,0
2710871895;774;4;2;92;53;cwnjxlibb02fuh0vwgvac6h45;1;70,4;4,2;2024-08-18T22:58:07.549Z;2024-08-18T23:06:08Z;[{'id': 5159153643, 'qualifierId': 152}, {'id': 5159153647, 'qualifierId': 286}, {'id': 5159153639, 'qualifierId': 13}, {'id': 5159153645, 'qualifierId': 265}, {'id': 5159153641, 'qualifierId': 56, 'value': 'Right'}, {'id': 5159153729, 'qualifierId': 233, 'value': '821'}];998rlczcxbxeg4ac82lvk0max;M. Naglestad;;;eqh157z70awog38xarc2epjpw;Foul;;;;;;;;;;;;;;;;;;1,0;821,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;;;;;;;;;;0;92;53;Crown Legacy;5573;Sub;1,0
2710871909;821;4;2;92;53;6ubc4y1v6hr63mca7ica4hp90;0;29,6;95,8;2024-08-18T22:58:07.550Z;2024-08-18T23:06:09Z;[{'id': 5159153739, 'qualifierId': 233, 'value': '774'}, {'id': 5159153717, 'qualifierId': 13}, {'id': 5159153725, 'qualifierId': 285}, {'id': 5159153721, 'qualifierId': 152}, {'id': 5159153719, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159153723, 'qualifierId': 265}];avxfzgoe2y0opif75qu3aeb6c;W. Sangoquiza;;;eqh157z70awog38xarc2epjpw;Foul;;;;;;;;;;;;;;;;;;;774,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;92;53;Chattanooga;5573;DC;1,0
2710871921;822;17;2;92;58;6ubc4y1v6hr63mca7ica4hp90;1;0,0;0,0;2024-08-18T22:58:11.695Z;2024-08-18T22:58:29Z;[{'id': 5159154163, 'qualifierId': 13, 'value': '243'}, {'id': 5159154159, 'qualifierId': 31}, {'id': 5159154161, 'qualifierId': 392}];avxfzgoe2y0opif75qu3aeb6c;W. Sangoquiza;;;eqh157z70awog38xarc2epjpw;Card;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;243,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;92;58;Chattanooga;5578;DC;1,0
2710872093;775;1;2;93;38;cwnjxlibb02fuh0vwgvac6h45;1;71,4;3,4;2024-08-18T22:58:51.581Z;2024-08-18T22:58:52Z;[{'id': 5159154819, 'qualifierId': 56, 'value': 'Right'}, {'id': 5159154815, 'qualifierId': 5}, {'id': 5159154827, 'qualifierId': 213, 'value': '1.29'}, {'id': 5159154823, 'qualifierId': 141, 'value': '7.1'}, {'id': 5159154817, 'qualifierId': 152}, {'id': 5159154825, 'qualifierId': 212, 'value': '2.6'}, {'id': 5159154821, 'qualifierId': 140, 'value': '72.1'}];5m8hxfvza21t4wfe6v0a18etw;L. García;;;eqh157z70awog38xarc2epjpw;Pass;;;;;;;;;;;1,29;7,1;2,6;72,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;72,1;7,1;;;;;;;;0;93;38;Crown Legacy;5618;AMC;1,0
2710872099;776;1;2;93;39;cwnjxlibb02fuh0vwgvac6h45;1;72,1;7,1;2024-08-18T22:58:52.716Z;2024-08-18T22:58:53Z;[{'id': 5159154865, 'qualifierId': 56, 'value': 'Right'}, {'id': 5159154869, 'qualifierId': 141, 'value': '5.2'}, {'id': 5159154871, 'qualifierId': 212, 'value': '3.9'}, {'id': 5159154873, 'qualifierId': 213, 'value': '3.48'}, {'id': 5159154867, 'qualifierId': 140, 'value': '68.6'}];6zbb5xiauoixj3clxdgud8lxw;C. Watson;;;eqh157z70awog38xarc2epjpw;Pass;;;;;;;;;;;3,48;5,2;3,9;68,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;68,6;5,2;;;;;;;;0;93;39;Crown Legacy;5619;Sub;1,0
2710872105;777;1;2;93;39;cwnjxlibb02fuh0vwgvac6h45;1;68,6;5,2;2024-08-18T22:58:53.453Z;2024-08-18T22:58:54Z;[{'id': 5159154905, 'qualifierId': 212, 'value': '23.3'}, {'id': 5159154901, 'qualifierId': 140, 'value': '69.6'}, {'id': 5159154899, 'qualifierId': 56, 'value': 'Center'}, {'id': 5159154907, 'qualifierId': 213, 'value': '1.53'}, {'id': 5159154903, 'qualifierId': 141, 'value': '39.5'}];5m8hxfvza21t4wfe6v0a18etw;L. García;;;eqh157z70awog38xarc2epjpw;Pass;;;;;;;;;;;1,53;39,5;23,3;69,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;69,6;39,5;;;;;;;;0;93;39;Crown Legacy;5619;AMC;1,0
2710872119;778;1;2;93;40;cwnjxlibb02fuh0vwgvac6h45;0;69,6;39,5;2024-08-18T22:58:54.432Z;2024-08-18T22:58:57Z;[{'id': 5159154993, 'qualifierId': 212, 'value': '29.7'}, {'id': 5159154987, 'qualifierId': 56, 'value': 'Center'}, {'id': 5159154989, 'qualifierId': 140, 'value': '97.1'}, {'id': 5159154995, 'qualifierId': 213, 'value': '6.05'}, {'id': 5159154991, 'qualifierId': 141, 'value': '29.5'}];4cwccglaxz5sf71eptnj6kzfu;A. Jiménez;;;eqh157z70awog38xarc2epjpw;Pass;;;;;;;;;;;6,05;29,5;29,7;97,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;away;97,1;29,5;;;;;;;;0;93;40;Crown Legacy;5620;MC;1,0
2710872145;823;52;2;93;49;6ubc4y1v6hr63mca7ica4hp90;1;8,2;70,2;2024-08-18T22:59:02.579Z;2024-08-18T22:59:02Z;[];2v9pdg70kewaarbz4jzsh00a2;C. Odunze;;;eqh157z70awog38xarc2epjpw;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;93;49;Chattanooga;5629;GK;1,0
2710872167;824;1;2;93;50;6ubc4y1v6hr63mca7ica4hp90;1;14,2;69,6;2024-08-18T22:59:04.260Z;2024-08-18T22:59:07Z;[{'id': 5159155271, 'qualifierId': 213, 'value': '0.73'}, {'id': 5159155267, 'qualifierId': 141, 'value': '89.3'}, {'id': 5159155263, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159155261, 'qualifierId': 123}, {'id': 5159155269, 'qualifierId': 212, 'value': '20.2'}, {'id': 5159155265, 'qualifierId': 140, 'value': '28.6'}];2v9pdg70kewaarbz4jzsh00a2;C. Odunze;;;eqh157z70awog38xarc2epjpw;Pass;;;;;;;;;;;0,73;89,3;20,2;28,6;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;28,6;89,3;;;;;;;;0;93;50;Chattanooga;5630;GK;1,0
2710872183;825;1;2;93;54;6ubc4y1v6hr63mca7ica4hp90;1;29,5;89,9;2024-08-18T22:59:07.619Z;2024-08-18T22:59:10Z;[{'id': 5159155369, 'qualifierId': 56, 'value': 'Back'}, {'id': 5159155371, 'qualifierId': 140, 'value': '43.1'}, {'id': 5159155375, 'qualifierId': 212, 'value': '14.7'}, {'id': 5159155377, 'qualifierId': 213, 'value': '0.24'}, {'id': 5159155373, 'qualifierId': 141, 'value': '95.0'}];6bg69aksa8wb6wmu7w81is8yy;J. Forbes;;;eqh157z70awog38xarc2epjpw;Pass;;;;;;;;;;;0,24;95,0;14,7;43,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;43,1;95,0;;;;;;;;0;93;54;Chattanooga;5634;DC;1,0
2710872203;826;1;2;93;56;6ubc4y1v6hr63mca7ica4hp90;1;41,7;95,3;2024-08-18T22:59:10.403Z;2024-08-18T22:59:12Z;[{'id': 5159155449, 'qualifierId': 140, 'value': '36.9'}, {'id': 5159155451, 'qualifierId': 141, 'value': '72.3'}, {'id': 5159155455, 'qualifierId': 213, 'value': '4.40'}, {'id': 5159155453, 'qualifierId': 212, 'value': '16.4'}, {'id': 5159155447, 'qualifierId': 56, 'value': 'Back'}];9ohy24mxhsqao5kymh0lbxxck;N. Berchimas;;;eqh157z70awog38xarc2epjpw;Pass;;;;;;;;;;;4,4;72,3;16,4;36,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;36,9;72,3;;;;;;;;0;93;56;Chattanooga;5636;AML;1,0
2710872225;827;1;2;93;58;6ubc4y1v6hr63mca7ica4hp90;1;38,0;72,9;2024-08-18T22:59:12.467Z;2024-08-18T22:59:16Z;[{'id': 5159155563, 'qualifierId': 213, 'value': '5.18'}, {'id': 5159155559, 'qualifierId': 141, 'value': '10.1'}, {'id': 5159155551, 'qualifierId': 155}, {'id': 5159155555, 'qualifierId': 56, 'value': 'Right'}, {'id': 5159155557, 'qualifierId': 140, 'value': '58.5'}, {'id': 5159155553, 'qualifierId': 196}, {'id': 5159155561, 'qualifierId': 212, 'value': '47.8'}, {'id': 5159155565, 'qualifierId': 1}];drt65b9m2f494wnoyep49bn1m;F. Mirkovic;;;eqh157z70awog38xarc2epjpw;Pass;;;;;;;;;;;5,18;10,1;47,8;58,5;;;1,0;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;58,5;10,1;;;;;;;;0;93;58;Chattanooga;5638;Sub;1,0
2710872243;828;1;2;94;2;6ubc4y1v6hr63mca7ica4hp90;0;61,1;14,3;2024-08-18T22:59:16.547Z;2024-08-18T22:59:19Z;[{'id': 5159155693, 'qualifierId': 213, 'value': '0.07'}, {'id': 5159155687, 'qualifierId': 140, 'value': '80.3'}, {'id': 5159155689, 'qualifierId': 141, 'value': '16.5'}, {'id': 5159155685, 'qualifierId': 56, 'value': 'Right'}, {'id': 5159155691, 'qualifierId': 212, 'value': '20.2'}];35i699wz5v6nush729peu776c;Josué;;;eqh157z70awog38xarc2epjpw;Pass;;;;;;;;;;;0,07;16,5;20,2;80,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;80,3;16,5;;;;;;;;0;94;2;Chattanooga;5642;Sub;1,0
