id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_PlayerPosition;value_JerseyNumber;value_Captain;value_TeamPlayerFormation;value_Involved;value_Resume;value_TeamFormation;value_TeamKit;value_DirectionOfPlay;value_PassEndY;value_Zone;value_Angle;value_PassEndX;value_KickOff;value_Length;value_LongBall;value_Chipped;value_HeadPass;value_FlickOn;value_Launch;value_TouchTypePass;value_Head;value_PlayersCaughtOffside;value_NotVisible;value_DeletedEventType;value_FreeKickTaken;value_Indirect;value_LayOff;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_OutOfPlay;value_Defensive;value_Offensive;value_TouchTypeClearance;value_Foul;value_AttemptedTackle;value_Direct;value_FantasyAssistId;value_KeeperTouched;value_OutOfBoxCentre;value_GoalmouthZ;value_GkYTimeOfGoal;value_RightFooted;value_HighCentre;value_GkX;value_FantasyAssistedBy;value_GkY;value_GoalShotTimestamp;value_FreeKick;value_GoalShotGameClock;value_NotAssisted;value_GkXTimeOfGoal;value_FantasyAssistType;value_FantasyAssistTeam;value_GoalmouthY;value_NextEventGoalKick;value_High;value_GoalKick;value_BlockedPass;value_TouchTypeControl;value_IntendedTackleTarget;value_TakeOnSpace;value_IndividualPlay;value_HighLeft;value_Volley;value_FirstTouch;value_RegularPlay;value_SmallBoxCentre;value_LeftFooted;value_BigChance;value_AerialFoul;value_Defensive1V1;value_TakeOnOvertake;value_Low;value_Cross;value_OutSwinger;value_RelatedEventId;value_Assisted;value_LowLeft;value_Deflection;value_Tap;value_LowGkIntervention;value_KeeperThrow;value_Shove/Push;value_MediumGkIntervention;value_OverArm;value_Assist;value_LowCentre;value_BlockedY;value_BlockedX;value_Blocked;value_BoxCentre;value_DefBlock;value_Left;value_Right;value_CornerTaken;value_FromCorner;value_DrivenCross;value_Straight;value_Overrun;value_IntentionalAssist;value_IncorrectOutOfPlayDecision;value_BlockedCross;value_PullBack;value_MisHit;value_CloseRightAndHigh;value_InSwinger;value_LowRight;value_ShirtPull/Holding;value_SwitchOfPlay;value_ParriedDanger;value_Hands;value_Diving;value_HighGkIntervention;value_ParriedSafe;value_Injury;value_InjuredPlayerId;value_Minutes;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_EndType;value_CaptainChange;value_HighRight;value_SwerveRight;value_Collected;value_Stooping;value_Handball;value_Tactical;value_FloatedCross;value_Standing;value_OwnPlayer;value_OwnShotBlocked;value_NotPastGoalLine;value_HighClaim;value_BoxRight;value_CloseHigh;value_OutOfBoxDeepRight;value_TacticalFoul;value_YellowCard;value_ProfessionalFoulLastMan;value_RedCard;value_BlockedClearance;value_TimeWasting;value_ThroughBall;value_GkKickFromHands;value_Sliding;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;value_CoachTypes;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2697651483;668;44;2;77;0;csntc7hucmo21gknxc5y0kc4q;0;63,8;68,0;2024-06-24T00:41:34.385Z;2024-06-26T14:24:14Z;[{'id': 5086106713, 'qualifierId': 286}, {'id': 5086106763, 'qualifierId': 233, 'value': '676'}, {'id': 5086106711, 'qualifierId': 56, 'value': 'Center'}];anysxg2z6niqapc5m3f4tzims;J. Bolma;;;djyf2lijq06bks50mxfpgls7o;Aerial;;;;;;;;;;;;;;;;;;;;;;;;;;;;;676,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;0;0;77;0;Crown Legacy;4620;Sub;1,0
2697651487;677;61;2;77;0;6ubc4y1v6hr63mca7ica4hp90;0;36,1;27,9;2024-06-24T00:41:34.592Z;2024-06-26T14:24:17Z;[{'id': 5086106719, 'qualifierId': 56, 'value': 'Back'}];ds4avrkvrp4jxq9lp02ssci22;N. Scardina;;;djyf2lijq06bks50mxfpgls7o;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;0;0;77;0;New England II;4620;DR;1,0
2697651537;669;1;2;77;8;csntc7hucmo21gknxc5y0kc4q;1;74,3;51,6;2024-06-24T00:41:42.277Z;2024-06-24T00:42:04Z;[{'id': 5086106949, 'qualifierId': 212, 'value': '14.1'}, {'id': 5086106943, 'qualifierId': 56, 'value': 'Center'}, {'id': 5086107381, 'qualifierId': 210, 'value': '15'}, {'id': 5086106945, 'qualifierId': 140, 'value': '75.4'}, {'id': 5086106947, 'qualifierId': 141, 'value': '31.0'}, {'id': 5086106951, 'qualifierId': 213, 'value': '4.79'}];anysxg2z6niqapc5m3f4tzims;J. Bolma;;1,0;djyf2lijq06bks50mxfpgls7o;Pass;;;;;;;;;;31,0;;4,79;75,4;;14,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;75,4;31,0;;;;;;;0;0;77;8;Crown Legacy;4628;Sub;1,0
2697651539;670;15;2;77;12;csntc7hucmo21gknxc5y0kc4q;1;83,8;36,4;2024-06-24T00:41:46.790Z;2024-06-26T14:24:45Z;[{'id': 5086107329, 'qualifierId': 72}, {'id': 5086106967, 'qualifierId': 63}, {'id': 5086107779, 'qualifierId': 233, 'value': '678'}, {'id': 5086106965, 'qualifierId': 22}, {'id': 5086106969, 'qualifierId': 56, 'value': 'Center'}, {'id': 5086107401, 'qualifierId': 103, 'value': '5.1'}, {'id': 5086107405, 'qualifierId': 146, 'value': '98.8'}, {'id': 5086107403, 'qualifierId': 215}, {'id': 5086107399, 'qualifierId': 102, 'value': '53.9'}, {'id': 5086107407, 'qualifierId': 147, 'value': '48.0'}, {'id': 5086107391, 'qualifierId': 76}, {'id': 5086107395, 'qualifierId': 55, 'value': '669'}, {'id': 5086107393, 'qualifierId': 29}];bzv3yqbc7ttf7fftbm2nelxck;M. Fry;;;djyf2lijq06bks50mxfpgls7o;Attempt Saved;;;;;;;;;;;;;;;;;;;;;;;;;;;;;678,0;;;;;;;;;;;;;5,1;;;;;;;;;;;;;;53,9;;;;;;;;1,0;;;;1,0;;1,0;;;;;;;;669,0;1,0;1,0;;;;;;;;;;48,0;98,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;98,8;48,0;53,9;5.1;669,0;anysxg2z6niqapc5m3f4tzims;0;0;77;12;Crown Legacy;4632;Sub;1,0
2697651553;678;10;2;77;12;6ubc4y1v6hr63mca7ica4hp90;1;1,7;51,5;2024-06-24T00:41:46.890Z;2024-06-26T14:25:02Z;[{'id': 5086107051, 'qualifierId': 182}, {'id': 5087900937, 'qualifierId': 173}, {'id': 5086107761, 'qualifierId': 179}, {'id': 5086107053, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086107791, 'qualifierId': 233, 'value': '670'}, {'id': 5087900923, 'qualifierId': 377}];4npcsyrhri5kmeks8gfon146i;N. Holliday;;;djyf2lijq06bks50mxfpgls7o;Save;;;;;;;;;;;;;;;;;;;;;;;;;;;;;670,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;0;0;77;12;New England II;4632;GK;1,0
2697651573;679;49;2;77;16;6ubc4y1v6hr63mca7ica4hp90;1;6,3;14,4;2024-06-24T00:41:50.855Z;2024-06-26T14:25:04Z;[];ds4avrkvrp4jxq9lp02ssci22;N. Scardina;;;djyf2lijq06bks50mxfpgls7o;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;0;0;77;16;New England II;4636;DR;1,0
2697651601;680;1;2;77;18;6ubc4y1v6hr63mca7ica4hp90;1;5,6;9,2;2024-06-24T00:41:52.911Z;2024-06-24T00:42:00Z;[{'id': 5086107293, 'qualifierId': 140, 'value': '36.8'}, {'id': 5086107295, 'qualifierId': 141, 'value': '8.9'}, {'id': 5086107291, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086107299, 'qualifierId': 213, 'value': '6.28'}, {'id': 5086107301, 'qualifierId': 1}, {'id': 5086107297, 'qualifierId': 212, 'value': '32.8'}, {'id': 5086107289, 'qualifierId': 157}];ds4avrkvrp4jxq9lp02ssci22;N. Scardina;;;djyf2lijq06bks50mxfpgls7o;Pass;;;;;;;;;;8,9;;6,28;36,8;;32,8;1,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;36,8;8,9;;;;;;;0;0;77;18;New England II;4638;DR;1,0
2697981867;817;83;2;77;22;csntc7hucmo21gknxc5y0kc4q;1;72,5;94,8;2024-06-24T00:41:56.040Z;2024-06-26T14:25:54Z;[{'id': 5087901009, 'qualifierId': 399, 'value': '7ofdnarha4k4b8nggld7gxnqi'}];6swu634pybxjq658jscc2bcic;J. Partal;;;djyf2lijq06bks50mxfpgls7o;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;0;0;77;22;Crown Legacy;4642;Sub;1,0
2697981869;816;3;2;77;23;6ubc4y1v6hr63mca7ica4hp90;1;27,5;5,2;2024-06-24T00:41:57.042Z;2024-06-26T14:26:16Z;[{'id': 5087901027, 'qualifierId': 464}, {'id': 5087901037, 'qualifierId': 233, 'value': '818'}, {'id': 5087901021, 'qualifierId': 56, 'value': 'Back'}, {'id': 5087901025, 'qualifierId': 285}];7ofdnarha4k4b8nggld7gxnqi;J. Nyandjo;;;djyf2lijq06bks50mxfpgls7o;Take On;;;;;;;;;;;;;;;;;;;;;;;;;;;;;818,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;0;0;77;23;New England II;4643;Sub;1,0
2697981871;818;45;2;77;23;csntc7hucmo21gknxc5y0kc4q;0;72,5;94,8;2024-06-24T00:41:57.042Z;2024-06-26T14:26:13Z;[{'id': 5087901029, 'qualifierId': 56, 'value': 'Left'}, {'id': 5087901033, 'qualifierId': 286}, {'id': 5087901035, 'qualifierId': 233, 'value': '816'}];c1z6mxuhvuegd4c5b3hau93ze;M. Al-Hasnawi;;;djyf2lijq06bks50mxfpgls7o;Challenge;;;;;;;;;;;;;;;;;;;;;;;;;;;;;816,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;0;0;77;23;Crown Legacy;4643;DC;1,0
2697651617;681;1;2;77;24;6ubc4y1v6hr63mca7ica4hp90;1;37,6;11,0;2024-06-24T00:41:58.887Z;2024-06-26T14:26:23Z;[{'id': 5086107365, 'qualifierId': 140, 'value': '41.8'}, {'id': 5086107363, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086107371, 'qualifierId': 213, 'value': '0.86'}, {'id': 5086107369, 'qualifierId': 212, 'value': '6.7'}, {'id': 5086107367, 'qualifierId': 141, 'value': '18.5'}];7ofdnarha4k4b8nggld7gxnqi;J. Nyandjo;;;djyf2lijq06bks50mxfpgls7o;Pass;;;;;;;;;;18,5;;0,86;41,8;;6,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;41,8;18,5;;;;;;;0;0;77;24;New England II;4644;Sub;1,0
2697651621;682;4;2;77;30;6ubc4y1v6hr63mca7ica4hp90;1;58,1;13,8;2024-06-24T00:42:04.368Z;2024-06-24T00:45:16Z;[{'id': 5086107467, 'qualifierId': 295}, {'id': 5086110865, 'qualifierId': 233, 'value': '671'}, {'id': 5086107469, 'qualifierId': 56, 'value': 'Right'}, {'id': 5086107471, 'qualifierId': 152}, {'id': 5086107473, 'qualifierId': 286}, {'id': 5086107465, 'qualifierId': 13}];drt65b9m2f494wnoyep49bn1m;F. Mirkovic;;;djyf2lijq06bks50mxfpgls7o;Foul;;;;;;;;;;;;;;;;;;;;;;;;;;;;;671,0;;;;;1,0;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;0;0;77;30;New England II;4650;Sub;1,0
2697651647;671;4;2;77;30;csntc7hucmo21gknxc5y0kc4q;0;41,9;86,2;2024-06-24T00:42:04.369Z;2024-06-24T00:45:16Z;[{'id': 5086107607, 'qualifierId': 152}, {'id': 5086107891, 'qualifierId': 55, 'value': '672'}, {'id': 5086110869, 'qualifierId': 233, 'value': '682'}, {'id': 5086107601, 'qualifierId': 13}, {'id': 5086107609, 'qualifierId': 285}, {'id': 5086107603, 'qualifierId': 295}, {'id': 5086107605, 'qualifierId': 56, 'value': 'Back'}];5adul4r3hifu5x4tv8efr05ey;Maciel;;;djyf2lijq06bks50mxfpgls7o;Foul;;;;;;;;;;;;;;;;;;;;;;;;;;;;;682,0;;;;1,0;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;672,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;672,0;5adul4r3hifu5x4tv8efr05ey;0;0;77;30;Crown Legacy;4650;MC;1,0
2697651691;672;17;2;77;34;csntc7hucmo21gknxc5y0kc4q;1;0,0;0,0;2024-06-24T00:42:08.949Z;2024-06-26T14:26:55Z;[{'id': 5086107881, 'qualifierId': 393}, {'id': 5086107879, 'qualifierId': 31}, {'id': 5086107883, 'qualifierId': 13, 'value': '243'}, {'id': 5086107885, 'qualifierId': 55, 'value': '671'}];5adul4r3hifu5x4tv8efr05ey;Maciel;;;djyf2lijq06bks50mxfpgls7o;Card;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;243,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;671,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;671,0;5adul4r3hifu5x4tv8efr05ey;0;0;77;34;Crown Legacy;4654;MC;1,0
2697651685;683;1;2;78;0;6ubc4y1v6hr63mca7ica4hp90;1;59,5;14,4;2024-06-24T00:42:34.703Z;2024-06-24T00:42:36Z;[{'id': 5086107821, 'qualifierId': 140, 'value': '73.4'}, {'id': 5086107817, 'qualifierId': 152}, {'id': 5086107823, 'qualifierId': 141, 'value': '3.8'}, {'id': 5086107825, 'qualifierId': 212, 'value': '16.3'}, {'id': 5086107819, 'qualifierId': 56, 'value': 'Right'}, {'id': 5086107827, 'qualifierId': 213, 'value': '5.82'}, {'id': 5086107815, 'qualifierId': 5}];ds4avrkvrp4jxq9lp02ssci22;N. Scardina;;;djyf2lijq06bks50mxfpgls7o;Pass;;;;;;;;;;3,8;;5,82;73,4;;16,3;;;;;;;;;;;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;73,4;3,8;;;;;;;0;0;78;0;New England II;4680;DR;1,0
2697651687;684;43;2;78;2;6ubc4y1v6hr63mca7ica4hp90;1;0,0;0,0;2024-06-24T00:42:36.523Z;2024-06-24T00:42:47Z;[{'id': 5086107869, 'qualifierId': 189, 'value': '0'}, {'id': 5086107831, 'qualifierId': 56, 'value': 'Right'}, {'id': 5086107991, 'qualifierId': 144, 'value': '61'}];7ofdnarha4k4b8nggld7gxnqi;J. Nyandjo;;;djyf2lijq06bks50mxfpgls7o;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;0,0;61,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;0;0;78;2;New England II;4682;Sub;1,0
2697981885;819;83;2;78;8;csntc7hucmo21gknxc5y0kc4q;1;2,0;83,0;2024-06-24T00:42:42.205Z;2024-06-26T14:27:42Z;[{'id': 5087901117, 'qualifierId': 399, 'value': '7ofdnarha4k4b8nggld7gxnqi'}];5adul4r3hifu5x4tv8efr05ey;Maciel;;;djyf2lijq06bks50mxfpgls7o;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;0;0;78;8;Crown Legacy;4688;MC;1,0
2697981889;820;83;2;78;9;csntc7hucmo21gknxc5y0kc4q;1;2,0;83,0;2024-06-24T00:42:43.430Z;2024-06-26T14:27:50Z;[{'id': 5087901139, 'qualifierId': 399, 'value': '7ofdnarha4k4b8nggld7gxnqi'}];c1z6mxuhvuegd4c5b3hau93ze;M. Al-Hasnawi;;;djyf2lijq06bks50mxfpgls7o;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;0;0;78;9;Crown Legacy;4689;DC;1,0
2697651701;685;61;2;78;10;6ubc4y1v6hr63mca7ica4hp90;0;98,0;16,4;2024-06-24T00:42:44.879Z;2024-06-24T00:42:45Z;[{'id': 5086107937, 'qualifierId': 56, 'value': 'Right'}];7ofdnarha4k4b8nggld7gxnqi;J. Nyandjo;;;djyf2lijq06bks50mxfpgls7o;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;0;0;78;10;New England II;4690;Sub;1,0
2697651721;673;5;2;78;11;csntc7hucmo21gknxc5y0kc4q;1;-1,2;80,8;2024-06-24T00:42:45.567Z;2024-06-24T00:45:14Z;[{'id': 5086108041, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086110817, 'qualifierId': 233, 'value': '686'}, {'id': 5086108043, 'qualifierId': 346}];opnutov04c33y3gq2fjpkaac;J. Gunn;;;djyf2lijq06bks50mxfpgls7o;Out;;;;;;;;;;;;;;;;;;;;;;;;;;;;;686,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;;;;;;;;;0;0;78;11;Crown Legacy;4691;GK;1,0
2697651705;686;5;2;78;11;6ubc4y1v6hr63mca7ica4hp90;0;101,2;19,2;2024-06-24T00:42:45.567Z;2024-06-24T00:45:14Z;[{'id': 5086107947, 'qualifierId': 346}, {'id': 5086110821, 'qualifierId': 233, 'value': '673'}, {'id': 5086107945, 'qualifierId': 56, 'value': 'Right'}];7ofdnarha4k4b8nggld7gxnqi;J. Nyandjo;;;djyf2lijq06bks50mxfpgls7o;Out;;;;;;;;;;;;;;;;;;;;;;;;;;;;;673,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;0;0;78;11;New England II;4691;Sub;1,0
2697651751;674;1;2;78;25;csntc7hucmo21gknxc5y0kc4q;1;5,0;63,0;2024-06-24T00:42:59.813Z;2024-06-24T00:43:16Z;[{'id': 5086108223, 'qualifierId': 237}, {'id': 5086108209, 'qualifierId': 124}, {'id': 5086108217, 'qualifierId': 212, 'value': '13.1'}, {'id': 5086108213, 'qualifierId': 140, 'value': '15.5'}, {'id': 5086108215, 'qualifierId': 141, 'value': '73.5'}, {'id': 5086108219, 'qualifierId': 213, 'value': '0.57'}, {'id': 5086108211, 'qualifierId': 56, 'value': 'Back'}];et772m1f5cqceeffckpnty1p0;E. Klein;;;djyf2lijq06bks50mxfpgls7o;Pass;;;;;;;;;;73,5;;0,57;15,5;;13,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;15,5;73,5;;;;;;;0;0;78;25;Crown Legacy;4705;DC;1,0
2697651773;675;1;2;78;27;csntc7hucmo21gknxc5y0kc4q;1;15,0;73,0;2024-06-24T00:43:01.428Z;2024-06-24T00:43:06Z;[{'id': 5086108327, 'qualifierId': 213, 'value': '3.63'}, {'id': 5086108319, 'qualifierId': 56, 'value': 'Back'}, {'id': 5086108321, 'qualifierId': 140, 'value': '6.1'}, {'id': 5086108323, 'qualifierId': 141, 'value': '65.7'}, {'id': 5086108325, 'qualifierId': 212, 'value': '10.6'}];5adul4r3hifu5x4tv8efr05ey;Maciel;;;djyf2lijq06bks50mxfpgls7o;Pass;;;;;;;;;;65,7;;3,63;6,1;;10,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;6,1;65,7;;;;;;;0;0;78;27;Crown Legacy;4707;MC;1,0
2697651789;676;1;2;78;32;csntc7hucmo21gknxc5y0kc4q;1;9,5;63,7;2024-06-24T00:43:06.596Z;2024-06-24T00:43:11Z;[{'id': 5086108411, 'qualifierId': 141, 'value': '85.4'}, {'id': 5086108419, 'qualifierId': 213, 'value': '0.40'}, {'id': 5086108407, 'qualifierId': 140, 'value': '42.6'}, {'id': 5086108415, 'qualifierId': 212, 'value': '37.8'}, {'id': 5086108423, 'qualifierId': 1}, {'id': 5086108405, 'qualifierId': 56, 'value': 'Back'}];et772m1f5cqceeffckpnty1p0;E. Klein;;;djyf2lijq06bks50mxfpgls7o;Pass;;;;;;;;;;85,4;;0,4;42,6;;37,8;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;42,6;85,4;;;;;;;0;0;78;32;Crown Legacy;4712;DC;1,0
2697651797;677;1;2;78;37;csntc7hucmo21gknxc5y0kc4q;0;43,4;93,0;2024-06-24T00:43:11.684Z;2024-06-26T14:28:23Z;[{'id': 5086108467, 'qualifierId': 213, 'value': '6.18'}, {'id': 5086108459, 'qualifierId': 56, 'value': 'Left'}, {'id': 5086108465, 'qualifierId': 212, 'value': '37.2'}, {'id': 5086108463, 'qualifierId': 141, 'value': '87.2'}, {'id': 5087901155, 'qualifierId': 155}, {'id': 5086108469, 'qualifierId': 1}, {'id': 5086108461, 'qualifierId': 140, 'value': '78.6'}];69ypla76c710iv0yegix1maz8;Marcos Dias;;;djyf2lijq06bks50mxfpgls7o;Pass;;;;;;;;;;87,2;;6,18;78,6;;37,2;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;home;78,6;87,2;;;;;;;0;0;78;37;Crown Legacy;4717;Sub;1,0
