id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_JerseyNumber;value_TeamFormation;value_Captain;value_Involved;value_TeamKit;value_PlayerPosition;value_TeamPlayerFormation;value_Resume;value_DirectionOfPlay;value_PassEndY;value_KickOff;value_PassEndX;value_Length;value_Zone;value_Angle;value_IntendedTackleTarget;value_Offensive;value_TakeOnOvertake;value_OppositeRelatedEventId;value_TouchTypeControl;value_Defensive;value_OutSwinger;value_RightFooted;value_Cross;value_OutOfPlay;value_Right;value_Left;value_CornerTaken;value_LongBall;value_Chipped;value_MediumGkIntervention;value_OverArm;value_KeeperThrow;value_BlockedPass;value_TakeOnSpace;value_ShirtPull/Holding;value_Foul;value_Direct;value_FreeKickTaken;value_HeadPass;value_InjuredPlayerId;value_Injury;value_RelatedEventId;value_InSwinger;value_LeftFooted;value_FlickOn;value_Head;value_DeletedEventType;value_NotAssisted;value_GkY;value_Blocked;value_LowCentre;value_BlockedX;value_GoalmouthZ;value_BoxCentre;value_GkX;value_BlockedY;value_FromCorner;value_FirstTouch;value_GoalmouthY;value_DefBlock;value_NotVisible;value_PlayersCaughtOffside;value_Indirect;value_TouchTypeClearance;value_Assist;value_Assisted;value_IndividualPlay;value_FastBreak;value_BoxLeft;value_CloseLeft;value_NextEventGoalKick;value_GoalKick;value_Low;value_TouchTypePass;value_LayOff;value_NextEventThrowIn;value_ThrowIn;value_SwitchOfPlay;value_Unchallenged;value_LowGkIntervention;value_GkKickFromHands;value_Launch;value_AttemptedTackle;value_Shove/Push;value_YellowCard;value_TacticalFoul;value_IntentionalAssist;value_SetPiece;value_Overrun;value_RegularPlay;value_OutOfBoxCentre;value_High;value_HighGkIntervention;value_LowRight;value_ThroughBall;value_Weak;value_GoalShotGameClock;value_GkXTimeOfGoal;value_BigChance;value_GkYTimeOfGoal;value_HighCentre;value_FollowsADribble;value_GoalShotTimestamp;value_LeadingToGoal;value_SoloRun;value_RelatedError1Id;value_KeeperTouched;value_TempMissed;value_Minutes;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_HitWoodwork;value_HitLeftPost;value_BoxRight;value_LowLeft;value_DangerousPlay;value_RecklessOffence;value_Straight;value_DrivenCross;value_Standing;value_Hands;value_Collected;value_Volley;value_Feet;value_ParriedSafe;value_Sliding;value_Reaching;value_CloseHigh;value_Stooping;value_EventTypeReview;value_GkHoof;value_35Right;value_Handball;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;value_OtherReason;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2691494095;765;4;2;87;44;cbip96wzs3jc2xadoluhhxotl;0;63,4;7,9;2024-05-25T03:00:19.921Z;2024-05-25T03:00:21Z;[{'id': 5052214313, 'qualifierId': 13}, {'id': 5052214319, 'qualifierId': 265}, {'id': 5052214317, 'qualifierId': 152}, {'id': 5052214349, 'qualifierId': 233, 'value': '760'}, {'id': 5052214347, 'qualifierId': 285}, {'id': 5052214315, 'qualifierId': 56, 'value': 'Right'}];72xq9zy27facbbowtwsuzw0lw;Z. Gozo;;;d09222lyv6huaqpw34yeir6z8;Foul;;;;;;;;;;;;;;;;;;;760,0;;1,0;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;0;0;87;44;North Texas;5264;FW;1,0
2691494147;766;18;2;88;13;cbip96wzs3jc2xadoluhhxotl;1;0,0;0,0;2024-05-25T03:00:49.436Z;2024-05-25T03:00:50Z;[{'id': 5052214895, 'qualifierId': 55, 'value': '767'}, {'id': 5052214865, 'qualifierId': 42}, {'id': 5052214867, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 5052214869, 'qualifierId': 59, 'value': '81'}];3wkej06590b61lyqm7vt1kwes;G. Dillon;;;d09222lyv6huaqpw34yeir6z8;Player off;81,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;767,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;767,0;8pl795qg2d886vtq8trzsucfe;0;0;88;13;North Texas;5293;MC;1,0
2691494149;767;19;2;88;13;cbip96wzs3jc2xadoluhhxotl;1;0,0;0,0;2024-05-25T03:00:49.437Z;2024-05-25T03:00:58Z;[{'id': 5052214885, 'qualifierId': 59, 'value': '44'}, {'id': 5052214985, 'qualifierId': 292, 'value': '10'}, {'id': 5052214879, 'qualifierId': 42}, {'id': 5052214901, 'qualifierId': 293, 'value': '3'}, {'id': 5052214889, 'qualifierId': 55, 'value': '766'}, {'id': 5052214887, 'qualifierId': 44, 'value': 'Forward'}, {'id': 5052214883, 'qualifierId': 145, 'value': '4'}];8pl795qg2d886vtq8trzsucfe;B. Pierre;;;d09222lyv6huaqpw34yeir6z8;Player on;44,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;766,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;4,0;3,0;10,0;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;766,0;3wkej06590b61lyqm7vt1kwes;0;0;88;13;North Texas;5293;Sub;1,0
2691494151;761;1;2;88;14;99l7fsj6ykgbyqcb9zqqu9dgq;1;43,8;92,6;2024-05-25T03:00:50.329Z;2024-05-25T03:00:52Z;[{'id': 5052214915, 'qualifierId': 56, 'value': 'Back'}, {'id': 5052214921, 'qualifierId': 212, 'value': '12.4'}, {'id': 5052214913, 'qualifierId': 152}, {'id': 5052214917, 'qualifierId': 140, 'value': '33.0'}, {'id': 5052214919, 'qualifierId': 141, 'value': '85.3'}, {'id': 5052214923, 'qualifierId': 213, 'value': '3.55'}, {'id': 5052214911, 'qualifierId': 5}];939wjlo1zcnhfu6jy2px0zmui;I. Parker;;;d09222lyv6huaqpw34yeir6z8;Pass;;;;;;;;;;85,3;;33,0;12,4;;3,55;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;33,0;85,3;;;;;;;0;0;88;14;Real Monarchs;5294;DML;1,0
2691494153;762;1;2;88;16;99l7fsj6ykgbyqcb9zqqu9dgq;1;33,0;85,3;2024-05-25T03:00:52.393Z;2024-05-25T03:00:55Z;[{'id': 5052214943, 'qualifierId': 140, 'value': '24.3'}, {'id': 5052214951, 'qualifierId': 213, 'value': '4.02'}, {'id': 5052214945, 'qualifierId': 141, 'value': '69.1'}, {'id': 5052214941, 'qualifierId': 56, 'value': 'Back'}, {'id': 5052214949, 'qualifierId': 212, 'value': '14.3'}];7al9w77ailhli8g487tkl32tw;M. Westergren;;;d09222lyv6huaqpw34yeir6z8;Pass;;;;;;;;;;69,1;;24,3;14,3;;4,02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;24,3;69,1;;;;;;;0;0;88;16;Real Monarchs;5296;DC;1,0
2691494155;763;1;2;88;19;99l7fsj6ykgbyqcb9zqqu9dgq;1;24,3;69,3;2024-05-25T03:00:54.889Z;2024-05-25T03:00:56Z;[{'id': 5052214971, 'qualifierId': 141, 'value': '71.2'}, {'id': 5052214975, 'qualifierId': 213, 'value': '0.17'}, {'id': 5052214973, 'qualifierId': 212, 'value': '7.6'}, {'id': 5052214967, 'qualifierId': 56, 'value': 'Back'}, {'id': 5052214969, 'qualifierId': 140, 'value': '31.4'}];9nl0k91lrjonu0z2irbs01oiy;A. Korça;;;d09222lyv6huaqpw34yeir6z8;Pass;;;;;;;;;;71,2;;31,4;7,6;;0,17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;31,4;71,2;;;;;;;0;0;88;19;Real Monarchs;5299;Sub;1,0
2691494163;764;1;2;88;20;99l7fsj6ykgbyqcb9zqqu9dgq;1;31,4;71,2;2024-05-25T03:00:56.089Z;2024-05-25T03:01:01Z;[{'id': 5052215045, 'qualifierId': 56, 'value': 'Back'}, {'id': 5052215051, 'qualifierId': 212, 'value': '15.2'}, {'id': 5052215053, 'qualifierId': 213, 'value': '2.21'}, {'id': 5052215049, 'qualifierId': 141, 'value': '89.1'}, {'id': 5052215047, 'qualifierId': 140, 'value': '22.7'}];akgtib8zyv5lrvh9mxunj2rdg;T. Pondeca;;;d09222lyv6huaqpw34yeir6z8;Pass;;;;;;;;;;89,1;;22,7;15,2;;2,21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;22,7;89,1;;;;;;;0;0;88;20;Real Monarchs;5300;MC;1,0
2691494173;765;1;2;88;26;99l7fsj6ykgbyqcb9zqqu9dgq;1;30,1;86,9;2024-05-25T03:01:01.498Z;2024-05-25T03:01:06Z;[{'id': 5052215145, 'qualifierId': 212, 'value': '46.4'}, {'id': 5052215139, 'qualifierId': 56, 'value': 'Left'}, {'id': 5052215137, 'qualifierId': 155}, {'id': 5052215141, 'qualifierId': 140, 'value': '74.1'}, {'id': 5052215147, 'qualifierId': 213, 'value': '0.10'}, {'id': 5052215149, 'qualifierId': 1}, {'id': 5052215143, 'qualifierId': 141, 'value': '93.5'}];7al9w77ailhli8g487tkl32tw;M. Westergren;;;d09222lyv6huaqpw34yeir6z8;Pass;;;;;;;;;;93,5;;74,1;46,4;;0,1;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;74,1;93,5;;;;;;;0;0;88;26;Real Monarchs;5306;DC;1,0
2691494177;766;3;2;88;30;99l7fsj6ykgbyqcb9zqqu9dgq;0;72,6;92,0;2024-05-25T03:01:06.023Z;2024-06-01T14:55:53Z;[{'id': 5064260785, 'qualifierId': 464}, {'id': 5052215193, 'qualifierId': 233, 'value': '768'}, {'id': 5052215167, 'qualifierId': 56, 'value': 'Left'}, {'id': 5052215169, 'qualifierId': 286}];741wavjzdmc04j4i8a3chq9zo;D. Baran;;;d09222lyv6huaqpw34yeir6z8;Take On;;;;;;;;;;;;;;;;;1,0;;768,0;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;0;0;88;30;Real Monarchs;5310;Sub;1,0
2691494179;768;7;2;88;30;cbip96wzs3jc2xadoluhhxotl;0;27,4;8,0;2024-05-25T03:01:06.024Z;2024-06-01T14:55:56Z;[{'id': 5052215177, 'qualifierId': 285}, {'id': 5052215185, 'qualifierId': 233, 'value': '766'}, {'id': 5052215175, 'qualifierId': 56, 'value': 'Back'}, {'id': 5064260847, 'qualifierId': 385}];mm0bv35ngf0sqh2yx2eza4x6;S. Joffre;;;d09222lyv6huaqpw34yeir6z8;Tackle;;;;;;;;;;;;;;;;;;;766,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;0;0;88;30;North Texas;5310;Sub;1,0
2691494181;767;61;2;88;32;99l7fsj6ykgbyqcb9zqqu9dgq;1;74,0;93,5;2024-05-25T03:01:07.511Z;2024-05-25T03:01:07Z;[{'id': 5052215189, 'qualifierId': 56, 'value': 'Left'}];741wavjzdmc04j4i8a3chq9zo;D. Baran;;;d09222lyv6huaqpw34yeir6z8;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;0;0;88;32;Real Monarchs;5312;Sub;1,0
2691494187;769;4;2;88;33;cbip96wzs3jc2xadoluhhxotl;1;31,2;5,6;2024-05-25T03:01:08.744Z;2024-05-25T03:01:10Z;[{'id': 5052215229, 'qualifierId': 152}, {'id': 5052215233, 'qualifierId': 285}, {'id': 5052215227, 'qualifierId': 56, 'value': 'Back'}, {'id': 5052215231, 'qualifierId': 265}, {'id': 5052215225, 'qualifierId': 13}, {'id': 5052215267, 'qualifierId': 233, 'value': '768'}];mm0bv35ngf0sqh2yx2eza4x6;S. Joffre;;;d09222lyv6huaqpw34yeir6z8;Foul;;;;;;;;;;;;;;;;;;;768,0;;1,0;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;;;;;;;;;0;0;88;33;North Texas;5313;Sub;1,0
2691494185;768;4;2;88;33;99l7fsj6ykgbyqcb9zqqu9dgq;0;68,8;94,4;2024-05-25T03:01:08.745Z;2024-05-25T03:01:11Z;[{'id': 5052215255, 'qualifierId': 13}, {'id': 5052215259, 'qualifierId': 152}, {'id': 5052215257, 'qualifierId': 56, 'value': 'Left'}, {'id': 5052215261, 'qualifierId': 265}, {'id': 5052215273, 'qualifierId': 233, 'value': '769'}, {'id': 5052215263, 'qualifierId': 286}];741wavjzdmc04j4i8a3chq9zo;D. Baran;;;d09222lyv6huaqpw34yeir6z8;Foul;;;;;;;;;;;;;;;;;1,0;;769,0;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;home;;;;;;;;;0;0;88;33;Real Monarchs;5313;Sub;1,0
2691494195;770;1;2;88;35;cbip96wzs3jc2xadoluhhxotl;1;30,1;4,5;2024-05-25T03:01:10.649Z;2024-05-25T03:01:15Z;[{'id': 5052215343, 'qualifierId': 140, 'value': '36.6'}, {'id': 5052215341, 'qualifierId': 56, 'value': 'Back'}, {'id': 5052215347, 'qualifierId': 212, 'value': '12.3'}, {'id': 5052215349, 'qualifierId': 213, 'value': '0.98'}, {'id': 5052215339, 'qualifierId': 152}, {'id': 5052215337, 'qualifierId': 5}, {'id': 5052215345, 'qualifierId': 141, 'value': '19.5'}];mm0bv35ngf0sqh2yx2eza4x6;S. Joffre;;;d09222lyv6huaqpw34yeir6z8;Pass;;;;;;;;;;19,5;;36,6;12,3;;0,98;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;36,6;19,5;;;;;;;0;0;88;35;North Texas;5315;Sub;1,0
2691494203;771;1;2;88;40;cbip96wzs3jc2xadoluhhxotl;1;29,6;44,6;2024-05-25T03:01:15.840Z;2024-05-25T03:01:19Z;[{'id': 5052215433, 'qualifierId': 56, 'value': 'Back'}, {'id': 5052215437, 'qualifierId': 141, 'value': '72.8'}, {'id': 5052215439, 'qualifierId': 212, 'value': '19.4'}, {'id': 5052215441, 'qualifierId': 213, 'value': '1.41'}, {'id': 5052215435, 'qualifierId': 140, 'value': '32.6'}];bxnegxnynd1glae8g0vfigfvu;N. Caliskan;;;d09222lyv6huaqpw34yeir6z8;Pass;;;;;;;;;;72,8;;32,6;19,4;;1,41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;32,6;72,8;;;;;;;0;0;88;40;North Texas;5320;MC;1,0
2691494205;772;1;2;88;44;cbip96wzs3jc2xadoluhhxotl;1;33,7;82,5;2024-05-25T03:01:19.633Z;2024-05-25T03:01:24Z;[{'id': 5052215465, 'qualifierId': 56, 'value': 'Back'}, {'id': 5052215471, 'qualifierId': 212, 'value': '10.4'}, {'id': 5052215473, 'qualifierId': 213, 'value': '4.48'}, {'id': 5052215469, 'qualifierId': 141, 'value': '67.6'}, {'id': 5052215467, 'qualifierId': 140, 'value': '31.4'}];ahl3kfbfeubf6zfl7x8qrlm38;K. Storlie;;;d09222lyv6huaqpw34yeir6z8;Pass;;;;;;;;;;67,6;;31,4;10,4;;4,48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;31,4;67,6;;;;;;;0;0;88;44;North Texas;5324;DL;1,0
2691494217;773;1;2;88;48;cbip96wzs3jc2xadoluhhxotl;1;45,1;56,5;2024-05-25T03:01:24.425Z;2024-05-25T03:01:26Z;[{'id': 5052215517, 'qualifierId': 213, 'value': '0.80'}, {'id': 5052215511, 'qualifierId': 140, 'value': '56.1'}, {'id': 5052215509, 'qualifierId': 56, 'value': 'Center'}, {'id': 5052215513, 'qualifierId': 141, 'value': '74.1'}, {'id': 5052215515, 'qualifierId': 212, 'value': '16.6'}];bxnegxnynd1glae8g0vfigfvu;N. Caliskan;;;d09222lyv6huaqpw34yeir6z8;Pass;;;;;;;;;;74,1;;56,1;16,6;;0,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;56,1;74,1;;;;;;;0;0;88;48;North Texas;5328;MC;1,0
2691494219;774;1;2;88;50;cbip96wzs3jc2xadoluhhxotl;1;55,5;73,1;2024-05-25T03:01:26.201Z;2024-05-25T03:01:28Z;[{'id': 5052215529, 'qualifierId': 140, 'value': '45.3'}, {'id': 5052215533, 'qualifierId': 212, 'value': '12.3'}, {'id': 5052215527, 'qualifierId': 56, 'value': 'Back'}, {'id': 5052215531, 'qualifierId': 141, 'value': '64.1'}, {'id': 5052215535, 'qualifierId': 213, 'value': '3.66'}];7ditqci7td8u4wj4dmirr3qzu;B. Redžić;;;d09222lyv6huaqpw34yeir6z8;Pass;;;;;;;;;;64,1;;45,3;12,3;;3,66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;45,3;64,1;;;;;;;0;0;88;50;North Texas;5330;Sub;1,0
2691494227;775;1;2;88;52;cbip96wzs3jc2xadoluhhxotl;1;45,3;64,1;2024-05-25T03:01:28.394Z;2024-05-25T03:01:31Z;[{'id': 5052215579, 'qualifierId': 140, 'value': '66.7'}, {'id': 5052215577, 'qualifierId': 56, 'value': 'Left'}, {'id': 5052215585, 'qualifierId': 213, 'value': '0.67'}, {'id': 5052215583, 'qualifierId': 212, 'value': '28.6'}, {'id': 5052215575, 'qualifierId': 155}, {'id': 5052215581, 'qualifierId': 141, 'value': '90.2'}];bxnegxnynd1glae8g0vfigfvu;N. Caliskan;;;d09222lyv6huaqpw34yeir6z8;Pass;;;;;;;;;;90,2;;66,7;28,6;;0,67;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;66,7;90,2;;;;;;;0;0;88;52;North Texas;5332;MC;1,0
2691494231;776;1;2;88;55;cbip96wzs3jc2xadoluhhxotl;1;71,1;92,4;2024-05-25T03:01:31.080Z;2024-05-25T03:01:34Z;[{'id': 5052215627, 'qualifierId': 56, 'value': 'Left'}, {'id': 5052215633, 'qualifierId': 212, 'value': '6.2'}, {'id': 5052215629, 'qualifierId': 140, 'value': '71.0'}, {'id': 5052215635, 'qualifierId': 213, 'value': '4.70'}, {'id': 5052215631, 'qualifierId': 141, 'value': '83.3'}];asy97zdxk0352toy38huzk222;T. Silva;;;d09222lyv6huaqpw34yeir6z8;Pass;;;;;;;;;;83,3;;71,0;6,2;;4,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;71,0;83,3;;;;;;;0;0;88;55;North Texas;5335;DC;1,0
2691494239;777;1;2;88;58;cbip96wzs3jc2xadoluhhxotl;1;69,9;89,3;2024-05-25T03:01:34.448Z;2024-05-25T03:01:37Z;[{'id': 5052215683, 'qualifierId': 213, 'value': '3.79'}, {'id': 5052215681, 'qualifierId': 212, 'value': '8.9'}, {'id': 5052215675, 'qualifierId': 56, 'value': 'Left'}, {'id': 5052215679, 'qualifierId': 141, 'value': '81.4'}, {'id': 5052215677, 'qualifierId': 140, 'value': '63.2'}];7ditqci7td8u4wj4dmirr3qzu;B. Redžić;;;d09222lyv6huaqpw34yeir6z8;Pass;;;;;;;;;;81,4;;63,2;8,9;;3,79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;63,2;81,4;;;;;;;0;0;88;58;North Texas;5338;Sub;1,0
2691494253;778;1;2;89;1;cbip96wzs3jc2xadoluhhxotl;1;66,1;85,6;2024-05-25T03:01:37.049Z;2024-05-25T03:01:40Z;[{'id': 5052215743, 'qualifierId': 212, 'value': '28.9'}, {'id': 5052215737, 'qualifierId': 56, 'value': 'Center'}, {'id': 5052215739, 'qualifierId': 140, 'value': '53.2'}, {'id': 5052215741, 'qualifierId': 141, 'value': '48.0'}, {'id': 5052215745, 'qualifierId': 213, 'value': '4.23'}];bxnegxnynd1glae8g0vfigfvu;N. Caliskan;;;d09222lyv6huaqpw34yeir6z8;Pass;;;;;;;;;;48,0;;53,2;28,9;;4,23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;53,2;48,0;;;;;;;0;0;89;1;North Texas;5341;MC;1,0
2691494261;779;1;2;89;5;cbip96wzs3jc2xadoluhhxotl;1;61,4;44,6;2024-05-25T03:01:40.680Z;2024-05-25T03:01:43Z;[{'id': 5052215799, 'qualifierId': 140, 'value': '69.5'}, {'id': 5052215797, 'qualifierId': 56, 'value': 'Right'}, {'id': 5052215805, 'qualifierId': 213, 'value': '5.15'}, {'id': 5052215801, 'qualifierId': 141, 'value': '18.0'}, {'id': 5052215803, 'qualifierId': 212, 'value': '20.0'}];48vc423tkz4mx7oql1ahqneac;O. Alba;;;d09222lyv6huaqpw34yeir6z8;Pass;;;;;;;;;;18,0;;69,5;20,0;;5,15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;69,5;18,0;;;;;;;0;0;89;5;North Texas;5345;DR;1,0
2691494265;780;1;2;89;7;cbip96wzs3jc2xadoluhhxotl;1;69,5;15,0;2024-05-25T03:01:43.288Z;2024-05-25T03:01:49Z;[{'id': 5052215845, 'qualifierId': 213, 'value': '5.79'}, {'id': 5052215841, 'qualifierId': 141, 'value': '5.1'}, {'id': 5052215843, 'qualifierId': 212, 'value': '14.3'}, {'id': 5052215839, 'qualifierId': 140, 'value': '81.5'}, {'id': 5052215837, 'qualifierId': 56, 'value': 'Right'}];mm0bv35ngf0sqh2yx2eza4x6;S. Joffre;;;d09222lyv6huaqpw34yeir6z8;Pass;;;;;;;;;;5,1;;81,5;14,3;;5,79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cbip96wzs3jc2xadoluhhxotl;Real Monarchs;away;81,5;5,1;;;;;;;0;0;89;7;North Texas;5347;Sub;1,0
