id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_PlayerPosition;value_Resume;value_TeamPlayerFormation;value_Involved;value_TeamFormation;value_Captain;value_JerseyNumber;value_TeamKit;value_DirectionOfPlay;value_Zone;value_PassEndY;value_Angle;value_PassEndX;value_Length;value_KickOff;value_LongBall;value_Launch;value_DeletedEventType;value_IntendedTackleTarget;value_OppositeRelatedEventId;value_Offensive;value_TakeOnSpace;value_Defensive;value_TouchTypePass;value_BlockedPass;value_HeadPass;value_Foul;value_Shove/Push;value_Direct;value_FreeKickTaken;value_Assist;value_TakeOnOvertake;value_Blocked;value_BlockedX;value_RelatedEventId;value_Assisted;value_BlockedY;value_RegularPlay;value_LowCentre;value_GkX;value_GkY;value_GoalmouthY;value_BoxLeft;value_GoalmouthZ;value_RightFooted;value_DefBlock;value_Left;value_Cross;value_CornerTaken;value_Chipped;value_InSwinger;value_SwitchOfPlay;value_OutOfPlay;value_Head;value_NextEventThrowIn;value_IntentionalAssist;value_ThrowIn;value_ThrowInSetPiece;value_BoxCentre;value_OwnPlayer;value_LeftFooted;value_OwnShotBlocked;value_BigChance;value_FirstTouch;value_MisHit;value_SmallBoxCentre;value_NextEventGoalKick;value_Low;value_GoalKick;value_MediumGkIntervention;value_KeeperThrow;value_LowGkIntervention;value_LayOff;value_High;value_OverArm;value_AttemptedTackle;value_OutSwinger;value_HighGkIntervention;value_HighClaim;value_TouchTypeControl;value_TouchTypeClearance;value_CloseRight;value_SmallBoxLeft;value_FromCorner;value_VideoCoverageLost;value_PullBack;value_Collected;value_Hands;value_Diving;value_FlickOn;value_ThroughBall;value_ShirtPull/Holding;value_LowLeft;value_IndividualPlay;value_NotAssisted;value_ParriedDanger;value_PlayersCaughtOffside;value_Indirect;value_NotVisible;value_DrivenCross;value_Straight;value_ParriedSafe;value_Stooping;value_Right;value_BoxRight;value_LowRight;value_Fumble;value_GkKickFromHands;value_OutOfBoxCentre;value_Overrun;value_YellowCard;value_TacticalFoul;value_BlockedCross;value_AerialFoul;value_Minutes;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_NotPastGoalLine;value_CloseHigh;value_RecklessOffence;value_SetPiece;value_LastLine;value_Standing;value_SecondYellow;value_FastBreak;value_2NdAssist;value_2NdRelatedEventId;value_KeeperTouched;value_GkXTimeOfGoal;value_GoalShotGameClock;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_2NdAssisted;value_CloseLeft;value_1On1;value_PersistentInfringement;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2693837765;778;1;2;81;4;cwnjxlibb02fuh0vwgvac6h45;1;12,2;87,5;2024-06-02T00:42:18.362Z;2024-06-06T17:29:27Z;[{'id': 5065085509, 'qualifierId': 213, 'value': '5.73'}, {'id': 5065085499, 'qualifierId': 56, 'value': 'Back'}, {'id': 5065085507, 'qualifierId': 212, 'value': '13.4'}, {'id': 5065085503, 'qualifierId': 141, 'value': '77.2'}, {'id': 5065085501, 'qualifierId': 140, 'value': '23.1'}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;;d5x5je7kb1uy27cqrgp1xdses;Pass;;;;;;;;;;;77,2;5,73;23,1;13,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;23,1;77,2;;;;;;;0;0;81;4;New England II;4864;DC;1,0
2693837773;779;4;2;81;7;cwnjxlibb02fuh0vwgvac6h45;1;23,8;84,4;2024-06-02T00:42:20.785Z;2024-06-02T01:09:34Z;[{'id': 5065181079, 'qualifierId': 294}, {'id': 5065085605, 'qualifierId': 285}, {'id': 5065085675, 'qualifierId': 233, 'value': '658'}, {'id': 5065085597, 'qualifierId': 13}, {'id': 5065085601, 'qualifierId': 152}, {'id': 5065085599, 'qualifierId': 56, 'value': 'Back'}];6zuton58biybp7ge3mpc17alm;Kwak Min-jae;;;d5x5je7kb1uy27cqrgp1xdses;Foul;;;;;;;;;;;;;;;;;;;;658,0;;;1,0;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;0;0;81;7;New England II;4867;Sub;1,0
2693837779;658;4;2;81;7;csntc7hucmo21gknxc5y0kc4q;0;76,2;15,6;2024-06-02T00:42:20.786Z;2024-06-02T00:42:23Z;[{'id': 5065085639, 'qualifierId': 56, 'value': 'Right'}, {'id': 5065085643, 'qualifierId': 286}, {'id': 5065085637, 'qualifierId': 294}, {'id': 5065085641, 'qualifierId': 152}, {'id': 5065085681, 'qualifierId': 233, 'value': '779'}, {'id': 5065085635, 'qualifierId': 13}];akwjik09wytzzr3yras0diqz8;L. Borovic;;;d5x5je7kb1uy27cqrgp1xdses;Foul;;;;;;;;;;;;;;;;;;;;779,0;1,0;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;0;0;81;7;Chattanooga;4867;Sub;1,0
2693837929;780;1;2;81;19;cwnjxlibb02fuh0vwgvac6h45;1;24,2;82,9;2024-06-02T00:42:33.498Z;2024-06-02T00:42:35Z;[{'id': 5065086383, 'qualifierId': 213, 'value': '4.52'}, {'id': 5065086357, 'qualifierId': 5}, {'id': 5065086367, 'qualifierId': 56, 'value': 'Back'}, {'id': 5065086371, 'qualifierId': 140, 'value': '18.9'}, {'id': 5065086381, 'qualifierId': 212, 'value': '28.5'}, {'id': 5065086377, 'qualifierId': 141, 'value': '41.8'}, {'id': 5065086361, 'qualifierId': 152}];1h5rgsol19v1pcl5ksstrv9t6;M. Garvanian;;;d5x5je7kb1uy27cqrgp1xdses;Pass;;;;;;;;;;;41,8;4,52;18,9;28,5;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;18,9;41,8;;;;;;;0;0;81;19;New England II;4879;DC;1,0
2693837975;781;1;2;81;21;cwnjxlibb02fuh0vwgvac6h45;1;19,1;40,9;2024-06-02T00:42:35.298Z;2024-06-02T00:42:38Z;[{'id': 5065086629, 'qualifierId': 140, 'value': '28.8'}, {'id': 5065086633, 'qualifierId': 212, 'value': '23.3'}, {'id': 5065086635, 'qualifierId': 213, 'value': '5.17'}, {'id': 5065086627, 'qualifierId': 56, 'value': 'Back'}, {'id': 5065086631, 'qualifierId': 141, 'value': '10.1'}];87nhafgkozygrd5f06ore0xzo;F. Sar-Sar;;;d5x5je7kb1uy27cqrgp1xdses;Pass;;;;;;;;;;;10,1;5,17;28,8;23,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;28,8;10,1;;;;;;;0;0;81;21;New England II;4881;DL;1,0
2693837997;782;1;2;81;24;cwnjxlibb02fuh0vwgvac6h45;1;29,9;7,3;2024-06-02T00:42:38.418Z;2024-06-02T00:42:40Z;[{'id': 5065086759, 'qualifierId': 212, 'value': '17.2'}, {'id': 5065086763, 'qualifierId': 213, 'value': '6.19'}, {'id': 5065086751, 'qualifierId': 56, 'value': 'Back'}, {'id': 5065086755, 'qualifierId': 141, 'value': '5.0'}, {'id': 5065086753, 'qualifierId': 140, 'value': '46.2'}];exunlng0cgo9bpqh4x6jpxyax;J. Williams;;;d5x5je7kb1uy27cqrgp1xdses;Pass;;;;;;;;;;;5,0;6,19;46,2;17,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;46,2;5,0;;;;;;;0;0;81;24;New England II;4884;DR;1,0
2693838065;783;1;2;81;26;cwnjxlibb02fuh0vwgvac6h45;1;46,2;5,0;2024-06-02T00:42:40.266Z;2024-06-02T00:42:44Z;[{'id': 5065087105, 'qualifierId': 140, 'value': '46.7'}, {'id': 5065087103, 'qualifierId': 56, 'value': 'Back'}, {'id': 5065087107, 'qualifierId': 141, 'value': '14.3'}, {'id': 5065087109, 'qualifierId': 212, 'value': '6.3'}, {'id': 5065087111, 'qualifierId': 213, 'value': '1.49'}];4hdai9za2ls03tjpcw0ahu5wq;T. Gray;;;d5x5je7kb1uy27cqrgp1xdses;Pass;;;;;;;;;;;14,3;1,49;46,7;6,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;46,7;14,3;;;;;;;0;0;81;26;New England II;4886;Sub;1,0
2693838111;784;1;2;81;31;cwnjxlibb02fuh0vwgvac6h45;1;73,6;15,0;2024-06-02T00:42:44.658Z;2024-06-02T00:42:48Z;[{'id': 5065087319, 'qualifierId': 212, 'value': '21.5'}, {'id': 5065087321, 'qualifierId': 213, 'value': '0.42'}, {'id': 5065087313, 'qualifierId': 56, 'value': 'Center'}, {'id': 5065087315, 'qualifierId': 140, 'value': '92.3'}, {'id': 5065087317, 'qualifierId': 141, 'value': '27.9'}];exunlng0cgo9bpqh4x6jpxyax;J. Williams;;;d5x5je7kb1uy27cqrgp1xdses;Pass;;;;;;;;;;;27,9;0,42;92,3;21,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;92,3;27,9;;;;;;;0;0;81;31;New England II;4891;DR;1,0
2693838149;659;43;2;81;31;csntc7hucmo21gknxc5y0kc4q;1;0,0;0,0;2024-06-02T00:42:45.531Z;2024-06-06T17:30:06Z;[{'id': 5065180835, 'qualifierId': 399, 'value': 'a3eln6gas8765a3pn6ecqjvxm'}, {'id': 5070849331, 'qualifierId': 144, 'value': '83'}];akwjik09wytzzr3yras0diqz8;L. Borovic;;;d5x5je7kb1uy27cqrgp1xdses;Deleted event;;;;;;;;;;;;;;;;;;83,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;0;0;81;31;Chattanooga;4891;Sub;1,0
2693838115;785;61;2;81;34;cwnjxlibb02fuh0vwgvac6h45;0;95,5;28,2;2024-06-02T00:42:48.146Z;2024-06-02T00:42:48Z;[{'id': 5065087341, 'qualifierId': 56, 'value': 'Center'}];a3eln6gas8765a3pn6ecqjvxm;M. Ouamri;;;d5x5je7kb1uy27cqrgp1xdses;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;0;0;81;34;New England II;4894;FW;1,0
2693838183;660;5;2;81;35;csntc7hucmo21gknxc5y0kc4q;1;-1,2;72,7;2024-06-02T00:42:48.786Z;2024-06-02T00:44:56Z;[{'id': 5065087645, 'qualifierId': 346}, {'id': 5065087643, 'qualifierId': 56, 'value': 'Back'}, {'id': 5065087651, 'qualifierId': 233, 'value': '786'}];akwjik09wytzzr3yras0diqz8;L. Borovic;;;d5x5je7kb1uy27cqrgp1xdses;Out;;;;;;;;;;;;;;;;;;;;786,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;0;0;81;35;Chattanooga;4895;Sub;1,0
2693838127;786;5;2;81;35;cwnjxlibb02fuh0vwgvac6h45;0;101,2;27,3;2024-06-02T00:42:48.786Z;2024-06-02T00:42:53Z;[{'id': 5065087397, 'qualifierId': 346}, {'id': 5065087661, 'qualifierId': 233, 'value': '660'}, {'id': 5065087395, 'qualifierId': 56, 'value': 'Center'}];a3eln6gas8765a3pn6ecqjvxm;M. Ouamri;;;d5x5je7kb1uy27cqrgp1xdses;Out;;;;;;;;;;;;;;;;;;;;660,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;0;0;81;35;New England II;4895;FW;1,0
2693838447;661;1;2;81;51;csntc7hucmo21gknxc5y0kc4q;0;5,3;45,8;2024-06-02T00:43:05.377Z;2024-06-02T00:43:12Z;[{'id': 5065088939, 'qualifierId': 1}, {'id': 5065088929, 'qualifierId': 141, 'value': '38.5'}, {'id': 5065088923, 'qualifierId': 124}, {'id': 5065088933, 'qualifierId': 212, 'value': '64.2'}, {'id': 5065088925, 'qualifierId': 56, 'value': 'Center'}, {'id': 5065088943, 'qualifierId': 74}, {'id': 5065088937, 'qualifierId': 213, 'value': '6.21'}, {'id': 5065088927, 'qualifierId': 140, 'value': '66.3'}];6j4ibkpbos6w5ikle58u2vo;M. Weinstein;;;d5x5je7kb1uy27cqrgp1xdses;Pass;;;;;;;;;;;38,5;6,21;66,3;64,2;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;66,3;38,5;;;;;;;0;0;81;51;Chattanooga;4911;GK;1,0
2693838415;787;44;2;81;56;cwnjxlibb02fuh0vwgvac6h45;1;39,2;63,8;2024-06-02T00:43:09.883Z;2024-06-02T00:43:13Z;[{'id': 5065088803, 'qualifierId': 285}, {'id': 5065088801, 'qualifierId': 56, 'value': 'Back'}, {'id': 5065089049, 'qualifierId': 233, 'value': '662'}];7e8xkqlux0myjc5cwtb7rega1;D. Viáfara;;;d5x5je7kb1uy27cqrgp1xdses;Aerial;;;;;;;;;;;;;;;;;;;;662,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;0;0;81;56;New England II;4916;DC;1,0
2693838455;662;44;2;81;56;csntc7hucmo21gknxc5y0kc4q;0;60,8;36,2;2024-06-02T00:43:09.884Z;2024-06-02T00:43:13Z;[{'id': 5065088991, 'qualifierId': 286}, {'id': 5065088989, 'qualifierId': 56, 'value': 'Center'}, {'id': 5065089079, 'qualifierId': 233, 'value': '787'}];d043ppr554ym2j2xf3fcmbqsq;L. Butts;;;d5x5je7kb1uy27cqrgp1xdses;Aerial;;;;;;;;;;;;;;;;;;;;787,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;;;;;;;;;0;0;81;56;Chattanooga;4916;Sub;1,0
2693838439;788;1;2;81;56;cwnjxlibb02fuh0vwgvac6h45;1;45,3;69,3;2024-06-02T00:43:10.132Z;2024-06-06T17:31:12Z;[{'id': 5065088909, 'qualifierId': 213, 'value': '4.25'}, {'id': 5065088907, 'qualifierId': 212, 'value': '20.2'}, {'id': 5065088903, 'qualifierId': 140, 'value': '36.8'}, {'id': 5065088901, 'qualifierId': 56, 'value': 'Back'}, {'id': 5065088899, 'qualifierId': 3}, {'id': 5065088905, 'qualifierId': 141, 'value': '42.7'}];7e8xkqlux0myjc5cwtb7rega1;D. Viáfara;;;d5x5je7kb1uy27cqrgp1xdses;Pass;;;;;;;;;;;42,7;4,25;36,8;20,2;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;36,8;42,7;;;;;;;0;0;81;56;New England II;4916;DC;1,0
2693838443;789;49;2;81;58;cwnjxlibb02fuh0vwgvac6h45;1;40,0;35,5;2024-06-02T00:43:11.732Z;2024-06-02T00:43:12Z;[];exunlng0cgo9bpqh4x6jpxyax;J. Williams;;;d5x5je7kb1uy27cqrgp1xdses;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;0;0;81;58;New England II;4918;DR;1,0
2693838463;790;1;2;81;58;cwnjxlibb02fuh0vwgvac6h45;1;40,0;35,5;2024-06-02T00:43:11.741Z;2024-06-02T00:43:13Z;[{'id': 5065089033, 'qualifierId': 56, 'value': 'Back'}, {'id': 5065089035, 'qualifierId': 140, 'value': '48.2'}, {'id': 5065089039, 'qualifierId': 212, 'value': '11.1'}, {'id': 5065089037, 'qualifierId': 141, 'value': '45.7'}, {'id': 5065089041, 'qualifierId': 213, 'value': '0.68'}];exunlng0cgo9bpqh4x6jpxyax;J. Williams;;;d5x5je7kb1uy27cqrgp1xdses;Pass;;;;;;;;;;;45,7;0,68;48,2;11,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;48,2;45,7;;;;;;;0;0;81;58;New England II;4918;DR;1,0
2693838559;791;1;2;81;59;cwnjxlibb02fuh0vwgvac6h45;1;48,0;45,2;2024-06-02T00:43:13.165Z;2024-06-02T00:43:20Z;[{'id': 5065089583, 'qualifierId': 155}, {'id': 5065089585, 'qualifierId': 56, 'value': 'Right'}, {'id': 5065089589, 'qualifierId': 141, 'value': '6.5'}, {'id': 5065089593, 'qualifierId': 213, 'value': '5.44'}, {'id': 5065089595, 'qualifierId': 1}, {'id': 5065089591, 'qualifierId': 212, 'value': '35.4'}, {'id': 5065089587, 'qualifierId': 140, 'value': '70.5'}];at2xv960peboe9spoag2kn21g;A. McGrath;;;d5x5je7kb1uy27cqrgp1xdses;Pass;;;;;;;;;;;6,5;5,44;70,5;35,4;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;70,5;6,5;;;;;;;0;0;81;59;New England II;4919;MC;1,0
2693838589;792;1;2;82;6;cwnjxlibb02fuh0vwgvac6h45;1;92,9;27,0;2024-06-02T00:43:20.027Z;2024-06-02T00:43:22Z;[{'id': 5065089765, 'qualifierId': 56, 'value': 'Center'}, {'id': 5065089767, 'qualifierId': 140, 'value': '84.2'}, {'id': 5065089771, 'qualifierId': 212, 'value': '12.3'}, {'id': 5065089773, 'qualifierId': 213, 'value': '2.40'}, {'id': 5065089769, 'qualifierId': 141, 'value': '39.2'}];4hdai9za2ls03tjpcw0ahu5wq;T. Gray;;;d5x5je7kb1uy27cqrgp1xdses;Pass;;;;;;;;;;;39,2;2,4;84,2;12,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;84,2;39,2;;;;;;;0;0;82;6;New England II;4926;Sub;1,0
2693838621;793;1;2;82;8;cwnjxlibb02fuh0vwgvac6h45;1;82,8;38,5;2024-06-02T00:43:22.331Z;2024-06-02T00:43:24Z;[{'id': 5065089969, 'qualifierId': 56, 'value': 'Center'}, {'id': 5065089973, 'qualifierId': 141, 'value': '29.8'}, {'id': 5065089975, 'qualifierId': 212, 'value': '8.0'}, {'id': 5065089971, 'qualifierId': 140, 'value': '87.9'}, {'id': 5065089977, 'qualifierId': 213, 'value': '5.45'}];a3eln6gas8765a3pn6ecqjvxm;M. Ouamri;;;d5x5je7kb1uy27cqrgp1xdses;Pass;;;;;;;;;;;29,8;5,45;87,9;8,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;87,9;29,8;;;;;;;0;0;82;8;New England II;4928;FW;1,0
2693838659;794;1;2;82;10;cwnjxlibb02fuh0vwgvac6h45;1;89,2;28,3;2024-06-02T00:43:24.475Z;2024-06-02T00:43:26Z;[{'id': 5065090149, 'qualifierId': 141, 'value': '16.4'}, {'id': 5065090147, 'qualifierId': 140, 'value': '96.2'}, {'id': 5065090151, 'qualifierId': 212, 'value': '10.9'}, {'id': 5065090145, 'qualifierId': 56, 'value': 'Right'}, {'id': 5065090153, 'qualifierId': 213, 'value': '5.45'}];at2xv960peboe9spoag2kn21g;A. McGrath;;;d5x5je7kb1uy27cqrgp1xdses;Pass;;;;;;;;;;;16,4;5,45;96,2;10,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;96,2;16,4;;;;;;;0;0;82;10;New England II;4930;MC;1,0
2693838679;795;1;2;82;12;cwnjxlibb02fuh0vwgvac6h45;0;92,9;19,7;2024-06-02T00:43:26.460Z;2024-06-06T17:31:58Z;[{'id': 5065090263, 'qualifierId': 140, 'value': '91.2'}, {'id': 5070849973, 'qualifierId': 20}, {'id': 5065090257, 'qualifierId': 2}, {'id': 5065090265, 'qualifierId': 141, 'value': '56.6'}, {'id': 5065090269, 'qualifierId': 213, 'value': '1.64'}, {'id': 5065090259, 'qualifierId': 155}, {'id': 5070849971, 'qualifierId': 224}, {'id': 5065090261, 'qualifierId': 56, 'value': 'Center'}, {'id': 5065090267, 'qualifierId': 212, 'value': '25.2'}];4hdai9za2ls03tjpcw0ahu5wq;T. Gray;;;d5x5je7kb1uy27cqrgp1xdses;Pass;;;;;;;;;;;56,6;1,64;91,2;25,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;91,2;56,6;;;;;;;0;0;82;12;New England II;4932;Sub;1,0
2693838815;663;12;2;82;16;csntc7hucmo21gknxc5y0kc4q;1;12,3;39,8;2024-06-02T00:43:30.034Z;2024-06-02T00:43:38Z;[{'id': 5065091081, 'qualifierId': 212, 'value': '22.9'}, {'id': 5065091079, 'qualifierId': 141, 'value': '43.1'}, {'id': 5065091077, 'qualifierId': 140, 'value': '34.0'}, {'id': 5065091083, 'qualifierId': 213, 'value': '0.10'}, {'id': 5065091075, 'qualifierId': 56, 'value': 'Back'}];dbyiafdyf93b8rtpceqitgopg;D. McIntosh;;;d5x5je7kb1uy27cqrgp1xdses;Clearance;;;;;;;;;;;43,1;0,1;34,0;22,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;csntc7hucmo21gknxc5y0kc4q;New England II;away;34,0;43,1;;;;;;;0;0;82;16;Chattanooga;4936;DR;1,0
2693838745;796;1;2;82;17;cwnjxlibb02fuh0vwgvac6h45;1;70,7;55,1;2024-06-02T00:43:31.155Z;2024-06-02T00:43:33Z;[{'id': 5065090625, 'qualifierId': 56, 'value': 'Left'}, {'id': 5065090633, 'qualifierId': 213, 'value': '1.13'}, {'id': 5065090629, 'qualifierId': 141, 'value': '84.2'}, {'id': 5065090631, 'qualifierId': 212, 'value': '21.9'}, {'id': 5065090627, 'qualifierId': 140, 'value': '79.6'}];b4te1cxogvhtglhug3sdgkmei;J. Arthur;;;d5x5je7kb1uy27cqrgp1xdses;Pass;;;;;;;;;;;84,2;1,13;79,6;21,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;79,6;84,2;;;;;;;0;0;82;17;New England II;4937;MC;1,0
