id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_Involved;value_Captain;value_JerseyNumber;value_TeamFormation;value_TeamPlayerFormation;value_Resume;value_TeamKit;value_PlayerPosition;value_DirectionOfPlay;value_PassEndY;value_Length;value_Angle;value_Zone;value_PassEndX;value_KickOff;value_IntendedTackleTarget;value_Direct;value_Shove/Push;value_OppositeRelatedEventId;value_Offensive;value_Foul;value_Defensive;value_FreeKickTaken;value_TouchTypePass;value_DeletedEventType;value_LongBall;value_Launch;value_HeadPass;value_ShirtPull/Holding;value_PlayersCaughtOffside;value_Handball;value_Chipped;value_Indirect;value_LayOff;value_LeadingToAttempt;value_RelatedError1Id;value_RightFooted;value_IndividualPlay;value_NotAssisted;value_HighRight;value_RegularPlay;value_OutOfBoxCentre;value_GkY;value_GkX;value_GoalmouthZ;value_GoalmouthY;value_FirstTouch;value_NextEventGoalKick;value_Low;value_GoalKick;value_TakeOnSpace;value_ThroughBall;value_SwitchOfPlay;value_TakeOnOvertake;value_OutOfPlay;value_TouchTypeClearance;value_NextEventThrowIn;value_ThrowIn;value_TouchTypeControl;value_BlockedPass;value_Left;value_Cross;value_InSwinger;value_CornerTaken;value_HighGkIntervention;value_Head;value_HighClaim;value_KeeperThrow;value_OverArm;value_FlickOn;value_LeadingToGoal;value_IntentionalAssist;value_Assist;value_GkYTimeOfGoal;value_Assisted;value_LowLeft;value_GoalShotTimestamp;value_BoxCentre;value_RelatedEventId;value_GoalShotGameClock;value_BigChance;value_GkXTimeOfGoal;value_BlockedX;value_BlockedY;value_Blocked;value_DefBlock;value_Volley;value_NotPastGoalLine;value_MisHit;value_ThrowInSetPiece;value_Right;value_SwerveRight;value_LeftFooted;value_OutSwinger;value_OverhitCross;value_SmallBoxRight;value_LowRight;value_SixYardBlocked;value_FromCorner;value_CloseLeft;value_AttemptedTackle;value_Defensive1V1;value_YellowCard;value_RecklessOffence;value_MediumGkIntervention;value_GkKickFromHands;value_LowGkIntervention;value_BoxLeft;value_NotVisible;value_Overrun;value_High;value_GkHoof;value_Argument;value_35Right;value_CloseRight;value_LowCentre;value_Minutes;value_VideoCoverageLost;value_FreeKick;value_Diving;value_Hands;value_ParriedSafe;value_CornerNotTaken;value_EndType;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_PenaltyTakerId;value_Penalty;value_Dissent;value_FantasyAssistTeam;value_FantasyAssistedBy;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_FantasyAssistId;value_FantasyAssistType;value_Scored;value_FastBreak;value_ParriedDanger;value_HighCentre;value_Strong;value_Reaching;value_PullBack;value_OtherObstacle;value_OtherReason;value_RefereeStop;value_BallHitsReferee;value_HitWoodwork;value_HighLeft;value_HitBar;value_SmallBoxLeft;value_SwerveLeft;value_Injury;value_InjuredPlayerId;value_LastLine;value_BlockedCross;value_HitLeftPost;value_BoxRight;value_SecondYellow;value_ViolentConduct;value_RedCard;value_CoachId;value_Standing;value_Collected;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;value_NewStartTime;value_WeatherProblem;value_OfficiallyAnnounced;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2716865139;594;5;2;78;21;cwnjxlibb02fuh0vwgvac6h45;0;4,6;-1,0;2024-09-02T00:58:51.152Z;2024-09-02T01:26:29Z;[{'id': 5192055617, 'qualifierId': 347}, {'id': 5192055615, 'qualifierId': 56, 'value': 'Back'}, {'id': 5192055671, 'qualifierId': 233, 'value': '672'}];87nhafgkozygrd5f06ore0xzo;F. Sar-Sar;;;f1vbiu4xein9vebil7iiape6s;Out;;;;;;;;;;;;;;;;;;;672,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;78;21;Atlanta United II;4701;DC;1,0
2716865149;672;5;2;78;21;erwnez7ksfkns4dqmyr1fhbe;1;95,4;101,0;2024-09-02T00:58:51.152Z;2024-09-02T01:26:29Z;[{'id': 5192055667, 'qualifierId': 233, 'value': '594'}, {'id': 5192055657, 'qualifierId': 56, 'value': 'Left'}, {'id': 5192055659, 'qualifierId': 347}];f69xf0cdfn1qe63t5tr5in10;D. Chong-Qui;;;f1vbiu4xein9vebil7iiape6s;Out;;;;;;;;;;;;;;;;;;;594,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;78;21;Chattanooga;4701;DC;1,0
2716865201;673;1;2;78;33;erwnez7ksfkns4dqmyr1fhbe;1;93,9;100,0;2024-09-02T00:59:03.337Z;2024-09-02T01:24:03Z;[{'id': 5192056019, 'qualifierId': 56, 'value': 'Center'}, {'id': 5192056023, 'qualifierId': 141, 'value': '72.0'}, {'id': 5192056017, 'qualifierId': 107}, {'id': 5192056021, 'qualifierId': 140, 'value': '94.1'}, {'id': 5192056027, 'qualifierId': 213, 'value': '4.72'}, {'id': 5192056025, 'qualifierId': 212, 'value': '19.7'}];f69xf0cdfn1qe63t5tr5in10;D. Chong-Qui;;;f1vbiu4xein9vebil7iiape6s;Pass;;;;;;;;;;72,0;19,7;4,72;;94,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;94,1;72,0;;;;;;;;0;78;33;Chattanooga;4713;DC;1,0
2716865249;676;44;2;78;34;erwnez7ksfkns4dqmyr1fhbe;1;93,4;70,0;2024-09-02T00:59:03.910Z;2024-09-02T01:29:39Z;[{'id': 5192056339, 'qualifierId': 56, 'value': 'Center'}, {'id': 5192056341, 'qualifierId': 286}, {'id': 5192056439, 'qualifierId': 233, 'value': '597'}];6ahu72g0u39bxbjiz7ggefai1;N. Okello;;;f1vbiu4xein9vebil7iiape6s;Aerial;;;;;;;;;;;;;;;;;;;597,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;78;34;Chattanooga;4714;MC;1,0
2716865247;597;44;2;78;34;cwnjxlibb02fuh0vwgvac6h45;0;6,6;30,0;2024-09-02T00:59:03.911Z;2024-09-02T00:59:29Z;[{'id': 5192056443, 'qualifierId': 233, 'value': '676'}, {'id': 5192056333, 'qualifierId': 285}, {'id': 5192056331, 'qualifierId': 56, 'value': 'Back'}];87nhafgkozygrd5f06ore0xzo;F. Sar-Sar;;;f1vbiu4xein9vebil7iiape6s;Aerial;;;;;;;;;;;;;;;;;;;676,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;78;34;Atlanta United II;4714;DC;1,0
2716865209;674;1;2;78;34;erwnez7ksfkns4dqmyr1fhbe;0;94,1;72,0;2024-09-02T00:59:04.200Z;2024-09-05T13:31:13Z;[{'id': 5192056059, 'qualifierId': 213, 'value': '4.76'}, {'id': 5192056047, 'qualifierId': 3}, {'id': 5192056053, 'qualifierId': 140, 'value': '94.6'}, {'id': 5192056051, 'qualifierId': 56, 'value': 'Center'}, {'id': 5192056057, 'qualifierId': 212, 'value': '11.5'}, {'id': 5192056055, 'qualifierId': 141, 'value': '55.1'}, {'id': 5192056049, 'qualifierId': 168}];6ahu72g0u39bxbjiz7ggefai1;N. Okello;;;f1vbiu4xein9vebil7iiape6s;Pass;;;;;;;;;;55,1;11,5;4,76;;94,6;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;94,6;55,1;;;;;;;;0;78;34;Chattanooga;4714;MC;1,0
2716865187;595;12;2;78;36;cwnjxlibb02fuh0vwgvac6h45;1;9,1;36,7;2024-09-02T00:59:06.223Z;2024-09-02T00:59:09Z;[{'id': 5192055923, 'qualifierId': 56, 'value': 'Back'}, {'id': 5192055947, 'qualifierId': 167}, {'id': 5192055999, 'qualifierId': 15}, {'id': 5192055925, 'qualifierId': 140, 'value': '0.0'}, {'id': 5192055927, 'qualifierId': 141, 'value': '30.1'}, {'id': 5192055931, 'qualifierId': 213, 'value': '3.56'}, {'id': 5192055929, 'qualifierId': 212, 'value': '10.9'}];cpbyoj822ivx6qrqbkun1zr3d;A. Prepeliţă;;;f1vbiu4xein9vebil7iiape6s;Clearance;;;;;;;;;;30,1;10,9;3,56;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;0,0;30,1;;;;;;;;0;78;36;Atlanta United II;4716;DC;1,0
2716865191;596;6;2;78;37;cwnjxlibb02fuh0vwgvac6h45;0;1,8;35,6;2024-09-02T00:59:06.960Z;2024-09-05T12:21:33Z;[{'id': 5192100299, 'qualifierId': 233, 'value': '675'}, {'id': 5192056071, 'qualifierId': 56, 'value': 'Back'}, {'id': 5192056073, 'qualifierId': 73}];cpbyoj822ivx6qrqbkun1zr3d;A. Prepeliţă;;;f1vbiu4xein9vebil7iiape6s;Corner Awarded;;;;;;;;;;;;;;;;;;;675,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;78;37;Atlanta United II;4717;DC;1,0
2716865215;675;6;2;78;37;erwnez7ksfkns4dqmyr1fhbe;1;98,2;64,4;2024-09-02T00:59:06.960Z;2024-09-02T01:22:00Z;[{'id': 5192100287, 'qualifierId': 233, 'value': '596'}, {'id': 5192056131, 'qualifierId': 73}, {'id': 5192056129, 'qualifierId': 56, 'value': 'Center'}];6ahu72g0u39bxbjiz7ggefai1;N. Okello;;;f1vbiu4xein9vebil7iiape6s;Corner Awarded;;;;;;;;;;;;;;;;;;;596,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;78;37;Chattanooga;4717;MC;1,0
2716865271;677;1;2;79;0;erwnez7ksfkns4dqmyr1fhbe;0;99,6;99,5;2024-09-02T00:59:30.129Z;2024-09-05T12:21:36Z;[{'id': 5192056513, 'qualifierId': 140, 'value': '89.3'}, {'id': 5192056519, 'qualifierId': 213, 'value': '4.40'}, {'id': 5192056505, 'qualifierId': 6}, {'id': 5192056507, 'qualifierId': 155}, {'id': 5192056509, 'qualifierId': 224}, {'id': 5192056503, 'qualifierId': 2}, {'id': 5196329551, 'qualifierId': 72}, {'id': 5192056511, 'qualifierId': 56, 'value': 'Center'}, {'id': 5192056521, 'qualifierId': 1}, {'id': 5192056515, 'qualifierId': 141, 'value': '50.9'}, {'id': 5192056517, 'qualifierId': 212, 'value': '34.8'}];7y5v3oex0pnupaahm8arguluc;M. Gallardo;;;f1vbiu4xein9vebil7iiape6s;Pass;;;;;;;;;;50,9;34,8;4,4;;89,3;;;;;;;;;;;;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;89,3;50,9;;;;;;;;0;79;0;Chattanooga;4740;AMR;1,0
2716865281;598;12;2;79;2;cwnjxlibb02fuh0vwgvac6h45;1;11,2;53,4;2024-09-02T00:59:32.072Z;2024-09-02T01:00:08Z;[{'id': 5192056567, 'qualifierId': 56, 'value': 'Back'}, {'id': 5192057063, 'qualifierId': 141, 'value': '59.9'}, {'id': 5192057065, 'qualifierId': 212, 'value': '8.8'}, {'id': 5192057067, 'qualifierId': 213, 'value': '0.53'}, {'id': 5192057099, 'qualifierId': 15}, {'id': 5192057061, 'qualifierId': 140, 'value': '18.4'}];4cwccglaxz5sf71eptnj6kzfu;A. Jiménez;;;f1vbiu4xein9vebil7iiape6s;Clearance;;;;;;;;;;59,9;8,8;0,53;;18,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;18,4;59,9;;;;;;;;0;79;2;Atlanta United II;4742;MC;1,0
2716865285;678;15;2;79;3;erwnez7ksfkns4dqmyr1fhbe;1;78,2;40,5;2024-09-02T00:59:32.864Z;2024-09-05T12:23:21Z;[{'id': 5192056909, 'qualifierId': 108}, {'id': 5192056903, 'qualifierId': 102, 'value': '49.0'}, {'id': 5192056595, 'qualifierId': 18}, {'id': 5192056597, 'qualifierId': 56, 'value': 'Center'}, {'id': 5192056917, 'qualifierId': 230, 'value': '98.2'}, {'id': 5192056915, 'qualifierId': 147, 'value': '43.1'}, {'id': 5192056655, 'qualifierId': 20}, {'id': 5192056911, 'qualifierId': 458}, {'id': 5192056925, 'qualifierId': 233, 'value': '599'}, {'id': 5192056653, 'qualifierId': 25}, {'id': 5196330441, 'qualifierId': 78}, {'id': 5192056913, 'qualifierId': 146, 'value': '85.0'}, {'id': 5192056919, 'qualifierId': 231, 'value': '49.5'}, {'id': 5192056659, 'qualifierId': 82}, {'id': 5192056907, 'qualifierId': 215}, {'id': 5192056905, 'qualifierId': 103, 'value': '19'}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;;f1vbiu4xein9vebil7iiape6s;Attempt Saved;;;;;;;;;;;;;;;;;;;599,0;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;1,0;49,5;98,2;19,0;49,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;85,0;43,1;1,0;;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;85,0;43,1;49,0;19;;;;0;79;3;Chattanooga;4743;MC;1,0
2716865287;599;10;2;79;3;cwnjxlibb02fuh0vwgvac6h45;1;10,7;54,0;2024-09-02T00:59:32.964Z;2024-09-02T00:59:51Z;[{'id': 5192056961, 'qualifierId': 233, 'value': '678'}, {'id': 5192056613, 'qualifierId': 94}, {'id': 5192056615, 'qualifierId': 56, 'value': 'Back'}];4cwccglaxz5sf71eptnj6kzfu;A. Jiménez;;;f1vbiu4xein9vebil7iiape6s;Save;;;;;;;;;;;;;;;;;;;678,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;79;3;Atlanta United II;4743;MC;1,0
2716865291;600;6;2;79;4;cwnjxlibb02fuh0vwgvac6h45;0;8,6;58,8;2024-09-02T00:59:34.833Z;2024-09-05T12:24:28Z;[{'id': 5192056623, 'qualifierId': 73}, {'id': 5192056641, 'qualifierId': 233, 'value': '679'}, {'id': 5192056621, 'qualifierId': 56, 'value': 'Back'}];4cwccglaxz5sf71eptnj6kzfu;A. Jiménez;;;f1vbiu4xein9vebil7iiape6s;Corner Awarded;;;;;;;;;;;;;;;;;;;679,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;79;4;Atlanta United II;4744;MC;1,0
2716865289;679;6;2;79;4;erwnez7ksfkns4dqmyr1fhbe;1;91,4;41,2;2024-09-02T00:59:34.833Z;2024-09-02T00:59:39Z;[{'id': 5192056631, 'qualifierId': 56, 'value': 'Center'}, {'id': 5192056635, 'qualifierId': 233, 'value': '600'}, {'id': 5192056633, 'qualifierId': 75}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;;f1vbiu4xein9vebil7iiape6s;Corner Awarded;;;;;;;;;;;;;;;;;;;600,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;79;4;Chattanooga;4744;MC;1,0
2716865329;680;1;2;79;28;erwnez7ksfkns4dqmyr1fhbe;0;99,5;0,5;2024-09-02T00:59:57.969Z;2024-09-05T12:24:31Z;[{'id': 5192057103, 'qualifierId': 6}, {'id': 5192057109, 'qualifierId': 56, 'value': 'Center'}, {'id': 5192057117, 'qualifierId': 213, 'value': '1.70'}, {'id': 5192057115, 'qualifierId': 212, 'value': '33.3'}, {'id': 5192057111, 'qualifierId': 140, 'value': '95.4'}, {'id': 5196331283, 'qualifierId': 20}, {'id': 5192057119, 'qualifierId': 1}, {'id': 5192057113, 'qualifierId': 141, 'value': '49.0'}, {'id': 5192108281, 'qualifierId': 189}, {'id': 5192057101, 'qualifierId': 2}, {'id': 5192057105, 'qualifierId': 155}, {'id': 5192057107, 'qualifierId': 223}];astn4ytzoaav30ifi17s4dn8;A. Carleton;;;f1vbiu4xein9vebil7iiape6s;Pass;;;;;;;;;;49,0;33,3;1,7;;95,4;;;;;;;;;;;;1,0;;;;;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;95,4;49,0;;;;;;;;0;79;28;Chattanooga;4768;AML;1,0
2716865379;603;12;2;79;29;cwnjxlibb02fuh0vwgvac6h45;1;7,5;55,7;2024-09-02T00:59:59.487Z;2024-09-02T01:24:37Z;[{'id': 5192057451, 'qualifierId': 15}, {'id': 5192057443, 'qualifierId': 140, 'value': '24.7'}, {'id': 5192057447, 'qualifierId': 212, 'value': '18.7'}, {'id': 5192057445, 'qualifierId': 141, 'value': '48.8'}, {'id': 5192057441, 'qualifierId': 56, 'value': 'Back'}, {'id': 5192057449, 'qualifierId': 213, 'value': '6.03'}];cpbyoj822ivx6qrqbkun1zr3d;A. Prepeliţă;;;f1vbiu4xein9vebil7iiape6s;Clearance;;;;;;;;;;48,8;18,7;6,03;;24,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;24,7;48,8;;;;;;;;0;79;29;Atlanta United II;4769;DC;1,0
2716865331;681;15;2;79;31;erwnez7ksfkns4dqmyr1fhbe;1;75,0;51,1;2024-09-02T01:00:00.960Z;2024-09-05T12:26:33Z;[{'id': 5192082073, 'qualifierId': 102, 'value': '52.1'}, {'id': 5192082081, 'qualifierId': 147, 'value': '51.6'}, {'id': 5192082079, 'qualifierId': 146, 'value': '88.8'}, {'id': 5192082085, 'qualifierId': 231, 'value': '50.2'}, {'id': 5192081827, 'qualifierId': 82}, {'id': 5192057139, 'qualifierId': 18}, {'id': 5192081821, 'qualifierId': 25}, {'id': 5192081823, 'qualifierId': 72}, {'id': 5192082109, 'qualifierId': 233, 'value': '601'}, {'id': 5196332381, 'qualifierId': 76}, {'id': 5192057141, 'qualifierId': 56, 'value': 'Center'}, {'id': 5192082083, 'qualifierId': 230, 'value': '98.0'}, {'id': 5192082077, 'qualifierId': 458}, {'id': 5192082075, 'qualifierId': 103, 'value': '19'}];7y5v3oex0pnupaahm8arguluc;M. Gallardo;;;f1vbiu4xein9vebil7iiape6s;Attempt Saved;;;;;;;;;;;;;;;;;;;601,0;;;;;;;;;;;;;;;;;;;;1,0;;;1,0;50,2;98,0;19,0;52,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;88,8;51,6;1,0;;;;;;;;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;88,8;51,6;52,1;19;;;;0;79;31;Chattanooga;4771;AMR;1,0
2716865335;601;10;2;79;31;cwnjxlibb02fuh0vwgvac6h45;1;10,9;50,7;2024-09-02T01:00:01.060Z;2024-09-02T01:12:46Z;[{'id': 5192057165, 'qualifierId': 56, 'value': 'Back'}, {'id': 5192082119, 'qualifierId': 233, 'value': '681'}, {'id': 5192057163, 'qualifierId': 94}];cpbyoj822ivx6qrqbkun1zr3d;A. Prepeliţă;;;f1vbiu4xein9vebil7iiape6s;Save;;;;;;;;;;;;;;;;;;;681,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;79;31;Atlanta United II;4771;DC;1,0
2716865339;602;6;2;79;32;cwnjxlibb02fuh0vwgvac6h45;0;9,0;44,6;2024-09-02T01:00:02.464Z;2024-09-05T12:26:53Z;[{'id': 5192057215, 'qualifierId': 233, 'value': '682'}, {'id': 5192057187, 'qualifierId': 56, 'value': 'Back'}, {'id': 5192057189, 'qualifierId': 73}];cpbyoj822ivx6qrqbkun1zr3d;A. Prepeliţă;;;f1vbiu4xein9vebil7iiape6s;Corner Awarded;;;;;;;;;;;;;;;;;;;682,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;cwnjxlibb02fuh0vwgvac6h45;Chattanooga;home;;;;;;;;;;0;79;32;Atlanta United II;4772;DC;1,0
2716865337;682;6;2;79;32;erwnez7ksfkns4dqmyr1fhbe;1;91,0;55,4;2024-09-02T01:00:02.464Z;2024-09-02T01:22:00Z;[{'id': 5192057185, 'qualifierId': 73}, {'id': 5192057183, 'qualifierId': 56, 'value': 'Center'}, {'id': 5192057195, 'qualifierId': 233, 'value': '602'}];7y5v3oex0pnupaahm8arguluc;M. Gallardo;;;f1vbiu4xein9vebil7iiape6s;Corner Awarded;;;;;;;;;;;;;;;;;;;602,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;79;32;Chattanooga;4772;AMR;1,0
2716865407;683;43;2;79;47;erwnez7ksfkns4dqmyr1fhbe;1;0,0;0,0;2024-09-02T01:00:17.424Z;2024-09-02T01:22:56Z;[{'id': 5192057603, 'qualifierId': 344, 'value': '0'}, {'id': 5192105367, 'qualifierId': 144, 'value': '79'}];;;;;f1vbiu4xein9vebil7iiape6s;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;79,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;79;47;Chattanooga;4787;;
