id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_TeamPlayerFormation;value_TeamFormation;value_PlayerPosition;value_Involved;value_Resume;value_Captain;value_JerseyNumber;value_TeamKit;value_DirectionOfPlay;value_KickOff;value_Angle;value_Zone;value_PassEndX;value_PassEndY;value_Length;value_LongBall;value_Chipped;value_OppositeRelatedEventId;value_NextEventThrowIn;value_NotVisible;value_ThrowIn;value_IntendedTackleTarget;value_DeletedEventType;value_FastBreak;value_Assist;value_IntentionalAssist;value_GkXTimeOfGoal;value_FirstTouch;value_GoalmouthZ;value_GkY;value_Assisted;value_LowRight;value_BoxCentre;value_GoalmouthY;value_GoalShotTimestamp;value_GkYTimeOfGoal;value_RelatedEventId;value_GoalShotGameClock;value_LeftFooted;value_GkX;value_Defensive;value_Offensive;value_HeadPass;value_Launch;value_TakeOnSpace;value_FlickOn;value_BlockedPass;value_TakeOnOvertake;value_TouchTypePass;value_Foul;value_AttemptedTackle;value_Direct;value_OutSwinger;value_FreeKickTaken;value_RightFooted;value_Cross;value_BlockedY;value_Left;value_Head;value_SetPiece;value_BlockedX;value_NotPastGoalLine;value_OutOfPlay;value_Right;value_CornerTaken;value_InSwinger;value_NextEventGoalKick;value_Low;value_GoalKick;value_Defensive1V1;value_MediumGkIntervention;value_KeeperThrow;value_IndividualPlay;value_BoxRight;value_RegularPlay;value_Diving;value_ParriedDanger;value_Hands;value_LowGkIntervention;value_TouchTypeClearance;value_AerialFoul;value_LayOff;value_BigChance;value_High;value_OutOfBoxCentre;value_PlayersCaughtOffside;value_Indirect;value_LowCentre;value_Blocked;value_DefBlock;value_PullBack;value_SmallBoxRight;value_ParriedSafe;value_Standing;value_ShirtPull/Holding;value_TacticalFoul;value_YellowCard;value_HighGkIntervention;value_HighClaim;value_TouchTypeControl;value_SwitchOfPlay;value_Overrun;value_SwerveLeft;value_FreeKick;value_NotAssisted;value_RecklessOffence;value_Injury;value_InjuredPlayerId;value_Obstruction;value_BlockedCross;value_OwnPlayer;value_OverhitCross;value_Shove/Push;value_BoxLeft;value_Minutes;value_Argument;value_EndType;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_SecondYellow;value_Penalty;value_PenaltyTakerId;value_FantasyAssistedBy;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_FantasyAssistTeam;value_FantasyAssistType;value_FantasyAssistId;value_LowLeft;value_Scored;value_Collected;value_SmallBoxCentre;value_OverArm;value_Sliding;value_OtherBodyPart;value_35Centre;value_ByWall;value_HighRight;value_Volley;value_Handball;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2689950689;574;1;2;69;41;bd0378yx50xpdcgwkt9p9bmz8;0;55,7;9,9;2024-05-19T22:34:52.837Z;2024-05-24T10:53:28Z;[{'id': 5043822815, 'qualifierId': 3}, {'id': 5043822817, 'qualifierId': 56, 'value': 'Right'}, {'id': 5043822821, 'qualifierId': 141, 'value': '0.0'}, {'id': 5043822823, 'qualifierId': 212, 'value': '13.0'}, {'id': 5043822825, 'qualifierId': 213, 'value': '5.70'}, {'id': 5043822819, 'qualifierId': 140, 'value': '66.0'}];8sydisziijh84elb8dprtlduy;N. Benalcázar;;;cx70uz96lren52uvzhybl1lw4;Pass;;;;;;;;;;;5,7;;66,0;0,0;13,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;66,0;0,0;;;;;;;;0;69;41;New York RB II;4181;DMC;1,0
2689950725;575;5;2;69;42;bd0378yx50xpdcgwkt9p9bmz8;0;55,0;-0,8;2024-05-19T22:34:53.811Z;2024-05-24T10:53:39Z;[{'id': 5043823019, 'qualifierId': 347}, {'id': 5043823017, 'qualifierId': 56, 'value': 'Right'}, {'id': 5043903963, 'qualifierId': 233, 'value': '617'}];aw0ngrym0lzn2paoz70wtlgyc;S. Chirilă;;;cx70uz96lren52uvzhybl1lw4;Out;;;;;;;;;;;;;;;;;;617,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;;0;69;42;New York RB II;4182;AMC;1,0
2689950721;617;5;2;69;42;4g68p0t2f5jzhzfr67i2rj1ex;1;45,0;100,8;2024-05-19T22:34:53.811Z;2024-05-24T10:53:40Z;[{'id': 5043823001, 'qualifierId': 56, 'value': 'Back'}, {'id': 5043903959, 'qualifierId': 233, 'value': '575'}, {'id': 5043823003, 'qualifierId': 347}];e4rpnf90oa672lcm8ego7vllg;R. Mosquera;;;cx70uz96lren52uvzhybl1lw4;Out;;;;;;;;;;;;;;;;;;575,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;;0;69;42;Cincinnati II;4182;Sub;1,0
2689950777;618;1;2;69;50;4g68p0t2f5jzhzfr67i2rj1ex;1;48,0;100,0;2024-05-19T22:35:01.274Z;2024-05-19T22:35:09Z;[{'id': 5043823387, 'qualifierId': 140, 'value': '68.9'}, {'id': 5043823385, 'qualifierId': 56, 'value': 'Left'}, {'id': 5043823389, 'qualifierId': 141, 'value': '92.3'}, {'id': 5043823391, 'qualifierId': 212, 'value': '22.7'}, {'id': 5043823393, 'qualifierId': 213, 'value': '6.03'}, {'id': 5043823395, 'qualifierId': 1}, {'id': 5043823383, 'qualifierId': 107}];92np3jwhxchmtfeov82ehe13o;O. Valencia;;;cx70uz96lren52uvzhybl1lw4;Pass;;;;;;;;;;;6,03;;68,9;92,3;22,7;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;68,9;92,3;;;;;;;;0;69;50;Cincinnati II;4190;DC;1,0
2689950779;619;4;2;69;58;4g68p0t2f5jzhzfr67i2rj1ex;1;68,4;79,2;2024-05-19T22:35:09.627Z;2024-05-19T22:35:13Z;[{'id': 5043823421, 'qualifierId': 56, 'value': 'Left'}, {'id': 5043823423, 'qualifierId': 152}, {'id': 5043823555, 'qualifierId': 233, 'value': '577'}, {'id': 5043823419, 'qualifierId': 13}, {'id': 5043823425, 'qualifierId': 265}, {'id': 5043823427, 'qualifierId': 286}];e4rpnf90oa672lcm8ego7vllg;R. Mosquera;;;cx70uz96lren52uvzhybl1lw4;Foul;;;;;;;;;;;;;;;;;;577,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;;0;69;58;Cincinnati II;4198;Sub;1,0
2689950791;577;4;2;69;58;bd0378yx50xpdcgwkt9p9bmz8;0;31,6;20,8;2024-05-19T22:35:09.628Z;2024-05-19T22:35:13Z;[{'id': 5043823533, 'qualifierId': 152}, {'id': 5043823531, 'qualifierId': 56, 'value': 'Back'}, {'id': 5043823573, 'qualifierId': 233, 'value': '619'}, {'id': 5043823537, 'qualifierId': 285}, {'id': 5043823535, 'qualifierId': 265}, {'id': 5043823529, 'qualifierId': 13}];8bjjne12yudwbzfzjdlygqx62;A. Daley;;;cx70uz96lren52uvzhybl1lw4;Foul;;;;;;;;;;;;;;;;;;619,0;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;;0;69;58;New York RB II;4198;DMR;1,0
2689950885;620;1;2;70;11;4g68p0t2f5jzhzfr67i2rj1ex;1;58,8;79,2;2024-05-19T22:35:22.441Z;2024-05-19T22:35:25Z;[{'id': 5043824077, 'qualifierId': 152}, {'id': 5043824083, 'qualifierId': 140, 'value': '47.2'}, {'id': 5043824079, 'qualifierId': 56, 'value': 'Back'}, {'id': 5043824087, 'qualifierId': 141, 'value': '68.7'}, {'id': 5043824091, 'qualifierId': 212, 'value': '14.1'}, {'id': 5043824093, 'qualifierId': 213, 'value': '3.67'}, {'id': 5043824073, 'qualifierId': 5}];5u3ohty1lsm0fn2ltez4g7o5w;B. Estrela;;;cx70uz96lren52uvzhybl1lw4;Pass;;;;;;;;;;;3,67;;47,2;68,7;14,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;47,2;68,7;;;;;;;;0;70;11;Cincinnati II;4211;MC;1,0
2689950915;621;1;2;70;13;4g68p0t2f5jzhzfr67i2rj1ex;1;47,9;68,4;2024-05-19T22:35:25.082Z;2024-05-19T22:35:28Z;[{'id': 5043824273, 'qualifierId': 141, 'value': '31.7'}, {'id': 5043824271, 'qualifierId': 140, 'value': '48.1'}, {'id': 5043824269, 'qualifierId': 56, 'value': 'Back'}, {'id': 5043824277, 'qualifierId': 213, 'value': '4.72'}, {'id': 5043824275, 'qualifierId': 212, 'value': '25.0'}];4gp2d7oltfq4uwzj78gr6q9sk;J. Collahuazo;;;cx70uz96lren52uvzhybl1lw4;Pass;;;;;;;;;;;4,72;;48,1;31,7;25,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;48,1;31,7;;;;;;;;0;70;13;Cincinnati II;4213;Sub;1,0
2689950919;622;1;2;70;17;4g68p0t2f5jzhzfr67i2rj1ex;1;53,6;16,4;2024-05-19T22:35:28.746Z;2024-05-19T22:35:31Z;[{'id': 5043824311, 'qualifierId': 212, 'value': '12.4'}, {'id': 5043824305, 'qualifierId': 56, 'value': 'Right'}, {'id': 5043824307, 'qualifierId': 140, 'value': '63.5'}, {'id': 5043824313, 'qualifierId': 213, 'value': '5.70'}, {'id': 5043824309, 'qualifierId': 141, 'value': '6.4'}];e2tuar1frliervcr2mnmvfspg;A. O'Connor;;;cx70uz96lren52uvzhybl1lw4;Pass;;;;;;;;;;;5,7;;63,5;6,4;12,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;63,5;6,4;;;;;;;;0;70;17;Cincinnati II;4217;DL;1,0
2689950935;578;45;2;70;19;bd0378yx50xpdcgwkt9p9bmz8;0;33,6;92,0;2024-05-19T22:35:30.938Z;2024-05-19T22:35:33Z;[{'id': 5043824419, 'qualifierId': 56, 'value': 'Back'}, {'id': 5043824421, 'qualifierId': 285}, {'id': 5043824451, 'qualifierId': 233, 'value': '623'}];5bgt61vb5lnzyoczqnr202lpm;M. Tablante;;;cx70uz96lren52uvzhybl1lw4;Challenge;;;;;;;;;;;;;;;;;;623,0;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;;0;70;19;New York RB II;4219;DML;1,0
2689950925;623;3;2;70;19;4g68p0t2f5jzhzfr67i2rj1ex;1;66,4;8,0;2024-05-19T22:35:30.938Z;2024-05-24T10:54:02Z;[{'id': 5050772613, 'qualifierId': 464}, {'id': 5043824357, 'qualifierId': 56, 'value': 'Right'}, {'id': 5043824445, 'qualifierId': 233, 'value': '578'}, {'id': 5043824359, 'qualifierId': 286}];8q2wozyqz4nveabn71hc614dm;S. Sserwadda;;;cx70uz96lren52uvzhybl1lw4;Take On;;;;;;;;;;;;;;;;;;578,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;;0;70;19;Cincinnati II;4219;Sub;1,0
2689950931;624;3;2;70;20;4g68p0t2f5jzhzfr67i2rj1ex;0;66,7;12,4;2024-05-19T22:35:31.738Z;2024-05-24T10:54:06Z;[{'id': 5043824399, 'qualifierId': 56, 'value': 'Right'}, {'id': 5050772619, 'qualifierId': 464}, {'id': 5043824607, 'qualifierId': 233, 'value': '579'}, {'id': 5043824401, 'qualifierId': 286}];8q2wozyqz4nveabn71hc614dm;S. Sserwadda;;;cx70uz96lren52uvzhybl1lw4;Take On;;;;;;;;;;;;;;;;;;579,0;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;;0;70;20;Cincinnati II;4220;Sub;1,0
2689950957;579;7;2;70;20;bd0378yx50xpdcgwkt9p9bmz8;0;33,3;87,6;2024-05-19T22:35:31.739Z;2024-05-24T10:54:14Z;[{'id': 5043824545, 'qualifierId': 56, 'value': 'Back'}, {'id': 5050772665, 'qualifierId': 385}, {'id': 5043824575, 'qualifierId': 233, 'value': '624'}, {'id': 5043824547, 'qualifierId': 285}];bfm4xr4ue74v0li53slarf9t6;P. Mangione;;;cx70uz96lren52uvzhybl1lw4;Tackle;;;;;;;;;;;;;;;;;;624,0;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;;0;70;20;New York RB II;4220;DMC;1,0
2689950943;625;61;2;70;21;4g68p0t2f5jzhzfr67i2rj1ex;1;64,3;14,8;2024-05-19T22:35:32.348Z;2024-05-24T10:54:19Z;[{'id': 5043824471, 'qualifierId': 56, 'value': 'Right'}];8q2wozyqz4nveabn71hc614dm;S. Sserwadda;;;cx70uz96lren52uvzhybl1lw4;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;;0;70;21;Cincinnati II;4221;Sub;1,0
2689950991;580;1;2;70;22;bd0378yx50xpdcgwkt9p9bmz8;0;26,5;75,4;2024-05-19T22:35:33.157Z;2024-05-24T10:54:48Z;[{'id': 5043824739, 'qualifierId': 213, 'value': '0.40'}, {'id': 5043824733, 'qualifierId': 140, 'value': '31.2'}, {'id': 5043824731, 'qualifierId': 56, 'value': 'Back'}, {'id': 5043824737, 'qualifierId': 212, 'value': '5.4'}, {'id': 5043824735, 'qualifierId': 141, 'value': '78.5'}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;cx70uz96lren52uvzhybl1lw4;Pass;;;;;;;;;;;0,4;;31,2;78,5;5,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;31,2;78,5;;;;;;;;0;70;22;New York RB II;4222;DC;1,0
2691235727;846;61;2;70;22;4g68p0t2f5jzhzfr67i2rj1ex;1;67,7;24,2;2024-05-19T22:35:33.881Z;2024-05-24T10:54:44Z;[{'id': 5050772875, 'qualifierId': 56, 'value': 'Center'}];es0bxxdxf6bco25evmg19ic4;M. Sofo;;;cx70uz96lren52uvzhybl1lw4;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4g68p0t2f5jzhzfr67i2rj1ex;New York RB II;home;;;;;;;;;;0;70;22;Cincinnati II;4222;MR;1,0
2689950995;581;49;2;70;23;bd0378yx50xpdcgwkt9p9bmz8;1;40,4;90,8;2024-05-19T22:35:34.253Z;2024-05-24T10:55:30Z;[];bfm4xr4ue74v0li53slarf9t6;P. Mangione;;;cx70uz96lren52uvzhybl1lw4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;;;;;;;;;;0;70;23;New York RB II;4223;DMC;1,0
2691235769;866;1;2;70;25;bd0378yx50xpdcgwkt9p9bmz8;1;40,2;91,1;2024-05-19T22:35:36.379Z;2024-05-24T10:55:40Z;[{'id': 5050773175, 'qualifierId': 56, 'value': 'Back'}, {'id': 5050773177, 'qualifierId': 140, 'value': '42.6'}, {'id': 5050773179, 'qualifierId': 141, 'value': '93.9'}, {'id': 5050773183, 'qualifierId': 213, 'value': '0.65'}, {'id': 5050773181, 'qualifierId': 212, 'value': '3.2'}];bfm4xr4ue74v0li53slarf9t6;P. Mangione;;;cx70uz96lren52uvzhybl1lw4;Pass;;;;;;;;;;;0,65;;42,6;93,9;3,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;42,6;93,9;;;;;;;;0;70;25;New York RB II;4225;DMC;1,0
2689951007;582;1;2;70;28;bd0378yx50xpdcgwkt9p9bmz8;1;40,4;90,8;2024-05-19T22:35:39.685Z;2024-05-24T10:55:55Z;[{'id': 5043824817, 'qualifierId': 56, 'value': 'Back'}, {'id': 5043824821, 'qualifierId': 141, 'value': '84.0'}, {'id': 5043824823, 'qualifierId': 212, 'value': '17.4'}, {'id': 5043824825, 'qualifierId': 213, 'value': '3.41'}, {'id': 5043824819, 'qualifierId': 140, 'value': '24.4'}];1ofx4ncf6w5twjbaam5w0mu7e;Guilherme Santos;;;cx70uz96lren52uvzhybl1lw4;Pass;;;;;;;;;;;3,41;;24,4;84,0;17,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;24,4;84,0;;;;;;;;0;70;28;New York RB II;4228;Sub;1,0
2689951061;583;1;2;70;29;bd0378yx50xpdcgwkt9p9bmz8;1;25,6;80,5;2024-05-19T22:35:40.917Z;2024-05-19T22:35:47Z;[{'id': 5043825105, 'qualifierId': 213, 'value': '5.68'}, {'id': 5043825103, 'qualifierId': 212, 'value': '16.4'}, {'id': 5043825101, 'qualifierId': 141, 'value': '66.8'}, {'id': 5043825099, 'qualifierId': 140, 'value': '38.5'}, {'id': 5043825095, 'qualifierId': 56, 'value': 'Back'}];739dnufx6izfhubwow0n1ijxm;L. Aghedo;;;cx70uz96lren52uvzhybl1lw4;Pass;;;;;;;;;;;5,68;;38,5;66,8;16,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;38,5;66,8;;;;;;;;0;70;29;New York RB II;4229;DC;1,0
2691235795;867;1;2;70;31;bd0378yx50xpdcgwkt9p9bmz8;1;42,2;65,1;2024-05-19T22:35:43.132Z;2024-05-24T10:56:29Z;[{'id': 5050773359, 'qualifierId': 141, 'value': '41.2'}, {'id': 5050773363, 'qualifierId': 213, 'value': '4.10'}, {'id': 5050773361, 'qualifierId': 212, 'value': '19.9'}, {'id': 5050773355, 'qualifierId': 56, 'value': 'Back'}, {'id': 5050773357, 'qualifierId': 140, 'value': '31.3'}];6hq9a0pz5ybc67wdttd54xvbp;A. Guido;;;cx70uz96lren52uvzhybl1lw4;Pass;;;;;;;;;;;4,1;;31,3;41,2;19,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;31,3;41,2;;;;;;;;0;70;31;New York RB II;4231;Sub;1,0
2689951123;585;1;2;70;36;bd0378yx50xpdcgwkt9p9bmz8;1;22,6;42,3;2024-05-19T22:35:47.477Z;2024-05-24T10:56:54Z;[{'id': 5043825491, 'qualifierId': 212, 'value': '14.6'}, {'id': 5043825489, 'qualifierId': 141, 'value': '60.3'}, {'id': 5043825493, 'qualifierId': 213, 'value': '1.00'}, {'id': 5043825487, 'qualifierId': 140, 'value': '30.1'}, {'id': 5043825485, 'qualifierId': 56, 'value': 'Back'}];2l6v8ab245wzmb1litvkir1ii;G. Gibert;;;cx70uz96lren52uvzhybl1lw4;Pass;;;;;;;;;;;1,0;;30,1;60,3;14,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;30,1;60,3;;;;;;;;0;70;36;New York RB II;4236;DC;1,0
2689951077;584;43;2;70;36;bd0378yx50xpdcgwkt9p9bmz8;1;0,0;0,0;2024-05-19T22:35:47.637Z;2024-05-19T23:17:12Z;[{'id': 5043825191, 'qualifierId': 212, 'value': '19.5'}, {'id': 5043825189, 'qualifierId': 141, 'value': '45.8'}, {'id': 5043825193, 'qualifierId': 213, 'value': '3.83'}, {'id': 5043825187, 'qualifierId': 140, 'value': '22.4'}, {'id': 5043915901, 'qualifierId': 144, 'value': '1'}, {'id': 5043825185, 'qualifierId': 56, 'value': 'Back'}];bpr7u1cp7bzt1w2t1tsmru73e;J. Castellano;;;cx70uz96lren52uvzhybl1lw4;Deleted event;;;;;;;;;;;3,83;;22,4;45,8;19,5;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;22,4;45,8;;;;;;;;0;70;36;New York RB II;4236;FW;1,0
2691235803;868;1;2;70;37;bd0378yx50xpdcgwkt9p9bmz8;1;32,5;48,7;2024-05-19T22:35:48.628Z;2024-05-24T10:56:41Z;[{'id': 5050773409, 'qualifierId': 141, 'value': '48.1'}, {'id': 5050773411, 'qualifierId': 212, 'value': '8.4'}, {'id': 5050773405, 'qualifierId': 56, 'value': 'Back'}, {'id': 5050773407, 'qualifierId': 140, 'value': '24.5'}, {'id': 5050773413, 'qualifierId': 213, 'value': '3.19'}];6hq9a0pz5ybc67wdttd54xvbp;A. Guido;;;cx70uz96lren52uvzhybl1lw4;Pass;;;;;;;;;;;3,19;;24,5;48,1;8,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;24,5;48,1;;;;;;;;0;70;37;New York RB II;4237;Sub;1,0
2691235805;869;1;2;70;38;bd0378yx50xpdcgwkt9p9bmz8;1;24,5;48,1;2024-05-19T22:35:50.133Z;2024-05-24T10:56:46Z;[{'id': 5050773429, 'qualifierId': 141, 'value': '46.7'}, {'id': 5050773425, 'qualifierId': 56, 'value': 'Back'}, {'id': 5050773427, 'qualifierId': 140, 'value': '31.5'}, {'id': 5050773433, 'qualifierId': 213, 'value': '6.15'}, {'id': 5050773431, 'qualifierId': 212, 'value': '7.4'}];2f5ymqh1j87xhi9ynovnujpm2;B. Schaefer;;;cx70uz96lren52uvzhybl1lw4;Pass;;;;;;;;;;;6,15;;31,5;46,7;7,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;away;31,5;46,7;;;;;;;;0;70;38;New York RB II;4238;DC;1,0
